VERSION,STATEID,PRECINCT,SEQ,CALL,AGE9,RACE,SEX,PRES,SEN,GOV,CLINTON,BCPERSON,HOU,XWAY2000,ISSUE,X6VOTE,FINSIT,JOBPERS,PARTYID,EDUC,RELIGION,INCOME,PHIL3,OVER65,STATE,BACKSIDE,GEOCODE,AGE,AGEABC,PARTY,AGE65,REL5,VNS1,VNS2,WEIGHT
STATE ONLY,35.0,56.0,9.0,FIRST CALL,60-64,WHITE,FEMALE,GORE,CONRAD,HEITKAMP,APPROVE,FAVORABLE,POMEROY,GORE,SOCIALSECUR,CLINTON,WORSE,APP/FAV,DEMOCRAT,SOMCOL/ASSOC,PROTESTANT,LESS15K,CONSERV,18-64,STATE,COMPLETE,EAST,60+,60+,DEMOCRAT,50-64,PROT/CHRIST,,,0.681
STATE ONLY,35.0,56.0,10.0,FIRST CALL,65-74,WHITE,FEMALE,GORE,CONRAD,HEITKAMP,APPROVE,OMITS,POMEROY,GORE,MEDICARE/RX,CLINTON,SAME,OMITS,INDEPEND,HSGRAD,CATHOLIC,15-30K,MODERATE,65+,STATE,COMPLETE,EAST,60+,60+,IND/OTHER,65+,CATHOLIC,,,0.681
STATE ONLY,35.0,56.0,11.0,FIRST CALL,45-49,WHITE,FEMALE,BUSH,CONRAD,HOEVEN,APPROVE,UNFAVORABLE,DORSO,BUSH,EDUCATION,CLINTON,BETTER,APP/UNFAV,INDEPEND,COLGRAD,PROTESTANT,30-50K,CONSERV,18-64,STATE,COMPLETE,EAST,45-59,40-49,IND/OTHER,40-49,PROT/CHRIST,,,1.0130000000000001
STATE ONLY,35.0,56.0,12.0,FIRST CALL,65-74,WHITE,FEMALE,BUSH,CONRAD,HEITKAMP,DISAPPR,UNFAVORABLE,DORSO,BUSH,OMITS,DOLE,SAME,DIS/UNFAV,INDEPEND,SOMCOL/ASSOC,CATHOLIC,15-30K,CONSERV,65+,STATE,COMPLETE,EAST,60+,60+,IND/OTHER,65+,CATHOLIC,,,0.854
STATE ONLY,35.0,56.0,13.0,FIRST CALL,75+,WHITE,MALE,GORE,CONRAD,HEITKAMP,OMITS,UNFAVORABLE,POMEROY,GORE,OMITS,PEROT,SAME,OMITS,INDEPEND,HSGRAD,PROTESTANT,LESS15K,MODERATE,65+,STATE,COMPLETE,EAST,60+,60+,IND/OTHER,65+,PROT/CHRIST,,,0.732
STATE ONLY,35.0,56.0,14.0,FIRST CALL,75+,WHITE,MALE,GORE,CONRAD,HEITKAMP,APPROVE,FAVORABLE,POMEROY,BUSH,WORLDAFFAIRS,CLINTON,BETTER,APP/FAV,DEMOCRAT,HSGRAD,PROTESTANT,15-30K,MODERATE,65+,STATE,COMPLETE,EAST,60+,60+,DEMOCRAT,65+,PROT/CHRIST,,,0.732
STATE ONLY,35.0,56.0,15.0,FIRST CALL,75+,WHITE,FEMALE,GORE,SAND,HOEVEN,APPROVE,FAVORABLE,POMEROY,BUSH,SOCIALSECUR,CLINTON,SAME,APP/FAV,INDEPEND,HSGRAD,PROTESTANT,15-30K,MODERATE,65+,STATE,COMPLETE,EAST,60+,60+,IND/OTHER,65+,PROT/CHRIST,,,0.595
STATE ONLY,35.0,56.0,16.0,FIRST CALL,75+,,FEMALE,BUSH,CONRAD,HOEVEN,APPROVE,FAVORABLE,POMEROY,BUSH,OMITS,CLINTON,SAME,APP/FAV,REPUBLCN,NOHS,CATHOLIC,30-50K,MODERATE,65+,STATE,COMPLETE,EAST,60+,60+,REPUBLICAN,65+,CATHOLIC,,,0.805
STATE ONLY,35.0,56.0,17.0,FIRST CALL,75+,WHITE,MALE,BUSH,SAND,HOEVEN,APPROVE,FAVORABLE,DORSO,BUSH,SOCIALSECUR,DOLE,SAME,APP/FAV,REPUBLCN,HSGRAD,OTHERCHRIST,15-30K,CONSERV,65+,STATE,COMPLETE,EAST,60+,60+,REPUBLICAN,65+,PROT/CHRIST,,,0.801
STATE ONLY,35.0,56.0,18.0,FIRST CALL,65-74,WHITE,FEMALE,BUSH,CONRAD,HEITKAMP,APPROVE,FAVORABLE,POMEROY,GORE,WORLDAFFAIRS,CLINTON,BETTER,APP/FAV,DEMOCRAT,COLGRAD,PROTESTANT,30-50K,MODERATE,65+,STATE,COMPLETE,EAST,60+,60+,DEMOCRAT,65+,PROT/CHRIST,,,0.806
STATE ONLY,35.0,56.0,19.0,FIRST CALL,65-74,WHITE,MALE,GORE,CONRAD,HEITKAMP,APPROVE,FAVORABLE,POMEROY,GORE,EDUCATION,CLINTON,BETTER,APP/FAV,DEMOCRAT,POSTGRAD,,50-75K,LIBERAL,65+,STATE,COMPLETE,EAST,60+,60+,DEMOCRAT,65+,,,,0.732
STATE ONLY,35.0,56.0,20.0,FIRST CALL,75+,,,GORE,CONRAD,HEITKAMP,APPROVE,OMITS,POMEROY,GORE,WORLDAFFAIRS,CLINTON,SAME,OMITS,DEMOCRAT,NOHS,CATHOLIC,,MODERATE,65+,STATE,COMPLETE,EAST,60+,60+,DEMOCRAT,65+,CATHOLIC,,,0.732
STATE ONLY,35.0,56.0,21.0,SECOND CALL,30-39,WHITE,FEMALE,GORE,CONRAD,HEITKAMP,APPROVE,UNFAVORABLE,DORSO,GORE,ECON/JOBS,NOVOTE,WORSE,APP/UNFAV,INDEPEND,NOHS,OTHERCHRIST,15-30K,LIBERAL,18-64,STATE,COMPLETE,EAST,30-44,30-39,IND/OTHER,30-39,PROT/CHRIST,,,0.862
STATE ONLY,35.0,56.0,22.0,SECOND CALL,50-59,WHITE,MALE,BUSH,SAND,HOEVEN,DISAPPR,FAVORABLE,DORSO,BUSH,OMITS,DOLE,WORSE,DIS/FAV,REPUBLCN,POSTGRAD,PROTESTANT,30-50K,LIBERAL,18-64,STATE,COMPLETE,EAST,45-59,50-59,REPUBLICAN,50-64,PROT/CHRIST,,,0.9520000000000001
STATE ONLY,35.0,56.0,23.0,SECOND CALL,45-49,WHITE,FEMALE,BUSH,SAND,HOEVEN,DISAPPR,UNFAVORABLE,DORSO,BUSH,ECON/JOBS,DOLE,SAME,DIS/UNFAV,REPUBLCN,COLGRAD,PROTESTANT,50-75K,CONSERV,18-64,STATE,COMPLETE,EAST,45-59,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,0.888
STATE ONLY,35.0,56.0,24.0,SECOND CALL,65-74,WHITE,FEMALE,GORE,CONRAD,HEITKAMP,APPROVE,UNFAVORABLE,POMEROY,GORE,ECON/JOBS,CLINTON,BETTER,APP/UNFAV,DEMOCRAT,SOMCOL/ASSOC,PROTESTANT,50-75K,MODERATE,65+,STATE,COMPLETE,EAST,60+,60+,DEMOCRAT,65+,PROT/CHRIST,,,0.681
STATE ONLY,35.0,56.0,25.0,SECOND CALL,45-49,WHITE,MALE,BUSH,SAND,HOEVEN,DISAPPR,UNFAVORABLE,DORSO,BUSH,TAXES,PEROT,BETTER,DIS/UNFAV,INDEPEND,COLGRAD,PROTESTANT,30-50K,CONSERV,18-64,STATE,COMPLETE,EAST,45-59,40-49,IND/OTHER,40-49,PROT/CHRIST,,,0.9520000000000001
STATE ONLY,35.0,56.0,26.0,SECOND CALL,75+,WHITE,MALE,GORE,CONRAD,HEITKAMP,APPROVE,FAVORABLE,POMEROY,GORE,MEDICARE/RX,CLINTON,BETTER,APP/FAV,DEMOCRAT,NOHS,OTHERCHRIST,LESS15K,CONSERV,65+,STATE,COMPLETE,EAST,60+,60+,DEMOCRAT,65+,PROT/CHRIST,,,0.732
STATE ONLY,35.0,56.0,27.0,SECOND CALL,45-49,WHITE,MALE,BUSH,SAND,HOEVEN,DISAPPR,UNFAVORABLE,POMEROY,BUSH,WORLDAFFAIRS,PEROT,SAME,DIS/UNFAV,INDEPEND,SOMCOL/ASSOC,CATHOLIC,15-30K,CONSERV,18-64,STATE,COMPLETE,EAST,45-59,40-49,IND/OTHER,40-49,CATHOLIC,,,0.899
STATE ONLY,35.0,56.0,28.0,SECOND CALL,65-74,WHITE,MALE,BUSH,SAND,HOEVEN,APPROVE,UNFAVORABLE,DORSO,BUSH,MEDICARE/RX,PEROT,SAME,APP/UNFAV,INDEPEND,NOHS,NONE,15-30K,CONSERV,65+,STATE,COMPLETE,EAST,60+,60+,IND/OTHER,65+,NONE,,,0.801
STATE ONLY,35.0,56.0,29.0,SECOND CALL,60-64,WHITE,MALE,BUSH,SAND,HOEVEN,DISAPPR,UNFAVORABLE,DORSO,BUSH,WORLDAFFAIRS,DOLE,SAME,DIS/UNFAV,REPUBLCN,COLGRAD,CATHOLIC,15-30K,CONSERV,18-64,STATE,COMPLETE,EAST,60+,60+,REPUBLICAN,50-64,CATHOLIC,,,0.801
STATE ONLY,35.0,56.0,30.0,SECOND CALL,50-59,,MALE,BUSH,SAND,HOEVEN,APPROVE,UNFAVORABLE,DORSO,BUSH,TAXES,OTHER,BETTER,APP/UNFAV,INDEPEND,COLGRAD,,50-75K,CONSERV,18-64,STATE,COMPLETE,EAST,45-59,50-59,IND/OTHER,50-64,,,,0.9520000000000001
STATE ONLY,35.0,56.0,31.0,SECOND CALL,45-49,WHITE,FEMALE,BUSH,SAND,HOEVEN,DISAPPR,UNFAVORABLE,DORSO,BUSH,ECON/JOBS,DOLE,SAME,DIS/UNFAV,REPUBLCN,COLGRAD,CATHOLIC,50-75K,MODERATE,18-64,STATE,COMPLETE,EAST,45-59,40-49,REPUBLICAN,40-49,CATHOLIC,,,0.888
STATE ONLY,35.0,56.0,32.0,SECOND CALL,65-74,WHITE,FEMALE,,,HOEVEN,APPROVE,FAVORABLE,,OMITS,OMITS,CLINTON,SAME,APP/FAV,,HSGRAD,PROTESTANT,15-30K,CONSERV,65+,STATE,COMPLETE,EAST,60+,60+,,65+,PROT/CHRIST,,,0.734
STATE ONLY,35.0,56.0,33.0,SECOND CALL,18-24,WHITE,MALE,GORE,CONRAD,HEITKAMP,APPROVE,FAVORABLE,DORSO,GORE,WORLDAFFAIRS,NOVOTE,SAME,APP/FAV,INDEPEND,HSGRAD,ELSE,15-30K,MODERATE,18-64,STATE,COMPLETE,EAST,18-29,18-24,IND/OTHER,18-24,OTHER,,,0.8290000000000001
STATE ONLY,35.0,56.0,34.0,SECOND CALL,60-64,WHITE,MALE,GORE,CONRAD,HEITKAMP,DISAPPR,UNFAVORABLE,POMEROY,GORE,SOCIALSECUR,OMITS,WORSE,DIS/UNFAV,,NOHS,,,,18-64,STATE,COMPLETE,EAST,60+,60+,,50-64,,,,0.732
STATE ONLY,35.0,56.0,35.0,SECOND CALL,60-64,WHITE,FEMALE,BUSH,SAND,HOEVEN,APPROVE,UNFAVORABLE,,BUSH,SOCIALSECUR,CLINTON,SAME,APP/UNFAV,INDEPEND,HSGRAD,PROTESTANT,,LIBERAL,18-64,STATE,COMPLETE,EAST,60+,60+,IND/OTHER,50-64,PROT/CHRIST,,,0.748
STATE ONLY,35.0,56.0,36.0,SECOND CALL,65-74,WHITE,FEMALE,BUSH,SAND,HOEVEN,DISAPPR,UNFAVORABLE,DORSO,BUSH,OMITS,DOLE,SAME,DIS/UNFAV,REPUBLCN,SOMCOL/ASSOC,PROTESTANT,15-30K,CONSERV,65+,STATE,COMPLETE,EAST,60+,60+,REPUBLICAN,65+,PROT/CHRIST,,,0.746
STATE ONLY,35.0,56.0,37.0,SECOND CALL,65-74,WHITE,MALE,BUSH,SAND,HOEVEN,DISAPPR,UNFAVORABLE,DORSO,BUSH,WORLDAFFAIRS,DOLE,SAME,DIS/UNFAV,REPUBLCN,POSTGRAD,CATHOLIC,50-75K,CONSERV,65+,STATE,COMPLETE,EAST,60+,60+,REPUBLICAN,65+,CATHOLIC,,,0.801
STATE ONLY,35.0,56.0,38.0,SECOND CALL,65-74,WHITE,FEMALE,BUCHANAN,SAND,HEITKAMP,APPROVE,UNFAVORABLE,DORSO,WOULDNOTVOTE,MEDICARE/RX,CLINTON,WORSE,APP/UNFAV,INDEPEND,NOHS,PROTESTANT,LESS15K,CONSERV,65+,STATE,COMPLETE,EAST,60+,60+,IND/OTHER,65+,PROT/CHRIST,,,0.496
STATE ONLY,35.0,56.0,39.0,SECOND CALL,30-39,WHITE,MALE,GORE,CONRAD,HEITKAMP,OMITS,OMITS,POMEROY,OMITS,ECON/JOBS,CLINTON,BETTER,OMITS,DEMOCRAT,COLGRAD,CATHOLIC,,CONSERV,18-64,STATE,COMPLETE,EAST,30-44,30-39,DEMOCRAT,30-39,CATHOLIC,,,0.872
STATE ONLY,35.0,56.0,40.0,THIRD CALL,50-59,WHITE,MALE,BUSH,CONRAD,HEITKAMP,DISAPPR,UNFAVORABLE,DORSO,BUSH,WORLDAFFAIRS,DOLE,BETTER,DIS/UNFAV,DEMOCRAT,COLGRAD,CATHOLIC,30-50K,MODERATE,18-64,STATE,COMPLETE,EAST,45-59,50-59,DEMOCRAT,50-64,CATHOLIC,,,1.09
STATE ONLY,35.0,56.0,41.0,THIRD CALL,30-39,WHITE,FEMALE,BUCHANAN,SAND,HOEVEN,OMITS,UNFAVORABLE,DORSO,WOULDNOTVOTE,OMITS,OMITS,BETTER,OMITS,,COLGRAD,CATHOLIC,30-50K,CONSERV,18-64,STATE,COMPLETE,EAST,30-44,30-39,,30-39,CATHOLIC,,,0.589
STATE ONLY,35.0,56.0,42.0,THIRD CALL,65-74,WHITE,MALE,BUSH,CONRAD,HOEVEN,DISAPPR,OMITS,POMEROY,BUSH,SOCIALSECUR,DOLE,SAME,OMITS,REPUBLCN,HSGRAD,PROTESTANT,15-30K,MODERATE,65+,STATE,COMPLETE,EAST,60+,60+,REPUBLICAN,65+,PROT/CHRIST,,,0.864
STATE ONLY,35.0,56.0,43.0,THIRD CALL,75+,WHITE,FEMALE,BUSH,SAND,HOEVEN,DISAPPR,UNFAVORABLE,DORSO,BUSH,SOCIALSECUR,CLINTON,BETTER,DIS/UNFAV,REPUBLCN,NOHS,PROTESTANT,15-30K,MODERATE,65+,STATE,COMPLETE,EAST,60+,60+,REPUBLICAN,65+,PROT/CHRIST,,,0.746
STATE ONLY,35.0,56.0,44.0,THIRD CALL,30-39,WHITE,MALE,GORE,CONRAD,HEITKAMP,APPROVE,FAVORABLE,POMEROY,GORE,ECON/JOBS,CLINTON,BETTER,APP/FAV,ELSE,COLGRAD,CATHOLIC,75-100K,MODERATE,18-64,STATE,COMPLETE,EAST,30-44,30-39,IND/OTHER,30-39,CATHOLIC,,,0.872
STATE ONLY,35.0,56.0,45.0,THIRD CALL,75+,WHITE,FEMALE,BUSH,CONRAD,HOEVEN,DISAPPR,OMITS,DORSO,OMITS,ECON/JOBS,DOLE,BETTER,OMITS,REPUBLCN,,ELSE,,MODERATE,65+,STATE,COMPLETE,EAST,60+,60+,REPUBLICAN,65+,OTHER,,,0.853
STATE ONLY,35.0,56.0,46.0,THIRD CALL,75+,WHITE,FEMALE,BUSH,CONRAD,HEITKAMP,APPROVE,FAVORABLE,POMEROY,BUSH,SOCIALSECUR,CLINTON,BETTER,APP/FAV,DEMOCRAT,,PROTESTANT,LESS15K,CONSERV,65+,STATE,COMPLETE,EAST,60+,60+,DEMOCRAT,65+,PROT/CHRIST,,,0.806
STATE ONLY,35.0,56.0,47.0,THIRD CALL,60-64,WHITE,FEMALE,BUSH,CONRAD,HEITKAMP,APPROVE,UNFAVORABLE,POMEROY,BUSH,MEDICARE/RX,CLINTON,BETTER,APP/UNFAV,DEMOCRAT,SOMCOL/ASSOC,CATHOLIC,15-30K,MODERATE,18-64,STATE,COMPLETE,EAST,60+,60+,DEMOCRAT,50-64,CATHOLIC,,,0.806
STATE ONLY,35.0,56.0,48.0,THIRD CALL,45-49,WHITE,MALE,BUSH,CONRAD,HEITKAMP,DISAPPR,UNFAVORABLE,DORSO,BUSH,EDUCATION,CLINTON,WORSE,DIS/UNFAV,INDEPEND,HSGRAD,CATHOLIC,30-50K,CONSERV,18-64,STATE,COMPLETE,EAST,45-59,40-49,IND/OTHER,40-49,CATHOLIC,,,1.09
STATE ONLY,35.0,56.0,49.0,THIRD CALL,30-39,WHITE,FEMALE,GORE,CONRAD,HEITKAMP,APPROVE,FAVORABLE,POMEROY,GORE,ECON/JOBS,CLINTON,SAME,APP/FAV,DEMOCRAT,NOHS,ELSE,,MODERATE,18-64,STATE,COMPLETE,EAST,30-44,30-39,DEMOCRAT,30-39,OTHER,,,0.8130000000000001
STATE ONLY,35.0,56.0,50.0,THIRD CALL,45-49,WHITE,MALE,GORE,CONRAD,HEITKAMP,APPROVE,FAVORABLE,POMEROY,GORE,SOCIALSECUR,CLINTON,BETTER,APP/FAV,DEMOCRAT,COLGRAD,PROTESTANT,15-30K,MODERATE,18-64,STATE,COMPLETE,EAST,45-59,40-49,DEMOCRAT,40-49,PROT/CHRIST,,,0.872
STATE ONLY,35.0,56.0,51.0,THIRD CALL,30-39,WHITE,FEMALE,BUSH,CONRAD,HOEVEN,DISAPPR,UNFAVORABLE,DORSO,BUSH,OMITS,CLINTON,OMITS,DIS/UNFAV,INDEPEND,HSGRAD,OTHERCHRIST,,,18-64,STATE,COMPLETE,EAST,30-44,30-39,IND/OTHER,30-39,PROT/CHRIST,,,1.0130000000000001
STATE ONLY,35.0,56.0,52.0,THIRD CALL,30-39,WHITE,FEMALE,BUSH,SAND,HOEVEN,DISAPPR,UNFAVORABLE,DORSO,BUSH,TAXES,CLINTON,BETTER,DIS/UNFAV,REPUBLCN,SOMCOL/ASSOC,PROTESTANT,30-50K,MODERATE,18-64,STATE,COMPLETE,EAST,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,,,0.888
STATE ONLY,35.0,56.0,53.0,THIRD CALL,40-44,WHITE,MALE,GORE,CONRAD,HEITKAMP,APPROVE,FAVORABLE,POMEROY,GORE,TAXES,CLINTON,SAME,APP/FAV,INDEPEND,COLGRAD,NONE,50-75K,MODERATE,18-64,STATE,COMPLETE,EAST,30-44,40-49,IND/OTHER,40-49,NONE,,,0.872
STATE ONLY,35.0,56.0,54.0,THIRD CALL,30-39,WHITE,FEMALE,BUSH,CONRAD,HOEVEN,APPROVE,FAVORABLE,DORSO,BUSH,ECON/JOBS,CLINTON,WORSE,APP/FAV,REPUBLCN,HSGRAD,CATHOLIC,30-50K,MODERATE,18-64,STATE,COMPLETE,EAST,30-44,30-39,REPUBLICAN,30-39,CATHOLIC,,,1.0130000000000001
STATE ONLY,35.0,56.0,55.0,THIRD CALL,30-39,WHITE,MALE,BUSH,CONRAD,HEITKAMP,DISAPPR,UNFAVORABLE,POMEROY,BUSH,HEALTHCARE,OMITS,SAME,DIS/UNFAV,REPUBLCN,HSGRAD,OTHERCHRIST,,CONSERV,18-64,STATE,COMPLETE,EAST,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,,,1.027
STATE ONLY,35.0,58.0,1.0,FIRST CALL,30-39,WHITE,FEMALE,BUSH,CONRAD,HOEVEN,DISAPPR,UNFAVORABLE,DORSO,BUSH,OMITS,OMITS,BETTER,DIS/UNFAV,REPUBLCN,HSGRAD,OTHERCHRIST,,MODERATE,18-64,STATE,COMPLETE,EAST,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,,,1.5310000000000001
STATE ONLY,35.0,58.0,2.0,FIRST CALL,65-74,WHITE,MALE,GORE,CONRAD,HEITKAMP,APPROVE,OMITS,POMEROY,GORE,SOCIALSECUR,CLINTON,BETTER,OMITS,DEMOCRAT,NOHS,PROTESTANT,LESS15K,MODERATE,65+,STATE,COMPLETE,EAST,60+,60+,DEMOCRAT,65+,PROT/CHRIST,,,1.108
STATE ONLY,35.0,58.0,3.0,FIRST CALL,60-64,WHITE,MALE,GORE,CONRAD,HEITKAMP,APPROVE,UNFAVORABLE,POMEROY,GORE,MEDICARE/RX,CLINTON,WORSE,APP/UNFAV,DEMOCRAT,SOMCOL/ASSOC,CATHOLIC,LESS15K,MODERATE,18-64,STATE,COMPLETE,EAST,60+,60+,DEMOCRAT,50-64,CATHOLIC,,,1.108
STATE ONLY,35.0,58.0,4.0,FIRST CALL,65-74,WHITE,MALE,NADER,SAND,HOEVEN,DISAPPR,UNFAVORABLE,,BUSH,TAXES,PEROT,WORSE,DIS/UNFAV,INDEPEND,NOHS,CATHOLIC,LESS15K,CONSERV,65+,STATE,COMPLETE,EAST,60+,60+,IND/OTHER,65+,CATHOLIC,,,0.5750000000000001
STATE ONLY,35.0,58.0,5.0,FIRST CALL,40-44,WHITE,MALE,BUSH,SAND,HOEVEN,DISAPPR,UNFAVORABLE,DORSO,BUSH,TAXES,DOLE,WORSE,DIS/UNFAV,REPUBLCN,HSGRAD,CATHOLIC,15-30K,CONSERV,18-64,STATE,COMPLETE,EAST,30-44,40-49,REPUBLICAN,40-49,CATHOLIC,,,1.438
STATE ONLY,35.0,58.0,6.0,FIRST CALL,45-49,WHITE,MALE,BUSH,SAND,HOEVEN,DISAPPR,UNFAVORABLE,DORSO,BUSH,TAXES,DOLE,SAME,DIS/UNFAV,REPUBLCN,SOMCOL/ASSOC,CATHOLIC,30-50K,CONSERV,18-64,STATE,COMPLETE,EAST,45-59,40-49,REPUBLICAN,40-49,CATHOLIC,,,1.438
STATE ONLY,35.0,58.0,7.0,FIRST CALL,75+,WHITE,FEMALE,BUSH,CONRAD,HOEVEN,DISAPPR,FAVORABLE,POMEROY,BUSH,MEDICARE/RX,CLINTON,SAME,DIS/FAV,REPUBLCN,,CATHOLIC,15-30K,,65+,STATE,COMPLETE,EAST,60+,60+,REPUBLICAN,65+,CATHOLIC,,,1.214
STATE ONLY,35.0,58.0,8.0,FIRST CALL,50-59,WHITE,FEMALE,BUSH,SAND,HOEVEN,DISAPPR,UNFAVORABLE,DORSO,BUSH,ECON/JOBS,DOLE,WORSE,DIS/UNFAV,INDEPEND,HSGRAD,CATHOLIC,LESS15K,CONSERV,18-64,STATE,COMPLETE,EAST,45-59,50-59,IND/OTHER,50-64,CATHOLIC,,,1.339
STATE ONLY,35.0,58.0,9.0,FIRST CALL,45-49,WHITE,MALE,BUSH,SAND,HOEVEN,DISAPPR,UNFAVORABLE,DORSO,BUSH,ECON/JOBS,CLINTON,SAME,DIS/UNFAV,INDEPEND,SOMCOL/ASSOC,CATHOLIC,30-50K,MODERATE,18-64,STATE,COMPLETE,EAST,45-59,40-49,IND/OTHER,40-49,CATHOLIC,,,1.438
STATE ONLY,35.0,58.0,10.0,FIRST CALL,45-49,WHITE,MALE,GORE,CONRAD,HEITKAMP,APPROVE,FAVORABLE,POMEROY,GORE,MEDICARE/RX,CLINTON,BETTER,APP/FAV,DEMOCRAT,SOMCOL/ASSOC,OTHERCHRIST,30-50K,MODERATE,18-64,STATE,COMPLETE,EAST,45-59,40-49,DEMOCRAT,40-49,PROT/CHRIST,,,1.319
STATE ONLY,35.0,58.0,11.0,FIRST CALL,50-59,WHITE,MALE,GORE,CONRAD,HEITKAMP,APPROVE,UNFAVORABLE,POMEROY,GORE,EDUCATION,CLINTON,BETTER,APP/UNFAV,DEMOCRAT,POSTGRAD,PROTESTANT,50-75K,LIBERAL,18-64,STATE,COMPLETE,EAST,45-59,50-59,DEMOCRAT,50-64,PROT/CHRIST,,,1.319
STATE ONLY,35.0,58.0,12.0,FIRST CALL,75+,WHITE,FEMALE,BUSH,SAND,HOEVEN,DISAPPR,UNFAVORABLE,DORSO,BUSH,MEDICARE/RX,DOLE,SAME,DIS/UNFAV,REPUBLCN,HSGRAD,PROTESTANT,50-75K,CONSERV,65+,STATE,COMPLETE,EAST,60+,60+,REPUBLICAN,65+,PROT/CHRIST,,,1.124
STATE ONLY,35.0,58.0,13.0,FIRST CALL,65-74,WHITE,FEMALE,BUCHANAN,CONRAD,HEITKAMP,APPROVE,UNFAVORABLE,POMEROY,BUSH,WORLDAFFAIRS,PEROT,SAME,APP/UNFAV,REPUBLCN,COLGRAD,CATHOLIC,30-50K,CONSERV,65+,STATE,COMPLETE,EAST,60+,60+,REPUBLICAN,65+,CATHOLIC,,,0.808
STATE ONLY,35.0,58.0,14.0,FIRST CALL,65-74,WHITE,FEMALE,BUSH,SAND,HOEVEN,DISAPPR,UNFAVORABLE,DORSO,BUSH,SOCIALSECUR,DOLE,BETTER,DIS/UNFAV,REPUBLCN,SOMCOL/ASSOC,PROTESTANT,15-30K,CONSERV,65+,STATE,COMPLETE,EAST,60+,60+,REPUBLICAN,65+,PROT/CHRIST,,,1.124
STATE ONLY,35.0,58.0,15.0,FIRST CALL,75+,WHITE,FEMALE,BUSH,SAND,HOEVEN,APPROVE,FAVORABLE,DORSO,BUSH,TAXES,DOLE,SAME,APP/FAV,REPUBLCN,HSGRAD,PROTESTANT,15-30K,MODERATE,65+,STATE,COMPLETE,EAST,60+,60+,REPUBLICAN,65+,PROT/CHRIST,,,1.124
STATE ONLY,35.0,58.0,16.0,FIRST CALL,18-24,WHITE,FEMALE,BUSH,SAND,HOEVEN,DISAPPR,UNFAVORABLE,DORSO,BUSH,ECON/JOBS,DOLE,SAME,DIS/UNFAV,REPUBLCN,HSGRAD,CATHOLIC,,CONSERV,18-64,STATE,COMPLETE,EAST,18-29,18-24,REPUBLICAN,18-24,CATHOLIC,,,1.201
STATE ONLY,35.0,58.0,17.0,FIRST CALL,60-64,WHITE,FEMALE,BUSH,CONRAD,HOEVEN,DISAPPR,UNFAVORABLE,DORSO,BUSH,ECON/JOBS,DOLE,SAME,DIS/UNFAV,REPUBLCN,SOMCOL/ASSOC,CATHOLIC,15-30K,MODERATE,18-64,STATE,COMPLETE,EAST,60+,60+,REPUBLICAN,50-64,CATHOLIC,,,1.285
STATE ONLY,35.0,58.0,18.0,FIRST CALL,50-59,WHITE,FEMALE,BUSH,CONRAD,HOEVEN,DISAPPR,UNFAVORABLE,DORSO,BUSH,ECON/JOBS,DOLE,SAME,DIS/UNFAV,REPUBLCN,HSGRAD,PROTESTANT,15-30K,MODERATE,18-64,STATE,COMPLETE,EAST,45-59,50-59,REPUBLICAN,50-64,PROT/CHRIST,,,1.5310000000000001
STATE ONLY,35.0,58.0,19.0,FIRST CALL,18-24,WHITE,MALE,BUSH,SAND,HEITKAMP,APPROVE,FAVORABLE,DORSO,BUSH,EDUCATION,NOVOTE,BETTER,APP/FAV,REPUBLCN,NOHS,NONE,50-75K,MODERATE,18-64,STATE,COMPLETE,EAST,18-29,18-24,REPUBLICAN,18-24,NONE,,,1.293
STATE ONLY,35.0,58.0,20.0,SECOND CALL,30-39,WHITE,MALE,BUSH,SAND,HEITKAMP,DISAPPR,FAVORABLE,DORSO,BUSH,OMITS,PEROT,WORSE,DIS/FAV,REPUBLCN,HSGRAD,CATHOLIC,15-30K,CONSERV,18-64,STATE,COMPLETE,EAST,30-44,30-39,REPUBLICAN,30-39,CATHOLIC,,,1.44
STATE ONLY,35.0,58.0,21.0,SECOND CALL,40-44,WHITE,MALE,BUSH,SAND,HOEVEN,DISAPPR,UNFAVORABLE,DORSO,BUSH,ECON/JOBS,DOLE,BETTER,DIS/UNFAV,REPUBLCN,HSGRAD,OTHERCHRIST,50-75K,MODERATE,18-64,STATE,COMPLETE,EAST,30-44,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,1.438
STATE ONLY,35.0,58.0,22.0,SECOND CALL,65-74,WHITE,FEMALE,BUSH,SAND,HOEVEN,DISAPPR,UNFAVORABLE,DORSO,BUSH,MEDICARE/RX,DOLE,WORSE,DIS/UNFAV,REPUBLCN,HSGRAD,CATHOLIC,50-75K,CONSERV,65+,STATE,COMPLETE,EAST,60+,60+,REPUBLICAN,65+,CATHOLIC,,,1.124
STATE ONLY,35.0,58.0,23.0,SECOND CALL,40-44,WHITE,FEMALE,GORE,,HEITKAMP,APPROVE,FAVORABLE,,GORE,ECON/JOBS,NOVOTE,SAME,APP/FAV,INDEPEND,HSGRAD,CATHOLIC,15-30K,MODERATE,18-64,STATE,COMPLETE,EAST,30-44,40-49,IND/OTHER,40-49,CATHOLIC,,,1.237
