VERSION,STATEID,PRECINCT,SEQ,CALL,AGE9,RACE,SEX,PRES,SEN,GOV,CLINTON,BCPERSON,XWAY2000,GOVTDO,SIZEPLC3,ISSUE,QUAL,RELRIGHT,X6VOTE,ENVIRON,UNION4,FINSIT,JOBPERS,WORK,PARTYID,SIZEPLAC,EDUC,RELIGION,ATTEND,INCOME,MARRIED,CHILD,PHIL3,OVER65,SURPLUS4,MSCASE,TELEPOLL,STATE,BACKSIDE,GEOCODE,AGE,AGEABC,PARTY,AGE65,REL5,PRESKNOW,SAYANY,ISSVQUAL,VNS1,VNS2,WEIGHT
STATE ONLY,48.0,67.0,3.0,FIRST CALL,40-44,WHITE,MALE,GORE,CANTWELL,LOCKE,APPROVE,UNFAVORABLE,GORE,MORE,CITYOVER50K,ECON/JOBS,COMPLEXISSUE,NO,CLINTON,PROGRWTH,ME,BETTER,APP/UNFAV,YES,DEMOCRAT,50-500K,SOMCOL/ASSOC,CATHOLIC,AFEWAYEAR,OVER100K,YES,NO,LIBERAL,18-64,SOCIALSECURI,NOTATALL,EXITPOLL,STATE,COMPLETE,OLYMPICMNTNS,30-44,40-49,DEMOCRAT,40-49,CATHOLIC,ONLYGORE,ONLYBUSH,ISSUES,,,0.501
STATE ONLY,48.0,67.0,4.0,FIRST CALL,30-39,WHITE,MALE,NADER,CANTWELL,LOCKE,APPROVE,FAVORABLE,GORE,MORE,CITYOVER50K,ECON/JOBS,COMPLEXISSUE,NO,CLINTON,PROGRWTH,NONE,BETTER,APP/FAV,YES,INDEPEND,50-500K,POSTGRAD,PROTESTANT,AFEWAYEAR,75-100K,YES,NO,LIBERAL,18-64,REDUCNATDEBT,NOTATALL,EXITPOLL,STATE,COMPLETE,OLYMPICMNTNS,30-44,30-39,IND/OTHER,30-39,PROT/CHRIST,ONLYGORE,OMITS,ISSUES,,,0.383
STATE ONLY,48.0,67.0,5.0,FIRST CALL,30-39,WHITE,FEMALE,GORE,CANTWELL,LOCKE,APPROVE,UNFAVORABLE,GORE,MORE,CITYOVER50K,EDUCATION,COMPLEXISSUE,NO,CLINTON,PROENVIR,NONE,BETTER,APP/UNFAV,YES,DEMOCRAT,50-500K,POSTGRAD,CATHOLIC,AFEWAYEAR,OVER100K,YES,NO,LIBERAL,18-64,OTHRPROGRAMS,NOTMUCH,EXITPOLL,STATE,COMPLETE,OLYMPICMNTNS,30-44,30-39,DEMOCRAT,30-39,CATHOLIC,ONLYGORE,BOTH,ISSUES,,,0.436
STATE ONLY,48.0,67.0,6.0,FIRST CALL,18-24,WHITE,FEMALE,GORE,CANTWELL,LOCKE,APPROVE,UNFAVORABLE,GORE,MORE,CITYOVER50K,HEALTHCARE,COMPLEXISSUE,NO,CLINTON,PROENVIR,NONE,BETTER,APP/UNFAV,YES,DEMOCRAT,50-500K,COLGRAD,JEWISH,AFEWAYEAR,50-75K,YES,NO,LIBERAL,18-64,SOCIALSECURI,NOTATALL,EXITPOLL,STATE,COMPLETE,OLYMPICMNTNS,18-29,18-24,DEMOCRAT,18-24,JEWISH,ONLYGORE,NEITHER,ISSUES,,,0.458
STATE ONLY,48.0,67.0,7.0,FIRST CALL,60-64,ASIAN,FEMALE,BUSH,GORTON,CARLSON,APPROVE,UNFAVORABLE,BUSH,OMITS,CITYOVER50K,SOCIALSECUR,GOODJUDGMENT,NO,CLINTON,PROGRWTH,NONE,WORSE,APP/UNFAV,YES,DEMOCRAT,50-500K,NOHS,NONE,NEVER,15-30K,NO,NO,MODERATE,18-64,SOCIALSECURI,NOTMUCH,EXITPOLL,STATE,COMPLETE,OLYMPICMNTNS,60+,60+,DEMOCRAT,50-64,NONE,ONLYBUSH,ONLYBUSH,ISSUES,,,0.5630000000000001
STATE ONLY,48.0,67.0,8.0,FIRST CALL,30-39,WHITE,MALE,BUSH,GORTON,CARLSON,DISAPPR,UNFAVORABLE,BUSH,LESS,CITYOVER50K,ECON/JOBS,COMPLEXISSUE,YES,DOLE,PROGRWTH,NONE,BETTER,DIS/UNFAV,NO,REPUBLCN,50-500K,COLGRAD,CATHOLIC,AFEWAYEAR,15-30K,YES,NO,CONSERV,18-64,CUTFEDINCTAX,SOMEWHAT,EXITPOLL,STATE,COMPLETE,OLYMPICMNTNS,30-44,30-39,REPUBLICAN,30-39,CATHOLIC,ONLYBUSH,ONLYGORE,ISSUES,,,0.71
STATE ONLY,48.0,67.0,9.0,FIRST CALL,30-39,WHITE,MALE,GORE,CANTWELL,LOCKE,APPROVE,FAVORABLE,GORE,MORE,CITYOVER50K,SOCIALSECUR,HONEST,NO,CLINTON,PROGRWTH,NONE,BETTER,APP/FAV,NO,DEMOCRAT,50-500K,NOHS,CATHOLIC,NEVER,LESS15K,NO,NO,LIBERAL,18-64,SOCIALSECURI,NOTATALL,EXITPOLL,STATE,COMPLETE,OLYMPICMNTNS,30-44,30-39,DEMOCRAT,30-39,CATHOLIC,ONLYGORE,ONLYBUSH,PERSONALQUAL,,,0.501
STATE ONLY,48.0,67.0,10.0,FIRST CALL,30-39,WHITE,FEMALE,GORE,CANTWELL,LOCKE,APPROVE,FAVORABLE,GORE,MORE,CITYOVER50K,WORLDAFFAIRS,COMPLEXISSUE,NO,CLINTON,PROGRWTH,NONE,BETTER,APP/FAV,YES,DEMOCRAT,50-500K,POSTGRAD,CATHOLIC,AFEWAYEAR,50-75K,NO,NO,MODERATE,18-64,REDUCNATDEBT,NOTMUCH,EXITPOLL,STATE,COMPLETE,OLYMPICMNTNS,30-44,30-39,DEMOCRAT,30-39,CATHOLIC,ONLYGORE,ONLYBUSH,ISSUES,,,0.436
STATE ONLY,48.0,67.0,11.0,FIRST CALL,50-59,WHITE,MALE,,,LOCKE,OMITS,FAVORABLE,OMITS,OMITS,CITYOVER50K,WORLDAFFAIRS,OMITS,OMITS,OMITS,OMITS,,BETTER,OMITS,,,50-500K,,,AFEWAMONTH,LESS15K,NO,NO,,18-64,OMITS,GREATDEAL,EXITPOLL,STATE,COMPLETE,OLYMPICMNTNS,45-59,50-59,,50-64,,OMITS,OMITS,ISSUES,,,0.5630000000000001
STATE ONLY,48.0,67.0,12.0,FIRST CALL,25-29,WHITE,MALE,GORE,CANTWELL,LOCKE,APPROVE,UNFAVORABLE,GORE,MORE,CITYOVER50K,ECON/JOBS,COMPLEXISSUE,NO,OTHER,PROENVIR,SOMEONEELSE,BETTER,APP/UNFAV,YES,INDEPEND,50-500K,COLGRAD,NONE,NEVER,50-75K,NO,NO,LIBERAL,18-64,REDUCNATDEBT,NOTMUCH,EXITPOLL,STATE,COMPLETE,OLYMPICMNTNS,18-29,25-29,IND/OTHER,25-29,NONE,ONLYGORE,ONLYBUSH,ISSUES,,,0.525
STATE ONLY,48.0,67.0,13.0,FIRST CALL,40-44,WHITE,FEMALE,GORE,CANTWELL,CARLSON,DISAPPR,UNFAVORABLE,GORE,MORE,CITYOVER50K,ECON/JOBS,STRONGLEADER,YES,CLINTON,PROENVIR,NONE,BETTER,DIS/UNFAV,NO,DEMOCRAT,50-500K,SOMCOL/ASSOC,CATHOLIC,MORETHAN1AWK,30-50K,YES,YES,LIBERAL,18-64,SOCIALSECURI,NOTATALL,EXITPOLL,STATE,COMPLETE,OLYMPICMNTNS,30-44,40-49,DEMOCRAT,40-49,CATHOLIC,ONLYGORE,ONLYGORE,ISSUES,,,0.467
STATE ONLY,48.0,67.0,14.0,FIRST CALL,25-29,WHITE,FEMALE,GORE,CANTWELL,LOCKE,APPROVE,FAVORABLE,GORE,MORE,CITYOVER50K,EDUCATION,COMPLEXISSUE,NO,CLINTON,PROENVIR,SOMEONEELSE,BETTER,APP/FAV,NO,DEMOCRAT,50-500K,POSTGRAD,CATHOLIC,ONCEAWEEK,30-50K,YES,NO,MODERATE,18-64,OTHRPROGRAMS,NOTATALL,EXITPOLL,STATE,COMPLETE,OLYMPICMNTNS,18-29,25-29,DEMOCRAT,25-29,CATHOLIC,ONLYGORE,BOTH,ISSUES,,,0.458
STATE ONLY,48.0,67.0,15.0,FIRST CALL,30-39,WHITE,MALE,BUSH,GORTON,CARLSON,DISAPPR,UNFAVORABLE,BUSH,MORE,CITYOVER50K,OMITS,GOODJUDGMENT,NO,DOLE,PROENVIR,NONE,SAME,DIS/UNFAV,YES,REPUBLCN,50-500K,COLGRAD,PROTESTANT,ONCEAWEEK,30-50K,YES,YES,CONSERV,18-64,CUTFEDINCTAX,NOTMUCH,EXITPOLL,STATE,COMPLETE,OLYMPICMNTNS,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,BOTH,BOTH,ISSUES,,,0.71
STATE ONLY,48.0,67.0,16.0,SECOND CALL,30-39,WHITE,MALE,BUSH,GORTON,CARLSON,DISAPPR,UNFAVORABLE,BUSH,LESS,CITYOVER50K,SOCIALSECUR,HONEST,NO,DOLE,PROGRWTH,MEANDSOMEONE,SAME,DIS/UNFAV,NO,REPUBLCN,50-500K,SOMCOL/ASSOC,ELSE,NEVER,50-75K,YES,NO,CONSERV,18-64,CUTFEDINCTAX,SOMEWHAT,EXITPOLL,STATE,COMPLETE,OLYMPICMNTNS,30-44,30-39,REPUBLICAN,30-39,OTHER,ONLYBUSH,ONLYGORE,PERSONALQUAL,,,0.71
STATE ONLY,48.0,67.0,17.0,SECOND CALL,18-24,WHITE,FEMALE,GORE,CANTWELL,LOCKE,APPROVE,UNFAVORABLE,GORE,LESS,CITYOVER50K,ECON/JOBS,CARES,NO,DOLE,PROGRWTH,NONE,BETTER,APP/UNFAV,NO,INDEPEND,50-500K,COLGRAD,NONE,AFEWAYEAR,LESS15K,NO,NO,LIBERAL,18-64,CUTFEDINCTAX,NOTMUCH,EXITPOLL,STATE,COMPLETE,OLYMPICMNTNS,18-29,18-24,IND/OTHER,18-24,NONE,ONLYGORE,BOTH,ISSUES,,,0.458
STATE ONLY,48.0,67.0,18.0,SECOND CALL,40-44,WHITE,FEMALE,GORE,GORTON,LOCKE,APPROVE,FAVORABLE,GORE,LESS,CITYOVER50K,ECON/JOBS,STRONGLEADER,YES,CLINTON,PROENVIR,ME,SAME,APP/FAV,YES,INDEPEND,50-500K,HSGRAD,OTHERCHRIST,AFEWAMONTH,LESS15K,NO,NO,MODERATE,18-64,SOCIALSECURI,SOMEWHAT,EXITPOLL,STATE,COMPLETE,OLYMPICMNTNS,30-44,40-49,IND/OTHER,40-49,PROT/CHRIST,BOTH,BOTH,PERSONALQUAL,,,0.598
STATE ONLY,48.0,67.0,19.0,SECOND CALL,30-39,WHITE,FEMALE,BUSH,GORTON,CARLSON,DISAPPR,UNFAVORABLE,BUSH,MORE,CITYOVER50K,OMITS,GOODJUDGMENT,NO,DOLE,PROENVIR,NONE,WORSE,DIS/UNFAV,YES,REPUBLCN,50-500K,SOMCOL/ASSOC,,OMITS,15-30K,YES,YES,,18-64,OMITS,GREATDEAL,EXITPOLL,STATE,COMPLETE,OLYMPICMNTNS,30-44,30-39,REPUBLICAN,30-39,,ONLYBUSH,ONLYGORE,PERSONALQUAL,,,0.62
STATE ONLY,48.0,67.0,20.0,SECOND CALL,18-24,BLACK,FEMALE,GORE,CANTWELL,LOCKE,APPROVE,FAVORABLE,GORE,MORE,CITYOVER50K,OMITS,CARES,NO,CLINTON,PROGRWTH,NONE,BETTER,APP/FAV,YES,DEMOCRAT,50-500K,COLGRAD,PROTESTANT,AFEWAMONTH,15-30K,NO,NO,LIBERAL,18-64,OTHRPROGRAMS,NOTMUCH,EXITPOLL,STATE,COMPLETE,OLYMPICMNTNS,18-29,18-24,DEMOCRAT,18-24,PROT/CHRIST,ONLYGORE,BOTH,ISSUES,,,0.644
STATE ONLY,48.0,67.0,21.0,SECOND CALL,40-44,WHITE,MALE,NADER,CANTWELL,LOCKE,APPROVE,FAVORABLE,GORE,LESS,CITYOVER50K,HEALTHCARE,CARES,NO,CLINTON,PROENVIR,NONE,SAME,APP/FAV,YES,INDEPEND,50-500K,SOMCOL/ASSOC,CATHOLIC,NEVER,15-30K,NO,NO,LIBERAL,18-64,SOCIALSECURI,NOTATALL,EXITPOLL,STATE,COMPLETE,OLYMPICMNTNS,30-44,40-49,IND/OTHER,40-49,CATHOLIC,ONLYGORE,BOTH,ISSUES,,,0.383
STATE ONLY,48.0,67.0,22.0,SECOND CALL,40-44,BLACK,MALE,GORE,CANTWELL,LOCKE,APPROVE,FAVORABLE,GORE,LESS,CITYOVER50K,OMITS,COMPLEXISSUE,NO,CLINTON,PROGRWTH,NONE,BETTER,APP/FAV,YES,DEMOCRAT,50-500K,SOMCOL/ASSOC,ELSE,MORETHAN1AWK,15-30K,YES,YES,LIBERAL,18-64,SOCIALSECURI,SOMEWHAT,EXITPOLL,STATE,COMPLETE,OLYMPICMNTNS,30-44,40-49,DEMOCRAT,40-49,OTHER,ONLYGORE,NEITHER,ISSUES,,,0.7030000000000001
STATE ONLY,48.0,67.0,23.0,SECOND CALL,45-49,WHITE,MALE,GORE,CANTWELL,LOCKE,APPROVE,FAVORABLE,GORE,MORE,CITYOVER50K,ECON/JOBS,COMPLEXISSUE,NO,CLINTON,PROENVIR,NONE,BETTER,APP/FAV,YES,DEMOCRAT,50-500K,COLGRAD,NONE,NEVER,15-30K,NO,YES,LIBERAL,18-64,SOCIALSECURI,GREATDEAL,EXITPOLL,STATE,COMPLETE,OLYMPICMNTNS,45-59,40-49,DEMOCRAT,40-49,NONE,ONLYGORE,ONLYBUSH,ISSUES,,,0.501
STATE ONLY,48.0,67.0,24.0,SECOND CALL,50-59,WHITE,MALE,GORE,CANTWELL,LOCKE,APPROVE,FAVORABLE,GORE,MORE,CITYOVER50K,SOCIALSECUR,STRONGLEADER,NO,CLINTON,PROENVIR,NONE,BETTER,APP/FAV,YES,INDEPEND,50-500K,HSGRAD,NONE,NEVER,LESS15K,YES,NO,CONSERV,18-64,SOCIALSECURI,GREATDEAL,EXITPOLL,STATE,COMPLETE,OLYMPICMNTNS,45-59,50-59,IND/OTHER,50-64,NONE,ONLYGORE,BOTH,ISSUES,,,0.501
STATE ONLY,48.0,67.0,25.0,SECOND CALL,25-29,WHITE,FEMALE,BUSH,CANTWELL,CARLSON,DISAPPR,UNFAVORABLE,BUSH,MORE,CITYOVER50K,EDUCATION,STRONGLEADER,NO,DOLE,PROGRWTH,NONE,WORSE,DIS/UNFAV,YES,REPUBLCN,50-500K,COLGRAD,PROTESTANT,AFEWAMONTH,50-75K,YES,YES,CONSERV,18-64,CUTFEDINCTAX,NOTATALL,EXITPOLL,STATE,COMPLETE,OLYMPICMNTNS,18-29,25-29,REPUBLICAN,25-29,PROT/CHRIST,BOTH,ONLYGORE,ISSUES,,,0.47400000000000003
STATE ONLY,48.0,67.0,26.0,SECOND CALL,30-39,WHITE,FEMALE,GORE,CANTWELL,LOCKE,APPROVE,FAVORABLE,GORE,MORE,CITYOVER50K,OMITS,HONEST,NO,CLINTON,PROENVIR,NONE,BETTER,APP/FAV,YES,DEMOCRAT,50-500K,COLGRAD,CATHOLIC,AFEWAYEAR,,YES,NO,LIBERAL,18-64,REDUCNATDEBT,NOTATALL,EXITPOLL,STATE,COMPLETE,OLYMPICMNTNS,30-44,30-39,DEMOCRAT,30-39,CATHOLIC,ONLYGORE,ONLYBUSH,ISSUES,,,0.436
STATE ONLY,48.0,67.0,27.0,SECOND CALL,30-39,WHITE,MALE,GORE,CANTWELL,LOCKE,APPROVE,FAVORABLE,GORE,MORE,CITYOVER50K,HEALTHCARE,CARES,NO,CLINTON,PROENVIR,NONE,BETTER,APP/FAV,YES,DEMOCRAT,50-500K,POSTGRAD,ELSE,AFEWAYEAR,50-75K,NO,NO,MODERATE,18-64,OTHRPROGRAMS,NOTATALL,EXITPOLL,STATE,COMPLETE,OLYMPICMNTNS,30-44,30-39,DEMOCRAT,30-39,OTHER,ONLYGORE,ONLYBUSH,ISSUES,,,0.501
STATE ONLY,48.0,67.0,28.0,SECOND CALL,30-39,WHITE,MALE,GORE,CANTWELL,LOCKE,APPROVE,FAVORABLE,GORE,OMITS,CITYOVER50K,WORLDAFFAIRS,EXPERIENCE,NO,CLINTON,PROENVIR,NONE,BETTER,APP/FAV,NO,INDEPEND,50-500K,COLGRAD,NONE,OMITS,LESS15K,NO,NO,LIBERAL,18-64,REDUCNATDEBT,NOTATALL,EXITPOLL,STATE,COMPLETE,OLYMPICMNTNS,30-44,30-39,IND/OTHER,30-39,NONE,ONLYGORE,OMITS,OMITS,,,0.501
STATE ONLY,48.0,67.0,29.0,SECOND CALL,30-39,ASIAN,FEMALE,BUSH,CANTWELL,CARLSON,APPROVE,FAVORABLE,BUSH,MORE,CITYOVER50K,TAXES,HONEST,NO,NOVOTE,PROGRWTH,NONE,BETTER,APP/FAV,NO,INDEPEND,50-500K,COLGRAD,OTHERCHRIST,ONCEAWEEK,OVER100K,NO,NO,MODERATE,18-64,CUTFEDINCTAX,NOTMUCH,EXITPOLL,STATE,COMPLETE,OLYMPICMNTNS,30-44,30-39,IND/OTHER,30-39,PROT/CHRIST,NEITHER,ONLYGORE,ISSUES,,,0.452
STATE ONLY,48.0,67.0,30.0,SECOND CALL,30-39,WHITE,MALE,BUSH,CANTWELL,LOCKE,APPROVE,FAVORABLE,BUSH,MORE,CITYOVER50K,MEDICARE/RX,HONEST,YES,CLINTON,PROENVIR,NONE,BETTER,APP/FAV,,DEMOCRAT,50-500K,HSGRAD,OTHERCHRIST,MORETHAN1AWK,,,,MODERATE,18-64,SOCIALSECURI,SOMEWHAT,EXITPOLL,STATE,COMPLETE,OLYMPICMNTNS,30-44,30-39,DEMOCRAT,30-39,PROT/CHRIST,ONLYBUSH,BOTH,PERSONALQUAL,,,0.483
STATE ONLY,48.0,67.0,31.0,SECOND CALL,30-39,WHITE,MALE,GORE,CANTWELL,CARLSON,APPROVE,UNFAVORABLE,GORE,MORE,CITYOVER50K,WORLDAFFAIRS,GOODJUDGMENT,NO,DOLE,PROGRWTH,ME,BETTER,APP/UNFAV,YES,INDEPEND,50-500K,COLGRAD,OTHERCHRIST,AFEWAYEAR,30-50K,NO,YES,CONSERV,18-64,REDUCNATDEBT,NOTMUCH,EXITPOLL,STATE,COMPLETE,OLYMPICMNTNS,30-44,30-39,IND/OTHER,30-39,PROT/CHRIST,ONLYGORE,BOTH,PERSONALQUAL,,,0.536
STATE ONLY,48.0,67.0,32.0,SECOND CALL,45-49,WHITE,FEMALE,GORE,GORTON,LOCKE,APPROVE,UNFAVORABLE,GORE,LESS,CITYOVER50K,OMITS,OMITS,NO,CLINTON,PROENVIR,NONE,SAME,APP/UNFAV,NO,INDEPEND,50-500K,COLGRAD,PROTESTANT,AFEWAYEAR,50-75K,YES,YES,MODERATE,18-64,REDUCNATDEBT,NOTATALL,EXITPOLL,STATE,COMPLETE,OLYMPICMNTNS,45-59,40-49,IND/OTHER,40-49,PROT/CHRIST,ONLYGORE,NEITHER,ISSUES,,,0.598
STATE ONLY,48.0,67.0,33.0,SECOND CALL,30-39,OTHER,MALE,GORE,CANTWELL,LOCKE,APPROVE,UNFAVORABLE,GORE,MORE,CITYOVER50K,ECON/JOBS,CARES,NO,CLINTON,PROGRWTH,NONE,BETTER,APP/UNFAV,YES,DEMOCRAT,50-500K,SOMCOL/ASSOC,OTHERCHRIST,NEVER,30-50K,NO,NO,MODERATE,18-64,SOCIALSECURI,NOTMUCH,EXITPOLL,STATE,COMPLETE,OLYMPICMNTNS,30-44,30-39,DEMOCRAT,30-39,PROT/CHRIST,BOTH,OMITS,ISSUES,,,0.501
STATE ONLY,48.0,67.0,34.0,SECOND CALL,30-39,WHITE,FEMALE,GORE,CANTWELL,LOCKE,APPROVE,FAVORABLE,GORE,MORE,CITYOVER50K,WORLDAFFAIRS,COMPLEXISSUE,NO,CLINTON,PROENVIR,NONE,SAME,APP/FAV,YES,DEMOCRAT,50-500K,POSTGRAD,CATHOLIC,AFEWAYEAR,30-50K,NO,NO,MODERATE,18-64,REDUCNATDEBT,NOTATALL,EXITPOLL,STATE,COMPLETE,OLYMPICMNTNS,30-44,30-39,DEMOCRAT,30-39,CATHOLIC,ONLYGORE,ONLYBUSH,ISSUES,,,0.436
STATE ONLY,48.0,67.0,35.0,SECOND CALL,30-39,WHITE,FEMALE,GORE,CANTWELL,LOCKE,APPROVE,FAVORABLE,GORE,MORE,CITYOVER50K,EDUCATION,CARES,NO,CLINTON,PROENVIR,SOMEONEELSE,BETTER,APP/FAV,NO,DEMOCRAT,50-500K,SOMCOL/ASSOC,NONE,NEVER,LESS15K,NO,NO,LIBERAL,18-64,REDUCNATDEBT,NOTATALL,EXITPOLL,STATE,COMPLETE,OLYMPICMNTNS,30-44,30-39,DEMOCRAT,30-39,NONE,ONLYGORE,ONLYBUSH,ISSUES,,,0.436
STATE ONLY,48.0,67.0,36.0,SECOND CALL,75+,WHITE,FEMALE,GORE,CANTWELL,CARLSON,APPROVE,OMITS,GORE,LESS,CITYOVER50K,SOCIALSECUR,EXPERIENCE,YES,CLINTON,PROGRWTH,ME,SAME,OMITS,NO,DEMOCRAT,50-500K,SOMCOL/ASSOC,PROTESTANT,MORETHAN1AWK,15-30K,NO,NO,CONSERV,65+,SOCIALSECURI,GREATDEAL,EXITPOLL,STATE,COMPLETE,OLYMPICMNTNS,60+,60+,DEMOCRAT,65+,PROT/CHRIST,ONLYGORE,BOTH,ISSUES,,,0.424
STATE ONLY,48.0,67.0,37.0,SECOND CALL,50-59,WHITE,MALE,GORE,CANTWELL,LOCKE,APPROVE,FAVORABLE,GORE,MORE,CITYOVER50K,ECON/JOBS,HONEST,NO,CLINTON,PROENVIR,NONE,BETTER,APP/FAV,YES,DEMOCRAT,50-500K,SOMCOL/ASSOC,NONE,AFEWAYEAR,30-50K,NO,NO,LIBERAL,18-64,OTHRPROGRAMS,NOTATALL,EXITPOLL,STATE,COMPLETE,OLYMPICMNTNS,45-59,50-59,DEMOCRAT,50-64,NONE,ONLYGORE,ONLYBUSH,ISSUES,,,0.501
STATE ONLY,48.0,67.0,38.0,SECOND CALL,30-39,HISP,MALE,GORE,CANTWELL,CARLSON,APPROVE,FAVORABLE,GORE,MORE,CITYOVER50K,ECON/JOBS,HONEST,NO,CLINTON,PROGRWTH,ME,BETTER,APP/FAV,YES,DEMOCRAT,50-500K,HSGRAD,ELSE,NEVER,30-50K,NO,NO,MODERATE,18-64,REDUCNATDEBT,SOMEWHAT,EXITPOLL,STATE,COMPLETE,OLYMPICMNTNS,30-44,30-39,DEMOCRAT,30-39,OTHER,ONLYGORE,BOTH,ISSUES,,,0.751
STATE ONLY,48.0,67.0,39.0,SECOND CALL,30-39,HISP,MALE,GORE,CANTWELL,LOCKE,APPROVE,FAVORABLE,GORE,MORE,CITYOVER50K,ECON/JOBS,HONEST,NO,CLINTON,PROENVIR,NONE,BETTER,APP/FAV,YES,DEMOCRAT,50-500K,POSTGRAD,CATHOLIC,AFEWAYEAR,30-50K,NO,NO,LIBERAL,18-64,OTHRPROGRAMS,NOTATALL,EXITPOLL,STATE,COMPLETE,OLYMPICMNTNS,30-44,30-39,DEMOCRAT,30-39,CATHOLIC,BOTH,NEITHER,ISSUES,,,0.7030000000000001
STATE ONLY,48.0,67.0,40.0,SECOND CALL,60-64,WHITE,FEMALE,GORE,CANTWELL,LOCKE,APPROVE,FAVORABLE,GORE,MORE,CITYOVER50K,WORLDAFFAIRS,EXPERIENCE,NO,CLINTON,PROENVIR,NONE,BETTER,APP/FAV,YES,DEMOCRAT,50-500K,,OTHERCHRIST,ONCEAWEEK,30-50K,NO,NO,LIBERAL,18-64,SOCIALSECURI,NOTATALL,EXITPOLL,STATE,COMPLETE,OLYMPICMNTNS,60+,60+,DEMOCRAT,50-64,PROT/CHRIST,ONLYGORE,ONLYBUSH,ISSUES,,,0.396
STATE ONLY,48.0,67.0,41.0,SECOND CALL,45-49,WHITE,FEMALE,GORE,CANTWELL,LOCKE,APPROVE,FAVORABLE,GORE,MORE,CITYOVER50K,SOCIALSECUR,COMPLEXISSUE,NO,CLINTON,PROENVIR,ME,BETTER,APP/FAV,NO,DEMOCRAT,50-500K,POSTGRAD,ELSE,AFEWAYEAR,OVER100K,YES,YES,LIBERAL,18-64,OTHRPROGRAMS,NOTMUCH,EXITPOLL,STATE,COMPLETE,OLYMPICMNTNS,45-59,40-49,DEMOCRAT,40-49,OTHER,ONLYGORE,BOTH,ISSUES,,,0.436
STATE ONLY,48.0,67.0,42.0,SECOND CALL,18-24,WHITE,FEMALE,GORE,CANTWELL,CARLSON,DISAPPR,UNFAVORABLE,GORE,LESS,CITYOVER50K,EDUCATION,STRONGLEADER,NO,NOVOTE,PROGRWTH,NONE,BETTER,DIS/UNFAV,NO,INDEPEND,50-500K,SOMCOL/ASSOC,NONE,NEVER,15-30K,NO,YES,MODERATE,18-64,CUTFEDINCTAX,NOTATALL,EXITPOLL,STATE,COMPLETE,OLYMPICMNTNS,18-29,18-24,IND/OTHER,18-24,NONE,ONLYGORE,ONLYBUSH,ISSUES,,,0.49
STATE ONLY,48.0,67.0,43.0,THIRD CALL,18-24,WHITE,FEMALE,GORE,CANTWELL,LOCKE,APPROVE,FAVORABLE,GORE,MORE,CITYOVER50K,EDUCATION,EXPERIENCE,NO,NOVOTE,PROENVIR,NONE,BETTER,APP/FAV,NO,DEMOCRAT,50-500K,HSGRAD,NONE,AFEWAYEAR,30-50K,NO,NO,LIBERAL,18-64,OMITS,NOTMUCH,EXITPOLL,STATE,COMPLETE,OLYMPICMNTNS,18-29,18-24,DEMOCRAT,18-24,NONE,ONLYGORE,ONLYBUSH,ISSUES,,,0.458
STATE ONLY,48.0,67.0,44.0,THIRD CALL,25-29,WHITE,MALE,NADER,CANTWELL,LOCKE,APPROVE,FAVORABLE,GORE,LESS,CITYOVER50K,WORLDAFFAIRS,HONEST,NO,CLINTON,PROENVIR,NONE,BETTER,APP/FAV,YES,ELSE,50-500K,HSGRAD,NONE,NEVER,30-50K,NO,YES,LIBERAL,18-64,OTHRPROGRAMS,SOMEWHAT,EXITPOLL,STATE,COMPLETE,OLYMPICMNTNS,18-29,25-29,IND/OTHER,25-29,NONE,ONLYGORE,BOTH,ISSUES,,,0.403
STATE ONLY,48.0,67.0,45.0,THIRD CALL,30-39,WHITE,MALE,GORE,CANTWELL,LOCKE,APPROVE,FAVORABLE,GORE,LESS,CITYOVER50K,ECON/JOBS,EXPERIENCE,NO,CLINTON,PROGRWTH,NONE,BETTER,APP/FAV,YES,DEMOCRAT,50-500K,POSTGRAD,PROTESTANT,NEVER,OVER100K,YES,YES,MODERATE,18-64,SOCIALSECURI,SOMEWHAT,EXITPOLL,STATE,COMPLETE,OLYMPICMNTNS,30-44,30-39,DEMOCRAT,30-39,PROT/CHRIST,ONLYGORE,ONLYBUSH,ISSUES,,,0.501
STATE ONLY,48.0,67.0,46.0,THIRD CALL,30-39,WHITE,FEMALE,GORE,GORTON,LOCKE,APPROVE,UNFAVORABLE,GORE,MORE,CITYOVER50K,WORLDAFFAIRS,COMPLEXISSUE,NO,CLINTON,PROENVIR,NONE,BETTER,APP/UNFAV,YES,DEMOCRAT,50-500K,POSTGRAD,CATHOLIC,ONCEAWEEK,75-100K,NO,NO,LIBERAL,18-64,REDUCNATDEBT,NOTMUCH,EXITPOLL,STATE,COMPLETE,OLYMPICMNTNS,30-44,30-39,DEMOCRAT,30-39,CATHOLIC,ONLYGORE,NEITHER,ISSUES,,,0.598
