VERSION,STATEID,PRECINCT,SEQ,CALL,AGE9,RACE,SEX,PRES,SEN,CLINTON,BCPERSON,XWAY2000,PROPNV,GOVTDO,SIZEPLC3,ISSUE,QUAL,X6VOTE,UNION4,ABORTION,FINSIT,JOBPERS,WORK,MIGRATNV,PARTYID,SIZEPLAC,EDUC,RELIGION,ATTEND,INCOME,MARRIED,CHILD,PHIL3,OVER65,SURPLUS4,STATE,BACKSIDE,GEOCODE,AGE,AGEABC,PARTY,AGE65,HISPANIC,QRACE,REL5,PRESKNOW,NUCLEAR,SAYANY,ISSVQUAL,VNS1,VNS2,WEIGHT
STATE ONLY,29.0,49.0,29.0,THIRD CALL,45-49,WHITE,FEMALE,GORE,ENSIGN,APPROVE,FAVORABLE,GORE,YES,MORE,SUBURBS,WORLDAFFAIRS,EXPERIENCE,CLINTON,NONE,MOSTILL,WORSE,APP/FAV,NO,NO,INDEPEND,SUBURBS,HSGRAD,OTHERCHRIST,ONCEAWEEK,30-50K,YES,YES,MODERATE,18-64,CUTFEDINCTAX,STATE,COMPLETE,CLARKCNTY,45-59,40-49,IND/OTHER,40-49,NO,WHITE,PROT/CHRIST,ONLYGORE,VERYIMP,BOTH,PERSONALQUAL,,,0.79
STATE ONLY,29.0,49.0,30.0,THIRD CALL,40-44,WHITE,MALE,BUSH,ENSIGN,DISAPPR,UNFAVORABLE,BUSH,YES,LESS,SUBURBS,EDUCATION,EXPERIENCE,DOLE,NONE,MOSTILL,SAME,DIS/UNFAV,YES,NO,REPUBLCN,SUBURBS,COLGRAD,OTHERCHRIST,AFEWAMONTH,50-75K,NO,YES,CONSERV,18-64,REDUCNATDEBT,STATE,COMPLETE,CLARKCNTY,30-44,40-49,REPUBLICAN,40-49,NO,WHITE,PROT/CHRIST,BOTH,VERYIMP,ONLYGORE,PERSONALQUAL,,,0.9420000000000001
STATE ONLY,29.0,49.0,31.0,THIRD CALL,30-39,WHITE,MALE,BUSH,ENSIGN,DISAPPR,UNFAVORABLE,BUSH,YES,LESS,SUBURBS,WORLDAFFAIRS,COMPLEXISSUE,PEROT,NONE,MOSTILL,WORSE,DIS/UNFAV,YES,YES,REPUBLCN,SUBURBS,HSGRAD,NONE,NEVER,30-50K,YES,YES,CONSERV,18-64,CUTFEDINCTAX,STATE,COMPLETE,CLARKCNTY,30-44,30-39,REPUBLICAN,30-39,NO,WHITE,NONE,NEITHER,NOTTOOIMP,BOTH,PERSONALQUAL,,,0.9420000000000001
STATE ONLY,29.0,50.0,1.0,FIRST CALL,65-74,WHITE,FEMALE,GORE,BERNSTEIN,DISAPPR,UNFAVORABLE,GORE,YES,LESS,SMCITY/RURAL,HEALTHCARE,HONEST,CLINTON,NONE,ALWYSLGL,SAME,DIS/UNFAV,NO,YES,DEMOCRAT,RURAL,HSGRAD,PROTESTANT,AFEWAYEAR,30-50K,YES,NO,MODERATE,65+,CUTFEDINCTAX,STATE,COMPLETE,RURAL,60+,60+,DEMOCRAT,65+,NO,WHITE,PROT/CHRIST,BOTH,VERYIMP,BOTH,ISSUES,,,0.8140000000000001
STATE ONLY,29.0,50.0,2.0,FIRST CALL,30-39,WHITE,FEMALE,BUSH,ENSIGN,OMITS,OMITS,OMITS,YES,LESS,SMCITY/RURAL,TAXES,HONEST,OMITS,NONE,ALWYSILL,OMITS,,,NO,,RURAL,,,OMITS,,,,,18-64,OMITS,STATE,NOTCOMPLETE,RURAL,30-44,30-39,,30-39,NO,WHITE,,OMITS,SOMEWHAT,OMITS,OMITS,,,0.704
STATE ONLY,29.0,50.0,3.0,FIRST CALL,65-74,WHITE,FEMALE,BUSH,ENSIGN,DISAPPR,UNFAVORABLE,BUSH,NO,LESS,SMCITY/RURAL,SOCIALSECUR,HONEST,DOLE,NONE,MOSTILL,SAME,DIS/UNFAV,NO,NO,REPUBLCN,RURAL,HSGRAD,PROTESTANT,AFEWAYEAR,LESS15K,NO,NO,MODERATE,65+,SOCIALSECURI,STATE,COMPLETE,RURAL,60+,60+,REPUBLICAN,65+,NO,WHITE,PROT/CHRIST,ONLYBUSH,OMITS,ONLYGORE,ISSUES,,,0.8140000000000001
STATE ONLY,29.0,50.0,4.0,FIRST CALL,50-59,WHITE,FEMALE,BUSH,ENSIGN,DISAPPR,UNFAVORABLE,BUSH,YES,LESS,SMCITY/RURAL,TAXES,STRONGLEADER,DOLE,NONE,ALWYSLGL,SAME,DIS/UNFAV,YES,NO,REPUBLCN,RURAL,SOMCOL/ASSOC,PROTESTANT,AFEWAYEAR,50-75K,YES,NO,CONSERV,18-64,SOCIALSECURI,STATE,COMPLETE,RURAL,45-59,50-59,REPUBLICAN,50-64,NO,WHITE,PROT/CHRIST,BOTH,VERYIMP,ONLYGORE,PERSONALQUAL,,,0.704
STATE ONLY,29.0,50.0,5.0,FIRST CALL,75+,WHITE,FEMALE,GORE,ENSIGN,APPROVE,FAVORABLE,GORE,YES,LESS,SMCITY/RURAL,ECON/JOBS,EXPERIENCE,CLINTON,SOMEONEELSE,MOSTILL,SAME,APP/FAV,NO,YES,DEMOCRAT,RURAL,NOHS,PROTESTANT,ONCEAWEEK,,YES,NO,MODERATE,65+,CUTFEDINCTAX,STATE,COMPLETE,RURAL,60+,60+,DEMOCRAT,65+,NO,WHITE,PROT/CHRIST,ONLYGORE,VERYIMP,NEITHER,PERSONALQUAL,,,0.766
STATE ONLY,29.0,50.0,6.0,FIRST CALL,40-44,WHITE,FEMALE,BUSH,ENSIGN,DISAPPR,UNFAVORABLE,BUSH,YES,LESS,SMCITY/RURAL,WORLDAFFAIRS,GOODJUDGMENT,DOLE,ME,MOSTILL,WORSE,DIS/UNFAV,YES,YES,REPUBLCN,RURAL,POSTGRAD,PROTESTANT,AFEWAYEAR,30-50K,NO,YES,CONSERV,18-64,CUTFEDINCTAX,STATE,COMPLETE,RURAL,30-44,40-49,REPUBLICAN,40-49,NO,WHITE,PROT/CHRIST,BOTH,SOMEWHAT,ONLYGORE,ISSUES,,,0.704
STATE ONLY,29.0,50.0,7.0,FIRST CALL,25-29,WHITE,MALE,BUSH,ENSIGN,DISAPPR,UNFAVORABLE,BUSH,YES,LESS,SMCITY/RURAL,HEALTHCARE,CARES,NOVOTE,NONE,ALWYSLGL,WORSE,DIS/UNFAV,YES,YES,INDEPEND,RURAL,NOHS,NONE,AFEWAYEAR,30-50K,YES,YES,MODERATE,18-64,SOCIALSECURI,STATE,COMPLETE,RURAL,18-29,25-29,IND/OTHER,25-29,,WHITE,NONE,BOTH,VERYIMP,BOTH,PERSONALQUAL,,,0.8280000000000001
STATE ONLY,29.0,50.0,8.0,FIRST CALL,30-39,WHITE,FEMALE,GORE,NONEOFABOVE,APPROVE,FAVORABLE,GORE,YES,LESS,SMCITY/RURAL,MEDICARE/RX,LIKEABLE,CLINTON,ME,ALWYSLGL,BETTER,APP/FAV,YES,YES,INDEPEND,RURAL,NOHS,OTHERCHRIST,AFEWAYEAR,15-30K,YES,YES,LIBERAL,18-64,SOCIALSECURI,STATE,COMPLETE,RURAL,30-44,30-39,IND/OTHER,30-39,NO,WHITE,PROT/CHRIST,ONLYGORE,VERYIMP,ONLYBUSH,PERSONALQUAL,,,0.3
STATE ONLY,29.0,50.0,9.0,SECOND CALL,65-74,WHITE,MALE,BUSH,ENSIGN,OMITS,OMITS,OMITS,YES,LESS,SMCITY/RURAL,TAXES,LIKEABLE,OMITS,ME,ALWYSLGL,OMITS,,,NO,,RURAL,,,OMITS,,,,,65+,OMITS,STATE,NOTCOMPLETE,RURAL,60+,60+,,65+,NO,WHITE,,OMITS,VERYIMP,OMITS,OMITS,,,0.8280000000000001
STATE ONLY,29.0,50.0,10.0,SECOND CALL,50-59,WHITE,FEMALE,BUSH,ENSIGN,DISAPPR,UNFAVORABLE,BUSH,YES,MORE,SMCITY/RURAL,WORLDAFFAIRS,GOODJUDGMENT,DOLE,NONE,MOSTLGL,SAME,DIS/UNFAV,NO,YES,INDEPEND,RURAL,SOMCOL/ASSOC,CATHOLIC,ONCEAWEEK,50-75K,YES,NO,MODERATE,18-64,SOCIALSECURI,STATE,COMPLETE,RURAL,45-59,50-59,IND/OTHER,50-64,NO,WHITE,CATHOLIC,ONLYBUSH,VERYIMP,ONLYGORE,PERSONALQUAL,,,0.704
STATE ONLY,29.0,50.0,11.0,SECOND CALL,60-64,WHITE,MALE,GORE,BERNSTEIN,APPROVE,FAVORABLE,GORE,YES,LESS,SMCITY/RURAL,HEALTHCARE,EXPERIENCE,CLINTON,NONE,MOSTLGL,WORSE,APP/FAV,YES,YES,INDEPEND,RURAL,POSTGRAD,PROTESTANT,NEVER,75-100K,YES,NO,CONSERV,18-64,CUTFEDINCTAX,STATE,COMPLETE,RURAL,60+,60+,IND/OTHER,50-64,NO,WHITE,PROT/CHRIST,ONLYGORE,NOTTOOIMP,BOTH,PERSONALQUAL,,,0.643
STATE ONLY,29.0,50.0,12.0,SECOND CALL,50-59,WHITE,FEMALE,BUSH,ENSIGN,APPROVE,UNFAVORABLE,BUSH,YES,LESS,SMCITY/RURAL,HEALTHCARE,EXPERIENCE,CLINTON,NONE,MOSTLGL,BETTER,APP/UNFAV,NO,YES,REPUBLCN,RURAL,POSTGRAD,PROTESTANT,MORETHAN1AWK,OVER100K,YES,NO,CONSERV,18-64,SOCIALSECURI,STATE,COMPLETE,RURAL,45-59,50-59,REPUBLICAN,50-64,NO,WHITE,PROT/CHRIST,BOTH,VERYIMP,NEITHER,ISSUES,,,0.704
STATE ONLY,29.0,50.0,13.0,SECOND CALL,25-29,WHITE,MALE,BUSH,ENSIGN,DISAPPR,UNFAVORABLE,BUSH,YES,LESS,SMCITY/RURAL,WORLDAFFAIRS,HONEST,DOLE,NONE,MOSTILL,WORSE,DIS/UNFAV,NO,YES,ELSE,RURAL,SOMCOL/ASSOC,PROTESTANT,AFEWAMONTH,15-30K,NO,NO,CONSERV,18-64,CUTFEDINCTAX,STATE,COMPLETE,RURAL,18-29,25-29,IND/OTHER,25-29,NO,WHITE,PROT/CHRIST,ONLYBUSH,SOMEWHAT,ONLYGORE,ISSUES,,,0.8280000000000001
STATE ONLY,29.0,50.0,14.0,SECOND CALL,50-59,WHITE,FEMALE,BUSH,ENSIGN,DISAPPR,UNFAVORABLE,BUSH,YES,LESS,SMCITY/RURAL,TAXES,COMPLEXISSUE,CLINTON,NONE,ALWYSLGL,SAME,DIS/UNFAV,NO,NO,INDEPEND,RURAL,SOMCOL/ASSOC,,NEVER,,YES,NO,,18-64,SOCIALSECURI,STATE,COMPLETE,RURAL,45-59,50-59,IND/OTHER,50-64,NO,WHITE,,ONLYBUSH,VERYIMP,BOTH,PERSONALQUAL,,,0.704
STATE ONLY,29.0,50.0,15.0,SECOND CALL,40-44,WHITE,MALE,GORE,,APPROVE,FAVORABLE,GORE,YES,LESS,SMCITY/RURAL,SOCIALSECUR,COMPLEXISSUE,CLINTON,NONE,ALWYSLGL,BETTER,APP/FAV,YES,YES,INDEPEND,RURAL,COLGRAD,ELSE,OMITS,OVER100K,YES,YES,LIBERAL,18-64,CUTFEDINCTAX,STATE,COMPLETE,RURAL,30-44,40-49,IND/OTHER,40-49,NO,WHITE,OTHER,NEITHER,NOTTOOIMP,BOTH,PERSONALQUAL,,,0.41400000000000003
STATE ONLY,29.0,50.0,16.0,SECOND CALL,45-49,WHITE,MALE,BUSH,,OMITS,OMITS,OMITS,,OMITS,SMCITY/RURAL,WORLDAFFAIRS,OMITS,CLINTON,,OMITS,BETTER,OMITS,,,REPUBLCN,RURAL,,NONE,NEVER,,YES,NO,,18-64,OMITS,STATE,COMPLETE,RURAL,45-59,40-49,REPUBLICAN,40-49,,WHITE,NONE,BOTH,OMITS,BOTH,OMITS,,,0.521
STATE ONLY,29.0,50.0,17.0,SECOND CALL,50-59,WHITE,MALE,BUSH,ENSIGN,DISAPPR,UNFAVORABLE,BUSH,YES,LESS,SMCITY/RURAL,SOCIALSECUR,GOODJUDGMENT,CLINTON,NONE,MOSTILL,SAME,DIS/UNFAV,NO,NO,INDEPEND,RURAL,SOMCOL/ASSOC,PROTESTANT,NEVER,50-75K,YES,NO,CONSERV,18-64,REDUCNATDEBT,STATE,COMPLETE,RURAL,45-59,50-59,IND/OTHER,50-64,NO,WHITE,PROT/CHRIST,ONLYBUSH,SOMEWHAT,ONLYGORE,PERSONALQUAL,,,0.556
STATE ONLY,29.0,50.0,18.0,SECOND CALL,45-49,WHITE,FEMALE,BUSH,BERNSTEIN,APPROVE,UNFAVORABLE,BUSH,NO,LESS,SMCITY/RURAL,SOCIALSECUR,STRONGLEADER,PEROT,NONE,ALWYSLGL,BETTER,APP/UNFAV,NO,NO,INDEPEND,RURAL,SOMCOL/ASSOC,ELSE,AFEWAYEAR,30-50K,YES,NO,MODERATE,18-64,REDUCNATDEBT,STATE,COMPLETE,RURAL,45-59,40-49,IND/OTHER,40-49,NO,WHITE,OTHER,BOTH,SOMEWHAT,BOTH,PERSONALQUAL,,,0.583
STATE ONLY,29.0,50.0,19.0,SECOND CALL,45-49,WHITE,FEMALE,GORE,BERNSTEIN,APPROVE,FAVORABLE,GORE,NO,LESS,SMCITY/RURAL,ECON/JOBS,EXPERIENCE,CLINTON,NONE,MOSTLGL,BETTER,APP/FAV,YES,NO,DEMOCRAT,RURAL,SOMCOL/ASSOC,CATHOLIC,AFEWAYEAR,50-75K,NO,NO,MODERATE,18-64,SOCIALSECURI,STATE,COMPLETE,RURAL,45-59,40-49,DEMOCRAT,40-49,NO,WHITE,CATHOLIC,ONLYGORE,VERYIMP,NEITHER,ISSUES,,,0.424
STATE ONLY,29.0,50.0,20.0,SECOND CALL,75+,WHITE,FEMALE,NADER,ENSIGN,DISAPPR,OMITS,WOULDNOTVOTE,NO,LESS,SMCITY/RURAL,MEDICARE/RX,OMITS,PEROT,NONE,ALWYSLGL,WORSE,OMITS,NO,NO,INDEPEND,RURAL,COLGRAD,PROTESTANT,NEVER,,YES,NO,MODERATE,65+,CUTFEDINCTAX,STATE,COMPLETE,RURAL,60+,60+,IND/OTHER,65+,NO,WHITE,PROT/CHRIST,NEITHER,NOTTOOIMP,BOTH,ISSUES,,,1.841
STATE ONLY,29.0,50.0,21.0,SECOND CALL,60-64,WHITE,MALE,BUSH,ENSIGN,DISAPPR,UNFAVORABLE,BUSH,YES,LESS,SMCITY/RURAL,OMITS,GOODJUDGMENT,OMITS,NONE,MOSTLGL,SAME,DIS/UNFAV,YES,YES,,RURAL,SOMCOL/ASSOC,,OMITS,,YES,NO,CONSERV,18-64,OMITS,STATE,COMPLETE,RURAL,60+,60+,,50-64,NO,WHITE,,OMITS,NOTATALL,BOTH,PERSONALQUAL,,,0.8280000000000001
STATE ONLY,29.0,50.0,22.0,SECOND CALL,65-74,WHITE,FEMALE,BUSH,ENSIGN,DISAPPR,UNFAVORABLE,BUSH,YES,LESS,SMCITY/RURAL,WORLDAFFAIRS,GOODJUDGMENT,DOLE,SOMEONEELSE,MOSTLGL,BETTER,DIS/UNFAV,NO,YES,REPUBLCN,RURAL,SOMCOL/ASSOC,PROTESTANT,NEVER,LESS15K,YES,NO,MODERATE,65+,CUTFEDINCTAX,STATE,COMPLETE,RURAL,60+,60+,REPUBLICAN,65+,NO,WHITE,PROT/CHRIST,ONLYBUSH,VERYIMP,BOTH,PERSONALQUAL,,,1.048
STATE ONLY,29.0,50.0,23.0,SECOND CALL,,,MALE,BUSH,ENSIGN,DISAPPR,UNFAVORABLE,BUSH,YES,MORE,SMCITY/RURAL,OMITS,OMITS,DOLE,ME,MOSTILL,BETTER,DIS/UNFAV,NO,YES,REPUBLCN,RURAL,SOMCOL/ASSOC,NONE,OMITS,30-50K,YES,NO,CONSERV,,OMITS,STATE,COMPLETE,RURAL,,,REPUBLICAN,,,,NONE,ONLYBUSH,VERYIMP,ONLYGORE,ISSUES,,,0.556
STATE ONLY,29.0,50.0,24.0,SECOND CALL,30-39,WHITE,MALE,BUSH,ENSIGN,APPROVE,FAVORABLE,BUSH,YES,LESS,SMCITY/RURAL,OMITS,GOODJUDGMENT,PEROT,NONE,ALWYSLGL,BETTER,APP/FAV,YES,NO,REPUBLCN,RURAL,NOHS,OTHERCHRIST,AFEWAYEAR,30-50K,YES,YES,,18-64,REDUCNATDEBT,STATE,COMPLETE,RURAL,30-44,30-39,REPUBLICAN,30-39,NO,WHITE,PROT/CHRIST,BOTH,SOMEWHAT,BOTH,ISSUES,,,0.556
STATE ONLY,29.0,50.0,25.0,SECOND CALL,60-64,WHITE,FEMALE,GORE,BERNSTEIN,APPROVE,FAVORABLE,GORE,NO,MORE,SMCITY/RURAL,WORLDAFFAIRS,COMPLEXISSUE,CLINTON,NONE,ALWYSLGL,BETTER,APP/FAV,NO,YES,DEMOCRAT,RURAL,COLGRAD,PROTESTANT,NEVER,30-50K,NO,NO,MODERATE,18-64,REDUCNATDEBT,STATE,COMPLETE,RURAL,60+,60+,DEMOCRAT,50-64,NO,WHITE,PROT/CHRIST,ONLYGORE,SOMEWHAT,ONLYBUSH,ISSUES,,,0.634
STATE ONLY,29.0,50.0,26.0,SECOND CALL,25-29,WHITE,MALE,GORE,BERNSTEIN,APPROVE,UNFAVORABLE,GORE,NO,OMITS,SMCITY/RURAL,ECON/JOBS,EXPERIENCE,CLINTON,NONE,ALWYSLGL,BETTER,APP/UNFAV,YES,YES,DEMOCRAT,RURAL,SOMCOL/ASSOC,,OMITS,30-50K,YES,NO,MODERATE,18-64,REDUCNATDEBT,STATE,COMPLETE,RURAL,18-29,25-29,DEMOCRAT,25-29,NO,WHITE,,ONLYGORE,VERYIMP,ONLYBUSH,ISSUES,,,0.5
STATE ONLY,29.0,50.0,27.0,SECOND CALL,45-49,OTHER,,NONEOFABOVE,,OMITS,OMITS,OMITS,,LESS,SMCITY/RURAL,EDUCATION,CARES,CLINTON,NONE,ALWYSLGL,BETTER,OMITS,,YES,,RURAL,,,OMITS,,NO,NO,,18-64,OMITS,STATE,COMPLETE,RURAL,45-59,40-49,,40-49,NO,OTHER,,OMITS,SOMEWHAT,BOTH,OMITS,,,0.49
STATE ONLY,29.0,50.0,28.0,THIRD CALL,40-44,WHITE,FEMALE,GORE,BERNSTEIN,APPROVE,FAVORABLE,GORE,NO,LESS,SMCITY/RURAL,OMITS,EXPERIENCE,CLINTON,NONE,ALWYSLGL,BETTER,APP/FAV,YES,NO,INDEPEND,RURAL,SOMCOL/ASSOC,NONE,NEVER,30-50K,NO,YES,LIBERAL,18-64,OTHRPROGRAMS,STATE,COMPLETE,RURAL,30-44,40-49,IND/OTHER,40-49,NO,WHITE,NONE,ONLYGORE,VERYIMP,NEITHER,ISSUES,,,0.424
STATE ONLY,29.0,50.0,29.0,THIRD CALL,30-39,WHITE,FEMALE,BUSH,ENSIGN,DISAPPR,UNFAVORABLE,BUSH,YES,MORE,SMCITY/RURAL,TAXES,STRONGLEADER,NOVOTE,NONE,ALWYSLGL,SAME,DIS/UNFAV,YES,YES,REPUBLCN,RURAL,SOMCOL/ASSOC,OTHERCHRIST,AFEWAMONTH,15-30K,NO,YES,MODERATE,18-64,OMITS,STATE,COMPLETE,RURAL,30-44,30-39,REPUBLICAN,30-39,NO,WHITE,PROT/CHRIST,BOTH,VERYIMP,ONLYGORE,PERSONALQUAL,,,0.704
STATE ONLY,29.0,50.0,30.0,THIRD CALL,40-44,WHITE,FEMALE,BUSH,ENSIGN,OMITS,OMITS,OMITS,YES,LESS,SMCITY/RURAL,OMITS,HONEST,OMITS,NONE,MOSTILL,OMITS,,,YES,,RURAL,,,OMITS,,,,,18-64,OMITS,STATE,NOTCOMPLETE,RURAL,30-44,40-49,,40-49,NO,WHITE,,OMITS,OMITS,OMITS,OMITS,,,0.704
STATE ONLY,29.0,50.0,31.0,THIRD CALL,40-44,WHITE,MALE,GORE,BERNSTEIN,APPROVE,FAVORABLE,GORE,NO,LESS,SMCITY/RURAL,ECON/JOBS,GOODJUDGMENT,PEROT,SOMEONEELSE,MOSTLGL,SAME,APP/FAV,YES,NO,INDEPEND,RURAL,COLGRAD,CATHOLIC,AFEWAYEAR,OVER100K,YES,YES,MODERATE,18-64,SOCIALSECURI,STATE,COMPLETE,RURAL,30-44,40-49,IND/OTHER,40-49,NO,WHITE,CATHOLIC,ONLYGORE,VERYIMP,BOTH,PERSONALQUAL,,,0.336
STATE ONLY,29.0,50.0,32.0,THIRD CALL,30-39,WHITE,MALE,GORE,BERNSTEIN,APPROVE,FAVORABLE,GORE,YES,MORE,SMCITY/RURAL,EDUCATION,HONEST,CLINTON,NONE,MOSTILL,BETTER,APP/FAV,YES,YES,DEMOCRAT,RURAL,POSTGRAD,OTHERCHRIST,ONCEAWEEK,30-50K,YES,YES,MODERATE,18-64,REDUCNATDEBT,STATE,COMPLETE,RURAL,30-44,30-39,DEMOCRAT,30-39,NO,WHITE,PROT/CHRIST,BOTH,NOTTOOIMP,BOTH,PERSONALQUAL,,,0.433
STATE ONLY,29.0,50.0,33.0,THIRD CALL,30-39,WHITE,FEMALE,GORE,ENSIGN,APPROVE,UNFAVORABLE,GORE,NO,MORE,SMCITY/RURAL,EDUCATION,EXPERIENCE,CLINTON,NONE,ALWYSLGL,WORSE,APP/UNFAV,NO,NO,DEMOCRAT,RURAL,,NONE,NEVER,LESS15K,NO,YES,CONSERV,18-64,SOCIALSECURI,STATE,COMPLETE,RURAL,30-44,30-39,DEMOCRAT,30-39,,WHITE,NONE,ONLYGORE,VERYIMP,ONLYBUSH,ISSUES,,,0.399
STATE ONLY,29.0,50.0,34.0,THIRD CALL,30-39,WHITE,FEMALE,GORE,BERNSTEIN,APPROVE,UNFAVORABLE,GORE,NO,MORE,SMCITY/RURAL,EDUCATION,CARES,CLINTON,NONE,ALWYSLGL,BETTER,APP/UNFAV,YES,YES,DEMOCRAT,RURAL,COLGRAD,NONE,NEVER,15-30K,NO,YES,LIBERAL,18-64,OTHRPROGRAMS,STATE,COMPLETE,RURAL,30-44,30-39,DEMOCRAT,30-39,NO,WHITE,NONE,BOTH,VERYIMP,BOTH,ISSUES,,,0.424
STATE ONLY,29.0,50.0,35.0,THIRD CALL,45-49,WHITE,FEMALE,GORE,,DISAPPR,UNFAVORABLE,BUSH,,LESS,SMCITY/RURAL,WORLDAFFAIRS,OMITS,DOLE,NONE,MOSTLGL,WORSE,DIS/UNFAV,NO,YES,REPUBLCN,RURAL,SOMCOL/ASSOC,OTHERCHRIST,MORETHAN1AWK,15-30K,YES,YES,CONSERV,18-64,REDUCNATDEBT,STATE,COMPLETE,RURAL,45-59,40-49,REPUBLICAN,40-49,NO,WHITE,PROT/CHRIST,BOTH,NOTTOOIMP,ONLYGORE,ISSUES,,,0.482
STATE ONLY,29.0,51.0,1.0,FIRST CALL,45-49,WHITE,MALE,GORE,ENSIGN,DISAPPR,UNFAVORABLE,GORE,YES,MORE,SMCITY/RURAL,OMITS,HONEST,CLINTON,NONE,MOSTLGL,WORSE,DIS/UNFAV,YES,YES,DEMOCRAT,RURAL,SOMCOL/ASSOC,JEWISH,AFEWAMONTH,75-100K,YES,YES,CONSERV,18-64,CUTFEDINCTAX,STATE,COMPLETE,RURAL,45-59,40-49,DEMOCRAT,40-49,,WHITE,JEWISH,BOTH,VERYIMP,BOTH,ISSUES,,,0.639
STATE ONLY,29.0,51.0,2.0,FIRST CALL,50-59,WHITE,FEMALE,GORE,BERNSTEIN,APPROVE,FAVORABLE,GORE,NO,MORE,SMCITY/RURAL,WORLDAFFAIRS,COMPLEXISSUE,CLINTON,NONE,ALWYSLGL,SAME,APP/FAV,YES,NO,DEMOCRAT,RURAL,SOMCOL/ASSOC,PROTESTANT,AFEWAYEAR,50-75K,YES,NO,MODERATE,18-64,SOCIALSECURI,STATE,COMPLETE,RURAL,45-59,50-59,DEMOCRAT,50-64,NO,WHITE,PROT/CHRIST,ONLYGORE,NOTTOOIMP,NEITHER,ISSUES,,,0.668
STATE ONLY,29.0,51.0,3.0,FIRST CALL,50-59,WHITE,MALE,BUSH,ENSIGN,OMITS,OMITS,OMITS,YES,LESS,SMCITY/RURAL,ECON/JOBS,HONEST,OMITS,SOMEONEELSE,MOSTILL,OMITS,,,NO,,RURAL,,,OMITS,,,,,18-64,OMITS,STATE,NOTCOMPLETE,RURAL,45-59,50-59,,50-64,NO,WHITE,,OMITS,SOMEWHAT,OMITS,OMITS,,,0.875
STATE ONLY,29.0,51.0,4.0,FIRST CALL,50-59,WHITE,MALE,BUSH,ENSIGN,DISAPPR,UNFAVORABLE,BUSH,YES,LESS,SMCITY/RURAL,TAXES,HONEST,DOLE,NONE,MOSTILL,WORSE,DIS/UNFAV,NO,NO,REPUBLCN,RURAL,COLGRAD,PROTESTANT,NEVER,15-30K,YES,NO,CONSERV,18-64,CUTFEDINCTAX,STATE,COMPLETE,RURAL,45-59,50-59,REPUBLICAN,50-64,NO,WHITE,PROT/CHRIST,ONLYBUSH,NOTATALL,ONLYGORE,ISSUES,,,0.875
STATE ONLY,29.0,51.0,5.0,FIRST CALL,30-39,WHITE,MALE,GORE,BERNSTEIN,APPROVE,FAVORABLE,GORE,NO,MORE,SMCITY/RURAL,OMITS,EXPERIENCE,CLINTON,NONE,MOSTLGL,WORSE,APP/FAV,YES,YES,INDEPEND,RURAL,POSTGRAD,PROTESTANT,AFEWAYEAR,OVER100K,YES,NO,MODERATE,18-64,CUTFEDINCTAX,STATE,COMPLETE,RURAL,30-44,30-39,IND/OTHER,30-39,NO,WHITE,PROT/CHRIST,ONLYBUSH,NOTTOOIMP,BOTH,ISSUES,,,0.528
STATE ONLY,29.0,51.0,6.0,FIRST CALL,75+,WHITE,MALE,BUSH,ENSIGN,DISAPPR,UNFAVORABLE,BUSH,YES,OMITS,SMCITY/RURAL,MEDICARE/RX,GOODJUDGMENT,DOLE,NONE,MOSTLGL,SAME,DIS/UNFAV,NO,NO,REPUBLCN,RURAL,SOMCOL/ASSOC,CATHOLIC,AFEWAYEAR,,,NO,MODERATE,65+,REDUCNATDEBT,STATE,COMPLETE,RURAL,60+,60+,REPUBLICAN,65+,,WHITE,CATHOLIC,ONLYBUSH,NOTTOOIMP,OMITS,PERSONALQUAL,,,1.293
STATE ONLY,29.0,51.0,7.0,FIRST CALL,18-24,WHITE,FEMALE,,BERNSTEIN,APPROVE,FAVORABLE,WOULDNOTVOTE,YES,LESS,SMCITY/RURAL,EDUCATION,OMITS,CLINTON,NONE,ALWYSLGL,SAME,APP/FAV,NO,NO,DEMOCRAT,RURAL,NOHS,OTHERCHRIST,MORETHAN1AWK,LESS15K,NO,NO,LIBERAL,18-64,SOCIALSECURI,STATE,COMPLETE,RURAL,18-29,18-24,DEMOCRAT,18-24,NO,WHITE,PROT/CHRIST,BOTH,NOTATALL,BOTH,OMITS,,,1.551
STATE ONLY,29.0,51.0,8.0,FIRST CALL,40-44,BLACK,MALE,GORE,ENSIGN,DISAPPR,UNFAVORABLE,GORE,YES,LESS,SMCITY/RURAL,ECON/JOBS,CARES,DOLE,NONE,ALWYSLGL,BETTER,DIS/UNFAV,YES,NO,REPUBLCN,RURAL,POSTGRAD,CATHOLIC,AFEWAMONTH,OVER100K,YES,YES,LIBERAL,18-64,CUTFEDINCTAX,STATE,COMPLETE,RURAL,30-44,40-49,REPUBLICAN,40-49,NO,BLACK,CATHOLIC,BOTH,NOTATALL,BOTH,ISSUES,,,0.377
