VERSION,STATEID,PRECINCT,SEQ,CALL,AGE9,RACE,SEX,PRES,SEN,CLINTON,BCPERSON,XWAY2000,RELRIGHT,X6VOTE,FINSIT,JOBPERS,PARTYID,RELIGION,INCOME,PHIL3,OVER65,STATE,GEOCODE,AGE,AGEABC,PARTY,AGE65,REL5,VNS1,VNS2,WEIGHT
STATE ONLY,25.0,71.0,10.0,FIRST CALL,50-59,WHITE,FEMALE,BUSH,LOTT,DISAPPR,UNFAVORABLE,BUSH,YES,DOLE,WORSE,DIS/UNFAV,REPUBLCN,PROTESTANT,OVER100K,CONSERV,18-64,STATE,OTHERURBAN,45-59,50-59,REPUBLICAN,50-64,PROT/CHRIST,,,1.084
STATE ONLY,25.0,71.0,11.0,FIRST CALL,60-64,WHITE,MALE,BUSH,LOTT,DISAPPR,UNFAVORABLE,BUSH,YES,DOLE,WORSE,DIS/UNFAV,INDEPEND,PROTESTANT,30-50K,MODERATE,18-64,STATE,OTHERURBAN,60+,60+,IND/OTHER,50-64,PROT/CHRIST,,,1.581
STATE ONLY,25.0,71.0,12.0,FIRST CALL,25-29,WHITE,MALE,GORE,LOTT,APPROVE,UNFAVORABLE,GORE,NO,CLINTON,BETTER,APP/UNFAV,INDEPEND,PROTESTANT,15-30K,MODERATE,18-64,STATE,OTHERURBAN,18-29,25-29,IND/OTHER,25-29,PROT/CHRIST,,,1.317
STATE ONLY,25.0,71.0,13.0,FIRST CALL,50-59,WHITE,FEMALE,BUSH,LOTT,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,SAME,DIS/UNFAV,REPUBLCN,PROTESTANT,75-100K,CONSERV,18-64,STATE,OTHERURBAN,45-59,50-59,REPUBLICAN,50-64,PROT/CHRIST,,,1.084
STATE ONLY,25.0,71.0,14.0,FIRST CALL,60-64,WHITE,MALE,BUSH,LOTT,DISAPPR,UNFAVORABLE,BUSH,YES,DOLE,BETTER,DIS/UNFAV,REPUBLCN,CATHOLIC,75-100K,CONSERV,18-64,STATE,OTHERURBAN,60+,60+,REPUBLICAN,50-64,CATHOLIC,,,1.581
STATE ONLY,25.0,71.0,15.0,FIRST CALL,40-44,WHITE,FEMALE,BUSH,LOTT,APPROVE,UNFAVORABLE,BUSH,NO,CLINTON,BETTER,APP/UNFAV,INDEPEND,PROTESTANT,50-75K,LIBERAL,18-64,STATE,OTHERURBAN,30-44,40-49,IND/OTHER,40-49,PROT/CHRIST,,,1.084
STATE ONLY,25.0,71.0,16.0,SECOND CALL,50-59,WHITE,FEMALE,BUSH,LOTT,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,SAME,DIS/UNFAV,REPUBLCN,PROTESTANT,50-75K,MODERATE,18-64,STATE,OTHERURBAN,45-59,50-59,REPUBLICAN,50-64,PROT/CHRIST,,,1.084
STATE ONLY,25.0,71.0,17.0,SECOND CALL,40-44,WHITE,MALE,BUSH,LOTT,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,SAME,DIS/UNFAV,DEMOCRAT,PROTESTANT,50-75K,MODERATE,18-64,STATE,OTHERURBAN,30-44,40-49,DEMOCRAT,40-49,PROT/CHRIST,,,1.089
STATE ONLY,25.0,71.0,18.0,SECOND CALL,75+,WHITE,MALE,BUSH,LOTT,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,SAME,DIS/UNFAV,REPUBLCN,CATHOLIC,15-30K,MODERATE,65+,STATE,OTHERURBAN,60+,60+,REPUBLICAN,65+,CATHOLIC,,,1.581
STATE ONLY,25.0,71.0,19.0,SECOND CALL,50-59,WHITE,FEMALE,BUSH,LOTT,DISAPPR,UNFAVORABLE,BUSH,YES,CLINTON,SAME,DIS/UNFAV,DEMOCRAT,OTHERCHRIST,30-50K,CONSERV,18-64,STATE,OTHERURBAN,45-59,50-59,DEMOCRAT,50-64,PROT/CHRIST,,,1.084
STATE ONLY,25.0,71.0,20.0,SECOND CALL,50-59,WHITE,MALE,BUSH,LOTT,APPROVE,UNFAVORABLE,BUSH,YES,DOLE,BETTER,APP/UNFAV,INDEPEND,PROTESTANT,OVER100K,CONSERV,18-64,STATE,OTHERURBAN,45-59,50-59,IND/OTHER,50-64,PROT/CHRIST,,,1.089
STATE ONLY,25.0,71.0,21.0,SECOND CALL,65-74,WHITE,MALE,BUSH,LOTT,APPROVE,UNFAVORABLE,BUSH,NO,PEROT,BETTER,APP/UNFAV,REPUBLCN,PROTESTANT,50-75K,CONSERV,65+,STATE,OTHERURBAN,60+,60+,REPUBLICAN,65+,PROT/CHRIST,,,1.581
STATE ONLY,25.0,71.0,22.0,SECOND CALL,18-24,WHITE,MALE,BUSH,LOTT,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,BETTER,DIS/UNFAV,REPUBLCN,OTHERCHRIST,50-75K,MODERATE,18-64,STATE,OTHERURBAN,18-29,18-24,REPUBLICAN,18-24,PROT/CHRIST,,,1.055
STATE ONLY,25.0,71.0,23.0,SECOND CALL,40-44,BLACK,,GORE,BROWN,APPROVE,FAVORABLE,GORE,NO,CLINTON,SAME,APP/FAV,DEMOCRAT,OTHERCHRIST,15-30K,CONSERV,18-64,STATE,OTHERURBAN,30-44,40-49,DEMOCRAT,40-49,PROT/CHRIST,,,1.014
STATE ONLY,25.0,71.0,24.0,SECOND CALL,30-39,WHITE,FEMALE,BUSH,LOTT,DISAPPR,UNFAVORABLE,BUSH,YES,DOLE,BETTER,DIS/UNFAV,REPUBLCN,PROTESTANT,15-30K,CONSERV,18-64,STATE,OTHERURBAN,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,,,1.084
STATE ONLY,25.0,71.0,25.0,SECOND CALL,45-49,WHITE,MALE,BUSH,LOTT,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,SAME,DIS/UNFAV,INDEPEND,PROTESTANT,,CONSERV,18-64,STATE,OTHERURBAN,45-59,40-49,IND/OTHER,40-49,PROT/CHRIST,,,1.089
STATE ONLY,25.0,71.0,26.0,SECOND CALL,50-59,WHITE,FEMALE,BUSH,LOTT,DISAPPR,UNFAVORABLE,BUSH,YES,DOLE,BETTER,DIS/UNFAV,REPUBLCN,PROTESTANT,50-75K,CONSERV,18-64,STATE,OTHERURBAN,45-59,50-59,REPUBLICAN,50-64,PROT/CHRIST,,,1.084
STATE ONLY,25.0,71.0,27.0,SECOND CALL,65-74,WHITE,MALE,BUSH,LOTT,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,BETTER,DIS/UNFAV,REPUBLCN,PROTESTANT,50-75K,CONSERV,65+,STATE,OTHERURBAN,60+,60+,REPUBLICAN,65+,PROT/CHRIST,,,1.581
STATE ONLY,25.0,71.0,28.0,SECOND CALL,60-64,WHITE,FEMALE,BUSH,LOTT,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,SAME,DIS/UNFAV,REPUBLCN,PROTESTANT,50-75K,CONSERV,18-64,STATE,OTHERURBAN,60+,60+,REPUBLICAN,50-64,PROT/CHRIST,,,1.572
STATE ONLY,25.0,71.0,29.0,THIRD CALL,25-29,BLACK,FEMALE,GORE,LOTT,APPROVE,FAVORABLE,GORE,YES,CLINTON,SAME,APP/FAV,DEMOCRAT,ELSE,75-100K,MODERATE,18-64,STATE,OTHERURBAN,18-29,25-29,DEMOCRAT,25-29,OTHER,,,1.262
STATE ONLY,25.0,71.0,30.0,THIRD CALL,40-44,WHITE,FEMALE,BUSH,LOTT,DISAPPR,FAVORABLE,BUSH,NO,DOLE,SAME,DIS/FAV,REPUBLCN,OTHERCHRIST,OVER100K,MODERATE,18-64,STATE,OTHERURBAN,30-44,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,1.084
STATE ONLY,25.0,71.0,31.0,THIRD CALL,30-39,,MALE,BUSH,LOTT,DISAPPR,UNFAVORABLE,BUSH,YES,DOLE,OMITS,DIS/UNFAV,REPUBLCN,OTHERCHRIST,50-75K,CONSERV,18-64,STATE,OTHERURBAN,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,,,1.089
STATE ONLY,25.0,71.0,32.0,THIRD CALL,25-29,WHITE,MALE,GORE,LOTT,DISAPPR,UNFAVORABLE,WOULDNOTVOTE,NO,CLINTON,BETTER,DIS/UNFAV,REPUBLCN,ELSE,50-75K,CONSERV,18-64,STATE,OTHERURBAN,18-29,25-29,REPUBLICAN,25-29,OTHER,,,1.317
STATE ONLY,25.0,71.0,33.0,THIRD CALL,25-29,WHITE,FEMALE,BUSH,LOTT,DISAPPR,FAVORABLE,BUSH,NO,DOLE,SAME,DIS/FAV,REPUBLCN,JEWISH,75-100K,CONSERV,18-64,STATE,OTHERURBAN,18-29,25-29,REPUBLICAN,25-29,JEWISH,,,1.048
STATE ONLY,25.0,71.0,34.0,THIRD CALL,50-59,WHITE,MALE,BUSH,LOTT,DISAPPR,UNFAVORABLE,BUSH,YES,DOLE,WORSE,DIS/UNFAV,REPUBLCN,PROTESTANT,50-75K,CONSERV,18-64,STATE,OTHERURBAN,45-59,50-59,REPUBLICAN,50-64,PROT/CHRIST,,,1.089
STATE ONLY,25.0,71.0,35.0,THIRD CALL,45-49,WHITE,MALE,BUSH,LOTT,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,SAME,DIS/UNFAV,INDEPEND,PROTESTANT,30-50K,CONSERV,18-64,STATE,OTHERURBAN,45-59,40-49,IND/OTHER,40-49,PROT/CHRIST,,,1.089
STATE ONLY,25.0,71.0,36.0,THIRD CALL,50-59,WHITE,MALE,BUSH,LOTT,DISAPPR,UNFAVORABLE,BUSH,YES,DOLE,BETTER,DIS/UNFAV,REPUBLCN,PROTESTANT,LESS15K,MODERATE,18-64,STATE,OTHERURBAN,45-59,50-59,REPUBLICAN,50-64,PROT/CHRIST,,,1.089
STATE ONLY,25.0,71.0,37.0,THIRD CALL,40-44,WHITE,FEMALE,BUSH,LOTT,DISAPPR,UNFAVORABLE,BUSH,YES,DOLE,SAME,DIS/UNFAV,REPUBLCN,PROTESTANT,OVER100K,MODERATE,18-64,STATE,OTHERURBAN,30-44,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,1.084
STATE ONLY,25.0,71.0,38.0,THIRD CALL,65-74,WHITE,FEMALE,GORE,LOTT,APPROVE,FAVORABLE,WOULDNOTVOTE,YES,CLINTON,BETTER,APP/FAV,DEMOCRAT,PROTESTANT,30-50K,MODERATE,65+,STATE,OTHERURBAN,60+,60+,DEMOCRAT,65+,PROT/CHRIST,,,1.967
STATE ONLY,25.0,75.0,1.0,FIRST CALL,65-74,WHITE,FEMALE,BUSH,LOTT,DISAPPR,UNFAVORABLE,BUSH,YES,DOLE,BETTER,DIS/UNFAV,REPUBLCN,PROTESTANT,,CONSERV,65+,STATE,OTHERURBAN,60+,60+,REPUBLICAN,65+,PROT/CHRIST,,,1.7690000000000001
STATE ONLY,25.0,75.0,2.0,FIRST CALL,65-74,WHITE,,BUSH,LOTT,DISAPPR,UNFAVORABLE,BUSH,YES,DOLE,SAME,DIS/UNFAV,REPUBLCN,PROTESTANT,15-30K,CONSERV,65+,STATE,OTHERURBAN,60+,60+,REPUBLICAN,65+,PROT/CHRIST,,,1.7790000000000001
STATE ONLY,25.0,75.0,3.0,FIRST CALL,30-39,WHITE,FEMALE,BUSH,LOTT,DISAPPR,UNFAVORABLE,BUSH,NO,CLINTON,SAME,DIS/UNFAV,DEMOCRAT,PROTESTANT,30-50K,CONSERV,18-64,STATE,OTHERURBAN,30-44,30-39,DEMOCRAT,30-39,PROT/CHRIST,,,1.218
STATE ONLY,25.0,75.0,4.0,FIRST CALL,45-49,WHITE,FEMALE,BUSH,LOTT,DISAPPR,UNFAVORABLE,BUSH,YES,DOLE,SAME,DIS/UNFAV,REPUBLCN,PROTESTANT,30-50K,CONSERV,18-64,STATE,OTHERURBAN,45-59,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,1.218
STATE ONLY,25.0,75.0,5.0,FIRST CALL,40-44,WHITE,FEMALE,NADER,LOTT,DISAPPR,UNFAVORABLE,BUSH,YES,PEROT,BETTER,DIS/UNFAV,INDEPEND,OTHERCHRIST,15-30K,LIBERAL,18-64,STATE,OTHERURBAN,30-44,40-49,IND/OTHER,40-49,PROT/CHRIST,,,0.898
STATE ONLY,25.0,75.0,6.0,FIRST CALL,18-24,WHITE,FEMALE,BUSH,LOTT,DISAPPR,UNFAVORABLE,BUSH,NO,NOVOTE,BETTER,DIS/UNFAV,INDEPEND,PROTESTANT,50-75K,MODERATE,18-64,STATE,OTHERURBAN,18-29,18-24,IND/OTHER,18-24,PROT/CHRIST,,,1.178
STATE ONLY,25.0,75.0,7.0,FIRST CALL,30-39,BLACK,FEMALE,GORE,BROWN,APPROVE,FAVORABLE,GORE,OMITS,CLINTON,BETTER,APP/FAV,,ELSE,15-30K,MODERATE,18-64,STATE,OTHERURBAN,30-44,30-39,,30-39,OTHER,,,1.1400000000000001
STATE ONLY,25.0,75.0,8.0,FIRST CALL,50-59,WHITE,MALE,BUSH,LOTT,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,SAME,DIS/UNFAV,REPUBLCN,PROTESTANT,50-75K,MODERATE,18-64,STATE,OTHERURBAN,45-59,50-59,REPUBLICAN,50-64,PROT/CHRIST,,,1.226
STATE ONLY,25.0,75.0,9.0,FIRST CALL,75+,WHITE,,BUSH,LOTT,DISAPPR,UNFAVORABLE,BUSH,YES,DOLE,BETTER,DIS/UNFAV,REPUBLCN,PROTESTANT,15-30K,CONSERV,65+,STATE,OTHERURBAN,60+,60+,REPUBLICAN,65+,PROT/CHRIST,,,1.7690000000000001
STATE ONLY,25.0,75.0,10.0,FIRST CALL,30-39,WHITE,FEMALE,BUSH,LOTT,DISAPPR,UNFAVORABLE,BUSH,YES,DOLE,WORSE,DIS/UNFAV,REPUBLCN,PROTESTANT,30-50K,CONSERV,18-64,STATE,OTHERURBAN,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,,,1.218
STATE ONLY,25.0,75.0,11.0,FIRST CALL,50-59,WHITE,MALE,BUSH,LOTT,DISAPPR,UNFAVORABLE,BUSH,YES,DOLE,BETTER,DIS/UNFAV,REPUBLCN,CATHOLIC,75-100K,CONSERV,18-64,STATE,OTHERURBAN,45-59,50-59,REPUBLICAN,50-64,CATHOLIC,,,1.226
STATE ONLY,25.0,75.0,12.0,SECOND CALL,65-74,WHITE,FEMALE,BUSH,LOTT,DISAPPR,UNFAVORABLE,BUSH,YES,DOLE,BETTER,DIS/UNFAV,REPUBLCN,PROTESTANT,15-30K,CONSERV,65+,STATE,OTHERURBAN,60+,60+,REPUBLICAN,65+,PROT/CHRIST,,,1.7690000000000001
STATE ONLY,25.0,75.0,13.0,SECOND CALL,40-44,BLACK,MALE,GORE,BROWN,APPROVE,FAVORABLE,GORE,YES,CLINTON,BETTER,APP/FAV,DEMOCRAT,PROTESTANT,30-50K,CONSERV,18-64,STATE,OTHERURBAN,30-44,40-49,DEMOCRAT,40-49,PROT/CHRIST,,,1.1460000000000001
STATE ONLY,25.0,75.0,14.0,SECOND CALL,60-64,WHITE,FEMALE,BUSH,LOTT,APPROVE,UNFAVORABLE,BUSH,NO,DOLE,SAME,APP/UNFAV,REPUBLCN,PROTESTANT,30-50K,CONSERV,18-64,STATE,OTHERURBAN,60+,60+,REPUBLICAN,50-64,PROT/CHRIST,,,1.7690000000000001
STATE ONLY,25.0,75.0,15.0,SECOND CALL,30-39,WHITE,MALE,GORE,BROWN,APPROVE,UNFAVORABLE,GORE,NO,DOLE,SAME,APP/UNFAV,DEMOCRAT,PROTESTANT,30-50K,MODERATE,18-64,STATE,OTHERURBAN,30-44,30-39,DEMOCRAT,30-39,PROT/CHRIST,,,1.191
STATE ONLY,25.0,75.0,16.0,SECOND CALL,45-49,WHITE,MALE,BUSH,LOTT,DISAPPR,UNFAVORABLE,BUSH,YES,DOLE,SAME,DIS/UNFAV,REPUBLCN,PROTESTANT,30-50K,CONSERV,18-64,STATE,OTHERURBAN,45-59,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,1.226
STATE ONLY,25.0,75.0,17.0,SECOND CALL,65-74,WHITE,MALE,GORE,LOTT,APPROVE,FAVORABLE,GORE,OMITS,DOLE,SAME,APP/FAV,REPUBLCN,PROTESTANT,15-30K,CONSERV,65+,STATE,OTHERURBAN,60+,60+,REPUBLICAN,65+,PROT/CHRIST,,,2.223
STATE ONLY,25.0,75.0,18.0,SECOND CALL,18-24,BLACK,FEMALE,GORE,BROWN,APPROVE,FAVORABLE,GORE,NO,NOVOTE,WORSE,APP/FAV,DEMOCRAT,ELSE,15-30K,MODERATE,18-64,STATE,OTHERURBAN,18-29,18-24,DEMOCRAT,18-24,OTHER,,,1.1
STATE ONLY,25.0,75.0,19.0,SECOND CALL,75+,WHITE,FEMALE,,LOTT,DISAPPR,UNFAVORABLE,OMITS,YES,DOLE,SAME,DIS/UNFAV,INDEPEND,PROTESTANT,,CONSERV,65+,STATE,OTHERURBAN,60+,60+,IND/OTHER,65+,PROT/CHRIST,,,1.921
STATE ONLY,25.0,75.0,20.0,SECOND CALL,25-29,WHITE,FEMALE,BUSH,BROWN,DISAPPR,UNFAVORABLE,BUSH,NO,PEROT,SAME,DIS/UNFAV,REPUBLCN,ELSE,15-30K,MODERATE,18-64,STATE,OTHERURBAN,18-29,25-29,REPUBLICAN,25-29,OTHER,,,0.915
STATE ONLY,25.0,75.0,21.0,SECOND CALL,40-44,BLACK,MALE,GORE,BROWN,APPROVE,FAVORABLE,WOULDNOTVOTE,YES,CLINTON,BETTER,APP/FAV,ELSE,OTHERCHRIST,30-50K,LIBERAL,18-64,STATE,OTHERURBAN,30-44,40-49,IND/OTHER,40-49,PROT/CHRIST,,,1.1460000000000001
STATE ONLY,25.0,75.0,22.0,SECOND CALL,45-49,WHITE,MALE,BUSH,LOTT,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,WORSE,DIS/UNFAV,REPUBLCN,PROTESTANT,50-75K,MODERATE,18-64,STATE,OTHERURBAN,45-59,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,1.226
STATE ONLY,25.0,75.0,23.0,SECOND CALL,65-74,WHITE,FEMALE,BUSH,LOTT,DISAPPR,UNFAVORABLE,BUSH,YES,DOLE,SAME,DIS/UNFAV,REPUBLCN,PROTESTANT,LESS15K,MODERATE,65+,STATE,OTHERURBAN,60+,60+,REPUBLICAN,65+,PROT/CHRIST,,,1.7690000000000001
STATE ONLY,25.0,75.0,24.0,SECOND CALL,50-59,WHITE,FEMALE,BUSH,LOTT,DISAPPR,UNFAVORABLE,BUSH,OMITS,DOLE,BETTER,DIS/UNFAV,,PROTESTANT,,,18-64,STATE,OTHERURBAN,45-59,50-59,,50-64,PROT/CHRIST,,,1.218
STATE ONLY,25.0,75.0,25.0,SECOND CALL,65-74,WHITE,FEMALE,BUSH,LOTT,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,SAME,DIS/UNFAV,REPUBLCN,PROTESTANT,15-30K,MODERATE,65+,STATE,OTHERURBAN,60+,60+,REPUBLICAN,65+,PROT/CHRIST,,,1.7690000000000001
STATE ONLY,25.0,75.0,26.0,SECOND CALL,40-44,BLACK,FEMALE,GORE,LOTT,APPROVE,FAVORABLE,GORE,NO,CLINTON,WORSE,APP/FAV,DEMOCRAT,OTHERCHRIST,30-50K,MODERATE,18-64,STATE,OTHERURBAN,30-44,40-49,DEMOCRAT,40-49,PROT/CHRIST,,,1.467
STATE ONLY,25.0,75.0,27.0,THIRD CALL,65-74,WHITE,MALE,BUSH,LOTT,APPROVE,FAVORABLE,BUSH,YES,DOLE,BETTER,APP/FAV,REPUBLCN,PROTESTANT,75-100K,MODERATE,65+,STATE,OTHERURBAN,60+,60+,REPUBLICAN,65+,PROT/CHRIST,,,1.7790000000000001
STATE ONLY,25.0,75.0,28.0,THIRD CALL,50-59,WHITE,MALE,BUSH,LOTT,DISAPPR,UNFAVORABLE,BUSH,OMITS,DOLE,SAME,DIS/UNFAV,REPUBLCN,PROTESTANT,OVER100K,CONSERV,18-64,STATE,OTHERURBAN,45-59,50-59,REPUBLICAN,50-64,PROT/CHRIST,,,1.226
STATE ONLY,25.0,75.0,29.0,THIRD CALL,65-74,WHITE,FEMALE,BUSH,LOTT,DISAPPR,UNFAVORABLE,BUSH,OMITS,DOLE,SAME,DIS/UNFAV,,PROTESTANT,75-100K,CONSERV,65+,STATE,OTHERURBAN,60+,60+,,65+,PROT/CHRIST,,,1.7690000000000001
STATE ONLY,25.0,75.0,30.0,THIRD CALL,45-49,BLACK,FEMALE,GORE,BROWN,APPROVE,FAVORABLE,GORE,YES,CLINTON,WORSE,APP/FAV,DEMOCRAT,ELSE,,,18-64,STATE,OTHERURBAN,45-59,40-49,DEMOCRAT,40-49,OTHER,,,1.1400000000000001
STATE ONLY,25.0,75.0,31.0,THIRD CALL,65-74,WHITE,MALE,BUSH,LOTT,DISAPPR,UNFAVORABLE,BUSH,YES,DOLE,BETTER,DIS/UNFAV,REPUBLCN,PROTESTANT,50-75K,CONSERV,65+,STATE,OTHERURBAN,60+,60+,REPUBLICAN,65+,PROT/CHRIST,,,1.7790000000000001
STATE ONLY,25.0,75.0,32.0,THIRD CALL,30-39,BLACK,MALE,GORE,BROWN,APPROVE,FAVORABLE,GORE,YES,CLINTON,BETTER,APP/FAV,INDEPEND,OTHERCHRIST,50-75K,MODERATE,18-64,STATE,OTHERURBAN,30-44,30-39,IND/OTHER,30-39,PROT/CHRIST,,,1.1460000000000001
STATE ONLY,25.0,75.0,33.0,THIRD CALL,18-24,WHITE,FEMALE,BUSH,LOTT,DISAPPR,UNFAVORABLE,BUSH,YES,DOLE,BETTER,DIS/UNFAV,REPUBLCN,OTHERCHRIST,LESS15K,CONSERV,18-64,STATE,OTHERURBAN,18-29,18-24,REPUBLICAN,18-24,PROT/CHRIST,,,1.178
STATE ONLY,25.0,75.0,34.0,THIRD CALL,50-59,WHITE,MALE,BUSH,LOTT,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,SAME,DIS/UNFAV,INDEPEND,PROTESTANT,50-75K,CONSERV,18-64,STATE,OTHERURBAN,45-59,50-59,IND/OTHER,50-64,PROT/CHRIST,,,1.226
STATE ONLY,25.0,75.0,35.0,THIRD CALL,30-39,BLACK,MALE,GORE,LOTT,APPROVE,FAVORABLE,GORE,YES,CLINTON,BETTER,APP/FAV,DEMOCRAT,OTHERCHRIST,30-50K,LIBERAL,18-64,STATE,OTHERURBAN,30-44,30-39,DEMOCRAT,30-39,PROT/CHRIST,,,1.475
STATE ONLY,25.0,75.0,36.0,THIRD CALL,30-39,BLACK,FEMALE,GORE,LOTT,APPROVE,FAVORABLE,GORE,YES,CLINTON,BETTER,APP/FAV,DEMOCRAT,OTHERCHRIST,30-50K,LIBERAL,18-64,STATE,OTHERURBAN,30-44,30-39,DEMOCRAT,30-39,PROT/CHRIST,,,1.467
STATE ONLY,25.0,75.0,37.0,THIRD CALL,30-39,BLACK,FEMALE,GORE,BROWN,APPROVE,FAVORABLE,GORE,YES,CLINTON,BETTER,APP/FAV,DEMOCRAT,OTHERCHRIST,30-50K,MODERATE,18-64,STATE,OTHERURBAN,30-44,30-39,DEMOCRAT,30-39,PROT/CHRIST,,,1.1400000000000001
STATE ONLY,25.0,75.0,38.0,THIRD CALL,30-39,BLACK,FEMALE,GORE,BROWN,APPROVE,FAVORABLE,GORE,YES,CLINTON,BETTER,APP/FAV,DEMOCRAT,ELSE,50-75K,MODERATE,18-64,STATE,OTHERURBAN,30-44,30-39,DEMOCRAT,30-39,OTHER,,,1.1400000000000001
STATE ONLY,25.0,75.0,39.0,THIRD CALL,50-59,BLACK,FEMALE,GORE,BROWN,APPROVE,FAVORABLE,GORE,NO,CLINTON,SAME,APP/FAV,DEMOCRAT,ELSE,30-50K,MODERATE,18-64,STATE,OTHERURBAN,45-59,50-59,DEMOCRAT,50-64,OTHER,,,1.1400000000000001
STATE ONLY,25.0,76.0,1.0,FIRST CALL,30-39,WHITE,MALE,BUSH,LOTT,APPROVE,UNFAVORABLE,BUSH,NO,DOLE,BETTER,APP/UNFAV,REPUBLCN,PROTESTANT,50-75K,MODERATE,18-64,STATE,EAST,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,,,1.083
STATE ONLY,25.0,76.0,2.0,FIRST CALL,45-49,WHITE,MALE,BUSH,LOTT,DISAPPR,UNFAVORABLE,BUSH,YES,DOLE,BETTER,DIS/UNFAV,INDEPEND,PROTESTANT,30-50K,CONSERV,18-64,STATE,EAST,45-59,40-49,IND/OTHER,40-49,PROT/CHRIST,,,1.083
STATE ONLY,25.0,76.0,3.0,FIRST CALL,25-29,BLACK,MALE,GORE,BROWN,APPROVE,FAVORABLE,GORE,NO,CLINTON,BETTER,APP/FAV,DEMOCRAT,CATHOLIC,50-75K,MODERATE,18-64,STATE,EAST,18-29,25-29,DEMOCRAT,25-29,CATHOLIC,,,1.373
STATE ONLY,25.0,76.0,4.0,FIRST CALL,30-39,WHITE,MALE,GORE,BROWN,APPROVE,OMITS,GORE,NO,CLINTON,SAME,OMITS,,CATHOLIC,LESS15K,MODERATE,18-64,STATE,EAST,30-44,30-39,,30-39,CATHOLIC,,,1.407
STATE ONLY,25.0,76.0,5.0,FIRST CALL,45-49,BLACK,FEMALE,BUSH,BROWN,APPROVE,FAVORABLE,BUSH,NO,CLINTON,SAME,APP/FAV,INDEPEND,OTHERCHRIST,50-75K,MODERATE,18-64,STATE,EAST,45-59,40-49,IND/OTHER,40-49,PROT/CHRIST,,,0.897
STATE ONLY,25.0,76.0,6.0,FIRST CALL,25-29,WHITE,FEMALE,BUSH,LOTT,DISAPPR,UNFAVORABLE,BUSH,YES,DOLE,SAME,DIS/UNFAV,REPUBLCN,PROTESTANT,50-75K,CONSERV,18-64,STATE,EAST,18-29,25-29,REPUBLICAN,25-29,PROT/CHRIST,,,0.914
STATE ONLY,25.0,76.0,7.0,FIRST CALL,30-39,WHITE,MALE,BUSH,LOTT,DISAPPR,UNFAVORABLE,BUSH,NO,PEROT,SAME,DIS/UNFAV,REPUBLCN,PROTESTANT,50-75K,MODERATE,18-64,STATE,EAST,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,,,1.083
STATE ONLY,25.0,76.0,8.0,FIRST CALL,50-59,WHITE,FEMALE,GORE,LOTT,APPROVE,UNFAVORABLE,GORE,NO,CLINTON,BETTER,APP/UNFAV,INDEPEND,CATHOLIC,30-50K,MODERATE,18-64,STATE,EAST,45-59,50-59,IND/OTHER,50-64,CATHOLIC,,,1.739
STATE ONLY,25.0,76.0,9.0,FIRST CALL,18-24,,MALE,BUSH,LOTT,DISAPPR,UNFAVORABLE,BUSH,OMITS,NOVOTE,BETTER,DIS/UNFAV,INDEPEND,OTHERCHRIST,,,18-64,STATE,EAST,18-29,18-24,IND/OTHER,18-24,PROT/CHRIST,,,0.9510000000000001
STATE ONLY,25.0,76.0,10.0,FIRST CALL,30-39,WHITE,MALE,BUSH,LOTT,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,BETTER,DIS/UNFAV,REPUBLCN,PROTESTANT,OVER100K,CONSERV,18-64,STATE,EAST,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,,,1.083
STATE ONLY,25.0,76.0,11.0,FIRST CALL,45-49,WHITE,MALE,BUSH,LOTT,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,BETTER,DIS/UNFAV,REPUBLCN,PROTESTANT,75-100K,CONSERV,18-64,STATE,EAST,45-59,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,1.083
