VERSION,STATEID,PRECINCT,SEQ,CALL,AGE9,RACE,SEX,PRES,SEN,CLINTON,BCPERSON,XWAY2000,GOVTDO,SIZEPLC3,ISSUE,QUAL,X6VOTE,UNION4,FINSIT,JOBPERS,WORK,GOV98MN,PARTYID,ISQUASEN,SIZEPLAC,EDUC,RELIGION,ATTEND,INCOME,MARRIED,CHILD,PHIL3,OVER65,SURPLUS4,UNFAIRMN,STATE,BACKSIDE,GEOCODE,AGE,AGEABC,PARTY,AGE65,REL5,TRACK,PRESKNOW,SAYANY,ISSVQUAL,VNS1,VNS2,WEIGHT
NATIONAL YELLOW,24.0,53.0,5.0,FIRST CALL,60-64,WHITE,FEMALE,BUSH,GRAMS,APPROVE,FAVORABLE,BUSH,LESS,SMCITY/RURAL,TAXES,LIKEABLE,CLINTON,NONE,SAME,APP/FAV,YES,,DEMOCRAT,,RURAL,SOMCOL/ASSOC,PROTESTANT,ONCEAWEEK,30-50K,YES,NO,,18-64,,,NATIONAL,COMPLETE,DEMOCRAT,60+,60+,DEMOCRAT,50-64,PROT/CHRIST,WRONGTRACK,,,PERSONALQUAL,TAXES,LIKEABLE,1.226
NATIONAL YELLOW,24.0,53.0,6.0,FIRST CALL,45-49,WHITE,MALE,GORE,DAYTON,APPROVE,FAVORABLE,GORE,LESS,SMCITY/RURAL,ECON/JOBS,CARES,CLINTON,MEANDSOMEONE,BETTER,APP/FAV,YES,,DEMOCRAT,,RURAL,HSGRAD,PROTESTANT,AFEWAYEAR,30-50K,YES,NO,CONSERV,18-64,,,NATIONAL,COMPLETE,DEMOCRAT,45-59,40-49,DEMOCRAT,40-49,PROT/CHRIST,RIGHTDIR,,,PERSONALQUAL,ECON/JOBS,CARES,1.363
NATIONAL GREY,24.0,53.0,7.0,FIRST CALL,65-74,WHITE,MALE,BUSH,GRAMS,,,,,SMCITY/RURAL,,,,,,,,,REPUBLCN,,RURAL,SOMCOL/ASSOC,,,30-50K,,,CONSERV,65+,OMITS,,NATIONAL,COMPLETE,DEMOCRAT,60+,60+,REPUBLICAN,65+,,,NEITHER,BOTH,,,,1.34
NATIONAL GREY,24.0,53.0,8.0,FIRST CALL,45-49,WHITE,FEMALE,BUSH,GRAMS,,,,,SMCITY/RURAL,,,,,,,,,REPUBLCN,,RURAL,COLGRAD,,,50-75K,,,MODERATE,18-64,CUTFEDINCTAX,,NATIONAL,COMPLETE,DEMOCRAT,45-59,40-49,REPUBLICAN,40-49,,,ONLYBUSH,ONLYGORE,,,,0.9410000000000001
NATIONAL GREY,24.0,53.0,9.0,FIRST CALL,40-44,WHITE,FEMALE,GORE,DAYTON,,,,,SMCITY/RURAL,,,,,,,,,INDEPEND,,RURAL,SOMCOL/ASSOC,,,75-100K,,,MODERATE,18-64,CUTFEDINCTAX,,NATIONAL,COMPLETE,DEMOCRAT,30-44,40-49,IND/OTHER,40-49,,,BOTH,BOTH,,,,1.244
NATIONAL PINK,24.0,53.0,10.0,FIRST CALL,30-39,WHITE,MALE,GORE,GIBSON,,,,,SMCITY/RURAL,,,,ME,,,YES,,INDEPEND,,RURAL,,PROTESTANT,,75-100K,YES,YES,MODERATE,18-64,,,NATIONAL,COMPLETE,DEMOCRAT,30-44,30-39,IND/OTHER,30-39,PROT/CHRIST,,,,,,,1.0
NATIONAL PINK,24.0,53.0,11.0,FIRST CALL,40-44,WHITE,MALE,GORE,DAYTON,,,,,SMCITY/RURAL,,,,MEANDSOMEONE,,,,,DEMOCRAT,,RURAL,,PROTESTANT,,75-100K,YES,YES,MODERATE,18-64,,,NATIONAL,COMPLETE,DEMOCRAT,30-44,40-49,DEMOCRAT,40-49,PROT/CHRIST,,,,,,,1.363
NATIONAL PINK,24.0,53.0,12.0,FIRST CALL,65-74,WHITE,FEMALE,BUSH,DAYTON,,,,,SMCITY/RURAL,,,,NONE,,,NO,,DEMOCRAT,,RURAL,,CATHOLIC,,LESS15K,NO,NO,MODERATE,65+,,,NATIONAL,COMPLETE,DEMOCRAT,60+,60+,DEMOCRAT,65+,CATHOLIC,,,,,,,1.214
NATIONAL WHITE,24.0,53.0,13.0,SECOND CALL,30-39,WHITE,FEMALE,BUSH,GIBSON,APPROVE,UNFAVORABLE,BUSH,LESS,SMCITY/RURAL,OMITS,HONEST,NOVOTE,NONE,BETTER,APP/UNFAV,YES,,ELSE,,RURAL,SOMCOL/ASSOC,CATHOLIC,ONCEAWEEK,50-75K,YES,NO,CONSERV,18-64,,,NATIONAL,COMPLETE,DEMOCRAT,30-44,30-39,IND/OTHER,30-39,CATHOLIC,RIGHTDIR,,,OMITS,,,0.681
NATIONAL WHITE,24.0,53.0,14.0,SECOND CALL,50-59,OTHER,FEMALE,GORE,DAYTON,APPROVE,UNFAVORABLE,GORE,MORE,SMCITY/RURAL,ECON/JOBS,EXPERIENCE,PEROT,NONE,BETTER,APP/UNFAV,YES,,INDEPEND,,RURAL,SOMCOL/ASSOC,ELSE,AFEWAYEAR,15-30K,NO,NO,MODERATE,18-64,,,NATIONAL,COMPLETE,DEMOCRAT,45-59,50-59,IND/OTHER,50-64,OTHER,RIGHTDIR,,,ISSUES,,,1.244
NATIONAL WHITE,24.0,53.0,15.0,SECOND CALL,18-24,WHITE,FEMALE,GORE,GIBSON,APPROVE,FAVORABLE,GORE,MORE,SMCITY/RURAL,ECON/JOBS,EXPERIENCE,NOVOTE,SOMEONEELSE,BETTER,APP/FAV,YES,,DEMOCRAT,,RURAL,SOMCOL/ASSOC,PROTESTANT,AFEWAYEAR,15-30K,NO,NO,LIBERAL,18-64,,,NATIONAL,COMPLETE,DEMOCRAT,18-29,18-24,DEMOCRAT,18-24,PROT/CHRIST,RIGHTDIR,,,ISSUES,,,1.173
NATIONAL YELLOW,24.0,53.0,16.0,SECOND CALL,45-49,WHITE,FEMALE,GORE,DAYTON,APPROVE,FAVORABLE,GORE,LESS,SMCITY/RURAL,HEALTHCARE,STRONGLEADER,CLINTON,SOMEONEELSE,SAME,APP/FAV,YES,,INDEPEND,,RURAL,POSTGRAD,ELSE,NEVER,75-100K,YES,NO,LIBERAL,18-64,,,NATIONAL,COMPLETE,DEMOCRAT,45-59,40-49,IND/OTHER,40-49,OTHER,RIGHTDIR,,,ISSUES,HEALTHCARE,STRONGLEADER,1.244
NATIONAL YELLOW,24.0,53.0,17.0,SECOND CALL,30-39,WHITE,FEMALE,BUSH,GRAMS,APPROVE,FAVORABLE,BUSH,LESS,SMCITY/RURAL,OMITS,COMPLEXISSUE,CLINTON,NONE,SAME,APP/FAV,YES,,REPUBLCN,,RURAL,SOMCOL/ASSOC,OTHERCHRIST,MORETHAN1AWK,30-50K,YES,YES,MODERATE,18-64,,,NATIONAL,COMPLETE,DEMOCRAT,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,RIGHTDIR,,,ISSUES,OMITS,COMPLEXISSUE,0.9410000000000001
NATIONAL GREY,24.0,53.0,18.0,SECOND CALL,40-44,WHITE,MALE,GORE,DAYTON,,,,,SMCITY/RURAL,,,,,,,,,DEMOCRAT,,RURAL,SOMCOL/ASSOC,,,50-75K,,,MODERATE,18-64,REDUCNATDEBT,,NATIONAL,COMPLETE,DEMOCRAT,30-44,40-49,DEMOCRAT,40-49,,,NEITHER,BOTH,,,,1.363
NATIONAL GREY,24.0,53.0,19.0,SECOND CALL,30-39,WHITE,MALE,GORE,DAYTON,,,,,SMCITY/RURAL,,,,,,,,,DEMOCRAT,,RURAL,POSTGRAD,,,15-30K,,,MODERATE,18-64,REDUCNATDEBT,,NATIONAL,COMPLETE,DEMOCRAT,30-44,30-39,DEMOCRAT,30-39,,,ONLYGORE,NEITHER,,,,1.363
NATIONAL GREY,24.0,53.0,20.0,SECOND CALL,50-59,WHITE,MALE,GORE,DAYTON,,,,,SMCITY/RURAL,,,,,,,,,DEMOCRAT,,RURAL,NOHS,,,LESS15K,,,CONSERV,18-64,SOCIALSECURI,,NATIONAL,COMPLETE,DEMOCRAT,45-59,50-59,DEMOCRAT,50-64,,,ONLYGORE,ONLYBUSH,,,,1.363
NATIONAL PINK,24.0,53.0,21.0,SECOND CALL,75+,WHITE,FEMALE,BUSH,GRAMS,,,,,SMCITY/RURAL,,,,NONE,,,NO,,,,RURAL,,,,,,,,65+,,,NATIONAL,NOTCOMPLETE,DEMOCRAT,60+,60+,,65+,,,,,,,,1.226
NATIONAL PINK,24.0,53.0,22.0,SECOND CALL,40-44,WHITE,FEMALE,GORE,DAYTON,,,,,SMCITY/RURAL,,,,SOMEONEELSE,,,YES,,DEMOCRAT,,RURAL,,PROTESTANT,,LESS15K,NO,YES,LIBERAL,18-64,,,NATIONAL,COMPLETE,DEMOCRAT,30-44,40-49,DEMOCRAT,40-49,PROT/CHRIST,,,,,,,1.244
NATIONAL PINK,24.0,53.0,23.0,SECOND CALL,30-39,WHITE,MALE,BUSH,GRAMS,,,,,SMCITY/RURAL,,,,NONE,,,YES,,REPUBLCN,,RURAL,,PROTESTANT,,50-75K,YES,YES,CONSERV,18-64,,,NATIONAL,COMPLETE,DEMOCRAT,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,,,,,,,1.029
NATIONAL WHITE,24.0,53.0,24.0,THIRD CALL,50-59,WHITE,FEMALE,GORE,DAYTON,APPROVE,FAVORABLE,GORE,MORE,SMCITY/RURAL,EDUCATION,COMPLEXISSUE,CLINTON,NONE,BETTER,APP/FAV,YES,,REPUBLCN,,RURAL,POSTGRAD,PROTESTANT,ONCEAWEEK,OVER100K,YES,NO,MODERATE,18-64,,,NATIONAL,COMPLETE,DEMOCRAT,45-59,50-59,REPUBLICAN,50-64,PROT/CHRIST,RIGHTDIR,,,PERSONALQUAL,,,1.244
NATIONAL WHITE,24.0,53.0,25.0,THIRD CALL,50-59,WHITE,MALE,BUSH,DAYTON,APPROVE,FAVORABLE,BUSH,MORE,SMCITY/RURAL,TAXES,HONEST,CLINTON,ME,BETTER,APP/FAV,YES,,DEMOCRAT,,RURAL,SOMCOL/ASSOC,CATHOLIC,ONCEAWEEK,50-75K,YES,NO,LIBERAL,18-64,,,NATIONAL,COMPLETE,DEMOCRAT,45-59,50-59,DEMOCRAT,50-64,CATHOLIC,WRONGTRACK,,,PERSONALQUAL,,,1.0190000000000001
NATIONAL WHITE,24.0,53.0,26.0,THIRD CALL,45-49,WHITE,FEMALE,NADER,DAYTON,DISAPPR,UNFAVORABLE,BUSH,LESS,SMCITY/RURAL,TAXES,CARES,PEROT,NONE,SAME,DIS/UNFAV,YES,,INDEPEND,,RURAL,SOMCOL/ASSOC,PROTESTANT,AFEWAYEAR,30-50K,YES,NO,MODERATE,18-64,,,NATIONAL,COMPLETE,DEMOCRAT,45-59,40-49,IND/OTHER,40-49,PROT/CHRIST,RIGHTDIR,,,ISSUES,,,0.9550000000000001
NATIONAL YELLOW,24.0,53.0,27.0,THIRD CALL,30-39,WHITE,FEMALE,BUSH,GRAMS,APPROVE,FAVORABLE,BUSH,MORE,SMCITY/RURAL,TAXES,STRONGLEADER,DOLE,NONE,SAME,APP/FAV,YES,,REPUBLCN,,RURAL,SOMCOL/ASSOC,OTHERCHRIST,MORETHAN1AWK,30-50K,YES,YES,LIBERAL,18-64,,,NATIONAL,COMPLETE,DEMOCRAT,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,RIGHTDIR,,,ISSUES,TAXES,STRONGLEADER,0.9410000000000001
NATIONAL YELLOW,24.0,53.0,28.0,THIRD CALL,45-49,WHITE,FEMALE,BUSH,GRAMS,APPROVE,FAVORABLE,BUSH,LESS,SMCITY/RURAL,HEALTHCARE,HONEST,CLINTON,NONE,BETTER,APP/FAV,YES,,REPUBLCN,,RURAL,SOMCOL/ASSOC,OTHERCHRIST,ONCEAWEEK,50-75K,YES,YES,CONSERV,18-64,,,NATIONAL,COMPLETE,DEMOCRAT,45-59,40-49,REPUBLICAN,40-49,PROT/CHRIST,WRONGTRACK,,,ISSUES,HEALTHCARE,HONEST,0.9410000000000001
NATIONAL YELLOW,24.0,53.0,29.0,THIRD CALL,30-39,WHITE,FEMALE,GORE,DAYTON,APPROVE,UNFAVORABLE,GORE,MORE,SMCITY/RURAL,SOCIALSECUR,COMPLEXISSUE,CLINTON,ME,BETTER,APP/UNFAV,YES,,INDEPEND,,RURAL,SOMCOL/ASSOC,CATHOLIC,ONCEAWEEK,15-30K,YES,YES,LIBERAL,18-64,,,NATIONAL,COMPLETE,DEMOCRAT,30-44,30-39,IND/OTHER,30-39,CATHOLIC,RIGHTDIR,,,ISSUES,SOCIALSECUR,COMPLEXISSUE,1.244
NATIONAL YELLOW,24.0,53.0,30.0,THIRD CALL,25-29,WHITE,FEMALE,BUSH,DAYTON,APPROVE,UNFAVORABLE,BUSH,LESS,SMCITY/RURAL,EDUCATION,HONEST,CLINTON,ME,BETTER,APP/UNFAV,YES,,DEMOCRAT,,RURAL,COLGRAD,OTHERCHRIST,AFEWAYEAR,50-75K,YES,YES,LIBERAL,18-64,,,NATIONAL,COMPLETE,DEMOCRAT,18-29,25-29,DEMOCRAT,25-29,PROT/CHRIST,RIGHTDIR,,,PERSONALQUAL,EDUCATION,HONEST,1.199
NATIONAL GREY,24.0,53.0,31.0,THIRD CALL,30-39,WHITE,FEMALE,BUSH,DAYTON,,,,,SMCITY/RURAL,,,,,,,,,DEMOCRAT,,RURAL,SOMCOL/ASSOC,,,75-100K,,,CONSERV,18-64,CUTFEDINCTAX,,NATIONAL,COMPLETE,DEMOCRAT,30-44,30-39,DEMOCRAT,30-39,,,BOTH,ONLYGORE,,,,0.931
NATIONAL GREY,24.0,53.0,32.0,THIRD CALL,60-64,WHITE,FEMALE,GORE,DAYTON,,,,,SMCITY/RURAL,,,,,,,,,DEMOCRAT,,RURAL,COLGRAD,,,30-50K,,,MODERATE,18-64,REDUCNATDEBT,,NATIONAL,COMPLETE,DEMOCRAT,60+,60+,DEMOCRAT,50-64,,,ONLYGORE,BOTH,,,,1.624
NATIONAL GREY,24.0,53.0,33.0,THIRD CALL,30-39,WHITE,FEMALE,GORE,DAYTON,,,,,SMCITY/RURAL,,,,,,,,,DEMOCRAT,,RURAL,HSGRAD,,,50-75K,,,MODERATE,18-64,CUTFEDINCTAX,,NATIONAL,COMPLETE,DEMOCRAT,30-44,30-39,DEMOCRAT,30-39,,,ONLYGORE,ONLYBUSH,,,,1.244
NATIONAL GREY,24.0,53.0,34.0,THIRD CALL,50-59,WHITE,FEMALE,BUSH,GRAMS,,,,,SMCITY/RURAL,,,,,,,,,INDEPEND,,RURAL,COLGRAD,,,30-50K,,,MODERATE,18-64,CUTFEDINCTAX,,NATIONAL,COMPLETE,DEMOCRAT,45-59,50-59,IND/OTHER,50-64,,,ONLYBUSH,ONLYGORE,,,,0.9410000000000001
NATIONAL PINK,24.0,53.0,35.0,THIRD CALL,65-74,WHITE,FEMALE,NADER,GIBSON,,,,,SMCITY/RURAL,,,,NONE,,,NO,,INDEPEND,,RURAL,,NONE,,15-30K,NO,NO,LIBERAL,65+,,,NATIONAL,COMPLETE,DEMOCRAT,60+,60+,IND/OTHER,65+,NONE,,,,,,,0.913
NATIONAL PINK,24.0,53.0,36.0,THIRD CALL,45-49,WHITE,FEMALE,GORE,GIBSON,,,,,SMCITY/RURAL,,,,NONE,,,YES,,INDEPEND,,RURAL,,CATHOLIC,,75-100K,YES,YES,LIBERAL,18-64,,,NATIONAL,COMPLETE,DEMOCRAT,45-59,40-49,IND/OTHER,40-49,CATHOLIC,,,,,,,0.914
NATIONAL PINK,24.0,53.0,37.0,THIRD CALL,30-39,WHITE,FEMALE,BUSH,GRAMS,,,,,SMCITY/RURAL,,,,NONE,,,YES,,INDEPEND,,RURAL,,PROTESTANT,,50-75K,YES,NO,MODERATE,18-64,,,NATIONAL,COMPLETE,DEMOCRAT,30-44,30-39,IND/OTHER,30-39,PROT/CHRIST,,,,,,,0.9410000000000001
NATIONAL PINK,24.0,53.0,38.0,THIRD CALL,45-49,WHITE,FEMALE,BUSH,GRAMS,,,,,SMCITY/RURAL,,,,ME,,,YES,,DEMOCRAT,,RURAL,,PROTESTANT,,15-30K,YES,NO,LIBERAL,18-64,,,NATIONAL,COMPLETE,DEMOCRAT,45-59,40-49,DEMOCRAT,40-49,PROT/CHRIST,,,,,,,0.9410000000000001
NATIONAL PINK,24.0,53.0,39.0,THIRD CALL,60-64,WHITE,MALE,BUSH,DAYTON,,,,,SMCITY/RURAL,,,,NONE,,,NO,,,,RURAL,,,,,,,,18-64,,,NATIONAL,NOTCOMPLETE,DEMOCRAT,60+,60+,,50-64,,,,,,,,1.327
STATE ONLY,24.0,55.0,1.0,FIRST CALL,50-59,WHITE,FEMALE,BUSH,GRAMS,DISAPPR,UNFAVORABLE,BUSH,LESS,SMCITY/RURAL,WORLDAFFAIRS,EXPERIENCE,DOLE,NONE,BETTER,DIS/UNFAV,YES,OMITS,INDEPEND,OMITS,RURAL,SOMCOL/ASSOC,OTHERCHRIST,OMITS,15-30K,YES,YES,CONSERV,18-64,SOCIALSECURI,OMITS,STATE,COMPLETE,DEMOCRAT,45-59,50-59,IND/OTHER,50-64,PROT/CHRIST,WRONGTRACK,ONLYBUSH,BOTH,PERSONALQUAL,,,0.8300000000000001
STATE ONLY,24.0,55.0,2.0,FIRST CALL,65-74,WHITE,FEMALE,GORE,DAYTON,APPROVE,FAVORABLE,GORE,LESS,SMCITY/RURAL,OMITS,CARES,CLINTON,ME,SAME,APP/FAV,NO,VENTURA,DEMOCRAT,PERSONALQUAL,RURAL,NOHS,CATHOLIC,ONCEAWEEK,LESS15K,NO,NO,MODERATE,65+,SOCIALSECURI,BOTHDID,STATE,COMPLETE,DEMOCRAT,60+,60+,DEMOCRAT,65+,CATHOLIC,RIGHTDIR,ONLYGORE,ONLYBUSH,PERSONALQUAL,,,1.43
STATE ONLY,24.0,55.0,3.0,FIRST CALL,,WHITE,FEMALE,BUSH,GRAMS,DISAPPR,UNFAVORABLE,BUSH,OMITS,SMCITY/RURAL,SOCIALSECUR,OMITS,DOLE,NONE,WORSE,DIS/UNFAV,NO,VENTURA,REPUBLCN,PERSONALQUAL,RURAL,HSGRAD,PROTESTANT,AFEWAMONTH,LESS15K,YES,NO,MODERATE,,SOCIALSECURI,DAYTONDID,STATE,COMPLETE,DEMOCRAT,,,REPUBLICAN,,PROT/CHRIST,WRONGTRACK,ONLYBUSH,ONLYGORE,PERSONALQUAL,,,0.8300000000000001
STATE ONLY,24.0,55.0,4.0,FIRST CALL,75+,WHITE,FEMALE,BUSH,GRAMS,DISAPPR,UNFAVORABLE,BUSH,LESS,SMCITY/RURAL,SOCIALSECUR,GOODJUDGMENT,DOLE,NONE,SAME,DIS/UNFAV,NO,COLEMAN,INDEPEND,ISSUES,RURAL,HSGRAD,CATHOLIC,ONCEAWEEK,LESS15K,NO,NO,LIBERAL,65+,CUTFEDINCTAX,DAYTONDID,STATE,COMPLETE,DEMOCRAT,60+,60+,IND/OTHER,65+,CATHOLIC,RIGHTDIR,ONLYBUSH,ONLYGORE,ISSUES,,,1.082
STATE ONLY,24.0,55.0,5.0,FIRST CALL,60-64,WHITE,FEMALE,GORE,DAYTON,APPROVE,UNFAVORABLE,GORE,LESS,SMCITY/RURAL,EDUCATION,CARES,CLINTON,NONE,SAME,APP/UNFAV,NO,VENTURA,INDEPEND,ISSUES,RURAL,SOMCOL/ASSOC,CATHOLIC,MORETHAN1AWK,15-30K,YES,NO,CONSERV,18-64,CUTFEDINCTAX,BOTHDID,STATE,COMPLETE,DEMOCRAT,60+,60+,IND/OTHER,50-64,CATHOLIC,WRONGTRACK,ONLYBUSH,ONLYGORE,PERSONALQUAL,,,1.43
STATE ONLY,24.0,55.0,6.0,FIRST CALL,65-74,WHITE,FEMALE,BUSH,GRAMS,DISAPPR,UNFAVORABLE,BUSH,LESS,SMCITY/RURAL,WORLDAFFAIRS,HONEST,DOLE,NONE,SAME,DIS/UNFAV,NO,ELSE,REPUBLCN,ISSUES,RURAL,POSTGRAD,CATHOLIC,ONCEAWEEK,50-75K,YES,NO,MODERATE,65+,CUTFEDINCTAX,DAYTONDID,STATE,COMPLETE,DEMOCRAT,60+,60+,REPUBLICAN,65+,CATHOLIC,WRONGTRACK,BOTH,ONLYGORE,ISSUES,,,1.082
STATE ONLY,24.0,55.0,7.0,FIRST CALL,75+,WHITE,FEMALE,BUSH,GRAMS,DISAPPR,UNFAVORABLE,BUSH,LESS,SMCITY/RURAL,WORLDAFFAIRS,STRONGLEADER,CLINTON,NONE,WORSE,DIS/UNFAV,NO,VENTURA,INDEPEND,PERSONALQUAL,RURAL,HSGRAD,PROTESTANT,AFEWAMONTH,30-50K,YES,NO,CONSERV,65+,SOCIALSECURI,OMITS,STATE,COMPLETE,DEMOCRAT,60+,60+,IND/OTHER,65+,PROT/CHRIST,WRONGTRACK,BOTH,ONLYGORE,PERSONALQUAL,,,1.082
STATE ONLY,24.0,55.0,8.0,FIRST CALL,65-74,WHITE,FEMALE,BUSH,GRAMS,DISAPPR,UNFAVORABLE,BUSH,LESS,SMCITY/RURAL,TAXES,COMPLEXISSUE,DOLE,NONE,SAME,DIS/UNFAV,NO,ELSE,REPUBLCN,ISSUES,RURAL,SOMCOL/ASSOC,PROTESTANT,MORETHAN1AWK,15-30K,YES,NO,CONSERV,65+,CUTFEDINCTAX,NEITHERDID,STATE,COMPLETE,DEMOCRAT,60+,60+,REPUBLICAN,65+,PROT/CHRIST,WRONGTRACK,ONLYBUSH,NEITHER,ISSUES,,,1.082
STATE ONLY,24.0,55.0,9.0,FIRST CALL,60-64,WHITE,FEMALE,GORE,DAYTON,APPROVE,OMITS,GORE,MORE,SMCITY/RURAL,SOCIALSECUR,GOODJUDGMENT,CLINTON,NONE,BETTER,OMITS,NO,HUMPHREY,DEMOCRAT,ISSUES,RURAL,SOMCOL/ASSOC,CATHOLIC,ONCEAWEEK,30-50K,YES,NO,MODERATE,18-64,REDUCNATDEBT,GRAMSDID,STATE,COMPLETE,DEMOCRAT,60+,60+,DEMOCRAT,50-64,CATHOLIC,RIGHTDIR,ONLYGORE,ONLYBUSH,ISSUES,,,1.43
STATE ONLY,24.0,55.0,10.0,FIRST CALL,65-74,WHITE,MALE,GORE,DAYTON,APPROVE,FAVORABLE,GORE,LESS,SMCITY/RURAL,SOCIALSECUR,GOODJUDGMENT,CLINTON,NONE,SAME,APP/FAV,NO,VENTURA,DEMOCRAT,ISSUES,RURAL,NOHS,CATHOLIC,ONCEAWEEK,15-30K,YES,NO,MODERATE,65+,SOCIALSECURI,BOTHDID,STATE,COMPLETE,DEMOCRAT,60+,60+,DEMOCRAT,65+,CATHOLIC,RIGHTDIR,ONLYGORE,NEITHER,PERSONALQUAL,,,1.567
STATE ONLY,24.0,55.0,11.0,FIRST CALL,50-59,WHITE,FEMALE,NADER,GIBSON,DISAPPR,UNFAVORABLE,WOULDNOTVOTE,MORE,SMCITY/RURAL,WORLDAFFAIRS,COMPLEXISSUE,PEROT,NONE,WORSE,DIS/UNFAV,NO,VENTURA,INDEPEND,OMITS,RURAL,POSTGRAD,ELSE,NEVER,LESS15K,YES,NO,CONSERV,18-64,OMITS,OMITS,STATE,COMPLETE,DEMOCRAT,45-59,50-59,IND/OTHER,50-64,OTHER,WRONGTRACK,NEITHER,BOTH,ISSUES,,,0.617
STATE ONLY,24.0,55.0,12.0,SECOND CALL,75+,WHITE,FEMALE,BUSH,GRAMS,DISAPPR,FAVORABLE,BUSH,OMITS,SMCITY/RURAL,EDUCATION,HONEST,DOLE,NONE,OMITS,DIS/FAV,NO,COLEMAN,REPUBLCN,OMITS,RURAL,SOMCOL/ASSOC,PROTESTANT,ONCEAWEEK,,NO,NO,,65+,CUTFEDINCTAX,OMITS,STATE,COMPLETE,DEMOCRAT,60+,60+,REPUBLICAN,65+,PROT/CHRIST,OMITS,BOTH,OMITS,ISSUES,,,1.082
STATE ONLY,24.0,55.0,13.0,SECOND CALL,50-59,WHITE,FEMALE,GORE,DAYTON,DISAPPR,UNFAVORABLE,GORE,OMITS,SMCITY/RURAL,SOCIALSECUR,EXPERIENCE,OTHER,NONE,SAME,DIS/UNFAV,YES,NOVOTE,ELSE,ISSUES,RURAL,SOMCOL/ASSOC,CATHOLIC,MORETHAN1AWK,LESS15K,NO,NO,MODERATE,18-64,SOCIALSECURI,BOTHDID,STATE,COMPLETE,DEMOCRAT,45-59,50-59,IND/OTHER,50-64,CATHOLIC,WRONGTRACK,NEITHER,BOTH,ISSUES,,,1.097
STATE ONLY,24.0,55.0,14.0,SECOND CALL,65-74,WHITE,MALE,GORE,DAYTON,APPROVE,FAVORABLE,GORE,LESS,SMCITY/RURAL,HEALTHCARE,COMPLEXISSUE,CLINTON,NONE,BETTER,APP/FAV,NO,VENTURA,DEMOCRAT,ISSUES,RURAL,HSGRAD,CATHOLIC,ONCEAWEEK,15-30K,YES,NO,MODERATE,65+,REDUCNATDEBT,NEITHERDID,STATE,COMPLETE,DEMOCRAT,60+,60+,DEMOCRAT,65+,CATHOLIC,WRONGTRACK,ONLYGORE,NEITHER,ISSUES,,,1.567
STATE ONLY,24.0,55.0,15.0,SECOND CALL,60-64,WHITE,FEMALE,BUSH,GRAMS,DISAPPR,UNFAVORABLE,BUSH,LESS,SMCITY/RURAL,TAXES,HONEST,DOLE,NONE,SAME,DIS/UNFAV,NO,COLEMAN,REPUBLCN,ISSUES,RURAL,SOMCOL/ASSOC,PROTESTANT,MORETHAN1AWK,,YES,NO,CONSERV,18-64,CUTFEDINCTAX,DAYTONDID,STATE,COMPLETE,DEMOCRAT,60+,60+,REPUBLICAN,50-64,PROT/CHRIST,WRONGTRACK,ONLYBUSH,ONLYGORE,ISSUES,,,1.082
STATE ONLY,24.0,55.0,16.0,SECOND CALL,65-74,WHITE,FEMALE,BUSH,GRAMS,APPROVE,UNFAVORABLE,BUSH,LESS,SMCITY/RURAL,EDUCATION,HONEST,DOLE,NONE,SAME,APP/UNFAV,NO,COLEMAN,REPUBLCN,PERSONALQUAL,RURAL,SOMCOL/ASSOC,PROTESTANT,MORETHAN1AWK,LESS15K,NO,NO,MODERATE,65+,CUTFEDINCTAX,BOTHDID,STATE,COMPLETE,DEMOCRAT,60+,60+,REPUBLICAN,65+,PROT/CHRIST,WRONGTRACK,BOTH,BOTH,PERSONALQUAL,,,1.082
STATE ONLY,24.0,55.0,17.0,SECOND CALL,75+,WHITE,MALE,GORE,DAYTON,APPROVE,FAVORABLE,GORE,MORE,SMCITY/RURAL,SOCIALSECUR,EXPERIENCE,CLINTON,NONE,BETTER,APP/FAV,NO,HUMPHREY,DEMOCRAT,ISSUES,RURAL,SOMCOL/ASSOC,OTHERCHRIST,AFEWAYEAR,30-50K,NO,NO,LIBERAL,65+,REDUCNATDEBT,GRAMSDID,STATE,COMPLETE,DEMOCRAT,60+,60+,DEMOCRAT,65+,PROT/CHRIST,RIGHTDIR,ONLYGORE,BOTH,ISSUES,,,1.567
STATE ONLY,24.0,55.0,18.0,SECOND CALL,25-29,WHITE,MALE,BUSH,GRAMS,DISAPPR,UNFAVORABLE,BUSH,LESS,SMCITY/RURAL,TAXES,HONEST,CLINTON,ME,WORSE,DIS/UNFAV,YES,VENTURA,INDEPEND,PERSONALQUAL,RURAL,COLGRAD,CATHOLIC,AFEWAYEAR,50-75K,NO,NO,MODERATE,18-64,SOCIALSECURI,BOTHDID,STATE,COMPLETE,DEMOCRAT,18-29,25-29,IND/OTHER,25-29,CATHOLIC,WRONGTRACK,BOTH,BOTH,PERSONALQUAL,,,1.169
