VERSION,STATEID,PRECINCT,SEQ,CALL,AGE9,RACE,SEX,PRES,SEN,CLINTON,BCPERSON,XWAY2000,PROPNE,SEN96NE,ISSUE,RELRIGHT,X6VOTE,FINSIT,JOBPERS,PARTYID,EDUC,RELIGION,INCOME,PHIL3,OVER65,STATE,BACKSIDE,GEOCODE,AGE,AGEABC,PARTY,AGE65,REL5,VNS1,VNS2,WEIGHT
STATE ONLY,28.0,48.0,13.0,FIRST CALL,45-49,WHITE,FEMALE,GORE,NELSON,APPROVE,UNFAVORABLE,GORE,YES,NOVOTE,SOCIALSECUR,NO,NOVOTE,BETTER,APP/UNFAV,DEMOCRAT,COLGRAD,OTHERCHRIST,30-50K,LIBERAL,18-64,STATE,COMPLETE,CD1,45-59,40-49,DEMOCRAT,40-49,PROT/CHRIST,,,0.686
STATE ONLY,28.0,48.0,14.0,FIRST CALL,30-39,WHITE,MALE,BUSH,STENBERG,DISAPPR,UNFAVORABLE,BUSH,YES,HAGEL,TAXES,NO,DOLE,BETTER,DIS/UNFAV,REPUBLCN,SOMCOL/ASSOC,OTHERCHRIST,50-75K,CONSERV,18-64,STATE,COMPLETE,CD1,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,,,0.502
STATE ONLY,28.0,48.0,15.0,FIRST CALL,75+,WHITE,FEMALE,GORE,NELSON,APPROVE,FAVORABLE,GORE,NO,NELSON,SOCIALSECUR,NO,CLINTON,SAME,APP/FAV,DEMOCRAT,SOMCOL/ASSOC,PROTESTANT,15-30K,MODERATE,65+,STATE,COMPLETE,CD1,60+,60+,DEMOCRAT,65+,PROT/CHRIST,,,0.857
STATE ONLY,28.0,48.0,16.0,FIRST CALL,75+,WHITE,MALE,BUSH,STENBERG,DISAPPR,UNFAVORABLE,BUSH,YES,HAGEL,TAXES,NO,DOLE,SAME,DIS/UNFAV,REPUBLCN,COLGRAD,CATHOLIC,OVER100K,MODERATE,65+,STATE,COMPLETE,CD1,60+,60+,REPUBLICAN,65+,CATHOLIC,,,0.629
STATE ONLY,28.0,48.0,17.0,FIRST CALL,65-74,WHITE,FEMALE,BUSH,STENBERG,DISAPPR,UNFAVORABLE,BUSH,NO,HAGEL,ECON/JOBS,NO,DOLE,SAME,DIS/UNFAV,REPUBLCN,SOMCOL/ASSOC,CATHOLIC,OVER100K,MODERATE,65+,STATE,COMPLETE,CD1,60+,60+,REPUBLICAN,65+,CATHOLIC,,,0.614
STATE ONLY,28.0,48.0,18.0,FIRST CALL,45-49,WHITE,FEMALE,GORE,NELSON,DISAPPR,UNFAVORABLE,GORE,NO,NELSON,ECON/JOBS,NO,CLINTON,BETTER,DIS/UNFAV,DEMOCRAT,POSTGRAD,CATHOLIC,50-75K,LIBERAL,18-64,STATE,COMPLETE,CD1,45-59,40-49,DEMOCRAT,40-49,CATHOLIC,,,0.686
STATE ONLY,28.0,48.0,19.0,SECOND CALL,30-39,WHITE,MALE,BUSH,NELSON,DISAPPR,UNFAVORABLE,BUSH,YES,ELSE,OMITS,NO,DOLE,SAME,DIS/UNFAV,REPUBLCN,POSTGRAD,CATHOLIC,OVER100K,CONSERV,18-64,STATE,COMPLETE,CD1,30-44,30-39,REPUBLICAN,30-39,CATHOLIC,,,0.596
STATE ONLY,28.0,48.0,20.0,SECOND CALL,60-64,WHITE,MALE,GORE,NELSON,DISAPPR,FAVORABLE,GORE,NO,NELSON,OMITS,NO,CLINTON,WORSE,DIS/FAV,INDEPEND,POSTGRAD,NONE,50-75K,LIBERAL,18-64,STATE,COMPLETE,CD1,60+,60+,IND/OTHER,50-64,NONE,,,0.876
STATE ONLY,28.0,48.0,21.0,SECOND CALL,50-59,WHITE,FEMALE,BUSH,STENBERG,DISAPPR,UNFAVORABLE,BUSH,YES,NELSON,SOCIALSECUR,NO,DOLE,SAME,DIS/UNFAV,INDEPEND,SOMCOL/ASSOC,CATHOLIC,75-100K,CONSERV,18-64,STATE,COMPLETE,CD1,45-59,50-59,IND/OTHER,50-64,CATHOLIC,,,0.49
STATE ONLY,28.0,48.0,22.0,SECOND CALL,75+,WHITE,FEMALE,BUSH,STENBERG,APPROVE,OMITS,BUSH,NO,HAGEL,SOCIALSECUR,OMITS,DOLE,WORSE,OMITS,REPUBLCN,SOMCOL/ASSOC,,,MODERATE,65+,STATE,COMPLETE,CD1,60+,60+,REPUBLICAN,65+,,,,0.614
STATE ONLY,28.0,48.0,23.0,SECOND CALL,50-59,WHITE,FEMALE,GORE,NELSON,APPROVE,UNFAVORABLE,GORE,NO,HAGEL,HEALTHCARE,NO,CLINTON,WORSE,APP/UNFAV,INDEPEND,POSTGRAD,ELSE,OVER100K,LIBERAL,18-64,STATE,COMPLETE,CD1,45-59,50-59,IND/OTHER,50-64,OTHER,,,0.686
STATE ONLY,28.0,48.0,24.0,SECOND CALL,65-74,WHITE,FEMALE,BUSH,STENBERG,DISAPPR,UNFAVORABLE,BUSH,,HAGEL,EDUCATION,NO,PEROT,SAME,DIS/UNFAV,INDEPEND,COLGRAD,PROTESTANT,50-75K,MODERATE,65+,STATE,COMPLETE,CD1,60+,60+,IND/OTHER,65+,PROT/CHRIST,,,0.614
STATE ONLY,28.0,48.0,25.0,SECOND CALL,50-59,WHITE,MALE,BUSH,NELSON,DISAPPR,UNFAVORABLE,BUSH,YES,NOVOTE,WORLDAFFAIRS,NO,NOVOTE,SAME,DIS/UNFAV,DEMOCRAT,SOMCOL/ASSOC,CATHOLIC,30-50K,MODERATE,18-64,STATE,COMPLETE,CD1,45-59,50-59,DEMOCRAT,50-64,CATHOLIC,,,0.596
STATE ONLY,28.0,48.0,26.0,SECOND CALL,30-39,HISP,MALE,GORE,STENBERG,APPROVE,FAVORABLE,GORE,YES,NELSON,EDUCATION,NO,CLINTON,BETTER,APP/FAV,INDEPEND,COLGRAD,OTHERCHRIST,50-75K,CONSERV,18-64,STATE,COMPLETE,CD1,30-44,30-39,IND/OTHER,30-39,PROT/CHRIST,,,0.463
STATE ONLY,28.0,48.0,27.0,SECOND CALL,18-24,WHITE,MALE,BUSH,STENBERG,APPROVE,UNFAVORABLE,BUSH,YES,HAGEL,ECON/JOBS,NO,DOLE,BETTER,APP/UNFAV,REPUBLCN,COLGRAD,CATHOLIC,50-75K,MODERATE,18-64,STATE,COMPLETE,CD1,18-29,18-24,REPUBLICAN,18-24,CATHOLIC,,,0.508
STATE ONLY,28.0,48.0,28.0,SECOND CALL,40-44,WHITE,FEMALE,BUSH,STENBERG,DISAPPR,UNFAVORABLE,BUSH,YES,HAGEL,TAXES,NO,DOLE,BETTER,DIS/UNFAV,REPUBLCN,SOMCOL/ASSOC,OTHERCHRIST,50-75K,CONSERV,18-64,STATE,COMPLETE,CD1,30-44,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,0.49
STATE ONLY,28.0,48.0,29.0,THIRD CALL,50-59,BLACK,FEMALE,GORE,NELSON,APPROVE,UNFAVORABLE,GORE,NO,OMITS,WORLDAFFAIRS,NO,PEROT,SAME,APP/UNFAV,INDEPEND,POSTGRAD,OTHERCHRIST,30-50K,LIBERAL,18-64,STATE,COMPLETE,CD1,45-59,50-59,IND/OTHER,50-64,PROT/CHRIST,,,0.542
STATE ONLY,28.0,48.0,30.0,THIRD CALL,50-59,WHITE,MALE,BUSH,STENBERG,APPROVE,FAVORABLE,BUSH,YES,HAGEL,TAXES,NO,CLINTON,BETTER,APP/FAV,REPUBLCN,COLGRAD,PROTESTANT,50-75K,CONSERV,18-64,STATE,COMPLETE,CD1,45-59,50-59,REPUBLICAN,50-64,PROT/CHRIST,,,0.502
STATE ONLY,28.0,48.0,31.0,THIRD CALL,18-24,HISP,MALE,NADER,NELSON,APPROVE,UNFAVORABLE,WOULDNOTVOTE,NO,NOVOTE,WORLDAFFAIRS,NO,NOVOTE,BETTER,APP/UNFAV,DEMOCRAT,HSGRAD,PROTESTANT,75-100K,LIBERAL,18-64,STATE,COMPLETE,CD1,18-29,18-24,DEMOCRAT,18-24,PROT/CHRIST,,,0.47300000000000003
STATE ONLY,28.0,48.0,32.0,THIRD CALL,30-39,WHITE,FEMALE,BUSH,STENBERG,DISAPPR,UNFAVORABLE,BUSH,YES,NELSON,TAXES,YES,DOLE,BETTER,DIS/UNFAV,REPUBLCN,COLGRAD,PROTESTANT,50-75K,CONSERV,18-64,STATE,COMPLETE,CD1,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,,,0.49
STATE ONLY,28.0,48.0,33.0,THIRD CALL,50-59,WHITE,FEMALE,BUSH,NELSON,DISAPPR,UNFAVORABLE,BUSH,YES,NELSON,OMITS,NO,DOLE,BETTER,DIS/UNFAV,DEMOCRAT,SOMCOL/ASSOC,PROTESTANT,OVER100K,MODERATE,18-64,STATE,COMPLETE,CD1,45-59,50-59,DEMOCRAT,50-64,PROT/CHRIST,,,0.584
STATE ONLY,28.0,48.0,34.0,THIRD CALL,50-59,WHITE,FEMALE,BUSH,STENBERG,APPROVE,UNFAVORABLE,BUSH,YES,HAGEL,SOCIALSECUR,NO,DOLE,SAME,APP/UNFAV,REPUBLCN,POSTGRAD,PROTESTANT,30-50K,MODERATE,18-64,STATE,COMPLETE,CD1,45-59,50-59,REPUBLICAN,50-64,PROT/CHRIST,,,0.49
STATE ONLY,28.0,48.0,35.0,THIRD CALL,30-39,WHITE,MALE,BUSH,STENBERG,DISAPPR,UNFAVORABLE,BUSH,YES,HAGEL,WORLDAFFAIRS,OMITS,DOLE,SAME,DIS/UNFAV,,COLGRAD,CATHOLIC,50-75K,CONSERV,18-64,STATE,COMPLETE,CD1,30-44,30-39,,30-39,CATHOLIC,,,0.502
STATE ONLY,28.0,48.0,36.0,THIRD CALL,25-29,WHITE,FEMALE,BUSH,STENBERG,APPROVE,UNFAVORABLE,GORE,,NELSON,TAXES,YES,CLINTON,WORSE,APP/UNFAV,DEMOCRAT,POSTGRAD,,LESS15K,LIBERAL,18-64,STATE,COMPLETE,CD1,18-29,25-29,DEMOCRAT,25-29,,,,0.496
STATE ONLY,28.0,48.0,37.0,THIRD CALL,45-49,WHITE,FEMALE,GORE,NELSON,APPROVE,OMITS,GORE,YES,NELSON,ECON/JOBS,NO,CLINTON,BETTER,OMITS,DEMOCRAT,HSGRAD,OTHERCHRIST,50-75K,MODERATE,18-64,STATE,COMPLETE,CD1,45-59,40-49,DEMOCRAT,40-49,PROT/CHRIST,,,0.686
STATE ONLY,28.0,48.0,38.0,THIRD CALL,25-29,WHITE,FEMALE,BUSH,NELSON,DISAPPR,UNFAVORABLE,BUSH,NO,HAGEL,EDUCATION,YES,PEROT,WORSE,DIS/UNFAV,REPUBLCN,POSTGRAD,CATHOLIC,30-50K,CONSERV,18-64,STATE,COMPLETE,CD1,18-29,25-29,REPUBLICAN,25-29,CATHOLIC,,,0.59
STATE ONLY,28.0,48.0,39.0,THIRD CALL,50-59,WHITE,FEMALE,BUSH,STENBERG,DISAPPR,UNFAVORABLE,BUSH,YES,HAGEL,TAXES,NO,DOLE,BETTER,DIS/UNFAV,INDEPEND,COLGRAD,PROTESTANT,75-100K,CONSERV,18-64,STATE,COMPLETE,CD1,45-59,50-59,IND/OTHER,50-64,PROT/CHRIST,,,0.49
STATE ONLY,28.0,48.0,40.0,THIRD CALL,30-39,WHITE,FEMALE,GORE,NELSON,APPROVE,UNFAVORABLE,GORE,NO,NELSON,ECON/JOBS,NO,CLINTON,BETTER,APP/UNFAV,DEMOCRAT,COLGRAD,PROTESTANT,50-75K,LIBERAL,18-64,STATE,COMPLETE,CD1,30-44,30-39,DEMOCRAT,30-39,PROT/CHRIST,,,0.686
STATE ONLY,28.0,48.0,41.0,THIRD CALL,50-59,WHITE,MALE,GORE,NELSON,APPROVE,FAVORABLE,GORE,NO,NELSON,WORLDAFFAIRS,NO,CLINTON,SAME,APP/FAV,INDEPEND,COLGRAD,CATHOLIC,50-75K,MODERATE,18-64,STATE,COMPLETE,CD1,45-59,50-59,IND/OTHER,50-64,CATHOLIC,,,0.6990000000000001
STATE ONLY,28.0,51.0,1.0,FIRST CALL,30-39,WHITE,MALE,BUSH,STENBERG,DISAPPR,UNFAVORABLE,BUSH,YES,OMITS,TAXES,NO,DOLE,BETTER,DIS/UNFAV,REPUBLCN,HSGRAD,,,CONSERV,18-64,STATE,COMPLETE,CD1,30-44,30-39,REPUBLICAN,30-39,,,,0.8260000000000001
STATE ONLY,28.0,51.0,2.0,FIRST CALL,30-39,WHITE,FEMALE,GORE,NELSON,APPROVE,FAVORABLE,GORE,YES,NELSON,TAXES,NO,CLINTON,BETTER,APP/FAV,INDEPEND,SOMCOL/ASSOC,PROTESTANT,OVER100K,LIBERAL,18-64,STATE,COMPLETE,CD1,30-44,30-39,IND/OTHER,30-39,PROT/CHRIST,,,1.129
STATE ONLY,28.0,51.0,3.0,FIRST CALL,50-59,WHITE,MALE,NADER,NELSON,APPROVE,FAVORABLE,GORE,NO,NELSON,ECON/JOBS,NO,CLINTON,BETTER,APP/FAV,DEMOCRAT,COLGRAD,ELSE,75-100K,LIBERAL,18-64,STATE,COMPLETE,CD1,45-59,50-59,DEMOCRAT,50-64,OTHER,,,0.974
STATE ONLY,28.0,51.0,4.0,FIRST CALL,50-59,WHITE,FEMALE,NADER,NELSON,DISAPPR,UNFAVORABLE,GORE,YES,NELSON,EDUCATION,NO,CLINTON,BETTER,DIS/UNFAV,DEMOCRAT,COLGRAD,PROTESTANT,30-50K,LIBERAL,18-64,STATE,COMPLETE,CD1,45-59,50-59,DEMOCRAT,50-64,PROT/CHRIST,,,0.9520000000000001
STATE ONLY,28.0,51.0,5.0,FIRST CALL,30-39,WHITE,MALE,BUSH,STENBERG,OMITS,OMITS,OMITS,YES,HAGEL,SOCIALSECUR,NO,OMITS,OMITS,,,,,,,18-64,STATE,NOTCOMPLETE,CD1,30-44,30-39,,30-39,,,,0.8260000000000001
STATE ONLY,28.0,51.0,6.0,FIRST CALL,40-44,WHITE,FEMALE,GORE,NELSON,APPROVE,UNFAVORABLE,GORE,NO,NELSON,ECON/JOBS,NO,CLINTON,BETTER,APP/UNFAV,INDEPEND,COLGRAD,ELSE,,LIBERAL,18-64,STATE,COMPLETE,CD1,30-44,40-49,IND/OTHER,40-49,OTHER,,,1.129
STATE ONLY,28.0,51.0,7.0,FIRST CALL,65-74,WHITE,FEMALE,GORE,,APPROVE,FAVORABLE,GORE,NO,NOVOTE,WORLDAFFAIRS,NO,CLINTON,SAME,APP/FAV,DEMOCRAT,POSTGRAD,PROTESTANT,,LIBERAL,65+,STATE,COMPLETE,CD1,60+,60+,DEMOCRAT,65+,PROT/CHRIST,,,1.293
STATE ONLY,28.0,51.0,8.0,FIRST CALL,30-39,WHITE,FEMALE,BUSH,NELSON,DISAPPR,UNFAVORABLE,BUSH,YES,NELSON,WORLDAFFAIRS,YES,DOLE,BETTER,DIS/UNFAV,REPUBLCN,COLGRAD,OTHERCHRIST,50-75K,CONSERV,18-64,STATE,COMPLETE,CD1,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,,,0.964
STATE ONLY,28.0,51.0,9.0,FIRST CALL,30-39,WHITE,MALE,BUSH,STENBERG,DISAPPR,UNFAVORABLE,BUSH,NO,NOVOTE,TAXES,NO,NOVOTE,BETTER,DIS/UNFAV,REPUBLCN,SOMCOL/ASSOC,ELSE,75-100K,CONSERV,18-64,STATE,COMPLETE,CD1,30-44,30-39,REPUBLICAN,30-39,OTHER,,,0.8260000000000001
STATE ONLY,28.0,51.0,10.0,FIRST CALL,65-74,WHITE,FEMALE,GORE,NELSON,APPROVE,FAVORABLE,GORE,NO,NELSON,SOCIALSECUR,NO,CLINTON,BETTER,APP/FAV,INDEPEND,HSGRAD,CATHOLIC,50-75K,MODERATE,65+,STATE,COMPLETE,CD1,60+,60+,IND/OTHER,65+,CATHOLIC,,,1.413
STATE ONLY,28.0,51.0,11.0,FIRST CALL,45-49,WHITE,MALE,BUSH,STENBERG,DISAPPR,UNFAVORABLE,BUSH,YES,HAGEL,TAXES,NO,DOLE,SAME,DIS/UNFAV,REPUBLCN,POSTGRAD,CATHOLIC,75-100K,CONSERV,18-64,STATE,COMPLETE,CD1,45-59,40-49,REPUBLICAN,40-49,CATHOLIC,,,0.8260000000000001
STATE ONLY,28.0,51.0,12.0,FIRST CALL,65-74,WHITE,FEMALE,GORE,NELSON,OMITS,OMITS,OMITS,YES,NELSON,HEALTHCARE,NO,OMITS,OMITS,,,,,,,65+,STATE,NOTCOMPLETE,CD1,60+,60+,,65+,,,,1.413
STATE ONLY,28.0,51.0,13.0,FIRST CALL,18-24,WHITE,FEMALE,BUSH,STENBERG,APPROVE,FAVORABLE,BUSH,YES,NOVOTE,EDUCATION,NO,NOVOTE,SAME,APP/FAV,REPUBLCN,SOMCOL/ASSOC,PROTESTANT,15-30K,MODERATE,18-64,STATE,COMPLETE,CD1,18-29,18-24,REPUBLICAN,18-24,PROT/CHRIST,,,0.8160000000000001
STATE ONLY,28.0,51.0,14.0,FIRST CALL,65-74,WHITE,FEMALE,NADER,STENBERG,APPROVE,UNFAVORABLE,BUSH,YES,HAGEL,MEDICARE/RX,YES,DOLE,BETTER,APP/UNFAV,INDEPEND,SOMCOL/ASSOC,PROTESTANT,15-30K,MODERATE,65+,STATE,COMPLETE,CD1,60+,60+,IND/OTHER,65+,PROT/CHRIST,,,1.0
STATE ONLY,28.0,51.0,15.0,FIRST CALL,60-64,WHITE,FEMALE,GORE,NELSON,DISAPPR,UNFAVORABLE,GORE,NO,NELSON,MEDICARE/RX,OMITS,CLINTON,SAME,DIS/UNFAV,DEMOCRAT,HSGRAD,,,MODERATE,18-64,STATE,COMPLETE,CD1,60+,60+,DEMOCRAT,50-64,,,,1.413
STATE ONLY,28.0,51.0,16.0,FIRST CALL,65-74,WHITE,MALE,GORE,NELSON,APPROVE,FAVORABLE,GORE,YES,NELSON,OMITS,YES,CLINTON,SAME,APP/FAV,DEMOCRAT,NOHS,CATHOLIC,LESS15K,LIBERAL,65+,STATE,COMPLETE,CD1,60+,60+,DEMOCRAT,65+,CATHOLIC,,,1.445
STATE ONLY,28.0,51.0,17.0,FIRST CALL,18-24,WHITE,MALE,BUSH,NELSON,APPROVE,FAVORABLE,BUSH,YES,NOVOTE,ECON/JOBS,NO,CLINTON,BETTER,APP/FAV,DEMOCRAT,SOMCOL/ASSOC,CATHOLIC,75-100K,MODERATE,18-64,STATE,COMPLETE,CD1,18-29,18-24,DEMOCRAT,18-24,CATHOLIC,,,0.996
STATE ONLY,28.0,51.0,18.0,FIRST CALL,65-74,WHITE,MALE,BUSH,NELSON,DISAPPR,UNFAVORABLE,BUSH,NO,NELSON,MEDICARE/RX,OMITS,DOLE,SAME,DIS/UNFAV,INDEPEND,COLGRAD,PROTESTANT,30-50K,,65+,STATE,COMPLETE,CD1,60+,60+,IND/OTHER,65+,PROT/CHRIST,,,1.234
STATE ONLY,28.0,51.0,19.0,SECOND CALL,60-64,WHITE,MALE,BUSH,STENBERG,DISAPPR,OMITS,BUSH,YES,NOVOTE,SOCIALSECUR,NO,PEROT,SAME,OMITS,REPUBLCN,POSTGRAD,PROTESTANT,OVER100K,CONSERV,18-64,STATE,COMPLETE,CD1,60+,60+,REPUBLICAN,50-64,PROT/CHRIST,,,1.036
STATE ONLY,28.0,51.0,20.0,SECOND CALL,30-39,WHITE,FEMALE,NADER,NELSON,APPROVE,UNFAVORABLE,GORE,NO,NELSON,EDUCATION,NO,CLINTON,BETTER,APP/UNFAV,INDEPEND,POSTGRAD,CATHOLIC,OVER100K,LIBERAL,18-64,STATE,COMPLETE,CD1,30-44,30-39,IND/OTHER,30-39,CATHOLIC,,,0.9520000000000001
STATE ONLY,28.0,51.0,21.0,SECOND CALL,25-29,WHITE,FEMALE,BUSH,NELSON,OMITS,OMITS,OMITS,NO,ELSE,HEALTHCARE,YES,OMITS,OMITS,,,,,,,18-64,STATE,NOTCOMPLETE,CD1,18-29,25-29,,25-29,,,,0.974
STATE ONLY,28.0,51.0,22.0,SECOND CALL,18-24,WHITE,FEMALE,NADER,NELSON,APPROVE,FAVORABLE,GORE,NO,NELSON,ECON/JOBS,NO,CLINTON,BETTER,APP/FAV,DEMOCRAT,SOMCOL/ASSOC,PROTESTANT,30-50K,MODERATE,18-64,STATE,COMPLETE,CD1,18-29,18-24,DEMOCRAT,18-24,PROT/CHRIST,,,0.962
STATE ONLY,28.0,51.0,23.0,SECOND CALL,25-29,WHITE,MALE,GORE,NELSON,APPROVE,FAVORABLE,GORE,NO,NELSON,ECON/JOBS,NO,CLINTON,BETTER,APP/FAV,INDEPEND,COLGRAD,CATHOLIC,50-75K,MODERATE,18-64,STATE,COMPLETE,CD1,18-29,25-29,IND/OTHER,25-29,CATHOLIC,,,1.166
STATE ONLY,28.0,51.0,24.0,SECOND CALL,75+,WHITE,FEMALE,BUSH,STENBERG,DISAPPR,UNFAVORABLE,BUSH,YES,HAGEL,ECON/JOBS,OMITS,DOLE,BETTER,DIS/UNFAV,REPUBLCN,HSGRAD,PROTESTANT,15-30K,CONSERV,65+,STATE,COMPLETE,CD1,60+,60+,REPUBLICAN,65+,PROT/CHRIST,,,1.0130000000000001
STATE ONLY,28.0,51.0,25.0,SECOND CALL,30-39,WHITE,MALE,GORE,NELSON,APPROVE,UNFAVORABLE,GORE,NO,NELSON,OMITS,NO,CLINTON,BETTER,APP/UNFAV,INDEPEND,POSTGRAD,PROTESTANT,50-75K,MODERATE,18-64,STATE,COMPLETE,CD1,30-44,30-39,IND/OTHER,30-39,PROT/CHRIST,,,1.155
STATE ONLY,28.0,51.0,26.0,SECOND CALL,65-74,WHITE,FEMALE,GORE,NELSON,APPROVE,UNFAVORABLE,GORE,NO,NELSON,ECON/JOBS,NO,CLINTON,BETTER,APP/UNFAV,INDEPEND,HSGRAD,PROTESTANT,75-100K,MODERATE,65+,STATE,COMPLETE,CD1,60+,60+,IND/OTHER,65+,PROT/CHRIST,,,1.413
STATE ONLY,28.0,51.0,27.0,SECOND CALL,65-74,WHITE,MALE,BUSH,STENBERG,DISAPPR,UNFAVORABLE,BUSH,YES,HAGEL,OMITS,YES,PEROT,SAME,DIS/UNFAV,INDEPEND,HSGRAD,PROTESTANT,30-50K,MODERATE,65+,STATE,COMPLETE,CD1,60+,60+,IND/OTHER,65+,PROT/CHRIST,,,1.036
STATE ONLY,28.0,51.0,28.0,SECOND CALL,30-39,WHITE,MALE,GORE,NELSON,APPROVE,FAVORABLE,BUSH,YES,NELSON,WORLDAFFAIRS,NO,PEROT,BETTER,APP/FAV,DEMOCRAT,SOMCOL/ASSOC,CATHOLIC,30-50K,MODERATE,18-64,STATE,COMPLETE,CD1,30-44,30-39,DEMOCRAT,30-39,CATHOLIC,,,1.155
STATE ONLY,28.0,51.0,29.0,SECOND CALL,25-29,WHITE,MALE,NADER,NELSON,APPROVE,FAVORABLE,GORE,NO,NELSON,SOCIALSECUR,NO,CLINTON,SAME,APP/FAV,INDEPEND,COLGRAD,PROTESTANT,LESS15K,LIBERAL,18-64,STATE,COMPLETE,CD1,18-29,25-29,IND/OTHER,25-29,PROT/CHRIST,,,0.984
STATE ONLY,28.0,51.0,30.0,THIRD CALL,75+,WHITE,FEMALE,GORE,NELSON,APPROVE,FAVORABLE,GORE,NO,NELSON,HEALTHCARE,NO,CLINTON,SAME,APP/FAV,DEMOCRAT,COLGRAD,PROTESTANT,75-100K,LIBERAL,65+,STATE,COMPLETE,CD1,60+,60+,DEMOCRAT,65+,PROT/CHRIST,,,1.413
STATE ONLY,28.0,51.0,31.0,THIRD CALL,45-49,WHITE,FEMALE,GORE,NELSON,OMITS,UNFAVORABLE,GORE,YES,NELSON,ECON/JOBS,NO,CLINTON,SAME,OMITS,DEMOCRAT,COLGRAD,OTHERCHRIST,30-50K,LIBERAL,18-64,STATE,COMPLETE,CD1,45-59,40-49,DEMOCRAT,40-49,PROT/CHRIST,,,1.129
STATE ONLY,28.0,51.0,32.0,THIRD CALL,18-24,WHITE,MALE,BUSH,STENBERG,DISAPPR,UNFAVORABLE,BUSH,YES,NOVOTE,TAXES,YES,NOVOTE,WORSE,DIS/UNFAV,INDEPEND,SOMCOL/ASSOC,OTHERCHRIST,50-75K,MODERATE,18-64,STATE,COMPLETE,CD1,18-29,18-24,IND/OTHER,18-24,PROT/CHRIST,,,0.835
STATE ONLY,28.0,51.0,33.0,THIRD CALL,45-49,WHITE,FEMALE,GORE,NELSON,APPROVE,OMITS,GORE,NO,NELSON,HEALTHCARE,NO,CLINTON,BETTER,OMITS,DEMOCRAT,SOMCOL/ASSOC,PROTESTANT,75-100K,MODERATE,18-64,STATE,COMPLETE,CD1,45-59,40-49,DEMOCRAT,40-49,PROT/CHRIST,,,1.129
STATE ONLY,28.0,51.0,34.0,THIRD CALL,18-24,WHITE,MALE,BUSH,NELSON,DISAPPR,UNFAVORABLE,BUSH,YES,NELSON,ECON/JOBS,NO,DOLE,SAME,DIS/UNFAV,REPUBLCN,COLGRAD,,15-30K,MODERATE,18-64,STATE,COMPLETE,CD1,18-29,18-24,REPUBLICAN,18-24,,,,0.996
STATE ONLY,28.0,51.0,35.0,THIRD CALL,40-44,WHITE,FEMALE,GORE,NELSON,APPROVE,FAVORABLE,GORE,YES,NELSON,ECON/JOBS,NO,CLINTON,WORSE,APP/FAV,DEMOCRAT,POSTGRAD,PROTESTANT,OVER100K,MODERATE,18-64,STATE,COMPLETE,CD1,30-44,40-49,DEMOCRAT,40-49,PROT/CHRIST,,,1.129
STATE ONLY,28.0,51.0,36.0,THIRD CALL,30-39,WHITE,MALE,BUSH,STENBERG,DISAPPR,UNFAVORABLE,BUSH,YES,OMITS,OMITS,YES,PEROT,WORSE,DIS/UNFAV,ELSE,SOMCOL/ASSOC,OTHERCHRIST,15-30K,,18-64,STATE,COMPLETE,CD1,30-44,30-39,IND/OTHER,30-39,PROT/CHRIST,,,0.8260000000000001
STATE ONLY,28.0,51.0,37.0,THIRD CALL,50-59,WHITE,FEMALE,GORE,NELSON,APPROVE,FAVORABLE,GORE,NO,NELSON,HEALTHCARE,NO,CLINTON,BETTER,APP/FAV,INDEPEND,COLGRAD,PROTESTANT,,LIBERAL,18-64,STATE,COMPLETE,CD1,45-59,50-59,IND/OTHER,50-64,PROT/CHRIST,,,1.129
STATE ONLY,28.0,51.0,38.0,THIRD CALL,40-44,WHITE,MALE,BUSH,STENBERG,DISAPPR,UNFAVORABLE,BUSH,YES,HAGEL,ECON/JOBS,NO,PEROT,BETTER,DIS/UNFAV,REPUBLCN,COLGRAD,PROTESTANT,30-50K,CONSERV,18-64,STATE,COMPLETE,CD1,30-44,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,0.8260000000000001
STATE ONLY,28.0,51.0,39.0,THIRD CALL,45-49,WHITE,MALE,GORE,NELSON,APPROVE,UNFAVORABLE,GORE,YES,NELSON,OMITS,NO,CLINTON,SAME,APP/UNFAV,INDEPEND,POSTGRAD,CATHOLIC,50-75K,MODERATE,18-64,STATE,COMPLETE,CD1,45-59,40-49,IND/OTHER,40-49,CATHOLIC,,,1.155
STATE ONLY,28.0,51.0,40.0,THIRD CALL,45-49,WHITE,MALE,BUSH,STENBERG,DISAPPR,UNFAVORABLE,BUSH,YES,HAGEL,TAXES,YES,DOLE,BETTER,DIS/UNFAV,REPUBLCN,SOMCOL/ASSOC,CATHOLIC,75-100K,CONSERV,18-64,STATE,COMPLETE,CD1,45-59,40-49,REPUBLICAN,40-49,CATHOLIC,,,0.8260000000000001
