VERSION,STATEID,PRECINCT,SEQ,CALL,WGT,AGE9,RACE,SEX,PRES,SEN,TIME,CLINTON,BCPERSON,XWAY2000,GOVTDO,ISSUE,X6VOTE,FINSIT,JOBPERS,PARTYID,EDUC,RELIGION,INCOME,PHIL3,OVER65,FORESTS,STATE,BACKSIDE,GEOCODE,AGE,AGEABC,PARTY,AGE65,SPANISH,QRACE,REL5,VNS1,VNS2,WEIGHT
STATE ONLY,32.0,62.0,1.0,FIRST CALL,1639.0,30-39,HISP,FEMALE,GORE,BINGAMAN,LAST.MONTH,APPROVE,OMITS,GORE,MORE,HEALTHCARE,CLINTON,SAME,OMITS,DEMOCRAT,SOMCOL/ASSOC,CATHOLIC,75-100K,CONSERV,18-64,HURTSTATE,STATE,COMPLETE,NORTHWEST,30-44,30-39,DEMOCRAT,30-39,YES,HISP,CATHOLIC,,,1.639
STATE ONLY,32.0,62.0,2.0,FIRST CALL,1823.0,50-59,HISP,FEMALE,BUSH,BINGAMAN,LAST.MONTH,APPROVE,FAVORABLE,BUSH,MORE,EDUCATION,CLINTON,SAME,APP/FAV,REPUBLCN,SOMCOL/ASSOC,OTHERCHRIST,15-30K,LIBERAL,18-64,HURTSTATE,STATE,COMPLETE,NORTHWEST,45-59,50-59,REPUBLICAN,50-64,YES,HISP,PROT/CHRIST,,,1.823
STATE ONLY,32.0,62.0,3.0,FIRST CALL,1859.0,25-29,HISP,FEMALE,GORE,BINGAMAN,LAST.MONTH,APPROVE,FAVORABLE,GORE,MORE,EDUCATION,CLINTON,BETTER,APP/FAV,DEMOCRAT,SOMCOL/ASSOC,NONE,50-75K,CONSERV,18-64,NOTAFFECT,STATE,COMPLETE,NORTHWEST,18-29,25-29,DEMOCRAT,25-29,YES,HISP,NONE,,,1.859
STATE ONLY,32.0,62.0,4.0,FIRST CALL,2348.0,50-59,WHITE,MALE,GORE,BINGAMAN,LAST.MONTH,APPROVE,FAVORABLE,GORE,MORE,ECON/JOBS,CLINTON,BETTER,APP/FAV,DEMOCRAT,SOMCOL/ASSOC,PROTESTANT,50-75K,LIBERAL,18-64,HELPSTATE,STATE,COMPLETE,NORTHWEST,45-59,50-59,DEMOCRAT,50-64,NO,WHITE,PROT/CHRIST,,,2.348
STATE ONLY,32.0,62.0,5.0,FIRST CALL,2055.0,40-44,WHITE,FEMALE,GORE,BINGAMAN,BEFORE,APPROVE,FAVORABLE,GORE,MORE,OMITS,CLINTON,BETTER,APP/FAV,DEMOCRAT,COLGRAD,NONE,30-50K,LIBERAL,18-64,OMITS,STATE,COMPLETE,NORTHWEST,30-44,40-49,DEMOCRAT,40-49,NO,WHITE,NONE,,,2.055
STATE ONLY,32.0,62.0,6.0,FIRST CALL,1823.0,30-39,HISP,FEMALE,BUSH,BINGAMAN,LASTWEEK,APPROVE,UNFAVORABLE,BUSH,MORE,ECON/JOBS,CLINTON,BETTER,APP/UNFAV,DEMOCRAT,SOMCOL/ASSOC,CATHOLIC,75-100K,CONSERV,18-64,NOTAFFECT,STATE,COMPLETE,NORTHWEST,30-44,30-39,DEMOCRAT,30-39,YES,HISP,CATHOLIC,,,1.823
STATE ONLY,32.0,62.0,7.0,FIRST CALL,2328.0,25-29,WHITE,FEMALE,GORE,BINGAMAN,LAST.3DAYS,APPROVE,UNFAVORABLE,GORE,MORE,EDUCATION,CLINTON,BETTER,APP/UNFAV,INDEPEND,POSTGRAD,NONE,75-100K,LIBERAL,18-64,NOTAFFECT,STATE,COMPLETE,NORTHWEST,18-29,25-29,IND/OTHER,25-29,NO,WHITE,NONE,,,2.328
STATE ONLY,32.0,62.0,8.0,FIRST CALL,2083.0,30-39,HISP,MALE,BUSH,BINGAMAN,LAST.MONTH,DISAPPR,UNFAVORABLE,BUSH,LESS,EDUCATION,OMITS,BETTER,DIS/UNFAV,DEMOCRAT,COLGRAD,CATHOLIC,OVER100K,MODERATE,18-64,HURTSTATE,STATE,COMPLETE,NORTHWEST,30-44,30-39,DEMOCRAT,30-39,YES,HISP,CATHOLIC,,,2.083
STATE ONLY,32.0,62.0,9.0,FIRST CALL,1873.0,50-59,HISP,MALE,GORE,BINGAMAN,LAST.MONTH,APPROVE,FAVORABLE,GORE,MORE,SOCIALSECUR,CLINTON,BETTER,APP/FAV,DEMOCRAT,COLGRAD,CATHOLIC,50-75K,LIBERAL,18-64,HELPSTATE,STATE,COMPLETE,NORTHWEST,45-59,50-59,DEMOCRAT,50-64,YES,HISP,CATHOLIC,,,1.873
STATE ONLY,32.0,62.0,10.0,FIRST CALL,2172.0,50-59,WHITE,MALE,BUSH,REDMOND,LAST.MONTH,DISAPPR,UNFAVORABLE,BUSH,LESS,ECON/JOBS,DOLE,BETTER,DIS/UNFAV,REPUBLCN,POSTGRAD,PROTESTANT,OVER100K,CONSERV,18-64,HURTSTATE,STATE,COMPLETE,NORTHWEST,45-59,50-59,REPUBLICAN,50-64,NO,WHITE,PROT/CHRIST,,,2.172
STATE ONLY,32.0,62.0,11.0,FIRST CALL,1639.0,30-39,HISP,FEMALE,GORE,BINGAMAN,LAST.MONTH,APPROVE,FAVORABLE,GORE,OMITS,MEDICARE/RX,CLINTON,SAME,APP/FAV,DEMOCRAT,SOMCOL/ASSOC,CATHOLIC,15-30K,MODERATE,18-64,HURTSTATE,STATE,COMPLETE,NORTHWEST,30-44,30-39,DEMOCRAT,30-39,YES,HISP,CATHOLIC,,,1.639
STATE ONLY,32.0,62.0,12.0,FIRST CALL,1873.0,50-59,HISP,MALE,GORE,BINGAMAN,LAST.MONTH,APPROVE,FAVORABLE,GORE,MORE,ECON/JOBS,CLINTON,SAME,APP/FAV,DEMOCRAT,POSTGRAD,CATHOLIC,75-100K,MODERATE,18-64,NOTAFFECT,STATE,COMPLETE,NORTHWEST,45-59,50-59,DEMOCRAT,50-64,YES,HISP,CATHOLIC,,,1.873
STATE ONLY,32.0,62.0,13.0,FIRST CALL,2055.0,40-44,WHITE,FEMALE,GORE,BINGAMAN,LAST.MONTH,APPROVE,FAVORABLE,GORE,MORE,SOCIALSECUR,CLINTON,BETTER,APP/FAV,DEMOCRAT,COLGRAD,PROTESTANT,50-75K,LIBERAL,18-64,HURTSTATE,STATE,COMPLETE,NORTHWEST,30-44,40-49,DEMOCRAT,40-49,NO,WHITE,PROT/CHRIST,,,2.055
STATE ONLY,32.0,62.0,14.0,SECOND CALL,1873.0,40-44,HISP,MALE,GORE,BINGAMAN,LAST.MONTH,APPROVE,FAVORABLE,GORE,MORE,ECON/JOBS,CLINTON,SAME,APP/FAV,DEMOCRAT,SOMCOL/ASSOC,CATHOLIC,15-30K,CONSERV,18-64,HELPSTATE,STATE,COMPLETE,NORTHWEST,30-44,40-49,DEMOCRAT,40-49,YES,HISP,CATHOLIC,,,1.873
STATE ONLY,32.0,62.0,15.0,SECOND CALL,1859.0,25-29,HISP,FEMALE,GORE,BINGAMAN,LAST.3DAYS,DISAPPR,FAVORABLE,GORE,MORE,ECON/JOBS,CLINTON,SAME,DIS/FAV,DEMOCRAT,SOMCOL/ASSOC,OTHERCHRIST,15-30K,CONSERV,18-64,NOTAFFECT,STATE,COMPLETE,NORTHWEST,18-29,25-29,DEMOCRAT,25-29,YES,HISP,PROT/CHRIST,,,1.859
STATE ONLY,32.0,62.0,16.0,SECOND CALL,1520.0,30-39,HISP,FEMALE,BUSH,REDMOND,LAST.3DAYS,DISAPPR,UNFAVORABLE,BUSH,MORE,ECON/JOBS,NOVOTE,WORSE,DIS/UNFAV,REPUBLCN,NOHS,OTHERCHRIST,15-30K,MODERATE,18-64,OMITS,STATE,COMPLETE,NORTHWEST,30-44,30-39,REPUBLICAN,30-39,YES,HISP,PROT/CHRIST,,,1.52
STATE ONLY,32.0,62.0,17.0,SECOND CALL,1561.0,45-49,HISP,MALE,GORE,REDMOND,LASTWEEK,APPROVE,FAVORABLE,GORE,MORE,SOCIALSECUR,CLINTON,SAME,APP/FAV,INDEPEND,SOMCOL/ASSOC,OTHERCHRIST,15-30K,MODERATE,18-64,HELPSTATE,STATE,COMPLETE,NORTHWEST,45-59,40-49,IND/OTHER,40-49,YES,HISP,PROT/CHRIST,,,1.561
STATE ONLY,32.0,62.0,18.0,SECOND CALL,2502.0,65-74,HISP,MALE,BUSH,REDMOND,LAST.MONTH,DISAPPR,UNFAVORABLE,BUSH,LESS,OMITS,DOLE,SAME,DIS/UNFAV,REPUBLCN,POSTGRAD,PROTESTANT,30-50K,CONSERV,65+,HURTSTATE,STATE,COMPLETE,NORTHWEST,60+,60+,REPUBLICAN,65+,YES,HISP,PROT/CHRIST,,,2.5020000000000002
STATE ONLY,32.0,62.0,19.0,SECOND CALL,2502.0,65-74,HISP,MALE,BUSH,REDMOND,LAST.3DAYS,DISAPPR,UNFAVORABLE,BUSH,MORE,SOCIALSECUR,DOLE,SAME,DIS/UNFAV,REPUBLCN,HSGRAD,CATHOLIC,30-50K,MODERATE,65+,NOTAFFECT,STATE,COMPLETE,NORTHWEST,60+,60+,REPUBLICAN,65+,YES,,CATHOLIC,,,2.5020000000000002
STATE ONLY,32.0,62.0,20.0,SECOND CALL,3383.0,65-74,WHITE,MALE,GORE,BINGAMAN,LAST.MONTH,APPROVE,FAVORABLE,GORE,MORE,SOCIALSECUR,CLINTON,BETTER,APP/FAV,DEMOCRAT,SOMCOL/ASSOC,PROTESTANT,50-75K,LIBERAL,65+,HELPSTATE,STATE,COMPLETE,NORTHWEST,60+,60+,DEMOCRAT,65+,NO,WHITE,PROT/CHRIST,,,3.383
STATE ONLY,32.0,62.0,21.0,SECOND CALL,1639.0,50-59,HISP,FEMALE,GORE,BINGAMAN,BEFORE,APPROVE,FAVORABLE,GORE,OMITS,SOCIALSECUR,CLINTON,BETTER,APP/FAV,DEMOCRAT,HSGRAD,CATHOLIC,,,18-64,OMITS,STATE,COMPLETE,NORTHWEST,45-59,50-59,DEMOCRAT,50-64,YES,,CATHOLIC,,,1.639
STATE ONLY,32.0,62.0,22.0,THIRD CALL,1639.0,50-59,HISP,FEMALE,GORE,BINGAMAN,LAST.MONTH,APPROVE,FAVORABLE,GORE,MORE,HEALTHCARE,CLINTON,BETTER,APP/FAV,DEMOCRAT,,OTHERCHRIST,50-75K,MODERATE,18-64,HELPSTATE,STATE,COMPLETE,NORTHWEST,45-59,50-59,DEMOCRAT,50-64,YES,HISP,PROT/CHRIST,,,1.639
STATE ONLY,32.0,62.0,23.0,THIRD CALL,1366.0,45-49,HISP,FEMALE,GORE,REDMOND,LAST.3DAYS,APPROVE,FAVORABLE,GORE,MORE,OMITS,CLINTON,BETTER,APP/FAV,DEMOCRAT,SOMCOL/ASSOC,CATHOLIC,50-75K,MODERATE,18-64,HURTSTATE,STATE,COMPLETE,NORTHWEST,45-59,40-49,DEMOCRAT,40-49,YES,HISP,CATHOLIC,,,1.366
STATE ONLY,32.0,62.0,24.0,THIRD CALL,1823.0,30-39,HISP,FEMALE,BUSH,BINGAMAN,LAST.MONTH,APPROVE,UNFAVORABLE,GORE,MORE,ECON/JOBS,CLINTON,SAME,APP/UNFAV,DEMOCRAT,COLGRAD,CATHOLIC,15-30K,MODERATE,18-64,HURTSTATE,STATE,COMPLETE,NORTHWEST,30-44,30-39,DEMOCRAT,30-39,YES,HISP,CATHOLIC,,,1.823
STATE ONLY,32.0,62.0,25.0,THIRD CALL,2172.0,50-59,WHITE,MALE,BUSH,REDMOND,LAST.MONTH,DISAPPR,UNFAVORABLE,BUSH,LESS,WORLDAFFAIRS,DOLE,BETTER,DIS/UNFAV,REPUBLCN,SOMCOL/ASSOC,PROTESTANT,50-75K,MODERATE,18-64,HURTSTATE,STATE,COMPLETE,NORTHWEST,45-59,50-59,REPUBLICAN,50-64,NO,WHITE,PROT/CHRIST,,,2.172
STATE ONLY,32.0,62.0,26.0,THIRD CALL,1723.0,25-29,HISP,FEMALE,BUSH,REDMOND,BEFORE,DISAPPR,OMITS,BUSH,MORE,EDUCATION,NOVOTE,WORSE,OMITS,REPUBLCN,SOMCOL/ASSOC,OTHERCHRIST,75-100K,CONSERV,18-64,HURTSTATE,STATE,COMPLETE,NORTHWEST,18-29,25-29,REPUBLICAN,25-29,YES,HISP,PROT/CHRIST,,,1.723
STATE ONLY,32.0,62.0,27.0,THIRD CALL,1873.0,50-59,HISP,MALE,GORE,BINGAMAN,LAST.3DAYS,APPROVE,FAVORABLE,GORE,MORE,ECON/JOBS,CLINTON,SAME,APP/FAV,DEMOCRAT,SOMCOL/ASSOC,CATHOLIC,30-50K,CONSERV,18-64,NOTAFFECT,STATE,COMPLETE,NORTHWEST,45-59,50-59,DEMOCRAT,50-64,YES,HISP,CATHOLIC,,,1.873
STATE ONLY,32.0,62.0,28.0,THIRD CALL,1639.0,50-59,HISP,FEMALE,GORE,BINGAMAN,LASTWEEK,APPROVE,FAVORABLE,GORE,MORE,EDUCATION,CLINTON,SAME,APP/FAV,DEMOCRAT,COLGRAD,,50-75K,LIBERAL,18-64,OMITS,STATE,COMPLETE,NORTHWEST,45-59,50-59,DEMOCRAT,50-64,YES,HISP,,,,1.639
STATE ONLY,32.0,62.0,29.0,THIRD CALL,1639.0,40-44,HISP,FEMALE,GORE,BINGAMAN,LAST.3DAYS,APPROVE,FAVORABLE,GORE,MORE,WORLDAFFAIRS,CLINTON,BETTER,APP/FAV,INDEPEND,POSTGRAD,CATHOLIC,30-50K,LIBERAL,18-64,HELPSTATE,STATE,COMPLETE,NORTHWEST,30-44,40-49,IND/OTHER,40-49,YES,HISP,CATHOLIC,,,1.639
STATE ONLY,32.0,62.0,30.0,THIRD CALL,1639.0,50-59,HISP,FEMALE,GORE,BINGAMAN,BEFORE,APPROVE,FAVORABLE,GORE,MORE,OMITS,CLINTON,BETTER,APP/FAV,DEMOCRAT,SOMCOL/ASSOC,OTHERCHRIST,30-50K,MODERATE,18-64,HELPSTATE,STATE,COMPLETE,NORTHWEST,45-59,50-59,DEMOCRAT,50-64,YES,HISP,PROT/CHRIST,,,1.639
STATE ONLY,32.0,62.0,31.0,THIRD CALL,1561.0,40-44,HISP,MALE,GORE,REDMOND,LAST.MONTH,APPROVE,UNFAVORABLE,GORE,MORE,EDUCATION,CLINTON,BETTER,APP/UNFAV,INDEPEND,HSGRAD,OTHERCHRIST,50-75K,CONSERV,18-64,HURTSTATE,STATE,COMPLETE,NORTHWEST,30-44,40-49,IND/OTHER,40-49,YES,HISP,PROT/CHRIST,,,1.561
STATE ONLY,32.0,62.0,32.0,THIRD CALL,2083.0,30-39,HISP,MALE,BUSH,BINGAMAN,BEFORE,DISAPPR,FAVORABLE,BUSH,LESS,TAXES,CLINTON,SAME,DIS/FAV,DEMOCRAT,COLGRAD,CATHOLIC,30-50K,MODERATE,18-64,HURTSTATE,STATE,COMPLETE,NORTHWEST,30-44,30-39,DEMOCRAT,30-39,YES,HISP,CATHOLIC,,,2.083
STATE ONLY,32.0,62.0,33.0,THIRD CALL,1754.0,45-49,WHITE,FEMALE,NADER,BINGAMAN,LAST.MONTH,DISAPPR,UNFAVORABLE,WOULDNOTVOTE,MORE,ECON/JOBS,OTHER,SAME,DIS/UNFAV,ELSE,COLGRAD,NONE,15-30K,LIBERAL,18-64,HELPSTATE,STATE,COMPLETE,NORTHWEST,45-59,40-49,IND/OTHER,40-49,NO,WHITE,NONE,,,1.754
STATE ONLY,32.0,62.0,34.0,THIRD CALL,1749.0,30-39,HISP,MALE,GORE,OTHER,BEFORE,APPROVE,FAVORABLE,GORE,LESS,OMITS,CLINTON,SAME,APP/FAV,INDEPEND,SOMCOL/ASSOC,OTHERCHRIST,50-75K,MODERATE,18-64,HURTSTATE,STATE,COMPLETE,NORTHWEST,30-44,30-39,IND/OTHER,30-39,YES,HISP,PROT/CHRIST,,,1.749
STATE ONLY,32.0,62.0,35.0,THIRD CALL,2125.0,18-24,HISP,MALE,GORE,BINGAMAN,BEFORE,APPROVE,FAVORABLE,GORE,MORE,WORLDAFFAIRS,NOVOTE,SAME,APP/FAV,INDEPEND,SOMCOL/ASSOC,NONE,LESS15K,LIBERAL,18-64,OMITS,STATE,COMPLETE,NORTHWEST,18-29,18-24,IND/OTHER,18-24,YES,HISP,NONE,,,2.125
STATE ONLY,32.0,62.0,36.0,THIRD CALL,2055.0,30-39,WHITE,FEMALE,GORE,BINGAMAN,LAST.MONTH,APPROVE,FAVORABLE,GORE,MORE,WORLDAFFAIRS,CLINTON,WORSE,APP/FAV,INDEPEND,POSTGRAD,NONE,15-30K,,18-64,OMITS,STATE,COMPLETE,NORTHWEST,30-44,30-39,IND/OTHER,30-39,NO,WHITE,NONE,,,2.055
STATE ONLY,32.0,62.0,37.0,THIRD CALL,1859.0,18-24,HISP,FEMALE,GORE,BINGAMAN,LAST.3DAYS,APPROVE,FAVORABLE,GORE,MORE,WORLDAFFAIRS,NOVOTE,WORSE,APP/FAV,INDEPEND,SOMCOL/ASSOC,CATHOLIC,LESS15K,CONSERV,18-64,HURTSTATE,STATE,COMPLETE,NORTHWEST,18-29,18-24,IND/OTHER,18-24,YES,HISP,CATHOLIC,,,1.859
NATIONAL WHITE,32.0,63.0,1.0,FIRST CALL,691.0,40-44,HISP,MALE,BUSH,BINGAMAN,,APPROVE,FAVORABLE,BUSH,MORE,OMITS,NOVOTE,SAME,APP/FAV,DEMOCRAT,SOMCOL/ASSOC,CATHOLIC,50-75K,MODERATE,18-64,,NATIONAL,COMPLETE,NORTHWEST,30-44,40-49,DEMOCRAT,40-49,NO,HISP,CATHOLIC,,,0.6910000000000001
NATIONAL WHITE,32.0,63.0,2.0,FIRST CALL,545.0,50-59,HISP,FEMALE,GORE,BINGAMAN,,APPROVE,FAVORABLE,GORE,MORE,MEDICARE/RX,CLINTON,BETTER,APP/FAV,DEMOCRAT,COLGRAD,PROTESTANT,30-50K,LIBERAL,18-64,,NATIONAL,COMPLETE,NORTHWEST,45-59,50-59,DEMOCRAT,50-64,YES,HISP,PROT/CHRIST,,,0.545
NATIONAL YELLOW,32.0,63.0,3.0,FIRST CALL,606.0,45-49,HISP,FEMALE,BUSH,BINGAMAN,,DISAPPR,UNFAVORABLE,BUSH,LESS,SOCIALSECUR,OTHER,SAME,DIS/UNFAV,INDEPEND,SOMCOL/ASSOC,CATHOLIC,50-75K,MODERATE,18-64,,NATIONAL,COMPLETE,NORTHWEST,45-59,40-49,IND/OTHER,40-49,YES,HISP,CATHOLIC,SOCIALSECUR,HONEST,0.606
NATIONAL YELLOW,32.0,63.0,4.0,FIRST CALL,545.0,30-39,HISP,FEMALE,GORE,BINGAMAN,,APPROVE,FAVORABLE,GORE,MORE,WORLDAFFAIRS,NOVOTE,BETTER,APP/FAV,DEMOCRAT,SOMCOL/ASSOC,CATHOLIC,LESS15K,MODERATE,18-64,,NATIONAL,COMPLETE,NORTHWEST,30-44,30-39,DEMOCRAT,30-39,YES,OTHER,CATHOLIC,WORLDAFFAIRS,STRONGLEADER,0.545
NATIONAL GREY,32.0,63.0,5.0,FIRST CALL,545.0,50-59,HISP,FEMALE,GORE,BINGAMAN,BEFORE,,,,,,,,,DEMOCRAT,HSGRAD,,15-30K,MODERATE,18-64,,NATIONAL,COMPLETE,NORTHWEST,45-59,50-59,DEMOCRAT,50-64,YES,HISP,,,,0.545
NATIONAL GREY,32.0,63.0,6.0,FIRST CALL,885.0,25-29,OTHER,MALE,GORE,BINGAMAN,BEFORE,,,,,,,,,INDEPEND,COLGRAD,,30-50K,LIBERAL,18-64,,NATIONAL,COMPLETE,NORTHWEST,18-29,25-29,IND/OTHER,25-29,NO,OTHER,,,,0.885
NATIONAL PINK,32.0,63.0,7.0,FIRST CALL,682.0,30-39,OTHER,FEMALE,GORE,BINGAMAN,,,,,,,,,,,,CATHOLIC,30-50K,CONSERV,18-64,,NATIONAL,COMPLETE,NORTHWEST,30-44,30-39,,30-39,NO,OTHER,CATHOLIC,,,0.682
NATIONAL WHITE,32.0,63.0,8.0,SECOND CALL,582.0,30-39,HISP,MALE,GORE,,,APPROVE,FAVORABLE,GORE,MORE,MEDICARE/RX,CLINTON,SAME,APP/FAV,DEMOCRAT,SOMCOL/ASSOC,CATHOLIC,,MODERATE,18-64,,NATIONAL,COMPLETE,NORTHWEST,30-44,30-39,DEMOCRAT,30-39,YES,HISP,CATHOLIC,,,0.582
NATIONAL WHITE,32.0,63.0,9.0,SECOND CALL,682.0,30-39,OTHER,FEMALE,GORE,BINGAMAN,,APPROVE,FAVORABLE,GORE,MORE,HEALTHCARE,CLINTON,BETTER,APP/FAV,DEMOCRAT,COLGRAD,CATHOLIC,75-100K,LIBERAL,18-64,,NATIONAL,COMPLETE,NORTHWEST,30-44,30-39,DEMOCRAT,30-39,NO,OTHER,CATHOLIC,,,0.682
NATIONAL WHITE,32.0,63.0,10.0,SECOND CALL,723.0,45-49,OTHER,MALE,BUSH,REDMOND,,DISAPPR,UNFAVORABLE,BUSH,LESS,OMITS,NOVOTE,SAME,DIS/UNFAV,INDEPEND,SOMCOL/ASSOC,CATHOLIC,30-50K,MODERATE,18-64,,NATIONAL,COMPLETE,NORTHWEST,45-59,40-49,IND/OTHER,40-49,NO,OTHER,CATHOLIC,,,0.723
NATIONAL WHITE,32.0,63.0,11.0,SECOND CALL,774.0,25-29,OTHER,FEMALE,GORE,BINGAMAN,,APPROVE,FAVORABLE,GORE,MORE,ECON/JOBS,CLINTON,BETTER,APP/FAV,DEMOCRAT,COLGRAD,CATHOLIC,15-30K,LIBERAL,18-64,,NATIONAL,COMPLETE,NORTHWEST,18-29,25-29,DEMOCRAT,25-29,NO,OTHER,CATHOLIC,,,0.774
NATIONAL WHITE,32.0,63.0,12.0,SECOND CALL,623.0,45-49,HISP,MALE,GORE,BINGAMAN,,APPROVE,FAVORABLE,GORE,LESS,OMITS,CLINTON,SAME,APP/FAV,DEMOCRAT,COLGRAD,PROTESTANT,30-50K,LIBERAL,18-64,,NATIONAL,COMPLETE,NORTHWEST,45-59,40-49,DEMOCRAT,40-49,YES,HISP,PROT/CHRIST,,,0.623
NATIONAL WHITE,32.0,63.0,13.0,SECOND CALL,570.0,30-39,OTHER,FEMALE,GORE,REDMOND,,APPROVE,FAVORABLE,GORE,MORE,EDUCATION,CLINTON,WORSE,APP/FAV,INDEPEND,SOMCOL/ASSOC,CATHOLIC,15-30K,MODERATE,18-64,,NATIONAL,COMPLETE,NORTHWEST,30-44,30-39,IND/OTHER,30-39,NO,OTHER,CATHOLIC,,,0.5700000000000001
NATIONAL WHITE,32.0,63.0,14.0,SECOND CALL,782.0,40-44,OTHER,MALE,GORE,BINGAMAN,,DISAPPR,FAVORABLE,GORE,MORE,ECON/JOBS,DOLE,BETTER,DIS/FAV,DEMOCRAT,SOMCOL/ASSOC,CATHOLIC,LESS15K,CONSERV,18-64,,NATIONAL,COMPLETE,NORTHWEST,30-44,40-49,DEMOCRAT,40-49,NO,OTHER,CATHOLIC,,,0.782
NATIONAL WHITE,32.0,63.0,15.0,SECOND CALL,505.0,50-59,HISP,FEMALE,BUSH,REDMOND,,APPROVE,FAVORABLE,GORE,LESS,MEDICARE/RX,CLINTON,WORSE,APP/FAV,DEMOCRAT,HSGRAD,CATHOLIC,LESS15K,MODERATE,18-64,,NATIONAL,COMPLETE,NORTHWEST,45-59,50-59,DEMOCRAT,50-64,YES,HISP,CATHOLIC,,,0.505
NATIONAL YELLOW,32.0,63.0,16.0,SECOND CALL,682.0,45-49,OTHER,FEMALE,GORE,BINGAMAN,,APPROVE,FAVORABLE,GORE,LESS,ECON/JOBS,CLINTON,BETTER,APP/FAV,DEMOCRAT,SOMCOL/ASSOC,CATHOLIC,15-30K,LIBERAL,18-64,,NATIONAL,COMPLETE,NORTHWEST,45-59,40-49,DEMOCRAT,40-49,NO,OTHER,CATHOLIC,ECON/JOBS,STRONGLEADER,0.682
NATIONAL YELLOW,32.0,63.0,17.0,SECOND CALL,682.0,30-39,OTHER,FEMALE,GORE,BINGAMAN,,APPROVE,FAVORABLE,GORE,LESS,EDUCATION,CLINTON,BETTER,APP/FAV,DEMOCRAT,POSTGRAD,OTHERCHRIST,15-30K,MODERATE,18-64,,NATIONAL,COMPLETE,NORTHWEST,30-44,30-39,DEMOCRAT,30-39,NO,OTHER,PROT/CHRIST,EDUCATION,CARES,0.682
NATIONAL YELLOW,32.0,63.0,18.0,SECOND CALL,774.0,18-24,OTHER,FEMALE,GORE,BINGAMAN,,DISAPPR,UNFAVORABLE,GORE,LESS,EDUCATION,NOVOTE,SAME,DIS/UNFAV,ELSE,NOHS,CATHOLIC,,MODERATE,18-64,,NATIONAL,COMPLETE,NORTHWEST,18-29,18-24,IND/OTHER,18-24,NO,OTHER,CATHOLIC,EDUCATION,COMPLEXISSUE,0.774
NATIONAL YELLOW,32.0,63.0,19.0,SECOND CALL,819.0,60-64,WHITE,FEMALE,GORE,REDMOND,,APPROVE,UNFAVORABLE,GORE,MORE,SOCIALSECUR,CLINTON,BETTER,APP/UNFAV,DEMOCRAT,SOMCOL/ASSOC,CATHOLIC,30-50K,LIBERAL,18-64,,NATIONAL,COMPLETE,NORTHWEST,60+,60+,DEMOCRAT,50-64,NO,WHITE,CATHOLIC,SOCIALSECUR,EXPERIENCE,0.8190000000000001
NATIONAL YELLOW,32.0,63.0,20.0,SECOND CALL,682.0,50-59,OTHER,FEMALE,GORE,BINGAMAN,,APPROVE,FAVORABLE,GORE,MORE,WORLDAFFAIRS,CLINTON,SAME,APP/FAV,DEMOCRAT,POSTGRAD,CATHOLIC,LESS15K,MODERATE,18-64,,NATIONAL,COMPLETE,NORTHWEST,45-59,50-59,DEMOCRAT,50-64,NO,OTHER,CATHOLIC,WORLDAFFAIRS,GOODJUDGMENT,0.682
NATIONAL YELLOW,32.0,63.0,21.0,SECOND CALL,867.0,30-39,OTHER,MALE,BUSH,BINGAMAN,,APPROVE,FAVORABLE,BUSH,MORE,EDUCATION,CLINTON,SAME,APP/FAV,DEMOCRAT,SOMCOL/ASSOC,CATHOLIC,15-30K,CONSERV,18-64,,NATIONAL,COMPLETE,NORTHWEST,30-44,30-39,DEMOCRAT,30-39,NO,OTHER,CATHOLIC,EDUCATION,CARES,0.867
NATIONAL YELLOW,32.0,63.0,22.0,SECOND CALL,984.0,75+,OTHER,FEMALE,GORE,BINGAMAN,,APPROVE,FAVORABLE,GORE,MORE,SOCIALSECUR,CLINTON,BETTER,APP/FAV,DEMOCRAT,NOHS,CATHOLIC,LESS15K,LIBERAL,65+,,NATIONAL,COMPLETE,NORTHWEST,60+,60+,DEMOCRAT,65+,,OTHER,CATHOLIC,SOCIALSECUR,STRONGLEADER,0.984
NATIONAL YELLOW,32.0,63.0,23.0,SECOND CALL,651.0,45-49,OTHER,MALE,GORE,REDMOND,,APPROVE,FAVORABLE,GORE,MORE,HEALTHCARE,CLINTON,WORSE,APP/FAV,DEMOCRAT,SOMCOL/ASSOC,CATHOLIC,50-75K,,18-64,,NATIONAL,COMPLETE,NORTHWEST,45-59,40-49,DEMOCRAT,40-49,NO,OTHER,CATHOLIC,HEALTHCARE,EXPERIENCE,0.651
NATIONAL GREY,32.0,63.0,24.0,SECOND CALL,651.0,45-49,OTHER,MALE,GORE,REDMOND,BEFORE,,,,,,,,,DEMOCRAT,POSTGRAD,,50-75K,MODERATE,18-64,,NATIONAL,COMPLETE,NORTHWEST,45-59,40-49,DEMOCRAT,40-49,NO,OTHER,,,,0.651
NATIONAL GREY,32.0,63.0,25.0,SECOND CALL,787.0,65-74,HISP,FEMALE,GORE,BINGAMAN,LASTWEEK,,,,,,,,,,HSGRAD,,,,65+,,NATIONAL,COMPLETE,NORTHWEST,60+,60+,,65+,YES,HISP,,,,0.787
