VERSION,STATEID,PRECINCT,SEQ,CALL,AGE9,RACE,SEX,PRES,CLINTON,BCPERSON,HOU,XWAY2000,PROPHEMP,PROPTAX,X6VOTE,FINSIT,JOBPERS,PARTYID,RELIGION,INCOME,PHIL3,OVER65,STATE,GEOCODE,AGE,AGEABC,PARTY,AGE65,REL5,WEIGHT
STATE ONLY,2.0,13.0,27.0,SECOND CALL,30-39,WHITE,FEMALE,GORE,APPROVE,FAVORABLE,GREENE,GORE,YES,YES,DOLE,BETTER,APP/FAV,,CATHOLIC,OVER100K,MODERATE,18-64,STATE,CORRIDOR,30-44,30-39,,30-39,CATHOLIC,1.226
STATE ONLY,2.0,13.0,28.0,SECOND CALL,45-49,WHITE,FEMALE,BUSH,APPROVE,UNFAVORABLE,YOUNG,BUSH,YES,NO,DOLE,BETTER,APP/UNFAV,INDEPEND,NONE,OVER100K,LIBERAL,18-64,STATE,CORRIDOR,45-59,40-49,IND/OTHER,40-49,NONE,0.912
STATE ONLY,2.0,13.0,29.0,SECOND CALL,45-49,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,YOUNG,BUSH,NO,NO,PEROT,WORSE,DIS/UNFAV,REPUBLCN,PROTESTANT,50-75K,LIBERAL,18-64,STATE,CORRIDOR,45-59,40-49,REPUBLICAN,40-49,PROT/CHRIST,1.0010000000000001
STATE ONLY,2.0,13.0,30.0,SECOND CALL,30-39,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,YOUNG,BUSH,YES,NO,DOLE,SAME,DIS/UNFAV,ELSE,NONE,15-30K,MODERATE,18-64,STATE,CORRIDOR,30-44,30-39,IND/OTHER,30-39,NONE,0.908
STATE ONLY,2.0,13.0,31.0,SECOND CALL,30-39,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,YOUNG,BUSH,NO,NO,DOLE,BETTER,DIS/UNFAV,REPUBLCN,OTHERCHRIST,,CONSERV,18-64,STATE,CORRIDOR,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,1.0010000000000001
STATE ONLY,2.0,13.0,32.0,SECOND CALL,30-39,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,YOUNG,BUSH,NO,NO,DOLE,WORSE,DIS/UNFAV,REPUBLCN,OTHERCHRIST,30-50K,CONSERV,18-64,STATE,CORRIDOR,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,0.999
STATE ONLY,2.0,13.0,33.0,SECOND CALL,40-44,WHITE,MALE,GORE,APPROVE,FAVORABLE,YOUNG,GORE,NO,YES,CLINTON,BETTER,APP/FAV,INDEPEND,CATHOLIC,50-75K,MODERATE,18-64,STATE,CORRIDOR,30-44,40-49,IND/OTHER,40-49,CATHOLIC,0.8200000000000001
STATE ONLY,2.0,13.0,34.0,SECOND CALL,25-29,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,YOUNG,BUSH,YES,NO,DOLE,BETTER,DIS/UNFAV,ELSE,PROTESTANT,OVER100K,CONSERV,18-64,STATE,CORRIDOR,18-29,25-29,IND/OTHER,25-29,PROT/CHRIST,0.878
STATE ONLY,2.0,13.0,35.0,SECOND CALL,40-44,WHITE,FEMALE,BUSH,APPROVE,UNFAVORABLE,YOUNG,BUSH,YES,YES,NOVOTE,SAME,APP/UNFAV,INDEPEND,PROTESTANT,75-100K,MODERATE,18-64,STATE,CORRIDOR,30-44,40-49,IND/OTHER,40-49,PROT/CHRIST,1.094
STATE ONLY,2.0,13.0,36.0,SECOND CALL,30-39,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,YOUNG,BUSH,NO,NO,DOLE,BETTER,DIS/UNFAV,REPUBLCN,OTHERCHRIST,75-100K,CONSERV,18-64,STATE,CORRIDOR,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,0.999
STATE ONLY,2.0,13.0,37.0,SECOND CALL,45-49,WHITE,MALE,NADER,APPROVE,UNFAVORABLE,GREENE,GORE,NO,NO,PEROT,SAME,APP/UNFAV,INDEPEND,OTHERCHRIST,75-100K,CONSERV,18-64,STATE,CORRIDOR,45-59,40-49,IND/OTHER,40-49,PROT/CHRIST,1.285
STATE ONLY,2.0,13.0,38.0,SECOND CALL,45-49,WHITE,FEMALE,GORE,DISAPPR,UNFAVORABLE,GREENE,GORE,NO,NO,PEROT,SAME,DIS/UNFAV,INDEPEND,CATHOLIC,75-100K,LIBERAL,18-64,STATE,CORRIDOR,45-59,40-49,IND/OTHER,40-49,CATHOLIC,1.122
STATE ONLY,2.0,13.0,39.0,SECOND CALL,18-24,WHITE,MALE,BUSH,OMITS,OMITS,YOUNG,OMITS,NO,YES,OMITS,BETTER,,,,,,18-64,STATE,CORRIDOR,18-29,18-24,,18-24,,1.157
STATE ONLY,2.0,13.0,40.0,SECOND CALL,45-49,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,YOUNG,BUSH,YES,NO,DOLE,SAME,DIS/UNFAV,REPUBLCN,OTHERCHRIST,50-75K,,18-64,STATE,CORRIDOR,45-59,40-49,REPUBLICAN,40-49,PROT/CHRIST,0.912
STATE ONLY,2.0,13.0,41.0,SECOND CALL,45-49,WHITE,FEMALE,GORE,APPROVE,UNFAVORABLE,,GORE,YES,YES,OTHER,SAME,APP/UNFAV,DEMOCRAT,CATHOLIC,75-100K,LIBERAL,18-64,STATE,CORRIDOR,45-59,40-49,DEMOCRAT,40-49,CATHOLIC,0.909
STATE ONLY,2.0,13.0,42.0,SECOND CALL,30-39,HISP,FEMALE,BUCHANAN,APPROVE,FAVORABLE,GREENE,WOULDNOTVOTE,NO,NO,CLINTON,BETTER,APP/FAV,DEMOCRAT,OTHERCHRIST,50-75K,MODERATE,18-64,STATE,CORRIDOR,30-44,30-39,DEMOCRAT,30-39,PROT/CHRIST,2.115
STATE ONLY,2.0,13.0,43.0,THIRD CALL,40-44,WHITE,FEMALE,BUSH,APPROVE,FAVORABLE,YOUNG,BUSH,NO,NO,CLINTON,SAME,APP/FAV,REPUBLCN,CATHOLIC,50-75K,CONSERV,18-64,STATE,CORRIDOR,30-44,40-49,REPUBLICAN,40-49,CATHOLIC,1.0010000000000001
STATE ONLY,2.0,13.0,44.0,THIRD CALL,30-39,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,YOUNG,BUSH,NO,NO,DOLE,SAME,DIS/UNFAV,REPUBLCN,NONE,50-75K,CONSERV,18-64,STATE,CORRIDOR,30-44,30-39,REPUBLICAN,30-39,NONE,0.999
STATE ONLY,2.0,13.0,45.0,THIRD CALL,40-44,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,YOUNG,BUSH,NO,NO,DOLE,BETTER,DIS/UNFAV,REPUBLCN,PROTESTANT,75-100K,CONSERV,18-64,STATE,CORRIDOR,30-44,40-49,REPUBLICAN,40-49,PROT/CHRIST,0.999
STATE ONLY,2.0,13.0,46.0,THIRD CALL,45-49,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,YOUNG,BUSH,YES,YES,DOLE,SAME,DIS/UNFAV,INDEPEND,OTHERCHRIST,75-100K,CONSERV,18-64,STATE,CORRIDOR,45-59,40-49,IND/OTHER,40-49,PROT/CHRIST,1.09
STATE ONLY,2.0,13.0,47.0,THIRD CALL,50-59,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,YOUNG,BUSH,NO,NO,DOLE,WORSE,DIS/UNFAV,ELSE,OTHERCHRIST,50-75K,CONSERV,18-64,STATE,CORRIDOR,45-59,50-59,IND/OTHER,50-64,PROT/CHRIST,0.999
STATE ONLY,2.0,13.0,48.0,THIRD CALL,30-39,WHITE,MALE,,DISAPPR,UNFAVORABLE,,OMITS,YES,NO,CLINTON,BETTER,DIS/UNFAV,INDEPEND,ELSE,,MODERATE,18-64,STATE,CORRIDOR,30-44,30-39,IND/OTHER,30-39,OTHER,0.972
STATE ONLY,2.0,13.0,49.0,THIRD CALL,50-59,WHITE,FEMALE,GORE,OMITS,OMITS,YOUNG,OMITS,NO,NO,OMITS,BETTER,,,,,,18-64,STATE,CORRIDOR,45-59,50-59,,50-64,,0.685
STATE ONLY,2.0,13.0,50.0,THIRD CALL,40-44,WHITE,MALE,GORE,APPROVE,FAVORABLE,OTHER,GORE,YES,NO,CLINTON,BETTER,APP/FAV,DEMOCRAT,NONE,50-75K,LIBERAL,18-64,STATE,CORRIDOR,30-44,40-49,DEMOCRAT,40-49,NONE,1.447
STATE ONLY,2.0,13.0,51.0,THIRD CALL,18-24,WHITE,FEMALE,BUSH,APPROVE,UNFAVORABLE,YOUNG,BUSH,YES,NO,DOLE,SAME,APP/UNFAV,INDEPEND,OTHERCHRIST,LESS15K,MODERATE,18-64,STATE,CORRIDOR,18-29,18-24,IND/OTHER,18-24,PROT/CHRIST,0.881
STATE ONLY,2.0,14.0,1.0,FIRST CALL,50-59,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,YOUNG,BUSH,NO,NO,DOLE,SAME,DIS/UNFAV,REPUBLCN,PROTESTANT,50-75K,LIBERAL,18-64,STATE,CORRIDOR,45-59,50-59,REPUBLICAN,50-64,PROT/CHRIST,1.164
STATE ONLY,2.0,14.0,2.0,FIRST CALL,45-49,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,YOUNG,BUSH,NO,NO,DOLE,SAME,DIS/UNFAV,INDEPEND,PROTESTANT,50-75K,CONSERV,18-64,STATE,CORRIDOR,45-59,40-49,IND/OTHER,40-49,PROT/CHRIST,1.168
STATE ONLY,2.0,14.0,3.0,FIRST CALL,50-59,WHITE,FEMALE,GORE,APPROVE,UNFAVORABLE,YOUNG,GORE,NO,NO,CLINTON,SAME,APP/UNFAV,INDEPEND,CATHOLIC,75-100K,MODERATE,18-64,STATE,CORRIDOR,45-59,50-59,IND/OTHER,50-64,CATHOLIC,0.799
STATE ONLY,2.0,14.0,4.0,FIRST CALL,50-59,,,BUSH,DISAPPR,UNFAVORABLE,YOUNG,BUSH,NO,YES,DOLE,SAME,DIS/UNFAV,DEMOCRAT,PROTESTANT,OVER100K,CONSERV,18-64,STATE,CORRIDOR,45-59,50-59,DEMOCRAT,50-64,PROT/CHRIST,1.4000000000000001
STATE ONLY,2.0,14.0,5.0,FIRST CALL,30-39,WHITE,FEMALE,BUCHANAN,DISAPPR,UNFAVORABLE,,WOULDNOTVOTE,NO,NO,PEROT,SAME,DIS/UNFAV,INDEPEND,NONE,15-30K,CONSERV,18-64,STATE,CORRIDOR,30-44,30-39,IND/OTHER,30-39,NONE,2.391
STATE ONLY,2.0,14.0,6.0,FIRST CALL,50-59,WHITE,FEMALE,,DISAPPR,UNFAVORABLE,,BUSH,NO,YES,DOLE,BETTER,DIS/UNFAV,INDEPEND,PROTESTANT,30-50K,MODERATE,18-64,STATE,CORRIDOR,45-59,50-59,IND/OTHER,50-64,PROT/CHRIST,1.495
STATE ONLY,2.0,14.0,7.0,FIRST CALL,,WHITE,MALE,BUSH,OMITS,OMITS,,OMITS,YES,,OMITS,OMITS,,,,,,,STATE,CORRIDOR,,,,,,1.353
STATE ONLY,2.0,14.0,8.0,FIRST CALL,45-49,WHITE,FEMALE,BUSH,APPROVE,FAVORABLE,YOUNG,BUSH,YES,NO,NOVOTE,SAME,APP/FAV,INDEPEND,OTHERCHRIST,LESS15K,LIBERAL,18-64,STATE,CORRIDOR,45-59,40-49,IND/OTHER,40-49,PROT/CHRIST,1.063
STATE ONLY,2.0,14.0,9.0,FIRST CALL,40-44,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,YOUNG,BUSH,NO,NO,DOLE,SAME,DIS/UNFAV,REPUBLCN,OTHERCHRIST,50-75K,CONSERV,18-64,STATE,CORRIDOR,30-44,40-49,REPUBLICAN,40-49,PROT/CHRIST,1.164
STATE ONLY,2.0,14.0,10.0,FIRST CALL,60-64,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,YOUNG,BUSH,NO,YES,DOLE,SAME,DIS/UNFAV,INDEPEND,PROTESTANT,30-50K,MODERATE,18-64,STATE,CORRIDOR,60+,60+,IND/OTHER,50-64,PROT/CHRIST,1.897
STATE ONLY,2.0,14.0,11.0,FIRST CALL,60-64,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,YOUNG,BUSH,YES,NO,DOLE,BETTER,DIS/UNFAV,INDEPEND,PROTESTANT,50-75K,CONSERV,18-64,STATE,CORRIDOR,60+,60+,IND/OTHER,50-64,PROT/CHRIST,1.437
STATE ONLY,2.0,14.0,12.0,FIRST CALL,40-44,WHITE,FEMALE,GORE,APPROVE,FAVORABLE,YOUNG,GORE,YES,NO,NOVOTE,BETTER,APP/FAV,DEMOCRAT,PROTESTANT,30-50K,,18-64,STATE,CORRIDOR,30-44,40-49,DEMOCRAT,40-49,PROT/CHRIST,0.728
STATE ONLY,2.0,14.0,13.0,SECOND CALL,45-49,,FEMALE,GORE,APPROVE,UNFAVORABLE,YOUNG,GORE,NO,NO,CLINTON,SAME,APP/UNFAV,INDEPEND,OTHERCHRIST,30-50K,CONSERV,18-64,STATE,CORRIDOR,45-59,40-49,IND/OTHER,40-49,PROT/CHRIST,0.799
STATE ONLY,2.0,14.0,14.0,SECOND CALL,65-74,WHITE,MALE,GORE,APPROVE,FAVORABLE,GREENE,GORE,NO,NO,CLINTON,BETTER,APP/FAV,DEMOCRAT,PROTESTANT,LESS15K,MODERATE,65+,STATE,CORRIDOR,60+,60+,DEMOCRAT,65+,PROT/CHRIST,1.77
STATE ONLY,2.0,14.0,15.0,SECOND CALL,50-59,WHITE,MALE,GORE,APPROVE,FAVORABLE,GREENE,GORE,NO,YES,CLINTON,BETTER,APP/FAV,INDEPEND,OTHERCHRIST,50-75K,MODERATE,18-64,STATE,CORRIDOR,45-59,50-59,IND/OTHER,50-64,PROT/CHRIST,1.56
STATE ONLY,2.0,14.0,16.0,SECOND CALL,65-74,WHITE,MALE,GORE,APPROVE,FAVORABLE,GREENE,GORE,NO,NO,CLINTON,BETTER,APP/FAV,INDEPEND,NONE,30-50K,MODERATE,65+,STATE,CORRIDOR,60+,60+,IND/OTHER,65+,NONE,1.77
STATE ONLY,2.0,14.0,17.0,SECOND CALL,65-74,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,YOUNG,BUSH,NO,YES,DOLE,WORSE,DIS/UNFAV,INDEPEND,PROTESTANT,30-50K,MODERATE,65+,STATE,CORRIDOR,60+,60+,IND/OTHER,65+,PROT/CHRIST,1.893
STATE ONLY,2.0,14.0,18.0,SECOND CALL,18-24,WHITE,FEMALE,BUSH,OMITS,UNFAVORABLE,YOUNG,BUSH,NO,NO,OMITS,BETTER,OMITS,REPUBLCN,OTHERCHRIST,30-50K,MODERATE,18-64,STATE,CORRIDOR,18-29,18-24,REPUBLICAN,18-24,PROT/CHRIST,1.1280000000000001
STATE ONLY,2.0,14.0,19.0,SECOND CALL,30-39,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,YOUNG,BUSH,NO,NO,DOLE,BETTER,DIS/UNFAV,REPUBLCN,PROTESTANT,50-75K,CONSERV,18-64,STATE,CORRIDOR,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,1.168
STATE ONLY,2.0,14.0,20.0,SECOND CALL,65-74,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,YOUNG,BUSH,NO,YES,DOLE,WORSE,DIS/UNFAV,REPUBLCN,PROTESTANT,15-30K,CONSERV,65+,STATE,CORRIDOR,60+,60+,REPUBLICAN,65+,PROT/CHRIST,1.893
STATE ONLY,2.0,14.0,21.0,SECOND CALL,40-44,WHITE,FEMALE,GORE,APPROVE,FAVORABLE,YOUNG,GORE,YES,NO,NOVOTE,BETTER,APP/FAV,ELSE,NONE,OVER100K,LIBERAL,18-64,STATE,CORRIDOR,30-44,40-49,IND/OTHER,40-49,NONE,0.728
STATE ONLY,2.0,14.0,22.0,SECOND CALL,30-39,OTHER,MALE,NADER,APPROVE,UNFAVORABLE,OTHER,WOULDNOTVOTE,YES,YES,PEROT,WORSE,APP/UNFAV,INDEPEND,NONE,LESS15K,MODERATE,18-64,STATE,CORRIDOR,30-44,30-39,IND/OTHER,30-39,NONE,2.318
STATE ONLY,2.0,14.0,23.0,SECOND CALL,18-24,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,YOUNG,BUSH,YES,NO,NOVOTE,SAME,DIS/UNFAV,REPUBLCN,OTHERCHRIST,15-30K,CONSERV,18-64,STATE,CORRIDOR,18-29,18-24,REPUBLICAN,18-24,PROT/CHRIST,1.025
STATE ONLY,2.0,14.0,24.0,SECOND CALL,60-64,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,YOUNG,BUSH,NO,NO,DOLE,SAME,DIS/UNFAV,REPUBLCN,PROTESTANT,30-50K,MODERATE,18-64,STATE,CORRIDOR,60+,60+,REPUBLICAN,50-64,PROT/CHRIST,1.583
STATE ONLY,2.0,14.0,25.0,SECOND CALL,50-59,WHITE,FEMALE,GORE,APPROVE,UNFAVORABLE,YOUNG,GORE,NO,NO,DOLE,BETTER,APP/UNFAV,REPUBLCN,PROTESTANT,75-100K,MODERATE,18-64,STATE,CORRIDOR,45-59,50-59,REPUBLICAN,50-64,PROT/CHRIST,0.799
STATE ONLY,2.0,14.0,26.0,SECOND CALL,25-29,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,YOUNG,BUSH,,,NOVOTE,WORSE,DIS/UNFAV,REPUBLCN,CATHOLIC,,CONSERV,18-64,STATE,CORRIDOR,18-29,25-29,REPUBLICAN,25-29,CATHOLIC,1.1380000000000001
STATE ONLY,2.0,14.0,27.0,SECOND CALL,75+,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,YOUNG,BUSH,NO,NO,DOLE,SAME,DIS/UNFAV,REPUBLCN,PROTESTANT,15-30K,CONSERV,65+,STATE,CORRIDOR,60+,60+,REPUBLICAN,65+,PROT/CHRIST,1.579
STATE ONLY,2.0,14.0,28.0,SECOND CALL,30-39,WHITE,FEMALE,GORE,APPROVE,UNFAVORABLE,GREENE,GORE,YES,NO,CLINTON,BETTER,APP/UNFAV,INDEPEND,PROTESTANT,30-50K,MODERATE,18-64,STATE,CORRIDOR,30-44,30-39,IND/OTHER,30-39,PROT/CHRIST,1.193
STATE ONLY,2.0,14.0,29.0,SECOND CALL,40-44,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,YOUNG,BUSH,NO,NO,DOLE,SAME,DIS/UNFAV,REPUBLCN,OTHERCHRIST,50-75K,MODERATE,18-64,STATE,CORRIDOR,30-44,40-49,REPUBLICAN,40-49,PROT/CHRIST,1.168
STATE ONLY,2.0,14.0,30.0,SECOND CALL,,WHITE,MALE,OTHER,DISAPPR,UNFAVORABLE,OTHER,WOULDNOTVOTE,YES,YES,NOVOTE,WORSE,DIS/UNFAV,ELSE,,,,,STATE,CORRIDOR,,,IND/OTHER,,,1.798
STATE ONLY,2.0,14.0,31.0,SECOND CALL,50-59,WHITE,FEMALE,GORE,APPROVE,FAVORABLE,YOUNG,GORE,NO,NO,NOVOTE,BETTER,APP/FAV,INDEPEND,ELSE,15-30K,CONSERV,18-64,STATE,CORRIDOR,45-59,50-59,IND/OTHER,50-64,OTHER,0.799
STATE ONLY,2.0,14.0,32.0,SECOND CALL,,WHITE,FEMALE,,APPROVE,UNFAVORABLE,,OMITS,NO,NO,CLINTON,OMITS,APP/UNFAV,INDEPEND,PROTESTANT,15-30K,LIBERAL,,STATE,CORRIDOR,,,IND/OTHER,,PROT/CHRIST,1.248
STATE ONLY,2.0,14.0,33.0,SECOND CALL,65-74,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,YOUNG,BUSH,NO,YES,PEROT,SAME,DIS/UNFAV,INDEPEND,NONE,50-75K,CONSERV,65+,STATE,CORRIDOR,60+,60+,IND/OTHER,65+,NONE,1.893
STATE ONLY,2.0,14.0,34.0,SECOND CALL,40-44,WHITE,FEMALE,GORE,APPROVE,UNFAVORABLE,YOUNG,GORE,NO,YES,CLINTON,WORSE,APP/UNFAV,INDEPEND,PROTESTANT,15-30K,MODERATE,18-64,STATE,CORRIDOR,30-44,40-49,IND/OTHER,40-49,PROT/CHRIST,0.9590000000000001
STATE ONLY,2.0,14.0,35.0,SECOND CALL,30-39,WHITE,MALE,NADER,DISAPPR,UNFAVORABLE,GREENE,WOULDNOTVOTE,YES,YES,CLINTON,WORSE,DIS/UNFAV,INDEPEND,ELSE,LESS15K,LIBERAL,18-64,STATE,CORRIDOR,30-44,30-39,IND/OTHER,30-39,OTHER,1.6340000000000001
STATE ONLY,2.0,14.0,36.0,SECOND CALL,45-49,WHITE,FEMALE,GORE,APPROVE,FAVORABLE,GREENE,GORE,YES,NO,CLINTON,SAME,APP/FAV,DEMOCRAT,CATHOLIC,75-100K,LIBERAL,18-64,STATE,CORRIDOR,45-59,40-49,DEMOCRAT,40-49,CATHOLIC,1.193
STATE ONLY,2.0,14.0,37.0,SECOND CALL,45-49,WHITE,MALE,GORE,APPROVE,FAVORABLE,GREENE,GORE,NO,YES,CLINTON,BETTER,APP/FAV,INDEPEND,ELSE,50-75K,MODERATE,18-64,STATE,CORRIDOR,45-59,40-49,IND/OTHER,40-49,OTHER,1.56
STATE ONLY,2.0,14.0,38.0,SECOND CALL,50-59,WHITE,MALE,BUSH,APPROVE,FAVORABLE,YOUNG,BUSH,YES,NO,CLINTON,BETTER,APP/FAV,REPUBLCN,PROTESTANT,30-50K,MODERATE,18-64,STATE,CORRIDOR,45-59,50-59,REPUBLICAN,50-64,PROT/CHRIST,1.061
STATE ONLY,2.0,14.0,39.0,SECOND CALL,60-64,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,YOUNG,BUSH,NO,NO,CLINTON,BETTER,DIS/UNFAV,INDEPEND,PROTESTANT,15-30K,MODERATE,18-64,STATE,CORRIDOR,60+,60+,IND/OTHER,50-64,PROT/CHRIST,1.583
STATE ONLY,2.0,14.0,40.0,SECOND CALL,60-64,WHITE,FEMALE,GORE,APPROVE,UNFAVORABLE,GREENE,GORE,NO,,CLINTON,WORSE,APP/UNFAV,DEMOCRAT,OTHERCHRIST,15-30K,LIBERAL,18-64,STATE,CORRIDOR,60+,60+,DEMOCRAT,50-64,PROT/CHRIST,1.863
STATE ONLY,2.0,14.0,41.0,THIRD CALL,40-44,WHITE,MALE,NADER,APPROVE,UNFAVORABLE,YOUNG,WOULDNOTVOTE,YES,NO,NOVOTE,SAME,APP/UNFAV,INDEPEND,NONE,15-30K,LIBERAL,18-64,STATE,CORRIDOR,30-44,40-49,IND/OTHER,40-49,NONE,0.8310000000000001
STATE ONLY,2.0,14.0,42.0,THIRD CALL,25-29,WHITE,FEMALE,NADER,DISAPPR,UNFAVORABLE,OTHER,WOULDNOTVOTE,YES,NO,PEROT,SAME,DIS/UNFAV,ELSE,ELSE,15-30K,LIBERAL,18-64,STATE,CORRIDOR,18-29,25-29,IND/OTHER,25-29,OTHER,1.874
STATE ONLY,2.0,14.0,43.0,THIRD CALL,40-44,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,YOUNG,BUSH,NO,NO,DOLE,SAME,DIS/UNFAV,INDEPEND,OTHERCHRIST,50-75K,CONSERV,18-64,STATE,CORRIDOR,30-44,40-49,IND/OTHER,40-49,PROT/CHRIST,1.164
STATE ONLY,2.0,14.0,44.0,THIRD CALL,45-49,WHITE,FEMALE,NADER,APPROVE,UNFAVORABLE,GREENE,GORE,YES,NO,OTHER,SAME,APP/UNFAV,INDEPEND,OTHERCHRIST,15-30K,LIBERAL,18-64,STATE,CORRIDOR,45-59,40-49,IND/OTHER,40-49,PROT/CHRIST,1.368
STATE ONLY,2.0,14.0,45.0,THIRD CALL,40-44,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,YOUNG,BUSH,NO,NO,DOLE,WORSE,DIS/UNFAV,REPUBLCN,OTHERCHRIST,30-50K,CONSERV,18-64,STATE,CORRIDOR,30-44,40-49,REPUBLICAN,40-49,PROT/CHRIST,1.164
STATE ONLY,2.0,14.0,46.0,THIRD CALL,45-49,WHITE,FEMALE,GORE,APPROVE,FAVORABLE,YOUNG,GORE,NO,NO,CLINTON,BETTER,APP/FAV,REPUBLCN,PROTESTANT,75-100K,MODERATE,18-64,STATE,CORRIDOR,45-59,40-49,REPUBLICAN,40-49,PROT/CHRIST,0.799
STATE ONLY,2.0,14.0,47.0,THIRD CALL,65-74,WHITE,FEMALE,GORE,APPROVE,UNFAVORABLE,,GORE,NO,NO,CLINTON,SAME,APP/UNFAV,INDEPEND,PROTESTANT,50-75K,MODERATE,65+,STATE,CORRIDOR,60+,60+,IND/OTHER,65+,PROT/CHRIST,1.319
STATE ONLY,2.0,14.0,48.0,THIRD CALL,40-44,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,GREENE,BUSH,NO,NO,DOLE,BETTER,DIS/UNFAV,DEMOCRAT,OTHERCHRIST,30-50K,MODERATE,18-64,STATE,CORRIDOR,30-44,40-49,DEMOCRAT,40-49,PROT/CHRIST,1.9140000000000001
STATE ONLY,2.0,15.0,1.0,SECOND CALL,50-59,WHITE,FEMALE,NADER,APPROVE,FAVORABLE,OTHER,GORE,YES,NO,CLINTON,SAME,APP/FAV,DEMOCRAT,NONE,50-75K,LIBERAL,18-64,STATE,JUNEAU/RURAL,45-59,50-59,DEMOCRAT,50-64,NONE,0.789
STATE ONLY,2.0,15.0,2.0,SECOND CALL,25-29,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,YOUNG,BUSH,YES,NO,PEROT,WORSE,DIS/UNFAV,REPUBLCN,OTHERCHRIST,15-30K,MODERATE,18-64,STATE,JUNEAU/RURAL,18-29,25-29,REPUBLICAN,25-29,PROT/CHRIST,0.978
STATE ONLY,2.0,15.0,3.0,SECOND CALL,18-24,WHITE,FEMALE,BUSH,APPROVE,FAVORABLE,YOUNG,BUSH,NO,NO,CLINTON,BETTER,APP/FAV,ELSE,CATHOLIC,30-50K,MODERATE,18-64,STATE,JUNEAU/RURAL,18-29,18-24,IND/OTHER,18-24,CATHOLIC,1.074
STATE ONLY,2.0,15.0,4.0,SECOND CALL,45-49,WHITE,FEMALE,BUSH,OMITS,OMITS,YOUNG,BUSH,YES,,CLINTON,SAME,OMITS,REPUBLCN,ELSE,LESS15K,MODERATE,18-64,STATE,JUNEAU/RURAL,45-59,40-49,REPUBLICAN,40-49,OTHER,0.9390000000000001
STATE ONLY,2.0,15.0,5.0,SECOND CALL,18-24,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,YOUNG,BUSH,NO,NO,DOLE,BETTER,DIS/UNFAV,REPUBLCN,OTHERCHRIST,15-30K,CONSERV,18-64,STATE,JUNEAU/RURAL,18-29,18-24,REPUBLICAN,18-24,PROT/CHRIST,1.153
STATE ONLY,2.0,15.0,6.0,SECOND CALL,50-59,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,YOUNG,BUSH,NO,NO,DOLE,BETTER,DIS/UNFAV,INDEPEND,PROTESTANT,,CONSERV,18-64,STATE,JUNEAU/RURAL,45-59,50-59,IND/OTHER,50-64,PROT/CHRIST,1.057
STATE ONLY,2.0,15.0,7.0,SECOND CALL,40-44,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,YOUNG,BUSH,NO,YES,CLINTON,SAME,DIS/UNFAV,INDEPEND,NONE,30-50K,MODERATE,18-64,STATE,JUNEAU/RURAL,30-44,40-49,IND/OTHER,40-49,NONE,1.266
