VERSION,STATEID,PRECINCT,SEQ,CALL,AGE9,RACE,SEX,PRES,CLINTON,BCPERSON,XWAY2000,RELRIGHT,X6VOTE,FINSIT,JOBPERS,PARTYID,RELIGION,INCOME,PHIL3,OVER65,STATE,GEOCODE,AGE,AGEABC,PARTY,AGE65,REL5,VNS1,VNS2,WEIGHT
STATE ONLY,1.0,76.0,35.0,THIRD CALL,50-59,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,YES,DOLE,SAME,DIS/UNFAV,REPUBLCN,PROTESTANT,50-75K,CONSERV,18-64,STATE,SOUTH,45-59,50-59,REPUBLICAN,50-64,PROT/CHRIST,,,1.135
STATE ONLY,1.0,76.0,36.0,THIRD CALL,40-44,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,CLINTON,WORSE,DIS/UNFAV,REPUBLCN,CATHOLIC,75-100K,MODERATE,18-64,STATE,SOUTH,30-44,40-49,REPUBLICAN,40-49,CATHOLIC,,,1.141
STATE ONLY,1.0,80.0,1.0,FIRST CALL,40-44,BLACK,FEMALE,GORE,APPROVE,FAVORABLE,GORE,NO,CLINTON,SAME,APP/FAV,DEMOCRAT,OTHERCHRIST,50-75K,MODERATE,18-64,STATE,SOUTH,30-44,40-49,DEMOCRAT,40-49,PROT/CHRIST,,,1.538
STATE ONLY,1.0,80.0,2.0,FIRST CALL,50-59,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,SAME,DIS/UNFAV,REPUBLCN,PROTESTANT,75-100K,CONSERV,18-64,STATE,SOUTH,45-59,50-59,REPUBLICAN,50-64,PROT/CHRIST,,,1.191
STATE ONLY,1.0,80.0,3.0,FIRST CALL,50-59,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,YES,DOLE,BETTER,DIS/UNFAV,REPUBLCN,OTHERCHRIST,30-50K,CONSERV,18-64,STATE,SOUTH,45-59,50-59,REPUBLICAN,50-64,PROT/CHRIST,,,1.185
STATE ONLY,1.0,80.0,4.0,FIRST CALL,30-39,WHITE,MALE,GORE,APPROVE,FAVORABLE,GORE,NO,CLINTON,BETTER,APP/FAV,DEMOCRAT,ELSE,15-30K,MODERATE,18-64,STATE,SOUTH,30-44,30-39,DEMOCRAT,30-39,OTHER,,,1.399
STATE ONLY,1.0,80.0,5.0,FIRST CALL,45-49,BLACK,MALE,GORE,APPROVE,FAVORABLE,GORE,YES,OMITS,BETTER,APP/FAV,INDEPEND,PROTESTANT,50-75K,MODERATE,18-64,STATE,SOUTH,45-59,40-49,IND/OTHER,40-49,PROT/CHRIST,,,1.546
STATE ONLY,1.0,80.0,6.0,FIRST CALL,65-74,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,SAME,DIS/UNFAV,INDEPEND,CATHOLIC,30-50K,CONSERV,65+,STATE,SOUTH,60+,60+,IND/OTHER,65+,CATHOLIC,,,1.536
STATE ONLY,1.0,80.0,7.0,FIRST CALL,65-74,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,YES,OTHER,BETTER,DIS/UNFAV,,PROTESTANT,15-30K,CONSERV,65+,STATE,SOUTH,60+,60+,,65+,PROT/CHRIST,,,1.544
STATE ONLY,1.0,80.0,8.0,FIRST CALL,45-49,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,YES,DOLE,BETTER,DIS/UNFAV,INDEPEND,OTHERCHRIST,OVER100K,CONSERV,18-64,STATE,SOUTH,45-59,40-49,IND/OTHER,40-49,PROT/CHRIST,,,1.191
STATE ONLY,1.0,80.0,9.0,FIRST CALL,18-24,BLACK,FEMALE,GORE,APPROVE,FAVORABLE,GORE,NO,CLINTON,BETTER,APP/FAV,DEMOCRAT,OTHERCHRIST,15-30K,MODERATE,18-64,STATE,SOUTH,18-29,18-24,DEMOCRAT,18-24,PROT/CHRIST,,,1.571
STATE ONLY,1.0,80.0,10.0,FIRST CALL,30-39,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,SAME,DIS/UNFAV,REPUBLCN,CATHOLIC,LESS15K,MODERATE,18-64,STATE,SOUTH,30-44,30-39,REPUBLICAN,30-39,CATHOLIC,,,1.185
STATE ONLY,1.0,80.0,11.0,SECOND CALL,30-39,BLACK,FEMALE,GORE,APPROVE,FAVORABLE,GORE,YES,CLINTON,BETTER,APP/FAV,DEMOCRAT,ELSE,50-75K,LIBERAL,18-64,STATE,SOUTH,30-44,30-39,DEMOCRAT,30-39,OTHER,,,1.538
STATE ONLY,1.0,80.0,12.0,SECOND CALL,45-49,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,WORSE,DIS/UNFAV,INDEPEND,PROTESTANT,15-30K,CONSERV,18-64,STATE,SOUTH,45-59,40-49,IND/OTHER,40-49,PROT/CHRIST,,,1.185
STATE ONLY,1.0,80.0,13.0,SECOND CALL,75+,WHITE,FEMALE,GORE,APPROVE,FAVORABLE,GORE,OMITS,CLINTON,BETTER,APP/FAV,INDEPEND,OTHERCHRIST,30-50K,CONSERV,65+,STATE,SOUTH,60+,60+,IND/OTHER,65+,PROT/CHRIST,,,1.806
STATE ONLY,1.0,80.0,14.0,SECOND CALL,25-29,WHITE,MALE,GORE,APPROVE,FAVORABLE,GORE,NO,CLINTON,BETTER,APP/FAV,REPUBLCN,ELSE,15-30K,LIBERAL,18-64,STATE,SOUTH,18-29,25-29,REPUBLICAN,25-29,OTHER,,,1.431
STATE ONLY,1.0,80.0,15.0,SECOND CALL,50-59,ASIAN,MALE,GORE,APPROVE,FAVORABLE,GORE,YES,CLINTON,BETTER,APP/FAV,DEMOCRAT,ELSE,75-100K,LIBERAL,18-64,STATE,SOUTH,45-59,50-59,DEMOCRAT,50-64,OTHER,,,1.399
STATE ONLY,1.0,80.0,16.0,SECOND CALL,65-74,WHITE,FEMALE,GORE,APPROVE,FAVORABLE,GORE,NO,CLINTON,BETTER,APP/FAV,DEMOCRAT,NONE,30-50K,CONSERV,65+,STATE,SOUTH,60+,60+,DEMOCRAT,65+,NONE,,,1.806
STATE ONLY,1.0,80.0,17.0,SECOND CALL,65-74,WHITE,MALE,NADER,APPROVE,FAVORABLE,GORE,NO,CLINTON,SAME,APP/FAV,DEMOCRAT,OTHERCHRIST,LESS15K,LIBERAL,65+,STATE,SOUTH,60+,60+,DEMOCRAT,65+,PROT/CHRIST,,,0.9590000000000001
STATE ONLY,1.0,80.0,18.0,SECOND CALL,18-24,BLACK,FEMALE,GORE,APPROVE,FAVORABLE,GORE,YES,CLINTON,BETTER,APP/FAV,DEMOCRAT,OTHERCHRIST,30-50K,CONSERV,18-64,STATE,SOUTH,18-29,18-24,DEMOCRAT,18-24,PROT/CHRIST,,,1.571
STATE ONLY,1.0,80.0,19.0,SECOND CALL,60-64,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,YES,DOLE,WORSE,DIS/UNFAV,REPUBLCN,PROTESTANT,15-30K,LIBERAL,18-64,STATE,SOUTH,60+,60+,REPUBLICAN,50-64,PROT/CHRIST,,,1.536
STATE ONLY,1.0,80.0,20.0,SECOND CALL,45-49,BLACK,MALE,GORE,APPROVE,FAVORABLE,GORE,NO,CLINTON,SAME,APP/FAV,DEMOCRAT,OTHERCHRIST,30-50K,MODERATE,18-64,STATE,SOUTH,45-59,40-49,DEMOCRAT,40-49,PROT/CHRIST,,,1.546
STATE ONLY,1.0,80.0,21.0,SECOND CALL,18-24,BLACK,MALE,GORE,APPROVE,UNFAVORABLE,GORE,YES,CLINTON,BETTER,APP/UNFAV,DEMOCRAT,ELSE,50-75K,LIBERAL,18-64,STATE,SOUTH,18-29,18-24,DEMOCRAT,18-24,OTHER,,,1.58
STATE ONLY,1.0,80.0,22.0,SECOND CALL,65-74,BLACK,FEMALE,BUSH,OMITS,UNFAVORABLE,BUSH,OMITS,OMITS,BETTER,OMITS,REPUBLCN,PROTESTANT,15-30K,,65+,STATE,SOUTH,60+,60+,REPUBLICAN,65+,PROT/CHRIST,,,1.697
STATE ONLY,1.0,80.0,23.0,SECOND CALL,18-24,BLACK,FEMALE,GORE,APPROVE,OMITS,GORE,NO,CLINTON,OMITS,OMITS,,ELSE,LESS15K,LIBERAL,18-64,STATE,SOUTH,18-29,18-24,,18-24,OTHER,,,1.571
STATE ONLY,1.0,80.0,24.0,SECOND CALL,60-64,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,SAME,DIS/UNFAV,INDEPEND,PROTESTANT,50-75K,CONSERV,18-64,STATE,SOUTH,60+,60+,IND/OTHER,50-64,PROT/CHRIST,,,1.536
STATE ONLY,1.0,80.0,25.0,SECOND CALL,40-44,BLACK,MALE,GORE,APPROVE,FAVORABLE,GORE,YES,NOVOTE,SAME,APP/FAV,INDEPEND,CATHOLIC,50-75K,MODERATE,18-64,STATE,SOUTH,30-44,40-49,IND/OTHER,40-49,CATHOLIC,,,1.546
STATE ONLY,1.0,80.0,26.0,SECOND CALL,65-74,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,YES,DOLE,BETTER,DIS/UNFAV,REPUBLCN,PROTESTANT,15-30K,MODERATE,65+,STATE,SOUTH,60+,60+,REPUBLICAN,65+,PROT/CHRIST,,,1.544
STATE ONLY,1.0,80.0,27.0,SECOND CALL,50-59,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,BETTER,DIS/UNFAV,REPUBLCN,PROTESTANT,OVER100K,CONSERV,18-64,STATE,SOUTH,45-59,50-59,REPUBLICAN,50-64,PROT/CHRIST,,,1.191
STATE ONLY,1.0,80.0,28.0,SECOND CALL,30-39,BLACK,FEMALE,GORE,APPROVE,FAVORABLE,GORE,OMITS,CLINTON,BETTER,APP/FAV,DEMOCRAT,NONE,30-50K,LIBERAL,18-64,STATE,SOUTH,30-44,30-39,DEMOCRAT,30-39,NONE,,,1.538
STATE ONLY,1.0,80.0,29.0,SECOND CALL,65-74,WHITE,MALE,BUSH,DISAPPR,OMITS,BUSH,NO,PEROT,OMITS,OMITS,INDEPEND,CATHOLIC,LESS15K,MODERATE,65+,STATE,SOUTH,60+,60+,IND/OTHER,65+,CATHOLIC,,,1.544
STATE ONLY,1.0,80.0,30.0,THIRD CALL,40-44,BLACK,FEMALE,GORE,APPROVE,FAVORABLE,GORE,YES,CLINTON,BETTER,APP/FAV,DEMOCRAT,OTHERCHRIST,15-30K,MODERATE,18-64,STATE,SOUTH,30-44,40-49,DEMOCRAT,40-49,PROT/CHRIST,,,1.538
STATE ONLY,1.0,80.0,31.0,THIRD CALL,40-44,WHITE,FEMALE,GORE,APPROVE,UNFAVORABLE,GORE,NO,CLINTON,BETTER,APP/UNFAV,DEMOCRAT,CATHOLIC,50-75K,MODERATE,18-64,STATE,SOUTH,30-44,40-49,DEMOCRAT,40-49,CATHOLIC,,,1.3920000000000001
STATE ONLY,1.0,80.0,32.0,THIRD CALL,30-39,BLACK,FEMALE,GORE,APPROVE,FAVORABLE,GORE,NO,CLINTON,BETTER,APP/FAV,DEMOCRAT,ELSE,30-50K,CONSERV,18-64,STATE,SOUTH,30-44,30-39,DEMOCRAT,30-39,OTHER,,,1.538
STATE ONLY,1.0,80.0,33.0,THIRD CALL,25-29,BLACK,MALE,GORE,APPROVE,FAVORABLE,GORE,NO,CLINTON,BETTER,APP/FAV,DEMOCRAT,OTHERCHRIST,30-50K,MODERATE,18-64,STATE,SOUTH,18-29,25-29,DEMOCRAT,25-29,PROT/CHRIST,,,1.58
STATE ONLY,1.0,80.0,34.0,THIRD CALL,25-29,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,NOVOTE,OMITS,DIS/UNFAV,REPUBLCN,ELSE,30-50K,CONSERV,18-64,STATE,SOUTH,18-29,25-29,REPUBLICAN,25-29,OTHER,,,1.21
STATE ONLY,1.0,80.0,35.0,THIRD CALL,25-29,BLACK,FEMALE,GORE,APPROVE,FAVORABLE,GORE,NO,CLINTON,BETTER,APP/FAV,DEMOCRAT,OTHERCHRIST,30-50K,MODERATE,18-64,STATE,SOUTH,18-29,25-29,DEMOCRAT,25-29,PROT/CHRIST,,,1.571
STATE ONLY,1.0,80.0,36.0,THIRD CALL,18-24,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,YES,DOLE,BETTER,DIS/UNFAV,REPUBLCN,OTHERCHRIST,75-100K,MODERATE,18-64,STATE,SOUTH,18-29,18-24,REPUBLICAN,18-24,PROT/CHRIST,,,1.217
STATE ONLY,1.0,80.0,37.0,THIRD CALL,40-44,WHITE,MALE,GORE,APPROVE,FAVORABLE,GORE,NO,CLINTON,BETTER,APP/FAV,DEMOCRAT,NONE,15-30K,LIBERAL,18-64,STATE,SOUTH,30-44,40-49,DEMOCRAT,40-49,NONE,,,1.399
STATE ONLY,1.0,80.0,38.0,THIRD CALL,30-39,BLACK,MALE,GORE,APPROVE,FAVORABLE,GORE,NO,CLINTON,BETTER,APP/FAV,DEMOCRAT,ELSE,30-50K,MODERATE,18-64,STATE,SOUTH,30-44,30-39,DEMOCRAT,30-39,OTHER,,,1.546
STATE ONLY,1.0,80.0,39.0,THIRD CALL,18-24,BLACK,FEMALE,GORE,DISAPPR,UNFAVORABLE,GORE,YES,CLINTON,BETTER,DIS/UNFAV,INDEPEND,OTHERCHRIST,LESS15K,MODERATE,18-64,STATE,SOUTH,18-29,18-24,IND/OTHER,18-24,PROT/CHRIST,,,1.571
STATE ONLY,1.0,81.0,1.0,FIRST CALL,40-44,BLACK,FEMALE,GORE,APPROVE,FAVORABLE,GORE,YES,CLINTON,SAME,APP/FAV,DEMOCRAT,NONE,15-30K,CONSERV,18-64,STATE,BLACKBELT,30-44,40-49,DEMOCRAT,40-49,NONE,,,0.331
STATE ONLY,1.0,81.0,2.0,FIRST CALL,45-49,BLACK,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,YES,DOLE,SAME,DIS/UNFAV,REPUBLCN,OTHERCHRIST,LESS15K,CONSERV,18-64,STATE,BLACKBELT,45-59,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,0.28500000000000003
STATE ONLY,1.0,81.0,3.0,FIRST CALL,25-29,BLACK,FEMALE,GORE,APPROVE,FAVORABLE,GORE,NO,CLINTON,BETTER,APP/FAV,DEMOCRAT,NONE,15-30K,CONSERV,18-64,STATE,BLACKBELT,18-29,25-29,DEMOCRAT,25-29,NONE,,,0.532
STATE ONLY,1.0,81.0,4.0,FIRST CALL,40-44,BLACK,MALE,GORE,APPROVE,FAVORABLE,GORE,YES,CLINTON,SAME,APP/FAV,DEMOCRAT,OTHERCHRIST,30-50K,MODERATE,18-64,STATE,BLACKBELT,30-44,40-49,DEMOCRAT,40-49,PROT/CHRIST,,,0.298
STATE ONLY,1.0,81.0,5.0,FIRST CALL,50-59,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,BETTER,DIS/UNFAV,REPUBLCN,PROTESTANT,75-100K,MODERATE,18-64,STATE,BLACKBELT,45-59,50-59,REPUBLICAN,50-64,PROT/CHRIST,,,0.258
STATE ONLY,1.0,81.0,6.0,FIRST CALL,50-59,BLACK,FEMALE,GORE,APPROVE,FAVORABLE,GORE,NO,CLINTON,BETTER,APP/FAV,DEMOCRAT,CATHOLIC,15-30K,LIBERAL,18-64,STATE,BLACKBELT,45-59,50-59,DEMOCRAT,50-64,CATHOLIC,,,0.331
STATE ONLY,1.0,81.0,7.0,FIRST CALL,50-59,BLACK,MALE,GORE,APPROVE,FAVORABLE,GORE,YES,CLINTON,BETTER,APP/FAV,DEMOCRAT,OTHERCHRIST,15-30K,MODERATE,18-64,STATE,BLACKBELT,45-59,50-59,DEMOCRAT,50-64,PROT/CHRIST,,,0.298
STATE ONLY,1.0,81.0,8.0,FIRST CALL,50-59,BLACK,FEMALE,GORE,APPROVE,FAVORABLE,GORE,YES,CLINTON,SAME,APP/FAV,DEMOCRAT,OTHERCHRIST,LESS15K,MODERATE,18-64,STATE,BLACKBELT,45-59,50-59,DEMOCRAT,50-64,PROT/CHRIST,,,0.331
STATE ONLY,1.0,81.0,9.0,FIRST CALL,30-39,BLACK,FEMALE,GORE,APPROVE,FAVORABLE,GORE,NO,CLINTON,BETTER,APP/FAV,DEMOCRAT,CATHOLIC,30-50K,MODERATE,18-64,STATE,BLACKBELT,30-44,30-39,DEMOCRAT,30-39,CATHOLIC,,,0.331
STATE ONLY,1.0,81.0,10.0,FIRST CALL,30-39,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,YES,DOLE,WORSE,DIS/UNFAV,REPUBLCN,PROTESTANT,50-75K,CONSERV,18-64,STATE,BLACKBELT,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,,,0.258
STATE ONLY,1.0,81.0,11.0,FIRST CALL,75+,BLACK,FEMALE,GORE,APPROVE,FAVORABLE,GORE,NO,CLINTON,BETTER,APP/FAV,DEMOCRAT,,LESS15K,MODERATE,65+,STATE,BLACKBELT,60+,60+,DEMOCRAT,65+,,,,0.493
STATE ONLY,1.0,81.0,12.0,FIRST CALL,40-44,BLACK,FEMALE,GORE,APPROVE,FAVORABLE,GORE,YES,CLINTON,BETTER,APP/FAV,DEMOCRAT,OTHERCHRIST,50-75K,,18-64,STATE,BLACKBELT,30-44,40-49,DEMOCRAT,40-49,PROT/CHRIST,,,0.331
STATE ONLY,1.0,81.0,13.0,FIRST CALL,60-64,BLACK,FEMALE,GORE,APPROVE,FAVORABLE,GORE,YES,CLINTON,BETTER,APP/FAV,DEMOCRAT,CATHOLIC,15-30K,LIBERAL,18-64,STATE,BLACKBELT,60+,60+,DEMOCRAT,50-64,CATHOLIC,,,0.493
STATE ONLY,1.0,81.0,14.0,FIRST CALL,60-64,BLACK,MALE,GORE,APPROVE,FAVORABLE,GORE,NO,CLINTON,BETTER,APP/FAV,DEMOCRAT,OTHERCHRIST,LESS15K,LIBERAL,18-64,STATE,BLACKBELT,60+,60+,DEMOCRAT,50-64,PROT/CHRIST,,,0.445
STATE ONLY,1.0,81.0,15.0,FIRST CALL,30-39,BLACK,FEMALE,GORE,APPROVE,FAVORABLE,GORE,YES,CLINTON,BETTER,APP/FAV,DEMOCRAT,OTHERCHRIST,15-30K,MODERATE,18-64,STATE,BLACKBELT,30-44,30-39,DEMOCRAT,30-39,PROT/CHRIST,,,0.331
STATE ONLY,1.0,81.0,16.0,FIRST CALL,18-24,BLACK,FEMALE,GORE,APPROVE,FAVORABLE,GORE,YES,CLINTON,BETTER,APP/FAV,DEMOCRAT,,30-50K,MODERATE,18-64,STATE,BLACKBELT,18-29,18-24,DEMOCRAT,18-24,,,,0.532
STATE ONLY,1.0,81.0,17.0,FIRST CALL,75+,BLACK,FEMALE,GORE,OMITS,FAVORABLE,GORE,OMITS,CLINTON,BETTER,OMITS,DEMOCRAT,PROTESTANT,,,65+,STATE,BLACKBELT,60+,60+,DEMOCRAT,65+,PROT/CHRIST,,,0.493
STATE ONLY,1.0,81.0,18.0,FIRST CALL,40-44,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,WORSE,DIS/UNFAV,REPUBLCN,PROTESTANT,OVER100K,MODERATE,18-64,STATE,BLACKBELT,30-44,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,0.28500000000000003
STATE ONLY,1.0,81.0,19.0,FIRST CALL,30-39,BLACK,FEMALE,GORE,APPROVE,FAVORABLE,GORE,YES,CLINTON,SAME,APP/FAV,DEMOCRAT,ELSE,15-30K,MODERATE,18-64,STATE,BLACKBELT,30-44,30-39,DEMOCRAT,30-39,OTHER,,,0.331
STATE ONLY,1.0,81.0,20.0,FIRST CALL,50-59,BLACK,MALE,GORE,APPROVE,FAVORABLE,GORE,YES,CLINTON,SAME,APP/FAV,DEMOCRAT,OTHERCHRIST,15-30K,MODERATE,18-64,STATE,BLACKBELT,45-59,50-59,DEMOCRAT,50-64,PROT/CHRIST,,,0.298
STATE ONLY,1.0,81.0,21.0,FIRST CALL,45-49,BLACK,FEMALE,GORE,APPROVE,FAVORABLE,GORE,NO,CLINTON,BETTER,APP/FAV,DEMOCRAT,OTHERCHRIST,15-30K,CONSERV,18-64,STATE,BLACKBELT,45-59,40-49,DEMOCRAT,40-49,PROT/CHRIST,,,0.331
STATE ONLY,1.0,81.0,22.0,FIRST CALL,65-74,BLACK,FEMALE,GORE,APPROVE,FAVORABLE,GORE,YES,CLINTON,BETTER,APP/FAV,DEMOCRAT,OTHERCHRIST,30-50K,CONSERV,65+,STATE,BLACKBELT,60+,60+,DEMOCRAT,65+,PROT/CHRIST,,,0.493
STATE ONLY,1.0,81.0,23.0,FIRST CALL,45-49,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,SAME,DIS/UNFAV,INDEPEND,CATHOLIC,50-75K,MODERATE,18-64,STATE,BLACKBELT,45-59,40-49,IND/OTHER,40-49,CATHOLIC,,,0.258
STATE ONLY,1.0,81.0,24.0,FIRST CALL,25-29,BLACK,FEMALE,GORE,APPROVE,FAVORABLE,GORE,YES,CLINTON,BETTER,APP/FAV,DEMOCRAT,ELSE,15-30K,LIBERAL,18-64,STATE,BLACKBELT,18-29,25-29,DEMOCRAT,25-29,OTHER,,,0.532
STATE ONLY,1.0,81.0,25.0,FIRST CALL,75+,BLACK,MALE,GORE,APPROVE,FAVORABLE,GORE,NO,CLINTON,BETTER,APP/FAV,DEMOCRAT,OTHERCHRIST,30-50K,MODERATE,65+,STATE,BLACKBELT,60+,60+,DEMOCRAT,65+,PROT/CHRIST,,,0.445
STATE ONLY,1.0,81.0,26.0,FIRST CALL,45-49,BLACK,FEMALE,GORE,APPROVE,OMITS,GORE,YES,CLINTON,BETTER,OMITS,REPUBLCN,OTHERCHRIST,30-50K,MODERATE,18-64,STATE,BLACKBELT,45-59,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,0.331
STATE ONLY,1.0,81.0,27.0,FIRST CALL,50-59,BLACK,MALE,GORE,APPROVE,FAVORABLE,GORE,NO,CLINTON,BETTER,APP/FAV,DEMOCRAT,,50-75K,MODERATE,18-64,STATE,BLACKBELT,45-59,50-59,DEMOCRAT,50-64,,,,0.298
STATE ONLY,1.0,81.0,28.0,FIRST CALL,30-39,BLACK,MALE,GORE,APPROVE,FAVORABLE,GORE,YES,CLINTON,BETTER,APP/FAV,DEMOCRAT,ELSE,30-50K,CONSERV,18-64,STATE,BLACKBELT,30-44,30-39,DEMOCRAT,30-39,OTHER,,,0.298
STATE ONLY,1.0,81.0,29.0,FIRST CALL,30-39,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,SAME,DIS/UNFAV,REPUBLCN,CATHOLIC,30-50K,CONSERV,18-64,STATE,BLACKBELT,30-44,30-39,REPUBLICAN,30-39,CATHOLIC,,,0.258
STATE ONLY,1.0,81.0,30.0,FIRST CALL,50-59,WHITE,MALE,GORE,APPROVE,FAVORABLE,GORE,NO,CLINTON,BETTER,APP/FAV,DEMOCRAT,CATHOLIC,75-100K,MODERATE,18-64,STATE,BLACKBELT,45-59,50-59,DEMOCRAT,50-64,CATHOLIC,,,0.298
STATE ONLY,1.0,81.0,31.0,FIRST CALL,50-59,WHITE,MALE,GORE,APPROVE,UNFAVORABLE,GORE,NO,DOLE,SAME,APP/UNFAV,INDEPEND,PROTESTANT,75-100K,MODERATE,18-64,STATE,BLACKBELT,45-59,50-59,IND/OTHER,50-64,PROT/CHRIST,,,0.298
STATE ONLY,1.0,81.0,32.0,FIRST CALL,,BLACK,MALE,GORE,OMITS,OMITS,OMITS,OMITS,OMITS,OMITS,OMITS,,PROTESTANT,,,,STATE,BLACKBELT,,,,,PROT/CHRIST,,,0.298
STATE ONLY,1.0,81.0,33.0,FIRST CALL,18-24,BLACK,MALE,GORE,APPROVE,FAVORABLE,GORE,OMITS,CLINTON,BETTER,APP/FAV,DEMOCRAT,ELSE,15-30K,MODERATE,18-64,STATE,BLACKBELT,18-29,18-24,DEMOCRAT,18-24,OTHER,,,0.481
STATE ONLY,1.0,81.0,34.0,FIRST CALL,30-39,BLACK,FEMALE,GORE,APPROVE,FAVORABLE,GORE,YES,CLINTON,BETTER,APP/FAV,DEMOCRAT,OTHERCHRIST,,LIBERAL,18-64,STATE,BLACKBELT,30-44,30-39,DEMOCRAT,30-39,PROT/CHRIST,,,0.331
STATE ONLY,1.0,81.0,35.0,FIRST CALL,50-59,BLACK,FEMALE,GORE,APPROVE,FAVORABLE,GORE,YES,CLINTON,SAME,APP/FAV,DEMOCRAT,OTHERCHRIST,LESS15K,MODERATE,18-64,STATE,BLACKBELT,45-59,50-59,DEMOCRAT,50-64,PROT/CHRIST,,,0.331
STATE ONLY,1.0,81.0,36.0,FIRST CALL,50-59,BLACK,MALE,GORE,APPROVE,FAVORABLE,GORE,YES,CLINTON,BETTER,APP/FAV,DEMOCRAT,OTHERCHRIST,15-30K,MODERATE,18-64,STATE,BLACKBELT,45-59,50-59,DEMOCRAT,50-64,PROT/CHRIST,,,0.298
STATE ONLY,1.0,81.0,37.0,FIRST CALL,50-59,BLACK,FEMALE,GORE,APPROVE,FAVORABLE,GORE,NO,CLINTON,BETTER,APP/FAV,DEMOCRAT,CATHOLIC,15-30K,LIBERAL,18-64,STATE,BLACKBELT,45-59,50-59,DEMOCRAT,50-64,CATHOLIC,,,0.331
STATE ONLY,1.0,81.0,38.0,FIRST CALL,50-59,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,GORE,NO,DOLE,BETTER,DIS/UNFAV,REPUBLCN,PROTESTANT,75-100K,MODERATE,18-64,STATE,BLACKBELT,45-59,50-59,REPUBLICAN,50-64,PROT/CHRIST,,,0.258
STATE ONLY,1.0,81.0,39.0,FIRST CALL,40-44,BLACK,MALE,GORE,APPROVE,FAVORABLE,GORE,YES,CLINTON,SAME,APP/FAV,DEMOCRAT,OTHERCHRIST,30-50K,MODERATE,18-64,STATE,BLACKBELT,30-44,40-49,DEMOCRAT,40-49,PROT/CHRIST,,,0.298
STATE ONLY,1.0,81.0,40.0,FIRST CALL,25-29,BLACK,FEMALE,GORE,APPROVE,FAVORABLE,GORE,NO,CLINTON,BETTER,APP/FAV,DEMOCRAT,NONE,15-30K,CONSERV,18-64,STATE,BLACKBELT,18-29,25-29,DEMOCRAT,25-29,NONE,,,0.532
STATE ONLY,1.0,81.0,41.0,FIRST CALL,45-49,BLACK,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,YES,DOLE,SAME,DIS/UNFAV,REPUBLCN,OTHERCHRIST,LESS15K,CONSERV,18-64,STATE,BLACKBELT,45-59,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,0.28500000000000003
STATE ONLY,1.0,81.0,42.0,FIRST CALL,40-44,BLACK,FEMALE,GORE,APPROVE,FAVORABLE,GORE,YES,CLINTON,SAME,APP/FAV,DEMOCRAT,,15-30K,CONSERV,18-64,STATE,BLACKBELT,30-44,40-49,DEMOCRAT,40-49,,,,0.331
STATE ONLY,1.0,81.0,43.0,SECOND CALL,30-39,BLACK,FEMALE,GORE,APPROVE,FAVORABLE,WOULDNOTVOTE,YES,OMITS,BETTER,APP/FAV,INDEPEND,OTHERCHRIST,LESS15K,MODERATE,18-64,STATE,BLACKBELT,30-44,30-39,IND/OTHER,30-39,PROT/CHRIST,,,0.331
