VERSION,STATEID,PRECINCT,SEQ,CALL,AGE9,RACE,SEX,PRES,SEN,GOV,CLINTON,BCPERSON,HOU,XWAY2000,ISSUE,X6VOTE,FINSIT,JOBPERS,SSEXFEEL,PARTYID,EDUC,RELIGION,INCOME,PHIL3,OVER65,STATE,BACKSIDE,GEOCODE,AGE,AGEABC,PARTY,AGE65,REL5,VNS1,VNS2,WEIGHT
STATE ONLY,46.0,52.0,75.0,THIRD CALL,18-24,WHITE,FEMALE,BUSH,JEFFORDS,DEAN,APPROVE,UNFAVORABLE,SANDERS,BUSH,HEALTHCARE,NOVOTE,BETTER,APP/UNFAV,SUPPORTIVE,REPUBLCN,HSGRAD,CATHOLIC,75-100K,MODERATE,18-64,STATE,COMPLETE,GREENMOUNTS,18-29,18-24,REPUBLICAN,18-24,CATHOLIC,,,1.1500000000000001
STATE ONLY,46.0,52.0,76.0,THIRD CALL,45-49,WHITE,MALE,GORE,FLANAGAN,DEAN,APPROVE,FAVORABLE,SANDERS,GORE,ECON/JOBS,CLINTON,BETTER,APP/FAV,ENTHUSIASTIC,DEMOCRAT,HSGRAD,CATHOLIC,30-50K,LIBERAL,18-64,STATE,COMPLETE,GREENMOUNTS,45-59,40-49,DEMOCRAT,40-49,CATHOLIC,,,0.903
STATE ONLY,46.0,52.0,77.0,THIRD CALL,,WHITE,FEMALE,BUSH,JEFFORDS,DWYER,DISAPPR,UNFAVORABLE,KERIN,BUSH,HEALTHCARE,DOLE,SAME,DIS/UNFAV,ANGRY,REPUBLCN,HSGRAD,CATHOLIC,15-30K,CONSERV,,STATE,COMPLETE,GREENMOUNTS,,,REPUBLICAN,,CATHOLIC,,,0.9580000000000001
STATE ONLY,46.0,52.0,78.0,THIRD CALL,40-44,WHITE,MALE,BUCHANAN,JEFFORDS,POLLINA,DISAPPR,UNFAVORABLE,SANDERS,WOULDNOTVOTE,ECON/JOBS,PEROT,WORSE,DIS/UNFAV,OPPOSED,INDEPEND,HSGRAD,CATHOLIC,15-30K,,18-64,STATE,COMPLETE,GREENMOUNTS,30-44,40-49,IND/OTHER,40-49,CATHOLIC,,,1.055
STATE ONLY,46.0,52.0,79.0,THIRD CALL,30-39,WHITE,MALE,NADER,JEFFORDS,DWYER,DISAPPR,UNFAVORABLE,SANDERS,WOULDNOTVOTE,ECON/JOBS,PEROT,SAME,DIS/UNFAV,OPPOSED,REPUBLCN,HSGRAD,PROTESTANT,15-30K,MODERATE,18-64,STATE,COMPLETE,GREENMOUNTS,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,,,1.694
STATE ONLY,46.0,52.0,80.0,THIRD CALL,30-39,WHITE,FEMALE,BUSH,JEFFORDS,DWYER,OMITS,OMITS,SANDERS,BUSH,MEDICARE/RX,NOVOTE,WORSE,OMITS,ANGRY,REPUBLCN,NOHS,NONE,LESS15K,,18-64,STATE,COMPLETE,GREENMOUNTS,30-44,30-39,REPUBLICAN,30-39,NONE,,,1.048
STATE ONLY,46.0,52.0,81.0,THIRD CALL,50-59,WHITE,MALE,GORE,JEFFORDS,DEAN,APPROVE,UNFAVORABLE,SANDERS,GORE,ECON/JOBS,CLINTON,SAME,APP/UNFAV,SUPPORTIVE,DEMOCRAT,HSGRAD,ELSE,30-50K,MODERATE,18-64,STATE,COMPLETE,GREENMOUNTS,45-59,50-59,DEMOCRAT,50-64,OTHER,,,1.19
STATE ONLY,46.0,52.0,82.0,THIRD CALL,45-49,WHITE,MALE,BUSH,JEFFORDS,DWYER,DISAPPR,UNFAVORABLE,OTHER,BUSH,HEALTHCARE,CLINTON,WORSE,DIS/UNFAV,ANGRY,INDEPEND,COLGRAD,PROTESTANT,30-50K,CONSERV,18-64,STATE,COMPLETE,GREENMOUNTS,45-59,40-49,IND/OTHER,40-49,PROT/CHRIST,,,1.366
STATE ONLY,46.0,52.0,83.0,THIRD CALL,45-49,WHITE,MALE,GORE,JEFFORDS,DEAN,APPROVE,UNFAVORABLE,SANDERS,GORE,EDUCATION,CLINTON,SAME,APP/UNFAV,SUPPORTIVE,INDEPEND,COLGRAD,PROTESTANT,75-100K,MODERATE,18-64,STATE,COMPLETE,GREENMOUNTS,45-59,40-49,IND/OTHER,40-49,PROT/CHRIST,,,1.19
STATE ONLY,46.0,52.0,84.0,THIRD CALL,40-44,WHITE,FEMALE,BUSH,OTHER,DWYER,DISAPPR,UNFAVORABLE,SANDERS,BUSH,OMITS,CLINTON,SAME,DIS/UNFAV,OPPOSED,INDEPEND,POSTGRAD,CATHOLIC,30-50K,,18-64,STATE,COMPLETE,GREENMOUNTS,30-44,40-49,IND/OTHER,40-49,CATHOLIC,,,1.204
STATE ONLY,46.0,52.0,85.0,THIRD CALL,40-44,WHITE,MALE,NADER,FLANAGAN,POLLINA,APPROVE,FAVORABLE,KERIN,GORE,EDUCATION,CLINTON,SAME,APP/FAV,SUPPORTIVE,DEMOCRAT,POSTGRAD,CATHOLIC,OVER100K,MODERATE,18-64,STATE,COMPLETE,GREENMOUNTS,30-44,40-49,DEMOCRAT,40-49,CATHOLIC,,,1.182
STATE ONLY,46.0,52.0,86.0,THIRD CALL,30-39,WHITE,FEMALE,BUSH,JEFFORDS,DWYER,DISAPPR,UNFAVORABLE,KERIN,BUSH,WORLDAFFAIRS,DOLE,SAME,DIS/UNFAV,SUPPORTIVE,REPUBLCN,POSTGRAD,PROTESTANT,75-100K,MODERATE,18-64,STATE,COMPLETE,GREENMOUNTS,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,,,0.9580000000000001
STATE ONLY,46.0,52.0,87.0,THIRD CALL,50-59,WHITE,MALE,GORE,JEFFORDS,DEAN,APPROVE,UNFAVORABLE,SANDERS,GORE,WORLDAFFAIRS,CLINTON,SAME,APP/UNFAV,SUPPORTIVE,DEMOCRAT,POSTGRAD,CATHOLIC,50-75K,MODERATE,18-64,STATE,COMPLETE,GREENMOUNTS,45-59,50-59,DEMOCRAT,50-64,CATHOLIC,,,1.19
STATE ONLY,46.0,52.0,88.0,THIRD CALL,30-39,WHITE,FEMALE,GORE,JEFFORDS,DEAN,APPROVE,FAVORABLE,SANDERS,GORE,EDUCATION,CLINTON,SAME,APP/FAV,SUPPORTIVE,DEMOCRAT,SOMCOL/ASSOC,CATHOLIC,30-50K,MODERATE,18-64,STATE,COMPLETE,GREENMOUNTS,30-44,30-39,DEMOCRAT,30-39,CATHOLIC,,,1.137
STATE ONLY,46.0,52.0,89.0,THIRD CALL,45-49,WHITE,MALE,GORE,FLANAGAN,DEAN,DISAPPR,UNFAVORABLE,DIAMOND,GORE,ECON/JOBS,DOLE,BETTER,DIS/UNFAV,SUPPORTIVE,REPUBLCN,HSGRAD,PROTESTANT,50-75K,CONSERV,18-64,STATE,COMPLETE,GREENMOUNTS,45-59,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,0.625
STATE ONLY,46.0,52.0,90.0,THIRD CALL,60-64,WHITE,FEMALE,BUSH,,POLLINA,APPROVE,UNFAVORABLE,,BUSH,MEDICARE/RX,OTHER,SAME,APP/UNFAV,OPPOSED,ELSE,HSGRAD,CATHOLIC,LESS15K,CONSERV,18-64,STATE,COMPLETE,GREENMOUNTS,60+,60+,IND/OTHER,50-64,CATHOLIC,,,0.8240000000000001
STATE ONLY,46.0,52.0,91.0,THIRD CALL,25-29,WHITE,MALE,BUSH,JEFFORDS,DWYER,APPROVE,UNFAVORABLE,KERIN,BUSH,OMITS,OMITS,BETTER,APP/UNFAV,OMITS,ELSE,COLGRAD,CATHOLIC,15-30K,LIBERAL,18-64,STATE,COMPLETE,GREENMOUNTS,18-29,25-29,IND/OTHER,25-29,CATHOLIC,,,1.111
STATE ONLY,46.0,52.0,92.0,THIRD CALL,18-24,WHITE,FEMALE,BUSH,FLANAGAN,DWYER,DISAPPR,UNFAVORABLE,,BUSH,OMITS,CLINTON,WORSE,DIS/UNFAV,OPPOSED,REPUBLCN,SOMCOL/ASSOC,CATHOLIC,15-30K,MODERATE,18-64,STATE,COMPLETE,GREENMOUNTS,18-29,18-24,REPUBLICAN,18-24,CATHOLIC,,,0.857
STATE ONLY,46.0,54.0,1.0,FIRST CALL,45-49,WHITE,MALE,GORE,JEFFORDS,DEAN,APPROVE,FAVORABLE,SANDERS,GORE,EDUCATION,CLINTON,SAME,APP/FAV,SUPPORTIVE,DEMOCRAT,COLGRAD,PROTESTANT,15-30K,MODERATE,18-64,STATE,COMPLETE,GREENMOUNTS,45-59,40-49,DEMOCRAT,40-49,PROT/CHRIST,,,1.1500000000000001
STATE ONLY,46.0,54.0,2.0,FIRST CALL,25-29,WHITE,MALE,GORE,FLANAGAN,DEAN,APPROVE,FAVORABLE,SANDERS,GORE,EDUCATION,CLINTON,SAME,APP/FAV,OPPOSED,DEMOCRAT,HSGRAD,CATHOLIC,30-50K,MODERATE,18-64,STATE,COMPLETE,GREENMOUNTS,18-29,25-29,DEMOCRAT,25-29,CATHOLIC,,,0.972
STATE ONLY,46.0,54.0,3.0,FIRST CALL,45-49,WHITE,FEMALE,GORE,FLANAGAN,DEAN,APPROVE,FAVORABLE,DIAMOND,GORE,SOCIALSECUR,CLINTON,BETTER,APP/FAV,ENTHUSIASTIC,INDEPEND,SOMCOL/ASSOC,OTHERCHRIST,30-50K,LIBERAL,18-64,STATE,COMPLETE,GREENMOUNTS,45-59,40-49,IND/OTHER,40-49,PROT/CHRIST,,,0.5720000000000001
STATE ONLY,46.0,54.0,4.0,FIRST CALL,30-39,WHITE,MALE,BUSH,JEFFORDS,DWYER,OMITS,OMITS,KERIN,OMITS,ECON/JOBS,OMITS,OMITS,,OMITS,,,,,,18-64,STATE,NOTCOMPLETE,GREENMOUNTS,30-44,30-39,,30-39,,,,0.968
STATE ONLY,46.0,54.0,5.0,FIRST CALL,30-39,WHITE,MALE,GORE,OTHER,POLLINA,APPROVE,FAVORABLE,SANDERS,GORE,ECON/JOBS,PEROT,BETTER,APP/FAV,SUPPORTIVE,REPUBLCN,COLGRAD,NONE,OVER100K,CONSERV,18-64,STATE,COMPLETE,GREENMOUNTS,30-44,30-39,REPUBLICAN,30-39,NONE,,,1.351
STATE ONLY,46.0,54.0,6.0,FIRST CALL,50-59,WHITE,MALE,GORE,JEFFORDS,DWYER,DISAPPR,UNFAVORABLE,SANDERS,GORE,SOCIALSECUR,DOLE,BETTER,DIS/UNFAV,ANGRY,INDEPEND,HSGRAD,PROTESTANT,50-75K,MODERATE,18-64,STATE,COMPLETE,GREENMOUNTS,45-59,50-59,IND/OTHER,50-64,PROT/CHRIST,,,1.167
STATE ONLY,46.0,54.0,7.0,FIRST CALL,60-64,WHITE,MALE,BUSH,JEFFORDS,DWYER,DISAPPR,UNFAVORABLE,,BUSH,MEDICARE/RX,PEROT,WORSE,DIS/UNFAV,ANGRY,INDEPEND,NOHS,CATHOLIC,OVER100K,CONSERV,18-64,STATE,COMPLETE,GREENMOUNTS,60+,60+,IND/OTHER,50-64,CATHOLIC,,,0.894
STATE ONLY,46.0,54.0,8.0,FIRST CALL,45-49,WHITE,FEMALE,BUSH,JEFFORDS,DEAN,DISAPPR,UNFAVORABLE,SANDERS,BUSH,HEALTHCARE,DOLE,BETTER,DIS/UNFAV,OPPOSED,REPUBLCN,SOMCOL/ASSOC,CATHOLIC,75-100K,MODERATE,18-64,STATE,COMPLETE,GREENMOUNTS,45-59,40-49,REPUBLICAN,40-49,CATHOLIC,,,0.999
STATE ONLY,46.0,54.0,9.0,FIRST CALL,60-64,WHITE,MALE,BUSH,JEFFORDS,DWYER,APPROVE,UNFAVORABLE,KERIN,BUSH,EDUCATION,PEROT,SAME,APP/UNFAV,ANGRY,INDEPEND,SOMCOL/ASSOC,PROTESTANT,30-50K,CONSERV,18-64,STATE,COMPLETE,GREENMOUNTS,60+,60+,IND/OTHER,50-64,PROT/CHRIST,,,0.84
STATE ONLY,46.0,54.0,10.0,FIRST CALL,50-59,WHITE,FEMALE,BUSH,JEFFORDS,DWYER,DISAPPR,UNFAVORABLE,KERIN,BUSH,OMITS,DOLE,SAME,DIS/UNFAV,ANGRY,REPUBLCN,HSGRAD,CATHOLIC,75-100K,MODERATE,18-64,STATE,COMPLETE,GREENMOUNTS,45-59,50-59,REPUBLICAN,50-64,CATHOLIC,,,0.927
STATE ONLY,46.0,54.0,11.0,FIRST CALL,50-59,WHITE,FEMALE,BUSH,JEFFORDS,DEAN,DISAPPR,UNFAVORABLE,SANDERS,WOULDNOTVOTE,HEALTHCARE,CLINTON,SAME,DIS/UNFAV,SUPPORTIVE,INDEPEND,SOMCOL/ASSOC,CATHOLIC,30-50K,LIBERAL,18-64,STATE,COMPLETE,GREENMOUNTS,45-59,50-59,IND/OTHER,50-64,CATHOLIC,,,0.999
STATE ONLY,46.0,54.0,12.0,FIRST CALL,65-74,WHITE,MALE,GORE,OTHER,DWYER,APPROVE,FAVORABLE,OTHER,GORE,SOCIALSECUR,CLINTON,BETTER,APP/FAV,ANGRY,INDEPEND,HSGRAD,PROTESTANT,30-50K,MODERATE,65+,STATE,COMPLETE,GREENMOUNTS,60+,60+,IND/OTHER,65+,PROT/CHRIST,,,1.45
STATE ONLY,46.0,54.0,13.0,FIRST CALL,60-64,WHITE,FEMALE,GORE,OTHER,DWYER,APPROVE,UNFAVORABLE,,GORE,MEDICARE/RX,CLINTON,WORSE,APP/UNFAV,ANGRY,INDEPEND,SOMCOL/ASSOC,PROTESTANT,15-30K,CONSERV,18-64,STATE,COMPLETE,GREENMOUNTS,60+,60+,IND/OTHER,50-64,PROT/CHRIST,,,1.076
STATE ONLY,46.0,54.0,14.0,FIRST CALL,25-29,WHITE,FEMALE,GORE,FLANAGAN,DEAN,DISAPPR,UNFAVORABLE,SANDERS,GORE,ECON/JOBS,CLINTON,BETTER,DIS/UNFAV,ENTHUSIASTIC,INDEPEND,SOMCOL/ASSOC,OTHERCHRIST,15-30K,LIBERAL,18-64,STATE,COMPLETE,GREENMOUNTS,18-29,25-29,IND/OTHER,25-29,PROT/CHRIST,,,0.927
STATE ONLY,46.0,54.0,15.0,FIRST CALL,50-59,WHITE,MALE,BUSH,JEFFORDS,DWYER,DISAPPR,UNFAVORABLE,KERIN,BUSH,OMITS,DOLE,BETTER,DIS/UNFAV,OPPOSED,REPUBLCN,HSGRAD,PROTESTANT,50-75K,MODERATE,18-64,STATE,COMPLETE,GREENMOUNTS,45-59,50-59,REPUBLICAN,50-64,PROT/CHRIST,,,0.968
STATE ONLY,46.0,54.0,16.0,FIRST CALL,40-44,WHITE,MALE,GORE,JEFFORDS,DEAN,APPROVE,FAVORABLE,SANDERS,GORE,WORLDAFFAIRS,CLINTON,BETTER,APP/FAV,SUPPORTIVE,INDEPEND,POSTGRAD,PROTESTANT,OVER100K,MODERATE,18-64,STATE,COMPLETE,GREENMOUNTS,30-44,40-49,IND/OTHER,40-49,PROT/CHRIST,,,1.1500000000000001
STATE ONLY,46.0,54.0,17.0,FIRST CALL,30-39,WHITE,FEMALE,GORE,FLANAGAN,DEAN,APPROVE,FAVORABLE,SANDERS,GORE,OMITS,CLINTON,SAME,APP/FAV,ENTHUSIASTIC,DEMOCRAT,COLGRAD,CATHOLIC,30-50K,MODERATE,18-64,STATE,COMPLETE,GREENMOUNTS,30-44,30-39,DEMOCRAT,30-39,CATHOLIC,,,0.8320000000000001
STATE ONLY,46.0,54.0,18.0,FIRST CALL,50-59,WHITE,MALE,GORE,JEFFORDS,DEAN,APPROVE,FAVORABLE,SANDERS,GORE,TAXES,CLINTON,BETTER,APP/FAV,SUPPORTIVE,INDEPEND,SOMCOL/ASSOC,CATHOLIC,15-30K,MODERATE,18-64,STATE,COMPLETE,GREENMOUNTS,45-59,50-59,IND/OTHER,50-64,CATHOLIC,,,1.1500000000000001
STATE ONLY,46.0,54.0,19.0,FIRST CALL,75+,WHITE,FEMALE,BUSH,JEFFORDS,DWYER,APPROVE,FAVORABLE,KERIN,BUSH,MEDICARE/RX,DOLE,SAME,APP/FAV,OPPOSED,REPUBLCN,HSGRAD,PROTESTANT,75-100K,CONSERV,65+,STATE,COMPLETE,GREENMOUNTS,60+,60+,REPUBLICAN,65+,PROT/CHRIST,,,0.802
STATE ONLY,46.0,54.0,20.0,FIRST CALL,45-49,WHITE,MALE,BUSH,JEFFORDS,DWYER,DISAPPR,UNFAVORABLE,KERIN,BUSH,WORLDAFFAIRS,DOLE,SAME,DIS/UNFAV,SUPPORTIVE,REPUBLCN,HSGRAD,NONE,OVER100K,CONSERV,18-64,STATE,COMPLETE,GREENMOUNTS,45-59,40-49,REPUBLICAN,40-49,NONE,,,0.968
STATE ONLY,46.0,54.0,21.0,FIRST CALL,18-24,WHITE,FEMALE,BUSH,JEFFORDS,DWYER,DISAPPR,OMITS,KERIN,BUSH,TAXES,NOVOTE,SAME,OMITS,SUPPORTIVE,REPUBLCN,HSGRAD,OTHERCHRIST,15-30K,MODERATE,18-64,STATE,COMPLETE,GREENMOUNTS,18-29,18-24,REPUBLICAN,18-24,PROT/CHRIST,,,1.029
STATE ONLY,46.0,54.0,22.0,FIRST CALL,30-39,WHITE,FEMALE,BUSH,JEFFORDS,DWYER,APPROVE,UNFAVORABLE,SANDERS,BUSH,SOCIALSECUR,DOLE,SAME,APP/UNFAV,OPPOSED,REPUBLCN,SOMCOL/ASSOC,CATHOLIC,30-50K,MODERATE,18-64,STATE,COMPLETE,GREENMOUNTS,30-44,30-39,REPUBLICAN,30-39,CATHOLIC,,,1.012
STATE ONLY,46.0,54.0,23.0,FIRST CALL,65-74,WHITE,MALE,GORE,JEFFORDS,DWYER,OMITS,OMITS,SANDERS,GORE,MEDICARE/RX,CLINTON,BETTER,OMITS,OPPOSED,DEMOCRAT,SOMCOL/ASSOC,CATHOLIC,50-75K,MODERATE,65+,STATE,COMPLETE,GREENMOUNTS,60+,60+,DEMOCRAT,65+,CATHOLIC,,,1.014
STATE ONLY,46.0,54.0,24.0,FIRST CALL,50-59,WHITE,MALE,BUSH,JEFFORDS,DWYER,APPROVE,UNFAVORABLE,SANDERS,BUSH,WORLDAFFAIRS,PEROT,SAME,APP/UNFAV,OPPOSED,INDEPEND,COLGRAD,CATHOLIC,50-75K,MODERATE,18-64,STATE,COMPLETE,GREENMOUNTS,45-59,50-59,IND/OTHER,50-64,CATHOLIC,,,1.061
STATE ONLY,46.0,54.0,25.0,FIRST CALL,75+,WHITE,MALE,NADER,FLANAGAN,POLLINA,APPROVE,UNFAVORABLE,SANDERS,WOULDNOTVOTE,WORLDAFFAIRS,OTHER,SAME,APP/UNFAV,ENTHUSIASTIC,INDEPEND,POSTGRAD,NONE,30-50K,LIBERAL,65+,STATE,COMPLETE,GREENMOUNTS,60+,60+,IND/OTHER,65+,NONE,,,1.088
STATE ONLY,46.0,54.0,26.0,FIRST CALL,30-39,WHITE,FEMALE,GORE,FLANAGAN,DEAN,APPROVE,UNFAVORABLE,SANDERS,GORE,HEALTHCARE,CLINTON,SAME,APP/UNFAV,ENTHUSIASTIC,DEMOCRAT,COLGRAD,NONE,50-75K,LIBERAL,18-64,STATE,COMPLETE,GREENMOUNTS,30-44,30-39,DEMOCRAT,30-39,NONE,,,0.8320000000000001
STATE ONLY,46.0,54.0,27.0,FIRST CALL,60-64,WHITE,MALE,GORE,JEFFORDS,DEAN,APPROVE,UNFAVORABLE,SANDERS,GORE,TAXES,CLINTON,BETTER,APP/UNFAV,SUPPORTIVE,INDEPEND,COLGRAD,NONE,50-75K,MODERATE,18-64,STATE,COMPLETE,GREENMOUNTS,60+,60+,IND/OTHER,50-64,NONE,,,0.999
STATE ONLY,46.0,54.0,28.0,FIRST CALL,50-59,WHITE,FEMALE,BUSH,JEFFORDS,DWYER,DISAPPR,UNFAVORABLE,KERIN,BUSH,OMITS,DOLE,BETTER,DIS/UNFAV,OPPOSED,REPUBLCN,SOMCOL/ASSOC,CATHOLIC,75-100K,CONSERV,18-64,STATE,COMPLETE,GREENMOUNTS,45-59,50-59,REPUBLICAN,50-64,CATHOLIC,,,0.927
STATE ONLY,46.0,54.0,29.0,FIRST CALL,40-44,WHITE,FEMALE,BUSH,JEFFORDS,DEAN,DISAPPR,UNFAVORABLE,SANDERS,BUSH,EDUCATION,DOLE,SAME,DIS/UNFAV,SUPPORTIVE,INDEPEND,SOMCOL/ASSOC,,30-50K,MODERATE,18-64,STATE,COMPLETE,GREENMOUNTS,30-44,40-49,IND/OTHER,40-49,,,,0.999
STATE ONLY,46.0,54.0,30.0,FIRST CALL,30-39,WHITE,FEMALE,GORE,FLANAGAN,DEAN,OMITS,OMITS,SANDERS,OMITS,HEALTHCARE,OMITS,OMITS,,OMITS,,,,,,18-64,STATE,NOTCOMPLETE,GREENMOUNTS,30-44,30-39,,30-39,,,,0.8320000000000001
STATE ONLY,46.0,54.0,31.0,FIRST CALL,50-59,WHITE,FEMALE,BUSH,OTHER,DWYER,DISAPPR,UNFAVORABLE,OTHER,BUSH,EDUCATION,OTHER,WORSE,DIS/UNFAV,ANGRY,INDEPEND,HSGRAD,PROTESTANT,15-30K,CONSERV,18-64,STATE,COMPLETE,GREENMOUNTS,45-59,50-59,IND/OTHER,50-64,PROT/CHRIST,,,1.449
STATE ONLY,46.0,54.0,32.0,SECOND CALL,45-49,WHITE,FEMALE,GORE,FLANAGAN,DEAN,APPROVE,FAVORABLE,SANDERS,GORE,ECON/JOBS,CLINTON,BETTER,APP/FAV,SUPPORTIVE,DEMOCRAT,HSGRAD,CATHOLIC,50-75K,CONSERV,18-64,STATE,COMPLETE,GREENMOUNTS,45-59,40-49,DEMOCRAT,40-49,CATHOLIC,,,0.8320000000000001
STATE ONLY,46.0,54.0,33.0,SECOND CALL,45-49,WHITE,MALE,BUSH,JEFFORDS,DWYER,DISAPPR,UNFAVORABLE,,BUSH,TAXES,DOLE,BETTER,DIS/UNFAV,ANGRY,REPUBLCN,POSTGRAD,NONE,OVER100K,CONSERV,18-64,STATE,COMPLETE,GREENMOUNTS,45-59,40-49,REPUBLICAN,40-49,NONE,,,1.029
STATE ONLY,46.0,54.0,34.0,SECOND CALL,60-64,WHITE,MALE,GORE,FLANAGAN,DWYER,APPROVE,UNFAVORABLE,KERIN,GORE,HEALTHCARE,CLINTON,SAME,APP/UNFAV,ENTHUSIASTIC,INDEPEND,SOMCOL/ASSOC,PROTESTANT,OVER100K,CONSERV,18-64,STATE,COMPLETE,GREENMOUNTS,60+,60+,IND/OTHER,50-64,PROT/CHRIST,,,0.7020000000000001
STATE ONLY,46.0,54.0,35.0,SECOND CALL,40-44,WHITE,MALE,GORE,FLANAGAN,DEAN,APPROVE,FAVORABLE,SANDERS,GORE,WORLDAFFAIRS,PEROT,WORSE,APP/FAV,SUPPORTIVE,DEMOCRAT,SOMCOL/ASSOC,JEWISH,50-75K,MODERATE,18-64,STATE,COMPLETE,GREENMOUNTS,30-44,40-49,DEMOCRAT,40-49,JEWISH,,,0.874
STATE ONLY,46.0,54.0,36.0,SECOND CALL,65-74,WHITE,MALE,GORE,JEFFORDS,DEAN,APPROVE,FAVORABLE,SANDERS,GORE,WORLDAFFAIRS,NOVOTE,BETTER,APP/FAV,ENTHUSIASTIC,REPUBLCN,COLGRAD,PROTESTANT,LESS15K,MODERATE,65+,STATE,COMPLETE,GREENMOUNTS,60+,60+,REPUBLICAN,65+,PROT/CHRIST,,,0.999
STATE ONLY,46.0,54.0,37.0,SECOND CALL,50-59,WHITE,MALE,BUSH,JEFFORDS,DWYER,DISAPPR,UNFAVORABLE,OTHER,BUSH,TAXES,DOLE,SAME,DIS/UNFAV,OPPOSED,REPUBLCN,POSTGRAD,CATHOLIC,OVER100K,MODERATE,18-64,STATE,COMPLETE,GREENMOUNTS,45-59,50-59,REPUBLICAN,50-64,CATHOLIC,,,1.321
STATE ONLY,46.0,54.0,38.0,SECOND CALL,50-59,WHITE,MALE,BUSH,JEFFORDS,DEAN,APPROVE,UNFAVORABLE,KERIN,BUSH,ECON/JOBS,DOLE,SAME,APP/UNFAV,SUPPORTIVE,REPUBLCN,POSTGRAD,PROTESTANT,OVER100K,MODERATE,18-64,STATE,COMPLETE,GREENMOUNTS,45-59,50-59,REPUBLICAN,50-64,PROT/CHRIST,,,0.9550000000000001
STATE ONLY,46.0,54.0,39.0,SECOND CALL,40-44,WHITE,MALE,BUSH,JEFFORDS,DWYER,DISAPPR,UNFAVORABLE,,BUSH,OMITS,PEROT,SAME,DIS/UNFAV,OPPOSED,REPUBLCN,COLGRAD,PROTESTANT,30-50K,MODERATE,18-64,STATE,COMPLETE,GREENMOUNTS,30-44,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,1.029
STATE ONLY,46.0,54.0,40.0,SECOND CALL,50-59,WHITE,MALE,NADER,FLANAGAN,DEAN,APPROVE,UNFAVORABLE,DIAMOND,WOULDNOTVOTE,EDUCATION,CLINTON,SAME,APP/UNFAV,ENTHUSIASTIC,INDEPEND,SOMCOL/ASSOC,ELSE,50-75K,LIBERAL,18-64,STATE,COMPLETE,GREENMOUNTS,45-59,50-59,IND/OTHER,50-64,OTHER,,,0.846
STATE ONLY,46.0,54.0,41.0,SECOND CALL,75+,WHITE,FEMALE,GORE,JEFFORDS,DEAN,APPROVE,UNFAVORABLE,DIAMOND,GORE,MEDICARE/RX,CLINTON,SAME,APP/UNFAV,ANGRY,DEMOCRAT,POSTGRAD,PROTESTANT,15-30K,MODERATE,65+,STATE,COMPLETE,GREENMOUNTS,60+,60+,DEMOCRAT,65+,PROT/CHRIST,,,0.66
STATE ONLY,46.0,54.0,42.0,SECOND CALL,45-49,WHITE,FEMALE,GORE,FLANAGAN,DEAN,APPROVE,FAVORABLE,SANDERS,GORE,HEALTHCARE,CLINTON,BETTER,APP/FAV,ENTHUSIASTIC,INDEPEND,POSTGRAD,ELSE,75-100K,LIBERAL,18-64,STATE,COMPLETE,GREENMOUNTS,45-59,40-49,IND/OTHER,40-49,OTHER,,,0.8320000000000001
STATE ONLY,46.0,54.0,43.0,SECOND CALL,45-49,WHITE,FEMALE,BUSH,JEFFORDS,DWYER,APPROVE,UNFAVORABLE,KERIN,BUSH,HEALTHCARE,CLINTON,SAME,APP/UNFAV,ANGRY,REPUBLCN,SOMCOL/ASSOC,CATHOLIC,50-75K,MODERATE,18-64,STATE,COMPLETE,GREENMOUNTS,45-59,40-49,REPUBLICAN,40-49,CATHOLIC,,,0.927
STATE ONLY,46.0,54.0,44.0,SECOND CALL,65-74,WHITE,MALE,BUSH,HUBBARD,DWYER,DISAPPR,UNFAVORABLE,KERIN,BUSH,TAXES,DOLE,WORSE,DIS/UNFAV,ANGRY,REPUBLCN,SOMCOL/ASSOC,CATHOLIC,30-50K,CONSERV,65+,STATE,COMPLETE,GREENMOUNTS,60+,60+,REPUBLICAN,65+,CATHOLIC,,,0.557
STATE ONLY,46.0,54.0,45.0,SECOND CALL,45-49,WHITE,FEMALE,GORE,FLANAGAN,DEAN,APPROVE,FAVORABLE,SANDERS,GORE,WORLDAFFAIRS,CLINTON,BETTER,APP/FAV,SUPPORTIVE,DEMOCRAT,SOMCOL/ASSOC,PROTESTANT,50-75K,LIBERAL,18-64,STATE,COMPLETE,GREENMOUNTS,45-59,40-49,DEMOCRAT,40-49,PROT/CHRIST,,,0.8320000000000001
STATE ONLY,46.0,54.0,46.0,SECOND CALL,40-44,WHITE,MALE,BUSH,JEFFORDS,DWYER,APPROVE,UNFAVORABLE,KERIN,BUSH,WORLDAFFAIRS,DOLE,BETTER,APP/UNFAV,OPPOSED,REPUBLCN,COLGRAD,PROTESTANT,30-50K,CONSERV,18-64,STATE,COMPLETE,GREENMOUNTS,30-44,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,0.968
