VERSION,STATEID,PRECINCT,SEQ,CALL,AGE9,RACE,SEX,PRES,SEN,GOV,CLINTON,BCPERSON,XWAY2000,GOVTDO,JEANCARN,SIZEPLC3,ISSUE,QUAL,RELRIGHT,X6VOTE,UNION4,ABORTION,FINSIT,JOBPERS,WORK,PARTYID,SIZEPLAC,EDUC,RELIGION,ATTEND,INCOME,MARRIED,CHILD,PHIL3,OVER65,SURPLUS4,STATE,BACKSIDE,GEOCODE,AGE,AGEABC,PARTY,AGE65,REL5,PRESKNOW,SAYANY,ISSVQUAL,VNS1,VNS2,GUN,WEIGHT
NATIONAL PINK,26.0,44.0,30.0,SECOND CALL,45-49,WHITE,FEMALE,BUSH,ASHCROFT,,,,,,,CITYOVER50K,,,NO,,NONE,,,,YES,REPUBLCN,50-500K,,PROTESTANT,,30-50K,NO,YES,MODERATE,18-64,,NATIONAL,COMPLETE,KANSASCITY,45-59,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,,,,,0.9580000000000001
NATIONAL PINK,26.0,44.0,31.0,SECOND CALL,50-59,WHITE,MALE,BUSH,ASHCROFT,,,,,,,CITYOVER50K,,,NO,,NONE,,,,YES,INDEPEND,50-500K,,PROTESTANT,,75-100K,YES,YES,MODERATE,18-64,,NATIONAL,COMPLETE,KANSASCITY,45-59,50-59,IND/OTHER,50-64,PROT/CHRIST,,,,,,,0.851
NATIONAL PINK,26.0,44.0,32.0,SECOND CALL,45-49,WHITE,MALE,GORE,CARNAHAN,,,,,,,CITYOVER50K,,,NO,,NONE,,,,NO,DEMOCRAT,50-500K,,OTHERCHRIST,,50-75K,YES,YES,MODERATE,18-64,,NATIONAL,COMPLETE,KANSASCITY,45-59,40-49,DEMOCRAT,40-49,PROT/CHRIST,,,,,,,1.122
NATIONAL WHITE,26.0,44.0,33.0,THIRD CALL,25-29,WHITE,FEMALE,BUSH,ASHCROFT,,DISAPPR,UNFAVORABLE,BUSH,LESS,,CITYOVER50K,HEALTHCARE,HONEST,NO,DOLE,NONE,ALWYSILL,SAME,DIS/UNFAV,NO,REPUBLCN,50-500K,SOMCOL/ASSOC,OTHERCHRIST,MORETHAN1AWK,30-50K,YES,YES,CONSERV,18-64,,NATIONAL,COMPLETE,KANSASCITY,18-29,25-29,REPUBLICAN,25-29,PROT/CHRIST,,,ISSUES,,,,1.055
NATIONAL WHITE,26.0,44.0,34.0,THIRD CALL,18-24,WHITE,FEMALE,GORE,CARNAHAN,,APPROVE,UNFAVORABLE,GORE,MORE,,CITYOVER50K,WORLDAFFAIRS,CARES,NO,NOVOTE,NONE,MOSTILL,BETTER,APP/UNFAV,NO,DEMOCRAT,50-500K,HSGRAD,OTHERCHRIST,AFEWAMONTH,15-30K,YES,YES,MODERATE,18-64,,NATIONAL,COMPLETE,KANSASCITY,18-29,18-24,DEMOCRAT,18-24,PROT/CHRIST,,,ISSUES,,,,1.393
NATIONAL YELLOW,26.0,44.0,35.0,THIRD CALL,75+,WHITE,MALE,BUSH,ASHCROFT,,DISAPPR,UNFAVORABLE,BUSH,OMITS,,CITYOVER50K,EDUCATION,HONEST,YES,DOLE,NONE,MOSTILL,SAME,DIS/UNFAV,NO,REPUBLCN,50-500K,POSTGRAD,PROTESTANT,MORETHAN1AWK,OVER100K,NO,NO,CONSERV,65+,,NATIONAL,COMPLETE,KANSASCITY,60+,60+,REPUBLICAN,65+,PROT/CHRIST,,,ISSUES,EDUCATION,HONEST,,1.182
NATIONAL YELLOW,26.0,44.0,36.0,THIRD CALL,50-59,WHITE,FEMALE,GORE,ASHCROFT,,OMITS,OMITS,GORE,OMITS,,CITYOVER50K,OMITS,OMITS,NO,DOLE,NONE,ALWYSLGL,WORSE,OMITS,NO,REPUBLCN,50-500K,POSTGRAD,NONE,NEVER,OVER100K,NO,NO,CONSERV,18-64,,NATIONAL,COMPLETE,KANSASCITY,45-59,50-59,REPUBLICAN,50-64,NONE,,,ISSUES,OMITS,OMITS,,1.2790000000000001
NATIONAL GREY,26.0,44.0,37.0,THIRD CALL,18-24,WHITE,MALE,GORE,CARNAHAN,,,,,,,CITYOVER50K,,,,,,,,,,INDEPEND,50-500K,HSGRAD,,,50-75K,,,MODERATE,18-64,SOCIALSECURI,NATIONAL,COMPLETE,KANSASCITY,18-29,18-24,IND/OTHER,18-24,,ONLYGORE,ONLYBUSH,,,,OPPOSE,1.238
NATIONAL GREY,26.0,44.0,38.0,THIRD CALL,18-24,WHITE,FEMALE,GORE,CARNAHAN,,,,,,,CITYOVER50K,,,,,,,,,,DEMOCRAT,50-500K,COLGRAD,,,15-30K,,,MODERATE,18-64,SOCIALSECURI,NATIONAL,COMPLETE,KANSASCITY,18-29,18-24,DEMOCRAT,18-24,,ONLYGORE,ONLYBUSH,,,,SUPPORT,1.393
NATIONAL PINK,26.0,44.0,39.0,THIRD CALL,18-24,WHITE,FEMALE,BUSH,CARNAHAN,,,,,,,CITYOVER50K,,,YES,,NONE,,,,YES,INDEPEND,50-500K,,OTHERCHRIST,,15-30K,YES,NO,LIBERAL,18-64,,NATIONAL,COMPLETE,KANSASCITY,18-29,18-24,IND/OTHER,18-24,PROT/CHRIST,,,,,,,1.043
NATIONAL PINK,26.0,44.0,40.0,THIRD CALL,40-44,WHITE,MALE,GORE,CARNAHAN,,,,,,,CITYOVER50K,,,NO,,ME,,,,YES,DEMOCRAT,50-500K,,CATHOLIC,,50-75K,YES,YES,CONSERV,18-64,,NATIONAL,COMPLETE,KANSASCITY,30-44,40-49,DEMOCRAT,40-49,CATHOLIC,,,,,,,1.122
STATE ONLY,26.0,48.0,2.0,FIRST CALL,75+,WHITE,FEMALE,GORE,CARNAHAN,HOLDEN,APPROVE,FAVORABLE,GORE,LESS,JEANCARNAHAN,SUBURBS,EDUCATION,EXPERIENCE,NO,CLINTON,NONE,MOSTLGL,BETTER,APP/FAV,NO,DEMOCRAT,SUBURBS,COLGRAD,ELSE,AFEWAYEAR,75-100K,YES,NO,LIBERAL,65+,REDUCNATDEBT,STATE,COMPLETE,KANSASCITY,60+,60+,DEMOCRAT,65+,OTHER,ONLYGORE,ONLYBUSH,ISSUES,,,SUPPORT,1.47
STATE ONLY,26.0,48.0,3.0,FIRST CALL,60-64,WHITE,MALE,GORE,CARNAHAN,OTHER,APPROVE,UNFAVORABLE,GORE,LESS,WOULDNOTVOTE,SUBURBS,ECON/JOBS,EXPERIENCE,NO,CLINTON,NONE,ALWYSLGL,BETTER,APP/UNFAV,NO,DEMOCRAT,SUBURBS,POSTGRAD,OTHERCHRIST,ONCEAWEEK,50-75K,NO,NO,MODERATE,18-64,SOCIALSECURI,STATE,COMPLETE,KANSASCITY,60+,60+,DEMOCRAT,50-64,PROT/CHRIST,ONLYGORE,ONLYGORE,ISSUES,,,SUPPORT,2.231
STATE ONLY,26.0,48.0,4.0,FIRST CALL,40-44,WHITE,FEMALE,BUSH,CARNAHAN,TALENT,DISAPPR,UNFAVORABLE,BUSH,LESS,JEANCARNAHAN,SUBURBS,EDUCATION,STRONGLEADER,YES,DOLE,NONE,MOSTILL,SAME,DIS/UNFAV,YES,REPUBLCN,SUBURBS,COLGRAD,OTHERCHRIST,MORETHAN1AWK,15-30K,NO,YES,MODERATE,18-64,CUTFEDINCTAX,STATE,COMPLETE,KANSASCITY,30-44,40-49,REPUBLICAN,40-49,PROT/CHRIST,ONLYGORE,ONLYGORE,ISSUES,,,OPPOSE,0.908
STATE ONLY,26.0,48.0,5.0,FIRST CALL,75+,WHITE,MALE,BUSH,ASHCROFT,TALENT,DISAPPR,UNFAVORABLE,BUSH,LESS,ASHCROFT,SUBURBS,OMITS,OMITS,NO,DOLE,NONE,MOSTILL,SAME,DIS/UNFAV,NO,INDEPEND,SUBURBS,HSGRAD,CATHOLIC,MORETHAN1AWK,30-50K,YES,NO,MODERATE,65+,REDUCNATDEBT,STATE,COMPLETE,KANSASCITY,60+,60+,IND/OTHER,65+,CATHOLIC,NEITHER,BOTH,OMITS,,,SUPPORT,1.1320000000000001
STATE ONLY,26.0,48.0,6.0,FIRST CALL,50-59,WHITE,MALE,BUSH,ASHCROFT,TALENT,DISAPPR,UNFAVORABLE,BUSH,LESS,ASHCROFT,SUBURBS,TAXES,CARES,NO,DOLE,ME,MOSTILL,BETTER,DIS/UNFAV,YES,REPUBLCN,SUBURBS,POSTGRAD,PROTESTANT,MORETHAN1AWK,,YES,NO,CONSERV,18-64,CUTFEDINCTAX,STATE,COMPLETE,KANSASCITY,45-59,50-59,REPUBLICAN,50-64,PROT/CHRIST,NEITHER,ONLYGORE,ISSUES,,,OPPOSE,0.811
STATE ONLY,26.0,48.0,7.0,FIRST CALL,30-39,WHITE,FEMALE,BUSH,ASHCROFT,HOLDEN,DISAPPR,UNFAVORABLE,BUSH,LESS,ASHCROFT,SUBURBS,HEALTHCARE,STRONGLEADER,NO,CLINTON,NONE,ALWYSLGL,BETTER,DIS/UNFAV,NO,DEMOCRAT,SUBURBS,POSTGRAD,CATHOLIC,ONCEAWEEK,OVER100K,YES,YES,LIBERAL,18-64,SOCIALSECURI,STATE,COMPLETE,KANSASCITY,30-44,30-39,DEMOCRAT,30-39,CATHOLIC,BOTH,ONLYGORE,ISSUES,,,SUPPORT,0.801
STATE ONLY,26.0,48.0,8.0,FIRST CALL,50-59,WHITE,FEMALE,GORE,ASHCROFT,HOLDEN,APPROVE,UNFAVORABLE,GORE,OMITS,ASHCROFT,SUBURBS,ECON/JOBS,OMITS,NO,DOLE,SOMEONEELSE,MOSTLGL,BETTER,APP/UNFAV,NO,INDEPEND,SUBURBS,HSGRAD,PROTESTANT,AFEWAMONTH,50-75K,YES,NO,MODERATE,18-64,REDUCNATDEBT,STATE,COMPLETE,KANSASCITY,45-59,50-59,IND/OTHER,50-64,PROT/CHRIST,BOTH,BOTH,ISSUES,,,OMITS,1.071
STATE ONLY,26.0,48.0,9.0,FIRST CALL,40-44,WHITE,FEMALE,BUSH,ASHCROFT,TALENT,DISAPPR,UNFAVORABLE,BUSH,LESS,ASHCROFT,SUBURBS,OMITS,HONEST,YES,DOLE,NONE,ALWYSILL,BETTER,DIS/UNFAV,YES,REPUBLCN,SUBURBS,HSGRAD,OTHERCHRIST,ONCEAWEEK,50-75K,YES,NO,CONSERV,18-64,CUTFEDINCTAX,STATE,COMPLETE,KANSASCITY,30-44,40-49,REPUBLICAN,40-49,PROT/CHRIST,ONLYBUSH,ONLYGORE,ISSUES,,,OPPOSE,0.918
STATE ONLY,26.0,48.0,10.0,FIRST CALL,45-49,WHITE,MALE,NADER,ASHCROFT,HOLDEN,DISAPPR,UNFAVORABLE,BUSH,LESS,JEANCARNAHAN,SUBURBS,OMITS,HONEST,NO,DOLE,NONE,MOSTILL,BETTER,DIS/UNFAV,YES,INDEPEND,SUBURBS,COLGRAD,PROTESTANT,ONCEAWEEK,50-75K,YES,NO,MODERATE,18-64,REDUCNATDEBT,STATE,COMPLETE,KANSASCITY,45-59,40-49,IND/OTHER,40-49,PROT/CHRIST,NEITHER,BOTH,PERSONALQUAL,,,SUPPORT,0.734
STATE ONLY,26.0,48.0,11.0,FIRST CALL,30-39,WHITE,FEMALE,BUSH,ASHCROFT,TALENT,OMITS,OMITS,OMITS,LESS,ASHCROFT,SUBURBS,SOCIALSECUR,HONEST,YES,OMITS,NONE,MOSTILL,OMITS,,,,SUBURBS,,,OMITS,,,,,18-64,OMITS,STATE,NOTCOMPLETE,KANSASCITY,30-44,30-39,,30-39,,OMITS,OMITS,OMITS,,,SUPPORT,0.918
STATE ONLY,26.0,48.0,12.0,FIRST CALL,25-29,WHITE,FEMALE,GORE,ASHCROFT,TALENT,APPROVE,FAVORABLE,GORE,MORE,ASHCROFT,SUBURBS,WORLDAFFAIRS,EXPERIENCE,NO,NOVOTE,NONE,MOSTLGL,BETTER,APP/FAV,YES,DEMOCRAT,SUBURBS,HSGRAD,OTHERCHRIST,AFEWAYEAR,50-75K,YES,YES,MODERATE,18-64,OTHRPROGRAMS,STATE,COMPLETE,KANSASCITY,18-29,25-29,DEMOCRAT,25-29,PROT/CHRIST,ONLYGORE,BOTH,PERSONALQUAL,,,SUPPORT,1.349
STATE ONLY,26.0,48.0,13.0,FIRST CALL,40-44,WHITE,MALE,BUSH,ASHCROFT,TALENT,APPROVE,UNFAVORABLE,BUSH,LESS,ASHCROFT,SUBURBS,SOCIALSECUR,EXPERIENCE,NO,DOLE,NONE,ALWYSLGL,BETTER,APP/UNFAV,YES,REPUBLCN,SUBURBS,SOMCOL/ASSOC,PROTESTANT,AFEWAMONTH,OVER100K,NO,NO,MODERATE,18-64,REDUCNATDEBT,STATE,COMPLETE,KANSASCITY,30-44,40-49,REPUBLICAN,40-49,PROT/CHRIST,BOTH,BOTH,PERSONALQUAL,,,SUPPORT,0.811
STATE ONLY,26.0,48.0,14.0,SECOND CALL,60-64,WHITE,FEMALE,GORE,CARNAHAN,HOLDEN,APPROVE,FAVORABLE,GORE,OMITS,JEANCARNAHAN,SUBURBS,ECON/JOBS,EXPERIENCE,NO,CLINTON,NONE,ALWYSLGL,BETTER,APP/FAV,NO,DEMOCRAT,SUBURBS,POSTGRAD,PROTESTANT,AFEWAYEAR,50-75K,YES,NO,LIBERAL,18-64,SOCIALSECURI,STATE,COMPLETE,KANSASCITY,60+,60+,DEMOCRAT,50-64,PROT/CHRIST,ONLYGORE,ONLYBUSH,ISSUES,,,SUPPORT,1.47
STATE ONLY,26.0,48.0,15.0,SECOND CALL,50-59,WHITE,MALE,BUSH,ASHCROFT,TALENT,DISAPPR,UNFAVORABLE,BUSH,MORE,ASHCROFT,SUBURBS,EDUCATION,HONEST,NO,DOLE,NONE,ALWYSLGL,WORSE,DIS/UNFAV,YES,REPUBLCN,SUBURBS,COLGRAD,PROTESTANT,NEVER,50-75K,YES,NO,CONSERV,18-64,CUTFEDINCTAX,STATE,COMPLETE,KANSASCITY,45-59,50-59,REPUBLICAN,50-64,PROT/CHRIST,BOTH,ONLYGORE,PERSONALQUAL,,,OPPOSE,0.811
STATE ONLY,26.0,48.0,16.0,SECOND CALL,75+,WHITE,MALE,BUSH,ASHCROFT,TALENT,DISAPPR,UNFAVORABLE,BUSH,LESS,ASHCROFT,SUBURBS,MEDICARE/RX,OMITS,YES,DOLE,NONE,MOSTILL,SAME,DIS/UNFAV,NO,REPUBLCN,SUBURBS,COLGRAD,CATHOLIC,ONCEAWEEK,50-75K,YES,NO,MODERATE,65+,CUTFEDINCTAX,STATE,COMPLETE,KANSASCITY,60+,60+,REPUBLICAN,65+,CATHOLIC,ONLYBUSH,ONLYGORE,ISSUES,,,OPPOSE,1.1320000000000001
STATE ONLY,26.0,48.0,17.0,SECOND CALL,50-59,WHITE,MALE,GORE,CARNAHAN,HOLDEN,OMITS,FAVORABLE,GORE,LESS,JEANCARNAHAN,SUBURBS,ECON/JOBS,OMITS,NO,CLINTON,NONE,MOSTLGL,BETTER,OMITS,YES,DEMOCRAT,SUBURBS,COLGRAD,ELSE,MORETHAN1AWK,,NO,NO,LIBERAL,18-64,SOCIALSECURI,STATE,COMPLETE,KANSASCITY,45-59,50-59,DEMOCRAT,50-64,OTHER,NEITHER,BOTH,OMITS,,,OPPOSE,0.9400000000000001
STATE ONLY,26.0,48.0,18.0,SECOND CALL,30-39,WHITE,FEMALE,GORE,CARNAHAN,HOLDEN,APPROVE,FAVORABLE,GORE,LESS,JEANCARNAHAN,SUBURBS,WORLDAFFAIRS,COMPLEXISSUE,NO,CLINTON,SOMEONEELSE,MOSTLGL,BETTER,APP/FAV,YES,DEMOCRAT,SUBURBS,COLGRAD,CATHOLIC,AFEWAYEAR,OVER100K,YES,NO,MODERATE,18-64,CUTFEDINCTAX,STATE,COMPLETE,KANSASCITY,30-44,30-39,DEMOCRAT,30-39,CATHOLIC,BOTH,BOTH,ISSUES,,,SUPPORT,1.056
STATE ONLY,26.0,48.0,19.0,SECOND CALL,50-59,WHITE,MALE,BUSH,ASHCROFT,TALENT,DISAPPR,UNFAVORABLE,BUSH,LESS,ASHCROFT,SUBURBS,WORLDAFFAIRS,LIKEABLE,NO,DOLE,ME,MOSTILL,SAME,DIS/UNFAV,YES,INDEPEND,SUBURBS,HSGRAD,OTHERCHRIST,AFEWAYEAR,OVER100K,YES,NO,CONSERV,18-64,REDUCNATDEBT,STATE,COMPLETE,KANSASCITY,45-59,50-59,IND/OTHER,50-64,PROT/CHRIST,ONLYBUSH,ONLYGORE,PERSONALQUAL,,,OPPOSE,0.811
STATE ONLY,26.0,48.0,20.0,SECOND CALL,50-59,WHITE,FEMALE,GORE,CARNAHAN,HOLDEN,APPROVE,FAVORABLE,GORE,LESS,JEANCARNAHAN,SUBURBS,ECON/JOBS,CARES,OMITS,CLINTON,SOMEONEELSE,MOSTILL,SAME,APP/FAV,NO,DEMOCRAT,SUBURBS,SOMCOL/ASSOC,CATHOLIC,ONCEAWEEK,50-75K,YES,NO,MODERATE,18-64,SOCIALSECURI,STATE,COMPLETE,KANSASCITY,45-59,50-59,DEMOCRAT,50-64,CATHOLIC,ONLYGORE,BOTH,PERSONALQUAL,,,OPPOSE,1.056
STATE ONLY,26.0,48.0,21.0,SECOND CALL,40-44,WHITE,MALE,GORE,CARNAHAN,HOLDEN,APPROVE,FAVORABLE,GORE,LESS,JEANCARNAHAN,SUBURBS,ECON/JOBS,OMITS,YES,CLINTON,NONE,MOSTLGL,BETTER,APP/FAV,YES,DEMOCRAT,SUBURBS,HSGRAD,OTHERCHRIST,AFEWAMONTH,OVER100K,YES,YES,MODERATE,18-64,SOCIALSECURI,STATE,COMPLETE,KANSASCITY,30-44,40-49,DEMOCRAT,40-49,PROT/CHRIST,NEITHER,OMITS,ISSUES,,,OPPOSE,0.9400000000000001
STATE ONLY,26.0,48.0,22.0,SECOND CALL,18-24,WHITE,FEMALE,GORE,CARNAHAN,HOLDEN,APPROVE,FAVORABLE,GORE,MORE,JEANCARNAHAN,SUBURBS,ECON/JOBS,EXPERIENCE,NO,NOVOTE,NONE,ALWYSLGL,BETTER,APP/FAV,NO,DEMOCRAT,SUBURBS,SOMCOL/ASSOC,OTHERCHRIST,AFEWAYEAR,50-75K,NO,NO,LIBERAL,18-64,REDUCNATDEBT,STATE,COMPLETE,KANSASCITY,18-29,18-24,DEMOCRAT,18-24,PROT/CHRIST,ONLYGORE,ONLYBUSH,ISSUES,,,SUPPORT,1.166
STATE ONLY,26.0,48.0,23.0,SECOND CALL,18-24,WHITE,FEMALE,GORE,CARNAHAN,HOLDEN,APPROVE,UNFAVORABLE,GORE,MORE,JEANCARNAHAN,SUBURBS,EDUCATION,EXPERIENCE,NO,NOVOTE,NONE,MOSTILL,BETTER,APP/UNFAV,YES,DEMOCRAT,SUBURBS,SOMCOL/ASSOC,NONE,AFEWAYEAR,LESS15K,NO,NO,LIBERAL,18-64,CUTFEDINCTAX,STATE,COMPLETE,KANSASCITY,18-29,18-24,DEMOCRAT,18-24,NONE,ONLYGORE,BOTH,ISSUES,,,SUPPORT,1.166
STATE ONLY,26.0,48.0,24.0,SECOND CALL,30-39,WHITE,MALE,BUSH,ASHCROFT,TALENT,APPROVE,FAVORABLE,BUSH,OMITS,ASHCROFT,SUBURBS,TAXES,HONEST,NO,CLINTON,NONE,MOSTLGL,BETTER,APP/FAV,YES,ELSE,SUBURBS,HSGRAD,NONE,NEVER,50-75K,YES,YES,CONSERV,18-64,CUTFEDINCTAX,STATE,COMPLETE,KANSASCITY,30-44,30-39,IND/OTHER,30-39,NONE,BOTH,BOTH,ISSUES,,,OPPOSE,0.811
STATE ONLY,26.0,48.0,25.0,THIRD CALL,30-39,WHITE,FEMALE,BUSH,CARNAHAN,HOLDEN,DISAPPR,UNFAVORABLE,BUSH,MORE,JEANCARNAHAN,SUBURBS,ECON/JOBS,HONEST,NO,PEROT,NONE,MOSTILL,BETTER,DIS/UNFAV,YES,DEMOCRAT,SUBURBS,HSGRAD,NONE,NEVER,30-50K,YES,YES,MODERATE,18-64,SOCIALSECURI,STATE,COMPLETE,KANSASCITY,30-44,30-39,DEMOCRAT,30-39,NONE,NEITHER,BOTH,PERSONALQUAL,,,OPPOSE,0.793
STATE ONLY,26.0,48.0,26.0,THIRD CALL,,WHITE,FEMALE,GORE,ASHCROFT,HOLDEN,APPROVE,FAVORABLE,GORE,MORE,ASHCROFT,SUBURBS,EDUCATION,CARES,NO,CLINTON,NONE,ALWYSLGL,WORSE,APP/FAV,NO,INDEPEND,SUBURBS,,ELSE,AFEWAYEAR,30-50K,NO,YES,CONSERV,,CUTFEDINCTAX,STATE,COMPLETE,KANSASCITY,,,IND/OTHER,,OTHER,BOTH,BOTH,ISSUES,,,SUPPORT,1.071
STATE ONLY,26.0,48.0,27.0,THIRD CALL,40-44,WHITE,MALE,GORE,CARNAHAN,HOLDEN,APPROVE,FAVORABLE,GORE,OMITS,JEANCARNAHAN,SUBURBS,ECON/JOBS,CARES,NO,CLINTON,ME,ALWYSLGL,BETTER,APP/FAV,YES,DEMOCRAT,SUBURBS,SOMCOL/ASSOC,PROTESTANT,AFEWAYEAR,30-50K,NO,NO,,18-64,CUTFEDINCTAX,STATE,COMPLETE,KANSASCITY,30-44,40-49,DEMOCRAT,40-49,PROT/CHRIST,ONLYGORE,ONLYBUSH,ISSUES,,,OPPOSE,0.9400000000000001
STATE ONLY,26.0,48.0,28.0,THIRD CALL,50-59,WHITE,MALE,GORE,CARNAHAN,HOLDEN,APPROVE,FAVORABLE,GORE,MORE,JEANCARNAHAN,SUBURBS,EDUCATION,GOODJUDGMENT,NO,CLINTON,ME,ALWYSLGL,BETTER,APP/FAV,YES,DEMOCRAT,SUBURBS,POSTGRAD,PROTESTANT,ONCEAWEEK,OVER100K,YES,YES,LIBERAL,18-64,OTHRPROGRAMS,STATE,COMPLETE,KANSASCITY,45-59,50-59,DEMOCRAT,50-64,PROT/CHRIST,ONLYGORE,ONLYBUSH,ISSUES,,,SUPPORT,0.9400000000000001
STATE ONLY,26.0,48.0,29.0,THIRD CALL,40-44,WHITE,FEMALE,BUSH,ASHCROFT,TALENT,DISAPPR,UNFAVORABLE,BUSH,LESS,ASHCROFT,SUBURBS,ECON/JOBS,HONEST,NO,DOLE,NONE,ALWYSLGL,SAME,DIS/UNFAV,NO,REPUBLCN,SUBURBS,COLGRAD,PROTESTANT,AFEWAMONTH,OVER100K,YES,YES,CONSERV,18-64,REDUCNATDEBT,STATE,COMPLETE,KANSASCITY,30-44,40-49,REPUBLICAN,40-49,PROT/CHRIST,ONLYBUSH,ONLYGORE,ISSUES,,,SUPPORT,0.918
STATE ONLY,26.0,48.0,30.0,THIRD CALL,40-44,WHITE,FEMALE,BUSH,ASHCROFT,TALENT,DISAPPR,UNFAVORABLE,BUSH,LESS,ASHCROFT,SUBURBS,TAXES,STRONGLEADER,NO,DOLE,NONE,MOSTLGL,BETTER,DIS/UNFAV,NO,REPUBLCN,SUBURBS,POSTGRAD,PROTESTANT,ONCEAWEEK,OVER100K,YES,YES,CONSERV,18-64,CUTFEDINCTAX,STATE,COMPLETE,KANSASCITY,30-44,40-49,REPUBLICAN,40-49,PROT/CHRIST,ONLYBUSH,ONLYGORE,ISSUES,,,SUPPORT,0.918
STATE ONLY,26.0,48.0,31.0,THIRD CALL,30-39,WHITE,MALE,GORE,CARNAHAN,HOLDEN,APPROVE,FAVORABLE,GORE,MORE,JEANCARNAHAN,SUBURBS,ECON/JOBS,HONEST,NO,CLINTON,NONE,ALWYSLGL,BETTER,APP/FAV,YES,DEMOCRAT,SUBURBS,SOMCOL/ASSOC,CATHOLIC,AFEWAMONTH,50-75K,YES,YES,CONSERV,18-64,SOCIALSECURI,STATE,COMPLETE,KANSASCITY,30-44,30-39,DEMOCRAT,30-39,CATHOLIC,ONLYGORE,ONLYBUSH,PERSONALQUAL,,,SUPPORT,0.9400000000000001
STATE ONLY,26.0,48.0,32.0,THIRD CALL,40-44,WHITE,MALE,BUSH,CARNAHAN,TALENT,APPROVE,FAVORABLE,BUSH,LESS,JEANCARNAHAN,SUBURBS,ECON/JOBS,OMITS,NO,CLINTON,ME,ALWYSLGL,BETTER,APP/FAV,YES,REPUBLCN,SUBURBS,SOMCOL/ASSOC,PROTESTANT,AFEWAYEAR,OVER100K,YES,YES,MODERATE,18-64,REDUCNATDEBT,STATE,COMPLETE,KANSASCITY,30-44,40-49,REPUBLICAN,40-49,PROT/CHRIST,BOTH,BOTH,ISSUES,,,OPPOSE,0.804
STATE ONLY,26.0,48.0,33.0,THIRD CALL,50-59,WHITE,MALE,BUSH,ASHCROFT,TALENT,DISAPPR,UNFAVORABLE,BUSH,LESS,ASHCROFT,SUBURBS,WORLDAFFAIRS,GOODJUDGMENT,NO,PEROT,NONE,MOSTILL,BETTER,DIS/UNFAV,YES,REPUBLCN,SUBURBS,COLGRAD,PROTESTANT,AFEWAYEAR,50-75K,YES,YES,CONSERV,18-64,SOCIALSECURI,STATE,COMPLETE,KANSASCITY,45-59,50-59,REPUBLICAN,50-64,PROT/CHRIST,BOTH,BOTH,PERSONALQUAL,,,OPPOSE,0.811
STATE ONLY,26.0,48.0,34.0,THIRD CALL,30-39,WHITE,FEMALE,BUSH,CARNAHAN,TALENT,DISAPPR,UNFAVORABLE,BUSH,MORE,JEANCARNAHAN,SUBURBS,ECON/JOBS,HONEST,NO,DOLE,NONE,MOSTLGL,BETTER,DIS/UNFAV,YES,REPUBLCN,SUBURBS,SOMCOL/ASSOC,PROTESTANT,AFEWAYEAR,15-30K,YES,YES,MODERATE,18-64,CUTFEDINCTAX,STATE,COMPLETE,KANSASCITY,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,BOTH,ONLYGORE,PERSONALQUAL,,,SUPPORT,0.908
STATE ONLY,26.0,48.0,35.0,THIRD CALL,40-44,WHITE,MALE,BUSH,ASHCROFT,TALENT,DISAPPR,UNFAVORABLE,BUSH,LESS,ASHCROFT,SUBURBS,TAXES,STRONGLEADER,NO,DOLE,NONE,MOSTLGL,SAME,DIS/UNFAV,YES,REPUBLCN,SUBURBS,POSTGRAD,OTHERCHRIST,AFEWAYEAR,OVER100K,YES,YES,MODERATE,18-64,CUTFEDINCTAX,STATE,COMPLETE,KANSASCITY,30-44,40-49,REPUBLICAN,40-49,PROT/CHRIST,BOTH,NEITHER,ISSUES,,,OPPOSE,0.811
STATE ONLY,26.0,48.0,36.0,THIRD CALL,18-24,WHITE,MALE,GORE,CARNAHAN,HOLDEN,APPROVE,UNFAVORABLE,GORE,MORE,JEANCARNAHAN,SUBURBS,ECON/JOBS,EXPERIENCE,NO,NOVOTE,NONE,MOSTLGL,SAME,APP/UNFAV,NO,ELSE,SUBURBS,HSGRAD,NONE,AFEWAMONTH,75-100K,NO,NO,LIBERAL,18-64,CUTFEDINCTAX,STATE,COMPLETE,KANSASCITY,18-29,18-24,IND/OTHER,18-24,NONE,ONLYGORE,ONLYBUSH,PERSONALQUAL,,,OPPOSE,1.035
STATE ONLY,26.0,48.0,37.0,THIRD CALL,50-59,WHITE,MALE,BUSH,ASHCROFT,TALENT,DISAPPR,UNFAVORABLE,BUSH,LESS,ASHCROFT,SUBURBS,SOCIALSECUR,OMITS,NO,DOLE,NONE,MOSTLGL,BETTER,DIS/UNFAV,YES,REPUBLCN,SUBURBS,COLGRAD,PROTESTANT,AFEWAYEAR,50-75K,NO,NO,MODERATE,18-64,SOCIALSECURI,STATE,COMPLETE,KANSASCITY,45-59,50-59,REPUBLICAN,50-64,PROT/CHRIST,BOTH,ONLYGORE,PERSONALQUAL,,,OPPOSE,0.811
