VERSION,STATEID,PRECINCT,SEQ,CALL,AGE9,RACE,SEX,PRES,CLINTON,BCPERSON,HOU,XWAY2000,GOVTDO,SIZEPLC3,ISSUE,QUAL,RELRIGHT,X6VOTE,UNION4,ABORTION,FINSIT,JOBPERS,WORK,PARTYID,SIZEPLAC,EDUC,RELIGION,ATTEND,INCOME,MARRIED,CHILD,PHIL3,OVER65,TELEPOLL,STATE,BACKSIDE,GEOCODE,AGE,AGEABC,PARTY,AGE65,HISPANIC,QRACE,REL5,TRACK,PRESKNOW,FTVOTER,SAYANY,ISSVQUAL,VNS1,VNS2,GAY,CLINPRES,NEC,FEC,CLINECON,WEIGHT
STATE ONLY,38.0,4.0,32.0,FIRST CALL,50-59,WHITE,FEMALE,GORE,APPROVE,UNFAVORABLE,,GORE,MORE,,SOCIALSECUR,EXPERIENCE,NO,CLINTON,NONE,MOSTLGL,BETTER,APP/UNFAV,NO,DEMOCRAT,,POSTGRAD,NONE,NEVER,15-30K,NO,NO,MODERATE,18-64,PHONESVY,STATE,COMPLETE,SOUTHANDEAST,45-59,50-59,DEMOCRAT,50-64,NO,,NONE,RIGHTDIR,ONLYGORE,NO,BOTH,ISSUES,,,NO,NEITHER,EXCEL,OMITS,VERYRESPONSI,1.313
STATE ONLY,38.0,4.0,33.0,FIRST CALL,65-74,WHITE,MALE,GORE,APPROVE,FAVORABLE,,GORE,MORE,,SOCIALSECUR,LIKEABLE,NO,PEROT,ME,ALWYSILL,WORSE,APP/FAV,NO,DEMOCRAT,,SOMCOL/ASSOC,CATHOLIC,MORETHAN1AWK,,NO,NO,MODERATE,65+,PHONESVY,STATE,COMPLETE,SOUTHANDEAST,60+,60+,DEMOCRAT,65+,NO,,CATHOLIC,WRONGTRACK,ONLYGORE,NO,ONLYBUSH,ISSUES,,,NO,SUPPORTCLIN,GOOD,BETTER,VERYRESPONSI,0.87
STATE ONLY,38.0,4.0,34.0,FIRST CALL,25-29,HISP,MALE,BUSH,APPROVE,UNFAVORABLE,,BUSH,LESS,,EDUCATION,HONEST,NO,DOLE,NONE,MOSTILL,SAME,APP/UNFAV,YES,ELSE,,HSGRAD,CATHOLIC,AFEWAMONTH,30-50K,YES,YES,MODERATE,18-64,PHONESVY,STATE,COMPLETE,SOUTHANDEAST,18-29,25-29,IND/OTHER,25-29,YES,,CATHOLIC,RIGHTDIR,BOTH,NO,BOTH,PERSONALQUAL,,,NO,NEITHER,GOOD,SAME,SOMEWHATRESP,1.192
STATE ONLY,38.0,4.0,35.0,FIRST CALL,65-74,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,,BUSH,LESS,,WORLDAFFAIRS,HONEST,NO,DOLE,NONE,MOSTLGL,SAME,DIS/UNFAV,NO,REPUBLCN,,HSGRAD,ELSE,NEVER,15-30K,YES,NO,CONSERV,65+,PHONESVY,STATE,COMPLETE,SOUTHANDEAST,60+,60+,REPUBLICAN,65+,NO,,OTHER,WRONGTRACK,ONLYBUSH,NO,ONLYGORE,ISSUES,,,NO,OPPOSECLIN,GOOD,BETTER,NOTATALLRESP,1.252
STATE ONLY,38.0,4.0,36.0,FIRST CALL,50-59,WHITE,FEMALE,GORE,APPROVE,FAVORABLE,,GORE,MORE,,ECON/JOBS,COMPLEXISSUE,NO,CLINTON,ME,MOSTLGL,BETTER,APP/FAV,YES,DEMOCRAT,,COLGRAD,OTHERCHRIST,AFEWAYEAR,30-50K,NO,YES,MODERATE,18-64,PHONESVY,STATE,COMPLETE,SOUTHANDEAST,45-59,50-59,DEMOCRAT,50-64,NO,,PROT/CHRIST,WRONGTRACK,BOTH,NO,BOTH,PERSONALQUAL,,,NO,NEITHER,GOOD,BETTER,SOMEWHATRESP,0.657
STATE ONLY,38.0,4.0,37.0,FIRST CALL,40-44,WHITE,FEMALE,GORE,APPROVE,FAVORABLE,,GORE,MORE,,EDUCATION,COMPLEXISSUE,NO,CLINTON,NONE,ALWYSLGL,BETTER,APP/FAV,YES,DEMOCRAT,,COLGRAD,ELSE,NEVER,50-75K,NO,YES,LIBERAL,18-64,PHONESVY,STATE,COMPLETE,SOUTHANDEAST,30-44,40-49,DEMOCRAT,40-49,NO,,OTHER,RIGHTDIR,BOTH,NO,NEITHER,ISSUES,,,NO,NEITHER,EXCEL,WORSE,NOTTOORESPON,0.725
STATE ONLY,38.0,4.0,38.0,FIRST CALL,75+,WHITE,FEMALE,BUSH,APPROVE,UNFAVORABLE,,BUSH,LESS,,MEDICARE/RX,CARES,NO,DOLE,NONE,MOSTLGL,SAME,APP/UNFAV,YES,REPUBLCN,,SOMCOL/ASSOC,PROTESTANT,ONCEAWEEK,30-50K,NO,NO,MODERATE,65+,PHONESVY,STATE,COMPLETE,SOUTHANDEAST,60+,60+,REPUBLICAN,65+,NO,,PROT/CHRIST,RIGHTDIR,ONLYBUSH,NO,ONLYGORE,PERSONALQUAL,,,NO,NEITHER,GOOD,BETTER,SOMEWHATRESP,0.26
STATE ONLY,38.0,4.0,39.0,FIRST CALL,45-49,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,,BUSH,LESS,,OMITS,HONEST,NO,DOLE,NONE,ALWYSILL,WORSE,DIS/UNFAV,YES,REPUBLCN,,COLGRAD,PROTESTANT,ONCEAWEEK,50-75K,YES,YES,CONSERV,18-64,PHONESVY,STATE,COMPLETE,SOUTHANDEAST,45-59,40-49,REPUBLICAN,40-49,NO,,PROT/CHRIST,WRONGTRACK,ONLYBUSH,NO,ONLYGORE,ISSUES,,,NO,OMITS,POOR,BETTER,VERYRESPONSI,1.135
STATE ONLY,38.0,4.0,40.0,FIRST CALL,45-49,WHITE,MALE,BUSH,APPROVE,UNFAVORABLE,,BUSH,MORE,,OMITS,GOODJUDGMENT,NO,DOLE,NONE,MOSTLGL,SAME,APP/UNFAV,YES,REPUBLCN,,COLGRAD,PROTESTANT,AFEWAYEAR,OVER100K,YES,YES,CONSERV,18-64,PHONESVY,STATE,COMPLETE,SOUTHANDEAST,45-59,40-49,REPUBLICAN,40-49,NO,,PROT/CHRIST,RIGHTDIR,BOTH,NO,BOTH,PERSONALQUAL,,,NO,NEITHER,GOOD,SAME,SOMEWHATRESP,1.135
STATE ONLY,38.0,4.0,41.0,FIRST CALL,30-39,HISP,MALE,BUSH,APPROVE,FAVORABLE,,BUSH,MORE,,ECON/JOBS,COMPLEXISSUE,NO,NOVOTE,NONE,ALWYSILL,SAME,APP/FAV,NO,ELSE,,NOHS,CATHOLIC,ONCEAWEEK,15-30K,YES,YES,MODERATE,18-64,PHONESVY,STATE,COMPLETE,SOUTHANDEAST,30-44,30-39,IND/OTHER,30-39,YES,,CATHOLIC,WRONGTRACK,BOTH,YES,ONLYGORE,ISSUES,,,NO,NEITHER,EXCEL,SAME,SOMEWHATRESP,1.49
STATE ONLY,38.0,4.0,42.0,FIRST CALL,65-74,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,,BUSH,LESS,,HEALTHCARE,HONEST,NO,DOLE,NONE,MOSTLGL,SAME,DIS/UNFAV,NO,REPUBLCN,,POSTGRAD,PROTESTANT,ONCEAWEEK,30-50K,YES,NO,CONSERV,65+,PHONESVY,STATE,COMPLETE,SOUTHANDEAST,60+,60+,REPUBLICAN,65+,NO,,PROT/CHRIST,RIGHTDIR,BOTH,NO,ONLYGORE,ISSUES,,,NO,NEITHER,GOOD,SAME,NOTTOORESPON,1.04
STATE ONLY,38.0,4.0,43.0,FIRST CALL,75+,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,,BUSH,LESS,,SOCIALSECUR,HONEST,NO,DOLE,NONE,MOSTILL,SAME,DIS/UNFAV,NO,INDEPEND,,COLGRAD,CATHOLIC,ONCEAWEEK,,YES,NO,MODERATE,65+,PHONESVY,STATE,COMPLETE,SOUTHANDEAST,60+,60+,IND/OTHER,65+,NO,,CATHOLIC,RIGHTDIR,BOTH,NO,ONLYGORE,PERSONALQUAL,,,NO,OPPOSECLIN,EXCEL,WORSE,NOTTOORESPON,1.19
STATE ONLY,38.0,4.0,44.0,FIRST CALL,75+,WHITE,MALE,NADER,OMITS,UNFAVORABLE,,BUSH,OMITS,,MEDICARE/RX,HONEST,NO,DOLE,NONE,MOSTILL,SAME,OMITS,NO,INDEPEND,,SOMCOL/ASSOC,PROTESTANT,ONCEAWEEK,LESS15K,YES,NO,CONSERV,65+,PHONESVY,STATE,COMPLETE,SOUTHANDEAST,60+,60+,IND/OTHER,65+,NO,,PROT/CHRIST,WRONGTRACK,ONLYBUSH,NO,NEITHER,PERSONALQUAL,,,YES,NEITHER,NOTGOOD,WORSE,NOTATALLRESP,1.112
STATE ONLY,38.0,4.0,45.0,FIRST CALL,25-29,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,,BUSH,LESS,,EDUCATION,COMPLEXISSUE,YES,DOLE,NONE,ALWYSILL,BETTER,DIS/UNFAV,YES,REPUBLCN,,POSTGRAD,PROTESTANT,ONCEAWEEK,15-30K,NO,NO,CONSERV,18-64,PHONESVY,STATE,COMPLETE,SOUTHANDEAST,18-29,25-29,REPUBLICAN,25-29,NO,,PROT/CHRIST,WRONGTRACK,BOTH,NO,BOTH,ISSUES,,,NO,NEITHER,NOTGOOD,SAME,SOMEWHATRESP,0.521
STATE ONLY,38.0,4.0,46.0,FIRST CALL,65-74,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,,BUSH,LESS,,SOCIALSECUR,HONEST,NO,DOLE,NONE,ALWYSILL,WORSE,DIS/UNFAV,NO,REPUBLCN,,HSGRAD,PROTESTANT,AFEWAYEAR,15-30K,YES,NO,,65+,PHONESVY,STATE,COMPLETE,SOUTHANDEAST,60+,60+,REPUBLICAN,65+,NO,,PROT/CHRIST,WRONGTRACK,ONLYBUSH,NO,ONLYGORE,PERSONALQUAL,,,NO,OPPOSECLIN,GOOD,SAME,NOTATALLRESP,1.252
STATE ONLY,38.0,4.0,47.0,FIRST CALL,25-29,OTHER,MALE,GORE,APPROVE,FAVORABLE,,GORE,LESS,,WORLDAFFAIRS,OMITS,NO,NOVOTE,NONE,ALWYSLGL,BETTER,APP/FAV,YES,INDEPEND,,HSGRAD,NONE,NEVER,15-30K,NO,NO,CONSERV,18-64,PHONESVY,STATE,COMPLETE,SOUTHANDEAST,18-29,25-29,IND/OTHER,25-29,NO,,NONE,OMITS,BOTH,NO,BOTH,PERSONALQUAL,,,NO,NEITHER,NOTGOOD,OMITS,SOMEWHATRESP,1.313
STATE ONLY,38.0,4.0,48.0,FIRST CALL,18-24,WHITE,FEMALE,GORE,APPROVE,UNFAVORABLE,,GORE,MORE,,EDUCATION,EXPERIENCE,NO,NOVOTE,NONE,MOSTLGL,SAME,APP/UNFAV,NO,INDEPEND,,HSGRAD,NONE,AFEWAYEAR,50-75K,NO,NO,LIBERAL,18-64,PHONESVY,STATE,COMPLETE,SOUTHANDEAST,18-29,18-24,IND/OTHER,18-24,NO,,NONE,RIGHTDIR,BOTH,YES,BOTH,ISSUES,,,NO,NEITHER,GOOD,SAME,SOMEWHATRESP,1.921
STATE ONLY,38.0,4.0,49.0,FIRST CALL,50-59,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,,BUSH,LESS,,SOCIALSECUR,STRONGLEADER,NO,NOVOTE,NONE,MOSTILL,WORSE,DIS/UNFAV,NO,INDEPEND,,HSGRAD,ELSE,ONCEAWEEK,LESS15K,NO,NO,CONSERV,18-64,PHONESVY,STATE,COMPLETE,SOUTHANDEAST,45-59,50-59,IND/OTHER,50-64,NO,,OTHER,OMITS,ONLYBUSH,NO,BOTH,ISSUES,,,NO,OPPOSECLIN,POOR,OMITS,NOTATALLRESP,0.448
STATE ONLY,38.0,4.0,50.0,FIRST CALL,45-49,WHITE,MALE,BUSH,DISAPPR,FAVORABLE,,BUSH,LESS,,TAXES,GOODJUDGMENT,NO,DOLE,NONE,MOSTILL,SAME,DIS/FAV,YES,REPUBLCN,,SOMCOL/ASSOC,PROTESTANT,NEVER,75-100K,YES,YES,MODERATE,18-64,PHONESVY,STATE,COMPLETE,SOUTHANDEAST,45-59,40-49,REPUBLICAN,40-49,NO,,PROT/CHRIST,RIGHTDIR,BOTH,NO,ONLYGORE,ISSUES,,,NO,NEITHER,GOOD,SAME,NOTTOORESPON,1.135
STATE ONLY,38.0,4.0,51.0,FIRST CALL,50-59,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,,BUSH,LESS,,TAXES,OMITS,OMITS,PEROT,NONE,OMITS,BETTER,DIS/UNFAV,NO,ELSE,,SOMCOL/ASSOC,PROTESTANT,NEVER,15-30K,YES,NO,,18-64,PHONESVY,STATE,COMPLETE,SOUTHANDEAST,45-59,50-59,IND/OTHER,50-64,NO,,PROT/CHRIST,OMITS,BOTH,NO,BOTH,OMITS,,,NO,OPPOSECLIN,NOTGOOD,BETTER,NOTATALLRESP,0.897
STATE ONLY,38.0,4.0,52.0,FIRST CALL,50-59,WHITE,FEMALE,GORE,DISAPPR,UNFAVORABLE,,GORE,MORE,,MEDICARE/RX,GOODJUDGMENT,NO,NOVOTE,NONE,MOSTLGL,SAME,DIS/UNFAV,NO,DEMOCRAT,,NOHS,PROTESTANT,AFEWAMONTH,LESS15K,YES,NO,CONSERV,18-64,PHONESVY,STATE,COMPLETE,SOUTHANDEAST,45-59,50-59,DEMOCRAT,50-64,NO,,PROT/CHRIST,WRONGTRACK,BOTH,NO,BOTH,PERSONALQUAL,,,NO,NEITHER,NOTGOOD,SAME,SOMEWHATRESP,0.657
STATE ONLY,38.0,4.0,53.0,FIRST CALL,65-74,WHITE,FEMALE,GORE,APPROVE,FAVORABLE,,GORE,MORE,,MEDICARE/RX,EXPERIENCE,NO,CLINTON,NONE,OMITS,SAME,APP/FAV,NO,DEMOCRAT,,NOHS,PROTESTANT,AFEWAMONTH,LESS15K,YES,NO,MODERATE,65+,PHONESVY,STATE,COMPLETE,SOUTHANDEAST,60+,60+,DEMOCRAT,65+,NO,,PROT/CHRIST,RIGHTDIR,BOTH,NO,NEITHER,ISSUES,,,NO,NEITHER,GOOD,SAME,SOMEWHATRESP,1.447
STATE ONLY,38.0,4.0,54.0,FIRST CALL,65-74,WHITE,FEMALE,BUSH,APPROVE,UNFAVORABLE,,BUSH,OMITS,,MEDICARE/RX,HONEST,NO,CLINTON,NONE,MOSTILL,WORSE,APP/UNFAV,NO,REPUBLCN,,SOMCOL/ASSOC,OTHERCHRIST,ONCEAWEEK,15-30K,YES,NO,CONSERV,65+,PHONESVY,STATE,COMPLETE,SOUTHANDEAST,60+,60+,REPUBLICAN,65+,NO,,PROT/CHRIST,RIGHTDIR,BOTH,NO,BOTH,PERSONALQUAL,,,NO,NEITHER,GOOD,SAME,SOMEWHATRESP,1.04
STATE ONLY,38.0,4.0,55.0,FIRST CALL,50-59,WHITE,FEMALE,BUCHANAN,DISAPPR,UNFAVORABLE,,WOULDNOTVOTE,LESS,,OMITS,HONEST,NO,PEROT,NONE,MOSTLGL,WORSE,DIS/UNFAV,YES,INDEPEND,,SOMCOL/ASSOC,OTHERCHRIST,ONCEAWEEK,30-50K,YES,YES,MODERATE,18-64,PHONESVY,STATE,COMPLETE,SOUTHANDEAST,45-59,50-59,IND/OTHER,50-64,NO,,PROT/CHRIST,WRONGTRACK,NEITHER,NO,BOTH,PERSONALQUAL,,,YES,NEITHER,POOR,BETTER,VERYRESPONSI,3.158
STATE ONLY,38.0,4.0,56.0,FIRST CALL,30-39,WHITE,FEMALE,GORE,OMITS,UNFAVORABLE,,GORE,MORE,,ECON/JOBS,EXPERIENCE,NO,CLINTON,NONE,MOSTLGL,BETTER,OMITS,YES,DEMOCRAT,,HSGRAD,NONE,NEVER,15-30K,NO,NO,MODERATE,18-64,PHONESVY,STATE,COMPLETE,SOUTHANDEAST,30-44,30-39,DEMOCRAT,30-39,NO,,NONE,RIGHTDIR,BOTH,NO,BOTH,ISSUES,,,NO,NEITHER,EXCEL,SAME,NOTTOORESPON,1.449
STATE ONLY,38.0,4.0,57.0,FIRST CALL,75+,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,,BUSH,LESS,,OMITS,HONEST,NO,DOLE,NONE,ALWYSLGL,SAME,DIS/UNFAV,NO,REPUBLCN,,POSTGRAD,PROTESTANT,ONCEAWEEK,30-50K,NO,NO,CONSERV,65+,PHONESVY,STATE,COMPLETE,SOUTHANDEAST,60+,60+,REPUBLICAN,65+,NO,,PROT/CHRIST,OMITS,BOTH,NO,BOTH,ISSUES,,,NO,NEITHER,NOTGOOD,OMITS,NOTATALLRESP,0.52
STATE ONLY,38.0,4.0,58.0,FIRST CALL,50-59,OTHER,FEMALE,BUSH,DISAPPR,UNFAVORABLE,,BUSH,LESS,,OMITS,HONEST,NO,CLINTON,NONE,MOSTILL,SAME,DIS/UNFAV,YES,INDEPEND,,SOMCOL/ASSOC,PROTESTANT,ONCEAWEEK,50-75K,YES,NO,MODERATE,18-64,PHONESVY,STATE,COMPLETE,SOUTHANDEAST,45-59,50-59,IND/OTHER,50-64,NO,,PROT/CHRIST,OMITS,BOTH,NO,BOTH,PERSONALQUAL,,,NO,OPPOSECLIN,GOOD,OMITS,NOTATALLRESP,0.897
STATE ONLY,38.0,4.0,59.0,FIRST CALL,65-74,WHITE,FEMALE,BUSH,DISAPPR,OMITS,,BUSH,MORE,,SOCIALSECUR,HONEST,NO,OMITS,NONE,ALWYSLGL,SAME,OMITS,NO,DEMOCRAT,,HSGRAD,NONE,AFEWAYEAR,30-50K,YES,NO,CONSERV,65+,PHONESVY,STATE,COMPLETE,SOUTHANDEAST,60+,60+,DEMOCRAT,65+,NO,,NONE,WRONGTRACK,ONLYBUSH,NO,ONLYGORE,ISSUES,,,NO,OMITS,POOR,SAME,NOTTOORESPON,1.314
STATE ONLY,38.0,4.0,60.0,FIRST CALL,65-74,WHITE,FEMALE,GORE,APPROVE,UNFAVORABLE,,GORE,LESS,,ECON/JOBS,COMPLEXISSUE,NO,CLINTON,NONE,MOSTILL,BETTER,APP/UNFAV,NO,DEMOCRAT,,HSGRAD,PROTESTANT,ONCEAWEEK,15-30K,YES,NO,MODERATE,65+,PHONESVY,STATE,COMPLETE,SOUTHANDEAST,60+,60+,DEMOCRAT,65+,NO,,PROT/CHRIST,RIGHTDIR,BOTH,NO,BOTH,ISSUES,,,NO,NEITHER,EXCEL,SAME,VERYRESPONSI,1.447
STATE ONLY,38.0,4.0,61.0,FIRST CALL,30-39,HISP,FEMALE,BUSH,DISAPPR,OMITS,,BUSH,MORE,,ECON/JOBS,HONEST,OMITS,CLINTON,ME,MOSTILL,SAME,OMITS,YES,,,COLGRAD,PROTESTANT,ONCEAWEEK,30-50K,YES,YES,MODERATE,18-64,PHONESVY,STATE,COMPLETE,SOUTHANDEAST,30-44,30-39,,30-39,YES,,PROT/CHRIST,RIGHTDIR,BOTH,NO,ONLYGORE,PERSONALQUAL,,,NO,NEITHER,NOTGOOD,SAME,SOMEWHATRESP,1.112
STATE ONLY,38.0,4.0,62.0,FIRST CALL,40-44,WHITE,FEMALE,GORE,APPROVE,UNFAVORABLE,,GORE,MORE,,ECON/JOBS,STRONGLEADER,NO,CLINTON,NONE,MOSTLGL,BETTER,APP/UNFAV,YES,DEMOCRAT,,SOMCOL/ASSOC,CATHOLIC,AFEWAMONTH,15-30K,NO,NO,MODERATE,18-64,PHONESVY,STATE,COMPLETE,SOUTHANDEAST,30-44,40-49,DEMOCRAT,40-49,YES,,CATHOLIC,RIGHTDIR,ONLYGORE,NO,NEITHER,PERSONALQUAL,,,NO,NEITHER,EXCEL,SAME,VERYRESPONSI,1.449
STATE ONLY,38.0,4.0,63.0,FIRST CALL,18-24,WHITE,MALE,BUSH,OMITS,FAVORABLE,,BUSH,OMITS,,TAXES,CARES,NO,NOVOTE,NONE,ALWYSILL,OMITS,OMITS,NO,,,NOHS,NONE,ONCEAWEEK,LESS15K,NO,NO,,18-64,PHONESVY,STATE,COMPLETE,SOUTHANDEAST,18-29,18-24,,18-24,NO,,NONE,WRONGTRACK,ONLYBUSH,YES,ONLYGORE,PERSONALQUAL,,,YES,OMITS,GOOD,OMITS,OMITS,3.14
STATE ONLY,38.0,4.0,64.0,FIRST CALL,30-39,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,,BUSH,LESS,,TAXES,CARES,NO,CLINTON,SOMEONEELSE,ALWYSILL,BETTER,DIS/UNFAV,YES,REPUBLCN,,COLGRAD,CATHOLIC,ONCEAWEEK,,YES,YES,CONSERV,18-64,PHONESVY,STATE,COMPLETE,SOUTHANDEAST,30-44,30-39,REPUBLICAN,30-39,NO,,CATHOLIC,WRONGTRACK,ONLYBUSH,YES,BOTH,ISSUES,,,NO,OPPOSECLIN,GOOD,SAME,NOTATALLRESP,1.042
STATE ONLY,38.0,4.0,65.0,FIRST CALL,65-74,WHITE,FEMALE,BUSH,APPROVE,FAVORABLE,,BUSH,OMITS,,SOCIALSECUR,CARES,OMITS,PEROT,NONE,MOSTILL,SAME,APP/FAV,NO,DEMOCRAT,,HSGRAD,NONE,AFEWAYEAR,,YES,NO,,65+,PHONESVY,STATE,COMPLETE,SOUTHANDEAST,60+,60+,DEMOCRAT,65+,NO,,NONE,WRONGTRACK,BOTH,NO,BOTH,PERSONALQUAL,,,NO,NEITHER,NOTGOOD,OMITS,NOTATALLRESP,1.314
STATE ONLY,38.0,4.0,66.0,FIRST CALL,50-59,WHITE,FEMALE,GORE,APPROVE,UNFAVORABLE,,GORE,OMITS,,HEALTHCARE,COMPLEXISSUE,NO,CLINTON,NONE,MOSTILL,SAME,APP/UNFAV,YES,DEMOCRAT,,POSTGRAD,CATHOLIC,MORETHAN1AWK,LESS15K,NO,NO,LIBERAL,18-64,PHONESVY,STATE,COMPLETE,SOUTHANDEAST,45-59,50-59,DEMOCRAT,50-64,NO,,CATHOLIC,WRONGTRACK,ONLYGORE,NO,BOTH,ISSUES,,,NO,NEITHER,NOTGOOD,WORSE,SOMEWHATRESP,0.657
STATE ONLY,38.0,4.0,67.0,FIRST CALL,75+,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,,BUSH,LESS,,OMITS,EXPERIENCE,NO,PEROT,NONE,MOSTILL,SAME,DIS/UNFAV,NO,INDEPEND,,NOHS,NONE,AFEWAYEAR,LESS15K,YES,NO,CONSERV,65+,PHONESVY,STATE,COMPLETE,SOUTHANDEAST,60+,60+,IND/OTHER,65+,NO,,NONE,WRONGTRACK,NEITHER,NO,BOTH,ISSUES,,,NO,NEITHER,OMITS,BETTER,VERYRESPONSI,0.988
STATE ONLY,38.0,4.0,68.0,FIRST CALL,75+,WHITE,MALE,GORE,APPROVE,FAVORABLE,,GORE,LESS,,MEDICARE/RX,STRONGLEADER,NO,CLINTON,ME,MOSTLGL,SAME,APP/FAV,NO,DEMOCRAT,,NOHS,PROTESTANT,AFEWAYEAR,15-30K,YES,NO,LIBERAL,65+,PHONESVY,STATE,COMPLETE,SOUTHANDEAST,60+,60+,DEMOCRAT,65+,NO,,PROT/CHRIST,RIGHTDIR,ONLYGORE,NO,BOTH,ISSUES,,,NO,SUPPORTCLIN,EXCEL,BETTER,VERYRESPONSI,1.742
STATE ONLY,38.0,4.0,69.0,FIRST CALL,45-49,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,,BUSH,LESS,,ECON/JOBS,STRONGLEADER,NO,DOLE,NONE,ALWYSILL,WORSE,DIS/UNFAV,YES,REPUBLCN,,SOMCOL/ASSOC,OTHERCHRIST,AFEWAYEAR,OVER100K,NO,NO,CONSERV,18-64,PHONESVY,STATE,COMPLETE,SOUTHANDEAST,45-59,40-49,REPUBLICAN,40-49,NO,,PROT/CHRIST,WRONGTRACK,ONLYBUSH,NO,BOTH,ISSUES,,,NO,NEITHER,GOOD,BETTER,NOTATALLRESP,1.135
STATE ONLY,38.0,4.0,70.0,FIRST CALL,45-49,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,,BUSH,MORE,,ECON/JOBS,HONEST,YES,DOLE,NONE,MOSTILL,WORSE,DIS/UNFAV,YES,REPUBLCN,,SOMCOL/ASSOC,PROTESTANT,AFEWAMONTH,30-50K,YES,NO,CONSERV,18-64,PHONESVY,STATE,COMPLETE,SOUTHANDEAST,45-59,40-49,REPUBLICAN,40-49,NO,,PROT/CHRIST,WRONGTRACK,ONLYBUSH,NO,ONLYGORE,PERSONALQUAL,,,NO,NEITHER,POOR,BETTER,VERYRESPONSI,0.9430000000000001
STATE ONLY,38.0,4.0,71.0,FIRST CALL,18-24,WHITE,FEMALE,GORE,APPROVE,FAVORABLE,,GORE,MORE,,HEALTHCARE,HONEST,NO,NOVOTE,SOMEONEELSE,MOSTLGL,BETTER,APP/FAV,YES,DEMOCRAT,,HSGRAD,NONE,AFEWAYEAR,50-75K,NO,YES,LIBERAL,18-64,PHONESVY,STATE,COMPLETE,SOUTHANDEAST,18-29,18-24,DEMOCRAT,18-24,NO,,NONE,WRONGTRACK,BOTH,YES,BOTH,ISSUES,,,NO,NEITHER,GOOD,BETTER,VERYRESPONSI,2.551
STATE ONLY,38.0,4.0,72.0,FIRST CALL,45-49,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,,BUSH,LESS,,OMITS,CARES,NO,OMITS,NONE,MOSTLGL,SAME,DIS/UNFAV,NO,REPUBLCN,,HSGRAD,PROTESTANT,AFEWAYEAR,50-75K,YES,NO,MODERATE,18-64,PHONESVY,STATE,COMPLETE,SOUTHANDEAST,45-59,40-49,REPUBLICAN,40-49,NO,,PROT/CHRIST,WRONGTRACK,BOTH,NO,ONLYGORE,PERSONALQUAL,,,NO,NEITHER,GOOD,SAME,SOMEWHATRESP,0.9430000000000001
STATE ONLY,38.0,4.0,73.0,FIRST CALL,30-39,WHITE,FEMALE,GORE,APPROVE,UNFAVORABLE,,GORE,LESS,,ECON/JOBS,EXPERIENCE,NO,CLINTON,NONE,ALWYSLGL,BETTER,APP/UNFAV,YES,DEMOCRAT,,COLGRAD,NONE,NEVER,30-50K,YES,NO,MODERATE,18-64,PHONESVY,STATE,COMPLETE,SOUTHANDEAST,30-44,30-39,DEMOCRAT,30-39,NO,,NONE,RIGHTDIR,ONLYGORE,YES,ONLYBUSH,ISSUES,,,NO,NEITHER,GOOD,BETTER,SOMEWHATRESP,1.449
STATE ONLY,38.0,4.0,74.0,FIRST CALL,65-74,WHITE,MALE,OTHER,APPROVE,OMITS,,WOULDNOTVOTE,MORE,,ECON/JOBS,COMPLEXISSUE,NO,CLINTON,ME,MOSTILL,BETTER,OMITS,NO,DEMOCRAT,,HSGRAD,OTHERCHRIST,AFEWAMONTH,50-75K,YES,NO,LIBERAL,65+,PHONESVY,STATE,COMPLETE,SOUTHANDEAST,60+,60+,DEMOCRAT,65+,NO,,PROT/CHRIST,RIGHTDIR,ONLYGORE,NO,BOTH,ISSUES,,,YES,SUPPORTCLIN,EXCEL,OMITS,VERYRESPONSI,0.778
STATE ONLY,38.0,4.0,75.0,FIRST CALL,50-59,WHITE,FEMALE,GORE,APPROVE,UNFAVORABLE,,GORE,OMITS,,OMITS,COMPLEXISSUE,NO,NOVOTE,ME,MOSTLGL,SAME,APP/UNFAV,YES,DEMOCRAT,,POSTGRAD,PROTESTANT,AFEWAMONTH,30-50K,NO,NO,LIBERAL,18-64,PHONESVY,STATE,COMPLETE,SOUTHANDEAST,45-59,50-59,DEMOCRAT,50-64,NO,,PROT/CHRIST,RIGHTDIR,BOTH,NO,BOTH,ISSUES,,,NO,NEITHER,GOOD,SAME,SOMEWHATRESP,0.657
