VERSION,STATEID,PRECINCT,SEQ,CALL,WGT,AGE9,RACE,SEX,PRES,CLINTON,BCPERSON,XWAY2000,RELRIGHT,X6VOTE,FINSIT,JOBPERS,PARTYID,RELIGION,INCOME,PHIL3,OVER65,EVOLCREA,STATE,GEOCODE,AGE,AGEABC,PARTY,AGE65,REL5,VNS1,VNS2,WEIGHT
STATE ONLY,17.0,56.0,45.0,THIRD CALL,338.0,30-39,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,BETTER,DIS/UNFAV,REPUBLCN,OTHERCHRIST,OVER100K,CONSERV,18-64,CREATIONISM,STATE,WICHITA,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,,,0.338
STATE ONLY,17.0,56.0,46.0,THIRD CALL,209.0,25-29,WHITE,FEMALE,BUSH,APPROVE,UNFAVORABLE,BUSH,NO,DOLE,SAME,APP/UNFAV,REPUBLCN,OTHERCHRIST,50-75K,MODERATE,18-64,BOTH,STATE,WICHITA,18-29,25-29,REPUBLICAN,25-29,PROT/CHRIST,,,0.209
STATE ONLY,17.0,56.0,47.0,THIRD CALL,227.0,30-39,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,BETTER,DIS/UNFAV,REPUBLCN,PROTESTANT,30-50K,MODERATE,18-64,BOTH,STATE,WICHITA,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,,,0.227
STATE ONLY,17.0,56.0,48.0,THIRD CALL,345.0,30-39,WHITE,FEMALE,NADER,DISAPPR,FAVORABLE,WOULDNOTVOTE,NO,PEROT,BETTER,DIS/FAV,INDEPEND,OTHERCHRIST,30-50K,LIBERAL,18-64,BOTH,STATE,WICHITA,30-44,30-39,IND/OTHER,30-39,PROT/CHRIST,,,0.34500000000000003
STATE ONLY,17.0,56.0,49.0,THIRD CALL,458.0,65-74,WHITE,FEMALE,BUSH,OMITS,UNFAVORABLE,BUSH,OMITS,DOLE,WORSE,OMITS,REPUBLCN,PROTESTANT,,,65+,BOTH,STATE,WICHITA,60+,60+,REPUBLICAN,65+,PROT/CHRIST,,,0.458
STATE ONLY,17.0,56.0,50.0,THIRD CALL,227.0,30-39,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,OMITS,DOLE,SAME,DIS/UNFAV,REPUBLCN,OTHERCHRIST,30-50K,CONSERV,18-64,CREATIONISM,STATE,WICHITA,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,,,0.227
STATE ONLY,17.0,56.0,51.0,THIRD CALL,345.0,40-44,WHITE,FEMALE,NADER,DISAPPR,UNFAVORABLE,WOULDNOTVOTE,NO,PEROT,BETTER,DIS/UNFAV,INDEPEND,ELSE,75-100K,LIBERAL,18-64,BOTH,STATE,WICHITA,30-44,40-49,IND/OTHER,40-49,OTHER,,,0.34500000000000003
STATE ONLY,17.0,56.0,52.0,THIRD CALL,209.0,25-29,OTHER,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,YES,DOLE,SAME,DIS/UNFAV,REPUBLCN,OTHERCHRIST,30-50K,CONSERV,18-64,BOTH,STATE,WICHITA,18-29,25-29,REPUBLICAN,25-29,PROT/CHRIST,,,0.209
STATE ONLY,17.0,56.0,53.0,THIRD CALL,158.0,45-49,BLACK,MALE,GORE,APPROVE,UNFAVORABLE,GORE,NO,CLINTON,BETTER,APP/UNFAV,INDEPEND,PROTESTANT,50-75K,MODERATE,18-64,BOTH,STATE,WICHITA,45-59,40-49,IND/OTHER,40-49,PROT/CHRIST,,,0.158
STATE ONLY,17.0,56.0,54.0,THIRD CALL,163.0,30-39,WHITE,FEMALE,GORE,APPROVE,UNFAVORABLE,GORE,NO,PEROT,SAME,APP/UNFAV,,PROTESTANT,30-50K,LIBERAL,18-64,BOTH,STATE,WICHITA,30-44,30-39,,30-39,PROT/CHRIST,,,0.163
STATE ONLY,17.0,56.0,55.0,THIRD CALL,312.0,18-24,WHITE,MALE,BUSH,APPROVE,FAVORABLE,BUSH,NO,NOVOTE,BETTER,APP/FAV,INDEPEND,ELSE,30-50K,MODERATE,18-64,BOTH,STATE,WICHITA,18-29,18-24,IND/OTHER,18-24,OTHER,,,0.312
STATE ONLY,17.0,56.0,56.0,THIRD CALL,209.0,25-29,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,WORSE,DIS/UNFAV,REPUBLCN,PROTESTANT,30-50K,MODERATE,18-64,EVOLUTION,STATE,WICHITA,18-29,25-29,REPUBLICAN,25-29,PROT/CHRIST,,,0.209
STATE ONLY,17.0,56.0,57.0,THIRD CALL,458.0,60-64,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,SAME,DIS/UNFAV,REPUBLCN,PROTESTANT,50-75K,MODERATE,18-64,BOTH,STATE,WICHITA,60+,60+,REPUBLICAN,50-64,PROT/CHRIST,,,0.458
STATE ONLY,17.0,56.0,58.0,THIRD CALL,227.0,50-59,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,YES,DOLE,WORSE,DIS/UNFAV,DEMOCRAT,CATHOLIC,15-30K,MODERATE,18-64,OMITS,STATE,WICHITA,45-59,50-59,DEMOCRAT,50-64,CATHOLIC,,,0.227
STATE ONLY,17.0,56.0,59.0,THIRD CALL,338.0,30-39,OTHER,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,YES,DOLE,BETTER,DIS/UNFAV,REPUBLCN,OTHERCHRIST,50-75K,CONSERV,18-64,CREATIONISM,STATE,WICHITA,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,,,0.338
STATE ONLY,17.0,56.0,60.0,THIRD CALL,158.0,30-39,BLACK,MALE,GORE,APPROVE,FAVORABLE,GORE,NO,CLINTON,BETTER,APP/FAV,DEMOCRAT,OTHERCHRIST,30-50K,LIBERAL,18-64,BOTH,STATE,WICHITA,30-44,30-39,DEMOCRAT,30-39,PROT/CHRIST,,,0.158
STATE ONLY,17.0,56.0,61.0,THIRD CALL,163.0,30-39,WHITE,FEMALE,GORE,APPROVE,UNFAVORABLE,GORE,OMITS,CLINTON,SAME,APP/UNFAV,,CATHOLIC,30-50K,,18-64,OMITS,STATE,WICHITA,30-44,30-39,,30-39,CATHOLIC,,,0.163
STATE ONLY,17.0,56.0,62.0,THIRD CALL,244.0,50-59,,MALE,GORE,APPROVE,FAVORABLE,WOULDNOTVOTE,NO,CLINTON,BETTER,APP/FAV,INDEPEND,CATHOLIC,75-100K,MODERATE,18-64,BOTH,STATE,WICHITA,45-59,50-59,IND/OTHER,50-64,CATHOLIC,,,0.244
STATE ONLY,17.0,56.0,63.0,THIRD CALL,146.0,18-24,BLACK,MALE,GORE,APPROVE,FAVORABLE,GORE,NO,CLINTON,OMITS,APP/FAV,DEMOCRAT,OTHERCHRIST,,,18-64,BOTH,STATE,WICHITA,18-29,18-24,DEMOCRAT,18-24,PROT/CHRIST,,,0.146
STATE ONLY,17.0,56.0,64.0,THIRD CALL,244.0,45-49,WHITE,MALE,GORE,APPROVE,FAVORABLE,GORE,NO,CLINTON,BETTER,APP/FAV,DEMOCRAT,PROTESTANT,75-100K,MODERATE,18-64,BOTH,STATE,WICHITA,45-59,40-49,DEMOCRAT,40-49,PROT/CHRIST,,,0.244
STATE ONLY,17.0,56.0,65.0,THIRD CALL,338.0,40-44,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,BETTER,DIS/UNFAV,REPUBLCN,PROTESTANT,50-75K,MODERATE,18-64,BOTH,STATE,WICHITA,30-44,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,0.338
STATE ONLY,17.0,56.0,66.0,THIRD CALL,227.0,45-49,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,WORSE,DIS/UNFAV,REPUBLCN,PROTESTANT,30-50K,MODERATE,18-64,BOTH,STATE,WICHITA,45-59,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,0.227
STATE ONLY,17.0,56.0,67.0,THIRD CALL,209.0,18-24,OTHER,FEMALE,BUSH,APPROVE,UNFAVORABLE,BUSH,NO,NOVOTE,SAME,APP/UNFAV,INDEPEND,CATHOLIC,50-75K,LIBERAL,18-64,BOTH,STATE,WICHITA,18-29,18-24,IND/OTHER,18-24,CATHOLIC,,,0.209
STATE ONLY,17.0,56.0,68.0,THIRD CALL,227.0,30-39,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,YES,DOLE,WORSE,DIS/UNFAV,REPUBLCN,PROTESTANT,50-75K,CONSERV,18-64,CREATIONISM,STATE,WICHITA,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,,,0.227
STATE ONLY,17.0,56.0,69.0,THIRD CALL,209.0,25-29,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,YES,DOLE,BETTER,DIS/UNFAV,REPUBLCN,PROTESTANT,30-50K,CONSERV,18-64,BOTH,STATE,WICHITA,18-29,25-29,REPUBLICAN,25-29,PROT/CHRIST,,,0.209
STATE ONLY,17.0,59.0,1.0,FIRST CALL,337.0,50-59,WHITE,FEMALE,BUSH,APPROVE,UNFAVORABLE,BUSH,NO,CLINTON,SAME,APP/UNFAV,INDEPEND,PROTESTANT,75-100K,MODERATE,18-64,BOTH,STATE,WICHITA,45-59,50-59,IND/OTHER,50-64,PROT/CHRIST,,,0.337
STATE ONLY,17.0,59.0,2.0,FIRST CALL,683.0,65-74,WHITE,FEMALE,BUSH,APPROVE,UNFAVORABLE,BUSH,NO,CLINTON,BETTER,APP/UNFAV,DEMOCRAT,PROTESTANT,75-100K,MODERATE,65+,BOTH,STATE,WICHITA,60+,60+,DEMOCRAT,65+,PROT/CHRIST,,,0.683
STATE ONLY,17.0,59.0,3.0,FIRST CALL,363.0,40-44,WHITE,MALE,GORE,APPROVE,FAVORABLE,GORE,YES,CLINTON,SAME,APP/FAV,DEMOCRAT,OTHERCHRIST,30-50K,LIBERAL,18-64,BOTH,STATE,WICHITA,30-44,40-49,DEMOCRAT,40-49,PROT/CHRIST,,,0.363
STATE ONLY,17.0,59.0,4.0,FIRST CALL,683.0,65-74,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,SAME,DIS/UNFAV,REPUBLCN,PROTESTANT,15-30K,MODERATE,65+,BOTH,STATE,WICHITA,60+,60+,REPUBLICAN,65+,PROT/CHRIST,,,0.683
STATE ONLY,17.0,59.0,5.0,FIRST CALL,736.0,65-74,WHITE,MALE,GORE,APPROVE,UNFAVORABLE,GORE,NO,CLINTON,SAME,APP/UNFAV,DEMOCRAT,PROTESTANT,50-75K,MODERATE,65+,BOTH,STATE,WICHITA,60+,60+,DEMOCRAT,65+,PROT/CHRIST,,,0.736
STATE ONLY,17.0,59.0,6.0,FIRST CALL,736.0,60-64,WHITE,MALE,GORE,APPROVE,UNFAVORABLE,GORE,NO,CLINTON,BETTER,APP/UNFAV,DEMOCRAT,PROTESTANT,50-75K,MODERATE,18-64,BOTH,STATE,WICHITA,60+,60+,DEMOCRAT,50-64,PROT/CHRIST,,,0.736
STATE ONLY,17.0,59.0,7.0,FIRST CALL,235.0,45-49,BLACK,MALE,GORE,APPROVE,FAVORABLE,GORE,NO,CLINTON,SAME,APP/FAV,DEMOCRAT,NONE,50-75K,LIBERAL,18-64,BOTH,STATE,WICHITA,45-59,40-49,DEMOCRAT,40-49,NONE,,,0.23500000000000001
STATE ONLY,17.0,59.0,8.0,FIRST CALL,1020.0,75+,,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,YES,DOLE,SAME,DIS/UNFAV,REPUBLCN,PROTESTANT,30-50K,CONSERV,65+,BOTH,STATE,WICHITA,60+,60+,REPUBLICAN,65+,PROT/CHRIST,,,1.02
STATE ONLY,17.0,59.0,9.0,FIRST CALL,146.0,25-29,HISP,FEMALE,GORE,APPROVE,UNFAVORABLE,GORE,YES,CLINTON,WORSE,APP/UNFAV,DEMOCRAT,CATHOLIC,LESS15K,MODERATE,18-64,EVOLUTION,STATE,WICHITA,18-29,25-29,DEMOCRAT,25-29,CATHOLIC,,,0.146
STATE ONLY,17.0,59.0,10.0,FIRST CALL,502.0,30-39,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,BETTER,DIS/UNFAV,REPUBLCN,PROTESTANT,30-50K,CONSERV,18-64,BOTH,STATE,WICHITA,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,,,0.502
STATE ONLY,17.0,59.0,11.0,FIRST CALL,464.0,25-29,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,YES,DOLE,SAME,DIS/UNFAV,REPUBLCN,PROTESTANT,15-30K,CONSERV,18-64,BOTH,STATE,WICHITA,18-29,25-29,REPUBLICAN,25-29,PROT/CHRIST,,,0.464
STATE ONLY,17.0,59.0,12.0,FIRST CALL,337.0,45-49,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,SAME,DIS/UNFAV,REPUBLCN,CATHOLIC,50-75K,CONSERV,18-64,BOTH,STATE,WICHITA,45-59,40-49,REPUBLICAN,40-49,CATHOLIC,,,0.337
STATE ONLY,17.0,59.0,13.0,FIRST CALL,1020.0,65-74,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,YES,DOLE,SAME,DIS/UNFAV,REPUBLCN,CATHOLIC,OVER100K,CONSERV,65+,BOTH,STATE,WICHITA,60+,60+,REPUBLICAN,65+,CATHOLIC,,,1.02
STATE ONLY,17.0,59.0,14.0,FIRST CALL,243.0,50-59,WHITE,FEMALE,GORE,DISAPPR,UNFAVORABLE,GORE,NO,CLINTON,BETTER,DIS/UNFAV,DEMOCRAT,CATHOLIC,50-75K,MODERATE,18-64,BOTH,STATE,WICHITA,45-59,50-59,DEMOCRAT,50-64,CATHOLIC,,,0.243
STATE ONLY,17.0,59.0,15.0,FIRST CALL,363.0,30-39,WHITE,MALE,GORE,APPROVE,FAVORABLE,GORE,NO,CLINTON,BETTER,APP/FAV,DEMOCRAT,ELSE,30-50K,LIBERAL,18-64,EVOLUTION,STATE,WICHITA,30-44,30-39,DEMOCRAT,30-39,OTHER,,,0.363
STATE ONLY,17.0,59.0,16.0,FIRST CALL,1020.0,75+,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,SAME,DIS/UNFAV,REPUBLCN,CATHOLIC,,CONSERV,65+,BOTH,STATE,WICHITA,60+,60+,REPUBLICAN,65+,CATHOLIC,,,1.02
STATE ONLY,17.0,59.0,17.0,FIRST CALL,337.0,45-49,WHITE,FEMALE,BUSH,APPROVE,UNFAVORABLE,BUSH,NO,DOLE,SAME,APP/UNFAV,REPUBLCN,CATHOLIC,OVER100K,MODERATE,18-64,BOTH,STATE,WICHITA,45-59,40-49,REPUBLICAN,40-49,CATHOLIC,,,0.337
STATE ONLY,17.0,59.0,18.0,FIRST CALL,337.0,50-59,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,YES,DOLE,WORSE,DIS/UNFAV,REPUBLCN,OTHERCHRIST,50-75K,CONSERV,18-64,BOTH,STATE,WICHITA,45-59,50-59,REPUBLICAN,50-64,PROT/CHRIST,,,0.337
STATE ONLY,17.0,59.0,19.0,FIRST CALL,363.0,50-59,WHITE,MALE,GORE,APPROVE,UNFAVORABLE,GORE,NO,CLINTON,BETTER,APP/UNFAV,INDEPEND,CATHOLIC,75-100K,MODERATE,18-64,EVOLUTION,STATE,WICHITA,45-59,50-59,IND/OTHER,50-64,CATHOLIC,,,0.363
STATE ONLY,17.0,59.0,20.0,FIRST CALL,337.0,40-44,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,SAME,DIS/UNFAV,REPUBLCN,PROTESTANT,50-75K,CONSERV,18-64,BOTH,STATE,WICHITA,30-44,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,0.337
STATE ONLY,17.0,59.0,21.0,FIRST CALL,337.0,50-59,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,GORE,YES,DOLE,SAME,DIS/UNFAV,INDEPEND,CATHOLIC,50-75K,MODERATE,18-64,BOTH,STATE,WICHITA,45-59,50-59,IND/OTHER,50-64,CATHOLIC,,,0.337
STATE ONLY,17.0,59.0,22.0,FIRST CALL,767.0,50-59,WHITE,MALE,NADER,APPROVE,FAVORABLE,GORE,NO,CLINTON,SAME,APP/FAV,DEMOCRAT,ELSE,30-50K,MODERATE,18-64,BOTH,STATE,WICHITA,45-59,50-59,DEMOCRAT,50-64,OTHER,,,0.767
STATE ONLY,17.0,59.0,23.0,FIRST CALL,502.0,50-59,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,SAME,DIS/UNFAV,REPUBLCN,PROTESTANT,75-100K,MODERATE,18-64,BOTH,STATE,WICHITA,45-59,50-59,REPUBLICAN,50-64,PROT/CHRIST,,,0.502
STATE ONLY,17.0,59.0,24.0,SECOND CALL,502.0,40-44,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,YES,DOLE,WORSE,DIS/UNFAV,REPUBLCN,PROTESTANT,15-30K,CONSERV,18-64,CREATIONISM,STATE,WICHITA,30-44,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,0.502
STATE ONLY,17.0,59.0,25.0,SECOND CALL,243.0,40-44,WHITE,FEMALE,GORE,APPROVE,FAVORABLE,GORE,NO,CLINTON,WORSE,APP/FAV,ELSE,ELSE,75-100K,LIBERAL,18-64,BOTH,STATE,WICHITA,30-44,40-49,IND/OTHER,40-49,OTHER,,,0.243
STATE ONLY,17.0,59.0,26.0,SECOND CALL,502.0,40-44,WHITE,MALE,BUSH,APPROVE,UNFAVORABLE,BUSH,NO,DOLE,SAME,APP/UNFAV,REPUBLCN,OTHERCHRIST,75-100K,CONSERV,18-64,BOTH,STATE,WICHITA,30-44,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,0.502
STATE ONLY,17.0,59.0,27.0,SECOND CALL,502.0,30-39,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,SAME,DIS/UNFAV,REPUBLCN,OTHERCHRIST,OVER100K,MODERATE,18-64,BOTH,STATE,WICHITA,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,,,0.502
STATE ONLY,17.0,59.0,28.0,SECOND CALL,502.0,50-59,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,YES,DOLE,BETTER,DIS/UNFAV,REPUBLCN,OTHERCHRIST,75-100K,MODERATE,18-64,CREATIONISM,STATE,WICHITA,45-59,50-59,REPUBLICAN,50-64,PROT/CHRIST,,,0.502
STATE ONLY,17.0,59.0,29.0,SECOND CALL,1020.0,75+,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,YES,DOLE,SAME,DIS/UNFAV,INDEPEND,PROTESTANT,OVER100K,MODERATE,65+,CREATIONISM,STATE,WICHITA,60+,60+,IND/OTHER,65+,PROT/CHRIST,,,1.02
STATE ONLY,17.0,59.0,30.0,SECOND CALL,736.0,65-74,WHITE,MALE,GORE,APPROVE,FAVORABLE,GORE,NO,CLINTON,BETTER,APP/FAV,REPUBLCN,CATHOLIC,75-100K,LIBERAL,65+,BOTH,STATE,WICHITA,60+,60+,REPUBLICAN,65+,CATHOLIC,,,0.736
STATE ONLY,17.0,59.0,31.0,SECOND CALL,337.0,30-39,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,OMITS,DOLE,BETTER,DIS/UNFAV,REPUBLCN,ELSE,,MODERATE,18-64,BOTH,STATE,WICHITA,30-44,30-39,REPUBLICAN,30-39,OTHER,,,0.337
STATE ONLY,17.0,59.0,32.0,THIRD CALL,683.0,60-64,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,SAME,DIS/UNFAV,REPUBLCN,PROTESTANT,LESS15K,,18-64,CREATIONISM,STATE,WICHITA,60+,60+,REPUBLICAN,50-64,PROT/CHRIST,,,0.683
STATE ONLY,17.0,59.0,33.0,THIRD CALL,337.0,50-59,WHITE,FEMALE,BUSH,APPROVE,UNFAVORABLE,BUSH,NO,DOLE,BETTER,APP/UNFAV,REPUBLCN,PROTESTANT,OVER100K,MODERATE,18-64,BOTH,STATE,WICHITA,45-59,50-59,REPUBLICAN,50-64,PROT/CHRIST,,,0.337
STATE ONLY,17.0,59.0,34.0,THIRD CALL,502.0,30-39,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,BETTER,DIS/UNFAV,REPUBLCN,PROTESTANT,50-75K,CONSERV,18-64,BOTH,STATE,WICHITA,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,,,0.502
STATE ONLY,17.0,59.0,35.0,THIRD CALL,683.0,75+,WHITE,FEMALE,BUSH,OMITS,UNFAVORABLE,BUSH,NO,DOLE,BETTER,OMITS,REPUBLCN,PROTESTANT,15-30K,MODERATE,65+,EVOLUTION,STATE,WICHITA,60+,60+,REPUBLICAN,65+,PROT/CHRIST,,,0.683
STATE ONLY,17.0,59.0,36.0,THIRD CALL,363.0,40-44,WHITE,MALE,GORE,DISAPPR,UNFAVORABLE,GORE,NO,NOVOTE,SAME,DIS/UNFAV,DEMOCRAT,PROTESTANT,30-50K,MODERATE,18-64,BOTH,STATE,WICHITA,30-44,40-49,DEMOCRAT,40-49,PROT/CHRIST,,,0.363
STATE ONLY,17.0,59.0,37.0,THIRD CALL,312.0,18-24,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,NOVOTE,BETTER,DIS/UNFAV,REPUBLCN,CATHOLIC,75-100K,MODERATE,18-64,BOTH,STATE,WICHITA,18-29,18-24,REPUBLICAN,18-24,CATHOLIC,,,0.312
STATE ONLY,17.0,59.0,38.0,THIRD CALL,736.0,75+,WHITE,MALE,GORE,APPROVE,UNFAVORABLE,GORE,NO,CLINTON,SAME,APP/UNFAV,INDEPEND,PROTESTANT,30-50K,LIBERAL,65+,CREATIONISM,STATE,WICHITA,60+,60+,IND/OTHER,65+,PROT/CHRIST,,,0.736
STATE ONLY,17.0,59.0,39.0,THIRD CALL,243.0,50-59,WHITE,FEMALE,GORE,APPROVE,FAVORABLE,GORE,NO,CLINTON,BETTER,APP/FAV,DEMOCRAT,ELSE,50-75K,MODERATE,18-64,BOTH,STATE,WICHITA,45-59,50-59,DEMOCRAT,50-64,OTHER,,,0.243
STATE ONLY,17.0,59.0,40.0,THIRD CALL,502.0,50-59,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,SAME,DIS/UNFAV,REPUBLCN,PROTESTANT,75-100K,CONSERV,18-64,BOTH,STATE,WICHITA,45-59,50-59,REPUBLICAN,50-64,PROT/CHRIST,,,0.502
STATE ONLY,17.0,59.0,41.0,THIRD CALL,337.0,30-39,WHITE,FEMALE,BUSH,APPROVE,UNFAVORABLE,BUSH,NO,NOVOTE,BETTER,APP/UNFAV,REPUBLCN,PROTESTANT,OVER100K,CONSERV,18-64,BOTH,STATE,WICHITA,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,,,0.337
STATE ONLY,17.0,59.0,42.0,THIRD CALL,502.0,30-39,WHITE,MALE,BUSH,APPROVE,FAVORABLE,BUSH,NO,DOLE,BETTER,APP/FAV,REPUBLCN,PROTESTANT,50-75K,CONSERV,18-64,BOTH,STATE,WICHITA,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,,,0.502
STATE ONLY,17.0,59.0,43.0,THIRD CALL,683.0,65-74,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,SAME,DIS/UNFAV,REPUBLCN,PROTESTANT,OVER100K,MODERATE,65+,BOTH,STATE,WICHITA,60+,60+,REPUBLICAN,65+,PROT/CHRIST,,,0.683
STATE ONLY,17.0,59.0,44.0,THIRD CALL,502.0,50-59,WHITE,MALE,BUSH,APPROVE,UNFAVORABLE,BUSH,NO,DOLE,BETTER,APP/UNFAV,REPUBLCN,PROTESTANT,50-75K,MODERATE,18-64,BOTH,STATE,WICHITA,45-59,50-59,REPUBLICAN,50-64,PROT/CHRIST,,,0.502
STATE ONLY,17.0,59.0,45.0,THIRD CALL,337.0,45-49,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,BETTER,DIS/UNFAV,INDEPEND,PROTESTANT,15-30K,CONSERV,18-64,BOTH,STATE,WICHITA,45-59,40-49,IND/OTHER,40-49,PROT/CHRIST,,,0.337
STATE ONLY,17.0,59.0,46.0,THIRD CALL,363.0,50-59,WHITE,MALE,GORE,APPROVE,FAVORABLE,GORE,NO,CLINTON,BETTER,APP/FAV,INDEPEND,NONE,75-100K,MODERATE,18-64,EVOLUTION,STATE,WICHITA,45-59,50-59,IND/OTHER,50-64,NONE,,,0.363
STATE ONLY,17.0,59.0,47.0,THIRD CALL,493.0,75+,WHITE,FEMALE,GORE,APPROVE,OMITS,GORE,NO,CLINTON,SAME,OMITS,DEMOCRAT,PROTESTANT,50-75K,MODERATE,65+,BOTH,STATE,WICHITA,60+,60+,DEMOCRAT,65+,PROT/CHRIST,,,0.493
NATIONAL WHITE,17.0,66.0,1.0,FIRST CALL,370.0,50-59,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,PEROT,BETTER,DIS/UNFAV,REPUBLCN,OTHERCHRIST,50-75K,CONSERV,18-64,,NATIONAL,TOPEKAKCAREA,45-59,50-59,REPUBLICAN,50-64,PROT/CHRIST,,,0.37
NATIONAL WHITE,17.0,66.0,2.0,FIRST CALL,111.0,50-59,WHITE,FEMALE,GORE,APPROVE,FAVORABLE,GORE,NO,CLINTON,BETTER,APP/FAV,DEMOCRAT,PROTESTANT,50-75K,LIBERAL,18-64,,NATIONAL,TOPEKAKCAREA,45-59,50-59,DEMOCRAT,50-64,PROT/CHRIST,,,0.111
NATIONAL WHITE,17.0,66.0,3.0,FIRST CALL,327.0,45-49,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,YES,DOLE,SAME,DIS/UNFAV,REPUBLCN,OTHERCHRIST,30-50K,CONSERV,18-64,,NATIONAL,TOPEKAKCAREA,45-59,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,0.327
NATIONAL WHITE,17.0,66.0,4.0,FIRST CALL,111.0,50-59,WHITE,FEMALE,GORE,APPROVE,FAVORABLE,GORE,NO,CLINTON,WORSE,APP/FAV,DEMOCRAT,NONE,50-75K,LIBERAL,18-64,,NATIONAL,TOPEKAKCAREA,45-59,50-59,DEMOCRAT,50-64,NONE,,,0.111
NATIONAL WHITE,17.0,66.0,5.0,FIRST CALL,370.0,50-59,ASIAN,MALE,BUSH,APPROVE,UNFAVORABLE,BUSH,NO,DOLE,SAME,APP/UNFAV,REPUBLCN,NONE,30-50K,MODERATE,18-64,,NATIONAL,TOPEKAKCAREA,45-59,50-59,REPUBLICAN,50-64,NONE,,,0.37
NATIONAL YELLOW,17.0,66.0,6.0,FIRST CALL,126.0,18-24,WHITE,FEMALE,GORE,APPROVE,UNFAVORABLE,GORE,NO,NOVOTE,SAME,APP/UNFAV,INDEPEND,OTHERCHRIST,LESS15K,MODERATE,18-64,,NATIONAL,TOPEKAKCAREA,18-29,18-24,IND/OTHER,18-24,PROT/CHRIST,ECON/JOBS,STRONGLEADER,0.126
