VERSION,STATEID,PRECINCT,SEQ,CALL,AGE9,RACE,SEX,PRES,SEN,CLINTON,BCPERSON,XWAY2000,PROPMI,GOVTDO,SIZEPLC3,ISSUE,QUAL,RELRIGHT,X6VOTE,UNION4,UNFAIR,FINSIT,JOBPERS,WORK,PARTYID,SIZEPLAC,EDUC,RELIGION,ATTEND,INCOME,MARRIED,CHILD,PHIL3,OVER65,SURPLUS4,STATE,BACKSIDE,GEOCODE,AGE,AGEABC,PARTY,AGE65,REL5,MCSUPP,PRESKNOW,SAYANY,ISSVQUAL,VNS1,VNS2,GUN,WEIGHT
STATE ONLY,23.0,80.0,36.0,THIRD CALL,,,,BUSH,ABRAHAM,OMITS,OMITS,OMITS,NO,OMITS,SUBURBS,OMITS,OMITS,OMITS,OMITS,,OMITS,OMITS,,,,SUBURBS,,,OMITS,,,,,,OMITS,STATE,NOTCOMPLETE,SUBURBS,,,,,,OMITS,OMITS,OMITS,OMITS,,,OMITS,0.7000000000000001
STATE ONLY,23.0,80.0,37.0,THIRD CALL,45-49,WHITE,FEMALE,BUSH,ABRAHAM,APPROVE,UNFAVORABLE,BUSH,YES,LESS,SUBURBS,HEALTHCARE,STRONGLEADER,NO,DOLE,NONE,BOTHDID,BETTER,APP/UNFAV,YES,INDEPEND,SUBURBS,COLGRAD,PROTESTANT,ONCEAWEEK,OVER100K,YES,YES,MODERATE,18-64,REDUCNATDEBT,STATE,COMPLETE,SUBURBS,45-59,40-49,IND/OTHER,40-49,PROT/CHRIST,YES,BOTH,NEITHER,ISSUES,,,SUPPORT,0.40800000000000003
STATE ONLY,23.0,80.0,38.0,THIRD CALL,45-49,WHITE,MALE,BUSH,ABRAHAM,DISAPPR,UNFAVORABLE,BUSH,YES,MORE,SUBURBS,SOCIALSECUR,EXPERIENCE,NO,PEROT,NONE,BOTHDID,SAME,DIS/UNFAV,YES,ELSE,SUBURBS,COLGRAD,ELSE,AFEWAYEAR,75-100K,NO,YES,MODERATE,18-64,SOCIALSECURI,STATE,COMPLETE,SUBURBS,45-59,40-49,IND/OTHER,40-49,OTHER,NO,BOTH,BOTH,ISSUES,,,OPPOSE,0.45
STATE ONLY,23.0,80.0,39.0,THIRD CALL,45-49,WHITE,FEMALE,GORE,STABENOW,OMITS,UNFAVORABLE,GORE,NO,LESS,SUBURBS,ECON/JOBS,CARES,NO,CLINTON,ME,NEITHERDID,BETTER,OMITS,YES,REPUBLCN,SUBURBS,HSGRAD,CATHOLIC,AFEWAYEAR,75-100K,YES,NO,CONSERV,18-64,CUTFEDINCTAX,STATE,COMPLETE,SUBURBS,45-59,40-49,REPUBLICAN,40-49,CATHOLIC,NO,BOTH,NEITHER,ISSUES,,,OPPOSE,0.543
STATE ONLY,23.0,80.0,40.0,THIRD CALL,40-44,WHITE,FEMALE,GORE,STABENOW,APPROVE,UNFAVORABLE,GORE,NO,MORE,SUBURBS,EDUCATION,EXPERIENCE,NO,CLINTON,SOMEONEELSE,BOTHDID,BETTER,APP/UNFAV,YES,DEMOCRAT,SUBURBS,SOMCOL/ASSOC,OTHERCHRIST,MORETHAN1AWK,50-75K,YES,YES,MODERATE,18-64,SOCIALSECURI,STATE,COMPLETE,SUBURBS,30-44,40-49,DEMOCRAT,40-49,PROT/CHRIST,NO,BOTH,BOTH,PERSONALQUAL,,,SUPPORT,0.543
STATE ONLY,23.0,80.0,41.0,THIRD CALL,30-39,WHITE,MALE,BUSH,ABRAHAM,APPROVE,FAVORABLE,BUSH,YES,LESS,SUBURBS,ECON/JOBS,COMPLEXISSUE,NO,PEROT,NONE,BOTHDID,SAME,APP/FAV,YES,INDEPEND,SUBURBS,COLGRAD,NONE,NEVER,75-100K,YES,YES,MODERATE,18-64,REDUCNATDEBT,STATE,COMPLETE,SUBURBS,30-44,30-39,IND/OTHER,30-39,NONE,NO,BOTH,ONLYGORE,ISSUES,,,SUPPORT,0.45
STATE ONLY,23.0,80.0,42.0,THIRD CALL,45-49,WHITE,MALE,BUSH,ABRAHAM,OMITS,OMITS,OMITS,NO,LESS,SUBURBS,TAXES,HONEST,OMITS,OMITS,NONE,OMITS,OMITS,,,,SUBURBS,,,OMITS,,,,,18-64,OMITS,STATE,NOTCOMPLETE,SUBURBS,45-59,40-49,,40-49,,OMITS,OMITS,OMITS,OMITS,,,OPPOSE,0.7000000000000001
STATE ONLY,23.0,81.0,1.0,FIRST CALL,45-49,WHITE,MALE,BUSH,STABENOW,DISAPPR,UNFAVORABLE,BUSH,YES,OMITS,SMCITY/RURAL,OMITS,OMITS,OMITS,OTHER,NONE,OMITS,SAME,DIS/UNFAV,YES,REPUBLCN,RURAL,SOMCOL/ASSOC,,AFEWAYEAR,15-30K,NO,NO,CONSERV,18-64,OMITS,STATE,COMPLETE,NORTH/NEAST,45-59,40-49,REPUBLICAN,40-49,,NO,ONLYBUSH,ONLYBUSH,ISSUES,,,OPPOSE,0.678
STATE ONLY,23.0,81.0,2.0,FIRST CALL,50-59,WHITE,FEMALE,BUSH,ABRAHAM,DISAPPR,UNFAVORABLE,BUSH,YES,LESS,SMCITY/RURAL,MEDICARE/RX,GOODJUDGMENT,NO,PEROT,NONE,GOREDID,SAME,DIS/UNFAV,NO,ELSE,RURAL,HSGRAD,ELSE,AFEWAYEAR,LESS15K,YES,NO,CONSERV,18-64,SOCIALSECURI,STATE,COMPLETE,NORTH/NEAST,45-59,50-59,IND/OTHER,50-64,OTHER,NO,ONLYBUSH,ONLYGORE,ISSUES,,,OPPOSE,0.777
STATE ONLY,23.0,81.0,3.0,FIRST CALL,60-64,WHITE,MALE,BUSH,ABRAHAM,DISAPPR,UNFAVORABLE,BUSH,NO,LESS,SMCITY/RURAL,TAXES,CARES,NO,DOLE,NONE,BOTHDID,SAME,DIS/UNFAV,YES,REPUBLCN,RURAL,HSGRAD,PROTESTANT,ONCEAWEEK,30-50K,YES,NO,CONSERV,18-64,CUTFEDINCTAX,STATE,COMPLETE,NORTH/NEAST,60+,60+,REPUBLICAN,50-64,PROT/CHRIST,NO,ONLYBUSH,BOTH,ISSUES,,,SUPPORT,1.619
STATE ONLY,23.0,81.0,4.0,FIRST CALL,30-39,WHITE,MALE,BUSH,ABRAHAM,DISAPPR,UNFAVORABLE,BUSH,YES,MORE,SMCITY/RURAL,WORLDAFFAIRS,GOODJUDGMENT,NO,DOLE,NONE,GOREDID,BETTER,DIS/UNFAV,YES,INDEPEND,RURAL,COLGRAD,PROTESTANT,MORETHAN1AWK,30-50K,YES,YES,MODERATE,18-64,SOCIALSECURI,STATE,COMPLETE,NORTH/NEAST,30-44,30-39,IND/OTHER,30-39,PROT/CHRIST,YES,ONLYBUSH,ONLYGORE,ISSUES,,,OPPOSE,0.7020000000000001
STATE ONLY,23.0,81.0,5.0,FIRST CALL,50-59,,MALE,BUSH,ABRAHAM,DISAPPR,UNFAVORABLE,BUSH,YES,LESS,SMCITY/RURAL,OMITS,EXPERIENCE,YES,DOLE,ME,GOREDID,SAME,DIS/UNFAV,NO,INDEPEND,RURAL,SOMCOL/ASSOC,OTHERCHRIST,AFEWAYEAR,30-50K,YES,NO,CONSERV,18-64,CUTFEDINCTAX,STATE,COMPLETE,NORTH/NEAST,45-59,50-59,IND/OTHER,50-64,PROT/CHRIST,OMITS,ONLYBUSH,ONLYGORE,ISSUES,,,OPPOSE,0.7020000000000001
STATE ONLY,23.0,81.0,6.0,FIRST CALL,45-49,WHITE,MALE,BUSH,STABENOW,DISAPPR,UNFAVORABLE,BUSH,YES,OMITS,SMCITY/RURAL,OMITS,OMITS,OMITS,OTHER,NONE,OMITS,SAME,DIS/UNFAV,YES,REPUBLCN,RURAL,SOMCOL/ASSOC,,AFEWAYEAR,15-30K,NO,NO,CONSERV,18-64,OMITS,STATE,COMPLETE,NORTH/NEAST,45-59,40-49,REPUBLICAN,40-49,,NO,ONLYBUSH,ONLYBUSH,ISSUES,,,OPPOSE,0.678
STATE ONLY,23.0,81.0,7.0,FIRST CALL,50-59,WHITE,FEMALE,BUSH,ABRAHAM,DISAPPR,UNFAVORABLE,BUSH,YES,LESS,SMCITY/RURAL,MEDICARE/RX,GOODJUDGMENT,NO,PEROT,NONE,GOREDID,SAME,DIS/UNFAV,NO,ELSE,RURAL,HSGRAD,ELSE,AFEWAYEAR,LESS15K,YES,NO,CONSERV,18-64,SOCIALSECURI,STATE,COMPLETE,NORTH/NEAST,45-59,50-59,IND/OTHER,50-64,OTHER,NO,ONLYBUSH,ONLYGORE,ISSUES,,,OPPOSE,0.777
STATE ONLY,23.0,81.0,8.0,FIRST CALL,60-64,WHITE,MALE,BUSH,ABRAHAM,DISAPPR,UNFAVORABLE,BUSH,NO,LESS,SMCITY/RURAL,TAXES,CARES,NO,DOLE,NONE,BOTHDID,SAME,DIS/UNFAV,YES,REPUBLCN,RURAL,HSGRAD,PROTESTANT,AFEWAMONTH,30-50K,YES,NO,CONSERV,18-64,CUTFEDINCTAX,STATE,COMPLETE,NORTH/NEAST,60+,60+,REPUBLICAN,50-64,PROT/CHRIST,NO,ONLYBUSH,BOTH,ISSUES,,,SUPPORT,1.619
STATE ONLY,23.0,81.0,9.0,FIRST CALL,30-39,WHITE,MALE,BUSH,ABRAHAM,DISAPPR,UNFAVORABLE,BUSH,YES,MORE,SMCITY/RURAL,WORLDAFFAIRS,GOODJUDGMENT,NO,DOLE,NONE,GOREDID,BETTER,DIS/UNFAV,YES,INDEPEND,RURAL,COLGRAD,PROTESTANT,MORETHAN1AWK,30-50K,YES,YES,MODERATE,18-64,SOCIALSECURI,STATE,COMPLETE,NORTH/NEAST,30-44,30-39,IND/OTHER,30-39,PROT/CHRIST,YES,ONLYBUSH,ONLYGORE,ISSUES,,,OPPOSE,0.7020000000000001
STATE ONLY,23.0,81.0,10.0,FIRST CALL,50-59,,MALE,BUSH,ABRAHAM,DISAPPR,UNFAVORABLE,BUSH,YES,LESS,SMCITY/RURAL,OMITS,EXPERIENCE,YES,DOLE,ME,GOREDID,SAME,DIS/UNFAV,NO,INDEPEND,RURAL,SOMCOL/ASSOC,OTHERCHRIST,AFEWAYEAR,30-50K,YES,NO,CONSERV,18-64,CUTFEDINCTAX,STATE,COMPLETE,NORTH/NEAST,45-59,50-59,IND/OTHER,50-64,PROT/CHRIST,OMITS,ONLYBUSH,ONLYGORE,ISSUES,,,OPPOSE,0.7020000000000001
STATE ONLY,23.0,81.0,11.0,FIRST CALL,65-74,WHITE,MALE,BUSH,ABRAHAM,DISAPPR,OMITS,BUSH,YES,LESS,SMCITY/RURAL,OMITS,HONEST,OMITS,DOLE,NONE,GOREDID,SAME,OMITS,NO,REPUBLCN,RURAL,NOHS,,AFEWAYEAR,30-50K,,NO,MODERATE,65+,SOCIALSECURI,STATE,COMPLETE,NORTH/NEAST,60+,60+,REPUBLICAN,65+,,OMITS,ONLYBUSH,BOTH,PERSONALQUAL,,,OPPOSE,1.034
STATE ONLY,23.0,81.0,12.0,FIRST CALL,30-39,WHITE,FEMALE,GORE,STABENOW,APPROVE,OMITS,GORE,NO,MORE,SMCITY/RURAL,ECON/JOBS,OMITS,NO,CLINTON,ME,BOTHDID,SAME,OMITS,YES,REPUBLCN,RURAL,COLGRAD,ELSE,MORETHAN1AWK,30-50K,NO,NO,MODERATE,18-64,OTHRPROGRAMS,STATE,COMPLETE,NORTH/NEAST,30-44,30-39,REPUBLICAN,30-39,OTHER,YES,BOTH,BOTH,ISSUES,,,OPPOSE,1.409
STATE ONLY,23.0,81.0,13.0,FIRST CALL,65-74,WHITE,MALE,BUSH,ABRAHAM,APPROVE,UNFAVORABLE,BUSH,YES,LESS,SMCITY/RURAL,TAXES,HONEST,YES,DOLE,NONE,BOTHDID,SAME,APP/UNFAV,,INDEPEND,RURAL,HSGRAD,CATHOLIC,ONCEAWEEK,15-30K,YES,NO,CONSERV,65+,REDUCNATDEBT,STATE,COMPLETE,NORTH/NEAST,60+,60+,IND/OTHER,65+,CATHOLIC,YES,ONLYBUSH,BOTH,PERSONALQUAL,,,OPPOSE,1.034
STATE ONLY,23.0,81.0,14.0,FIRST CALL,60-64,WHITE,MALE,BUSH,ABRAHAM,APPROVE,UNFAVORABLE,BUSH,NO,LESS,SMCITY/RURAL,OMITS,CARES,NO,CLINTON,NONE,GOREDID,SAME,APP/UNFAV,NO,INDEPEND,RURAL,SOMCOL/ASSOC,PROTESTANT,AFEWAYEAR,15-30K,YES,NO,MODERATE,18-64,SOCIALSECURI,STATE,COMPLETE,NORTH/NEAST,60+,60+,IND/OTHER,50-64,PROT/CHRIST,YES,ONLYBUSH,ONLYGORE,ISSUES,,,OPPOSE,1.619
STATE ONLY,23.0,81.0,15.0,FIRST CALL,30-39,OTHER,FEMALE,BUSH,ABRAHAM,DISAPPR,UNFAVORABLE,BUSH,NO,LESS,SMCITY/RURAL,EDUCATION,HONEST,YES,PEROT,NONE,BOTHDID,BETTER,DIS/UNFAV,NO,REPUBLCN,RURAL,SOMCOL/ASSOC,OTHERCHRIST,MORETHAN1AWK,50-75K,YES,YES,CONSERV,18-64,OTHRPROGRAMS,STATE,COMPLETE,NORTH/NEAST,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,YES,ONLYBUSH,BOTH,ISSUES,,,SUPPORT,1.215
STATE ONLY,23.0,81.0,16.0,FIRST CALL,65-74,WHITE,FEMALE,GORE,STABENOW,OMITS,UNFAVORABLE,GORE,NO,MORE,SMCITY/RURAL,SOCIALSECUR,OMITS,NO,CLINTON,NONE,NEITHERDID,BETTER,OMITS,NO,DEMOCRAT,RURAL,HSGRAD,OTHERCHRIST,MORETHAN1AWK,15-30K,NO,YES,,65+,SOCIALSECURI,STATE,COMPLETE,NORTH/NEAST,60+,60+,DEMOCRAT,65+,PROT/CHRIST,YES,BOTH,NEITHER,PERSONALQUAL,,,SUPPORT,2.075
STATE ONLY,23.0,81.0,17.0,SECOND CALL,75+,WHITE,MALE,NADER,ABRAHAM,DISAPPR,UNFAVORABLE,WOULDNOTVOTE,NO,LESS,SMCITY/RURAL,HEALTHCARE,HONEST,NO,DOLE,NONE,BOTHDID,BETTER,DIS/UNFAV,NO,INDEPEND,RURAL,POSTGRAD,PROTESTANT,NEVER,15-30K,NO,NO,MODERATE,65+,REDUCNATDEBT,STATE,COMPLETE,NORTH/NEAST,60+,60+,IND/OTHER,65+,PROT/CHRIST,YES,NEITHER,BOTH,PERSONALQUAL,,,SUPPORT,1.145
STATE ONLY,23.0,81.0,18.0,SECOND CALL,30-39,WHITE,FEMALE,BUSH,ABRAHAM,DISAPPR,UNFAVORABLE,BUSH,NO,LESS,SMCITY/RURAL,HEALTHCARE,HONEST,YES,DOLE,NONE,BOTHDID,BETTER,DIS/UNFAV,NO,REPUBLCN,RURAL,SOMCOL/ASSOC,OTHERCHRIST,MORETHAN1AWK,30-50K,YES,YES,CONSERV,18-64,SOCIALSECURI,STATE,COMPLETE,NORTH/NEAST,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,NO,BOTH,ONLYGORE,OMITS,,,OPPOSE,1.215
STATE ONLY,23.0,81.0,19.0,SECOND CALL,40-44,WHITE,FEMALE,BUSH,ABRAHAM,DISAPPR,UNFAVORABLE,BUSH,NO,LESS,SMCITY/RURAL,ECON/JOBS,STRONGLEADER,NO,NOVOTE,SOMEONEELSE,BOTHDID,BETTER,DIS/UNFAV,YES,INDEPEND,RURAL,SOMCOL/ASSOC,CATHOLIC,AFEWAYEAR,50-75K,YES,YES,LIBERAL,18-64,REDUCNATDEBT,STATE,COMPLETE,NORTH/NEAST,30-44,40-49,IND/OTHER,40-49,CATHOLIC,OMITS,BOTH,BOTH,ISSUES,,,OPPOSE,1.215
STATE ONLY,23.0,81.0,20.0,SECOND CALL,30-39,WHITE,MALE,GORE,,OMITS,OMITS,OMITS,NO,MORE,SMCITY/RURAL,WORLDAFFAIRS,CARES,NO,OMITS,NONE,BOTHDID,OMITS,,,,RURAL,,,OMITS,,,,,18-64,OMITS,STATE,NOTCOMPLETE,NORTH/NEAST,30-44,30-39,,30-39,,NO,OMITS,OMITS,OMITS,,,OPPOSE,1.284
STATE ONLY,23.0,81.0,21.0,SECOND CALL,40-44,WHITE,FEMALE,BUSH,ABRAHAM,APPROVE,FAVORABLE,BUSH,YES,MORE,SMCITY/RURAL,OMITS,OMITS,YES,CLINTON,SOMEONEELSE,BOTHDID,SAME,APP/FAV,NO,INDEPEND,RURAL,HSGRAD,OTHERCHRIST,MORETHAN1AWK,30-50K,YES,YES,MODERATE,18-64,SOCIALSECURI,STATE,COMPLETE,NORTH/NEAST,30-44,40-49,IND/OTHER,40-49,PROT/CHRIST,NO,ONLYBUSH,BOTH,ISSUES,,,SUPPORT,0.777
STATE ONLY,23.0,81.0,22.0,SECOND CALL,75+,WHITE,MALE,,ABRAHAM,DISAPPR,UNFAVORABLE,OMITS,YES,LESS,SMCITY/RURAL,OMITS,STRONGLEADER,YES,DOLE,ME,BOTHDID,SAME,DIS/UNFAV,,INDEPEND,RURAL,NOHS,PROTESTANT,ONCEAWEEK,15-30K,YES,NO,MODERATE,65+,OMITS,STATE,COMPLETE,NORTH/NEAST,60+,60+,IND/OTHER,65+,PROT/CHRIST,YES,ONLYBUSH,BOTH,PERSONALQUAL,,,SUPPORT,1.1
STATE ONLY,23.0,81.0,23.0,SECOND CALL,18-24,WHITE,MALE,BUSH,ABRAHAM,DISAPPR,UNFAVORABLE,BUSH,YES,LESS,SMCITY/RURAL,OMITS,HONEST,OMITS,OMITS,NONE,GOREDID,WORSE,DIS/UNFAV,YES,,RURAL,,PROTESTANT,MORETHAN1AWK,15-30K,NO,YES,CONSERV,18-64,CUTFEDINCTAX,STATE,COMPLETE,NORTH/NEAST,18-29,18-24,,18-24,PROT/CHRIST,OMITS,OMITS,OMITS,PERSONALQUAL,,,OPPOSE,0.781
STATE ONLY,23.0,81.0,24.0,SECOND CALL,45-49,WHITE,MALE,BUSH,ABRAHAM,DISAPPR,UNFAVORABLE,BUSH,YES,LESS,SMCITY/RURAL,WORLDAFFAIRS,COMPLEXISSUE,YES,DOLE,NONE,BOTHDID,SAME,DIS/UNFAV,YES,INDEPEND,RURAL,NOHS,OTHERCHRIST,ONCEAWEEK,15-30K,YES,YES,CONSERV,18-64,REDUCNATDEBT,STATE,COMPLETE,NORTH/NEAST,45-59,40-49,IND/OTHER,40-49,PROT/CHRIST,YES,ONLYGORE,ONLYGORE,PERSONALQUAL,,,SUPPORT,0.7020000000000001
STATE ONLY,23.0,81.0,25.0,SECOND CALL,60-64,WHITE,MALE,GORE,STABENOW,OMITS,OMITS,OMITS,NO,OMITS,SMCITY/RURAL,ECON/JOBS,HONEST,NO,OMITS,ME,BUSHDID,OMITS,,,,RURAL,,,OMITS,,,,,18-64,OMITS,STATE,NOTCOMPLETE,NORTH/NEAST,60+,60+,,50-64,,NO,OMITS,OMITS,OMITS,,,SUPPORT,1.875
STATE ONLY,23.0,81.0,26.0,SECOND CALL,25-29,WHITE,FEMALE,BUSH,ABRAHAM,APPROVE,FAVORABLE,BUSH,NO,LESS,SMCITY/RURAL,EDUCATION,HONEST,NO,NOVOTE,NONE,BOTHDID,WORSE,APP/FAV,YES,INDEPEND,RURAL,SOMCOL/ASSOC,PROTESTANT,AFEWAYEAR,30-50K,NO,NO,,18-64,SOCIALSECURI,STATE,COMPLETE,NORTH/NEAST,18-29,25-29,IND/OTHER,25-29,PROT/CHRIST,NO,BOTH,BOTH,ISSUES,,,OPPOSE,1.356
STATE ONLY,23.0,81.0,27.0,SECOND CALL,40-44,WHITE,FEMALE,GORE,STABENOW,APPROVE,FAVORABLE,GORE,NO,LESS,SMCITY/RURAL,ECON/JOBS,EXPERIENCE,NO,CLINTON,NONE,BOTHDID,BETTER,APP/FAV,NO,DEMOCRAT,RURAL,HSGRAD,NONE,NEVER,30-50K,YES,NO,LIBERAL,18-64,REDUCNATDEBT,STATE,COMPLETE,NORTH/NEAST,30-44,40-49,DEMOCRAT,40-49,NONE,NO,ONLYGORE,BOTH,ISSUES,,,SUPPORT,1.409
STATE ONLY,23.0,81.0,28.0,SECOND CALL,30-39,,FEMALE,GORE,STABENOW,APPROVE,FAVORABLE,GORE,NO,MORE,SMCITY/RURAL,ECON/JOBS,CARES,NO,CLINTON,NONE,BOTHDID,BETTER,APP/FAV,YES,DEMOCRAT,RURAL,SOMCOL/ASSOC,,AFEWAYEAR,15-30K,YES,YES,LIBERAL,18-64,SOCIALSECURI,STATE,COMPLETE,NORTH/NEAST,30-44,30-39,DEMOCRAT,30-39,,NO,ONLYGORE,ONLYBUSH,ISSUES,,,OPPOSE,1.409
STATE ONLY,23.0,81.0,29.0,SECOND CALL,45-49,WHITE,MALE,GORE,STABENOW,APPROVE,UNFAVORABLE,GORE,NO,MORE,SMCITY/RURAL,ECON/JOBS,COMPLEXISSUE,NO,CLINTON,SOMEONEELSE,BOTHDID,SAME,APP/UNFAV,YES,INDEPEND,RURAL,SOMCOL/ASSOC,NONE,NEVER,,YES,NO,CONSERV,18-64,REDUCNATDEBT,STATE,COMPLETE,NORTH/NEAST,45-59,40-49,IND/OTHER,40-49,NONE,YES,ONLYGORE,BOTH,PERSONALQUAL,,,SUPPORT,1.27
STATE ONLY,23.0,81.0,30.0,SECOND CALL,30-39,WHITE,MALE,BUSH,ABRAHAM,DISAPPR,UNFAVORABLE,BUSH,NO,LESS,SMCITY/RURAL,OMITS,HONEST,NO,DOLE,SOMEONEELSE,NEITHERDID,BETTER,DIS/UNFAV,YES,DEMOCRAT,RURAL,,PROTESTANT,MORETHAN1AWK,75-100K,YES,YES,MODERATE,18-64,CUTFEDINCTAX,STATE,COMPLETE,NORTH/NEAST,30-44,30-39,DEMOCRAT,30-39,PROT/CHRIST,YES,ONLYBUSH,ONLYGORE,PERSONALQUAL,,,OPPOSE,1.096
STATE ONLY,23.0,81.0,31.0,SECOND CALL,65-74,WHITE,MALE,BUSH,ABRAHAM,APPROVE,UNFAVORABLE,BUSH,NO,MORE,SMCITY/RURAL,MEDICARE/RX,LIKEABLE,NO,NOVOTE,NONE,BOTHDID,SAME,APP/UNFAV,NO,REPUBLCN,RURAL,NOHS,PROTESTANT,ONCEAWEEK,15-30K,YES,YES,CONSERV,65+,SOCIALSECURI,STATE,COMPLETE,NORTH/NEAST,60+,60+,REPUBLICAN,65+,PROT/CHRIST,NO,NEITHER,BOTH,ISSUES,,,OPPOSE,1.619
STATE ONLY,23.0,81.0,32.0,SECOND CALL,30-39,WHITE,MALE,GORE,STABENOW,DISAPPR,UNFAVORABLE,GORE,YES,MORE,SMCITY/RURAL,WORLDAFFAIRS,LIKEABLE,NO,NOVOTE,NONE,GOREDID,BETTER,DIS/UNFAV,YES,DEMOCRAT,RURAL,SOMCOL/ASSOC,CATHOLIC,AFEWAMONTH,LESS15K,YES,YES,LIBERAL,18-64,CUTFEDINCTAX,STATE,COMPLETE,NORTH/NEAST,30-44,30-39,DEMOCRAT,30-39,CATHOLIC,NO,BOTH,BOTH,ISSUES,,,OPPOSE,0.811
STATE ONLY,23.0,81.0,33.0,SECOND CALL,40-44,WHITE,MALE,GORE,STABENOW,APPROVE,FAVORABLE,GORE,YES,MORE,SMCITY/RURAL,ECON/JOBS,EXPERIENCE,NO,CLINTON,NONE,NEITHERDID,BETTER,APP/FAV,YES,DEMOCRAT,RURAL,SOMCOL/ASSOC,NONE,NEVER,15-30K,NO,YES,LIBERAL,18-64,REDUCNATDEBT,STATE,COMPLETE,NORTH/NEAST,30-44,40-49,DEMOCRAT,40-49,NONE,YES,ONLYGORE,BOTH,PERSONALQUAL,,,OPPOSE,0.811
STATE ONLY,23.0,81.0,34.0,SECOND CALL,30-39,WHITE,FEMALE,GORE,STABENOW,DISAPPR,UNFAVORABLE,GORE,NO,LESS,SMCITY/RURAL,ECON/JOBS,OMITS,NO,NOVOTE,NONE,BUSHDID,SAME,DIS/UNFAV,NO,DEMOCRAT,RURAL,HSGRAD,NONE,NEVER,LESS15K,YES,YES,LIBERAL,18-64,REDUCNATDEBT,STATE,COMPLETE,NORTH/NEAST,30-44,30-39,DEMOCRAT,30-39,NONE,NO,ONLYGORE,ONLYBUSH,OMITS,,,SUPPORT,1.409
STATE ONLY,23.0,81.0,35.0,SECOND CALL,60-64,BLACK,MALE,GORE,STABENOW,APPROVE,FAVORABLE,GORE,YES,MORE,SMCITY/RURAL,OMITS,OMITS,YES,CLINTON,NONE,BUSHDID,BETTER,APP/FAV,NO,DEMOCRAT,RURAL,COLGRAD,OTHERCHRIST,MORETHAN1AWK,LESS15K,NO,YES,MODERATE,18-64,REDUCNATDEBT,STATE,COMPLETE,NORTH/NEAST,60+,60+,DEMOCRAT,50-64,PROT/CHRIST,NO,ONLYGORE,BOTH,ISSUES,,,OPPOSE,0.8280000000000001
STATE ONLY,23.0,81.0,36.0,THIRD CALL,30-39,WHITE,MALE,BUSH,ABRAHAM,DISAPPR,UNFAVORABLE,BUSH,NO,MORE,SMCITY/RURAL,TAXES,STRONGLEADER,NO,DOLE,NONE,BOTHDID,SAME,DIS/UNFAV,YES,REPUBLCN,RURAL,HSGRAD,PROTESTANT,AFEWAYEAR,30-50K,YES,YES,LIBERAL,18-64,OMITS,STATE,COMPLETE,NORTH/NEAST,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,NO,BOTH,BOTH,PERSONALQUAL,,,OPPOSE,1.096
STATE ONLY,23.0,81.0,37.0,THIRD CALL,50-59,WHITE,MALE,BUSH,ABRAHAM,APPROVE,UNFAVORABLE,BUSH,NO,LESS,SMCITY/RURAL,HEALTHCARE,HONEST,NO,CLINTON,NONE,BOTHDID,SAME,APP/UNFAV,YES,,RURAL,SOMCOL/ASSOC,PROTESTANT,ONCEAWEEK,50-75K,YES,NO,MODERATE,18-64,SOCIALSECURI,STATE,COMPLETE,NORTH/NEAST,45-59,50-59,,50-64,PROT/CHRIST,NO,BOTH,ONLYGORE,PERSONALQUAL,,,OPPOSE,1.096
STATE ONLY,23.0,81.0,38.0,THIRD CALL,50-59,WHITE,FEMALE,GORE,STABENOW,OMITS,FAVORABLE,OMITS,NO,OMITS,SMCITY/RURAL,OMITS,OMITS,OMITS,DOLE,ME,BOTHDID,BETTER,OMITS,YES,REPUBLCN,RURAL,POSTGRAD,PROTESTANT,ONCEAWEEK,50-75K,YES,NO,MODERATE,18-64,OMITS,STATE,COMPLETE,NORTH/NEAST,45-59,50-59,REPUBLICAN,50-64,PROT/CHRIST,OMITS,BOTH,OMITS,ISSUES,,,SUPPORT,1.409
STATE ONLY,23.0,81.0,39.0,THIRD CALL,18-24,WHITE,FEMALE,,STABENOW,APPROVE,FAVORABLE,GORE,NO,MORE,SMCITY/RURAL,EDUCATION,EXPERIENCE,NO,NOVOTE,,BUSHDID,BETTER,APP/FAV,NO,DEMOCRAT,RURAL,,OTHERCHRIST,ONCEAWEEK,30-50K,NO,YES,LIBERAL,18-64,REDUCNATDEBT,STATE,COMPLETE,NORTH/NEAST,18-29,18-24,DEMOCRAT,18-24,PROT/CHRIST,NO,ONLYGORE,ONLYBUSH,ISSUES,,,SUPPORT,1.3960000000000001
STATE ONLY,23.0,81.0,40.0,THIRD CALL,45-49,WHITE,MALE,NADER,STABENOW,APPROVE,UNFAVORABLE,GORE,NO,MORE,SMCITY/RURAL,ECON/JOBS,HONEST,NO,CLINTON,NONE,BOTHDID,SAME,APP/UNFAV,YES,INDEPEND,RURAL,SOMCOL/ASSOC,OTHERCHRIST,ONCEAWEEK,30-50K,YES,YES,MODERATE,18-64,SOCIALSECURI,STATE,COMPLETE,NORTH/NEAST,45-59,40-49,IND/OTHER,40-49,PROT/CHRIST,YES,NEITHER,BOTH,ISSUES,,,OPPOSE,0.752
