VERSION,STATEID,PRECINCT,SEQ,CALL,AGE9,RACE,SEX,PRES,SEN,GOV,CLINTON,BCPERSON,HOU,XWAY2000,GOVTDO,SIZEPLC3,ISSUE,QUAL,X6VOTE,FINSIT,JOBPERS,WORK,ROTH,PARTYID,SIZEPLAC,EDUC,RELIGION,ATTEND,INCOME,MARRIED,CHILD,PHIL3,OVER65,SURPLUS4,TIMEDES,STATE,BACKSIDE,GEOCODE,AGE,AGEABC,PARTY,AGE65,REL5,PRESKNOW,SAYANY,ISSVQUAL,VNS1,VNS2,WEIGHT
NATIONAL WHITE,8.0,45.0,23.0,SECOND CALL,25-29,WHITE,MALE,GORE,CARPER,,OMITS,OMITS,MILLER,OMITS,LESS,SMCITY/RURAL,OMITS,OMITS,OMITS,OMITS,,YES,,,10-50K,,,OMITS,,,,,18-64,,,NATIONAL,NOTCOMPLETE,CASTLE,18-29,25-29,,25-29,,,,OMITS,,,0.281
NATIONAL WHITE,8.0,45.0,24.0,SECOND CALL,25-29,WHITE,FEMALE,NADER,ROTH,,DISAPPR,UNFAVORABLE,CASTLE,BUSH,MORE,SMCITY/RURAL,HEALTHCARE,GOODJUDGMENT,NOVOTE,WORSE,DIS/UNFAV,YES,,REPUBLCN,10-50K,COLGRAD,OTHERCHRIST,AFEWAYEAR,30-50K,NO,NO,LIBERAL,18-64,,,NATIONAL,COMPLETE,CASTLE,18-29,25-29,REPUBLICAN,25-29,PROT/CHRIST,,,ISSUES,,,0.365
NATIONAL YELLOW,8.0,45.0,25.0,SECOND CALL,45-49,WHITE,FEMALE,GORE,CARPER,,APPROVE,FAVORABLE,MILLER,GORE,LESS,SMCITY/RURAL,ECON/JOBS,HONEST,CLINTON,BETTER,APP/FAV,NO,,INDEPEND,10-50K,COLGRAD,CATHOLIC,AFEWAMONTH,OVER100K,NO,NO,MODERATE,18-64,,,NATIONAL,COMPLETE,CASTLE,45-59,40-49,IND/OTHER,40-49,CATHOLIC,,,PERSONALQUAL,ECON/JOBS,HONEST,0.28300000000000003
NATIONAL YELLOW,8.0,45.0,26.0,SECOND CALL,18-24,WHITE,MALE,BUSH,ROTH,,DISAPPR,UNFAVORABLE,CASTLE,BUSH,LESS,SMCITY/RURAL,OMITS,HONEST,NOVOTE,SAME,DIS/UNFAV,NO,,REPUBLCN,10-50K,SOMCOL/ASSOC,ELSE,AFEWAYEAR,LESS15K,NO,NO,MODERATE,18-64,,,NATIONAL,COMPLETE,CASTLE,18-29,18-24,REPUBLICAN,18-24,OTHER,,,ISSUES,OMITS,HONEST,0.358
NATIONAL YELLOW,8.0,45.0,27.0,SECOND CALL,50-59,WHITE,MALE,BUSH,CARPER,,OMITS,OMITS,CASTLE,OMITS,MORE,SMCITY/RURAL,EDUCATION,HONEST,OMITS,OMITS,,YES,,,10-50K,,,OMITS,,,,,18-64,,,NATIONAL,NOTCOMPLETE,CASTLE,45-59,50-59,,50-64,,,,OMITS,EDUCATION,HONEST,0.363
NATIONAL YELLOW,8.0,45.0,28.0,SECOND CALL,18-24,WHITE,FEMALE,GORE,CARPER,,APPROVE,FAVORABLE,MILLER,GORE,MORE,SMCITY/RURAL,ECON/JOBS,HONEST,CLINTON,WORSE,APP/FAV,YES,,DEMOCRAT,10-50K,SOMCOL/ASSOC,,OMITS,15-30K,YES,NO,LIBERAL,18-64,,,NATIONAL,COMPLETE,CASTLE,18-29,18-24,DEMOCRAT,18-24,,,,ISSUES,ECON/JOBS,HONEST,0.28800000000000003
NATIONAL GREY,8.0,45.0,29.0,SECOND CALL,30-39,WHITE,MALE,GORE,CARPER,,,,MILLER,,,SMCITY/RURAL,,,,,,,,,10-50K,,,,,,,,18-64,OMITS,,NATIONAL,NOTCOMPLETE,CASTLE,30-44,30-39,,30-39,,OMITS,OMITS,,,,0.278
NATIONAL GREY,8.0,45.0,30.0,SECOND CALL,18-24,WHITE,MALE,GORE,ROTH,,,,MILLER,,,SMCITY/RURAL,,,,,,,,,10-50K,,,,,,,,18-64,OMITS,,NATIONAL,NOTCOMPLETE,CASTLE,18-29,18-24,,18-24,,OMITS,OMITS,,,,0.277
NATIONAL GREY,8.0,45.0,31.0,SECOND CALL,30-39,WHITE,FEMALE,BUSH,ROTH,,,,CASTLE,,,SMCITY/RURAL,,,,,,,,REPUBLCN,10-50K,POSTGRAD,,,75-100K,,,MODERATE,18-64,CUTFEDINCTAX,,NATIONAL,COMPLETE,CASTLE,30-44,30-39,REPUBLICAN,30-39,,BOTH,BOTH,,,,0.361
NATIONAL GREY,8.0,45.0,32.0,SECOND CALL,40-44,WHITE,MALE,GORE,CARPER,,,,MILLER,,,SMCITY/RURAL,,,,,,,,DEMOCRAT,10-50K,SOMCOL/ASSOC,,,30-50K,,,CONSERV,18-64,REDUCNATDEBT,,NATIONAL,COMPLETE,CASTLE,30-44,40-49,DEMOCRAT,40-49,,ONLYGORE,BOTH,,,,0.278
NATIONAL PINK,8.0,45.0,33.0,SECOND CALL,65-74,WHITE,FEMALE,GORE,CARPER,,,,MILLER,,,SMCITY/RURAL,,,,,,NO,,DEMOCRAT,10-50K,,CATHOLIC,,50-75K,NO,NO,MODERATE,65+,,,NATIONAL,COMPLETE,CASTLE,60+,60+,DEMOCRAT,65+,CATHOLIC,,,,,,0.438
NATIONAL PINK,8.0,45.0,34.0,SECOND CALL,25-29,WHITE,MALE,BUSH,ROTH,,,,CASTLE,,,SMCITY/RURAL,,,,,,YES,,REPUBLCN,10-50K,,OTHERCHRIST,,30-50K,NO,NO,CONSERV,18-64,,,NATIONAL,COMPLETE,CASTLE,18-29,25-29,REPUBLICAN,25-29,PROT/CHRIST,,,,,,0.358
NATIONAL PINK,8.0,45.0,35.0,SECOND CALL,30-39,WHITE,FEMALE,GORE,CARPER,,,,MILLER,,,SMCITY/RURAL,,,,,,YES,,ELSE,10-50K,,PROTESTANT,,30-50K,YES,YES,CONSERV,18-64,,,NATIONAL,COMPLETE,CASTLE,30-44,30-39,IND/OTHER,30-39,PROT/CHRIST,,,,,,0.28300000000000003
NATIONAL PINK,8.0,45.0,36.0,SECOND CALL,18-24,WHITE,MALE,BUSH,ROTH,,,,CASTLE,,,SMCITY/RURAL,,,,,,NO,,,10-50K,,,,,,,,18-64,,,NATIONAL,NOTCOMPLETE,CASTLE,18-29,18-24,,18-24,,,,,,,0.358
NATIONAL WHITE,8.0,45.0,37.0,THIRD CALL,30-39,BLACK,FEMALE,GORE,CARPER,,APPROVE,FAVORABLE,MILLER,GORE,MORE,SMCITY/RURAL,MEDICARE/RX,HONEST,CLINTON,SAME,APP/FAV,YES,,DEMOCRAT,10-50K,SOMCOL/ASSOC,OTHERCHRIST,AFEWAMONTH,15-30K,NO,YES,LIBERAL,18-64,,,NATIONAL,COMPLETE,CASTLE,30-44,30-39,DEMOCRAT,30-39,PROT/CHRIST,,,ISSUES,,,0.227
NATIONAL WHITE,8.0,45.0,38.0,THIRD CALL,45-49,WHITE,FEMALE,GORE,CARPER,,APPROVE,UNFAVORABLE,CASTLE,GORE,LESS,SMCITY/RURAL,ECON/JOBS,EXPERIENCE,CLINTON,BETTER,APP/UNFAV,YES,,DEMOCRAT,10-50K,COLGRAD,PROTESTANT,NEVER,OVER100K,NO,NO,MODERATE,18-64,,,NATIONAL,COMPLETE,CASTLE,45-59,40-49,DEMOCRAT,40-49,PROT/CHRIST,,,ISSUES,,,0.325
NATIONAL WHITE,8.0,45.0,39.0,THIRD CALL,30-39,WHITE,MALE,BUSH,ROTH,,DISAPPR,UNFAVORABLE,CASTLE,BUSH,LESS,SMCITY/RURAL,TAXES,STRONGLEADER,DOLE,SAME,DIS/UNFAV,YES,,REPUBLCN,10-50K,COLGRAD,PROTESTANT,ONCEAWEEK,50-75K,YES,,CONSERV,18-64,,,NATIONAL,COMPLETE,CASTLE,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,,,ISSUES,,,0.354
NATIONAL YELLOW,8.0,45.0,40.0,THIRD CALL,30-39,WHITE,FEMALE,BUSH,ROTH,,DISAPPR,UNFAVORABLE,CASTLE,BUSH,LESS,SMCITY/RURAL,TAXES,HONEST,DOLE,BETTER,DIS/UNFAV,YES,,REPUBLCN,10-50K,COLGRAD,OTHERCHRIST,ONCEAWEEK,30-50K,YES,NO,CONSERV,18-64,,,NATIONAL,COMPLETE,CASTLE,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,,,ISSUES,TAXES,HONEST,0.361
NATIONAL YELLOW,8.0,45.0,41.0,THIRD CALL,30-39,WHITE,FEMALE,GORE,CARPER,,APPROVE,FAVORABLE,CASTLE,GORE,MORE,SMCITY/RURAL,OMITS,OMITS,CLINTON,BETTER,APP/FAV,YES,,DEMOCRAT,10-50K,COLGRAD,PROTESTANT,AFEWAYEAR,50-75K,YES,YES,MODERATE,18-64,,,NATIONAL,COMPLETE,CASTLE,30-44,30-39,DEMOCRAT,30-39,PROT/CHRIST,,,ISSUES,OMITS,OMITS,0.325
NATIONAL YELLOW,8.0,45.0,42.0,THIRD CALL,25-29,BLACK,FEMALE,GORE,CARPER,,OMITS,OMITS,MILLER,OMITS,OMITS,SMCITY/RURAL,SOCIALSECUR,EXPERIENCE,OMITS,OMITS,,YES,,,10-50K,,,OMITS,,,,,18-64,,,NATIONAL,NOTCOMPLETE,CASTLE,18-29,25-29,,25-29,,,,OMITS,SOCIALSECUR,EXPERIENCE,0.227
NATIONAL GREY,8.0,45.0,43.0,THIRD CALL,25-29,WHITE,FEMALE,GORE,CARPER,,,,MILLER,,,SMCITY/RURAL,,,,,,,,,10-50K,,,,,,,,18-64,OMITS,,NATIONAL,NOTCOMPLETE,CASTLE,18-29,25-29,,25-29,,OMITS,OMITS,,,,0.28800000000000003
NATIONAL GREY,8.0,45.0,44.0,THIRD CALL,30-39,WHITE,MALE,GORE,CARPER,,,,CASTLE,,,SMCITY/RURAL,,,,,,,,DEMOCRAT,10-50K,COLGRAD,,,30-50K,,,LIBERAL,18-64,SOCIALSECURI,,NATIONAL,COMPLETE,CASTLE,30-44,30-39,DEMOCRAT,30-39,,BOTH,BOTH,,,,0.32
NATIONAL GREY,8.0,45.0,45.0,THIRD CALL,25-29,WHITE,MALE,BUSH,ROTH,,,,CASTLE,,,SMCITY/RURAL,,,,,,,,REPUBLCN,10-50K,COLGRAD,,,15-30K,,,MODERATE,18-64,SOCIALSECURI,,NATIONAL,COMPLETE,CASTLE,18-29,25-29,REPUBLICAN,25-29,,BOTH,ONLYGORE,,,,0.358
NATIONAL PINK,8.0,45.0,46.0,THIRD CALL,40-44,WHITE,FEMALE,GORE,CARPER,,,,CASTLE,,,SMCITY/RURAL,,,,,,YES,,,10-50K,,,,,,,,18-64,,,NATIONAL,NOTCOMPLETE,CASTLE,30-44,40-49,,40-49,,,,,,,0.325
NATIONAL PINK,8.0,45.0,47.0,THIRD CALL,25-29,HISP,FEMALE,GORE,CARPER,,,,MILLER,,,SMCITY/RURAL,,,,,,YES,,DEMOCRAT,10-50K,,CATHOLIC,,30-50K,YES,YES,CONSERV,18-64,,,NATIONAL,COMPLETE,CASTLE,18-29,25-29,DEMOCRAT,25-29,CATHOLIC,,,,,,0.227
NATIONAL PINK,8.0,45.0,48.0,THIRD CALL,30-39,WHITE,MALE,GORE,CARPER,,,,CASTLE,,,SMCITY/RURAL,,,,,,YES,,,10-50K,,,,,,,,18-64,,,NATIONAL,NOTCOMPLETE,CASTLE,30-44,30-39,,30-39,,,,,,,0.32
STATE ONLY,8.0,50.0,1.0,FIRST CALL,60-64,WHITE,FEMALE,BUSH,ROTH,BURRIS,DISAPPR,UNFAVORABLE,CASTLE,BUSH,LESS,SMCITY/RURAL,MEDICARE/RX,COMPLEXISSUE,DOLE,SAME,DIS/UNFAV,YES,NO,REPUBLCN,10-50K,COLGRAD,CATHOLIC,AFEWAMONTH,75-100K,YES,NO,MODERATE,18-64,SOCIALSECURI,BEFORE,STATE,COMPLETE,CASTLE,60+,60+,REPUBLICAN,50-64,CATHOLIC,ONLYBUSH,ONLYGORE,ISSUES,,,1.46
STATE ONLY,8.0,50.0,2.0,FIRST CALL,30-39,BLACK,MALE,GORE,CARPER,MINNER,DISAPPR,UNFAVORABLE,CASTLE,GORE,LESS,SMCITY/RURAL,ECON/JOBS,CARES,DOLE,BETTER,DIS/UNFAV,YES,YES,INDEPEND,10-50K,SOMCOL/ASSOC,PROTESTANT,ONCEAWEEK,30-50K,YES,YES,CONSERV,18-64,CUTFEDINCTAX,BEFORE,STATE,COMPLETE,CASTLE,30-44,30-39,IND/OTHER,30-39,PROT/CHRIST,ONLYGORE,ONLYBUSH,PERSONALQUAL,,,0.686
STATE ONLY,8.0,50.0,3.0,FIRST CALL,30-39,WHITE,FEMALE,GORE,CARPER,MINNER,APPROVE,UNFAVORABLE,CASTLE,GORE,MORE,SMCITY/RURAL,ECON/JOBS,HONEST,CLINTON,BETTER,APP/UNFAV,YES,YES,INDEPEND,10-50K,SOMCOL/ASSOC,PROTESTANT,ONCEAWEEK,50-75K,YES,YES,MODERATE,18-64,CUTFEDINCTAX,BEFORE,STATE,COMPLETE,CASTLE,30-44,30-39,IND/OTHER,30-39,PROT/CHRIST,BOTH,BOTH,ISSUES,,,0.88
STATE ONLY,8.0,50.0,4.0,FIRST CALL,30-39,HISP,FEMALE,GORE,CARPER,MINNER,APPROVE,FAVORABLE,MILLER,GORE,MORE,SMCITY/RURAL,EDUCATION,HONEST,CLINTON,BETTER,APP/FAV,YES,YES,DEMOCRAT,10-50K,COLGRAD,NONE,AFEWAYEAR,OVER100K,YES,YES,MODERATE,18-64,REDUCNATDEBT,LASTWEEK,STATE,COMPLETE,CASTLE,30-44,30-39,DEMOCRAT,30-39,NONE,ONLYGORE,ONLYBUSH,ISSUES,,,0.611
STATE ONLY,8.0,50.0,5.0,FIRST CALL,45-49,WHITE,MALE,GORE,CARPER,MINNER,APPROVE,UNFAVORABLE,MILLER,GORE,MORE,SMCITY/RURAL,ECON/JOBS,GOODJUDGMENT,NOVOTE,WORSE,APP/UNFAV,YES,YES,INDEPEND,10-50K,COLGRAD,PROTESTANT,AFEWAYEAR,15-30K,NO,NO,MODERATE,18-64,OTHRPROGRAMS,LAST.MONTH,STATE,COMPLETE,CASTLE,45-59,40-49,IND/OTHER,40-49,PROT/CHRIST,ONLYGORE,NEITHER,ISSUES,,,0.753
STATE ONLY,8.0,50.0,6.0,FIRST CALL,60-64,WHITE,MALE,GORE,CARPER,MINNER,APPROVE,FAVORABLE,MILLER,GORE,LESS,SMCITY/RURAL,ECON/JOBS,HONEST,CLINTON,SAME,APP/FAV,NO,YES,DEMOCRAT,10-50K,NOHS,CATHOLIC,MORETHAN1AWK,30-50K,YES,NO,MODERATE,18-64,REDUCNATDEBT,BEFORE,STATE,COMPLETE,CASTLE,60+,60+,DEMOCRAT,50-64,CATHOLIC,ONLYGORE,ONLYBUSH,ISSUES,,,1.16
STATE ONLY,8.0,50.0,7.0,FIRST CALL,60-64,WHITE,FEMALE,BUSH,ROTH,BURRIS,DISAPPR,UNFAVORABLE,CASTLE,BUSH,LESS,SMCITY/RURAL,WORLDAFFAIRS,OMITS,DOLE,SAME,DIS/UNFAV,NO,NO,REPUBLCN,10-50K,SOMCOL/ASSOC,PROTESTANT,NEVER,,YES,NO,MODERATE,18-64,OMITS,BEFORE,STATE,COMPLETE,CASTLE,60+,60+,REPUBLICAN,50-64,PROT/CHRIST,ONLYBUSH,ONLYGORE,PERSONALQUAL,,,1.46
STATE ONLY,8.0,50.0,8.0,FIRST CALL,45-49,WHITE,MALE,GORE,CARPER,MINNER,APPROVE,FAVORABLE,CASTLE,GORE,MORE,SMCITY/RURAL,OMITS,COMPLEXISSUE,CLINTON,WORSE,APP/FAV,YES,YES,INDEPEND,10-50K,COLGRAD,CATHOLIC,ONCEAWEEK,50-75K,YES,YES,LIBERAL,18-64,CUTFEDINCTAX,LAST.3DAYS,STATE,COMPLETE,CASTLE,45-59,40-49,IND/OTHER,40-49,CATHOLIC,ONLYGORE,ONLYBUSH,ISSUES,,,0.866
STATE ONLY,8.0,50.0,9.0,FIRST CALL,40-44,BLACK,FEMALE,GORE,CARPER,BURRIS,APPROVE,FAVORABLE,CASTLE,GORE,LESS,SMCITY/RURAL,ECON/JOBS,CARES,CLINTON,SAME,APP/FAV,YES,YES,DEMOCRAT,10-50K,SOMCOL/ASSOC,OTHERCHRIST,ONCEAWEEK,50-75K,YES,YES,MODERATE,18-64,SOCIALSECURI,BEFORE,STATE,COMPLETE,CASTLE,30-44,40-49,DEMOCRAT,40-49,PROT/CHRIST,ONLYGORE,ONLYBUSH,ISSUES,,,0.682
STATE ONLY,8.0,50.0,10.0,FIRST CALL,40-44,WHITE,MALE,BUSH,ROTH,BURRIS,DISAPPR,UNFAVORABLE,MILLER,BUSH,LESS,SMCITY/RURAL,OMITS,HONEST,DOLE,BETTER,DIS/UNFAV,YES,NO,REPUBLCN,10-50K,SOMCOL/ASSOC,CATHOLIC,ONCEAWEEK,15-30K,NO,NO,CONSERV,18-64,CUTFEDINCTAX,BEFORE,STATE,COMPLETE,CASTLE,30-44,40-49,REPUBLICAN,40-49,CATHOLIC,ONLYBUSH,ONLYGORE,ISSUES,,,0.8180000000000001
STATE ONLY,8.0,50.0,11.0,FIRST CALL,30-39,WHITE,FEMALE,BUSH,ROTH,BURRIS,APPROVE,UNFAVORABLE,CASTLE,BUSH,MORE,SMCITY/RURAL,OMITS,OMITS,NOVOTE,BETTER,APP/UNFAV,YES,NO,REPUBLCN,10-50K,SOMCOL/ASSOC,OTHERCHRIST,OMITS,30-50K,NO,NO,CONSERV,18-64,OMITS,LAST.MONTH,STATE,COMPLETE,CASTLE,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,ONLYGORE,BOTH,ISSUES,,,0.9470000000000001
STATE ONLY,8.0,50.0,12.0,FIRST CALL,40-44,BLACK,MALE,GORE,ROTH,MINNER,APPROVE,FAVORABLE,MILLER,GORE,MORE,SMCITY/RURAL,ECON/JOBS,CARES,NOVOTE,WORSE,APP/FAV,YES,NO,DEMOCRAT,10-50K,SOMCOL/ASSOC,OTHERCHRIST,AFEWAYEAR,50-75K,NO,YES,LIBERAL,18-64,SOCIALSECURI,BEFORE,STATE,COMPLETE,CASTLE,30-44,40-49,DEMOCRAT,40-49,PROT/CHRIST,ONLYGORE,BOTH,PERSONALQUAL,,,0.588
STATE ONLY,8.0,50.0,13.0,FIRST CALL,60-64,WHITE,MALE,GORE,CARPER,MINNER,APPROVE,FAVORABLE,MILLER,GORE,MORE,SMCITY/RURAL,MEDICARE/RX,COMPLEXISSUE,CLINTON,BETTER,APP/FAV,YES,NO,INDEPEND,10-50K,HSGRAD,PROTESTANT,ONCEAWEEK,30-50K,YES,NO,MODERATE,18-64,SOCIALSECURI,BEFORE,STATE,COMPLETE,CASTLE,60+,60+,IND/OTHER,50-64,PROT/CHRIST,ONLYGORE,ONLYBUSH,ISSUES,,,1.16
STATE ONLY,8.0,50.0,14.0,FIRST CALL,30-39,WHITE,MALE,BUSH,ROTH,MINNER,DISAPPR,UNFAVORABLE,CASTLE,BUSH,MORE,SMCITY/RURAL,MEDICARE/RX,CARES,DOLE,WORSE,DIS/UNFAV,NO,NO,REPUBLCN,10-50K,SOMCOL/ASSOC,CATHOLIC,AFEWAYEAR,OVER100K,NO,NO,CONSERV,18-64,CUTFEDINCTAX,BEFORE,STATE,COMPLETE,CASTLE,30-44,30-39,REPUBLICAN,30-39,CATHOLIC,ONLYBUSH,ONLYGORE,PERSONALQUAL,,,0.9530000000000001
STATE ONLY,8.0,50.0,15.0,FIRST CALL,40-44,WHITE,MALE,GORE,CARPER,MINNER,APPROVE,FAVORABLE,CASTLE,GORE,MORE,SMCITY/RURAL,WORLDAFFAIRS,GOODJUDGMENT,CLINTON,BETTER,APP/FAV,YES,YES,INDEPEND,10-50K,COLGRAD,ELSE,AFEWAYEAR,50-75K,YES,YES,MODERATE,18-64,OTHRPROGRAMS,BEFORE,STATE,COMPLETE,CASTLE,30-44,40-49,IND/OTHER,40-49,OTHER,ONLYGORE,ONLYBUSH,ISSUES,,,0.866
STATE ONLY,8.0,50.0,16.0,FIRST CALL,60-64,WHITE,MALE,GORE,CARPER,MINNER,APPROVE,FAVORABLE,MILLER,GORE,MORE,SMCITY/RURAL,ECON/JOBS,HONEST,CLINTON,BETTER,APP/FAV,YES,YES,INDEPEND,10-50K,POSTGRAD,CATHOLIC,ONCEAWEEK,OVER100K,YES,NO,MODERATE,18-64,SOCIALSECURI,BEFORE,STATE,COMPLETE,CASTLE,60+,60+,IND/OTHER,50-64,CATHOLIC,ONLYGORE,BOTH,PERSONALQUAL,,,1.16
STATE ONLY,8.0,50.0,17.0,SECOND CALL,18-24,WHITE,MALE,BUSH,CARPER,MINNER,APPROVE,FAVORABLE,CASTLE,BUSH,MORE,SMCITY/RURAL,HEALTHCARE,COMPLEXISSUE,NOVOTE,BETTER,APP/FAV,NO,NO,REPUBLCN,10-50K,SOMCOL/ASSOC,OTHERCHRIST,MORETHAN1AWK,30-50K,NO,NO,CONSERV,18-64,OTHRPROGRAMS,LASTWEEK,STATE,COMPLETE,CASTLE,18-29,18-24,REPUBLICAN,18-24,PROT/CHRIST,ONLYBUSH,ONLYGORE,ISSUES,,,0.983
STATE ONLY,8.0,50.0,18.0,SECOND CALL,50-59,WHITE,MALE,GORE,CARPER,MINNER,APPROVE,FAVORABLE,CASTLE,GORE,LESS,SMCITY/RURAL,ECON/JOBS,COMPLEXISSUE,CLINTON,BETTER,APP/FAV,YES,NO,INDEPEND,10-50K,SOMCOL/ASSOC,OTHERCHRIST,ONCEAWEEK,50-75K,YES,YES,CONSERV,18-64,REDUCNATDEBT,LASTWEEK,STATE,COMPLETE,CASTLE,45-59,50-59,IND/OTHER,50-64,PROT/CHRIST,ONLYGORE,NEITHER,ISSUES,,,0.866
STATE ONLY,8.0,50.0,19.0,SECOND CALL,65-74,WHITE,MALE,GORE,CARPER,MINNER,APPROVE,FAVORABLE,MILLER,GORE,LESS,SMCITY/RURAL,WORLDAFFAIRS,EXPERIENCE,CLINTON,SAME,APP/FAV,NO,YES,INDEPEND,10-50K,HSGRAD,PROTESTANT,ONCEAWEEK,30-50K,YES,NO,CONSERV,65+,SOCIALSECURI,LAST.3DAYS,STATE,COMPLETE,CASTLE,60+,60+,IND/OTHER,65+,PROT/CHRIST,BOTH,BOTH,PERSONALQUAL,,,1.16
STATE ONLY,8.0,50.0,20.0,SECOND CALL,75+,WHITE,FEMALE,BUSH,ROTH,BURRIS,DISAPPR,UNFAVORABLE,MILLER,BUSH,LESS,SMCITY/RURAL,WORLDAFFAIRS,CARES,DOLE,SAME,DIS/UNFAV,NO,NO,REPUBLCN,10-50K,HSGRAD,CATHOLIC,ONCEAWEEK,30-50K,NO,NO,CONSERV,65+,SOCIALSECURI,BEFORE,STATE,COMPLETE,CASTLE,60+,60+,REPUBLICAN,65+,CATHOLIC,ONLYBUSH,ONLYGORE,PERSONALQUAL,,,1.276
STATE ONLY,8.0,50.0,21.0,SECOND CALL,30-39,WHITE,MALE,GORE,CARPER,MINNER,APPROVE,FAVORABLE,MILLER,GORE,MORE,SMCITY/RURAL,WORLDAFFAIRS,EXPERIENCE,CLINTON,BETTER,APP/FAV,YES,YES,DEMOCRAT,10-50K,COLGRAD,CATHOLIC,ONCEAWEEK,30-50K,NO,NO,LIBERAL,18-64,SOCIALSECURI,BEFORE,STATE,COMPLETE,CASTLE,30-44,30-39,DEMOCRAT,30-39,CATHOLIC,ONLYGORE,ONLYBUSH,ISSUES,,,0.753
STATE ONLY,8.0,50.0,22.0,SECOND CALL,18-24,BLACK,FEMALE,GORE,CARPER,BURRIS,APPROVE,UNFAVORABLE,CASTLE,GORE,MORE,SMCITY/RURAL,EDUCATION,CARES,CLINTON,SAME,APP/UNFAV,YES,NO,,10-50K,SOMCOL/ASSOC,OTHERCHRIST,OMITS,,YES,NO,MODERATE,18-64,OMITS,BEFORE,STATE,COMPLETE,CASTLE,18-29,18-24,,18-24,PROT/CHRIST,OMITS,ONLYBUSH,ISSUES,,,0.687
STATE ONLY,8.0,50.0,23.0,SECOND CALL,25-29,WHITE,FEMALE,GORE,CARPER,MINNER,APPROVE,FAVORABLE,CASTLE,GORE,MORE,SMCITY/RURAL,HEALTHCARE,OMITS,PEROT,BETTER,APP/FAV,YES,YES,INDEPEND,10-50K,POSTGRAD,CATHOLIC,NEVER,50-75K,YES,NO,LIBERAL,18-64,CUTFEDINCTAX,LAST.3DAYS,STATE,COMPLETE,CASTLE,18-29,25-29,IND/OTHER,25-29,CATHOLIC,NEITHER,BOTH,ISSUES,,,0.886
STATE ONLY,8.0,50.0,24.0,SECOND CALL,65-74,WHITE,FEMALE,BUSH,ROTH,BURRIS,DISAPPR,UNFAVORABLE,CASTLE,BUSH,LESS,SMCITY/RURAL,SOCIALSECUR,HONEST,DOLE,SAME,DIS/UNFAV,NO,NO,REPUBLCN,10-50K,HSGRAD,PROTESTANT,ONCEAWEEK,15-30K,YES,NO,CONSERV,65+,CUTFEDINCTAX,BEFORE,STATE,COMPLETE,CASTLE,60+,60+,REPUBLICAN,65+,PROT/CHRIST,BOTH,ONLYGORE,PERSONALQUAL,,,1.46
STATE ONLY,8.0,50.0,25.0,SECOND CALL,60-64,WHITE,MALE,BUCHANAN,ROTH,BURRIS,DISAPPR,UNFAVORABLE,CASTLE,BUSH,LESS,SMCITY/RURAL,WORLDAFFAIRS,HONEST,DOLE,SAME,DIS/UNFAV,NO,NO,REPUBLCN,10-50K,SOMCOL/ASSOC,CATHOLIC,ONCEAWEEK,30-50K,YES,NO,CONSERV,18-64,SOCIALSECURI,BEFORE,STATE,COMPLETE,CASTLE,60+,60+,REPUBLICAN,50-64,CATHOLIC,NEITHER,BOTH,ISSUES,,,0.217
STATE ONLY,8.0,50.0,26.0,SECOND CALL,30-39,WHITE,MALE,BUSH,CARPER,MINNER,APPROVE,UNFAVORABLE,CASTLE,BUSH,MORE,SMCITY/RURAL,EDUCATION,COMPLEXISSUE,NOVOTE,BETTER,APP/UNFAV,YES,YES,INDEPEND,10-50K,SOMCOL/ASSOC,CATHOLIC,AFEWAYEAR,,YES,YES,MODERATE,18-64,CUTFEDINCTAX,LAST.MONTH,STATE,COMPLETE,CASTLE,30-44,30-39,IND/OTHER,30-39,CATHOLIC,BOTH,BOTH,ISSUES,,,0.977
STATE ONLY,8.0,50.0,27.0,SECOND CALL,50-59,BLACK,FEMALE,GORE,CARPER,BURRIS,APPROVE,OMITS,CASTLE,GORE,LESS,SMCITY/RURAL,ECON/JOBS,COMPLEXISSUE,CLINTON,BETTER,OMITS,YES,NO,DEMOCRAT,10-50K,POSTGRAD,PROTESTANT,AFEWAYEAR,OVER100K,YES,NO,LIBERAL,18-64,SOCIALSECURI,BEFORE,STATE,COMPLETE,CASTLE,45-59,50-59,DEMOCRAT,50-64,PROT/CHRIST,ONLYGORE,NEITHER,ISSUES,,,0.682
STATE ONLY,8.0,50.0,28.0,SECOND CALL,25-29,WHITE,FEMALE,GORE,CARPER,MINNER,APPROVE,FAVORABLE,CASTLE,GORE,LESS,SMCITY/RURAL,EDUCATION,COMPLEXISSUE,NOVOTE,BETTER,APP/FAV,YES,NO,INDEPEND,10-50K,SOMCOL/ASSOC,NONE,NEVER,50-75K,NO,YES,MODERATE,18-64,REDUCNATDEBT,BEFORE,STATE,COMPLETE,CASTLE,18-29,25-29,IND/OTHER,25-29,NONE,ONLYGORE,BOTH,ISSUES,,,0.886
