VERSION,STATEID,PRECINCT,SEQ,CALL,AGE9,RACE,SEX,PRES,TIME,CLINTON,BCPERSON,XWAY2000,ISSUE,QUAL,RELRIGHT,X6VOTE,UNFAIR,FINSIT,JOBPERS,PARTYID,EDUC,RELIGION,INCOME,PHIL3,OVER65,STATE,BACKSIDE,GEOCODE,AGE,AGEABC,PARTY,AGE65,REL5,VNS1,VNS2,WEIGHT
NATIONAL GREY,16.0,54.0,37.0,SECOND CALL,18-24,WHITE,FEMALE,NADER,BEFORE,,,,,,,,NEITHERDID,,,INDEPEND,SOMCOL/ASSOC,,30-50K,LIBERAL,18-64,NATIONAL,COMPLETE,EAST,18-29,18-24,IND/OTHER,18-24,,,,0.657
NATIONAL GREY,16.0,54.0,38.0,SECOND CALL,18-24,WHITE,FEMALE,BUSH,BEFORE,,,,,,,,NEITHERDID,,,REPUBLCN,HSGRAD,,,CONSERV,18-64,NATIONAL,COMPLETE,EAST,18-29,18-24,REPUBLICAN,18-24,,,,0.763
NATIONAL PINK,16.0,54.0,39.0,SECOND CALL,25-29,WHITE,MALE,BUSH,,,,,,,NO,,,,,INDEPEND,,OTHERCHRIST,LESS15K,MODERATE,18-64,NATIONAL,COMPLETE,EAST,18-29,25-29,IND/OTHER,25-29,PROT/CHRIST,,,0.799
NATIONAL PINK,16.0,54.0,40.0,SECOND CALL,25-29,HISP,FEMALE,GORE,,,,,,,YES,,,,,DEMOCRAT,,CATHOLIC,50-75K,LIBERAL,18-64,NATIONAL,COMPLETE,EAST,18-29,25-29,DEMOCRAT,25-29,CATHOLIC,,,0.706
NATIONAL PINK,16.0,54.0,41.0,SECOND CALL,18-24,WHITE,MALE,GORE,,,,,,,NO,,,,,DEMOCRAT,,CATHOLIC,50-75K,LIBERAL,18-64,NATIONAL,COMPLETE,EAST,18-29,18-24,DEMOCRAT,18-24,CATHOLIC,,,1.012
NATIONAL PINK,16.0,54.0,42.0,SECOND CALL,18-24,WHITE,FEMALE,GORE,,,,,,,NO,,,,,DEMOCRAT,,ELSE,30-50K,LIBERAL,18-64,NATIONAL,COMPLETE,EAST,18-29,18-24,DEMOCRAT,18-24,OTHER,,,0.966
NATIONAL PINK,16.0,54.0,43.0,SECOND CALL,18-24,BLACK,FEMALE,NADER,,,,,,,NO,,,,,DEMOCRAT,,OTHERCHRIST,15-30K,MODERATE,18-64,NATIONAL,COMPLETE,EAST,18-29,18-24,DEMOCRAT,18-24,PROT/CHRIST,,,0.48
NATIONAL PINK,16.0,54.0,44.0,SECOND CALL,18-24,WHITE,MALE,NADER,,,,,,,NO,,,,,INDEPEND,,PROTESTANT,50-75K,MODERATE,18-64,NATIONAL,COMPLETE,EAST,18-29,18-24,IND/OTHER,18-24,PROT/CHRIST,,,0.6890000000000001
NATIONAL WHITE,16.0,54.0,45.0,THIRD CALL,18-24,WHITE,MALE,BUSH,,APPROVE,FAVORABLE,BUSH,ECON/JOBS,COMPLEXISSUE,NO,NOVOTE,,SAME,APP/FAV,REPUBLCN,SOMCOL/ASSOC,PROTESTANT,75-100K,MODERATE,18-64,NATIONAL,COMPLETE,EAST,18-29,18-24,REPUBLICAN,18-24,PROT/CHRIST,,,0.799
NATIONAL WHITE,16.0,54.0,46.0,THIRD CALL,18-24,WHITE,FEMALE,BUSH,,APPROVE,FAVORABLE,BUSH,OMITS,STRONGLEADER,NO,NOVOTE,,SAME,APP/FAV,INDEPEND,HSGRAD,CATHOLIC,30-50K,MODERATE,18-64,NATIONAL,COMPLETE,EAST,18-29,18-24,IND/OTHER,18-24,CATHOLIC,,,0.763
NATIONAL WHITE,16.0,54.0,47.0,THIRD CALL,18-24,WHITE,FEMALE,GORE,,APPROVE,UNFAVORABLE,GORE,EDUCATION,COMPLEXISSUE,NO,NOVOTE,,WORSE,APP/UNFAV,INDEPEND,HSGRAD,CATHOLIC,LESS15K,MODERATE,18-64,NATIONAL,COMPLETE,EAST,18-29,18-24,IND/OTHER,18-24,CATHOLIC,,,0.966
NATIONAL YELLOW,16.0,54.0,48.0,THIRD CALL,18-24,WHITE,MALE,BUSH,,APPROVE,UNFAVORABLE,BUSH,SOCIALSECUR,HONEST,NO,NOVOTE,,WORSE,APP/UNFAV,REPUBLCN,SOMCOL/ASSOC,CATHOLIC,30-50K,MODERATE,18-64,NATIONAL,COMPLETE,EAST,18-29,18-24,REPUBLICAN,18-24,CATHOLIC,SOCIALSECUR,HONEST,0.799
NATIONAL YELLOW,16.0,54.0,49.0,THIRD CALL,18-24,WHITE,FEMALE,GORE,,APPROVE,FAVORABLE,GORE,EDUCATION,EXPERIENCE,NO,NOVOTE,,BETTER,APP/FAV,INDEPEND,HSGRAD,CATHOLIC,OVER100K,CONSERV,18-64,NATIONAL,COMPLETE,EAST,18-29,18-24,IND/OTHER,18-24,CATHOLIC,EDUCATION,EXPERIENCE,0.966
NATIONAL YELLOW,16.0,54.0,50.0,THIRD CALL,18-24,WHITE,MALE,GORE,,APPROVE,FAVORABLE,GORE,EDUCATION,EXPERIENCE,NO,NOVOTE,,WORSE,APP/FAV,INDEPEND,HSGRAD,CATHOLIC,50-75K,LIBERAL,18-64,NATIONAL,COMPLETE,EAST,18-29,18-24,IND/OTHER,18-24,CATHOLIC,EDUCATION,EXPERIENCE,1.012
NATIONAL GREY,16.0,54.0,51.0,THIRD CALL,18-24,ASIAN,FEMALE,GORE,LAST.3DAYS,,,,,,,,BOTHDID,,,DEMOCRAT,SOMCOL/ASSOC,,OVER100K,LIBERAL,18-64,NATIONAL,COMPLETE,EAST,18-29,18-24,DEMOCRAT,18-24,,,,0.966
NATIONAL GREY,16.0,54.0,52.0,THIRD CALL,18-24,WHITE,FEMALE,NADER,LAST.3DAYS,,,,,,,,NEITHERDID,,,INDEPEND,SOMCOL/ASSOC,,50-75K,MODERATE,18-64,NATIONAL,COMPLETE,EAST,18-29,18-24,IND/OTHER,18-24,,,,0.657
NATIONAL GREY,16.0,54.0,53.0,THIRD CALL,18-24,WHITE,FEMALE,GORE,LAST.MONTH,,,,,,,,BOTHDID,,,ELSE,HSGRAD,,LESS15K,CONSERV,18-64,NATIONAL,COMPLETE,EAST,18-29,18-24,IND/OTHER,18-24,,,,0.966
NATIONAL PINK,16.0,54.0,54.0,THIRD CALL,18-24,WHITE,FEMALE,GORE,,,,,,,NO,,,,,DEMOCRAT,,PROTESTANT,OVER100K,MODERATE,18-64,NATIONAL,COMPLETE,EAST,18-29,18-24,DEMOCRAT,18-24,PROT/CHRIST,,,0.966
NATIONAL PINK,16.0,54.0,55.0,THIRD CALL,18-24,WHITE,MALE,GORE,,,,,,,NO,,,,,INDEPEND,,NONE,30-50K,MODERATE,18-64,NATIONAL,COMPLETE,EAST,18-29,18-24,IND/OTHER,18-24,NONE,,,1.012
NATIONAL PINK,16.0,54.0,56.0,THIRD CALL,18-24,WHITE,MALE,GORE,,,,,,,NO,,,,,DEMOCRAT,,NONE,OVER100K,LIBERAL,18-64,NATIONAL,COMPLETE,EAST,18-29,18-24,DEMOCRAT,18-24,NONE,,,1.012
STATE ONLY,16.0,55.0,1.0,FIRST CALL,18-24,WHITE,MALE,GORE,LAST.3DAYS,APPROVE,FAVORABLE,GORE,SOCIALSECUR,EXPERIENCE,NO,NOVOTE,BOTHDID,BETTER,APP/FAV,DEMOCRAT,HSGRAD,CATHOLIC,15-30K,LIBERAL,18-64,STATE,COMPLETE,EAST,18-29,18-24,DEMOCRAT,18-24,CATHOLIC,,,0.904
STATE ONLY,16.0,55.0,2.0,FIRST CALL,25-29,WHITE,FEMALE,BUSH,LAST.MONTH,APPROVE,UNFAVORABLE,BUSH,SOCIALSECUR,STRONGLEADER,NO,CLINTON,NEITHERDID,BETTER,APP/UNFAV,INDEPEND,COLGRAD,OTHERCHRIST,75-100K,LIBERAL,18-64,STATE,COMPLETE,EAST,18-29,25-29,IND/OTHER,25-29,PROT/CHRIST,,,0.682
STATE ONLY,16.0,55.0,3.0,FIRST CALL,45-49,WHITE,FEMALE,BUSH,LAST.3DAYS,APPROVE,UNFAVORABLE,BUSH,EDUCATION,OMITS,NO,CLINTON,OMITS,WORSE,APP/UNFAV,DEMOCRAT,COLGRAD,CATHOLIC,30-50K,MODERATE,18-64,STATE,COMPLETE,EAST,45-59,40-49,DEMOCRAT,40-49,CATHOLIC,,,0.544
STATE ONLY,16.0,55.0,4.0,FIRST CALL,50-59,WHITE,FEMALE,GORE,LAST.MONTH,APPROVE,FAVORABLE,GORE,MEDICARE/RX,COMPLEXISSUE,NO,CLINTON,NEITHERDID,SAME,APP/FAV,DEMOCRAT,SOMCOL/ASSOC,PROTESTANT,15-30K,MODERATE,18-64,STATE,COMPLETE,EAST,45-59,50-59,DEMOCRAT,50-64,PROT/CHRIST,,,0.6880000000000001
STATE ONLY,16.0,55.0,5.0,FIRST CALL,18-24,WHITE,MALE,BUSH,LAST.3DAYS,DISAPPR,UNFAVORABLE,BUSH,WORLDAFFAIRS,STRONGLEADER,YES,DOLE,NEITHERDID,BETTER,DIS/UNFAV,REPUBLCN,HSGRAD,PROTESTANT,75-100K,CONSERV,18-64,STATE,COMPLETE,EAST,18-29,18-24,REPUBLICAN,18-24,PROT/CHRIST,,,0.714
STATE ONLY,16.0,55.0,6.0,FIRST CALL,40-44,WHITE,MALE,GORE,LAST.3DAYS,APPROVE,UNFAVORABLE,GORE,WORLDAFFAIRS,COMPLEXISSUE,NO,CLINTON,BUSHDID,BETTER,APP/UNFAV,DEMOCRAT,SOMCOL/ASSOC,PROTESTANT,15-30K,MODERATE,18-64,STATE,COMPLETE,EAST,30-44,40-49,DEMOCRAT,40-49,PROT/CHRIST,,,0.721
STATE ONLY,16.0,55.0,7.0,FIRST CALL,,WHITE,FEMALE,GORE,BEFORE,OMITS,FAVORABLE,GORE,MEDICARE/RX,OMITS,OMITS,CLINTON,OMITS,BETTER,OMITS,DEMOCRAT,,CATHOLIC,,,,STATE,COMPLETE,EAST,,,DEMOCRAT,,CATHOLIC,,,0.6880000000000001
STATE ONLY,16.0,55.0,8.0,FIRST CALL,60-64,WHITE,MALE,BUSH,BEFORE,DISAPPR,UNFAVORABLE,BUSH,WORLDAFFAIRS,HONEST,NO,DOLE,BOTHDID,SAME,DIS/UNFAV,REPUBLCN,HSGRAD,CATHOLIC,OVER100K,MODERATE,18-64,STATE,COMPLETE,EAST,60+,60+,REPUBLICAN,50-64,CATHOLIC,,,0.741
STATE ONLY,16.0,55.0,9.0,FIRST CALL,50-59,WHITE,MALE,GORE,BEFORE,APPROVE,UNFAVORABLE,GORE,WORLDAFFAIRS,GOODJUDGMENT,NO,CLINTON,BOTHDID,BETTER,APP/UNFAV,INDEPEND,SOMCOL/ASSOC,CATHOLIC,50-75K,MODERATE,18-64,STATE,COMPLETE,EAST,45-59,50-59,IND/OTHER,50-64,CATHOLIC,,,0.721
STATE ONLY,16.0,55.0,10.0,FIRST CALL,65-74,WHITE,FEMALE,BUSH,BEFORE,DISAPPR,UNFAVORABLE,BUSH,TAXES,STRONGLEADER,NO,DOLE,GOREDID,SAME,DIS/UNFAV,INDEPEND,HSGRAD,CATHOLIC,OVER100K,MODERATE,65+,STATE,COMPLETE,EAST,60+,60+,IND/OTHER,65+,CATHOLIC,,,0.708
STATE ONLY,16.0,55.0,11.0,FIRST CALL,75+,,,BUSH,BEFORE,DISAPPR,UNFAVORABLE,BUSH,MEDICARE/RX,HONEST,NO,DOLE,GOREDID,SAME,DIS/UNFAV,REPUBLCN,SOMCOL/ASSOC,PROTESTANT,15-30K,MODERATE,65+,STATE,COMPLETE,EAST,60+,60+,REPUBLICAN,65+,PROT/CHRIST,,,0.741
STATE ONLY,16.0,55.0,12.0,FIRST CALL,60-64,WHITE,MALE,BUSH,LASTWEEK,DISAPPR,UNFAVORABLE,BUSH,SOCIALSECUR,CARES,YES,DOLE,GOREDID,BETTER,DIS/UNFAV,INDEPEND,HSGRAD,PROTESTANT,30-50K,MODERATE,18-64,STATE,COMPLETE,EAST,60+,60+,IND/OTHER,50-64,PROT/CHRIST,,,0.741
STATE ONLY,16.0,55.0,13.0,FIRST CALL,60-64,WHITE,FEMALE,BUSH,LAST.3DAYS,APPROVE,UNFAVORABLE,BUSH,MEDICARE/RX,HONEST,NO,DOLE,BOTHDID,BETTER,APP/UNFAV,INDEPEND,SOMCOL/ASSOC,PROTESTANT,30-50K,MODERATE,18-64,STATE,COMPLETE,EAST,60+,60+,IND/OTHER,50-64,PROT/CHRIST,,,0.708
STATE ONLY,16.0,55.0,14.0,FIRST CALL,40-44,WHITE,MALE,BUSH,BEFORE,DISAPPR,UNFAVORABLE,BUSH,WORLDAFFAIRS,OMITS,YES,DOLE,GOREDID,BETTER,DIS/UNFAV,REPUBLCN,HSGRAD,OTHERCHRIST,50-75K,CONSERV,18-64,STATE,COMPLETE,EAST,30-44,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,0.5680000000000001
STATE ONLY,16.0,55.0,15.0,FIRST CALL,,WHITE,FEMALE,BUSH,BEFORE,DISAPPR,UNFAVORABLE,BUSH,OMITS,HONEST,OMITS,DOLE,OMITS,SAME,DIS/UNFAV,REPUBLCN,SOMCOL/ASSOC,PROTESTANT,50-75K,CONSERV,,STATE,COMPLETE,EAST,,,REPUBLICAN,,PROT/CHRIST,,,0.544
STATE ONLY,16.0,55.0,16.0,SECOND CALL,40-44,WHITE,MALE,BUSH,BEFORE,OMITS,OMITS,OMITS,OMITS,GOODJUDGMENT,NO,OMITS,BOTHDID,OMITS,,,,,,,18-64,STATE,NOTCOMPLETE,EAST,30-44,40-49,,40-49,,,,0.5680000000000001
STATE ONLY,16.0,55.0,17.0,SECOND CALL,18-24,WHITE,MALE,BUSH,BEFORE,DISAPPR,UNFAVORABLE,BUSH,ECON/JOBS,HONEST,NO,NOVOTE,GOREDID,BETTER,DIS/UNFAV,REPUBLCN,SOMCOL/ASSOC,OTHERCHRIST,30-50K,MODERATE,18-64,STATE,COMPLETE,EAST,18-29,18-24,REPUBLICAN,18-24,PROT/CHRIST,,,0.714
STATE ONLY,16.0,55.0,18.0,SECOND CALL,45-49,WHITE,MALE,GORE,BEFORE,APPROVE,FAVORABLE,GORE,ECON/JOBS,HONEST,NO,CLINTON,BUSHDID,BETTER,APP/FAV,DEMOCRAT,SOMCOL/ASSOC,CATHOLIC,30-50K,MODERATE,18-64,STATE,COMPLETE,EAST,45-59,40-49,DEMOCRAT,40-49,CATHOLIC,,,0.721
STATE ONLY,16.0,55.0,19.0,SECOND CALL,30-39,WHITE,FEMALE,NADER,LASTWEEK,DISAPPR,UNFAVORABLE,BUSH,OMITS,STRONGLEADER,YES,OMITS,BOTHDID,WORSE,DIS/UNFAV,INDEPEND,HSGRAD,CATHOLIC,15-30K,CONSERV,18-64,STATE,COMPLETE,EAST,30-44,30-39,IND/OTHER,30-39,CATHOLIC,,,0.468
STATE ONLY,16.0,55.0,20.0,SECOND CALL,25-29,WHITE,FEMALE,BUSH,LAST.MONTH,DISAPPR,UNFAVORABLE,BUSH,MEDICARE/RX,OMITS,OMITS,OMITS,BOTHDID,BETTER,DIS/UNFAV,INDEPEND,SOMCOL/ASSOC,CATHOLIC,,,18-64,STATE,COMPLETE,EAST,18-29,25-29,IND/OTHER,25-29,CATHOLIC,,,0.682
STATE ONLY,16.0,55.0,21.0,SECOND CALL,40-44,WHITE,FEMALE,BUSH,BEFORE,DISAPPR,UNFAVORABLE,BUSH,OMITS,OMITS,YES,DOLE,NEITHERDID,BETTER,DIS/UNFAV,REPUBLCN,,PROTESTANT,15-30K,CONSERV,18-64,STATE,COMPLETE,EAST,30-44,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,0.544
STATE ONLY,16.0,55.0,22.0,SECOND CALL,75+,,MALE,BUSH,BEFORE,OMITS,FAVORABLE,BUSH,SOCIALSECUR,HONEST,OMITS,DOLE,BUSHDID,SAME,OMITS,REPUBLCN,HSGRAD,PROTESTANT,30-50K,CONSERV,65+,STATE,COMPLETE,EAST,60+,60+,REPUBLICAN,65+,PROT/CHRIST,,,0.741
STATE ONLY,16.0,55.0,23.0,SECOND CALL,75+,WHITE,FEMALE,BUSH,LAST.MONTH,DISAPPR,FAVORABLE,BUSH,OMITS,GOODJUDGMENT,NO,DOLE,NEITHERDID,SAME,DIS/FAV,REPUBLCN,HSGRAD,PROTESTANT,15-30K,MODERATE,65+,STATE,COMPLETE,EAST,60+,60+,REPUBLICAN,65+,PROT/CHRIST,,,0.708
STATE ONLY,16.0,55.0,24.0,SECOND CALL,40-44,WHITE,FEMALE,BUSH,BEFORE,DISAPPR,UNFAVORABLE,BUSH,WORLDAFFAIRS,STRONGLEADER,YES,DOLE,BOTHDID,WORSE,DIS/UNFAV,REPUBLCN,HSGRAD,OTHERCHRIST,30-50K,CONSERV,18-64,STATE,COMPLETE,EAST,30-44,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,0.544
STATE ONLY,16.0,55.0,25.0,SECOND CALL,30-39,WHITE,MALE,GORE,BEFORE,APPROVE,FAVORABLE,GORE,ECON/JOBS,HONEST,NO,CLINTON,BOTHDID,BETTER,APP/FAV,DEMOCRAT,COLGRAD,NONE,30-50K,LIBERAL,18-64,STATE,COMPLETE,EAST,30-44,30-39,DEMOCRAT,30-39,NONE,,,0.721
STATE ONLY,16.0,55.0,26.0,SECOND CALL,40-44,WHITE,MALE,OTHER,BEFORE,DISAPPR,UNFAVORABLE,BUSH,ECON/JOBS,COMPLEXISSUE,YES,DOLE,NEITHERDID,WORSE,DIS/UNFAV,REPUBLCN,SOMCOL/ASSOC,PROTESTANT,30-50K,CONSERV,18-64,STATE,COMPLETE,EAST,30-44,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,0.632
STATE ONLY,16.0,55.0,27.0,SECOND CALL,50-59,WHITE,FEMALE,GORE,BEFORE,APPROVE,FAVORABLE,GORE,ECON/JOBS,CARES,YES,OTHER,NEITHERDID,BETTER,APP/FAV,INDEPEND,SOMCOL/ASSOC,PROTESTANT,50-75K,MODERATE,18-64,STATE,COMPLETE,EAST,45-59,50-59,IND/OTHER,50-64,PROT/CHRIST,,,0.6880000000000001
STATE ONLY,16.0,55.0,28.0,SECOND CALL,30-39,WHITE,FEMALE,BUCHANAN,LAST.MONTH,DISAPPR,UNFAVORABLE,WOULDNOTVOTE,OMITS,OMITS,YES,NOVOTE,BOTHDID,WORSE,DIS/UNFAV,INDEPEND,SOMCOL/ASSOC,OTHERCHRIST,15-30K,,18-64,STATE,COMPLETE,EAST,30-44,30-39,IND/OTHER,30-39,PROT/CHRIST,,,0.292
STATE ONLY,16.0,55.0,29.0,THIRD CALL,18-24,WHITE,MALE,BUSH,LAST.MONTH,DISAPPR,UNFAVORABLE,BUSH,WORLDAFFAIRS,CARES,YES,NOVOTE,NEITHERDID,SAME,DIS/UNFAV,INDEPEND,HSGRAD,CATHOLIC,,MODERATE,18-64,STATE,COMPLETE,EAST,18-29,18-24,IND/OTHER,18-24,CATHOLIC,,,0.714
STATE ONLY,16.0,55.0,30.0,THIRD CALL,40-44,WHITE,FEMALE,GORE,LAST.MONTH,APPROVE,FAVORABLE,GORE,ECON/JOBS,LIKEABLE,NO,CLINTON,BOTHDID,WORSE,APP/FAV,INDEPEND,HSGRAD,PROTESTANT,15-30K,MODERATE,18-64,STATE,COMPLETE,EAST,30-44,40-49,IND/OTHER,40-49,PROT/CHRIST,,,0.6880000000000001
STATE ONLY,16.0,55.0,31.0,THIRD CALL,50-59,WHITE,MALE,BUSH,LAST.MONTH,DISAPPR,UNFAVORABLE,BUSH,TAXES,HONEST,NO,PEROT,GOREDID,SAME,DIS/UNFAV,DEMOCRAT,HSGRAD,CATHOLIC,50-75K,CONSERV,18-64,STATE,COMPLETE,EAST,45-59,50-59,DEMOCRAT,50-64,CATHOLIC,,,0.5680000000000001
STATE ONLY,16.0,55.0,32.0,THIRD CALL,30-39,WHITE,MALE,BUSH,BEFORE,DISAPPR,UNFAVORABLE,BUSH,ECON/JOBS,HONEST,YES,DOLE,NEITHERDID,SAME,DIS/UNFAV,REPUBLCN,SOMCOL/ASSOC,CATHOLIC,50-75K,CONSERV,18-64,STATE,COMPLETE,EAST,30-44,30-39,REPUBLICAN,30-39,CATHOLIC,,,0.5680000000000001
STATE ONLY,16.0,55.0,33.0,THIRD CALL,30-39,WHITE,FEMALE,BUSH,LAST.MONTH,APPROVE,UNFAVORABLE,BUSH,OMITS,GOODJUDGMENT,NO,CLINTON,NEITHERDID,BETTER,APP/UNFAV,INDEPEND,SOMCOL/ASSOC,PROTESTANT,50-75K,MODERATE,18-64,STATE,COMPLETE,EAST,30-44,30-39,IND/OTHER,30-39,PROT/CHRIST,,,0.544
STATE ONLY,16.0,55.0,34.0,THIRD CALL,45-49,WHITE,FEMALE,GORE,BEFORE,APPROVE,UNFAVORABLE,GORE,OMITS,LIKEABLE,YES,CLINTON,BOTHDID,BETTER,APP/UNFAV,DEMOCRAT,HSGRAD,CATHOLIC,30-50K,,18-64,STATE,COMPLETE,EAST,45-59,40-49,DEMOCRAT,40-49,CATHOLIC,,,0.6880000000000001
STATE ONLY,16.0,55.0,35.0,THIRD CALL,45-49,WHITE,MALE,BUSH,BEFORE,APPROVE,UNFAVORABLE,BUSH,TAXES,HONEST,NO,DOLE,BOTHDID,SAME,APP/UNFAV,REPUBLCN,HSGRAD,CATHOLIC,50-75K,CONSERV,18-64,STATE,COMPLETE,EAST,45-59,40-49,REPUBLICAN,40-49,CATHOLIC,,,0.5680000000000001
STATE ONLY,16.0,55.0,36.0,THIRD CALL,30-39,WHITE,MALE,BUSH,OMITS,OMITS,OMITS,OMITS,OMITS,OMITS,NO,OTHER,BOTHDID,BETTER,OMITS,INDEPEND,COLGRAD,ELSE,,,18-64,STATE,COMPLETE,EAST,30-44,30-39,IND/OTHER,30-39,OTHER,,,0.5680000000000001
STATE ONLY,16.0,55.0,37.0,THIRD CALL,30-39,WHITE,FEMALE,GORE,LAST.MONTH,APPROVE,FAVORABLE,GORE,EDUCATION,CARES,OMITS,CLINTON,OMITS,SAME,APP/FAV,DEMOCRAT,SOMCOL/ASSOC,OTHERCHRIST,50-75K,MODERATE,18-64,STATE,COMPLETE,EAST,30-44,30-39,DEMOCRAT,30-39,PROT/CHRIST,,,0.6880000000000001
STATE ONLY,16.0,55.0,38.0,THIRD CALL,30-39,WHITE,FEMALE,BUSH,BEFORE,DISAPPR,UNFAVORABLE,BUSH,EDUCATION,CARES,NO,DOLE,NEITHERDID,SAME,DIS/UNFAV,REPUBLCN,COLGRAD,CATHOLIC,50-75K,CONSERV,18-64,STATE,COMPLETE,EAST,30-44,30-39,REPUBLICAN,30-39,CATHOLIC,,,0.544
STATE ONLY,16.0,55.0,39.0,THIRD CALL,50-59,WHITE,FEMALE,GORE,BEFORE,APPROVE,UNFAVORABLE,GORE,WORLDAFFAIRS,COMPLEXISSUE,NO,CLINTON,NEITHERDID,OMITS,APP/UNFAV,DEMOCRAT,SOMCOL/ASSOC,PROTESTANT,75-100K,MODERATE,18-64,STATE,COMPLETE,EAST,45-59,50-59,DEMOCRAT,50-64,PROT/CHRIST,,,0.6880000000000001
STATE ONLY,16.0,55.0,40.0,THIRD CALL,45-49,WHITE,FEMALE,BUSH,BEFORE,DISAPPR,UNFAVORABLE,BUSH,WORLDAFFAIRS,GOODJUDGMENT,YES,DOLE,GOREDID,BETTER,DIS/UNFAV,REPUBLCN,SOMCOL/ASSOC,PROTESTANT,75-100K,CONSERV,18-64,STATE,COMPLETE,EAST,45-59,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,0.544
STATE ONLY,16.0,55.0,41.0,THIRD CALL,18-24,WHITE,FEMALE,BUSH,BEFORE,DISAPPR,UNFAVORABLE,BUSH,TAXES,HONEST,NO,NOVOTE,NEITHERDID,SAME,DIS/UNFAV,REPUBLCN,SOMCOL/ASSOC,OTHERCHRIST,LESS15K,CONSERV,18-64,STATE,COMPLETE,EAST,18-29,18-24,REPUBLICAN,18-24,PROT/CHRIST,,,0.682
STATE ONLY,16.0,55.0,42.0,THIRD CALL,45-49,WHITE,MALE,BUSH,BEFORE,DISAPPR,UNFAVORABLE,BUSH,OMITS,HONEST,YES,DOLE,BOTHDID,SAME,DIS/UNFAV,REPUBLCN,HSGRAD,PROTESTANT,,CONSERV,18-64,STATE,COMPLETE,EAST,45-59,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,0.5680000000000001
STATE ONLY,16.0,55.0,43.0,THIRD CALL,40-44,WHITE,MALE,BUSH,BEFORE,DISAPPR,UNFAVORABLE,BUSH,TAXES,EXPERIENCE,NO,DOLE,NEITHERDID,BETTER,DIS/UNFAV,REPUBLCN,COLGRAD,CATHOLIC,50-75K,CONSERV,18-64,STATE,COMPLETE,EAST,30-44,40-49,REPUBLICAN,40-49,CATHOLIC,,,0.5680000000000001
STATE ONLY,16.0,55.0,44.0,THIRD CALL,50-59,WHITE,FEMALE,BUSH,LAST.MONTH,APPROVE,UNFAVORABLE,BUSH,HEALTHCARE,HONEST,YES,CLINTON,NEITHERDID,SAME,APP/UNFAV,INDEPEND,SOMCOL/ASSOC,CATHOLIC,50-75K,CONSERV,18-64,STATE,COMPLETE,EAST,45-59,50-59,IND/OTHER,50-64,CATHOLIC,,,0.544
STATE ONLY,16.0,67.0,1.0,FIRST CALL,50-59,WHITE,MALE,BUSH,LASTWEEK,APPROVE,UNFAVORABLE,BUSH,WORLDAFFAIRS,HONEST,NO,DOLE,BOTHDID,BETTER,APP/UNFAV,REPUBLCN,COLGRAD,CATHOLIC,50-75K,MODERATE,18-64,STATE,COMPLETE,CENTRAL,45-59,50-59,REPUBLICAN,50-64,CATHOLIC,,,0.962
STATE ONLY,16.0,67.0,3.0,FIRST CALL,65-74,WHITE,MALE,GORE,BEFORE,APPROVE,FAVORABLE,GORE,WORLDAFFAIRS,CARES,NO,CLINTON,NEITHERDID,BETTER,APP/FAV,DEMOCRAT,HSGRAD,OTHERCHRIST,75-100K,MODERATE,65+,STATE,COMPLETE,CENTRAL,60+,60+,DEMOCRAT,65+,PROT/CHRIST,,,1.135
STATE ONLY,16.0,67.0,4.0,FIRST CALL,30-39,WHITE,FEMALE,BUSH,BEFORE,DISAPPR,UNFAVORABLE,BUSH,TAXES,HONEST,YES,DOLE,GOREDID,WORSE,DIS/UNFAV,REPUBLCN,SOMCOL/ASSOC,OTHERCHRIST,50-75K,CONSERV,18-64,STATE,COMPLETE,CENTRAL,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,,,0.93
STATE ONLY,16.0,67.0,5.0,FIRST CALL,45-49,WHITE,FEMALE,BUSH,BEFORE,DISAPPR,UNFAVORABLE,BUSH,EDUCATION,HONEST,YES,DOLE,NEITHERDID,SAME,DIS/UNFAV,INDEPEND,SOMCOL/ASSOC,OTHERCHRIST,50-75K,CONSERV,18-64,STATE,COMPLETE,CENTRAL,45-59,40-49,IND/OTHER,40-49,PROT/CHRIST,,,0.93
STATE ONLY,16.0,67.0,6.0,FIRST CALL,50-59,WHITE,FEMALE,GORE,BEFORE,APPROVE,FAVORABLE,GORE,ECON/JOBS,STRONGLEADER,NO,CLINTON,NEITHERDID,BETTER,APP/FAV,INDEPEND,SOMCOL/ASSOC,CATHOLIC,75-100K,CONSERV,18-64,STATE,COMPLETE,CENTRAL,45-59,50-59,IND/OTHER,50-64,CATHOLIC,,,0.914
STATE ONLY,16.0,67.0,7.0,FIRST CALL,40-44,WHITE,FEMALE,GORE,LAST.MONTH,APPROVE,UNFAVORABLE,GORE,EDUCATION,COMPLEXISSUE,YES,CLINTON,BOTHDID,BETTER,APP/UNFAV,DEMOCRAT,HSGRAD,CATHOLIC,30-50K,LIBERAL,18-64,STATE,COMPLETE,CENTRAL,30-44,40-49,DEMOCRAT,40-49,CATHOLIC,,,0.914
