VERSION,STATEID,PRECINCT,SEQ,CALL,AGE9,RACE,SEX,PRES,CLINTON,BCPERSON,HOU,XWAY2000,PROPSD,X6VOTE,FINSIT,JOBPERS,PARTYID,RELIGION,INCOME,PHIL3,OVER65,STATE,GEOCODE,AGE,AGEABC,PARTY,AGE65,REL5,VNS1,VNS2,WEIGHT
STATE ONLY,42.0,65.0,31.0,SECOND CALL,50-59,WHITE,MALE,BUSH,APPROVE,FAVORABLE,THUNE,BUSH,YES,CLINTON,BETTER,APP/FAV,INDEPEND,CATHOLIC,50-75K,MODERATE,18-64,STATE,WEST,45-59,50-59,IND/OTHER,50-64,CATHOLIC,,,0.487
STATE ONLY,42.0,65.0,32.0,SECOND CALL,40-44,WHITE,FEMALE,GORE,APPROVE,UNFAVORABLE,HOHN,GORE,YES,CLINTON,SAME,APP/UNFAV,DEMOCRAT,CATHOLIC,30-50K,MODERATE,18-64,STATE,WEST,30-44,40-49,DEMOCRAT,40-49,CATHOLIC,,,0.491
STATE ONLY,42.0,65.0,33.0,SECOND CALL,30-39,WHITE,FEMALE,BUSH,APPROVE,UNFAVORABLE,THUNE,BUSH,YES,NOVOTE,SAME,APP/UNFAV,INDEPEND,CATHOLIC,75-100K,MODERATE,18-64,STATE,WEST,30-44,30-39,IND/OTHER,30-39,CATHOLIC,,,0.759
STATE ONLY,42.0,65.0,34.0,THIRD CALL,40-44,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,THUNE,BUSH,NO,DOLE,SAME,DIS/UNFAV,REPUBLCN,OTHERCHRIST,30-50K,CONSERV,18-64,STATE,WEST,30-44,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,0.6990000000000001
STATE ONLY,42.0,65.0,35.0,THIRD CALL,45-49,WHITE,FEMALE,GORE,APPROVE,UNFAVORABLE,HOHN,GORE,NO,PEROT,SAME,APP/UNFAV,DEMOCRAT,PROTESTANT,15-30K,LIBERAL,18-64,STATE,WEST,45-59,40-49,DEMOCRAT,40-49,PROT/CHRIST,,,0.707
STATE ONLY,42.0,66.0,1.0,FIRST CALL,45-49,WHITE,MALE,GORE,APPROVE,FAVORABLE,HOHN,GORE,YES,CLINTON,BETTER,APP/FAV,DEMOCRAT,NONE,75-100K,MODERATE,18-64,STATE,WEST,45-59,40-49,DEMOCRAT,40-49,NONE,,,0.777
STATE ONLY,42.0,66.0,2.0,FIRST CALL,45-49,OTHER,FEMALE,GORE,APPROVE,FAVORABLE,HOHN,GORE,NO,CLINTON,BETTER,APP/FAV,DEMOCRAT,CATHOLIC,OVER100K,LIBERAL,18-64,STATE,WEST,45-59,40-49,DEMOCRAT,40-49,CATHOLIC,,,1.731
STATE ONLY,42.0,66.0,3.0,FIRST CALL,65-74,WHITE,MALE,GORE,APPROVE,FAVORABLE,THUNE,WOULDNOTVOTE,YES,CLINTON,SAME,APP/FAV,INDEPEND,PROTESTANT,50-75K,CONSERV,65+,STATE,WEST,60+,60+,IND/OTHER,65+,PROT/CHRIST,,,1.05
STATE ONLY,42.0,66.0,4.0,FIRST CALL,45-49,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,THUNE,BUSH,NO,DOLE,SAME,DIS/UNFAV,REPUBLCN,CATHOLIC,,CONSERV,18-64,STATE,WEST,45-59,40-49,REPUBLICAN,40-49,CATHOLIC,,,2.6630000000000003
STATE ONLY,42.0,66.0,5.0,FIRST CALL,65-74,WHITE,MALE,GORE,APPROVE,OMITS,HOHN,GORE,YES,CLINTON,BETTER,OMITS,DEMOCRAT,NONE,30-50K,LIBERAL,65+,STATE,WEST,60+,60+,DEMOCRAT,65+,NONE,,,0.968
STATE ONLY,42.0,66.0,6.0,FIRST CALL,30-39,WHITE,FEMALE,GORE,APPROVE,UNFAVORABLE,HOHN,GORE,NO,CLINTON,BETTER,APP/UNFAV,DEMOCRAT,CATHOLIC,30-50K,LIBERAL,18-64,STATE,WEST,30-44,30-39,DEMOCRAT,30-39,CATHOLIC,,,1.731
STATE ONLY,42.0,66.0,7.0,FIRST CALL,65-74,WHITE,MALE,GORE,APPROVE,UNFAVORABLE,THUNE,GORE,NO,CLINTON,SAME,APP/UNFAV,INDEPEND,PROTESTANT,15-30K,MODERATE,65+,STATE,WEST,60+,60+,IND/OTHER,65+,PROT/CHRIST,,,1.5010000000000001
STATE ONLY,42.0,66.0,8.0,FIRST CALL,40-44,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,THUNE,BUSH,YES,DOLE,BETTER,DIS/UNFAV,REPUBLCN,PROTESTANT,30-50K,CONSERV,18-64,STATE,WEST,30-44,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,1.193
STATE ONLY,42.0,66.0,9.0,FIRST CALL,75+,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,THUNE,BUSH,YES,DOLE,SAME,DIS/UNFAV,REPUBLCN,PROTESTANT,15-30K,MODERATE,65+,STATE,WEST,60+,60+,REPUBLICAN,65+,PROT/CHRIST,,,1.484
STATE ONLY,42.0,66.0,10.0,FIRST CALL,50-59,ASIAN,FEMALE,GORE,APPROVE,UNFAVORABLE,THUNE,GORE,YES,CLINTON,SAME,APP/UNFAV,INDEPEND,CATHOLIC,30-50K,LIBERAL,18-64,STATE,WEST,45-59,50-59,IND/OTHER,50-64,CATHOLIC,,,1.311
STATE ONLY,42.0,66.0,11.0,FIRST CALL,40-44,WHITE,MALE,GORE,APPROVE,UNFAVORABLE,HOHN,GORE,YES,CLINTON,BETTER,APP/UNFAV,DEMOCRAT,PROTESTANT,30-50K,LIBERAL,18-64,STATE,WEST,30-44,40-49,DEMOCRAT,40-49,PROT/CHRIST,,,0.777
STATE ONLY,42.0,66.0,12.0,FIRST CALL,60-64,WHITE,FEMALE,BUSH,DISAPPR,OMITS,THUNE,BUSH,YES,DOLE,BETTER,OMITS,REPUBLCN,PROTESTANT,LESS15K,MODERATE,18-64,STATE,WEST,60+,60+,REPUBLICAN,50-64,PROT/CHRIST,,,2.314
STATE ONLY,42.0,66.0,13.0,SECOND CALL,50-59,OTHER,MALE,BUSH,DISAPPR,UNFAVORABLE,THUNE,BUSH,YES,DOLE,SAME,DIS/UNFAV,REPUBLCN,PROTESTANT,50-75K,CONSERV,18-64,STATE,WEST,45-59,50-59,REPUBLICAN,50-64,PROT/CHRIST,,,1.193
STATE ONLY,42.0,66.0,14.0,SECOND CALL,30-39,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,THUNE,BUSH,YES,DOLE,BETTER,DIS/UNFAV,REPUBLCN,CATHOLIC,30-50K,CONSERV,18-64,STATE,WEST,30-44,30-39,REPUBLICAN,30-39,CATHOLIC,,,1.193
STATE ONLY,42.0,66.0,15.0,SECOND CALL,65-74,WHITE,MALE,GORE,APPROVE,FAVORABLE,HOHN,GORE,YES,CLINTON,BETTER,APP/FAV,DEMOCRAT,PROTESTANT,15-30K,CONSERV,65+,STATE,WEST,60+,60+,DEMOCRAT,65+,PROT/CHRIST,,,0.968
STATE ONLY,42.0,66.0,16.0,SECOND CALL,30-39,WHITE,MALE,BUSH,APPROVE,UNFAVORABLE,THUNE,BUSH,NO,DOLE,BETTER,APP/UNFAV,REPUBLCN,PROTESTANT,75-100K,,18-64,STATE,WEST,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,,,1.709
STATE ONLY,42.0,66.0,17.0,SECOND CALL,30-39,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,THUNE,BUSH,YES,DOLE,SAME,DIS/UNFAV,REPUBLCN,OTHERCHRIST,50-75K,CONSERV,18-64,STATE,WEST,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,,,1.193
STATE ONLY,42.0,66.0,18.0,SECOND CALL,50-59,WHITE,MALE,BUSH,APPROVE,UNFAVORABLE,THUNE,BUSH,YES,PEROT,BETTER,APP/UNFAV,REPUBLCN,PROTESTANT,30-50K,CONSERV,18-64,STATE,WEST,45-59,50-59,REPUBLICAN,50-64,PROT/CHRIST,,,1.193
STATE ONLY,42.0,66.0,19.0,SECOND CALL,40-44,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,THUNE,WOULDNOTVOTE,YES,PEROT,SAME,DIS/UNFAV,INDEPEND,,15-30K,LIBERAL,18-64,STATE,WEST,30-44,40-49,IND/OTHER,40-49,,,,1.193
STATE ONLY,42.0,66.0,20.0,SECOND CALL,18-24,OTHER,MALE,BUSH,DISAPPR,UNFAVORABLE,THUNE,WOULDNOTVOTE,NO,NOVOTE,WORSE,DIS/UNFAV,INDEPEND,CATHOLIC,LESS15K,CONSERV,18-64,STATE,WEST,18-29,18-24,IND/OTHER,18-24,CATHOLIC,,,2.128
STATE ONLY,42.0,66.0,21.0,THIRD CALL,45-49,WHITE,FEMALE,GORE,APPROVE,UNFAVORABLE,HOHN,GORE,NO,CLINTON,BETTER,APP/UNFAV,REPUBLCN,OTHERCHRIST,30-50K,CONSERV,18-64,STATE,WEST,45-59,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,1.731
STATE ONLY,42.0,66.0,22.0,THIRD CALL,45-49,WHITE,FEMALE,GORE,APPROVE,FAVORABLE,HOHN,GORE,YES,CLINTON,BETTER,APP/FAV,INDEPEND,CATHOLIC,30-50K,MODERATE,18-64,STATE,WEST,45-59,40-49,IND/OTHER,40-49,CATHOLIC,,,1.209
STATE ONLY,42.0,66.0,23.0,THIRD CALL,50-59,WHITE,MALE,GORE,APPROVE,UNFAVORABLE,HOHN,GORE,YES,CLINTON,BETTER,APP/UNFAV,DEMOCRAT,PROTESTANT,30-50K,MODERATE,18-64,STATE,WEST,45-59,50-59,DEMOCRAT,50-64,PROT/CHRIST,,,0.777
STATE ONLY,42.0,66.0,24.0,THIRD CALL,30-39,WHITE,MALE,BUSH,APPROVE,UNFAVORABLE,THUNE,BUSH,YES,DOLE,BETTER,APP/UNFAV,REPUBLCN,PROTESTANT,30-50K,MODERATE,18-64,STATE,WEST,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,,,1.193
STATE ONLY,42.0,66.0,25.0,THIRD CALL,45-49,WHITE,MALE,GORE,APPROVE,FAVORABLE,HOHN,GORE,YES,CLINTON,SAME,APP/FAV,DEMOCRAT,PROTESTANT,50-75K,MODERATE,18-64,STATE,WEST,45-59,40-49,DEMOCRAT,40-49,PROT/CHRIST,,,0.777
STATE ONLY,42.0,66.0,26.0,THIRD CALL,50-59,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,HOHN,BUSH,NO,PEROT,WORSE,DIS/UNFAV,DEMOCRAT,PROTESTANT,50-75K,MODERATE,18-64,STATE,WEST,45-59,50-59,DEMOCRAT,50-64,PROT/CHRIST,,,2.454
STATE ONLY,42.0,66.0,27.0,THIRD CALL,45-49,OTHER,FEMALE,BUSH,APPROVE,FAVORABLE,THUNE,BUSH,NO,CLINTON,BETTER,APP/FAV,REPUBLCN,PROTESTANT,50-75K,CONSERV,18-64,STATE,WEST,45-59,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,2.6630000000000003
STATE ONLY,42.0,66.0,28.0,THIRD CALL,75+,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,THUNE,BUSH,YES,DOLE,SAME,DIS/UNFAV,REPUBLCN,PROTESTANT,15-30K,CONSERV,65+,STATE,WEST,60+,60+,REPUBLICAN,65+,PROT/CHRIST,,,1.484
STATE ONLY,42.0,66.0,29.0,THIRD CALL,50-59,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,THUNE,BUSH,YES,DOLE,BETTER,DIS/UNFAV,REPUBLCN,PROTESTANT,75-100K,MODERATE,18-64,STATE,WEST,45-59,50-59,REPUBLICAN,50-64,PROT/CHRIST,,,1.193
STATE ONLY,42.0,66.0,30.0,THIRD CALL,50-59,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,THUNE,BUSH,NO,DOLE,SAME,DIS/UNFAV,REPUBLCN,PROTESTANT,50-75K,CONSERV,18-64,STATE,WEST,45-59,50-59,REPUBLICAN,50-64,PROT/CHRIST,,,2.6630000000000003
STATE ONLY,42.0,66.0,31.0,THIRD CALL,45-49,WHITE,MALE,BUSH,DISAPPR,FAVORABLE,HOHN,BUSH,NO,OTHER,SAME,DIS/FAV,DEMOCRAT,CATHOLIC,30-50K,CONSERV,18-64,STATE,WEST,45-59,40-49,DEMOCRAT,40-49,CATHOLIC,,,1.576
STATE ONLY,42.0,68.0,1.0,FIRST CALL,25-29,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,THUNE,BUSH,NO,DOLE,BETTER,DIS/UNFAV,REPUBLCN,NONE,50-75K,CONSERV,18-64,STATE,WEST,18-29,25-29,REPUBLICAN,25-29,NONE,,,0.419
STATE ONLY,42.0,68.0,2.0,FIRST CALL,45-49,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,THUNE,BUSH,YES,DOLE,SAME,DIS/UNFAV,REPUBLCN,OTHERCHRIST,75-100K,CONSERV,18-64,STATE,WEST,45-59,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,0.23500000000000001
STATE ONLY,42.0,68.0,3.0,FIRST CALL,45-49,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,THUNE,BUSH,NO,NOVOTE,BETTER,DIS/UNFAV,REPUBLCN,PROTESTANT,75-100K,CONSERV,18-64,STATE,WEST,45-59,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,0.336
STATE ONLY,42.0,68.0,4.0,FIRST CALL,50-59,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,THUNE,BUSH,YES,DOLE,SAME,DIS/UNFAV,REPUBLCN,PROTESTANT,75-100K,CONSERV,18-64,STATE,WEST,45-59,50-59,REPUBLICAN,50-64,PROT/CHRIST,,,0.23500000000000001
STATE ONLY,42.0,68.0,5.0,FIRST CALL,50-59,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,THUNE,BUSH,NO,DOLE,SAME,DIS/UNFAV,REPUBLCN,PROTESTANT,OVER100K,CONSERV,18-64,STATE,WEST,45-59,50-59,REPUBLICAN,50-64,PROT/CHRIST,,,0.336
STATE ONLY,42.0,68.0,6.0,FIRST CALL,40-44,WHITE,FEMALE,GORE,APPROVE,UNFAVORABLE,THUNE,GORE,NO,CLINTON,BETTER,APP/UNFAV,DEMOCRAT,OTHERCHRIST,15-30K,MODERATE,18-64,STATE,WEST,30-44,40-49,DEMOCRAT,40-49,PROT/CHRIST,,,0.369
STATE ONLY,42.0,68.0,7.0,FIRST CALL,30-39,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,THUNE,BUSH,NO,DOLE,BETTER,DIS/UNFAV,REPUBLCN,PROTESTANT,50-75K,CONSERV,18-64,STATE,WEST,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,,,0.523
STATE ONLY,42.0,68.0,8.0,FIRST CALL,45-49,WHITE,FEMALE,GORE,APPROVE,FAVORABLE,HOHN,GORE,NO,CLINTON,BETTER,APP/FAV,INDEPEND,CATHOLIC,15-30K,MODERATE,18-64,STATE,WEST,45-59,40-49,IND/OTHER,40-49,CATHOLIC,,,0.34
STATE ONLY,42.0,68.0,9.0,FIRST CALL,40-44,WHITE,MALE,BUSH,APPROVE,UNFAVORABLE,THUNE,BUSH,YES,CLINTON,BETTER,APP/UNFAV,INDEPEND,CATHOLIC,OVER100K,CONSERV,18-64,STATE,WEST,30-44,40-49,IND/OTHER,40-49,CATHOLIC,,,0.23500000000000001
STATE ONLY,42.0,68.0,10.0,FIRST CALL,30-39,WHITE,FEMALE,GORE,OMITS,UNFAVORABLE,,GORE,YES,PEROT,WORSE,OMITS,INDEPEND,PROTESTANT,15-30K,LIBERAL,18-64,STATE,WEST,30-44,30-39,IND/OTHER,30-39,PROT/CHRIST,,,0.274
STATE ONLY,42.0,68.0,11.0,FIRST CALL,65-74,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,THUNE,BUSH,YES,DOLE,BETTER,DIS/UNFAV,REPUBLCN,ELSE,15-30K,CONSERV,65+,STATE,WEST,60+,60+,REPUBLICAN,65+,OTHER,,,0.292
STATE ONLY,42.0,68.0,12.0,FIRST CALL,25-29,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,THUNE,BUSH,NO,DOLE,BETTER,DIS/UNFAV,REPUBLCN,NONE,50-75K,CONSERV,18-64,STATE,WEST,18-29,25-29,REPUBLICAN,25-29,NONE,,,0.419
STATE ONLY,42.0,68.0,13.0,SECOND CALL,60-64,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,THUNE,BUSH,YES,OMITS,SAME,DIS/UNFAV,REPUBLCN,PROTESTANT,,CONSERV,18-64,STATE,WEST,60+,60+,REPUBLICAN,50-64,PROT/CHRIST,,,0.455
STATE ONLY,42.0,68.0,14.0,SECOND CALL,45-49,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,THUNE,BUSH,NO,DOLE,BETTER,DIS/UNFAV,REPUBLCN,PROTESTANT,30-50K,CONSERV,18-64,STATE,WEST,45-59,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,0.336
STATE ONLY,42.0,68.0,15.0,SECOND CALL,30-39,WHITE,FEMALE,GORE,DISAPPR,UNFAVORABLE,,BUSH,NO,CLINTON,SAME,DIS/UNFAV,INDEPEND,ELSE,15-30K,MODERATE,18-64,STATE,WEST,30-44,30-39,IND/OTHER,30-39,OTHER,,,0.392
STATE ONLY,42.0,68.0,16.0,SECOND CALL,60-64,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,THUNE,BUSH,NO,DOLE,SAME,DIS/UNFAV,ELSE,PROTESTANT,,MODERATE,18-64,STATE,WEST,60+,60+,IND/OTHER,50-64,PROT/CHRIST,,,0.419
STATE ONLY,42.0,68.0,17.0,SECOND CALL,40-44,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,THUNE,BUSH,YES,DOLE,BETTER,DIS/UNFAV,REPUBLCN,NONE,30-50K,CONSERV,18-64,STATE,WEST,30-44,40-49,REPUBLICAN,40-49,NONE,,,0.23500000000000001
STATE ONLY,42.0,68.0,18.0,SECOND CALL,65-74,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,THUNE,BUSH,NO,DOLE,WORSE,DIS/UNFAV,REPUBLCN,PROTESTANT,LESS15K,CONSERV,65+,STATE,WEST,60+,60+,REPUBLICAN,65+,PROT/CHRIST,,,0.653
STATE ONLY,42.0,68.0,19.0,SECOND CALL,65-74,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,THUNE,BUSH,YES,PEROT,WORSE,DIS/UNFAV,REPUBLCN,OTHERCHRIST,LESS15K,CONSERV,65+,STATE,WEST,60+,60+,REPUBLICAN,65+,PROT/CHRIST,,,0.292
STATE ONLY,42.0,68.0,20.0,SECOND CALL,45-49,BLACK,MALE,GORE,DISAPPR,UNFAVORABLE,HOHN,GORE,YES,CLINTON,BETTER,DIS/UNFAV,DEMOCRAT,PROTESTANT,50-75K,LIBERAL,18-64,STATE,WEST,45-59,40-49,DEMOCRAT,40-49,PROT/CHRIST,,,0.092
STATE ONLY,42.0,68.0,21.0,SECOND CALL,25-29,WHITE,FEMALE,GORE,APPROVE,UNFAVORABLE,HOHN,GORE,NO,CLINTON,SAME,APP/UNFAV,INDEPEND,OTHERCHRIST,30-50K,MODERATE,18-64,STATE,WEST,18-29,25-29,IND/OTHER,25-29,PROT/CHRIST,,,0.424
STATE ONLY,42.0,68.0,22.0,SECOND CALL,30-39,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,THUNE,BUSH,NO,DOLE,BETTER,DIS/UNFAV,REPUBLCN,PROTESTANT,30-50K,CONSERV,18-64,STATE,WEST,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,,,0.336
STATE ONLY,42.0,68.0,23.0,SECOND CALL,40-44,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,THUNE,BUSH,NO,DOLE,SAME,DIS/UNFAV,REPUBLCN,PROTESTANT,30-50K,CONSERV,18-64,STATE,WEST,30-44,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,0.336
STATE ONLY,42.0,68.0,24.0,SECOND CALL,65-74,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,THUNE,BUSH,NO,DOLE,SAME,DIS/UNFAV,REPUBLCN,PROTESTANT,50-75K,CONSERV,65+,STATE,WEST,60+,60+,REPUBLICAN,65+,PROT/CHRIST,,,0.419
STATE ONLY,42.0,68.0,25.0,SECOND CALL,25-29,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,THUNE,BUSH,YES,PEROT,BETTER,DIS/UNFAV,REPUBLCN,PROTESTANT,15-30K,MODERATE,18-64,STATE,WEST,18-29,25-29,REPUBLICAN,25-29,PROT/CHRIST,,,0.292
STATE ONLY,42.0,68.0,26.0,SECOND CALL,40-44,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,THUNE,BUSH,YES,DOLE,SAME,DIS/UNFAV,REPUBLCN,CATHOLIC,50-75K,CONSERV,18-64,STATE,WEST,30-44,40-49,REPUBLICAN,40-49,CATHOLIC,,,0.365
STATE ONLY,42.0,68.0,27.0,SECOND CALL,40-44,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,THUNE,BUSH,YES,DOLE,SAME,DIS/UNFAV,REPUBLCN,PROTESTANT,50-75K,CONSERV,18-64,STATE,WEST,30-44,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,0.23500000000000001
STATE ONLY,42.0,68.0,28.0,SECOND CALL,50-59,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,THUNE,WOULDNOTVOTE,NO,DOLE,WORSE,DIS/UNFAV,REPUBLCN,PROTESTANT,75-100K,CONSERV,18-64,STATE,WEST,45-59,50-59,REPUBLICAN,50-64,PROT/CHRIST,,,0.523
STATE ONLY,42.0,68.0,29.0,THIRD CALL,25-29,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,THUNE,BUSH,NO,NOVOTE,SAME,DIS/UNFAV,REPUBLCN,NONE,30-50K,CONSERV,18-64,STATE,WEST,18-29,25-29,REPUBLICAN,25-29,NONE,,,0.419
STATE ONLY,42.0,68.0,30.0,THIRD CALL,40-44,WHITE,MALE,GORE,APPROVE,UNFAVORABLE,,GORE,YES,CLINTON,BETTER,APP/UNFAV,INDEPEND,NONE,30-50K,LIBERAL,18-64,STATE,WEST,30-44,40-49,IND/OTHER,40-49,NONE,,,0.17500000000000002
STATE ONLY,42.0,68.0,31.0,THIRD CALL,45-49,BLACK,MALE,BUSH,DISAPPR,UNFAVORABLE,THUNE,BUSH,YES,DOLE,SAME,DIS/UNFAV,REPUBLCN,PROTESTANT,50-75K,CONSERV,18-64,STATE,WEST,45-59,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,0.14200000000000002
STATE ONLY,42.0,68.0,32.0,THIRD CALL,30-39,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,THUNE,BUSH,NO,DOLE,BETTER,DIS/UNFAV,REPUBLCN,PROTESTANT,50-75K,CONSERV,18-64,STATE,WEST,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,,,0.523
STATE ONLY,42.0,68.0,33.0,THIRD CALL,45-49,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,THUNE,BUSH,YES,DOLE,BETTER,DIS/UNFAV,REPUBLCN,PROTESTANT,30-50K,MODERATE,18-64,STATE,WEST,45-59,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,0.23500000000000001
STATE ONLY,42.0,68.0,34.0,THIRD CALL,45-49,WHITE,MALE,GORE,APPROVE,UNFAVORABLE,HOHN,GORE,YES,CLINTON,BETTER,APP/UNFAV,DEMOCRAT,CATHOLIC,30-50K,LIBERAL,18-64,STATE,WEST,45-59,40-49,DEMOCRAT,40-49,CATHOLIC,,,0.153
STATE ONLY,42.0,68.0,35.0,THIRD CALL,30-39,WHITE,MALE,BUSH,APPROVE,UNFAVORABLE,HOHN,WOULDNOTVOTE,YES,CLINTON,BETTER,APP/UNFAV,DEMOCRAT,ELSE,30-50K,MODERATE,18-64,STATE,WEST,30-44,30-39,DEMOCRAT,30-39,OTHER,,,0.216
STATE ONLY,42.0,68.0,36.0,THIRD CALL,45-49,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,THUNE,GORE,YES,DOLE,SAME,DIS/UNFAV,DEMOCRAT,PROTESTANT,30-50K,CONSERV,18-64,STATE,WEST,45-59,40-49,DEMOCRAT,40-49,PROT/CHRIST,,,0.23500000000000001
STATE ONLY,42.0,68.0,37.0,THIRD CALL,25-29,WHITE,MALE,GORE,DISAPPR,UNFAVORABLE,THUNE,BUSH,NO,NOVOTE,WORSE,DIS/UNFAV,REPUBLCN,NONE,30-50K,CONSERV,18-64,STATE,WEST,18-29,25-29,REPUBLICAN,25-29,NONE,,,0.295
STATE ONLY,42.0,68.0,38.0,THIRD CALL,25-29,WHITE,MALE,GORE,APPROVE,FAVORABLE,HOHN,WOULDNOTVOTE,YES,CLINTON,BETTER,APP/FAV,DEMOCRAT,PROTESTANT,,MODERATE,18-64,STATE,WEST,18-29,25-29,DEMOCRAT,25-29,PROT/CHRIST,,,0.191
STATE ONLY,42.0,68.0,39.0,THIRD CALL,40-44,WHITE,MALE,GORE,APPROVE,UNFAVORABLE,,BUSH,YES,CLINTON,BETTER,APP/UNFAV,DEMOCRAT,NONE,30-50K,MODERATE,18-64,STATE,WEST,30-44,40-49,DEMOCRAT,40-49,NONE,,,0.17500000000000002
STATE ONLY,42.0,68.0,40.0,THIRD CALL,45-49,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,THUNE,BUSH,YES,DOLE,SAME,DIS/UNFAV,REPUBLCN,PROTESTANT,50-75K,CONSERV,18-64,STATE,WEST,45-59,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,0.23500000000000001
NATIONAL WHITE,42.0,69.0,1.0,FIRST CALL,25-29,WHITE,MALE,GORE,APPROVE,FAVORABLE,THUNE,BUSH,NO,CLINTON,BETTER,APP/FAV,REPUBLCN,CATHOLIC,15-30K,MODERATE,18-64,NATIONAL,WEST,18-29,25-29,REPUBLICAN,25-29,CATHOLIC,,,0.553
NATIONAL WHITE,42.0,69.0,2.0,FIRST CALL,50-59,WHITE,MALE,GORE,APPROVE,FAVORABLE,THUNE,GORE,NO,CLINTON,BETTER,APP/FAV,DEMOCRAT,PROTESTANT,75-100K,MODERATE,18-64,NATIONAL,WEST,45-59,50-59,DEMOCRAT,50-64,PROT/CHRIST,,,0.445
NATIONAL WHITE,42.0,69.0,4.0,FIRST CALL,75+,WHITE,MALE,BUSH,APPROVE,UNFAVORABLE,HOHN,WOULDNOTVOTE,YES,CLINTON,SAME,APP/UNFAV,INDEPEND,CATHOLIC,15-30K,MODERATE,65+,NATIONAL,WEST,60+,60+,IND/OTHER,65+,CATHOLIC,,,0.507
NATIONAL YELLOW,42.0,69.0,5.0,FIRST CALL,65-74,WHITE,MALE,BUSH,APPROVE,UNFAVORABLE,THUNE,BUSH,NO,NOVOTE,SAME,APP/UNFAV,REPUBLCN,PROTESTANT,15-30K,CONSERV,65+,NATIONAL,WEST,60+,60+,REPUBLICAN,65+,PROT/CHRIST,SOCIALSECUR,STRONGLEADER,0.785
NATIONAL YELLOW,42.0,69.0,6.0,FIRST CALL,40-44,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,THUNE,BUSH,YES,DOLE,SAME,DIS/UNFAV,REPUBLCN,PROTESTANT,50-75K,CONSERV,18-64,NATIONAL,WEST,30-44,40-49,REPUBLICAN,40-49,PROT/CHRIST,TAXES,HONEST,0.443
