VERSION,STATEID,PRECINCT,SEQ,CALL,AGE9,RACE,SEX,PRES,CLINTON,BCPERSON,XWAY2000,X6VOTE,FINSIT,JOBPERS,PARTYID,EDUC,RELIGION,INCOME,PHIL3,OVER65,LOGO,STATE,GEOCODE,AGE,AGEABC,PARTY,AGE65,HISPANIC,QRACE,REL5,WEIGHT
STATE ONLY,9.0,32.0,33.0,THIRD CALL,25-29,BLACK,FEMALE,GORE,APPROVE,FAVORABLE,GORE,NOVOTE,BETTER,APP/FAV,DEMOCRAT,HSGRAD,OTHERCHRIST,15-30K,MODERATE,18-64,,STATE,NESESW,18-29,25-29,DEMOCRAT,25-29,NO,BLACK,PROT/CHRIST,1.268
STATE ONLY,9.0,32.0,34.0,THIRD CALL,18-24,BLACK,MALE,GORE,APPROVE,FAVORABLE,GORE,NOVOTE,SAME,APP/FAV,DEMOCRAT,HSGRAD,ELSE,30-50K,MODERATE,18-64,,STATE,NESESW,18-29,18-24,DEMOCRAT,18-24,NO,BLACK,OTHER,1.181
STATE ONLY,9.0,32.0,35.0,THIRD CALL,25-29,BLACK,FEMALE,GORE,APPROVE,FAVORABLE,GORE,CLINTON,BETTER,APP/FAV,DEMOCRAT,COLGRAD,ELSE,15-30K,,18-64,,STATE,NESESW,18-29,25-29,DEMOCRAT,25-29,NO,BLACK,OTHER,1.268
STATE ONLY,9.0,32.0,36.0,THIRD CALL,45-49,BLACK,FEMALE,GORE,OMITS,OMITS,GORE,CLINTON,BETTER,OMITS,DEMOCRAT,HSGRAD,OTHERCHRIST,50-75K,LIBERAL,18-64,,STATE,NESESW,45-59,40-49,DEMOCRAT,40-49,NO,BLACK,PROT/CHRIST,1.188
STATE ONLY,9.0,32.0,37.0,THIRD CALL,50-59,BLACK,FEMALE,GORE,APPROVE,FAVORABLE,GORE,CLINTON,BETTER,APP/FAV,DEMOCRAT,POSTGRAD,ELSE,30-50K,MODERATE,18-64,,STATE,NESESW,45-59,50-59,DEMOCRAT,50-64,NO,BLACK,OTHER,1.188
STATE ONLY,9.0,32.0,38.0,THIRD CALL,50-59,BLACK,FEMALE,GORE,APPROVE,FAVORABLE,GORE,CLINTON,BETTER,APP/FAV,DEMOCRAT,SOMCOL/ASSOC,CATHOLIC,30-50K,LIBERAL,18-64,,STATE,NESESW,45-59,50-59,DEMOCRAT,50-64,NO,BLACK,CATHOLIC,1.188
STATE ONLY,9.0,32.0,39.0,THIRD CALL,60-64,BLACK,FEMALE,GORE,APPROVE,OMITS,GORE,CLINTON,BETTER,OMITS,,HSGRAD,PROTESTANT,75-100K,CONSERV,18-64,,STATE,NESESW,60+,60+,,50-64,NO,BLACK,PROT/CHRIST,1.619
STATE ONLY,9.0,32.0,40.0,THIRD CALL,25-29,BLACK,FEMALE,GORE,APPROVE,FAVORABLE,GORE,CLINTON,BETTER,APP/FAV,DEMOCRAT,SOMCOL/ASSOC,OTHERCHRIST,30-50K,MODERATE,18-64,,STATE,NESESW,18-29,25-29,DEMOCRAT,25-29,NO,BLACK,PROT/CHRIST,1.268
STATE ONLY,9.0,32.0,41.0,THIRD CALL,30-39,BLACK,FEMALE,GORE,APPROVE,FAVORABLE,GORE,CLINTON,SAME,APP/FAV,DEMOCRAT,COLGRAD,ELSE,30-50K,LIBERAL,18-64,,STATE,NESESW,30-44,30-39,DEMOCRAT,30-39,NO,BLACK,OTHER,1.188
STATE ONLY,9.0,32.0,42.0,THIRD CALL,30-39,BLACK,FEMALE,GORE,APPROVE,FAVORABLE,GORE,CLINTON,BETTER,APP/FAV,DEMOCRAT,SOMCOL/ASSOC,OTHERCHRIST,30-50K,LIBERAL,18-64,,STATE,NESESW,30-44,30-39,DEMOCRAT,30-39,NO,BLACK,PROT/CHRIST,1.188
STATE ONLY,9.0,32.0,43.0,THIRD CALL,25-29,BLACK,FEMALE,GORE,APPROVE,FAVORABLE,GORE,NOVOTE,BETTER,APP/FAV,DEMOCRAT,SOMCOL/ASSOC,NONE,15-30K,LIBERAL,18-64,,STATE,NESESW,18-29,25-29,DEMOCRAT,25-29,NO,BLACK,NONE,1.268
STATE ONLY,9.0,32.0,44.0,THIRD CALL,30-39,BLACK,FEMALE,GORE,APPROVE,FAVORABLE,GORE,NOVOTE,BETTER,APP/FAV,DEMOCRAT,POSTGRAD,OTHERCHRIST,30-50K,CONSERV,18-64,,STATE,NESESW,30-44,30-39,DEMOCRAT,30-39,NO,BLACK,PROT/CHRIST,1.188
STATE ONLY,9.0,32.0,45.0,THIRD CALL,18-24,BLACK,MALE,GORE,APPROVE,FAVORABLE,GORE,NOVOTE,BETTER,APP/FAV,DEMOCRAT,SOMCOL/ASSOC,ELSE,50-75K,LIBERAL,18-64,,STATE,NESESW,18-29,18-24,DEMOCRAT,18-24,NO,BLACK,OTHER,1.181
STATE ONLY,9.0,32.0,46.0,THIRD CALL,60-64,BLACK,FEMALE,GORE,APPROVE,FAVORABLE,GORE,CLINTON,BETTER,APP/FAV,DEMOCRAT,SOMCOL/ASSOC,OTHERCHRIST,50-75K,LIBERAL,18-64,,STATE,NESESW,60+,60+,DEMOCRAT,50-64,NO,BLACK,PROT/CHRIST,1.619
STATE ONLY,9.0,32.0,47.0,THIRD CALL,50-59,BLACK,FEMALE,GORE,APPROVE,FAVORABLE,GORE,CLINTON,SAME,APP/FAV,DEMOCRAT,HSGRAD,OTHERCHRIST,15-30K,MODERATE,18-64,,STATE,NESESW,45-59,50-59,DEMOCRAT,50-64,NO,BLACK,PROT/CHRIST,1.188
STATE ONLY,9.0,32.0,48.0,THIRD CALL,25-29,BLACK,MALE,GORE,APPROVE,FAVORABLE,GORE,CLINTON,SAME,APP/FAV,DEMOCRAT,SOMCOL/ASSOC,NONE,15-30K,LIBERAL,18-64,,STATE,NESESW,18-29,25-29,DEMOCRAT,25-29,NO,BLACK,NONE,1.181
STATE ONLY,9.0,32.0,49.0,THIRD CALL,,BLACK,MALE,GORE,OMITS,OMITS,OMITS,OMITS,OMITS,OMITS,,,,,,,,STATE,NESESW,,,,,,BLACK,,1.107
STATE ONLY,9.0,32.0,50.0,THIRD CALL,18-24,BLACK,FEMALE,GORE,APPROVE,FAVORABLE,GORE,CLINTON,SAME,APP/FAV,DEMOCRAT,SOMCOL/ASSOC,OTHERCHRIST,LESS15K,MODERATE,18-64,,STATE,NESESW,18-29,18-24,DEMOCRAT,18-24,NO,BLACK,PROT/CHRIST,1.268
STATE ONLY,9.0,32.0,51.0,THIRD CALL,30-39,BLACK,FEMALE,GORE,APPROVE,FAVORABLE,GORE,CLINTON,SAME,APP/FAV,DEMOCRAT,COLGRAD,ELSE,75-100K,MODERATE,18-64,,STATE,NESESW,30-44,30-39,DEMOCRAT,30-39,NO,BLACK,OTHER,1.188
STATE ONLY,9.0,32.0,52.0,THIRD CALL,50-59,BLACK,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,DOLE,SAME,DIS/UNFAV,DEMOCRAT,SOMCOL/ASSOC,OTHERCHRIST,OVER100K,MODERATE,18-64,,STATE,NESESW,45-59,50-59,DEMOCRAT,50-64,NO,BLACK,PROT/CHRIST,1.139
STATE ONLY,9.0,32.0,53.0,THIRD CALL,40-44,BLACK,FEMALE,GORE,APPROVE,FAVORABLE,GORE,CLINTON,SAME,APP/FAV,DEMOCRAT,HSGRAD,NONE,15-30K,MODERATE,18-64,,STATE,NESESW,30-44,40-49,DEMOCRAT,40-49,NO,BLACK,NONE,1.188
STATE ONLY,9.0,32.0,54.0,THIRD CALL,25-29,BLACK,FEMALE,GORE,APPROVE,FAVORABLE,GORE,CLINTON,WORSE,APP/FAV,DEMOCRAT,SOMCOL/ASSOC,PROTESTANT,30-50K,LIBERAL,18-64,,STATE,NESESW,18-29,25-29,DEMOCRAT,25-29,NO,BLACK,PROT/CHRIST,1.268
STATE ONLY,9.0,35.0,1.0,FIRST CALL,40-44,WHITE,MALE,GORE,APPROVE,FAVORABLE,GORE,CLINTON,BETTER,APP/FAV,DEMOCRAT,POSTGRAD,PROTESTANT,OVER100K,LIBERAL,18-64,,STATE,WESTROCKCRK,30-44,40-49,DEMOCRAT,40-49,NO,WHITE,PROT/CHRIST,0.193
STATE ONLY,9.0,35.0,2.0,FIRST CALL,30-39,WHITE,MALE,GORE,APPROVE,UNFAVORABLE,GORE,CLINTON,BETTER,APP/UNFAV,DEMOCRAT,POSTGRAD,JEWISH,50-75K,LIBERAL,18-64,,STATE,WESTROCKCRK,30-44,30-39,DEMOCRAT,30-39,NO,WHITE,JEWISH,0.193
STATE ONLY,9.0,35.0,3.0,FIRST CALL,50-59,WHITE,MALE,GORE,APPROVE,UNFAVORABLE,GORE,CLINTON,BETTER,APP/UNFAV,DEMOCRAT,POSTGRAD,PROTESTANT,75-100K,MODERATE,18-64,YES,STATE,WESTROCKCRK,45-59,50-59,DEMOCRAT,50-64,NO,WHITE,PROT/CHRIST,0.193
STATE ONLY,9.0,35.0,4.0,FIRST CALL,25-29,ASIAN,MALE,NADER,APPROVE,FAVORABLE,GORE,CLINTON,BETTER,APP/FAV,DEMOCRAT,COLGRAD,NONE,30-50K,LIBERAL,18-64,NO,STATE,WESTROCKCRK,18-29,25-29,DEMOCRAT,25-29,NO,ASIAN,NONE,0.264
STATE ONLY,9.0,35.0,5.0,FIRST CALL,25-29,WHITE,MALE,GORE,APPROVE,FAVORABLE,GORE,CLINTON,BETTER,APP/FAV,DEMOCRAT,POSTGRAD,PROTESTANT,OVER100K,LIBERAL,18-64,YES,STATE,WESTROCKCRK,18-29,25-29,DEMOCRAT,25-29,NO,WHITE,PROT/CHRIST,0.262
STATE ONLY,9.0,35.0,6.0,FIRST CALL,25-29,WHITE,FEMALE,GORE,APPROVE,FAVORABLE,GORE,CLINTON,BETTER,APP/FAV,DEMOCRAT,POSTGRAD,PROTESTANT,OVER100K,MODERATE,18-64,YES,STATE,WESTROCKCRK,18-29,25-29,DEMOCRAT,25-29,NO,WHITE,PROT/CHRIST,0.233
STATE ONLY,9.0,35.0,7.0,FIRST CALL,60-64,HISP,FEMALE,GORE,APPROVE,FAVORABLE,GORE,CLINTON,OMITS,APP/FAV,DEMOCRAT,,CATHOLIC,LESS15K,,18-64,NO,STATE,WESTROCKCRK,60+,60+,DEMOCRAT,50-64,YES,HISP,CATHOLIC,0.2
STATE ONLY,9.0,35.0,8.0,FIRST CALL,30-39,WHITE,MALE,GORE,APPROVE,UNFAVORABLE,BUSH,DOLE,BETTER,APP/UNFAV,REPUBLCN,COLGRAD,PROTESTANT,OVER100K,CONSERV,18-64,NO,STATE,WESTROCKCRK,30-44,30-39,REPUBLICAN,30-39,NO,WHITE,PROT/CHRIST,0.193
STATE ONLY,9.0,35.0,9.0,FIRST CALL,25-29,WHITE,MALE,BUSH,APPROVE,UNFAVORABLE,BUSH,DOLE,SAME,APP/UNFAV,REPUBLCN,POSTGRAD,CATHOLIC,30-50K,MODERATE,18-64,YES,STATE,WESTROCKCRK,18-29,25-29,REPUBLICAN,25-29,NO,WHITE,CATHOLIC,0.263
STATE ONLY,9.0,35.0,10.0,FIRST CALL,30-39,WHITE,FEMALE,BUSH,APPROVE,UNFAVORABLE,BUSH,DOLE,SAME,APP/UNFAV,REPUBLCN,COLGRAD,CATHOLIC,50-75K,CONSERV,18-64,YES,STATE,WESTROCKCRK,30-44,30-39,REPUBLICAN,30-39,NO,WHITE,CATHOLIC,0.17300000000000001
STATE ONLY,9.0,35.0,11.0,FIRST CALL,30-39,WHITE,MALE,GORE,APPROVE,FAVORABLE,GORE,CLINTON,BETTER,APP/FAV,DEMOCRAT,POSTGRAD,PROTESTANT,OVER100K,MODERATE,18-64,YES,STATE,WESTROCKCRK,30-44,30-39,DEMOCRAT,30-39,NO,WHITE,PROT/CHRIST,0.193
STATE ONLY,9.0,35.0,12.0,FIRST CALL,25-29,WHITE,MALE,OTHER,APPROVE,FAVORABLE,GORE,CLINTON,BETTER,APP/FAV,INDEPEND,POSTGRAD,CATHOLIC,75-100K,LIBERAL,18-64,NO,STATE,WESTROCKCRK,18-29,25-29,IND/OTHER,25-29,NO,WHITE,CATHOLIC,0.258
STATE ONLY,9.0,35.0,13.0,FIRST CALL,40-44,WHITE,FEMALE,GORE,APPROVE,FAVORABLE,GORE,CLINTON,BETTER,APP/FAV,DEMOCRAT,POSTGRAD,PROTESTANT,50-75K,LIBERAL,18-64,NO,STATE,WESTROCKCRK,30-44,40-49,DEMOCRAT,40-49,NO,WHITE,PROT/CHRIST,0.17200000000000001
STATE ONLY,9.0,35.0,14.0,FIRST CALL,40-44,WHITE,MALE,GORE,APPROVE,FAVORABLE,GORE,CLINTON,BETTER,APP/FAV,DEMOCRAT,POSTGRAD,PROTESTANT,50-75K,LIBERAL,18-64,NO,STATE,WESTROCKCRK,30-44,40-49,DEMOCRAT,40-49,NO,WHITE,PROT/CHRIST,0.193
STATE ONLY,9.0,35.0,15.0,FIRST CALL,30-39,HISP,FEMALE,GORE,APPROVE,FAVORABLE,GORE,CLINTON,BETTER,APP/FAV,DEMOCRAT,SOMCOL/ASSOC,CATHOLIC,30-50K,MODERATE,18-64,NO,STATE,WESTROCKCRK,30-44,30-39,DEMOCRAT,30-39,YES,HISP,CATHOLIC,0.16
STATE ONLY,9.0,35.0,16.0,FIRST CALL,45-49,,MALE,BUSH,APPROVE,UNFAVORABLE,BUSH,DOLE,SAME,APP/UNFAV,REPUBLCN,COLGRAD,CATHOLIC,50-75K,MODERATE,18-64,NO,STATE,WESTROCKCRK,45-59,40-49,REPUBLICAN,40-49,NO,,CATHOLIC,0.194
STATE ONLY,9.0,35.0,17.0,FIRST CALL,30-39,WHITE,FEMALE,GORE,APPROVE,FAVORABLE,GORE,CLINTON,BETTER,APP/FAV,DEMOCRAT,COLGRAD,PROTESTANT,50-75K,MODERATE,18-64,YES,STATE,WESTROCKCRK,30-44,30-39,DEMOCRAT,30-39,NO,WHITE,PROT/CHRIST,0.17200000000000001
STATE ONLY,9.0,35.0,18.0,SECOND CALL,65-74,BLACK,MALE,GORE,APPROVE,UNFAVORABLE,GORE,CLINTON,BETTER,APP/UNFAV,DEMOCRAT,SOMCOL/ASSOC,OTHERCHRIST,50-75K,MODERATE,65+,NO,STATE,WESTROCKCRK,60+,60+,DEMOCRAT,65+,NO,BLACK,PROT/CHRIST,0.224
STATE ONLY,9.0,35.0,19.0,SECOND CALL,65-74,HISP,FEMALE,GORE,APPROVE,UNFAVORABLE,GORE,CLINTON,SAME,APP/UNFAV,DEMOCRAT,HSGRAD,CATHOLIC,LESS15K,MODERATE,65+,NO,STATE,WESTROCKCRK,60+,60+,DEMOCRAT,65+,YES,HISP,CATHOLIC,0.2
STATE ONLY,9.0,35.0,20.0,SECOND CALL,40-44,WHITE,FEMALE,GORE,APPROVE,UNFAVORABLE,GORE,CLINTON,SAME,APP/UNFAV,DEMOCRAT,COLGRAD,CATHOLIC,50-75K,MODERATE,18-64,NO,STATE,WESTROCKCRK,30-44,40-49,DEMOCRAT,40-49,NO,WHITE,CATHOLIC,0.17200000000000001
STATE ONLY,9.0,35.0,21.0,SECOND CALL,40-44,,MALE,GORE,APPROVE,FAVORABLE,GORE,PEROT,BETTER,APP/FAV,INDEPEND,COLGRAD,NONE,75-100K,MODERATE,18-64,NO,STATE,WESTROCKCRK,30-44,40-49,IND/OTHER,40-49,NO,,NONE,0.193
STATE ONLY,9.0,35.0,22.0,SECOND CALL,50-59,WHITE,MALE,GORE,APPROVE,FAVORABLE,GORE,CLINTON,SAME,APP/FAV,DEMOCRAT,COLGRAD,JEWISH,75-100K,MODERATE,18-64,NO,STATE,WESTROCKCRK,45-59,50-59,DEMOCRAT,50-64,NO,WHITE,JEWISH,0.193
STATE ONLY,9.0,35.0,23.0,THIRD CALL,25-29,WHITE,MALE,GORE,APPROVE,FAVORABLE,GORE,CLINTON,SAME,APP/FAV,DEMOCRAT,COLGRAD,JEWISH,75-100K,MODERATE,18-64,YES,STATE,WESTROCKCRK,18-29,25-29,DEMOCRAT,25-29,NO,WHITE,JEWISH,0.262
STATE ONLY,9.0,35.0,24.0,THIRD CALL,50-59,WHITE,FEMALE,GORE,APPROVE,FAVORABLE,GORE,CLINTON,BETTER,APP/FAV,DEMOCRAT,POSTGRAD,PROTESTANT,OVER100K,LIBERAL,18-64,YES,STATE,WESTROCKCRK,45-59,50-59,DEMOCRAT,50-64,NO,WHITE,PROT/CHRIST,0.17200000000000001
STATE ONLY,9.0,35.0,25.0,THIRD CALL,30-39,WHITE,MALE,BUSH,APPROVE,UNFAVORABLE,BUSH,DOLE,SAME,APP/UNFAV,REPUBLCN,COLGRAD,CATHOLIC,50-75K,MODERATE,18-64,YES,STATE,WESTROCKCRK,30-44,30-39,REPUBLICAN,30-39,NO,WHITE,CATHOLIC,0.194
STATE ONLY,9.0,35.0,26.0,THIRD CALL,50-59,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,DOLE,SAME,DIS/UNFAV,REPUBLCN,POSTGRAD,NONE,75-100K,CONSERV,18-64,YES,STATE,WESTROCKCRK,45-59,50-59,REPUBLICAN,50-64,NO,WHITE,NONE,0.194
STATE ONLY,9.0,35.0,27.0,THIRD CALL,30-39,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,DOLE,BETTER,DIS/UNFAV,REPUBLCN,COLGRAD,PROTESTANT,50-75K,MODERATE,18-64,NO,STATE,WESTROCKCRK,30-44,30-39,REPUBLICAN,30-39,NO,WHITE,PROT/CHRIST,0.17300000000000001
STATE ONLY,9.0,35.0,28.0,THIRD CALL,25-29,BLACK,FEMALE,GORE,APPROVE,UNFAVORABLE,GORE,CLINTON,BETTER,APP/UNFAV,DEMOCRAT,SOMCOL/ASSOC,PROTESTANT,30-50K,LIBERAL,18-64,NO,STATE,WESTROCKCRK,18-29,25-29,DEMOCRAT,25-29,NO,BLACK,PROT/CHRIST,0.216
STATE ONLY,9.0,35.0,29.0,THIRD CALL,50-59,WHITE,FEMALE,GORE,APPROVE,FAVORABLE,GORE,CLINTON,BETTER,APP/FAV,REPUBLCN,COLGRAD,ELSE,75-100K,LIBERAL,18-64,YES,STATE,WESTROCKCRK,45-59,50-59,REPUBLICAN,50-64,NO,WHITE,OTHER,0.17200000000000001
STATE ONLY,9.0,35.0,30.0,THIRD CALL,18-24,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NOVOTE,BETTER,DIS/UNFAV,REPUBLCN,POSTGRAD,PROTESTANT,15-30K,MODERATE,18-64,NO,STATE,WESTROCKCRK,18-29,18-24,REPUBLICAN,18-24,NO,WHITE,PROT/CHRIST,0.234
STATE ONLY,9.0,35.0,31.0,THIRD CALL,40-44,WHITE,FEMALE,BUSH,APPROVE,UNFAVORABLE,BUSH,PEROT,SAME,APP/UNFAV,INDEPEND,COLGRAD,PROTESTANT,50-75K,MODERATE,18-64,YES,STATE,WESTROCKCRK,30-44,40-49,IND/OTHER,40-49,NO,WHITE,PROT/CHRIST,0.17300000000000001
STATE ONLY,9.0,35.0,32.0,THIRD CALL,25-29,WHITE,MALE,NADER,APPROVE,FAVORABLE,GORE,CLINTON,BETTER,APP/FAV,DEMOCRAT,COLGRAD,NONE,50-75K,LIBERAL,18-64,NO,STATE,WESTROCKCRK,18-29,25-29,DEMOCRAT,25-29,NO,WHITE,NONE,0.264
STATE ONLY,9.0,35.0,33.0,THIRD CALL,30-39,BLACK,MALE,NADER,APPROVE,UNFAVORABLE,OMITS,PEROT,BETTER,APP/UNFAV,INDEPEND,POSTGRAD,OTHERCHRIST,OVER100K,CONSERV,18-64,NO,STATE,WESTROCKCRK,30-44,30-39,IND/OTHER,30-39,NO,BLACK,PROT/CHRIST,0.181
STATE ONLY,9.0,35.0,34.0,THIRD CALL,25-29,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,DOLE,BETTER,DIS/UNFAV,REPUBLCN,POSTGRAD,CATHOLIC,OVER100K,CONSERV,18-64,NO,STATE,WESTROCKCRK,18-29,25-29,REPUBLICAN,25-29,NO,WHITE,CATHOLIC,0.234
STATE ONLY,9.0,35.0,35.0,THIRD CALL,25-29,BLACK,MALE,GORE,APPROVE,FAVORABLE,GORE,CLINTON,BETTER,APP/FAV,DEMOCRAT,POSTGRAD,OTHERCHRIST,OVER100K,LIBERAL,18-64,YES,STATE,WESTROCKCRK,18-29,25-29,DEMOCRAT,25-29,NO,BLACK,PROT/CHRIST,0.242
STATE ONLY,9.0,35.0,36.0,THIRD CALL,60-64,WHITE,FEMALE,GORE,APPROVE,OMITS,GORE,CLINTON,BETTER,OMITS,INDEPEND,POSTGRAD,CATHOLIC,,MODERATE,18-64,YES,STATE,WESTROCKCRK,60+,60+,IND/OTHER,50-64,NO,WHITE,CATHOLIC,0.215
STATE ONLY,9.0,35.0,37.0,THIRD CALL,45-49,WHITE,FEMALE,GORE,APPROVE,FAVORABLE,GORE,CLINTON,BETTER,APP/FAV,DEMOCRAT,POSTGRAD,JEWISH,50-75K,LIBERAL,18-64,YES,STATE,WESTROCKCRK,45-59,40-49,DEMOCRAT,40-49,NO,WHITE,JEWISH,0.17200000000000001
STATE ONLY,9.0,35.0,38.0,THIRD CALL,65-74,BLACK,MALE,GORE,APPROVE,FAVORABLE,GORE,CLINTON,BETTER,APP/FAV,DEMOCRAT,POSTGRAD,NONE,OVER100K,LIBERAL,65+,NO,STATE,WESTROCKCRK,60+,60+,DEMOCRAT,65+,NO,BLACK,NONE,0.224
STATE ONLY,9.0,35.0,39.0,THIRD CALL,65-74,WHITE,MALE,GORE,APPROVE,OMITS,GORE,CLINTON,BETTER,OMITS,DEMOCRAT,POSTGRAD,PROTESTANT,,LIBERAL,65+,YES,STATE,WESTROCKCRK,60+,60+,DEMOCRAT,65+,NO,WHITE,PROT/CHRIST,0.242
STATE ONLY,9.0,35.0,40.0,THIRD CALL,45-49,WHITE,MALE,GORE,APPROVE,FAVORABLE,GORE,NOVOTE,BETTER,APP/FAV,DEMOCRAT,POSTGRAD,PROTESTANT,OVER100K,MODERATE,18-64,YES,STATE,WESTROCKCRK,45-59,40-49,DEMOCRAT,40-49,NO,WHITE,PROT/CHRIST,0.193
STATE ONLY,9.0,35.0,41.0,THIRD CALL,18-24,WHITE,FEMALE,GORE,APPROVE,FAVORABLE,GORE,NOVOTE,BETTER,APP/FAV,DEMOCRAT,POSTGRAD,PROTESTANT,30-50K,LIBERAL,18-64,NO,STATE,WESTROCKCRK,18-29,18-24,DEMOCRAT,18-24,NO,WHITE,PROT/CHRIST,0.233
STATE ONLY,9.0,35.0,42.0,THIRD CALL,65-74,WHITE,FEMALE,GORE,DISAPPR,FAVORABLE,GORE,CLINTON,SAME,DIS/FAV,INDEPEND,POSTGRAD,PROTESTANT,75-100K,LIBERAL,65+,NO,STATE,WESTROCKCRK,60+,60+,IND/OTHER,65+,NO,WHITE,PROT/CHRIST,0.215
STATE ONLY,9.0,35.0,43.0,THIRD CALL,50-59,WHITE,MALE,GORE,APPROVE,FAVORABLE,GORE,CLINTON,BETTER,APP/FAV,DEMOCRAT,POSTGRAD,NONE,OVER100K,LIBERAL,18-64,NO,STATE,WESTROCKCRK,45-59,50-59,DEMOCRAT,50-64,NO,WHITE,NONE,0.193
STATE ONLY,9.0,35.0,44.0,THIRD CALL,45-49,WHITE,MALE,GORE,APPROVE,UNFAVORABLE,GORE,CLINTON,SAME,APP/UNFAV,DEMOCRAT,COLGRAD,CATHOLIC,50-75K,MODERATE,18-64,YES,STATE,WESTROCKCRK,45-59,40-49,DEMOCRAT,40-49,NO,WHITE,CATHOLIC,0.193
STATE ONLY,9.0,35.0,45.0,THIRD CALL,25-29,WHITE,MALE,GORE,APPROVE,FAVORABLE,GORE,CLINTON,BETTER,APP/FAV,DEMOCRAT,POSTGRAD,JEWISH,50-75K,LIBERAL,18-64,NO,STATE,WESTROCKCRK,18-29,25-29,DEMOCRAT,25-29,NO,WHITE,JEWISH,0.262
STATE ONLY,9.0,35.0,46.0,THIRD CALL,65-74,WHITE,,GORE,APPROVE,UNFAVORABLE,GORE,CLINTON,SAME,APP/UNFAV,DEMOCRAT,POSTGRAD,NONE,30-50K,LIBERAL,65+,YES,STATE,WESTROCKCRK,60+,60+,DEMOCRAT,65+,NO,WHITE,NONE,0.242
STATE ONLY,9.0,35.0,47.0,THIRD CALL,40-44,BLACK,FEMALE,GORE,APPROVE,FAVORABLE,GORE,CLINTON,BETTER,APP/FAV,DEMOCRAT,SOMCOL/ASSOC,OTHERCHRIST,30-50K,LIBERAL,18-64,NO,STATE,WESTROCKCRK,30-44,40-49,DEMOCRAT,40-49,NO,BLACK,PROT/CHRIST,0.16
STATE ONLY,9.0,35.0,48.0,THIRD CALL,18-24,,FEMALE,NADER,OMITS,FAVORABLE,WOULDNOTVOTE,NOVOTE,SAME,OMITS,ELSE,SOMCOL/ASSOC,,LESS15K,LIBERAL,18-64,YES,STATE,WESTROCKCRK,18-29,18-24,IND/OTHER,18-24,NO,,,0.23500000000000001
STATE ONLY,9.0,35.0,49.0,THIRD CALL,18-24,WHITE,FEMALE,GORE,APPROVE,FAVORABLE,GORE,CLINTON,BETTER,APP/FAV,DEMOCRAT,COLGRAD,NONE,30-50K,LIBERAL,18-64,YES,STATE,WESTROCKCRK,18-29,18-24,DEMOCRAT,18-24,NO,WHITE,NONE,0.233
STATE ONLY,9.0,36.0,1.0,FIRST CALL,45-49,WHITE,MALE,GORE,APPROVE,FAVORABLE,GORE,CLINTON,BETTER,APP/FAV,DEMOCRAT,POSTGRAD,ELSE,15-30K,MODERATE,18-64,NO,STATE,WESTROCKCRK,45-59,40-49,DEMOCRAT,40-49,NO,WHITE,OTHER,0.857
STATE ONLY,9.0,36.0,2.0,FIRST CALL,65-74,HISP,MALE,GORE,APPROVE,FAVORABLE,BUSH,CLINTON,BETTER,APP/FAV,DEMOCRAT,POSTGRAD,PROTESTANT,,LIBERAL,65+,,STATE,WESTROCKCRK,60+,60+,DEMOCRAT,65+,YES,WHITE,PROT/CHRIST,0.995
STATE ONLY,9.0,36.0,3.0,FIRST CALL,65-74,BLACK,MALE,GORE,APPROVE,FAVORABLE,GORE,PEROT,BETTER,APP/FAV,DEMOCRAT,COLGRAD,NONE,,MODERATE,65+,,STATE,WESTROCKCRK,60+,60+,DEMOCRAT,65+,NO,BLACK,NONE,0.995
STATE ONLY,9.0,36.0,4.0,FIRST CALL,50-59,WHITE,MALE,GORE,APPROVE,UNFAVORABLE,OMITS,OTHER,BETTER,APP/UNFAV,,NOHS,JEWISH,,,18-64,NO,STATE,WESTROCKCRK,45-59,50-59,,50-64,,WHITE,JEWISH,0.857
STATE ONLY,9.0,36.0,5.0,FIRST CALL,45-49,WHITE,FEMALE,GORE,APPROVE,FAVORABLE,GORE,CLINTON,BETTER,APP/FAV,DEMOCRAT,POSTGRAD,JEWISH,OVER100K,LIBERAL,18-64,YES,STATE,WESTROCKCRK,45-59,40-49,DEMOCRAT,40-49,NO,WHITE,JEWISH,0.764
STATE ONLY,9.0,36.0,6.0,FIRST CALL,60-64,WHITE,MALE,GORE,APPROVE,OMITS,GORE,CLINTON,BETTER,OMITS,INDEPEND,POSTGRAD,CATHOLIC,,MODERATE,18-64,YES,STATE,WESTROCKCRK,60+,60+,IND/OTHER,50-64,NO,WHITE,CATHOLIC,1.072
STATE ONLY,9.0,36.0,7.0,FIRST CALL,50-59,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,DOLE,SAME,DIS/UNFAV,REPUBLCN,SOMCOL/ASSOC,OTHERCHRIST,50-75K,CONSERV,18-64,YES,STATE,WESTROCKCRK,45-59,50-59,REPUBLICAN,50-64,NO,WHITE,PROT/CHRIST,0.86
