VERSION,STATEID,PRECINCT,SEQ,CALL,AGE9,RACE,SEX,PRES,SEN,GOV,CLINTON,BCPERSON,XWAY2000,X6VOTE,FINSIT,JOBPERS,PARTYID,INCOME,REL7,PHIL3,OVER65,RELG6,LOGO,STATE,GEOCODE,AGE,AGEABC,PARTY,AGE65,REL5,VNS1,VNS2,WEIGHT
STATE ONLY,45.0,49.0,34.0,SECOND CALL,50-59,WHITE,FEMALE,BUSH,HATCH,LEAVITT,DISAPPR,UNFAVORABLE,BUSH,DOLE,BETTER,DIS/UNFAV,REPUBLCN,OVER100K,MORMON/LDS,CONSERV,18-64,MORMON/LDS,NO,STATE,WEST/PROVO,45-59,50-59,REPUBLICAN,50-64,PROT/CHRIST,,,1.345
STATE ONLY,45.0,49.0,35.0,SECOND CALL,25-29,WHITE,MALE,BUSH,HATCH,LEAVITT,DISAPPR,UNFAVORABLE,BUSH,NOVOTE,BETTER,DIS/UNFAV,REPUBLCN,30-50K,MORMON/LDS,MODERATE,18-64,MORMON/LDS,YES,STATE,WEST/PROVO,18-29,25-29,REPUBLICAN,25-29,PROT/CHRIST,,,1.105
STATE ONLY,45.0,49.0,36.0,SECOND CALL,30-39,WHITE,FEMALE,BUCHANAN,HOWELL,ORTON,DISAPPR,UNFAVORABLE,WOULDNOTVOTE,DOLE,BETTER,DIS/UNFAV,INDEPEND,30-50K,MORMON/LDS,CONSERV,18-64,MORMON/LDS,YES,STATE,WEST/PROVO,30-44,30-39,IND/OTHER,30-39,PROT/CHRIST,,,0.651
STATE ONLY,45.0,49.0,37.0,THIRD CALL,45-49,WHITE,FEMALE,BUSH,HATCH,LEAVITT,DISAPPR,UNFAVORABLE,BUSH,DOLE,BETTER,DIS/UNFAV,REPUBLCN,OVER100K,MORMON/LDS,CONSERV,18-64,MORMON/LDS,NO,STATE,WEST/PROVO,45-59,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,1.345
STATE ONLY,45.0,49.0,38.0,THIRD CALL,60-64,WHITE,MALE,BUSH,HATCH,ORTON,DISAPPR,UNFAVORABLE,BUSH,NOVOTE,SAME,DIS/UNFAV,INDEPEND,75-100K,MORMON/LDS,MODERATE,18-64,MORMON/LDS,NO,STATE,WEST/PROVO,60+,60+,IND/OTHER,50-64,PROT/CHRIST,,,1.782
STATE ONLY,45.0,49.0,39.0,THIRD CALL,30-39,WHITE,MALE,BUSH,HATCH,LEAVITT,DISAPPR,UNFAVORABLE,BUSH,DOLE,SAME,DIS/UNFAV,REPUBLCN,30-50K,MORMON/LDS,CONSERV,18-64,MORMON/LDS,YES,STATE,WEST/PROVO,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,,,1.181
STATE ONLY,45.0,49.0,40.0,THIRD CALL,40-44,WHITE,MALE,OTHER,OTHER,ORTON,DISAPPR,UNFAVORABLE,BUSH,DOLE,BETTER,DIS/UNFAV,INDEPEND,50-75K,MORMON/LDS,MODERATE,18-64,MORMON/LDS,,STATE,WEST/PROVO,30-44,40-49,IND/OTHER,40-49,PROT/CHRIST,,,1.336
STATE ONLY,45.0,49.0,41.0,THIRD CALL,40-44,WHITE,MALE,BUSH,HATCH,LEAVITT,DISAPPR,UNFAVORABLE,BUSH,DOLE,BETTER,DIS/UNFAV,ELSE,OVER100K,MORMON/LDS,MODERATE,18-64,MORMON/LDS,YES,STATE,WEST/PROVO,30-44,40-49,IND/OTHER,40-49,PROT/CHRIST,,,1.181
STATE ONLY,45.0,49.0,42.0,THIRD CALL,65-74,WHITE,MALE,BUSH,HATCH,LEAVITT,OMITS,UNFAVORABLE,BUSH,DOLE,SAME,OMITS,INDEPEND,,MORMON/LDS,CONSERV,65+,MORMON/LDS,NO,STATE,WEST/PROVO,60+,60+,IND/OTHER,65+,PROT/CHRIST,,,1.715
STATE ONLY,45.0,49.0,43.0,THIRD CALL,50-59,WHITE,MALE,BUSH,HATCH,LEAVITT,DISAPPR,UNFAVORABLE,BUSH,DOLE,WORSE,DIS/UNFAV,REPUBLCN,OVER100K,MORMON/LDS,MODERATE,18-64,MORMON/LDS,YES,STATE,WEST/PROVO,45-59,50-59,REPUBLICAN,50-64,PROT/CHRIST,,,1.181
STATE ONLY,45.0,49.0,44.0,THIRD CALL,50-59,WHITE,MALE,BUSH,HATCH,LEAVITT,DISAPPR,UNFAVORABLE,BUSH,DOLE,SAME,DIS/UNFAV,REPUBLCN,75-100K,MORMON/LDS,MODERATE,18-64,MORMON/LDS,NO,STATE,WEST/PROVO,45-59,50-59,REPUBLICAN,50-64,PROT/CHRIST,,,1.181
STATE ONLY,45.0,49.0,45.0,THIRD CALL,45-49,WHITE,FEMALE,BUSH,HATCH,LEAVITT,DISAPPR,UNFAVORABLE,BUSH,CLINTON,BETTER,DIS/UNFAV,REPUBLCN,75-100K,MORMON/LDS,MODERATE,18-64,MORMON/LDS,YES,STATE,WEST/PROVO,45-59,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,1.345
STATE ONLY,45.0,49.0,46.0,THIRD CALL,50-59,WHITE,FEMALE,BUSH,HATCH,LEAVITT,DISAPPR,UNFAVORABLE,BUSH,DOLE,BETTER,DIS/UNFAV,REPUBLCN,50-75K,CATHOLIC,CONSERV,18-64,CATHOLIC,YES,STATE,WEST/PROVO,45-59,50-59,REPUBLICAN,50-64,CATHOLIC,,,1.345
STATE ONLY,45.0,49.0,47.0,THIRD CALL,18-24,WHITE,MALE,BUSH,HATCH,LEAVITT,DISAPPR,UNFAVORABLE,BUSH,NOVOTE,BETTER,DIS/UNFAV,REPUBLCN,OVER100K,MORMON/LDS,CONSERV,18-64,MORMON/LDS,NO,STATE,WEST/PROVO,18-29,18-24,REPUBLICAN,18-24,PROT/CHRIST,,,1.105
STATE ONLY,45.0,49.0,48.0,THIRD CALL,65-74,BLACK,MALE,BUSH,HATCH,ORTON,DISAPPR,UNFAVORABLE,BUSH,DOLE,SAME,DIS/UNFAV,REPUBLCN,50-75K,CATHOLIC,CONSERV,65+,CATHOLIC,,STATE,WEST/PROVO,60+,60+,REPUBLICAN,65+,CATHOLIC,,,1.241
STATE ONLY,45.0,49.0,49.0,THIRD CALL,45-49,WHITE,MALE,NADER,HATCH,ORTON,DISAPPR,UNFAVORABLE,BUSH,OTHER,SAME,DIS/UNFAV,INDEPEND,OVER100K,MORMON/LDS,MODERATE,18-64,MORMON/LDS,YES,STATE,WEST/PROVO,45-59,40-49,IND/OTHER,40-49,PROT/CHRIST,,,0.868
STATE ONLY,45.0,49.0,50.0,THIRD CALL,30-39,WHITE,FEMALE,BUSH,HOWELL,ORTON,DISAPPR,UNFAVORABLE,BUSH,DOLE,SAME,DIS/UNFAV,REPUBLCN,50-75K,MORMON/LDS,CONSERV,18-64,MORMON/LDS,YES,STATE,WEST/PROVO,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,,,1.571
STATE ONLY,45.0,49.0,51.0,THIRD CALL,65-74,WHITE,MALE,BUSH,HATCH,LEAVITT,DISAPPR,UNFAVORABLE,GORE,DOLE,BETTER,DIS/UNFAV,REPUBLCN,50-75K,MORMON/LDS,MODERATE,65+,MORMON/LDS,NO,STATE,WEST/PROVO,60+,60+,REPUBLICAN,65+,PROT/CHRIST,,,1.715
STATE ONLY,45.0,49.0,52.0,THIRD CALL,25-29,WHITE,MALE,OTHER,OTHER,LEAVITT,DISAPPR,UNFAVORABLE,BUSH,NOVOTE,WORSE,DIS/UNFAV,INDEPEND,LESS15K,MORMON/LDS,CONSERV,18-64,MORMON/LDS,NO,STATE,WEST/PROVO,18-29,25-29,IND/OTHER,25-29,PROT/CHRIST,,,1.203
STATE ONLY,45.0,49.0,53.0,THIRD CALL,50-59,WHITE,FEMALE,BUSH,HATCH,LEAVITT,DISAPPR,UNFAVORABLE,BUSH,DOLE,BETTER,DIS/UNFAV,REPUBLCN,50-75K,MORMON/LDS,MODERATE,18-64,MORMON/LDS,NO,STATE,WEST/PROVO,45-59,50-59,REPUBLICAN,50-64,PROT/CHRIST,,,1.345
STATE ONLY,45.0,49.0,54.0,THIRD CALL,30-39,WHITE,FEMALE,BUSH,HOWELL,LEAVITT,DISAPPR,UNFAVORABLE,BUSH,PEROT,BETTER,DIS/UNFAV,REPUBLCN,75-100K,MORMON/LDS,CONSERV,18-64,MORMON/LDS,YES,STATE,WEST/PROVO,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,,,1.514
STATE ONLY,45.0,49.0,55.0,THIRD CALL,50-59,WHITE,MALE,NADER,HOWELL,LEAVITT,APPROVE,UNFAVORABLE,GORE,PEROT,WORSE,APP/UNFAV,ELSE,OVER100K,JEWISH,CONSERV,18-64,JEWISH,NO,STATE,WEST/PROVO,45-59,50-59,IND/OTHER,50-64,JEWISH,,,0.9410000000000001
STATE ONLY,45.0,49.0,56.0,THIRD CALL,50-59,WHITE,MALE,BUSH,HATCH,LEAVITT,APPROVE,UNFAVORABLE,BUSH,DOLE,BETTER,APP/UNFAV,REPUBLCN,OVER100K,MORMON/LDS,MODERATE,18-64,MORMON/LDS,NO,STATE,WEST/PROVO,45-59,50-59,REPUBLICAN,50-64,PROT/CHRIST,,,1.181
STATE ONLY,45.0,49.0,57.0,THIRD CALL,30-39,WHITE,FEMALE,BUSH,HATCH,LEAVITT,DISAPPR,UNFAVORABLE,BUSH,NOVOTE,BETTER,DIS/UNFAV,REPUBLCN,50-75K,MORMON/LDS,CONSERV,18-64,MORMON/LDS,,STATE,WEST/PROVO,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,,,1.345
STATE ONLY,45.0,49.0,58.0,THIRD CALL,40-44,WHITE,FEMALE,NADER,HOWELL,LEAVITT,APPROVE,OMITS,GORE,OTHER,BETTER,OMITS,DEMOCRAT,30-50K,MORMON/LDS,MODERATE,18-64,MORMON/LDS,NO,STATE,WEST/PROVO,30-44,40-49,DEMOCRAT,40-49,PROT/CHRIST,,,1.072
STATE ONLY,45.0,49.0,59.0,THIRD CALL,30-39,WHITE,MALE,BUSH,HATCH,LEAVITT,DISAPPR,UNFAVORABLE,BUSH,DOLE,BETTER,DIS/UNFAV,REPUBLCN,50-75K,MORMON/LDS,CONSERV,18-64,MORMON/LDS,YES,STATE,WEST/PROVO,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,,,1.181
STATE ONLY,45.0,49.0,60.0,THIRD CALL,40-44,WHITE,MALE,BUSH,HATCH,LEAVITT,DISAPPR,UNFAVORABLE,BUSH,PEROT,WORSE,DIS/UNFAV,REPUBLCN,30-50K,MORMON/LDS,MODERATE,18-64,MORMON/LDS,YES,STATE,WEST/PROVO,30-44,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,1.181
STATE ONLY,45.0,49.0,61.0,THIRD CALL,50-59,WHITE,MALE,BUSH,HATCH,LEAVITT,APPROVE,UNFAVORABLE,BUSH,DOLE,BETTER,APP/UNFAV,REPUBLCN,OVER100K,MORMON/LDS,CONSERV,18-64,MORMON/LDS,NO,STATE,WEST/PROVO,45-59,50-59,REPUBLICAN,50-64,PROT/CHRIST,,,1.181
STATE ONLY,45.0,49.0,62.0,THIRD CALL,40-44,WHITE,MALE,BUCHANAN,,LEAVITT,OMITS,FAVORABLE,GORE,DOLE,SAME,OMITS,DEMOCRAT,50-75K,PROTESTANT,LIBERAL,18-64,PROT/CHRIST,NO,STATE,WEST/PROVO,30-44,40-49,DEMOCRAT,40-49,PROT/CHRIST,,,0.515
STATE ONLY,45.0,50.0,1.0,FIRST CALL,65-74,WHITE,MALE,BUSH,HATCH,LEAVITT,DISAPPR,UNFAVORABLE,BUSH,DOLE,SAME,DIS/UNFAV,ELSE,50-75K,MORMON/LDS,MODERATE,65+,MORMON/LDS,YES,STATE,WEST/PROVO,60+,60+,IND/OTHER,65+,PROT/CHRIST,,,1.219
STATE ONLY,45.0,50.0,2.0,FIRST CALL,40-44,WHITE,MALE,BUSH,HATCH,LEAVITT,DISAPPR,UNFAVORABLE,BUSH,DOLE,BETTER,DIS/UNFAV,REPUBLCN,50-75K,MORMON/LDS,MODERATE,18-64,MORMON/LDS,YES,STATE,WEST/PROVO,30-44,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,0.839
STATE ONLY,45.0,50.0,3.0,FIRST CALL,25-29,WHITE,MALE,BUSH,HATCH,LEAVITT,DISAPPR,UNFAVORABLE,BUSH,DOLE,BETTER,DIS/UNFAV,REPUBLCN,50-75K,MORMON/LDS,CONSERV,18-64,MORMON/LDS,NO,STATE,WEST/PROVO,18-29,25-29,REPUBLICAN,25-29,PROT/CHRIST,,,0.783
STATE ONLY,45.0,50.0,4.0,FIRST CALL,50-59,WHITE,FEMALE,BUSH,HATCH,LEAVITT,DISAPPR,UNFAVORABLE,BUSH,DOLE,WORSE,DIS/UNFAV,REPUBLCN,50-75K,MORMON/LDS,CONSERV,18-64,MORMON/LDS,YES,STATE,WEST/PROVO,45-59,50-59,REPUBLICAN,50-64,PROT/CHRIST,,,0.9530000000000001
STATE ONLY,45.0,50.0,5.0,FIRST CALL,40-44,WHITE,MALE,BUSH,HATCH,LEAVITT,DISAPPR,UNFAVORABLE,BUSH,DOLE,WORSE,DIS/UNFAV,REPUBLCN,75-100K,MORMON/LDS,MODERATE,18-64,MORMON/LDS,NO,STATE,WEST/PROVO,30-44,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,0.839
STATE ONLY,45.0,50.0,6.0,FIRST CALL,40-44,WHITE,MALE,BUSH,HATCH,LEAVITT,DISAPPR,UNFAVORABLE,BUSH,DOLE,SAME,DIS/UNFAV,REPUBLCN,30-50K,MORMON/LDS,CONSERV,18-64,MORMON/LDS,NO,STATE,WEST/PROVO,30-44,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,0.839
STATE ONLY,45.0,50.0,7.0,FIRST CALL,50-59,WHITE,FEMALE,BUSH,HATCH,ORTON,APPROVE,UNFAVORABLE,BUSH,DOLE,WORSE,APP/UNFAV,REPUBLCN,15-30K,MORMON/LDS,LIBERAL,18-64,MORMON/LDS,YES,STATE,WEST/PROVO,45-59,50-59,REPUBLICAN,50-64,PROT/CHRIST,,,0.992
STATE ONLY,45.0,50.0,8.0,FIRST CALL,75+,WHITE,FEMALE,BUSH,,ORTON,DISAPPR,UNFAVORABLE,BUSH,OMITS,SAME,DIS/UNFAV,REPUBLCN,,MORMON/LDS,CONSERV,65+,MORMON/LDS,NO,STATE,WEST/PROVO,60+,60+,REPUBLICAN,65+,PROT/CHRIST,,,1.514
STATE ONLY,45.0,50.0,9.0,FIRST CALL,75+,WHITE,FEMALE,GORE,HOWELL,ORTON,APPROVE,FAVORABLE,GORE,CLINTON,BETTER,APP/FAV,DEMOCRAT,,MORMON/LDS,MODERATE,65+,MORMON/LDS,YES,STATE,WEST/PROVO,60+,60+,DEMOCRAT,65+,PROT/CHRIST,,,1.357
STATE ONLY,45.0,50.0,10.0,FIRST CALL,30-39,WHITE,FEMALE,GORE,HATCH,LEAVITT,DISAPPR,FAVORABLE,GORE,CLINTON,BETTER,DIS/FAV,INDEPEND,30-50K,NONE,MODERATE,18-64,NONE,YES,STATE,WEST/PROVO,30-44,30-39,IND/OTHER,30-39,NONE,,,0.798
STATE ONLY,45.0,50.0,11.0,FIRST CALL,25-29,WHITE,MALE,GORE,HOWELL,ORTON,APPROVE,FAVORABLE,GORE,OMITS,OMITS,APP/FAV,ELSE,15-30K,NONE,LIBERAL,18-64,NONE,YES,STATE,WEST/PROVO,18-29,25-29,IND/OTHER,25-29,NONE,,,0.765
STATE ONLY,45.0,50.0,12.0,FIRST CALL,75+,WHITE,MALE,BUSH,HATCH,LEAVITT,OMITS,OMITS,BUSH,OMITS,WORSE,OMITS,REPUBLCN,,,,65+,,YES,STATE,WEST/PROVO,60+,60+,REPUBLICAN,65+,,,,1.219
STATE ONLY,45.0,50.0,13.0,FIRST CALL,30-39,WHITE,MALE,BUSH,HATCH,LEAVITT,DISAPPR,UNFAVORABLE,BUSH,DOLE,WORSE,DIS/UNFAV,REPUBLCN,15-30K,MORMON/LDS,CONSERV,18-64,MORMON/LDS,YES,STATE,WEST/PROVO,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,,,0.839
STATE ONLY,45.0,50.0,14.0,FIRST CALL,75+,,FEMALE,GORE,HATCH,,DISAPPR,UNFAVORABLE,GORE,CLINTON,SAME,DIS/UNFAV,INDEPEND,LESS15K,MORMON/LDS,MODERATE,65+,MORMON/LDS,NO,STATE,WEST/PROVO,60+,60+,IND/OTHER,65+,PROT/CHRIST,,,1.184
STATE ONLY,45.0,50.0,15.0,FIRST CALL,25-29,WHITE,MALE,BUSH,HATCH,ORTON,DISAPPR,UNFAVORABLE,BUSH,DOLE,SAME,DIS/UNFAV,INDEPEND,30-50K,MORMON/LDS,CONSERV,18-64,MORMON/LDS,YES,STATE,WEST/PROVO,18-29,25-29,IND/OTHER,25-29,PROT/CHRIST,,,0.8130000000000001
STATE ONLY,45.0,50.0,16.0,FIRST CALL,25-29,WHITE,FEMALE,BUSH,HOWELL,LEAVITT,APPROVE,UNFAVORABLE,BUSH,NOVOTE,BETTER,APP/UNFAV,ELSE,30-50K,MORMON/LDS,MODERATE,18-64,MORMON/LDS,NO,STATE,WEST/PROVO,18-29,25-29,IND/OTHER,25-29,PROT/CHRIST,,,1.002
STATE ONLY,45.0,50.0,17.0,FIRST CALL,30-39,WHITE,FEMALE,BUSH,HATCH,LEAVITT,DISAPPR,UNFAVORABLE,BUSH,DOLE,SAME,DIS/UNFAV,REPUBLCN,50-75K,MORMON/LDS,CONSERV,18-64,MORMON/LDS,NO,STATE,WEST/PROVO,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,,,0.9530000000000001
STATE ONLY,45.0,50.0,18.0,SECOND CALL,30-39,WHITE,FEMALE,BUSH,HATCH,LEAVITT,DISAPPR,UNFAVORABLE,BUSH,DOLE,WORSE,DIS/UNFAV,REPUBLCN,30-50K,MORMON/LDS,MODERATE,18-64,MORMON/LDS,,STATE,WEST/PROVO,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,,,0.9530000000000001
STATE ONLY,45.0,50.0,19.0,SECOND CALL,40-44,WHITE,MALE,BUSH,HATCH,LEAVITT,DISAPPR,UNFAVORABLE,BUSH,DOLE,SAME,DIS/UNFAV,INDEPEND,50-75K,MORMON/LDS,MODERATE,18-64,MORMON/LDS,,STATE,WEST/PROVO,30-44,40-49,IND/OTHER,40-49,PROT/CHRIST,,,0.839
STATE ONLY,45.0,50.0,20.0,SECOND CALL,30-39,HISP,MALE,GORE,HOWELL,ORTON,APPROVE,FAVORABLE,GORE,CLINTON,SAME,APP/FAV,DEMOCRAT,30-50K,MORMON/LDS,MODERATE,18-64,MORMON/LDS,,STATE,WEST/PROVO,30-44,30-39,DEMOCRAT,30-39,PROT/CHRIST,,,0.5690000000000001
STATE ONLY,45.0,50.0,21.0,SECOND CALL,75+,WHITE,MALE,BUSH,HATCH,LEAVITT,DISAPPR,UNFAVORABLE,BUSH,CLINTON,BETTER,DIS/UNFAV,REPUBLCN,30-50K,PROTESTANT,MODERATE,65+,PROT/CHRIST,,STATE,WEST/PROVO,60+,60+,REPUBLICAN,65+,PROT/CHRIST,,,1.219
STATE ONLY,45.0,50.0,22.0,SECOND CALL,75+,WHITE,FEMALE,BUSH,HATCH,ORTON,APPROVE,FAVORABLE,BUSH,CLINTON,SAME,APP/FAV,REPUBLCN,30-50K,PROTESTANT,MODERATE,65+,PROT/CHRIST,,STATE,WEST/PROVO,60+,60+,REPUBLICAN,65+,PROT/CHRIST,,,1.441
STATE ONLY,45.0,50.0,23.0,SECOND CALL,40-44,WHITE,FEMALE,NADER,HATCH,LEAVITT,APPROVE,FAVORABLE,BUSH,CLINTON,BETTER,APP/FAV,DEMOCRAT,75-100K,MORMON/LDS,MODERATE,18-64,MORMON/LDS,,STATE,WEST/PROVO,30-44,40-49,DEMOCRAT,40-49,PROT/CHRIST,,,0.675
STATE ONLY,45.0,50.0,24.0,SECOND CALL,50-59,WHITE,MALE,BUSH,HATCH,LEAVITT,APPROVE,UNFAVORABLE,BUSH,DOLE,BETTER,APP/UNFAV,INDEPEND,75-100K,NONE,MODERATE,18-64,NONE,,STATE,WEST/PROVO,45-59,50-59,IND/OTHER,50-64,NONE,,,0.839
STATE ONLY,45.0,50.0,25.0,SECOND CALL,50-59,WHITE,MALE,BUSH,HOWELL,ORTON,APPROVE,UNFAVORABLE,BUSH,DOLE,SAME,APP/UNFAV,REPUBLCN,OVER100K,MORMON/LDS,MODERATE,18-64,MORMON/LDS,,STATE,WEST/PROVO,45-59,50-59,REPUBLICAN,50-64,PROT/CHRIST,,,0.981
STATE ONLY,45.0,50.0,26.0,SECOND CALL,30-39,WHITE,FEMALE,BUSH,HATCH,LEAVITT,DISAPPR,UNFAVORABLE,BUSH,DOLE,BETTER,DIS/UNFAV,REPUBLCN,30-50K,MORMON/LDS,CONSERV,18-64,MORMON/LDS,,STATE,WEST/PROVO,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,,,0.9530000000000001
STATE ONLY,45.0,50.0,27.0,SECOND CALL,60-64,,MALE,BUSH,HATCH,LEAVITT,DISAPPR,UNFAVORABLE,BUSH,DOLE,SAME,DIS/UNFAV,REPUBLCN,75-100K,MORMON/LDS,CONSERV,18-64,MORMON/LDS,,STATE,WEST/PROVO,60+,60+,REPUBLICAN,50-64,PROT/CHRIST,,,1.219
STATE ONLY,45.0,50.0,28.0,SECOND CALL,50-59,WHITE,FEMALE,BUSH,HATCH,ORTON,DISAPPR,UNFAVORABLE,BUSH,DOLE,SAME,DIS/UNFAV,REPUBLCN,OVER100K,OTHER,MODERATE,18-64,OTHER,,STATE,WEST/PROVO,45-59,50-59,REPUBLICAN,50-64,OTHER,,,0.992
STATE ONLY,45.0,50.0,29.0,SECOND CALL,60-64,WHITE,FEMALE,BUSH,HATCH,LEAVITT,DISAPPR,UNFAVORABLE,BUSH,DOLE,BETTER,DIS/UNFAV,REPUBLCN,75-100K,MORMON/LDS,CONSERV,18-64,MORMON/LDS,,STATE,WEST/PROVO,60+,60+,REPUBLICAN,50-64,PROT/CHRIST,,,1.3860000000000001
STATE ONLY,45.0,50.0,30.0,SECOND CALL,75+,WHITE,FEMALE,GORE,HOWELL,ORTON,APPROVE,FAVORABLE,GORE,CLINTON,BETTER,APP/FAV,DEMOCRAT,,NONE,LIBERAL,65+,NONE,,STATE,WEST/PROVO,60+,60+,DEMOCRAT,65+,NONE,,,1.357
STATE ONLY,45.0,50.0,31.0,SECOND CALL,18-24,WHITE,FEMALE,BUSH,HATCH,LEAVITT,DISAPPR,UNFAVORABLE,BUSH,DOLE,WORSE,DIS/UNFAV,ELSE,15-30K,MORMON/LDS,CONSERV,18-64,MORMON/LDS,,STATE,WEST/PROVO,18-29,18-24,IND/OTHER,18-24,PROT/CHRIST,,,0.893
STATE ONLY,45.0,50.0,32.0,SECOND CALL,60-64,WHITE,FEMALE,BUSH,,ORTON,DISAPPR,UNFAVORABLE,BUSH,DOLE,SAME,DIS/UNFAV,INDEPEND,30-50K,MORMON/LDS,CONSERV,18-64,MORMON/LDS,,STATE,WEST/PROVO,60+,60+,IND/OTHER,50-64,PROT/CHRIST,,,1.514
STATE ONLY,45.0,50.0,33.0,SECOND CALL,65-74,WHITE,FEMALE,BUSH,HATCH,ORTON,DISAPPR,UNFAVORABLE,BUSH,DOLE,WORSE,DIS/UNFAV,REPUBLCN,LESS15K,MORMON/LDS,CONSERV,65+,MORMON/LDS,,STATE,WEST/PROVO,60+,60+,REPUBLICAN,65+,PROT/CHRIST,,,1.441
STATE ONLY,45.0,50.0,34.0,SECOND CALL,65-74,WHITE,MALE,BUSH,HATCH,LEAVITT,DISAPPR,UNFAVORABLE,BUSH,DOLE,SAME,DIS/UNFAV,REPUBLCN,OVER100K,MORMON/LDS,MODERATE,65+,MORMON/LDS,,STATE,WEST/PROVO,60+,60+,REPUBLICAN,65+,PROT/CHRIST,,,1.219
STATE ONLY,45.0,50.0,35.0,SECOND CALL,25-29,WHITE,MALE,BUSH,HATCH,OTHER,DISAPPR,UNFAVORABLE,BUSH,DOLE,WORSE,DIS/UNFAV,REPUBLCN,15-30K,MORMON/LDS,MODERATE,18-64,MORMON/LDS,,STATE,WEST/PROVO,18-29,25-29,REPUBLICAN,25-29,PROT/CHRIST,,,1.359
STATE ONLY,45.0,50.0,36.0,SECOND CALL,45-49,WHITE,MALE,BUSH,HATCH,ORTON,DISAPPR,UNFAVORABLE,BUSH,DOLE,SAME,DIS/UNFAV,REPUBLCN,50-75K,MORMON/LDS,CONSERV,18-64,MORMON/LDS,,STATE,WEST/PROVO,45-59,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,0.873
STATE ONLY,45.0,50.0,37.0,SECOND CALL,50-59,WHITE,FEMALE,GORE,HATCH,LEAVITT,DISAPPR,UNFAVORABLE,GORE,OMITS,WORSE,DIS/UNFAV,ELSE,LESS15K,MORMON/LDS,MODERATE,18-64,MORMON/LDS,,STATE,WEST/PROVO,45-59,50-59,IND/OTHER,50-64,PROT/CHRIST,,,0.798
STATE ONLY,45.0,50.0,38.0,SECOND CALL,30-39,WHITE,FEMALE,GORE,HATCH,LEAVITT,APPROVE,UNFAVORABLE,GORE,DOLE,BETTER,APP/UNFAV,INDEPEND,75-100K,MORMON/LDS,MODERATE,18-64,MORMON/LDS,,STATE,WEST/PROVO,30-44,30-39,IND/OTHER,30-39,PROT/CHRIST,,,0.798
STATE ONLY,45.0,50.0,39.0,THIRD CALL,30-39,WHITE,FEMALE,BUSH,HATCH,LEAVITT,DISAPPR,UNFAVORABLE,BUSH,DOLE,SAME,DIS/UNFAV,REPUBLCN,15-30K,MORMON/LDS,CONSERV,18-64,MORMON/LDS,,STATE,WEST/PROVO,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,,,0.9530000000000001
STATE ONLY,45.0,50.0,40.0,THIRD CALL,75+,WHITE,MALE,BUCHANAN,,,DISAPPR,UNFAVORABLE,WOULDNOTVOTE,PEROT,SAME,DIS/UNFAV,INDEPEND,30-50K,MORMON/LDS,CONSERV,65+,MORMON/LDS,,STATE,WEST/PROVO,60+,60+,IND/OTHER,65+,PROT/CHRIST,,,0.542
STATE ONLY,45.0,50.0,41.0,THIRD CALL,25-29,WHITE,FEMALE,BUSH,HATCH,LEAVITT,DISAPPR,UNFAVORABLE,BUSH,DOLE,BETTER,DIS/UNFAV,REPUBLCN,50-75K,MORMON/LDS,MODERATE,18-64,MORMON/LDS,,STATE,WEST/PROVO,18-29,25-29,REPUBLICAN,25-29,PROT/CHRIST,,,0.893
STATE ONLY,45.0,50.0,42.0,THIRD CALL,65-74,WHITE,MALE,BUSH,HATCH,LEAVITT,APPROVE,UNFAVORABLE,BUSH,DOLE,SAME,APP/UNFAV,REPUBLCN,50-75K,MORMON/LDS,CONSERV,65+,MORMON/LDS,,STATE,WEST/PROVO,60+,60+,REPUBLICAN,65+,PROT/CHRIST,,,1.219
STATE ONLY,45.0,50.0,43.0,THIRD CALL,30-39,OTHER,MALE,BUSH,HATCH,LEAVITT,DISAPPR,UNFAVORABLE,BUSH,DOLE,WORSE,DIS/UNFAV,REPUBLCN,15-30K,NONE,LIBERAL,18-64,NONE,,STATE,WEST/PROVO,30-44,30-39,REPUBLICAN,30-39,NONE,,,0.839
STATE ONLY,45.0,50.0,44.0,THIRD CALL,18-24,WHITE,MALE,BUSH,HATCH,LEAVITT,DISAPPR,UNFAVORABLE,BUSH,NOVOTE,BETTER,DIS/UNFAV,REPUBLCN,LESS15K,MORMON/LDS,CONSERV,18-64,MORMON/LDS,,STATE,WEST/PROVO,18-29,18-24,REPUBLICAN,18-24,PROT/CHRIST,,,0.783
