VERSION,STATEID,PRECINCT,SEQ,CALL,AGE9,RACE,SEX,PRES,SEN,CLINTON,BCPERSON,XWAY2000,ISSUE,X6VOTE,UNION4,ABORTION,FINSIT,JOBPERS,PARTYID,EDUC,RELIGION,ATTEND,INCOME,PHIL3,OVER65,STATE,BACKSIDE,GEOCODE,AGE,AGEABC,PARTY,AGE65,REL5,WEIGHT
STATE ONLY,40.0,55.0,19.0,SECOND CALL,65-74,WHITE,,GORE,WEYGAND,APPROVE,FAVORABLE,GORE,ECON/JOBS,NOVOTE,NONE,ALWYSLGL,SAME,APP/FAV,DEMOCRAT,HSGRAD,OTHERCHRIST,NEVER,50-75K,LIBERAL,65+,STATE,COMPLETE,PROV/OTHIND,60+,60+,DEMOCRAT,65+,PROT/CHRIST,1.06
STATE ONLY,40.0,55.0,20.0,SECOND CALL,30-39,WHITE,FEMALE,GORE,WEYGAND,APPROVE,UNFAVORABLE,GORE,EDUCATION,CLINTON,ME,ALWYSLGL,BETTER,APP/UNFAV,DEMOCRAT,POSTGRAD,JEWISH,AFEWAMONTH,30-50K,LIBERAL,18-64,STATE,COMPLETE,PROV/OTHIND,30-44,30-39,DEMOCRAT,30-39,JEWISH,0.897
STATE ONLY,40.0,55.0,21.0,SECOND CALL,25-29,WHITE,MALE,GORE,CHAFEE,APPROVE,UNFAVORABLE,GORE,ECON/JOBS,NOVOTE,NONE,MOSTILL,SAME,APP/UNFAV,DEMOCRAT,COLGRAD,CATHOLIC,AFEWAYEAR,15-30K,LIBERAL,18-64,STATE,COMPLETE,PROV/OTHIND,18-29,25-29,DEMOCRAT,25-29,CATHOLIC,1.016
STATE ONLY,40.0,55.0,22.0,SECOND CALL,30-39,WHITE,FEMALE,GORE,CHAFEE,APPROVE,UNFAVORABLE,GORE,HEALTHCARE,CLINTON,NONE,MOSTLGL,BETTER,APP/UNFAV,DEMOCRAT,SOMCOL/ASSOC,OTHERCHRIST,AFEWAMONTH,30-50K,MODERATE,18-64,STATE,COMPLETE,PROV/OTHIND,30-44,30-39,DEMOCRAT,30-39,PROT/CHRIST,0.961
STATE ONLY,40.0,55.0,23.0,SECOND CALL,50-59,WHITE,MALE,GORE,CHAFEE,APPROVE,FAVORABLE,GORE,ECON/JOBS,CLINTON,NONE,ALWYSLGL,BETTER,APP/FAV,DEMOCRAT,HSGRAD,JEWISH,NEVER,,MODERATE,18-64,STATE,COMPLETE,PROV/OTHIND,45-59,50-59,DEMOCRAT,50-64,JEWISH,1.004
STATE ONLY,40.0,55.0,24.0,SECOND CALL,65-74,WHITE,FEMALE,GORE,WEYGAND,DISAPPR,UNFAVORABLE,GORE,MEDICARE/RX,PEROT,ME,ALWYSLGL,BETTER,DIS/UNFAV,INDEPEND,HSGRAD,CATHOLIC,MORETHAN1AWK,50-75K,LIBERAL,65+,STATE,COMPLETE,PROV/OTHIND,60+,60+,IND/OTHER,65+,CATHOLIC,1.06
STATE ONLY,40.0,55.0,25.0,SECOND CALL,25-29,WHITE,MALE,GORE,CHAFEE,APPROVE,UNFAVORABLE,GORE,EDUCATION,CLINTON,NONE,ALWYSLGL,BETTER,APP/UNFAV,DEMOCRAT,POSTGRAD,NONE,NEVER,75-100K,MODERATE,18-64,STATE,COMPLETE,PROV/OTHIND,18-29,25-29,DEMOCRAT,25-29,NONE,1.016
STATE ONLY,40.0,55.0,26.0,SECOND CALL,40-44,WHITE,MALE,GORE,WEYGAND,APPROVE,UNFAVORABLE,GORE,WORLDAFFAIRS,CLINTON,NONE,MOSTLGL,BETTER,APP/UNFAV,DEMOCRAT,SOMCOL/ASSOC,CATHOLIC,AFEWAYEAR,75-100K,MODERATE,18-64,STATE,COMPLETE,PROV/OTHIND,30-44,40-49,DEMOCRAT,40-49,CATHOLIC,0.937
STATE ONLY,40.0,55.0,27.0,SECOND CALL,65-74,WHITE,FEMALE,GORE,CHAFEE,APPROVE,UNFAVORABLE,GORE,OMITS,CLINTON,SOMEONEELSE,ALWYSLGL,SAME,APP/UNFAV,DEMOCRAT,HSGRAD,CATHOLIC,ONCEAWEEK,30-50K,MODERATE,65+,STATE,COMPLETE,PROV/OTHIND,60+,60+,DEMOCRAT,65+,CATHOLIC,1.137
STATE ONLY,40.0,55.0,28.0,SECOND CALL,50-59,WHITE,FEMALE,BUSH,CHAFEE,DISAPPR,UNFAVORABLE,OMITS,OMITS,PEROT,ME,ALWYSLGL,SAME,DIS/UNFAV,INDEPEND,COLGRAD,PROTESTANT,OMITS,75-100K,,18-64,STATE,COMPLETE,PROV/OTHIND,45-59,50-59,IND/OTHER,50-64,PROT/CHRIST,1.054
STATE ONLY,40.0,55.0,29.0,THIRD CALL,30-39,WHITE,FEMALE,NADER,CHAFEE,APPROVE,FAVORABLE,GORE,OMITS,OTHER,NONE,ALWYSLGL,BETTER,APP/FAV,INDEPEND,POSTGRAD,JEWISH,AFEWAMONTH,50-75K,LIBERAL,18-64,STATE,COMPLETE,PROV/OTHIND,30-44,30-39,IND/OTHER,30-39,JEWISH,0.507
STATE ONLY,40.0,55.0,30.0,THIRD CALL,30-39,HISP,FEMALE,GORE,WEYGAND,OMITS,OMITS,OMITS,ECON/JOBS,OMITS,NONE,ALWYSILL,OMITS,,,,,OMITS,,,18-64,STATE,NOTCOMPLETE,PROV/OTHIND,30-44,30-39,,30-39,,0.904
STATE ONLY,40.0,55.0,31.0,THIRD CALL,40-44,WHITE,MALE,BUSH,CHAFEE,DISAPPR,UNFAVORABLE,BUSH,SOCIALSECUR,DOLE,NONE,MOSTLGL,BETTER,DIS/UNFAV,REPUBLCN,POSTGRAD,PROTESTANT,AFEWAYEAR,50-75K,MODERATE,18-64,STATE,COMPLETE,PROV/OTHIND,30-44,40-49,REPUBLICAN,40-49,PROT/CHRIST,1.101
STATE ONLY,40.0,55.0,32.0,THIRD CALL,50-59,WHITE,FEMALE,BUSH,WEYGAND,APPROVE,FAVORABLE,BUSH,MEDICARE/RX,CLINTON,NONE,MOSTLGL,SAME,APP/FAV,DEMOCRAT,HSGRAD,CATHOLIC,AFEWAYEAR,15-30K,CONSERV,18-64,STATE,COMPLETE,PROV/OTHIND,45-59,50-59,DEMOCRAT,50-64,CATHOLIC,0.982
STATE ONLY,40.0,55.0,33.0,THIRD CALL,18-24,WHITE,FEMALE,BUSH,WEYGAND,DISAPPR,UNFAVORABLE,BUSH,TAXES,NOVOTE,NONE,MOSTILL,SAME,DIS/UNFAV,REPUBLCN,NOHS,CATHOLIC,ONCEAWEEK,75-100K,MODERATE,18-64,STATE,COMPLETE,PROV/OTHIND,18-29,18-24,REPUBLICAN,18-24,CATHOLIC,0.994
STATE ONLY,40.0,55.0,34.0,THIRD CALL,25-29,HISP,MALE,GORE,WEYGAND,OMITS,OMITS,OMITS,ECON/JOBS,OMITS,SOMEONEELSE,ALWYSLGL,OMITS,,,,,OMITS,,,18-64,STATE,NOTCOMPLETE,PROV/OTHIND,18-29,25-29,,25-29,,0.9540000000000001
STATE ONLY,40.0,55.0,35.0,THIRD CALL,40-44,WHITE,MALE,BUSH,CHAFEE,DISAPPR,UNFAVORABLE,BUSH,WORLDAFFAIRS,DOLE,NONE,ALWYSILL,SAME,DIS/UNFAV,REPUBLCN,SOMCOL/ASSOC,CATHOLIC,MORETHAN1AWK,50-75K,CONSERV,18-64,STATE,COMPLETE,PROV/OTHIND,30-44,40-49,REPUBLICAN,40-49,CATHOLIC,1.101
STATE ONLY,40.0,55.0,36.0,THIRD CALL,50-59,WHITE,MALE,GORE,WEYGAND,APPROVE,FAVORABLE,GORE,ECON/JOBS,CLINTON,MEANDSOMEONE,MOSTILL,BETTER,APP/FAV,DEMOCRAT,NOHS,CATHOLIC,ONCEAWEEK,50-75K,MODERATE,18-64,STATE,COMPLETE,PROV/OTHIND,45-59,50-59,DEMOCRAT,50-64,CATHOLIC,0.937
STATE ONLY,40.0,55.0,37.0,THIRD CALL,30-39,ASIAN,FEMALE,GORE,WEYGAND,APPROVE,OMITS,GORE,EDUCATION,CLINTON,NONE,OMITS,SAME,OMITS,DEMOCRAT,COLGRAD,CATHOLIC,AFEWAMONTH,75-100K,MODERATE,18-64,STATE,COMPLETE,PROV/OTHIND,30-44,30-39,DEMOCRAT,30-39,CATHOLIC,0.897
STATE ONLY,40.0,55.0,38.0,THIRD CALL,30-39,HISP,FEMALE,GORE,WEYGAND,APPROVE,UNFAVORABLE,WOULDNOTVOTE,EDUCATION,CLINTON,SOMEONEELSE,OMITS,SAME,APP/UNFAV,DEMOCRAT,COLGRAD,CATHOLIC,ONCEAWEEK,30-50K,CONSERV,18-64,STATE,COMPLETE,PROV/OTHIND,30-44,30-39,DEMOCRAT,30-39,CATHOLIC,0.904
STATE ONLY,40.0,59.0,1.0,SECOND CALL,45-49,WHITE,MALE,GORE,WEYGAND,APPROVE,UNFAVORABLE,GORE,SOCIALSECUR,CLINTON,SOMEONEELSE,ALWYSLGL,WORSE,APP/UNFAV,DEMOCRAT,COLGRAD,JEWISH,MORETHAN1AWK,LESS15K,MODERATE,18-64,STATE,COMPLETE,PROV/OTHIND,45-59,40-49,DEMOCRAT,40-49,JEWISH,1.113
STATE ONLY,40.0,59.0,2.0,SECOND CALL,75+,WHITE,MALE,GORE,,APPROVE,FAVORABLE,GORE,HEALTHCARE,CLINTON,,MOSTILL,WORSE,APP/FAV,INDEPEND,NOHS,,AFEWAYEAR,,MODERATE,65+,STATE,COMPLETE,PROV/OTHIND,60+,60+,IND/OTHER,65+,,1.369
STATE ONLY,40.0,59.0,3.0,SECOND CALL,60-64,HISP,FEMALE,GORE,WEYGAND,APPROVE,FAVORABLE,GORE,OMITS,CLINTON,NONE,MOSTLGL,BETTER,APP/FAV,DEMOCRAT,SOMCOL/ASSOC,CATHOLIC,AFEWAYEAR,15-30K,MODERATE,18-64,STATE,COMPLETE,PROV/OTHIND,60+,60+,DEMOCRAT,50-64,CATHOLIC,1.2690000000000001
STATE ONLY,40.0,59.0,4.0,SECOND CALL,25-29,ASIAN,FEMALE,GORE,,APPROVE,FAVORABLE,GORE,WORLDAFFAIRS,NOVOTE,NONE,MOSTLGL,SAME,APP/FAV,ELSE,COLGRAD,NONE,NEVER,LESS15K,LIBERAL,18-64,STATE,COMPLETE,PROV/OTHIND,18-29,25-29,IND/OTHER,25-29,NONE,1.12
STATE ONLY,40.0,59.0,5.0,SECOND CALL,30-39,WHITE,MALE,NADER,CHAFEE,APPROVE,UNFAVORABLE,GORE,OMITS,CLINTON,NONE,ALWYSLGL,BETTER,APP/UNFAV,ELSE,COLGRAD,NONE,AFEWAYEAR,LESS15K,LIBERAL,18-64,STATE,COMPLETE,PROV/OTHIND,30-44,30-39,IND/OTHER,30-39,NONE,0.63
STATE ONLY,40.0,59.0,6.0,SECOND CALL,18-24,WHITE,MALE,NADER,WEYGAND,APPROVE,FAVORABLE,WOULDNOTVOTE,OMITS,CLINTON,NONE,ALWYSLGL,BETTER,APP/FAV,INDEPEND,SOMCOL/ASSOC,NONE,NEVER,LESS15K,LIBERAL,18-64,STATE,COMPLETE,PROV/OTHIND,18-29,18-24,IND/OTHER,18-24,NONE,0.593
STATE ONLY,40.0,59.0,7.0,SECOND CALL,50-59,WHITE,MALE,BUSH,CHAFEE,DISAPPR,UNFAVORABLE,BUSH,OMITS,DOLE,NONE,OMITS,BETTER,DIS/UNFAV,REPUBLCN,POSTGRAD,PROTESTANT,AFEWAMONTH,OVER100K,CONSERV,18-64,STATE,COMPLETE,PROV/OTHIND,45-59,50-59,REPUBLICAN,50-64,PROT/CHRIST,1.31
STATE ONLY,40.0,59.0,8.0,SECOND CALL,18-24,WHITE,MALE,OTHER,WEYGAND,APPROVE,UNFAVORABLE,GORE,ECON/JOBS,OTHER,NONE,MOSTLGL,BETTER,APP/UNFAV,INDEPEND,SOMCOL/ASSOC,PROTESTANT,AFEWAYEAR,LESS15K,MODERATE,18-64,STATE,COMPLETE,PROV/OTHIND,18-29,18-24,IND/OTHER,18-24,PROT/CHRIST,1.082
STATE ONLY,40.0,59.0,9.0,SECOND CALL,65-74,WHITE,MALE,NADER,CHAFEE,DISAPPR,UNFAVORABLE,BUSH,TAXES,DOLE,NONE,MOSTLGL,SAME,DIS/UNFAV,INDEPEND,SOMCOL/ASSOC,CATHOLIC,AFEWAYEAR,30-50K,MODERATE,65+,STATE,COMPLETE,PROV/OTHIND,60+,60+,IND/OTHER,65+,CATHOLIC,0.745
STATE ONLY,40.0,59.0,10.0,SECOND CALL,65-74,WHITE,FEMALE,GORE,,APPROVE,OMITS,GORE,OMITS,OMITS,,OMITS,OMITS,OMITS,,NOHS,,ONCEAWEEK,15-30K,,65+,STATE,COMPLETE,PROV/OTHIND,60+,60+,,65+,,1.31
STATE ONLY,40.0,59.0,11.0,SECOND CALL,45-49,BLACK,FEMALE,NADER,WEYGAND,OMITS,OMITS,OMITS,OMITS,OMITS,,OMITS,OMITS,,,,,OMITS,,,18-64,STATE,NOTCOMPLETE,PROV/OTHIND,45-59,40-49,,40-49,,0.5650000000000001
STATE ONLY,40.0,59.0,12.0,SECOND CALL,30-39,WHITE,MALE,GORE,CHAFEE,APPROVE,FAVORABLE,GORE,HEALTHCARE,CLINTON,NONE,MOSTLGL,SAME,APP/FAV,INDEPEND,COLGRAD,,OMITS,LESS15K,MODERATE,18-64,STATE,COMPLETE,PROV/OTHIND,30-44,30-39,IND/OTHER,30-39,,1.193
STATE ONLY,40.0,59.0,13.0,SECOND CALL,40-44,WHITE,MALE,GORE,WEYGAND,APPROVE,FAVORABLE,GORE,SOCIALSECUR,CLINTON,NONE,MOSTLGL,SAME,APP/FAV,INDEPEND,COLGRAD,CATHOLIC,AFEWAYEAR,30-50K,CONSERV,18-64,STATE,COMPLETE,PROV/OTHIND,30-44,40-49,IND/OTHER,40-49,CATHOLIC,1.113
STATE ONLY,40.0,59.0,14.0,SECOND CALL,50-59,WHITE,FEMALE,BUSH,CHAFEE,APPROVE,FAVORABLE,GORE,SOCIALSECUR,CLINTON,,OMITS,BETTER,APP/FAV,DEMOCRAT,POSTGRAD,CATHOLIC,ONCEAWEEK,OVER100K,MODERATE,18-64,STATE,COMPLETE,PROV/OTHIND,45-59,50-59,DEMOCRAT,50-64,CATHOLIC,1.2530000000000001
STATE ONLY,40.0,59.0,15.0,SECOND CALL,50-59,WHITE,FEMALE,GORE,CHAFEE,DISAPPR,UNFAVORABLE,GORE,WORLDAFFAIRS,CLINTON,NONE,ALWYSLGL,SAME,DIS/UNFAV,INDEPEND,COLGRAD,CATHOLIC,AFEWAYEAR,30-50K,MODERATE,18-64,STATE,COMPLETE,PROV/OTHIND,45-59,50-59,IND/OTHER,50-64,CATHOLIC,1.1420000000000001
STATE ONLY,40.0,59.0,16.0,SECOND CALL,75+,WHITE,FEMALE,BUSH,CHAFEE,DISAPPR,UNFAVORABLE,BUSH,SOCIALSECUR,CLINTON,NONE,ALWYSLGL,SAME,DIS/UNFAV,INDEPEND,POSTGRAD,CATHOLIC,AFEWAYEAR,15-30K,LIBERAL,65+,STATE,COMPLETE,PROV/OTHIND,60+,60+,IND/OTHER,65+,CATHOLIC,1.48
STATE ONLY,40.0,59.0,17.0,SECOND CALL,30-39,WHITE,FEMALE,NADER,CHAFEE,APPROVE,FAVORABLE,BUSH,TAXES,DOLE,NONE,MOSTLGL,SAME,APP/FAV,INDEPEND,SOMCOL/ASSOC,CATHOLIC,AFEWAYEAR,OVER100K,MODERATE,18-64,STATE,COMPLETE,PROV/OTHIND,30-44,30-39,IND/OTHER,30-39,CATHOLIC,0.603
STATE ONLY,40.0,59.0,18.0,SECOND CALL,25-29,ASIAN,MALE,BUCHANAN,WEYGAND,APPROVE,OMITS,GORE,MEDICARE/RX,CLINTON,SOMEONEELSE,ALWYSLGL,SAME,OMITS,ELSE,POSTGRAD,ELSE,NEVER,15-30K,LIBERAL,18-64,STATE,COMPLETE,PROV/OTHIND,18-29,25-29,IND/OTHER,25-29,OTHER,0.67
STATE ONLY,40.0,59.0,19.0,SECOND CALL,50-59,WHITE,FEMALE,GORE,WEYGAND,APPROVE,FAVORABLE,GORE,WORLDAFFAIRS,CLINTON,NONE,MOSTILL,BETTER,APP/FAV,DEMOCRAT,HSGRAD,CATHOLIC,MORETHAN1AWK,LESS15K,LIBERAL,18-64,STATE,COMPLETE,PROV/OTHIND,45-59,50-59,DEMOCRAT,50-64,CATHOLIC,1.065
STATE ONLY,40.0,59.0,20.0,SECOND CALL,65-74,WHITE,FEMALE,GORE,WEYGAND,APPROVE,UNFAVORABLE,GORE,EDUCATION,CLINTON,SOMEONEELSE,ALWYSLGL,SAME,APP/UNFAV,INDEPEND,COLGRAD,NONE,NEVER,OVER100K,MODERATE,65+,STATE,COMPLETE,PROV/OTHIND,60+,60+,IND/OTHER,65+,NONE,1.2590000000000001
STATE ONLY,40.0,59.0,21.0,SECOND CALL,65-74,BLACK,MALE,BUSH,CHAFEE,APPROVE,FAVORABLE,GORE,OMITS,OMITS,NONE,OMITS,BETTER,APP/FAV,DEMOCRAT,SOMCOL/ASSOC,,AFEWAYEAR,,MODERATE,65+,STATE,COMPLETE,PROV/OTHIND,60+,60+,DEMOCRAT,65+,,1.558
STATE ONLY,40.0,59.0,22.0,SECOND CALL,65-74,WHITE,MALE,GORE,,APPROVE,FAVORABLE,GORE,WORLDAFFAIRS,CLINTON,NONE,MOSTLGL,BETTER,APP/FAV,INDEPEND,POSTGRAD,NONE,NEVER,OVER100K,MODERATE,65+,STATE,COMPLETE,PROV/OTHIND,60+,60+,IND/OTHER,65+,NONE,1.369
STATE ONLY,40.0,59.0,23.0,SECOND CALL,75+,WHITE,MALE,NADER,CHAFEE,APPROVE,UNFAVORABLE,BUSH,ECON/JOBS,DOLE,NONE,MOSTILL,WORSE,APP/UNFAV,INDEPEND,POSTGRAD,CATHOLIC,ONCEAWEEK,OVER100K,LIBERAL,65+,STATE,COMPLETE,PROV/OTHIND,60+,60+,IND/OTHER,65+,CATHOLIC,0.745
STATE ONLY,40.0,59.0,24.0,SECOND CALL,40-44,WHITE,FEMALE,GORE,WEYGAND,APPROVE,FAVORABLE,GORE,WORLDAFFAIRS,NOVOTE,NONE,ALWYSLGL,BETTER,APP/FAV,DEMOCRAT,SOMCOL/ASSOC,JEWISH,OMITS,,LIBERAL,18-64,STATE,COMPLETE,PROV/OTHIND,30-44,40-49,DEMOCRAT,40-49,JEWISH,1.065
STATE ONLY,40.0,59.0,25.0,THIRD CALL,40-44,WHITE,MALE,GORE,WEYGAND,APPROVE,UNFAVORABLE,GORE,MEDICARE/RX,PEROT,NONE,ALWYSLGL,SAME,APP/UNFAV,INDEPEND,POSTGRAD,NONE,NEVER,OVER100K,LIBERAL,18-64,STATE,COMPLETE,PROV/OTHIND,30-44,40-49,IND/OTHER,40-49,NONE,1.113
STATE ONLY,40.0,59.0,26.0,THIRD CALL,50-59,WHITE,FEMALE,GORE,CHAFEE,APPROVE,FAVORABLE,GORE,WORLDAFFAIRS,CLINTON,NONE,ALWYSLGL,BETTER,APP/FAV,DEMOCRAT,POSTGRAD,JEWISH,AFEWAYEAR,OVER100K,LIBERAL,18-64,STATE,COMPLETE,PROV/OTHIND,45-59,50-59,DEMOCRAT,50-64,JEWISH,1.1420000000000001
STATE ONLY,40.0,59.0,27.0,THIRD CALL,50-59,WHITE,FEMALE,GORE,CHAFEE,APPROVE,FAVORABLE,GORE,MEDICARE/RX,DOLE,NONE,ALWYSILL,BETTER,APP/FAV,DEMOCRAT,NOHS,PROTESTANT,AFEWAMONTH,LESS15K,LIBERAL,18-64,STATE,COMPLETE,PROV/OTHIND,45-59,50-59,DEMOCRAT,50-64,PROT/CHRIST,1.1420000000000001
STATE ONLY,40.0,59.0,28.0,THIRD CALL,30-39,WHITE,MALE,GORE,CHAFEE,APPROVE,FAVORABLE,GORE,ECON/JOBS,CLINTON,NONE,ALWYSLGL,BETTER,APP/FAV,DEMOCRAT,COLGRAD,NONE,NEVER,30-50K,LIBERAL,18-64,STATE,COMPLETE,PROV/OTHIND,30-44,30-39,DEMOCRAT,30-39,NONE,1.193
STATE ONLY,40.0,59.0,29.0,THIRD CALL,50-59,WHITE,FEMALE,BUSH,CHAFEE,APPROVE,UNFAVORABLE,BUSH,HEALTHCARE,DOLE,NONE,MOSTLGL,BETTER,APP/UNFAV,INDEPEND,SOMCOL/ASSOC,CATHOLIC,AFEWAYEAR,75-100K,MODERATE,18-64,STATE,COMPLETE,PROV/OTHIND,45-59,50-59,IND/OTHER,50-64,CATHOLIC,1.2530000000000001
STATE ONLY,40.0,59.0,30.0,THIRD CALL,25-29,WHITE,FEMALE,BUSH,CHAFEE,APPROVE,UNFAVORABLE,BUSH,TAXES,NOVOTE,NONE,MOSTLGL,BETTER,APP/UNFAV,REPUBLCN,COLGRAD,CATHOLIC,AFEWAYEAR,75-100K,CONSERV,18-64,STATE,COMPLETE,PROV/OTHIND,18-29,25-29,REPUBLICAN,25-29,CATHOLIC,1.268
STATE ONLY,40.0,59.0,31.0,THIRD CALL,75+,WHITE,FEMALE,GORE,CHAFEE,APPROVE,UNFAVORABLE,GORE,OMITS,CLINTON,NONE,ALWYSLGL,SAME,APP/UNFAV,INDEPEND,SOMCOL/ASSOC,JEWISH,AFEWAMONTH,30-50K,MODERATE,65+,STATE,COMPLETE,PROV/OTHIND,60+,60+,IND/OTHER,65+,JEWISH,1.352
STATE ONLY,40.0,59.0,32.0,THIRD CALL,40-44,WHITE,MALE,GORE,CHAFEE,APPROVE,FAVORABLE,GORE,HEALTHCARE,CLINTON,SOMEONEELSE,ALWYSLGL,SAME,APP/FAV,DEMOCRAT,SOMCOL/ASSOC,CATHOLIC,NEVER,30-50K,LIBERAL,18-64,STATE,COMPLETE,PROV/OTHIND,30-44,40-49,DEMOCRAT,40-49,CATHOLIC,1.193
STATE ONLY,40.0,59.0,33.0,THIRD CALL,65-74,WHITE,FEMALE,GORE,CHAFEE,APPROVE,FAVORABLE,GORE,OMITS,CLINTON,NONE,MOSTLGL,BETTER,APP/FAV,INDEPEND,POSTGRAD,JEWISH,AFEWAYEAR,,LIBERAL,65+,STATE,COMPLETE,PROV/OTHIND,60+,60+,IND/OTHER,65+,JEWISH,1.352
STATE ONLY,40.0,59.0,34.0,THIRD CALL,50-59,WHITE,MALE,GORE,WEYGAND,APPROVE,FAVORABLE,GORE,MEDICARE/RX,CLINTON,,MOSTLGL,WORSE,APP/FAV,DEMOCRAT,NOHS,,NEVER,LESS15K,LIBERAL,18-64,STATE,COMPLETE,PROV/OTHIND,45-59,50-59,DEMOCRAT,50-64,,1.113
STATE ONLY,40.0,59.0,35.0,THIRD CALL,18-24,WHITE,MALE,GORE,CHAFEE,APPROVE,FAVORABLE,GORE,OMITS,CLINTON,NONE,MOSTLGL,BETTER,APP/FAV,INDEPEND,COLGRAD,PROTESTANT,AFEWAMONTH,50-75K,MODERATE,18-64,STATE,COMPLETE,PROV/OTHIND,18-29,18-24,IND/OTHER,18-24,PROT/CHRIST,1.206
STATE ONLY,40.0,59.0,36.0,THIRD CALL,30-39,WHITE,MALE,BUSH,CHAFEE,DISAPPR,UNFAVORABLE,BUSH,ECON/JOBS,DOLE,NONE,MOSTILL,BETTER,DIS/UNFAV,REPUBLCN,COLGRAD,CATHOLIC,AFEWAMONTH,OVER100K,CONSERV,18-64,STATE,COMPLETE,PROV/OTHIND,30-44,30-39,REPUBLICAN,30-39,CATHOLIC,1.31
STATE ONLY,40.0,59.0,37.0,THIRD CALL,60-64,,FEMALE,GORE,WEYGAND,APPROVE,FAVORABLE,GORE,SOCIALSECUR,CLINTON,NONE,MOSTLGL,SAME,APP/FAV,DEMOCRAT,HSGRAD,JEWISH,AFEWAYEAR,15-30K,CONSERV,18-64,STATE,COMPLETE,PROV/OTHIND,60+,60+,DEMOCRAT,50-64,JEWISH,1.2590000000000001
STATE ONLY,40.0,59.0,38.0,THIRD CALL,45-49,WHITE,MALE,BUSH,WEYGAND,DISAPPR,UNFAVORABLE,BUSH,WORLDAFFAIRS,NOVOTE,NONE,MOSTILL,BETTER,DIS/UNFAV,REPUBLCN,POSTGRAD,OTHERCHRIST,AFEWAYEAR,OVER100K,MODERATE,18-64,STATE,COMPLETE,PROV/OTHIND,45-59,40-49,REPUBLICAN,40-49,PROT/CHRIST,1.22
STATE ONLY,40.0,59.0,39.0,THIRD CALL,30-39,WHITE,FEMALE,BUSH,CHAFEE,DISAPPR,UNFAVORABLE,BUSH,HEALTHCARE,CLINTON,NONE,MOSTLGL,SAME,DIS/UNFAV,INDEPEND,COLGRAD,CATHOLIC,ONCEAWEEK,30-50K,MODERATE,18-64,STATE,COMPLETE,PROV/OTHIND,30-44,30-39,IND/OTHER,30-39,CATHOLIC,1.2530000000000001
STATE ONLY,40.0,59.0,40.0,THIRD CALL,30-39,HISP,FEMALE,GORE,WEYGAND,APPROVE,FAVORABLE,GORE,OMITS,CLINTON,NONE,MOSTLGL,BETTER,APP/FAV,DEMOCRAT,SOMCOL/ASSOC,CATHOLIC,ONCEAWEEK,15-30K,CONSERV,18-64,STATE,COMPLETE,PROV/OTHIND,30-44,30-39,DEMOCRAT,30-39,CATHOLIC,1.072
STATE ONLY,40.0,59.0,41.0,THIRD CALL,50-59,WHITE,FEMALE,GORE,CHAFEE,APPROVE,FAVORABLE,GORE,ECON/JOBS,CLINTON,NONE,ALWYSLGL,BETTER,APP/FAV,DEMOCRAT,POSTGRAD,CATHOLIC,AFEWAYEAR,50-75K,LIBERAL,18-64,STATE,COMPLETE,PROV/OTHIND,45-59,50-59,DEMOCRAT,50-64,CATHOLIC,1.1420000000000001
STATE ONLY,40.0,59.0,42.0,THIRD CALL,65-74,HISP,FEMALE,GORE,WEYGAND,APPROVE,FAVORABLE,GORE,OMITS,CLINTON,NONE,ALWYSLGL,BETTER,APP/FAV,DEMOCRAT,NOHS,CATHOLIC,ONCEAWEEK,LESS15K,CONSERV,65+,STATE,COMPLETE,PROV/OTHIND,60+,60+,DEMOCRAT,65+,CATHOLIC,1.2690000000000001
STATE ONLY,40.0,59.0,43.0,THIRD CALL,60-64,ASIAN,MALE,NADER,WEYGAND,APPROVE,UNFAVORABLE,WOULDNOTVOTE,MEDICARE/RX,NOVOTE,NONE,ALWYSLGL,SAME,APP/UNFAV,DEMOCRAT,COLGRAD,ELSE,NEVER,LESS15K,LIBERAL,18-64,STATE,COMPLETE,PROV/OTHIND,60+,60+,DEMOCRAT,50-64,OTHER,0.6950000000000001
STATE ONLY,40.0,59.0,44.0,THIRD CALL,65-74,WHITE,MALE,GORE,CHAFEE,APPROVE,FAVORABLE,GORE,OMITS,CLINTON,NONE,MOSTILL,BETTER,APP/FAV,DEMOCRAT,,CATHOLIC,OMITS,LESS15K,,65+,STATE,COMPLETE,PROV/OTHIND,60+,60+,DEMOCRAT,65+,CATHOLIC,1.411
STATE ONLY,40.0,59.0,45.0,THIRD CALL,45-49,WHITE,FEMALE,GORE,,APPROVE,UNFAVORABLE,GORE,WORLDAFFAIRS,DOLE,NONE,MOSTLGL,BETTER,APP/UNFAV,REPUBLCN,COLGRAD,CATHOLIC,AFEWAYEAR,OVER100K,MODERATE,18-64,STATE,COMPLETE,PROV/OTHIND,45-59,40-49,REPUBLICAN,40-49,CATHOLIC,1.108
STATE ONLY,40.0,59.0,46.0,THIRD CALL,50-59,WHITE,MALE,GORE,WEYGAND,APPROVE,UNFAVORABLE,GORE,MEDICARE/RX,CLINTON,NONE,ALWYSILL,BETTER,APP/UNFAV,DEMOCRAT,SOMCOL/ASSOC,CATHOLIC,AFEWAYEAR,OVER100K,LIBERAL,18-64,STATE,COMPLETE,PROV/OTHIND,45-59,50-59,DEMOCRAT,50-64,CATHOLIC,1.113
