VERSION,STATEID,PRECINCT,SEQ,CALL,AGE9,RACE,SEX,PRES,SEN,CLINTON,BCPERSON,HOU,XWAY2000,X6VOTE,FINSIT,JOBPERS,PARTYID,RELIGION,INCOME,PHIL3,OVER65,LOGO,STATE,GEOCODE,AGE,AGEABC,PARTY,AGE65,REL5,WEIGHT
STATE ONLY,51.0,42.0,36.0,THIRD CALL,50-59,WHITE,FEMALE,BUSH,THOMAS,APPROVE,UNFAVORABLE,CUBIN,BUSH,PEROT,BETTER,APP/UNFAV,REPUBLCN,CATHOLIC,75-100K,CONSERV,18-64,YES,STATE,SOUTH,45-59,50-59,REPUBLICAN,50-64,CATHOLIC,0.388
STATE ONLY,51.0,42.0,37.0,THIRD CALL,30-39,WHITE,FEMALE,GORE,THOMAS,APPROVE,UNFAVORABLE,GREEN,GORE,CLINTON,BETTER,APP/UNFAV,INDEPEND,CATHOLIC,50-75K,MODERATE,18-64,YES,STATE,SOUTH,30-44,30-39,IND/OTHER,30-39,CATHOLIC,0.31
STATE ONLY,51.0,42.0,38.0,THIRD CALL,40-44,WHITE,MALE,BUSH,THOMAS,DISAPPR,UNFAVORABLE,CUBIN,BUSH,DOLE,SAME,DIS/UNFAV,REPUBLCN,PROTESTANT,50-75K,CONSERV,18-64,NO,STATE,SOUTH,30-44,40-49,REPUBLICAN,40-49,PROT/CHRIST,0.41500000000000004
STATE ONLY,51.0,42.0,39.0,THIRD CALL,30-39,WHITE,FEMALE,GORE,LOGAN,APPROVE,UNFAVORABLE,GREEN,GORE,CLINTON,BETTER,APP/UNFAV,DEMOCRAT,ELSE,15-30K,LIBERAL,18-64,NO,STATE,SOUTH,30-44,30-39,DEMOCRAT,30-39,OTHER,0.334
STATE ONLY,51.0,43.0,1.0,FIRST CALL,50-59,WHITE,FEMALE,BUSH,THOMAS,DISAPPR,UNFAVORABLE,CUBIN,BUSH,DOLE,WORSE,DIS/UNFAV,REPUBLCN,PROTESTANT,15-30K,CONSERV,18-64,YES,STATE,SOUTH,45-59,50-59,REPUBLICAN,50-64,PROT/CHRIST,0.403
STATE ONLY,51.0,43.0,2.0,FIRST CALL,40-44,WHITE,MALE,OTHER,OTHER,DISAPPR,UNFAVORABLE,OTHER,WOULDNOTVOTE,OTHER,SAME,DIS/UNFAV,ELSE,OTHERCHRIST,15-30K,CONSERV,18-64,NO,STATE,SOUTH,30-44,40-49,IND/OTHER,40-49,PROT/CHRIST,0.715
STATE ONLY,51.0,43.0,3.0,FIRST CALL,65-74,WHITE,MALE,GORE,LOGAN,APPROVE,FAVORABLE,GREEN,GORE,CLINTON,BETTER,APP/FAV,DEMOCRAT,PROTESTANT,30-50K,MODERATE,65+,YES,STATE,SOUTH,60+,60+,DEMOCRAT,65+,PROT/CHRIST,0.541
STATE ONLY,51.0,43.0,4.0,FIRST CALL,40-44,WHITE,MALE,GORE,LOGAN,APPROVE,FAVORABLE,GREEN,GORE,CLINTON,BETTER,APP/FAV,DEMOCRAT,CATHOLIC,15-30K,MODERATE,18-64,YES,STATE,SOUTH,30-44,40-49,DEMOCRAT,40-49,CATHOLIC,0.371
STATE ONLY,51.0,43.0,5.0,FIRST CALL,65-74,WHITE,FEMALE,BUSH,THOMAS,DISAPPR,UNFAVORABLE,CUBIN,BUSH,DOLE,WORSE,DIS/UNFAV,REPUBLCN,PROTESTANT,,CONSERV,65+,YES,STATE,SOUTH,60+,60+,REPUBLICAN,65+,PROT/CHRIST,0.585
STATE ONLY,51.0,43.0,6.0,FIRST CALL,18-24,WHITE,FEMALE,GORE,THOMAS,APPROVE,FAVORABLE,CUBIN,GORE,CLINTON,WORSE,APP/FAV,DEMOCRAT,ELSE,LESS15K,MODERATE,18-64,NO,STATE,SOUTH,18-29,18-24,DEMOCRAT,18-24,OTHER,0.334
STATE ONLY,51.0,43.0,7.0,FIRST CALL,60-64,WHITE,MALE,GORE,THOMAS,APPROVE,UNFAVORABLE,GREEN,GORE,CLINTON,SAME,APP/UNFAV,DEMOCRAT,ELSE,75-100K,MODERATE,18-64,YES,STATE,SOUTH,60+,60+,DEMOCRAT,50-64,OTHER,0.5
STATE ONLY,51.0,43.0,8.0,FIRST CALL,30-39,WHITE,FEMALE,GORE,THOMAS,APPROVE,FAVORABLE,CUBIN,GORE,CLINTON,BETTER,APP/FAV,DEMOCRAT,NONE,15-30K,MODERATE,18-64,YES,STATE,SOUTH,30-44,30-39,DEMOCRAT,30-39,NONE,0.37
STATE ONLY,51.0,43.0,9.0,FIRST CALL,75+,WHITE,FEMALE,GORE,,APPROVE,UNFAVORABLE,,GORE,CLINTON,BETTER,APP/UNFAV,DEMOCRAT,PROTESTANT,LESS15K,CONSERV,65+,NO,STATE,SOUTH,60+,60+,DEMOCRAT,65+,PROT/CHRIST,0.536
STATE ONLY,51.0,43.0,10.0,FIRST CALL,25-29,WHITE,MALE,OTHER,,DISAPPR,UNFAVORABLE,,WOULDNOTVOTE,NOVOTE,BETTER,DIS/UNFAV,INDEPEND,NONE,50-75K,LIBERAL,18-64,YES,STATE,SOUTH,18-29,25-29,IND/OTHER,25-29,NONE,0.393
STATE ONLY,51.0,43.0,11.0,FIRST CALL,75+,WHITE,,GORE,LOGAN,APPROVE,FAVORABLE,GREEN,GORE,CLINTON,BETTER,APP/FAV,DEMOCRAT,PROTESTANT,15-30K,MODERATE,65+,YES,STATE,SOUTH,60+,60+,DEMOCRAT,65+,PROT/CHRIST,0.506
STATE ONLY,51.0,43.0,12.0,FIRST CALL,25-29,WHITE,FEMALE,GORE,LOGAN,APPROVE,FAVORABLE,GREEN,GORE,CLINTON,BETTER,APP/FAV,DEMOCRAT,OTHERCHRIST,15-30K,MODERATE,18-64,NO,STATE,SOUTH,18-29,25-29,DEMOCRAT,25-29,PROT/CHRIST,0.316
STATE ONLY,51.0,43.0,13.0,FIRST CALL,75+,HISP,FEMALE,GORE,LOGAN,APPROVE,UNFAVORABLE,GREEN,GORE,CLINTON,SAME,APP/UNFAV,DEMOCRAT,CATHOLIC,LESS15K,,65+,YES,STATE,SOUTH,60+,60+,DEMOCRAT,65+,CATHOLIC,0.507
STATE ONLY,51.0,43.0,14.0,FIRST CALL,65-74,WHITE,MALE,GORE,THOMAS,DISAPPR,UNFAVORABLE,GREEN,GORE,OTHER,OMITS,DIS/UNFAV,INDEPEND,CATHOLIC,LESS15K,LIBERAL,65+,NO,STATE,SOUTH,60+,60+,IND/OTHER,65+,CATHOLIC,0.5
STATE ONLY,51.0,43.0,15.0,SECOND CALL,65-74,WHITE,FEMALE,GORE,THOMAS,APPROVE,FAVORABLE,GREEN,GORE,CLINTON,WORSE,APP/FAV,DEMOCRAT,CATHOLIC,LESS15K,MODERATE,65+,YES,STATE,SOUTH,60+,60+,DEMOCRAT,65+,CATHOLIC,0.467
STATE ONLY,51.0,43.0,16.0,SECOND CALL,60-64,WHITE,FEMALE,GORE,,APPROVE,FAVORABLE,CUBIN,GORE,OMITS,SAME,APP/FAV,DEMOCRAT,,15-30K,MODERATE,18-64,NO,STATE,SOUTH,60+,60+,DEMOCRAT,50-64,,0.551
STATE ONLY,51.0,43.0,17.0,SECOND CALL,18-24,WHITE,MALE,BUSH,THOMAS,DISAPPR,FAVORABLE,CUBIN,BUSH,DOLE,BETTER,DIS/FAV,REPUBLCN,OTHERCHRIST,30-50K,MODERATE,18-64,NO,STATE,SOUTH,18-29,18-24,REPUBLICAN,18-24,PROT/CHRIST,0.39
STATE ONLY,51.0,43.0,18.0,SECOND CALL,30-39,HISP,MALE,BUSH,THOMAS,APPROVE,FAVORABLE,CUBIN,BUSH,NOVOTE,BETTER,APP/FAV,REPUBLCN,CATHOLIC,15-30K,MODERATE,18-64,NO,STATE,SOUTH,30-44,30-39,REPUBLICAN,30-39,CATHOLIC,0.432
STATE ONLY,51.0,43.0,19.0,SECOND CALL,75+,,MALE,GORE,LOGAN,APPROVE,UNFAVORABLE,GREEN,GORE,CLINTON,SAME,APP/UNFAV,DEMOCRAT,PROTESTANT,LESS15K,MODERATE,65+,NO,STATE,SOUTH,60+,60+,DEMOCRAT,65+,PROT/CHRIST,0.541
STATE ONLY,51.0,43.0,20.0,SECOND CALL,75+,WHITE,MALE,GORE,LOGAN,APPROVE,FAVORABLE,GREEN,GORE,CLINTON,SAME,APP/FAV,DEMOCRAT,PROTESTANT,,,65+,NO,STATE,SOUTH,60+,60+,DEMOCRAT,65+,PROT/CHRIST,0.541
STATE ONLY,51.0,43.0,21.0,SECOND CALL,30-39,WHITE,MALE,BUSH,THOMAS,DISAPPR,UNFAVORABLE,CUBIN,BUSH,DOLE,SAME,DIS/UNFAV,REPUBLCN,OTHERCHRIST,30-50K,MODERATE,18-64,YES,STATE,SOUTH,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,0.432
STATE ONLY,51.0,43.0,22.0,SECOND CALL,30-39,WHITE,FEMALE,BUSH,THOMAS,DISAPPR,UNFAVORABLE,CUBIN,BUSH,NOVOTE,WORSE,DIS/UNFAV,REPUBLCN,ELSE,LESS15K,,18-64,NO,STATE,SOUTH,30-44,30-39,REPUBLICAN,30-39,OTHER,0.403
STATE ONLY,51.0,43.0,23.0,SECOND CALL,65-74,BLACK,FEMALE,GORE,LOGAN,DISAPPR,FAVORABLE,GREEN,GORE,CLINTON,SAME,DIS/FAV,DEMOCRAT,OTHERCHRIST,30-50K,MODERATE,65+,NO,STATE,SOUTH,60+,60+,DEMOCRAT,65+,PROT/CHRIST,0.507
STATE ONLY,51.0,43.0,24.0,SECOND CALL,18-24,BLACK,MALE,BUSH,THOMAS,APPROVE,UNFAVORABLE,CUBIN,BUSH,NOVOTE,BETTER,APP/UNFAV,REPUBLCN,PROTESTANT,,CONSERV,18-64,YES,STATE,SOUTH,18-29,18-24,REPUBLICAN,18-24,PROT/CHRIST,0.39
STATE ONLY,51.0,43.0,25.0,SECOND CALL,30-39,BLACK,FEMALE,GORE,THOMAS,APPROVE,FAVORABLE,CUBIN,GORE,NOVOTE,SAME,APP/FAV,INDEPEND,OTHERCHRIST,LESS15K,CONSERV,18-64,NO,STATE,SOUTH,30-44,30-39,IND/OTHER,30-39,PROT/CHRIST,0.372
STATE ONLY,51.0,43.0,26.0,SECOND CALL,50-59,WHITE,MALE,BUSH,THOMAS,DISAPPR,UNFAVORABLE,GREEN,BUSH,PEROT,WORSE,DIS/UNFAV,INDEPEND,OTHERCHRIST,50-75K,MODERATE,18-64,YES,STATE,SOUTH,45-59,50-59,IND/OTHER,50-64,PROT/CHRIST,0.374
STATE ONLY,51.0,43.0,27.0,SECOND CALL,50-59,WHITE,FEMALE,GORE,LOGAN,APPROVE,FAVORABLE,GREEN,GORE,CLINTON,SAME,APP/FAV,DEMOCRAT,CATHOLIC,LESS15K,MODERATE,18-64,NO,STATE,SOUTH,45-59,50-59,DEMOCRAT,50-64,CATHOLIC,0.34900000000000003
STATE ONLY,51.0,43.0,28.0,SECOND CALL,50-59,WHITE,MALE,GORE,THOMAS,APPROVE,FAVORABLE,GREEN,GORE,PEROT,BETTER,APP/FAV,DEMOCRAT,OTHERCHRIST,30-50K,MODERATE,18-64,YES,STATE,SOUTH,45-59,50-59,DEMOCRAT,50-64,PROT/CHRIST,0.34400000000000003
STATE ONLY,51.0,43.0,29.0,SECOND CALL,18-24,WHITE,MALE,BUSH,THOMAS,DISAPPR,UNFAVORABLE,CUBIN,BUSH,CLINTON,WORSE,DIS/UNFAV,REPUBLCN,NONE,LESS15K,CONSERV,18-64,NO,STATE,SOUTH,18-29,18-24,REPUBLICAN,18-24,NONE,0.39
STATE ONLY,51.0,43.0,30.0,SECOND CALL,40-44,WHITE,MALE,BUSH,,DISAPPR,UNFAVORABLE,CUBIN,BUSH,PEROT,BETTER,DIS/UNFAV,INDEPEND,OTHERCHRIST,,CONSERV,18-64,NO,STATE,SOUTH,30-44,40-49,IND/OTHER,40-49,PROT/CHRIST,0.442
STATE ONLY,51.0,43.0,31.0,SECOND CALL,65-74,WHITE,FEMALE,BUSH,THOMAS,DISAPPR,UNFAVORABLE,CUBIN,BUSH,NOVOTE,SAME,DIS/UNFAV,REPUBLCN,PROTESTANT,15-30K,MODERATE,65+,YES,STATE,SOUTH,60+,60+,REPUBLICAN,65+,PROT/CHRIST,0.585
STATE ONLY,51.0,43.0,32.0,THIRD CALL,40-44,BLACK,MALE,GORE,LOGAN,APPROVE,UNFAVORABLE,GREEN,GORE,NOVOTE,BETTER,APP/UNFAV,INDEPEND,CATHOLIC,LESS15K,LIBERAL,18-64,YES,STATE,SOUTH,30-44,40-49,IND/OTHER,40-49,CATHOLIC,0.371
STATE ONLY,51.0,43.0,33.0,THIRD CALL,45-49,WHITE,FEMALE,BUSH,THOMAS,DISAPPR,UNFAVORABLE,CUBIN,BUSH,NOVOTE,BETTER,DIS/UNFAV,INDEPEND,ELSE,30-50K,MODERATE,18-64,NO,STATE,SOUTH,45-59,40-49,IND/OTHER,40-49,OTHER,0.403
STATE ONLY,51.0,43.0,34.0,THIRD CALL,25-29,WHITE,FEMALE,BUSH,THOMAS,DISAPPR,UNFAVORABLE,CUBIN,BUSH,NOVOTE,WORSE,DIS/UNFAV,REPUBLCN,OTHERCHRIST,LESS15K,LIBERAL,18-64,YES,STATE,SOUTH,18-29,25-29,REPUBLICAN,25-29,PROT/CHRIST,0.366
STATE ONLY,51.0,43.0,35.0,THIRD CALL,25-29,WHITE,MALE,BUSH,THOMAS,DISAPPR,UNFAVORABLE,CUBIN,BUSH,DOLE,BETTER,DIS/UNFAV,REPUBLCN,CATHOLIC,15-30K,MODERATE,18-64,YES,STATE,SOUTH,18-29,25-29,REPUBLICAN,25-29,CATHOLIC,0.39
STATE ONLY,51.0,43.0,36.0,THIRD CALL,50-59,WHITE,FEMALE,GORE,LOGAN,DISAPPR,UNFAVORABLE,CUBIN,GORE,NOVOTE,WORSE,DIS/UNFAV,INDEPEND,OTHERCHRIST,LESS15K,CONSERV,18-64,NO,STATE,SOUTH,45-59,50-59,IND/OTHER,50-64,PROT/CHRIST,0.402
STATE ONLY,51.0,43.0,37.0,THIRD CALL,30-39,HISP,MALE,BUSH,THOMAS,APPROVE,FAVORABLE,GREEN,BUSH,CLINTON,BETTER,APP/FAV,ELSE,CATHOLIC,15-30K,LIBERAL,18-64,YES,STATE,SOUTH,30-44,30-39,IND/OTHER,30-39,CATHOLIC,0.374
STATE ONLY,51.0,43.0,38.0,THIRD CALL,30-39,WHITE,FEMALE,BUSH,THOMAS,DISAPPR,UNFAVORABLE,CUBIN,BUSH,PEROT,SAME,DIS/UNFAV,INDEPEND,OTHERCHRIST,30-50K,CONSERV,18-64,YES,STATE,SOUTH,30-44,30-39,IND/OTHER,30-39,PROT/CHRIST,0.403
STATE ONLY,51.0,43.0,39.0,THIRD CALL,75+,HISP,,BUSH,,DISAPPR,UNFAVORABLE,CUBIN,BUSH,DOLE,SAME,DIS/UNFAV,REPUBLCN,CATHOLIC,,CONSERV,65+,NO,STATE,SOUTH,60+,60+,REPUBLICAN,65+,CATHOLIC,0.643
STATE ONLY,51.0,43.0,40.0,THIRD CALL,18-24,WHITE,FEMALE,BUSH,THOMAS,DISAPPR,UNFAVORABLE,CUBIN,BUSH,NOVOTE,WORSE,DIS/UNFAV,REPUBLCN,OTHERCHRIST,15-30K,LIBERAL,18-64,NO,STATE,SOUTH,18-29,18-24,REPUBLICAN,18-24,PROT/CHRIST,0.366
STATE ONLY,51.0,44.0,1.0,FIRST CALL,45-49,WHITE,FEMALE,BUSH,THOMAS,APPROVE,UNFAVORABLE,CUBIN,BUSH,OMITS,BETTER,APP/UNFAV,REPUBLCN,PROTESTANT,75-100K,CONSERV,18-64,YES,STATE,SOUTH,45-59,40-49,REPUBLICAN,40-49,PROT/CHRIST,1.476
STATE ONLY,51.0,44.0,2.0,FIRST CALL,45-49,WHITE,FEMALE,BUSH,THOMAS,APPROVE,FAVORABLE,OTHER,BUSH,CLINTON,SAME,APP/FAV,DEMOCRAT,PROTESTANT,,MODERATE,18-64,NO,STATE,SOUTH,45-59,40-49,DEMOCRAT,40-49,PROT/CHRIST,2.07
STATE ONLY,51.0,44.0,3.0,FIRST CALL,45-49,WHITE,MALE,BUSH,THOMAS,APPROVE,FAVORABLE,CUBIN,BUSH,PEROT,SAME,APP/FAV,INDEPEND,ELSE,50-75K,LIBERAL,18-64,YES,STATE,SOUTH,45-59,40-49,IND/OTHER,40-49,OTHER,1.58
STATE ONLY,51.0,44.0,4.0,FIRST CALL,65-74,WHITE,,GORE,OTHER,APPROVE,FAVORABLE,,GORE,CLINTON,SAME,APP/FAV,DEMOCRAT,OTHERCHRIST,LESS15K,CONSERV,65+,YES,STATE,SOUTH,60+,60+,DEMOCRAT,65+,PROT/CHRIST,2.25
STATE ONLY,51.0,44.0,5.0,FIRST CALL,18-24,WHITE,FEMALE,OTHER,OTHER,DISAPPR,UNFAVORABLE,OTHER,BUSH,DOLE,SAME,DIS/UNFAV,INDEPEND,PROTESTANT,15-30K,MODERATE,18-64,YES,STATE,SOUTH,18-29,18-24,IND/OTHER,18-24,PROT/CHRIST,2.231
STATE ONLY,51.0,44.0,6.0,FIRST CALL,45-49,WHITE,FEMALE,BUSH,THOMAS,DISAPPR,UNFAVORABLE,GREEN,BUSH,DOLE,SAME,DIS/UNFAV,DEMOCRAT,CATHOLIC,50-75K,MODERATE,18-64,YES,STATE,SOUTH,45-59,40-49,DEMOCRAT,40-49,CATHOLIC,1.283
STATE ONLY,51.0,44.0,7.0,FIRST CALL,30-39,OTHER,MALE,BUSH,THOMAS,DISAPPR,UNFAVORABLE,CUBIN,BUSH,DOLE,BETTER,DIS/UNFAV,REPUBLCN,OTHERCHRIST,30-50K,CONSERV,18-64,NO,STATE,SOUTH,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,1.58
STATE ONLY,51.0,44.0,8.0,FIRST CALL,75+,WHITE,MALE,GORE,THOMAS,APPROVE,FAVORABLE,GREEN,OMITS,CLINTON,SAME,APP/FAV,INDEPEND,CATHOLIC,LESS15K,MODERATE,65+,YES,STATE,SOUTH,60+,60+,IND/OTHER,65+,CATHOLIC,1.834
STATE ONLY,51.0,44.0,9.0,FIRST CALL,30-39,WHITE,MALE,GORE,LOGAN,APPROVE,FAVORABLE,GREEN,GORE,CLINTON,SAME,APP/FAV,DEMOCRAT,NONE,30-50K,MODERATE,18-64,YES,STATE,SOUTH,30-44,30-39,DEMOCRAT,30-39,NONE,1.366
STATE ONLY,51.0,44.0,10.0,FIRST CALL,25-29,WHITE,FEMALE,BUSH,THOMAS,DISAPPR,UNFAVORABLE,GREEN,BUSH,DOLE,BETTER,DIS/UNFAV,REPUBLCN,OTHERCHRIST,30-50K,MODERATE,18-64,NO,STATE,SOUTH,18-29,25-29,REPUBLICAN,25-29,PROT/CHRIST,1.163
STATE ONLY,51.0,44.0,11.0,FIRST CALL,45-49,OTHER,MALE,BUSH,THOMAS,DISAPPR,UNFAVORABLE,GREEN,BUSH,PEROT,WORSE,DIS/UNFAV,INDEPEND,ELSE,LESS15K,MODERATE,18-64,YES,STATE,SOUTH,45-59,40-49,IND/OTHER,40-49,OTHER,1.372
STATE ONLY,51.0,44.0,12.0,FIRST CALL,50-59,WHITE,FEMALE,GORE,LOGAN,APPROVE,FAVORABLE,GREEN,GORE,CLINTON,BETTER,APP/FAV,DEMOCRAT,CATHOLIC,30-50K,LIBERAL,18-64,NO,STATE,SOUTH,45-59,50-59,DEMOCRAT,50-64,CATHOLIC,1.2770000000000001
STATE ONLY,51.0,44.0,13.0,FIRST CALL,60-64,WHITE,MALE,GORE,LOGAN,APPROVE,FAVORABLE,GREEN,GORE,CLINTON,SAME,APP/FAV,REPUBLCN,NONE,50-75K,MODERATE,18-64,NO,STATE,SOUTH,60+,60+,REPUBLICAN,50-64,NONE,1.99
STATE ONLY,51.0,44.0,14.0,FIRST CALL,75+,WHITE,FEMALE,GORE,LOGAN,APPROVE,UNFAVORABLE,GREEN,GORE,CLINTON,WORSE,APP/UNFAV,DEMOCRAT,CATHOLIC,15-30K,MODERATE,65+,NO,STATE,SOUTH,60+,60+,DEMOCRAT,65+,CATHOLIC,1.858
STATE ONLY,51.0,44.0,15.0,SECOND CALL,18-24,OTHER,FEMALE,GORE,THOMAS,APPROVE,UNFAVORABLE,GREEN,GORE,CLINTON,BETTER,APP/UNFAV,DEMOCRAT,OTHERCHRIST,15-30K,MODERATE,18-64,YES,STATE,SOUTH,18-29,18-24,DEMOCRAT,18-24,PROT/CHRIST,1.07
STATE ONLY,51.0,44.0,16.0,SECOND CALL,30-39,WHITE,FEMALE,GORE,LOGAN,APPROVE,FAVORABLE,GREEN,GORE,NOVOTE,BETTER,APP/FAV,INDEPEND,PROTESTANT,,LIBERAL,18-64,YES,STATE,SOUTH,30-44,30-39,IND/OTHER,30-39,PROT/CHRIST,1.2770000000000001
STATE ONLY,51.0,44.0,17.0,SECOND CALL,18-24,WHITE,MALE,BUSH,LOGAN,APPROVE,FAVORABLE,GREEN,BUSH,CLINTON,SAME,APP/FAV,DEMOCRAT,PROTESTANT,30-50K,LIBERAL,18-64,YES,STATE,SOUTH,18-29,18-24,DEMOCRAT,18-24,PROT/CHRIST,1.35
STATE ONLY,51.0,44.0,18.0,SECOND CALL,18-24,WHITE,MALE,BUSH,LOGAN,APPROVE,FAVORABLE,GREEN,GORE,DOLE,BETTER,APP/FAV,REPUBLCN,CATHOLIC,LESS15K,MODERATE,18-64,,STATE,SOUTH,18-29,18-24,REPUBLICAN,18-24,CATHOLIC,1.35
STATE ONLY,51.0,44.0,19.0,SECOND CALL,30-39,BLACK,FEMALE,BUSH,THOMAS,APPROVE,UNFAVORABLE,CUBIN,BUSH,DOLE,BETTER,APP/UNFAV,REPUBLCN,CATHOLIC,30-50K,CONSERV,18-64,YES,STATE,SOUTH,30-44,30-39,REPUBLICAN,30-39,CATHOLIC,1.479
STATE ONLY,51.0,44.0,20.0,SECOND CALL,,WHITE,FEMALE,GORE,THOMAS,APPROVE,UNFAVORABLE,GREEN,GORE,CLINTON,WORSE,APP/UNFAV,DEMOCRAT,CATHOLIC,LESS15K,MODERATE,,NO,STATE,SOUTH,,,DEMOCRAT,,CATHOLIC,1.177
STATE ONLY,51.0,44.0,21.0,SECOND CALL,25-29,WHITE,MALE,GORE,THOMAS,DISAPPR,UNFAVORABLE,CUBIN,BUSH,NOVOTE,BETTER,DIS/UNFAV,REPUBLCN,CATHOLIC,30-50K,CONSERV,18-64,YES,STATE,SOUTH,18-29,25-29,REPUBLICAN,25-29,CATHOLIC,1.316
STATE ONLY,51.0,44.0,22.0,SECOND CALL,25-29,WHITE,FEMALE,BUSH,THOMAS,DISAPPR,UNFAVORABLE,CUBIN,BUSH,DOLE,BETTER,DIS/UNFAV,REPUBLCN,ELSE,15-30K,MODERATE,18-64,NO,STATE,SOUTH,18-29,25-29,REPUBLICAN,25-29,OTHER,1.341
STATE ONLY,51.0,44.0,23.0,SECOND CALL,50-59,WHITE,FEMALE,GORE,,APPROVE,FAVORABLE,GREEN,GORE,PEROT,BETTER,APP/FAV,DEMOCRAT,ELSE,30-50K,LIBERAL,18-64,NO,STATE,SOUTH,45-59,50-59,DEMOCRAT,50-64,OTHER,1.206
STATE ONLY,51.0,44.0,24.0,SECOND CALL,45-49,WHITE,MALE,GORE,THOMAS,APPROVE,UNFAVORABLE,GREEN,GORE,CLINTON,WORSE,APP/UNFAV,DEMOCRAT,PROTESTANT,LESS15K,MODERATE,18-64,YES,STATE,SOUTH,45-59,40-49,DEMOCRAT,40-49,PROT/CHRIST,1.2610000000000001
STATE ONLY,51.0,44.0,25.0,SECOND CALL,25-29,WHITE,MALE,BUSH,THOMAS,DISAPPR,FAVORABLE,GREEN,BUSH,DOLE,SAME,DIS/FAV,INDEPEND,OTHERCHRIST,15-30K,MODERATE,18-64,NO,STATE,SOUTH,18-29,25-29,IND/OTHER,25-29,PROT/CHRIST,1.245
STATE ONLY,51.0,44.0,26.0,SECOND CALL,18-24,WHITE,FEMALE,BUSH,LOGAN,DISAPPR,UNFAVORABLE,CUBIN,GORE,NOVOTE,SAME,DIS/UNFAV,DEMOCRAT,CATHOLIC,15-30K,LIBERAL,18-64,NO,STATE,SOUTH,18-29,18-24,DEMOCRAT,18-24,CATHOLIC,1.451
STATE ONLY,51.0,44.0,27.0,THIRD CALL,18-24,WHITE,FEMALE,GORE,THOMAS,APPROVE,UNFAVORABLE,CUBIN,GORE,NOVOTE,BETTER,APP/UNFAV,DEMOCRAT,NONE,30-50K,CONSERV,18-64,YES,STATE,SOUTH,18-29,18-24,DEMOCRAT,18-24,NONE,1.229
STATE ONLY,51.0,44.0,28.0,THIRD CALL,50-59,WHITE,MALE,BUSH,THOMAS,DISAPPR,UNFAVORABLE,GREEN,BUSH,DOLE,BETTER,DIS/UNFAV,INDEPEND,PROTESTANT,50-75K,MODERATE,18-64,NO,STATE,SOUTH,45-59,50-59,IND/OTHER,50-64,PROT/CHRIST,1.372
STATE ONLY,51.0,44.0,29.0,THIRD CALL,18-24,OTHER,FEMALE,GORE,THOMAS,DISAPPR,UNFAVORABLE,CUBIN,GORE,NOVOTE,SAME,DIS/UNFAV,DEMOCRAT,CATHOLIC,LESS15K,LIBERAL,18-64,NO,STATE,SOUTH,18-29,18-24,DEMOCRAT,18-24,CATHOLIC,1.229
STATE ONLY,51.0,44.0,30.0,THIRD CALL,50-59,WHITE,FEMALE,BUSH,THOMAS,DISAPPR,UNFAVORABLE,CUBIN,BUSH,DOLE,SAME,DIS/UNFAV,REPUBLCN,PROTESTANT,50-75K,CONSERV,18-64,YES,STATE,SOUTH,45-59,50-59,REPUBLICAN,50-64,PROT/CHRIST,1.476
STATE ONLY,51.0,44.0,31.0,THIRD CALL,25-29,WHITE,MALE,BUSH,THOMAS,DISAPPR,UNFAVORABLE,GREEN,BUSH,DOLE,SAME,DIS/UNFAV,REPUBLCN,CATHOLIC,30-50K,CONSERV,18-64,NO,STATE,SOUTH,18-29,25-29,REPUBLICAN,25-29,CATHOLIC,1.245
STATE ONLY,51.0,44.0,32.0,THIRD CALL,40-44,WHITE,MALE,BUSH,THOMAS,DISAPPR,UNFAVORABLE,CUBIN,BUSH,DOLE,BETTER,DIS/UNFAV,REPUBLCN,PROTESTANT,15-30K,CONSERV,18-64,YES,STATE,SOUTH,30-44,40-49,REPUBLICAN,40-49,PROT/CHRIST,1.58
STATE ONLY,51.0,44.0,33.0,THIRD CALL,45-49,OTHER,FEMALE,BUSH,THOMAS,DISAPPR,UNFAVORABLE,CUBIN,BUSH,CLINTON,BETTER,DIS/UNFAV,REPUBLCN,CATHOLIC,75-100K,MODERATE,18-64,YES,STATE,SOUTH,45-59,40-49,REPUBLICAN,40-49,CATHOLIC,1.476
STATE ONLY,51.0,44.0,34.0,THIRD CALL,25-29,WHITE,MALE,BUSH,THOMAS,DISAPPR,UNFAVORABLE,OTHER,BUSH,PEROT,BETTER,DIS/UNFAV,REPUBLCN,OTHERCHRIST,30-50K,CONSERV,18-64,YES,STATE,SOUTH,18-29,25-29,REPUBLICAN,25-29,PROT/CHRIST,2.0100000000000002
STATE ONLY,51.0,44.0,35.0,THIRD CALL,25-29,WHITE,MALE,BUSH,THOMAS,DISAPPR,UNFAVORABLE,CUBIN,BUSH,PEROT,WORSE,DIS/UNFAV,REPUBLCN,OTHERCHRIST,15-30K,CONSERV,18-64,YES,STATE,SOUTH,18-29,25-29,REPUBLICAN,25-29,PROT/CHRIST,1.432
