VERSION,STATEID,PRECINCT,SEQ,CALL,AGE9,RACE,SEX,PRES,CLINTON,BCPERSON,XWAY2000,PROPCO20,PROPCO22,ISSUE,RELRIGHT,X6VOTE,FINSIT,JOBPERS,PARTYID,EDUC,RELIGION,INCOME,PHIL3,OVER65,STATE,BACKSIDE,GEOCODE,AGE,AGEABC,PARTY,AGE65,MEXICAN,QRACE,REL5,VNS1,VNS2,WEIGHT
NATIONAL YELLOW,6.0,47.0,30.0,THIRD CALL,30-39,HISP,FEMALE,GORE,APPROVE,FAVORABLE,GORE,,YES,OMITS,NO,CLINTON,WORSE,APP/FAV,DEMOCRAT,COLGRAD,ELSE,30-50K,LIBERAL,18-64,NATIONAL,COMPLETE,PLAINSREPS,30-44,30-39,DEMOCRAT,30-39,YES,HISP,OTHER,OMITS,OMITS,0.786
NATIONAL YELLOW,6.0,47.0,31.0,THIRD CALL,45-49,OTHER,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,,NO,OMITS,YES,DOLE,SAME,DIS/UNFAV,ELSE,SOMCOL/ASSOC,OTHERCHRIST,50-75K,CONSERV,18-64,NATIONAL,COMPLETE,PLAINSREPS,45-59,40-49,IND/OTHER,40-49,NO,OTHER,PROT/CHRIST,OMITS,OMITS,0.651
NATIONAL YELLOW,6.0,47.0,32.0,THIRD CALL,30-39,WHITE,MALE,BUSH,OMITS,OMITS,OMITS,,YES,EDUCATION,NO,OMITS,OMITS,,,,,,,18-64,NATIONAL,NOTCOMPLETE,PLAINSREPS,30-44,30-39,,30-39,NO,WHITE,,EDUCATION,LIKEABLE,0.766
NATIONAL YELLOW,6.0,47.0,33.0,THIRD CALL,30-39,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,,NO,WORLDAFFAIRS,NO,DOLE,SAME,DIS/UNFAV,REPUBLCN,COLGRAD,PROTESTANT,50-75K,MODERATE,18-64,NATIONAL,COMPLETE,PLAINSREPS,30-44,30-39,REPUBLICAN,30-39,NO,WHITE,PROT/CHRIST,WORLDAFFAIRS,HONEST,0.651
NATIONAL GREY,6.0,47.0,34.0,THIRD CALL,30-39,WHITE,FEMALE,BUSH,,,,,YES,,,,,,REPUBLCN,SOMCOL/ASSOC,,15-30K,CONSERV,18-64,NATIONAL,COMPLETE,PLAINSREPS,30-44,30-39,REPUBLICAN,30-39,NO,WHITE,,,,0.729
NATIONAL GREY,6.0,47.0,35.0,THIRD CALL,18-24,HISP,FEMALE,GORE,,,,,YES,,,,,,DEMOCRAT,SOMCOL/ASSOC,,15-30K,,18-64,NATIONAL,COMPLETE,PLAINSREPS,18-29,18-24,DEMOCRAT,18-24,YES,HISP,,,,1.052
NATIONAL GREY,6.0,47.0,36.0,THIRD CALL,65-74,WHITE,MALE,BUSH,,,,,NO,,,,,,REPUBLCN,POSTGRAD,,50-75K,CONSERV,65+,NATIONAL,COMPLETE,PLAINSREPS,60+,60+,REPUBLICAN,65+,NO,WHITE,,,,0.8170000000000001
NATIONAL GREY,6.0,47.0,37.0,THIRD CALL,40-44,WHITE,MALE,GORE,,,,,NO,,,,,,DEMOCRAT,SOMCOL/ASSOC,,50-75K,MODERATE,18-64,NATIONAL,COMPLETE,PLAINSREPS,30-44,40-49,DEMOCRAT,40-49,NO,WHITE,,,,0.879
NATIONAL GREY,6.0,47.0,38.0,THIRD CALL,50-59,WHITE,FEMALE,BUSH,,,,,NO,,,,,,ELSE,HSGRAD,,50-75K,MODERATE,18-64,NATIONAL,COMPLETE,PLAINSREPS,45-59,50-59,IND/OTHER,50-64,NO,WHITE,,,,0.621
NATIONAL GREY,6.0,47.0,39.0,THIRD CALL,30-39,WHITE,MALE,BUSH,,,,,YES,,,,,,REPUBLCN,POSTGRAD,,50-75K,MODERATE,18-64,NATIONAL,COMPLETE,PLAINSREPS,30-44,30-39,REPUBLICAN,30-39,NO,WHITE,,,,0.766
NATIONAL PINK,6.0,47.0,40.0,THIRD CALL,18-24,WHITE,MALE,BUSH,,,,,YES,,NO,,,,ELSE,,PROTESTANT,50-75K,MODERATE,18-64,NATIONAL,COMPLETE,PLAINSREPS,18-29,18-24,IND/OTHER,18-24,NO,WHITE,PROT/CHRIST,,,1.0230000000000001
NATIONAL PINK,6.0,47.0,41.0,THIRD CALL,30-39,WHITE,MALE,BUSH,,,,,YES,,NO,,,,REPUBLCN,,CATHOLIC,50-75K,MODERATE,18-64,NATIONAL,COMPLETE,PLAINSREPS,30-44,30-39,REPUBLICAN,30-39,NO,WHITE,CATHOLIC,,,0.766
NATIONAL PINK,6.0,47.0,42.0,THIRD CALL,25-29,WHITE,MALE,BUSH,,,,,YES,,NO,,,,REPUBLCN,,PROTESTANT,30-50K,MODERATE,18-64,NATIONAL,COMPLETE,PLAINSREPS,18-29,25-29,REPUBLICAN,25-29,NO,WHITE,PROT/CHRIST,,,1.0230000000000001
NATIONAL PINK,6.0,47.0,43.0,THIRD CALL,18-24,WHITE,MALE,BUSH,,,,,NO,,YES,,,,,,,,,18-64,NATIONAL,NOTCOMPLETE,PLAINSREPS,18-29,18-24,,18-24,NO,WHITE,,,,0.872
NATIONAL PINK,6.0,47.0,44.0,THIRD CALL,30-39,WHITE,MALE,OTHER,,,,,YES,,NO,,,,INDEPEND,,CATHOLIC,75-100K,CONSERV,18-64,NATIONAL,COMPLETE,PLAINSREPS,30-44,30-39,IND/OTHER,30-39,NO,WHITE,CATHOLIC,,,0.867
NATIONAL PINK,6.0,47.0,45.0,THIRD CALL,18-24,WHITE,FEMALE,BUSH,,,,,YES,,NO,,,,,,,,,18-64,NATIONAL,NOTCOMPLETE,PLAINSREPS,18-29,18-24,,18-24,NO,WHITE,,,,0.975
STATE ONLY,6.0,48.0,1.0,FIRST CALL,50-59,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,YES,NO,EDUCATION,NO,DOLE,SAME,DIS/UNFAV,REPUBLCN,SOMCOL/ASSOC,PROTESTANT,30-50K,CONSERV,18-64,STATE,COMPLETE,PLAINSREPS,45-59,50-59,REPUBLICAN,50-64,NO,WHITE,PROT/CHRIST,,,0.5760000000000001
STATE ONLY,6.0,48.0,2.0,FIRST CALL,50-59,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,,,OMITS,OMITS,OTHER,SAME,DIS/UNFAV,INDEPEND,SOMCOL/ASSOC,CATHOLIC,30-50K,MODERATE,18-64,STATE,COMPLETE,PLAINSREPS,45-59,50-59,IND/OTHER,50-64,NO,WHITE,CATHOLIC,,,0.652
STATE ONLY,6.0,48.0,3.0,FIRST CALL,65-74,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,NO,OMITS,YES,DOLE,SAME,DIS/UNFAV,REPUBLCN,COLGRAD,PROTESTANT,,CONSERV,65+,STATE,COMPLETE,PLAINSREPS,60+,60+,REPUBLICAN,65+,NO,WHITE,PROT/CHRIST,,,0.74
STATE ONLY,6.0,48.0,4.0,FIRST CALL,50-59,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,YES,YES,TAXES,YES,OMITS,WORSE,DIS/UNFAV,INDEPEND,SOMCOL/ASSOC,,50-75K,CONSERV,18-64,STATE,COMPLETE,PLAINSREPS,45-59,50-59,IND/OTHER,50-64,NO,WHITE,,,,0.678
STATE ONLY,6.0,48.0,5.0,FIRST CALL,40-44,WHITE,MALE,GORE,APPROVE,UNFAVORABLE,GORE,YES,YES,ECON/JOBS,NO,PEROT,BETTER,APP/UNFAV,INDEPEND,SOMCOL/ASSOC,OTHERCHRIST,30-50K,CONSERV,18-64,STATE,COMPLETE,PLAINSREPS,30-44,40-49,IND/OTHER,40-49,NO,WHITE,PROT/CHRIST,,,0.914
STATE ONLY,6.0,48.0,6.0,FIRST CALL,60-64,WHITE,FEMALE,NADER,DISAPPR,UNFAVORABLE,WOULDNOTVOTE,NO,YES,SOCIALSECUR,OMITS,CLINTON,BETTER,DIS/UNFAV,,SOMCOL/ASSOC,OTHERCHRIST,LESS15K,,18-64,STATE,COMPLETE,PLAINSREPS,60+,60+,,50-64,NO,WHITE,PROT/CHRIST,,,0.528
STATE ONLY,6.0,48.0,7.0,FIRST CALL,65-74,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,YES,YES,TAXES,NO,DOLE,SAME,DIS/UNFAV,INDEPEND,SOMCOL/ASSOC,PROTESTANT,30-50K,CONSERV,65+,STATE,COMPLETE,PLAINSREPS,60+,60+,IND/OTHER,65+,NO,WHITE,PROT/CHRIST,,,0.849
STATE ONLY,6.0,48.0,8.0,FIRST CALL,30-39,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,YES,NO,WORLDAFFAIRS,NO,DOLE,SAME,DIS/UNFAV,REPUBLCN,HSGRAD,OTHERCHRIST,50-75K,CONSERV,18-64,STATE,COMPLETE,PLAINSREPS,30-44,30-39,REPUBLICAN,30-39,NO,WHITE,PROT/CHRIST,,,0.5760000000000001
STATE ONLY,6.0,48.0,9.0,FIRST CALL,50-59,BLACK,FEMALE,GORE,APPROVE,FAVORABLE,GORE,NO,YES,OMITS,NO,CLINTON,BETTER,APP/FAV,DEMOCRAT,HSGRAD,ELSE,75-100K,MODERATE,18-64,STATE,COMPLETE,PLAINSREPS,45-59,50-59,DEMOCRAT,50-64,NO,BLACK,OTHER,,,0.714
STATE ONLY,6.0,48.0,10.0,FIRST CALL,65-74,WHITE,MALE,GORE,APPROVE,FAVORABLE,GORE,NO,YES,SOCIALSECUR,NO,CLINTON,BETTER,APP/FAV,DEMOCRAT,SOMCOL/ASSOC,PROTESTANT,30-50K,MODERATE,65+,STATE,COMPLETE,PLAINSREPS,60+,60+,DEMOCRAT,65+,NO,WHITE,PROT/CHRIST,,,1.175
STATE ONLY,6.0,48.0,11.0,FIRST CALL,40-44,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,WOULDNOTVOTE,NO,YES,ECON/JOBS,YES,DOLE,SAME,DIS/UNFAV,REPUBLCN,COLGRAD,OTHERCHRIST,50-75K,CONSERV,18-64,STATE,COMPLETE,PLAINSREPS,30-44,40-49,REPUBLICAN,40-49,NO,WHITE,PROT/CHRIST,,,0.6960000000000001
STATE ONLY,6.0,48.0,13.0,FIRST CALL,45-49,BLACK,MALE,GORE,DISAPPR,UNFAVORABLE,GORE,YES,YES,SOCIALSECUR,NO,NOVOTE,SAME,DIS/UNFAV,DEMOCRAT,SOMCOL/ASSOC,OTHERCHRIST,50-75K,MODERATE,18-64,STATE,COMPLETE,PLAINSREPS,45-59,40-49,DEMOCRAT,40-49,NO,BLACK,PROT/CHRIST,,,0.731
STATE ONLY,6.0,48.0,14.0,SECOND CALL,30-39,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,YES,ECON/JOBS,YES,DOLE,BETTER,DIS/UNFAV,REPUBLCN,HSGRAD,OTHERCHRIST,30-50K,MODERATE,18-64,STATE,COMPLETE,PLAINSREPS,30-44,30-39,REPUBLICAN,30-39,NO,WHITE,PROT/CHRIST,,,0.661
STATE ONLY,6.0,48.0,15.0,SECOND CALL,65-74,HISP,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,NO,OMITS,YES,DOLE,SAME,DIS/UNFAV,DEMOCRAT,HSGRAD,OTHERCHRIST,15-30K,MODERATE,65+,STATE,COMPLETE,PLAINSREPS,60+,60+,DEMOCRAT,65+,YES,HISP,PROT/CHRIST,,,0.594
STATE ONLY,6.0,48.0,16.0,SECOND CALL,30-39,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,YES,ECON/JOBS,NO,CLINTON,SAME,DIS/UNFAV,DEMOCRAT,POSTGRAD,OTHERCHRIST,30-50K,MODERATE,18-64,STATE,COMPLETE,PLAINSREPS,30-44,30-39,DEMOCRAT,30-39,NO,WHITE,PROT/CHRIST,,,0.661
STATE ONLY,6.0,48.0,17.0,SECOND CALL,65-74,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,YES,WORLDAFFAIRS,NO,DOLE,BETTER,DIS/UNFAV,REPUBLCN,POSTGRAD,CATHOLIC,OVER100K,CONSERV,65+,STATE,COMPLETE,PLAINSREPS,60+,60+,REPUBLICAN,65+,NO,WHITE,CATHOLIC,,,0.871
STATE ONLY,6.0,48.0,18.0,SECOND CALL,50-59,WHITE,FEMALE,GORE,APPROVE,FAVORABLE,GORE,YES,YES,WORLDAFFAIRS,NO,CLINTON,BETTER,APP/FAV,DEMOCRAT,SOMCOL/ASSOC,PROTESTANT,30-50K,LIBERAL,18-64,STATE,COMPLETE,PLAINSREPS,45-59,50-59,DEMOCRAT,50-64,NO,WHITE,PROT/CHRIST,,,0.87
STATE ONLY,6.0,48.0,19.0,SECOND CALL,30-39,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,NO,OMITS,NO,DOLE,BETTER,DIS/UNFAV,REPUBLCN,SOMCOL/ASSOC,CATHOLIC,15-30K,CONSERV,18-64,STATE,COMPLETE,PLAINSREPS,30-44,30-39,REPUBLICAN,30-39,NO,WHITE,CATHOLIC,,,0.592
STATE ONLY,6.0,48.0,20.0,SECOND CALL,45-49,WHITE,MALE,GORE,APPROVE,FAVORABLE,GORE,YES,YES,ECON/JOBS,NO,CLINTON,BETTER,APP/FAV,DEMOCRAT,COLGRAD,PROTESTANT,30-50K,MODERATE,18-64,STATE,COMPLETE,PLAINSREPS,45-59,40-49,DEMOCRAT,40-49,NO,WHITE,PROT/CHRIST,,,0.914
STATE ONLY,6.0,48.0,21.0,SECOND CALL,18-24,WHITE,FEMALE,GORE,OMITS,FAVORABLE,GORE,YES,NO,WORLDAFFAIRS,NO,NOVOTE,SAME,OMITS,INDEPEND,HSGRAD,NONE,50-75K,CONSERV,18-64,STATE,COMPLETE,PLAINSREPS,18-29,18-24,IND/OTHER,18-24,NO,WHITE,NONE,,,0.99
STATE ONLY,6.0,48.0,22.0,SECOND CALL,25-29,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,YES,YES,WORLDAFFAIRS,NO,OTHER,SAME,DIS/UNFAV,REPUBLCN,SOMCOL/ASSOC,ELSE,30-50K,MODERATE,18-64,STATE,COMPLETE,PLAINSREPS,18-29,25-29,REPUBLICAN,25-29,NO,WHITE,OTHER,,,0.864
STATE ONLY,6.0,48.0,23.0,SECOND CALL,50-59,WHITE,FEMALE,OTHER,DISAPPR,UNFAVORABLE,GORE,NO,NO,HEALTHCARE,NO,OTHER,SAME,DIS/UNFAV,INDEPEND,POSTGRAD,PROTESTANT,LESS15K,LIBERAL,18-64,STATE,COMPLETE,PLAINSREPS,45-59,50-59,IND/OTHER,50-64,NO,WHITE,PROT/CHRIST,,,0.637
STATE ONLY,6.0,48.0,24.0,SECOND CALL,50-59,HISP,FEMALE,GORE,APPROVE,FAVORABLE,GORE,NO,YES,MEDICARE/RX,NO,CLINTON,BETTER,APP/FAV,DEMOCRAT,HSGRAD,CATHOLIC,30-50K,LIBERAL,18-64,STATE,COMPLETE,PLAINSREPS,45-59,50-59,DEMOCRAT,50-64,YES,HISP,CATHOLIC,,,0.714
STATE ONLY,6.0,48.0,25.0,THIRD CALL,30-39,WHITE,FEMALE,GORE,APPROVE,FAVORABLE,GORE,YES,YES,ECON/JOBS,NO,CLINTON,BETTER,APP/FAV,DEMOCRAT,SOMCOL/ASSOC,OTHERCHRIST,50-75K,LIBERAL,18-64,STATE,COMPLETE,PLAINSREPS,30-44,30-39,DEMOCRAT,30-39,NO,WHITE,PROT/CHRIST,,,0.87
STATE ONLY,6.0,48.0,26.0,THIRD CALL,30-39,WHITE,MALE,,DISAPPR,UNFAVORABLE,WOULDNOTVOTE,YES,NO,EDUCATION,NO,PEROT,WORSE,DIS/UNFAV,INDEPEND,HSGRAD,ELSE,OVER100K,CONSERV,18-64,STATE,COMPLETE,PLAINSREPS,30-44,30-39,IND/OTHER,30-39,NO,WHITE,OTHER,,,0.611
STATE ONLY,6.0,48.0,27.0,THIRD CALL,30-39,WHITE,FEMALE,BUSH,DISAPPR,OMITS,BUSH,NO,YES,ECON/JOBS,NO,DOLE,BETTER,OMITS,REPUBLCN,COLGRAD,OTHERCHRIST,,CONSERV,18-64,STATE,COMPLETE,PLAINSREPS,30-44,30-39,REPUBLICAN,30-39,NO,WHITE,PROT/CHRIST,,,0.661
STATE ONLY,6.0,48.0,28.0,THIRD CALL,30-39,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,YES,YES,ECON/JOBS,NO,DOLE,SAME,DIS/UNFAV,REPUBLCN,COLGRAD,ELSE,15-30K,MODERATE,18-64,STATE,COMPLETE,PLAINSREPS,30-44,30-39,REPUBLICAN,30-39,NO,WHITE,OTHER,,,0.645
STATE ONLY,6.0,48.0,29.0,THIRD CALL,18-24,WHITE,MALE,BUSH,APPROVE,FAVORABLE,BUSH,YES,YES,EDUCATION,NO,NOVOTE,BETTER,APP/FAV,REPUBLCN,SOMCOL/ASSOC,PROTESTANT,15-30K,MODERATE,18-64,STATE,COMPLETE,PLAINSREPS,18-29,18-24,REPUBLICAN,18-24,NO,WHITE,PROT/CHRIST,,,0.908
STATE ONLY,6.0,48.0,30.0,THIRD CALL,18-24,ASIAN,MALE,GORE,APPROVE,FAVORABLE,GORE,YES,YES,ECON/JOBS,NO,NOVOTE,WORSE,APP/FAV,INDEPEND,HSGRAD,NONE,30-50K,MODERATE,18-64,STATE,COMPLETE,PLAINSREPS,18-29,18-24,IND/OTHER,18-24,NO,ASIAN,NONE,,,1.222
STATE ONLY,6.0,48.0,31.0,THIRD CALL,30-39,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,NO,EDUCATION,YES,DOLE,SAME,DIS/UNFAV,INDEPEND,SOMCOL/ASSOC,OTHERCHRIST,50-75K,CONSERV,18-64,STATE,COMPLETE,PLAINSREPS,30-44,30-39,IND/OTHER,30-39,NO,WHITE,PROT/CHRIST,,,0.592
STATE ONLY,6.0,48.0,32.0,THIRD CALL,25-29,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,NO,OMITS,YES,PEROT,BETTER,DIS/UNFAV,REPUBLCN,SOMCOL/ASSOC,PROTESTANT,15-30K,CONSERV,18-64,STATE,COMPLETE,PLAINSREPS,18-29,25-29,REPUBLICAN,25-29,NO,WHITE,PROT/CHRIST,,,0.792
STATE ONLY,6.0,48.0,33.0,THIRD CALL,18-24,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,YES,YES,ECON/JOBS,NO,DOLE,BETTER,DIS/UNFAV,REPUBLCN,NOHS,OTHERCHRIST,30-50K,CONSERV,18-64,STATE,COMPLETE,PLAINSREPS,18-29,18-24,REPUBLICAN,18-24,NO,WHITE,PROT/CHRIST,,,0.864
STATE ONLY,6.0,48.0,34.0,THIRD CALL,40-44,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,YES,NO,SOCIALSECUR,YES,DOLE,SAME,DIS/UNFAV,REPUBLCN,SOMCOL/ASSOC,OTHERCHRIST,30-50K,MODERATE,18-64,STATE,COMPLETE,PLAINSREPS,30-44,40-49,REPUBLICAN,40-49,NO,WHITE,PROT/CHRIST,,,0.549
STATE ONLY,6.0,48.0,35.0,THIRD CALL,30-39,HISP,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,NO,HEALTHCARE,YES,DOLE,BETTER,DIS/UNFAV,REPUBLCN,HSGRAD,OTHERCHRIST,50-75K,CONSERV,18-64,STATE,COMPLETE,PLAINSREPS,30-44,30-39,REPUBLICAN,30-39,YES,HISP,PROT/CHRIST,,,0.454
STATE ONLY,6.0,48.0,36.0,THIRD CALL,45-49,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,NO,OMITS,YES,DOLE,SAME,DIS/UNFAV,REPUBLCN,SOMCOL/ASSOC,OTHERCHRIST,15-30K,CONSERV,18-64,STATE,COMPLETE,PLAINSREPS,45-59,40-49,REPUBLICAN,40-49,NO,WHITE,PROT/CHRIST,,,0.562
STATE ONLY,6.0,48.0,37.0,THIRD CALL,18-24,WHITE,MALE,NADER,DISAPPR,UNFAVORABLE,BUSH,YES,NO,ECON/JOBS,NO,NOVOTE,BETTER,DIS/UNFAV,,HSGRAD,NONE,30-50K,LIBERAL,18-64,STATE,COMPLETE,PLAINSREPS,18-29,18-24,,18-24,NO,WHITE,NONE,,,0.491
STATE ONLY,6.0,48.0,38.0,THIRD CALL,18-24,BLACK,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,YES,YES,SOCIALSECUR,NO,NOVOTE,BETTER,DIS/UNFAV,ELSE,SOMCOL/ASSOC,OTHERCHRIST,15-30K,MODERATE,18-64,STATE,COMPLETE,PLAINSREPS,18-29,18-24,IND/OTHER,18-24,NO,BLACK,PROT/CHRIST,,,0.6900000000000001
STATE ONLY,6.0,48.0,39.0,THIRD CALL,30-39,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,YES,YES,HEALTHCARE,NO,NOVOTE,WORSE,DIS/UNFAV,INDEPEND,SOMCOL/ASSOC,PROTESTANT,15-30K,CONSERV,18-64,STATE,COMPLETE,PLAINSREPS,30-44,30-39,IND/OTHER,30-39,NO,WHITE,PROT/CHRIST,,,0.678
STATE ONLY,6.0,48.0,40.0,THIRD CALL,50-59,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,NO,TAXES,NO,CLINTON,WORSE,DIS/UNFAV,REPUBLCN,HSGRAD,PROTESTANT,30-50K,CONSERV,18-64,STATE,COMPLETE,PLAINSREPS,45-59,50-59,REPUBLICAN,50-64,NO,WHITE,PROT/CHRIST,,,0.562
NATIONAL WHITE,6.0,50.0,1.0,FIRST CALL,60-64,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,,NO,WORLDAFFAIRS,NO,DOLE,SAME,DIS/UNFAV,INDEPEND,COLGRAD,PROTESTANT,50-75K,CONSERV,18-64,NATIONAL,COMPLETE,PLAINSREPS,60+,60+,IND/OTHER,50-64,NO,WHITE,PROT/CHRIST,,,0.932
NATIONAL WHITE,6.0,50.0,2.0,FIRST CALL,60-64,WHITE,MALE,BUSH,APPROVE,UNFAVORABLE,BUSH,,YES,HEALTHCARE,NO,DOLE,BETTER,APP/UNFAV,REPUBLCN,POSTGRAD,NONE,75-100K,MODERATE,18-64,NATIONAL,COMPLETE,PLAINSREPS,60+,60+,REPUBLICAN,50-64,NO,WHITE,NONE,,,1.093
NATIONAL WHITE,6.0,50.0,3.0,FIRST CALL,30-39,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,,NO,SOCIALSECUR,NO,DOLE,SAME,DIS/UNFAV,REPUBLCN,SOMCOL/ASSOC,PROTESTANT,50-75K,MODERATE,18-64,NATIONAL,COMPLETE,PLAINSREPS,30-44,30-39,REPUBLICAN,30-39,NO,WHITE,PROT/CHRIST,,,0.707
NATIONAL WHITE,6.0,50.0,4.0,FIRST CALL,60-64,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,,YES,TAXES,YES,DOLE,SAME,DIS/UNFAV,REPUBLCN,POSTGRAD,PROTESTANT,75-100K,CONSERV,18-64,NATIONAL,COMPLETE,PLAINSREPS,60+,60+,REPUBLICAN,50-64,NO,WHITE,PROT/CHRIST,,,1.093
NATIONAL YELLOW,6.0,50.0,5.0,FIRST CALL,65-74,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,,NO,SOCIALSECUR,YES,DOLE,BETTER,DIS/UNFAV,REPUBLCN,POSTGRAD,PROTESTANT,50-75K,MODERATE,65+,NATIONAL,COMPLETE,PLAINSREPS,60+,60+,REPUBLICAN,65+,NO,WHITE,PROT/CHRIST,SOCIALSECUR,GOODJUDGMENT,0.932
NATIONAL YELLOW,6.0,50.0,6.0,FIRST CALL,30-39,WHITE,MALE,GORE,APPROVE,UNFAVORABLE,GORE,,,MEDICARE/RX,NO,NOVOTE,BETTER,APP/UNFAV,INDEPEND,POSTGRAD,CATHOLIC,OVER100K,CONSERV,18-64,NATIONAL,COMPLETE,PLAINSREPS,30-44,30-39,IND/OTHER,30-39,NO,WHITE,CATHOLIC,MEDICARE/RX,STRONGLEADER,1.119
NATIONAL YELLOW,6.0,50.0,7.0,FIRST CALL,30-39,WHITE,FEMALE,GORE,APPROVE,FAVORABLE,GORE,,YES,EDUCATION,NO,CLINTON,BETTER,APP/FAV,INDEPEND,SOMCOL/ASSOC,NONE,OVER100K,CONSERV,18-64,NATIONAL,COMPLETE,PLAINSREPS,30-44,30-39,IND/OTHER,30-39,NO,WHITE,NONE,EDUCATION,EXPERIENCE,1.121
NATIONAL YELLOW,6.0,50.0,8.0,FIRST CALL,30-39,WHITE,FEMALE,BUSH,APPROVE,UNFAVORABLE,BUSH,,YES,WORLDAFFAIRS,NO,DOLE,BETTER,APP/UNFAV,REPUBLCN,COLGRAD,CATHOLIC,50-75K,MODERATE,18-64,NATIONAL,COMPLETE,PLAINSREPS,30-44,30-39,REPUBLICAN,30-39,NO,WHITE,CATHOLIC,WORLDAFFAIRS,HONEST,0.8310000000000001
NATIONAL GREY,6.0,50.0,9.0,FIRST CALL,50-59,WHITE,MALE,OTHER,,,,,NO,,,,,,INDEPEND,POSTGRAD,,OVER100K,MODERATE,18-64,NATIONAL,COMPLETE,PLAINSREPS,45-59,50-59,IND/OTHER,50-64,NO,WHITE,,,,0.84
NATIONAL GREY,6.0,50.0,10.0,FIRST CALL,50-59,WHITE,FEMALE,BUSH,,,,,YES,,,,,,REPUBLCN,SOMCOL/ASSOC,,OVER100K,MODERATE,18-64,NATIONAL,COMPLETE,PLAINSREPS,45-59,50-59,REPUBLICAN,50-64,NO,WHITE,,,,0.8310000000000001
NATIONAL GREY,6.0,50.0,11.0,FIRST CALL,40-44,WHITE,FEMALE,BUSH,,,,,YES,,,,,,REPUBLCN,HSGRAD,,,CONSERV,18-64,NATIONAL,COMPLETE,PLAINSREPS,30-44,40-49,REPUBLICAN,40-49,NO,WHITE,,,,0.8310000000000001
NATIONAL GREY,6.0,50.0,12.0,FIRST CALL,40-44,WHITE,FEMALE,BUSH,,,,,NO,,,,,,ELSE,COLGRAD,,30-50K,CONSERV,18-64,NATIONAL,COMPLETE,PLAINSREPS,30-44,40-49,IND/OTHER,40-49,NO,WHITE,,,,0.707
NATIONAL PINK,6.0,50.0,13.0,FIRST CALL,75+,WHITE,MALE,BUSH,,,,,YES,,NO,,,,REPUBLCN,,CATHOLIC,OVER100K,CONSERV,65+,NATIONAL,COMPLETE,PLAINSREPS,60+,60+,REPUBLICAN,65+,NO,WHITE,CATHOLIC,,,1.093
NATIONAL PINK,6.0,50.0,14.0,FIRST CALL,40-44,WHITE,FEMALE,BUSH,,,,,YES,,NO,,,,REPUBLCN,,CATHOLIC,OVER100K,CONSERV,18-64,NATIONAL,COMPLETE,PLAINSREPS,30-44,40-49,REPUBLICAN,40-49,NO,WHITE,CATHOLIC,,,0.8310000000000001
NATIONAL PINK,6.0,50.0,15.0,FIRST CALL,40-44,WHITE,MALE,NADER,,,,,,,NO,,,,INDEPEND,,PROTESTANT,,MODERATE,18-64,NATIONAL,COMPLETE,PLAINSREPS,30-44,40-49,IND/OTHER,40-49,NO,WHITE,PROT/CHRIST,,,0.528
NATIONAL PINK,6.0,50.0,16.0,FIRST CALL,60-64,WHITE,MALE,BUSH,,,,,NO,,NO,,,,REPUBLCN,,PROTESTANT,30-50K,CONSERV,18-64,NATIONAL,COMPLETE,PLAINSREPS,60+,60+,REPUBLICAN,50-64,NO,WHITE,PROT/CHRIST,,,0.932
