VERSION,STATEID,PRECINCT,SEQ,CALL,AGE9,RACE,SEX,PRES,SEN,CLINTON,BCPERSON,XWAY2000,GOVTDO,ISSUE,X6VOTE,FINSIT,JOBPERS,MIGRATAZ,PARTYID,EDUC,RELIGION,INCOME,PHIL3,OVER65,STATE,BACKSIDE,GEOCODE,AGE,AGEABC,PARTY,AGE65,MEXICAN,QRACE,REL5,VNS1,VNS2,WEIGHT
STATE ONLY,3.0,41.0,43.0,THIRD CALL,18-24,WHITE,FEMALE,BUSH,KYL,DISAPPR,UNFAVORABLE,BUSH,LESS,HEALTHCARE,DOLE,BETTER,DIS/UNFAV,NO,REPUBLCN,SOMCOL/ASSOC,NONE,30-50K,CONSERV,18-64,STATE,COMPLETE,MARICOPA,18-29,18-24,REPUBLICAN,18-24,NO,WHITE,NONE,,,0.998
STATE ONLY,3.0,41.0,44.0,THIRD CALL,40-44,WHITE,MALE,GORE,OTHER,APPROVE,FAVORABLE,GORE,MORE,ECON/JOBS,CLINTON,BETTER,APP/FAV,NO,DEMOCRAT,SOMCOL/ASSOC,CATHOLIC,75-100K,MODERATE,18-64,STATE,COMPLETE,MARICOPA,30-44,40-49,DEMOCRAT,40-49,NO,WHITE,CATHOLIC,,,0.589
STATE ONLY,3.0,41.0,45.0,THIRD CALL,30-39,WHITE,FEMALE,GORE,,DISAPPR,UNFAVORABLE,GORE,OMITS,EDUCATION,PEROT,BETTER,DIS/UNFAV,YES,ELSE,SOMCOL/ASSOC,OTHERCHRIST,75-100K,LIBERAL,18-64,STATE,COMPLETE,MARICOPA,30-44,30-39,IND/OTHER,30-39,NO,WHITE,PROT/CHRIST,,,0.611
STATE ONLY,3.0,44.0,1.0,FIRST CALL,30-39,WHITE,FEMALE,BUSH,KYL,DISAPPR,UNFAVORABLE,BUSH,LESS,ECON/JOBS,DOLE,BETTER,DIS/UNFAV,YES,REPUBLCN,POSTGRAD,JEWISH,,MODERATE,18-64,STATE,COMPLETE,MARICOPA,30-44,30-39,REPUBLICAN,30-39,NO,WHITE,JEWISH,,,1.049
STATE ONLY,3.0,44.0,2.0,FIRST CALL,40-44,WHITE,MALE,BUSH,KYL,DISAPPR,UNFAVORABLE,BUSH,LESS,OMITS,DOLE,BETTER,DIS/UNFAV,NO,REPUBLCN,COLGRAD,JEWISH,,CONSERV,18-64,STATE,COMPLETE,MARICOPA,30-44,40-49,REPUBLICAN,40-49,NO,WHITE,JEWISH,,,1.0110000000000001
STATE ONLY,3.0,44.0,3.0,FIRST CALL,50-59,WHITE,MALE,GORE,OTHER,APPROVE,FAVORABLE,GORE,OMITS,OMITS,CLINTON,BETTER,APP/FAV,NO,DEMOCRAT,COLGRAD,NONE,OVER100K,LIBERAL,18-64,STATE,COMPLETE,MARICOPA,45-59,50-59,DEMOCRAT,50-64,NO,WHITE,NONE,,,0.77
STATE ONLY,3.0,44.0,4.0,FIRST CALL,50-59,WHITE,MALE,GORE,OTHER,APPROVE,UNFAVORABLE,GORE,MORE,WORLDAFFAIRS,CLINTON,BETTER,APP/UNFAV,NO,DEMOCRAT,POSTGRAD,JEWISH,OVER100K,MODERATE,18-64,STATE,COMPLETE,MARICOPA,45-59,50-59,DEMOCRAT,50-64,NO,WHITE,JEWISH,,,0.77
STATE ONLY,3.0,44.0,5.0,FIRST CALL,40-44,WHITE,MALE,GORE,OTHER,APPROVE,FAVORABLE,GORE,MORE,TAXES,CLINTON,BETTER,APP/FAV,NO,DEMOCRAT,POSTGRAD,CATHOLIC,OVER100K,MODERATE,18-64,STATE,COMPLETE,MARICOPA,30-44,40-49,DEMOCRAT,40-49,NO,WHITE,CATHOLIC,,,0.77
STATE ONLY,3.0,44.0,6.0,FIRST CALL,40-44,WHITE,MALE,GORE,DIDNOTVOTE,APPROVE,UNFAVORABLE,GORE,MORE,OMITS,CLINTON,BETTER,APP/UNFAV,YES,DEMOCRAT,POSTGRAD,CATHOLIC,OVER100K,CONSERV,18-64,STATE,COMPLETE,MARICOPA,30-44,40-49,DEMOCRAT,40-49,NO,WHITE,CATHOLIC,,,0.77
STATE ONLY,3.0,44.0,7.0,FIRST CALL,65-74,,,GORE,KYL,APPROVE,OMITS,GORE,MORE,MEDICARE/RX,CLINTON,WORSE,OMITS,NO,REPUBLCN,POSTGRAD,PROTESTANT,75-100K,MODERATE,65+,STATE,COMPLETE,MARICOPA,60+,60+,REPUBLICAN,65+,NO,,PROT/CHRIST,,,0.937
STATE ONLY,3.0,44.0,8.0,FIRST CALL,50-59,WHITE,MALE,BUSH,KYL,APPROVE,UNFAVORABLE,BUSH,LESS,ECON/JOBS,DOLE,BETTER,APP/UNFAV,NO,REPUBLCN,POSTGRAD,JEWISH,OVER100K,LIBERAL,18-64,STATE,COMPLETE,MARICOPA,45-59,50-59,REPUBLICAN,50-64,NO,WHITE,JEWISH,,,1.0110000000000001
STATE ONLY,3.0,44.0,9.0,FIRST CALL,65-74,WHITE,MALE,BUSH,KYL,DISAPPR,UNFAVORABLE,BUSH,LESS,TAXES,DOLE,BETTER,DIS/UNFAV,NO,REPUBLCN,POSTGRAD,PROTESTANT,OVER100K,CONSERV,65+,STATE,COMPLETE,MARICOPA,60+,60+,REPUBLICAN,65+,NO,WHITE,PROT/CHRIST,,,1.232
STATE ONLY,3.0,44.0,10.0,FIRST CALL,50-59,WHITE,FEMALE,BUSH,KYL,DISAPPR,UNFAVORABLE,BUSH,OMITS,OMITS,OMITS,BETTER,DIS/UNFAV,NO,INDEPEND,,CATHOLIC,,MODERATE,18-64,STATE,COMPLETE,MARICOPA,45-59,50-59,IND/OTHER,50-64,NO,WHITE,CATHOLIC,,,1.049
STATE ONLY,3.0,44.0,11.0,FIRST CALL,40-44,WHITE,FEMALE,BUSH,KYL,DISAPPR,UNFAVORABLE,BUSH,LESS,OMITS,PEROT,SAME,DIS/UNFAV,NO,REPUBLCN,COLGRAD,CATHOLIC,,CONSERV,18-64,STATE,COMPLETE,MARICOPA,30-44,40-49,REPUBLICAN,40-49,NO,WHITE,CATHOLIC,,,1.049
STATE ONLY,3.0,44.0,12.0,SECOND CALL,50-59,WHITE,FEMALE,NADER,DIDNOTVOTE,DISAPPR,UNFAVORABLE,GORE,LESS,WORLDAFFAIRS,CLINTON,BETTER,DIS/UNFAV,NO,INDEPEND,SOMCOL/ASSOC,NONE,OVER100K,MODERATE,18-64,STATE,COMPLETE,MARICOPA,45-59,50-59,IND/OTHER,50-64,NO,WHITE,NONE,,,0.533
STATE ONLY,3.0,44.0,13.0,SECOND CALL,50-59,WHITE,FEMALE,GORE,OTHER,APPROVE,UNFAVORABLE,GORE,MORE,HEALTHCARE,CLINTON,BETTER,APP/UNFAV,YES,INDEPEND,POSTGRAD,JEWISH,OVER100K,LIBERAL,18-64,STATE,COMPLETE,MARICOPA,45-59,50-59,IND/OTHER,50-64,NO,WHITE,JEWISH,,,0.799
STATE ONLY,3.0,44.0,14.0,SECOND CALL,45-49,WHITE,MALE,GORE,KYL,APPROVE,UNFAVORABLE,GORE,LESS,ECON/JOBS,CLINTON,SAME,APP/UNFAV,NO,REPUBLCN,POSTGRAD,CATHOLIC,OVER100K,MODERATE,18-64,STATE,COMPLETE,MARICOPA,45-59,40-49,REPUBLICAN,40-49,NO,WHITE,CATHOLIC,,,0.77
STATE ONLY,3.0,44.0,15.0,SECOND CALL,50-59,WHITE,MALE,NADER,OTHER,APPROVE,UNFAVORABLE,GORE,LESS,OMITS,CLINTON,WORSE,APP/UNFAV,NO,DEMOCRAT,POSTGRAD,CATHOLIC,OVER100K,LIBERAL,18-64,STATE,COMPLETE,MARICOPA,45-59,50-59,DEMOCRAT,50-64,NO,WHITE,CATHOLIC,,,0.515
STATE ONLY,3.0,44.0,16.0,SECOND CALL,25-29,WHITE,FEMALE,GORE,KYL,APPROVE,UNFAVORABLE,GORE,MORE,HEALTHCARE,NOVOTE,SAME,APP/UNFAV,NO,DEMOCRAT,SOMCOL/ASSOC,OTHERCHRIST,50-75K,CONSERV,18-64,STATE,COMPLETE,MARICOPA,18-29,25-29,DEMOCRAT,25-29,NO,WHITE,PROT/CHRIST,,,0.993
STATE ONLY,3.0,44.0,17.0,SECOND CALL,45-49,HISP,MALE,BUSH,KYL,APPROVE,UNFAVORABLE,BUSH,LESS,ECON/JOBS,CLINTON,BETTER,APP/UNFAV,YES,REPUBLCN,SOMCOL/ASSOC,,OVER100K,MODERATE,18-64,STATE,COMPLETE,MARICOPA,45-59,40-49,REPUBLICAN,40-49,YES,WHITE,,,,0.6920000000000001
STATE ONLY,3.0,44.0,18.0,SECOND CALL,60-64,BLACK,MALE,BUSH,KYL,DISAPPR,UNFAVORABLE,BUSH,OMITS,OMITS,DOLE,SAME,DIS/UNFAV,YES,REPUBLCN,,PROTESTANT,OVER100K,MODERATE,18-64,STATE,COMPLETE,MARICOPA,60+,60+,REPUBLICAN,50-64,NO,BLACK,PROT/CHRIST,,,0.843
STATE ONLY,3.0,44.0,19.0,SECOND CALL,50-59,WHITE,FEMALE,BUSH,KYL,DISAPPR,UNFAVORABLE,BUSH,LESS,WORLDAFFAIRS,DOLE,BETTER,DIS/UNFAV,YES,REPUBLCN,POSTGRAD,PROTESTANT,OVER100K,MODERATE,18-64,STATE,COMPLETE,MARICOPA,45-59,50-59,REPUBLICAN,50-64,NO,WHITE,PROT/CHRIST,,,1.049
STATE ONLY,3.0,44.0,20.0,SECOND CALL,75+,WHITE,MALE,GORE,DIDNOTVOTE,DISAPPR,UNFAVORABLE,GORE,MORE,EDUCATION,OTHER,SAME,DIS/UNFAV,NO,DEMOCRAT,SOMCOL/ASSOC,PROTESTANT,,MODERATE,65+,STATE,COMPLETE,MARICOPA,60+,60+,DEMOCRAT,65+,NO,WHITE,PROT/CHRIST,,,0.937
STATE ONLY,3.0,44.0,21.0,SECOND CALL,40-44,WHITE,FEMALE,GORE,KYL,APPROVE,FAVORABLE,GORE,MORE,ECON/JOBS,CLINTON,BETTER,APP/FAV,NO,DEMOCRAT,POSTGRAD,CATHOLIC,OVER100K,LIBERAL,18-64,STATE,COMPLETE,MARICOPA,30-44,40-49,DEMOCRAT,40-49,NO,WHITE,CATHOLIC,,,0.799
STATE ONLY,3.0,44.0,22.0,SECOND CALL,75+,WHITE,MALE,GORE,OTHER,APPROVE,FAVORABLE,GORE,OMITS,SOCIALSECUR,CLINTON,BETTER,APP/FAV,NO,DEMOCRAT,SOMCOL/ASSOC,PROTESTANT,75-100K,MODERATE,65+,STATE,COMPLETE,MARICOPA,60+,60+,DEMOCRAT,65+,NO,WHITE,PROT/CHRIST,,,0.937
STATE ONLY,3.0,44.0,23.0,SECOND CALL,40-44,WHITE,MALE,GORE,OTHER,APPROVE,FAVORABLE,GORE,MORE,MEDICARE/RX,CLINTON,BETTER,APP/FAV,NO,DEMOCRAT,COLGRAD,ELSE,75-100K,MODERATE,18-64,STATE,COMPLETE,MARICOPA,30-44,40-49,DEMOCRAT,40-49,NO,WHITE,OTHER,,,0.77
STATE ONLY,3.0,44.0,24.0,SECOND CALL,65-74,WHITE,MALE,GORE,OTHER,DISAPPR,UNFAVORABLE,GORE,OMITS,WORLDAFFAIRS,OTHER,BETTER,DIS/UNFAV,NO,INDEPEND,POSTGRAD,PROTESTANT,OVER100K,MODERATE,65+,STATE,COMPLETE,MARICOPA,60+,60+,IND/OTHER,65+,NO,WHITE,PROT/CHRIST,,,0.937
STATE ONLY,3.0,44.0,25.0,SECOND CALL,30-39,WHITE,MALE,GORE,OTHER,APPROVE,UNFAVORABLE,GORE,MORE,WORLDAFFAIRS,CLINTON,SAME,APP/UNFAV,YES,INDEPEND,POSTGRAD,JEWISH,OVER100K,LIBERAL,18-64,STATE,COMPLETE,MARICOPA,30-44,30-39,IND/OTHER,30-39,NO,WHITE,JEWISH,,,0.77
STATE ONLY,3.0,44.0,26.0,SECOND CALL,50-59,,MALE,GORE,KYL,DISAPPR,UNFAVORABLE,BUSH,OMITS,WORLDAFFAIRS,DOLE,BETTER,DIS/UNFAV,NO,INDEPEND,POSTGRAD,NONE,OVER100K,CONSERV,18-64,STATE,COMPLETE,MARICOPA,45-59,50-59,IND/OTHER,50-64,NO,,NONE,,,0.77
STATE ONLY,3.0,44.0,27.0,SECOND CALL,75+,WHITE,MALE,BUSH,KYL,DISAPPR,UNFAVORABLE,BUSH,LESS,ECON/JOBS,DOLE,SAME,DIS/UNFAV,NO,REPUBLCN,POSTGRAD,NONE,OVER100K,CONSERV,65+,STATE,COMPLETE,MARICOPA,60+,60+,REPUBLICAN,65+,NO,WHITE,NONE,,,1.232
STATE ONLY,3.0,44.0,28.0,SECOND CALL,50-59,WHITE,FEMALE,BUSH,KYL,DISAPPR,UNFAVORABLE,BUSH,MORE,TAXES,DOLE,WORSE,DIS/UNFAV,NO,REPUBLCN,POSTGRAD,PROTESTANT,50-75K,CONSERV,18-64,STATE,COMPLETE,MARICOPA,45-59,50-59,REPUBLICAN,50-64,NO,WHITE,PROT/CHRIST,,,1.049
STATE ONLY,3.0,44.0,29.0,SECOND CALL,50-59,WHITE,MALE,BUSH,KYL,DISAPPR,UNFAVORABLE,BUSH,LESS,HEALTHCARE,PEROT,BETTER,DIS/UNFAV,NO,INDEPEND,SOMCOL/ASSOC,OTHERCHRIST,OVER100K,CONSERV,18-64,STATE,COMPLETE,MARICOPA,45-59,50-59,IND/OTHER,50-64,NO,WHITE,PROT/CHRIST,,,1.0110000000000001
STATE ONLY,3.0,44.0,30.0,SECOND CALL,45-49,WHITE,FEMALE,NADER,KYL,DISAPPR,UNFAVORABLE,BUSH,LESS,EDUCATION,DOLE,SAME,DIS/UNFAV,NO,REPUBLCN,COLGRAD,PROTESTANT,50-75K,CONSERV,18-64,STATE,COMPLETE,MARICOPA,45-59,40-49,REPUBLICAN,40-49,NO,WHITE,PROT/CHRIST,,,0.533
STATE ONLY,3.0,44.0,31.0,SECOND CALL,45-49,WHITE,MALE,GORE,,OMITS,OMITS,OMITS,OMITS,OMITS,NOVOTE,BETTER,OMITS,NO,INDEPEND,HSGRAD,PROTESTANT,50-75K,CONSERV,18-64,STATE,COMPLETE,MARICOPA,45-59,40-49,IND/OTHER,40-49,,WHITE,PROT/CHRIST,,,0.77
STATE ONLY,3.0,44.0,32.0,SECOND CALL,50-59,WHITE,MALE,BUSH,KYL,DISAPPR,UNFAVORABLE,BUSH,LESS,TAXES,DOLE,BETTER,DIS/UNFAV,NO,INDEPEND,COLGRAD,CATHOLIC,OVER100K,MODERATE,18-64,STATE,COMPLETE,MARICOPA,45-59,50-59,IND/OTHER,50-64,NO,WHITE,CATHOLIC,,,1.0110000000000001
STATE ONLY,3.0,44.0,33.0,THIRD CALL,30-39,WHITE,FEMALE,GORE,OTHER,APPROVE,UNFAVORABLE,GORE,LESS,WORLDAFFAIRS,CLINTON,WORSE,APP/UNFAV,NO,DEMOCRAT,COLGRAD,PROTESTANT,75-100K,CONSERV,18-64,STATE,COMPLETE,MARICOPA,30-44,30-39,DEMOCRAT,30-39,NO,WHITE,PROT/CHRIST,,,0.799
STATE ONLY,3.0,44.0,34.0,THIRD CALL,30-39,HISP,FEMALE,GORE,KYL,APPROVE,FAVORABLE,GORE,MORE,WORLDAFFAIRS,OTHER,SAME,APP/FAV,NO,DEMOCRAT,POSTGRAD,CATHOLIC,OVER100K,LIBERAL,18-64,STATE,COMPLETE,MARICOPA,30-44,30-39,DEMOCRAT,30-39,YES,HISP,CATHOLIC,,,0.546
STATE ONLY,3.0,44.0,35.0,THIRD CALL,50-59,WHITE,MALE,GORE,OTHER,APPROVE,FAVORABLE,GORE,MORE,WORLDAFFAIRS,CLINTON,BETTER,APP/FAV,NO,DEMOCRAT,POSTGRAD,JEWISH,75-100K,LIBERAL,18-64,STATE,COMPLETE,MARICOPA,45-59,50-59,DEMOCRAT,50-64,NO,WHITE,JEWISH,,,0.77
STATE ONLY,3.0,44.0,36.0,THIRD CALL,30-39,HISP,FEMALE,GORE,KYL,APPROVE,UNFAVORABLE,GORE,MORE,OMITS,NOVOTE,BETTER,APP/UNFAV,NO,DEMOCRAT,SOMCOL/ASSOC,JEWISH,50-75K,MODERATE,18-64,STATE,COMPLETE,MARICOPA,30-44,30-39,DEMOCRAT,30-39,YES,WHITE,JEWISH,,,0.546
STATE ONLY,3.0,44.0,37.0,THIRD CALL,65-74,WHITE,FEMALE,NADER,KYL,DISAPPR,UNFAVORABLE,WOULDNOTVOTE,LESS,SOCIALSECUR,DOLE,SAME,DIS/UNFAV,NO,INDEPEND,COLGRAD,CATHOLIC,50-75K,MODERATE,65+,STATE,COMPLETE,MARICOPA,60+,60+,IND/OTHER,65+,NO,WHITE,CATHOLIC,,,0.65
STATE ONLY,3.0,44.0,38.0,THIRD CALL,30-39,WHITE,FEMALE,BUSH,KYL,DISAPPR,UNFAVORABLE,BUSH,LESS,EDUCATION,DOLE,BETTER,DIS/UNFAV,NO,REPUBLCN,COLGRAD,PROTESTANT,OVER100K,CONSERV,18-64,STATE,COMPLETE,MARICOPA,30-44,30-39,REPUBLICAN,30-39,NO,WHITE,PROT/CHRIST,,,1.049
STATE ONLY,3.0,44.0,39.0,THIRD CALL,18-24,WHITE,MALE,BUSH,KYL,DISAPPR,UNFAVORABLE,BUSH,LESS,ECON/JOBS,CLINTON,BETTER,DIS/UNFAV,YES,INDEPEND,COLGRAD,OTHERCHRIST,50-75K,CONSERV,18-64,STATE,COMPLETE,MARICOPA,18-29,18-24,IND/OTHER,18-24,NO,WHITE,PROT/CHRIST,,,1.258
STATE ONLY,3.0,44.0,40.0,THIRD CALL,40-44,WHITE,MALE,BUSH,KYL,DISAPPR,UNFAVORABLE,BUSH,LESS,TAXES,DOLE,BETTER,DIS/UNFAV,NO,REPUBLCN,COLGRAD,OTHERCHRIST,,CONSERV,18-64,STATE,COMPLETE,MARICOPA,30-44,40-49,REPUBLICAN,40-49,NO,WHITE,PROT/CHRIST,,,1.0110000000000001
STATE ONLY,3.0,44.0,41.0,THIRD CALL,45-49,WHITE,FEMALE,BUSH,KYL,APPROVE,FAVORABLE,BUSH,LESS,TAXES,PEROT,BETTER,APP/FAV,NO,REPUBLCN,POSTGRAD,JEWISH,OVER100K,MODERATE,18-64,STATE,COMPLETE,MARICOPA,45-59,40-49,REPUBLICAN,40-49,NO,WHITE,JEWISH,,,1.049
STATE ONLY,3.0,44.0,42.0,THIRD CALL,50-59,,FEMALE,BUSH,KYL,DISAPPR,UNFAVORABLE,OMITS,LESS,WORLDAFFAIRS,OMITS,OMITS,DIS/UNFAV,NO,INDEPEND,POSTGRAD,,,MODERATE,18-64,STATE,COMPLETE,MARICOPA,45-59,50-59,IND/OTHER,50-64,,,,,,1.049
STATE ONLY,3.0,44.0,43.0,THIRD CALL,40-44,WHITE,FEMALE,BUSH,KYL,APPROVE,UNFAVORABLE,BUSH,LESS,TAXES,DOLE,BETTER,APP/UNFAV,NO,REPUBLCN,COLGRAD,PROTESTANT,OVER100K,MODERATE,18-64,STATE,COMPLETE,MARICOPA,30-44,40-49,REPUBLICAN,40-49,NO,WHITE,PROT/CHRIST,,,1.049
STATE ONLY,3.0,46.0,1.0,FIRST CALL,50-59,WHITE,MALE,BUSH,KYL,DISAPPR,UNFAVORABLE,BUSH,LESS,TAXES,DOLE,BETTER,DIS/UNFAV,YES,INDEPEND,COLGRAD,PROTESTANT,OVER100K,MODERATE,18-64,STATE,COMPLETE,MARICOPA,45-59,50-59,IND/OTHER,50-64,NO,WHITE,PROT/CHRIST,,,1.315
STATE ONLY,3.0,46.0,2.0,FIRST CALL,50-59,WHITE,MALE,GORE,KYL,APPROVE,UNFAVORABLE,GORE,LESS,ECON/JOBS,CLINTON,BETTER,APP/UNFAV,NO,DEMOCRAT,POSTGRAD,OTHERCHRIST,OVER100K,CONSERV,18-64,STATE,COMPLETE,MARICOPA,45-59,50-59,DEMOCRAT,50-64,NO,WHITE,PROT/CHRIST,,,1.0
STATE ONLY,3.0,46.0,3.0,FIRST CALL,18-24,WHITE,MALE,GORE,KYL,APPROVE,FAVORABLE,GORE,MORE,EDUCATION,NOVOTE,BETTER,APP/FAV,NO,REPUBLCN,HSGRAD,CATHOLIC,30-50K,MODERATE,18-64,STATE,COMPLETE,MARICOPA,18-29,18-24,REPUBLICAN,18-24,NO,WHITE,CATHOLIC,,,1.243
STATE ONLY,3.0,46.0,4.0,FIRST CALL,45-49,WHITE,MALE,GORE,KYL,APPROVE,UNFAVORABLE,GORE,MORE,TAXES,DOLE,BETTER,APP/UNFAV,NO,INDEPEND,COLGRAD,CATHOLIC,75-100K,MODERATE,18-64,STATE,COMPLETE,MARICOPA,45-59,40-49,IND/OTHER,40-49,NO,WHITE,CATHOLIC,,,1.0
STATE ONLY,3.0,46.0,5.0,FIRST CALL,50-59,WHITE,MALE,GORE,KYL,APPROVE,UNFAVORABLE,GORE,LESS,ECON/JOBS,CLINTON,BETTER,APP/UNFAV,NO,INDEPEND,COLGRAD,NONE,,MODERATE,18-64,STATE,COMPLETE,MARICOPA,45-59,50-59,IND/OTHER,50-64,NO,WHITE,NONE,,,1.0
STATE ONLY,3.0,46.0,6.0,FIRST CALL,45-49,HISP,MALE,GORE,OTHER,APPROVE,FAVORABLE,GORE,MORE,MEDICARE/RX,CLINTON,BETTER,APP/FAV,NO,INDEPEND,COLGRAD,CATHOLIC,75-100K,MODERATE,18-64,STATE,COMPLETE,MARICOPA,45-59,40-49,IND/OTHER,40-49,YES,HISP,CATHOLIC,,,0.684
STATE ONLY,3.0,46.0,7.0,FIRST CALL,30-39,WHITE,MALE,GORE,KYL,APPROVE,FAVORABLE,GORE,MORE,EDUCATION,CLINTON,SAME,APP/FAV,NO,DEMOCRAT,POSTGRAD,CATHOLIC,OVER100K,LIBERAL,18-64,STATE,COMPLETE,MARICOPA,30-44,30-39,DEMOCRAT,30-39,NO,WHITE,CATHOLIC,,,1.0
STATE ONLY,3.0,46.0,8.0,FIRST CALL,50-59,WHITE,FEMALE,BUSH,KYL,DISAPPR,UNFAVORABLE,BUSH,LESS,HEALTHCARE,DOLE,BETTER,DIS/UNFAV,NO,REPUBLCN,COLGRAD,PROTESTANT,OVER100K,MODERATE,18-64,STATE,COMPLETE,MARICOPA,45-59,50-59,REPUBLICAN,50-64,NO,WHITE,PROT/CHRIST,,,1.363
STATE ONLY,3.0,46.0,9.0,FIRST CALL,40-44,WHITE,MALE,BUSH,KYL,DISAPPR,UNFAVORABLE,BUSH,LESS,SOCIALSECUR,DOLE,WORSE,DIS/UNFAV,NO,INDEPEND,SOMCOL/ASSOC,PROTESTANT,30-50K,CONSERV,18-64,STATE,COMPLETE,MARICOPA,30-44,40-49,IND/OTHER,40-49,NO,WHITE,PROT/CHRIST,,,1.315
STATE ONLY,3.0,46.0,10.0,FIRST CALL,40-44,HISP,MALE,BUSH,KYL,APPROVE,UNFAVORABLE,BUSH,LESS,EDUCATION,CLINTON,SAME,APP/UNFAV,NO,REPUBLCN,SOMCOL/ASSOC,CATHOLIC,75-100K,MODERATE,18-64,STATE,COMPLETE,MARICOPA,30-44,40-49,REPUBLICAN,40-49,YES,HISP,CATHOLIC,,,0.9
STATE ONLY,3.0,46.0,11.0,FIRST CALL,50-59,WHITE,FEMALE,GORE,OTHER,APPROVE,FAVORABLE,GORE,LESS,HEALTHCARE,CLINTON,BETTER,APP/FAV,NO,INDEPEND,SOMCOL/ASSOC,JEWISH,OVER100K,MODERATE,18-64,STATE,COMPLETE,MARICOPA,45-59,50-59,IND/OTHER,50-64,NO,WHITE,JEWISH,,,1.038
STATE ONLY,3.0,46.0,12.0,FIRST CALL,30-39,WHITE,FEMALE,GORE,DIDNOTVOTE,APPROVE,FAVORABLE,GORE,MORE,OMITS,CLINTON,BETTER,APP/FAV,YES,INDEPEND,COLGRAD,OTHERCHRIST,50-75K,LIBERAL,18-64,STATE,COMPLETE,MARICOPA,30-44,30-39,IND/OTHER,30-39,NO,WHITE,PROT/CHRIST,,,1.038
STATE ONLY,3.0,46.0,13.0,FIRST CALL,65-74,WHITE,FEMALE,BUSH,KYL,APPROVE,UNFAVORABLE,BUSH,LESS,TAXES,DOLE,BETTER,APP/UNFAV,NO,REPUBLCN,POSTGRAD,CATHOLIC,15-30K,MODERATE,65+,STATE,COMPLETE,MARICOPA,60+,60+,REPUBLICAN,65+,NO,WHITE,CATHOLIC,,,1.661
STATE ONLY,3.0,46.0,14.0,FIRST CALL,50-59,HISP,MALE,GORE,DIDNOTVOTE,APPROVE,FAVORABLE,GORE,LESS,ECON/JOBS,NOVOTE,BETTER,APP/FAV,YES,INDEPEND,COLGRAD,NONE,75-100K,LIBERAL,18-64,STATE,COMPLETE,MARICOPA,45-59,50-59,IND/OTHER,50-64,YES,HISP,NONE,,,0.684
STATE ONLY,3.0,46.0,15.0,FIRST CALL,40-44,WHITE,MALE,BUSH,KYL,APPROVE,UNFAVORABLE,BUSH,LESS,TAXES,DOLE,BETTER,APP/UNFAV,NO,INDEPEND,POSTGRAD,NONE,75-100K,CONSERV,18-64,STATE,COMPLETE,MARICOPA,30-44,40-49,IND/OTHER,40-49,NO,WHITE,NONE,,,1.315
STATE ONLY,3.0,46.0,16.0,FIRST CALL,18-24,WHITE,MALE,GORE,OTHER,APPROVE,FAVORABLE,GORE,MORE,ECON/JOBS,CLINTON,BETTER,APP/FAV,YES,DEMOCRAT,COLGRAD,CATHOLIC,30-50K,MODERATE,18-64,STATE,COMPLETE,MARICOPA,18-29,18-24,DEMOCRAT,18-24,NO,WHITE,CATHOLIC,,,1.243
STATE ONLY,3.0,46.0,17.0,SECOND CALL,30-39,WHITE,MALE,BUSH,KYL,DISAPPR,UNFAVORABLE,BUSH,LESS,ECON/JOBS,NOVOTE,SAME,DIS/UNFAV,NO,REPUBLCN,COLGRAD,CATHOLIC,75-100K,MODERATE,18-64,STATE,COMPLETE,MARICOPA,30-44,30-39,REPUBLICAN,30-39,NO,WHITE,CATHOLIC,,,1.315
STATE ONLY,3.0,46.0,18.0,SECOND CALL,65-74,WHITE,MALE,BUSH,KYL,APPROVE,UNFAVORABLE,BUSH,LESS,ECON/JOBS,DOLE,SAME,APP/UNFAV,NO,REPUBLCN,COLGRAD,PROTESTANT,OVER100K,CONSERV,65+,STATE,COMPLETE,MARICOPA,60+,60+,REPUBLICAN,65+,NO,WHITE,PROT/CHRIST,,,1.601
STATE ONLY,3.0,46.0,19.0,SECOND CALL,18-24,WHITE,FEMALE,BUSH,KYL,OMITS,UNFAVORABLE,BUSH,LESS,ECON/JOBS,DOLE,BETTER,OMITS,NO,REPUBLCN,COLGRAD,PROTESTANT,15-30K,MODERATE,18-64,STATE,COMPLETE,MARICOPA,18-29,18-24,REPUBLICAN,18-24,NO,WHITE,PROT/CHRIST,,,1.695
STATE ONLY,3.0,46.0,20.0,SECOND CALL,50-59,WHITE,MALE,GORE,KYL,APPROVE,FAVORABLE,GORE,MORE,WORLDAFFAIRS,CLINTON,BETTER,APP/FAV,NO,DEMOCRAT,COLGRAD,CATHOLIC,LESS15K,MODERATE,18-64,STATE,COMPLETE,MARICOPA,45-59,50-59,DEMOCRAT,50-64,NO,WHITE,CATHOLIC,,,1.0
STATE ONLY,3.0,46.0,21.0,SECOND CALL,50-59,WHITE,FEMALE,GORE,,APPROVE,UNFAVORABLE,GORE,MORE,HEALTHCARE,CLINTON,BETTER,APP/UNFAV,NO,INDEPEND,POSTGRAD,CATHOLIC,OVER100K,LIBERAL,18-64,STATE,COMPLETE,MARICOPA,45-59,50-59,IND/OTHER,50-64,NO,WHITE,CATHOLIC,,,1.038
