VERSION,STATEID,PRECINCT,SEQ,CALL,AGE9,RACE,SEX,PRES,SEN,CLINTON,BCPERSON,XWAY2000,GOVTDO,ISSUE,QUAL,RELRIGHT,X6VOTE,FINSIT,JOBPERS,GORETN,PARTYID,EDUC,RELIGION,INCOME,PHIL3,OVER65,STATE,BACKSIDE,GEOCODE,AGE,AGEABC,PARTY,AGE65,REL5,VNS1,VNS2,WEIGHT
STATE ONLY,43.0,63.0,29.0,THIRD CALL,30-39,WHITE,MALE,BUSH,CLARK,DISAPPR,UNFAVORABLE,BUSH,OMITS,WORLDAFFAIRS,CARES,OMITS,DOLE,WORSE,DIS/UNFAV,SOMEWHAT,DEMOCRAT,NOHS,JEWISH,75-100K,MODERATE,18-64,STATE,COMPLETE,EAST,30-44,30-39,DEMOCRAT,30-39,JEWISH,,,1.25
STATE ONLY,43.0,63.0,30.0,THIRD CALL,25-29,WHITE,MALE,BUSH,CLARK,DISAPPR,UNFAVORABLE,BUSH,OMITS,WORLDAFFAIRS,COMPLEXISSUE,OMITS,OMITS,WORSE,DIS/UNFAV,VERYIMP,DEMOCRAT,SOMCOL/ASSOC,JEWISH,75-100K,LIBERAL,18-64,STATE,COMPLETE,EAST,18-29,25-29,DEMOCRAT,25-29,JEWISH,,,1.447
STATE ONLY,43.0,63.0,31.0,THIRD CALL,30-39,WHITE,MALE,BUSH,FRIST,DISAPPR,UNFAVORABLE,GORE,OMITS,OMITS,COMPLEXISSUE,OMITS,DOLE,WORSE,DIS/UNFAV,SOMEWHAT,INDEPEND,NOHS,JEWISH,15-30K,LIBERAL,18-64,STATE,COMPLETE,EAST,30-44,30-39,IND/OTHER,30-39,JEWISH,,,1.377
STATE ONLY,43.0,63.0,32.0,THIRD CALL,25-29,WHITE,MALE,BUSH,FRIST,APPROVE,UNFAVORABLE,BUSH,OMITS,TAXES,COMPLEXISSUE,OMITS,DOLE,WORSE,APP/UNFAV,SOMEWHAT,REPUBLCN,NOHS,JEWISH,30-50K,MODERATE,18-64,STATE,COMPLETE,EAST,18-29,25-29,REPUBLICAN,25-29,JEWISH,,,1.596
STATE ONLY,43.0,63.0,33.0,THIRD CALL,30-39,WHITE,MALE,BUSH,FRIST,DISAPPR,UNFAVORABLE,BUSH,OMITS,OMITS,COMPLEXISSUE,OMITS,CLINTON,OMITS,DIS/UNFAV,SOMEWHAT,REPUBLCN,HSGRAD,JEWISH,30-50K,MODERATE,18-64,STATE,COMPLETE,EAST,30-44,30-39,REPUBLICAN,30-39,JEWISH,,,1.377
STATE ONLY,43.0,67.0,2.0,FIRST CALL,50-59,WHITE,FEMALE,GORE,FRIST,DISAPPR,UNFAVORABLE,GORE,LESS,OMITS,OMITS,YES,CLINTON,BETTER,DIS/UNFAV,NOTATALL,DEMOCRAT,HSGRAD,PROTESTANT,,CONSERV,18-64,STATE,COMPLETE,EAST,45-59,50-59,DEMOCRAT,50-64,PROT/CHRIST,,,1.397
STATE ONLY,43.0,67.0,3.0,FIRST CALL,40-44,WHITE,FEMALE,GORE,FRIST,DISAPPR,UNFAVORABLE,GORE,LESS,EDUCATION,COMPLEXISSUE,NO,CLINTON,BETTER,DIS/UNFAV,NOTTOOIMP,INDEPEND,POSTGRAD,PROTESTANT,30-50K,LIBERAL,18-64,STATE,COMPLETE,EAST,30-44,40-49,IND/OTHER,40-49,PROT/CHRIST,,,1.397
STATE ONLY,43.0,67.0,4.0,FIRST CALL,25-29,WHITE,MALE,BUSH,,APPROVE,UNFAVORABLE,BUSH,OMITS,OMITS,STRONGLEADER,OMITS,OMITS,SAME,APP/UNFAV,NOTTOOIMP,INDEPEND,HSGRAD,OTHERCHRIST,15-30K,MODERATE,18-64,STATE,COMPLETE,EAST,18-29,25-29,IND/OTHER,25-29,PROT/CHRIST,,,1.5330000000000001
STATE ONLY,43.0,67.0,5.0,FIRST CALL,45-49,WHITE,MALE,BUSH,FRIST,DISAPPR,UNFAVORABLE,BUSH,LESS,TAXES,CARES,NO,DOLE,BETTER,DIS/UNFAV,NOTATALL,REPUBLCN,SOMCOL/ASSOC,PROTESTANT,OVER100K,MODERATE,18-64,STATE,COMPLETE,EAST,45-59,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,1.342
STATE ONLY,43.0,67.0,6.0,FIRST CALL,45-49,WHITE,MALE,BUSH,FRIST,APPROVE,FAVORABLE,BUSH,LESS,OMITS,HONEST,NO,CLINTON,WORSE,APP/FAV,NOTTOOIMP,INDEPEND,SOMCOL/ASSOC,ELSE,50-75K,CONSERV,18-64,STATE,COMPLETE,EAST,45-59,40-49,IND/OTHER,40-49,OTHER,,,1.342
STATE ONLY,43.0,67.0,7.0,FIRST CALL,40-44,WHITE,MALE,OTHER,,DISAPPR,UNFAVORABLE,WOULDNOTVOTE,LESS,ECON/JOBS,HONEST,YES,DOLE,SAME,DIS/UNFAV,NOTATALL,INDEPEND,SOMCOL/ASSOC,OTHERCHRIST,30-50K,CONSERV,18-64,STATE,COMPLETE,EAST,30-44,40-49,IND/OTHER,40-49,PROT/CHRIST,,,1.3820000000000001
STATE ONLY,43.0,67.0,8.0,FIRST CALL,40-44,WHITE,MALE,BUSH,FRIST,DISAPPR,UNFAVORABLE,BUSH,LESS,TAXES,HONEST,NO,DOLE,SAME,DIS/UNFAV,NOTTOOIMP,REPUBLCN,COLGRAD,PROTESTANT,30-50K,CONSERV,18-64,STATE,COMPLETE,EAST,30-44,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,1.342
STATE ONLY,43.0,67.0,9.0,SECOND CALL,30-39,WHITE,FEMALE,GORE,,APPROVE,FAVORABLE,GORE,MORE,ECON/JOBS,EXPERIENCE,NO,CLINTON,BETTER,APP/FAV,NOTTOOIMP,INDEPEND,POSTGRAD,PROTESTANT,30-50K,LIBERAL,18-64,STATE,COMPLETE,EAST,30-44,30-39,IND/OTHER,30-39,PROT/CHRIST,,,1.3800000000000001
STATE ONLY,43.0,67.0,10.0,SECOND CALL,40-44,WHITE,FEMALE,NADER,,OMITS,UNFAVORABLE,BUSH,OMITS,OMITS,HONEST,NO,NOVOTE,SAME,OMITS,NOTATALL,INDEPEND,SOMCOL/ASSOC,ELSE,LESS15K,MODERATE,18-64,STATE,COMPLETE,EAST,30-44,40-49,IND/OTHER,40-49,OTHER,,,2.358
STATE ONLY,43.0,67.0,11.0,SECOND CALL,45-49,WHITE,FEMALE,BUSH,FRIST,DISAPPR,UNFAVORABLE,BUSH,LESS,OMITS,HONEST,NO,DOLE,SAME,DIS/UNFAV,NOTTOOIMP,REPUBLCN,POSTGRAD,CATHOLIC,75-100K,CONSERV,18-64,STATE,COMPLETE,EAST,45-59,40-49,REPUBLICAN,40-49,CATHOLIC,,,1.26
STATE ONLY,43.0,67.0,12.0,SECOND CALL,50-59,WHITE,FEMALE,BUSH,FRIST,OMITS,OMITS,OMITS,LESS,SOCIALSECUR,STRONGLEADER,YES,OMITS,OMITS,,NOTATALL,,,,,,18-64,STATE,NOTCOMPLETE,EAST,45-59,50-59,,50-64,,,,1.26
STATE ONLY,43.0,67.0,13.0,SECOND CALL,50-59,WHITE,MALE,GORE,FRIST,APPROVE,UNFAVORABLE,GORE,LESS,ECON/JOBS,EXPERIENCE,NO,CLINTON,SAME,APP/UNFAV,SOMEWHAT,INDEPEND,POSTGRAD,PROTESTANT,OVER100K,MODERATE,18-64,STATE,COMPLETE,EAST,45-59,50-59,IND/OTHER,50-64,PROT/CHRIST,,,1.49
STATE ONLY,43.0,67.0,14.0,SECOND CALL,40-44,WHITE,FEMALE,GORE,FRIST,APPROVE,FAVORABLE,GORE,MORE,SOCIALSECUR,COMPLEXISSUE,NO,CLINTON,BETTER,APP/FAV,VERYIMP,REPUBLCN,SOMCOL/ASSOC,OTHERCHRIST,50-75K,LIBERAL,18-64,STATE,COMPLETE,EAST,30-44,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,1.397
STATE ONLY,43.0,67.0,15.0,SECOND CALL,60-64,WHITE,MALE,GORE,CLARK,APPROVE,FAVORABLE,GORE,LESS,MEDICARE/RX,CARES,NO,CLINTON,BETTER,APP/FAV,SOMEWHAT,DEMOCRAT,SOMCOL/ASSOC,PROTESTANT,50-75K,MODERATE,18-64,STATE,COMPLETE,EAST,60+,60+,DEMOCRAT,50-64,PROT/CHRIST,,,2.09
STATE ONLY,43.0,67.0,16.0,SECOND CALL,40-44,WHITE,FEMALE,BUSH,FRIST,DISAPPR,UNFAVORABLE,BUSH,LESS,EDUCATION,STRONGLEADER,YES,DOLE,BETTER,DIS/UNFAV,NOTATALL,REPUBLCN,POSTGRAD,PROTESTANT,OVER100K,CONSERV,18-64,STATE,COMPLETE,EAST,30-44,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,1.26
STATE ONLY,43.0,67.0,17.0,SECOND CALL,50-59,WHITE,MALE,GORE,CLARK,APPROVE,FAVORABLE,GORE,LESS,ECON/JOBS,COMPLEXISSUE,NO,CLINTON,BETTER,APP/FAV,NOTTOOIMP,INDEPEND,HSGRAD,PROTESTANT,50-75K,MODERATE,18-64,STATE,COMPLETE,EAST,45-59,50-59,IND/OTHER,50-64,PROT/CHRIST,,,1.354
STATE ONLY,43.0,67.0,18.0,SECOND CALL,30-39,WHITE,FEMALE,BUSH,FRIST,DISAPPR,UNFAVORABLE,BUSH,LESS,WORLDAFFAIRS,GOODJUDGMENT,YES,NOVOTE,SAME,DIS/UNFAV,NOTATALL,REPUBLCN,HSGRAD,PROTESTANT,30-50K,CONSERV,18-64,STATE,COMPLETE,EAST,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,,,1.26
STATE ONLY,43.0,67.0,19.0,SECOND CALL,45-49,WHITE,MALE,BUSH,CLARK,DISAPPR,UNFAVORABLE,BUSH,LESS,OMITS,OMITS,YES,NOVOTE,SAME,DIS/UNFAV,OMITS,REPUBLCN,HSGRAD,PROTESTANT,30-50K,MODERATE,18-64,STATE,COMPLETE,EAST,45-59,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,1.218
STATE ONLY,43.0,67.0,20.0,SECOND CALL,45-49,WHITE,FEMALE,BUSH,FRIST,DISAPPR,UNFAVORABLE,BUSH,LESS,HEALTHCARE,HONEST,OMITS,DOLE,SAME,DIS/UNFAV,NOTTOOIMP,REPUBLCN,SOMCOL/ASSOC,PROTESTANT,OVER100K,CONSERV,18-64,STATE,COMPLETE,EAST,45-59,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,1.26
STATE ONLY,43.0,67.0,21.0,SECOND CALL,18-24,WHITE,MALE,BUSH,FRIST,DISAPPR,UNFAVORABLE,BUSH,LESS,TAXES,CARES,NO,NOVOTE,BETTER,DIS/UNFAV,NOTATALL,REPUBLCN,HSGRAD,PROTESTANT,OVER100K,CONSERV,18-64,STATE,COMPLETE,EAST,18-29,18-24,REPUBLICAN,18-24,PROT/CHRIST,,,1.552
STATE ONLY,43.0,67.0,22.0,SECOND CALL,30-39,WHITE,FEMALE,GORE,CLARK,APPROVE,UNFAVORABLE,GORE,MORE,EDUCATION,CARES,YES,CLINTON,BETTER,APP/UNFAV,NOTTOOIMP,DEMOCRAT,COLGRAD,OTHERCHRIST,50-75K,MODERATE,18-64,STATE,COMPLETE,EAST,30-44,30-39,DEMOCRAT,30-39,PROT/CHRIST,,,1.268
STATE ONLY,43.0,67.0,23.0,SECOND CALL,40-44,WHITE,MALE,BUSH,FRIST,DISAPPR,UNFAVORABLE,BUSH,LESS,OMITS,HONEST,YES,DOLE,BETTER,DIS/UNFAV,NOTATALL,REPUBLCN,COLGRAD,OTHERCHRIST,50-75K,CONSERV,18-64,STATE,COMPLETE,EAST,30-44,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,1.342
STATE ONLY,43.0,67.0,24.0,SECOND CALL,25-29,WHITE,FEMALE,BUSH,FRIST,DISAPPR,UNFAVORABLE,BUSH,MORE,EDUCATION,HONEST,OMITS,NOVOTE,BETTER,DIS/UNFAV,NOTATALL,REPUBLCN,COLGRAD,PROTESTANT,75-100K,CONSERV,18-64,STATE,COMPLETE,EAST,18-29,25-29,REPUBLICAN,25-29,PROT/CHRIST,,,1.455
STATE ONLY,43.0,67.0,25.0,SECOND CALL,18-24,WHITE,MALE,GORE,FRIST,APPROVE,UNFAVORABLE,GORE,LESS,ECON/JOBS,HONEST,NO,NOVOTE,BETTER,APP/UNFAV,SOMEWHAT,ELSE,,PROTESTANT,50-75K,MODERATE,18-64,STATE,COMPLETE,EAST,18-29,18-24,IND/OTHER,18-24,PROT/CHRIST,,,1.724
STATE ONLY,43.0,67.0,26.0,SECOND CALL,50-59,WHITE,FEMALE,GORE,CLARK,APPROVE,UNFAVORABLE,GORE,MORE,MEDICARE/RX,COMPLEXISSUE,NO,CLINTON,WORSE,APP/UNFAV,NOTTOOIMP,INDEPEND,POSTGRAD,NONE,15-30K,LIBERAL,18-64,STATE,COMPLETE,EAST,45-59,50-59,IND/OTHER,50-64,NONE,,,1.268
STATE ONLY,43.0,67.0,27.0,SECOND CALL,30-39,WHITE,FEMALE,GORE,CLARK,APPROVE,FAVORABLE,GORE,MORE,WORLDAFFAIRS,CARES,NO,CLINTON,SAME,APP/FAV,VERYIMP,DEMOCRAT,HSGRAD,ELSE,,LIBERAL,18-64,STATE,COMPLETE,EAST,30-44,30-39,DEMOCRAT,30-39,OTHER,,,1.268
STATE ONLY,43.0,67.0,28.0,SECOND CALL,50-59,WHITE,MALE,BUSH,FRIST,APPROVE,UNFAVORABLE,BUSH,LESS,WORLDAFFAIRS,STRONGLEADER,NO,DOLE,BETTER,APP/UNFAV,NOTATALL,INDEPEND,POSTGRAD,PROTESTANT,OVER100K,CONSERV,18-64,STATE,COMPLETE,EAST,45-59,50-59,IND/OTHER,50-64,PROT/CHRIST,,,1.342
STATE ONLY,43.0,67.0,29.0,SECOND CALL,65-74,WHITE,MALE,BUSH,FRIST,DISAPPR,UNFAVORABLE,BUSH,LESS,TAXES,HONEST,NO,DOLE,SAME,DIS/UNFAV,NOTATALL,REPUBLCN,POSTGRAD,PROTESTANT,50-75K,MODERATE,65+,STATE,COMPLETE,EAST,60+,60+,REPUBLICAN,65+,PROT/CHRIST,,,2.075
STATE ONLY,43.0,67.0,30.0,SECOND CALL,45-49,WHITE,FEMALE,BUSH,FRIST,DISAPPR,UNFAVORABLE,BUSH,OMITS,SOCIALSECUR,EXPERIENCE,NO,PEROT,SAME,DIS/UNFAV,NOTATALL,INDEPEND,SOMCOL/ASSOC,OTHERCHRIST,50-75K,CONSERV,18-64,STATE,COMPLETE,EAST,45-59,40-49,IND/OTHER,40-49,PROT/CHRIST,,,1.26
STATE ONLY,43.0,67.0,31.0,THIRD CALL,25-29,WHITE,MALE,GORE,CLARK,APPROVE,FAVORABLE,GORE,MORE,ECON/JOBS,STRONGLEADER,YES,NOVOTE,BETTER,APP/FAV,SOMEWHAT,DEMOCRAT,COLGRAD,OTHERCHRIST,75-100K,MODERATE,18-64,STATE,COMPLETE,EAST,18-29,25-29,DEMOCRAT,25-29,PROT/CHRIST,,,1.564
STATE ONLY,43.0,67.0,32.0,THIRD CALL,75+,WHITE,FEMALE,GORE,FRIST,APPROVE,FAVORABLE,GORE,LESS,MEDICARE/RX,OMITS,NO,CLINTON,SAME,APP/FAV,NOTTOOIMP,,SOMCOL/ASSOC,PROTESTANT,LESS15K,MODERATE,65+,STATE,COMPLETE,EAST,60+,60+,,65+,PROT/CHRIST,,,2.1590000000000003
STATE ONLY,43.0,67.0,33.0,THIRD CALL,40-44,WHITE,FEMALE,BUSH,FRIST,DISAPPR,UNFAVORABLE,BUSH,LESS,EDUCATION,COMPLEXISSUE,YES,DOLE,BETTER,DIS/UNFAV,NOTATALL,INDEPEND,HSGRAD,OTHERCHRIST,50-75K,LIBERAL,18-64,STATE,COMPLETE,EAST,30-44,40-49,IND/OTHER,40-49,PROT/CHRIST,,,1.26
STATE ONLY,43.0,67.0,34.0,THIRD CALL,50-59,WHITE,MALE,BUSH,,DISAPPR,UNFAVORABLE,BUSH,LESS,TAXES,GOODJUDGMENT,YES,DOLE,SAME,DIS/UNFAV,NOTATALL,REPUBLCN,HSGRAD,OTHERCHRIST,50-75K,CONSERV,18-64,STATE,COMPLETE,EAST,45-59,50-59,REPUBLICAN,50-64,PROT/CHRIST,,,1.325
STATE ONLY,43.0,67.0,35.0,THIRD CALL,30-39,WHITE,MALE,GORE,FRIST,APPROVE,UNFAVORABLE,GORE,MORE,WORLDAFFAIRS,COMPLEXISSUE,NO,CLINTON,BETTER,APP/UNFAV,SOMEWHAT,DEMOCRAT,POSTGRAD,PROTESTANT,OVER100K,MODERATE,18-64,STATE,COMPLETE,EAST,30-44,30-39,DEMOCRAT,30-39,PROT/CHRIST,,,1.49
STATE ONLY,43.0,67.0,36.0,THIRD CALL,50-59,WHITE,FEMALE,GORE,CLARK,APPROVE,UNFAVORABLE,GORE,MORE,WORLDAFFAIRS,COMPLEXISSUE,NO,CLINTON,SAME,APP/UNFAV,SOMEWHAT,DEMOCRAT,COLGRAD,PROTESTANT,OVER100K,LIBERAL,18-64,STATE,COMPLETE,EAST,45-59,50-59,DEMOCRAT,50-64,PROT/CHRIST,,,1.268
STATE ONLY,43.0,67.0,37.0,THIRD CALL,30-39,WHITE,MALE,BUSH,FRIST,DISAPPR,UNFAVORABLE,BUSH,LESS,ECON/JOBS,STRONGLEADER,NO,DOLE,SAME,DIS/UNFAV,NOTATALL,REPUBLCN,HSGRAD,NONE,30-50K,MODERATE,18-64,STATE,COMPLETE,EAST,30-44,30-39,REPUBLICAN,30-39,NONE,,,1.342
STATE ONLY,43.0,67.0,38.0,THIRD CALL,30-39,WHITE,FEMALE,GORE,CLARK,APPROVE,FAVORABLE,GORE,MORE,WORLDAFFAIRS,COMPLEXISSUE,NO,CLINTON,BETTER,APP/FAV,NOTATALL,DEMOCRAT,COLGRAD,PROTESTANT,50-75K,LIBERAL,18-64,STATE,COMPLETE,EAST,30-44,30-39,DEMOCRAT,30-39,PROT/CHRIST,,,1.268
STATE ONLY,43.0,67.0,39.0,THIRD CALL,18-24,WHITE,MALE,BUSH,FRIST,DISAPPR,UNFAVORABLE,BUSH,MORE,WORLDAFFAIRS,HONEST,OMITS,OMITS,SAME,DIS/UNFAV,NOTATALL,REPUBLCN,SOMCOL/ASSOC,OTHERCHRIST,30-50K,,18-64,STATE,COMPLETE,EAST,18-29,18-24,REPUBLICAN,18-24,PROT/CHRIST,,,1.552
STATE ONLY,43.0,67.0,40.0,THIRD CALL,50-59,WHITE,FEMALE,BUSH,FRIST,DISAPPR,UNFAVORABLE,BUSH,LESS,TAXES,HONEST,OMITS,CLINTON,BETTER,DIS/UNFAV,NOTATALL,INDEPEND,HSGRAD,,,CONSERV,18-64,STATE,COMPLETE,EAST,45-59,50-59,IND/OTHER,50-64,,,,1.26
STATE ONLY,43.0,77.0,1.0,FIRST CALL,40-44,WHITE,FEMALE,BUSH,CLARK,DISAPPR,UNFAVORABLE,BUSH,LESS,MEDICARE/RX,HONEST,YES,DOLE,SAME,DIS/UNFAV,NOTATALL,INDEPEND,SOMCOL/ASSOC,PROTESTANT,,MODERATE,18-64,STATE,COMPLETE,CENTRAL/WEST,30-44,40-49,IND/OTHER,40-49,PROT/CHRIST,,,0.839
STATE ONLY,43.0,77.0,2.0,FIRST CALL,45-49,WHITE,FEMALE,GORE,,APPROVE,UNFAVORABLE,GORE,MORE,HEALTHCARE,STRONGLEADER,NO,CLINTON,SAME,APP/UNFAV,NOTATALL,DEMOCRAT,POSTGRAD,CATHOLIC,30-50K,LIBERAL,18-64,STATE,COMPLETE,CENTRAL/WEST,45-59,40-49,DEMOCRAT,40-49,CATHOLIC,,,0.904
STATE ONLY,43.0,77.0,3.0,FIRST CALL,30-39,WHITE,FEMALE,BUSH,FRIST,DISAPPR,UNFAVORABLE,BUSH,LESS,WORLDAFFAIRS,HONEST,NO,DOLE,SAME,DIS/UNFAV,NOTATALL,REPUBLCN,SOMCOL/ASSOC,NONE,30-50K,MODERATE,18-64,STATE,COMPLETE,CENTRAL/WEST,30-44,30-39,REPUBLICAN,30-39,NONE,,,0.925
STATE ONLY,43.0,77.0,4.0,FIRST CALL,30-39,HISP,MALE,BUSH,FRIST,APPROVE,FAVORABLE,BUSH,LESS,WORLDAFFAIRS,GOODJUDGMENT,NO,NOVOTE,SAME,APP/FAV,NOTATALL,REPUBLCN,SOMCOL/ASSOC,OTHERCHRIST,30-50K,MODERATE,18-64,STATE,COMPLETE,CENTRAL/WEST,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,,,0.902
STATE ONLY,43.0,77.0,5.0,FIRST CALL,25-29,BLACK,FEMALE,GORE,CLARK,APPROVE,FAVORABLE,GORE,MORE,ECON/JOBS,CARES,YES,CLINTON,SAME,APP/FAV,VERYIMP,DEMOCRAT,SOMCOL/ASSOC,OTHERCHRIST,30-50K,MODERATE,18-64,STATE,COMPLETE,CENTRAL/WEST,18-29,25-29,DEMOCRAT,25-29,PROT/CHRIST,,,0.768
STATE ONLY,43.0,77.0,6.0,FIRST CALL,60-64,BLACK,MALE,GORE,CLARK,APPROVE,FAVORABLE,GORE,LESS,HEALTHCARE,EXPERIENCE,OMITS,CLINTON,BETTER,APP/FAV,VERYIMP,DEMOCRAT,NOHS,OTHERCHRIST,30-50K,MODERATE,18-64,STATE,COMPLETE,CENTRAL/WEST,60+,60+,DEMOCRAT,50-64,PROT/CHRIST,,,0.763
STATE ONLY,43.0,77.0,7.0,FIRST CALL,25-29,WHITE,FEMALE,NADER,FRIST,APPROVE,FAVORABLE,WOULDNOTVOTE,MORE,WORLDAFFAIRS,LIKEABLE,YES,NOVOTE,BETTER,APP/FAV,NOTATALL,INDEPEND,HSGRAD,OTHERCHRIST,30-50K,MODERATE,18-64,STATE,COMPLETE,CENTRAL/WEST,18-29,25-29,IND/OTHER,25-29,PROT/CHRIST,,,0.9
STATE ONLY,43.0,77.0,8.0,FIRST CALL,18-24,BLACK,MALE,GORE,CLARK,OMITS,OMITS,OMITS,MORE,MEDICARE/RX,STRONGLEADER,NO,OMITS,OMITS,,NOTTOOIMP,,,,,,18-64,STATE,NOTCOMPLETE,CENTRAL/WEST,18-29,18-24,,18-24,,,,0.8220000000000001
STATE ONLY,43.0,77.0,9.0,FIRST CALL,30-39,WHITE,MALE,BUSH,FRIST,DISAPPR,UNFAVORABLE,BUSH,LESS,TAXES,STRONGLEADER,NO,DOLE,SAME,DIS/UNFAV,NOTATALL,REPUBLCN,COLGRAD,OTHERCHRIST,OVER100K,CONSERV,18-64,STATE,COMPLETE,CENTRAL/WEST,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,,,0.992
STATE ONLY,43.0,77.0,10.0,FIRST CALL,45-49,WHITE,MALE,BUSH,FRIST,DISAPPR,UNFAVORABLE,BUSH,LESS,OMITS,HONEST,NO,DOLE,BETTER,DIS/UNFAV,NOTATALL,REPUBLCN,POSTGRAD,PROTESTANT,50-75K,CONSERV,18-64,STATE,COMPLETE,CENTRAL/WEST,45-59,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,0.992
STATE ONLY,43.0,77.0,11.0,FIRST CALL,45-49,BLACK,MALE,GORE,FRIST,APPROVE,FAVORABLE,GORE,MORE,HEALTHCARE,COMPLEXISSUE,NO,CLINTON,SAME,APP/FAV,NOTTOOIMP,DEMOCRAT,SOMCOL/ASSOC,ELSE,30-50K,MODERATE,18-64,STATE,COMPLETE,CENTRAL/WEST,45-59,40-49,DEMOCRAT,40-49,OTHER,,,0.893
STATE ONLY,43.0,77.0,12.0,FIRST CALL,75+,WHITE,FEMALE,GORE,CLARK,APPROVE,OMITS,GORE,LESS,SOCIALSECUR,CARES,NO,CLINTON,SAME,OMITS,NOTATALL,DEMOCRAT,NOHS,PROTESTANT,LESS15K,MODERATE,65+,STATE,COMPLETE,CENTRAL/WEST,60+,60+,DEMOCRAT,65+,PROT/CHRIST,,,0.78
STATE ONLY,43.0,77.0,13.0,FIRST CALL,45-49,WHITE,FEMALE,BUSH,FRIST,DISAPPR,UNFAVORABLE,BUSH,MORE,WORLDAFFAIRS,COMPLEXISSUE,NO,DOLE,SAME,DIS/UNFAV,NOTATALL,INDEPEND,HSGRAD,ELSE,,CONSERV,18-64,STATE,COMPLETE,CENTRAL/WEST,45-59,40-49,IND/OTHER,40-49,OTHER,,,0.925
STATE ONLY,43.0,77.0,14.0,SECOND CALL,18-24,WHITE,FEMALE,BUSH,FRIST,DISAPPR,UNFAVORABLE,BUSH,MORE,EDUCATION,HONEST,YES,NOVOTE,BETTER,DIS/UNFAV,NOTATALL,REPUBLCN,HSGRAD,OTHERCHRIST,50-75K,LIBERAL,18-64,STATE,COMPLETE,CENTRAL/WEST,18-29,18-24,REPUBLICAN,18-24,PROT/CHRIST,,,0.936
STATE ONLY,43.0,77.0,15.0,SECOND CALL,30-39,OTHER,MALE,BUSH,FRIST,APPROVE,FAVORABLE,BUSH,LESS,TAXES,CARES,NO,PEROT,BETTER,APP/FAV,NOTATALL,ELSE,SOMCOL/ASSOC,PROTESTANT,30-50K,MODERATE,18-64,STATE,COMPLETE,CENTRAL/WEST,30-44,30-39,IND/OTHER,30-39,PROT/CHRIST,,,0.992
STATE ONLY,43.0,77.0,16.0,SECOND CALL,30-39,WHITE,FEMALE,GORE,FRIST,APPROVE,FAVORABLE,GORE,MORE,ECON/JOBS,EXPERIENCE,NO,CLINTON,BETTER,APP/FAV,VERYIMP,REPUBLCN,SOMCOL/ASSOC,CATHOLIC,30-50K,,18-64,STATE,COMPLETE,CENTRAL/WEST,30-44,30-39,REPUBLICAN,30-39,CATHOLIC,,,0.914
STATE ONLY,43.0,77.0,17.0,SECOND CALL,30-39,WHITE,MALE,BUSH,FRIST,DISAPPR,UNFAVORABLE,BUSH,LESS,SOCIALSECUR,HONEST,NO,DOLE,BETTER,DIS/UNFAV,NOTATALL,REPUBLCN,SOMCOL/ASSOC,PROTESTANT,50-75K,CONSERV,18-64,STATE,COMPLETE,CENTRAL/WEST,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,,,0.992
STATE ONLY,43.0,77.0,18.0,SECOND CALL,18-24,WHITE,MALE,GORE,CLARK,APPROVE,FAVORABLE,GORE,MORE,ECON/JOBS,CARES,NO,NOVOTE,BETTER,APP/FAV,VERYIMP,DEMOCRAT,HSGRAD,OTHERCHRIST,15-30K,CONSERV,18-64,STATE,COMPLETE,CENTRAL/WEST,18-29,18-24,DEMOCRAT,18-24,PROT/CHRIST,,,0.9
STATE ONLY,43.0,77.0,19.0,SECOND CALL,50-59,BLACK,MALE,GORE,,APPROVE,FAVORABLE,GORE,MORE,ECON/JOBS,EXPERIENCE,YES,CLINTON,BETTER,APP/FAV,VERYIMP,DEMOCRAT,SOMCOL/ASSOC,PROTESTANT,50-75K,MODERATE,18-64,STATE,COMPLETE,CENTRAL/WEST,45-59,50-59,DEMOCRAT,50-64,PROT/CHRIST,,,0.883
STATE ONLY,43.0,77.0,20.0,SECOND CALL,30-39,WHITE,FEMALE,GORE,CLARK,APPROVE,FAVORABLE,GORE,MORE,SOCIALSECUR,HONEST,YES,CLINTON,BETTER,APP/FAV,SOMEWHAT,DEMOCRAT,HSGRAD,OTHERCHRIST,50-75K,LIBERAL,18-64,STATE,COMPLETE,CENTRAL/WEST,30-44,30-39,DEMOCRAT,30-39,PROT/CHRIST,,,0.8300000000000001
