VERSION,STATEID,PRECINCT,SEQ,CALL,AGE9,RACE,SEX,PRES,SEN,CLINTON,BCPERSON,XWAY2000,GOVTDO,SIZEPLC3,ISSUE,QUAL,RELRIGHT,X6VOTE,FINSIT,JOBPERS,WORK,ROBB,PARTYID,UNFAIRVA,SIZEPLAC,EDUC,RELIGION,ATTEND,INCOME,MARRIED,CHILD,PHIL3,OVER65,SURPLUS4,TIMEVAS,STATE,BACKSIDE,GEOCODE,AGE,AGEABC,PARTY,AGE65,REL5,PRESKNOW,SAYANY,ISSVQUAL,VNS1,VNS2,WEIGHT
NATIONAL PINK,47.0,84.0,14.0,FIRST CALL,25-29,WHITE,MALE,BUSH,ALLEN,,,,,SUBURBS,,,NO,,,,YES,,REPUBLCN,,SUBURBS,,NONE,,50-75K,YES,NO,MODERATE,18-64,,,NATIONAL,COMPLETE,EST/RICHMOND,18-29,25-29,REPUBLICAN,25-29,NONE,,,,,,1.042
NATIONAL PINK,47.0,84.0,15.0,FIRST CALL,45-49,WHITE,MALE,BUSH,ALLEN,,,,,SUBURBS,,,NO,,,,YES,,INDEPEND,,SUBURBS,,PROTESTANT,,75-100K,YES,NO,MODERATE,18-64,,,NATIONAL,COMPLETE,EST/RICHMOND,45-59,40-49,IND/OTHER,40-49,PROT/CHRIST,,,,,,1.137
NATIONAL PINK,47.0,84.0,16.0,FIRST CALL,50-59,WHITE,MALE,BUSH,ALLEN,,,,,SUBURBS,,,NO,,,,YES,,REPUBLCN,,SUBURBS,,PROTESTANT,,50-75K,YES,YES,MODERATE,18-64,,,NATIONAL,COMPLETE,EST/RICHMOND,45-59,50-59,REPUBLICAN,50-64,PROT/CHRIST,,,,,,1.137
NATIONAL WHITE,47.0,84.0,17.0,SECOND CALL,45-49,WHITE,FEMALE,BUSH,ALLEN,DISAPPR,UNFAVORABLE,BUSH,LESS,SUBURBS,EDUCATION,STRONGLEADER,NO,DOLE,BETTER,DIS/UNFAV,YES,,,,SUBURBS,SOMCOL/ASSOC,CATHOLIC,AFEWAYEAR,,YES,YES,MODERATE,18-64,,,NATIONAL,COMPLETE,EST/RICHMOND,45-59,40-49,,40-49,CATHOLIC,,,ISSUES,,,1.207
NATIONAL WHITE,47.0,84.0,18.0,SECOND CALL,30-39,BLACK,MALE,GORE,ROBB,APPROVE,FAVORABLE,GORE,MORE,SUBURBS,ECON/JOBS,EXPERIENCE,YES,CLINTON,BETTER,APP/FAV,YES,,DEMOCRAT,,SUBURBS,SOMCOL/ASSOC,PROTESTANT,ONCEAWEEK,OVER100K,YES,YES,MODERATE,18-64,,,NATIONAL,COMPLETE,EST/RICHMOND,30-44,30-39,DEMOCRAT,30-39,PROT/CHRIST,,,ISSUES,,,1.174
NATIONAL WHITE,47.0,84.0,19.0,SECOND CALL,30-39,WHITE,FEMALE,GORE,ROBB,APPROVE,FAVORABLE,GORE,MORE,SUBURBS,EDUCATION,HONEST,NO,CLINTON,BETTER,APP/FAV,YES,,INDEPEND,,SUBURBS,POSTGRAD,PROTESTANT,ONCEAWEEK,75-100K,YES,YES,MODERATE,18-64,,,NATIONAL,COMPLETE,EST/RICHMOND,30-44,30-39,IND/OTHER,30-39,PROT/CHRIST,,,ISSUES,,,1.28
NATIONAL WHITE,47.0,84.0,20.0,SECOND CALL,50-59,WHITE,FEMALE,BUSH,ALLEN,DISAPPR,UNFAVORABLE,BUSH,LESS,SUBURBS,OMITS,STRONGLEADER,YES,DOLE,SAME,DIS/UNFAV,NO,,REPUBLCN,,SUBURBS,SOMCOL/ASSOC,PROTESTANT,MORETHAN1AWK,50-75K,YES,NO,CONSERV,18-64,,,NATIONAL,COMPLETE,EST/RICHMOND,45-59,50-59,REPUBLICAN,50-64,PROT/CHRIST,,,PERSONALQUAL,,,1.207
NATIONAL YELLOW,47.0,84.0,21.0,SECOND CALL,25-29,WHITE,MALE,GORE,ALLEN,APPROVE,FAVORABLE,GORE,MORE,SUBURBS,ECON/JOBS,LIKEABLE,NO,CLINTON,BETTER,APP/FAV,YES,,DEMOCRAT,,SUBURBS,HSGRAD,OTHERCHRIST,AFEWAYEAR,30-50K,NO,NO,MODERATE,18-64,,,NATIONAL,COMPLETE,EST/RICHMOND,18-29,25-29,DEMOCRAT,25-29,PROT/CHRIST,,,ISSUES,ECON/JOBS,LIKEABLE,1.075
NATIONAL YELLOW,47.0,84.0,22.0,SECOND CALL,40-44,WHITE,FEMALE,BUSH,ALLEN,DISAPPR,FAVORABLE,BUSH,OMITS,SUBURBS,WORLDAFFAIRS,GOODJUDGMENT,NO,DOLE,SAME,DIS/FAV,YES,,REPUBLCN,,SUBURBS,HSGRAD,CATHOLIC,MORETHAN1AWK,75-100K,YES,NO,MODERATE,18-64,,,NATIONAL,COMPLETE,EST/RICHMOND,30-44,40-49,REPUBLICAN,40-49,CATHOLIC,,,ISSUES,WORLDAFFAIRS,GOODJUDGMENT,1.207
NATIONAL YELLOW,47.0,84.0,23.0,SECOND CALL,50-59,WHITE,MALE,BUSH,ROBB,APPROVE,FAVORABLE,BUSH,LESS,SUBURBS,SOCIALSECUR,CARES,NO,DOLE,BETTER,APP/FAV,YES,,ELSE,,SUBURBS,COLGRAD,PROTESTANT,AFEWAMONTH,OVER100K,YES,YES,MODERATE,18-64,,,NATIONAL,COMPLETE,EST/RICHMOND,45-59,50-59,IND/OTHER,50-64,PROT/CHRIST,,,ISSUES,SOCIALSECUR,CARES,1.171
NATIONAL YELLOW,47.0,84.0,24.0,SECOND CALL,30-39,WHITE,FEMALE,GORE,ROBB,APPROVE,FAVORABLE,GORE,LESS,SUBURBS,OMITS,STRONGLEADER,NO,CLINTON,BETTER,APP/FAV,YES,,DEMOCRAT,,SUBURBS,SOMCOL/ASSOC,OTHERCHRIST,AFEWAYEAR,OVER100K,YES,YES,LIBERAL,18-64,,,NATIONAL,COMPLETE,EST/RICHMOND,30-44,30-39,DEMOCRAT,30-39,PROT/CHRIST,,,PERSONALQUAL,OMITS,STRONGLEADER,1.28
NATIONAL GREY,47.0,84.0,25.0,SECOND CALL,18-24,WHITE,FEMALE,BUSH,ALLEN,,,,,SUBURBS,,,,,,,,,REPUBLCN,,SUBURBS,SOMCOL/ASSOC,,,OVER100K,,,CONSERV,18-64,REDUCNATDEBT,,NATIONAL,COMPLETE,EST/RICHMOND,18-29,18-24,REPUBLICAN,18-24,,ONLYGORE,ONLYGORE,,,,1.108
NATIONAL GREY,47.0,84.0,26.0,SECOND CALL,45-49,WHITE,FEMALE,GORE,ROBB,,,,,SUBURBS,,,,,,,,,DEMOCRAT,,SUBURBS,COLGRAD,,,50-75K,,,LIBERAL,18-64,SOCIALSECURI,,NATIONAL,COMPLETE,EST/RICHMOND,45-59,40-49,DEMOCRAT,40-49,,ONLYBUSH,BOTH,,,,1.28
NATIONAL GREY,47.0,84.0,27.0,SECOND CALL,30-39,WHITE,FEMALE,BUSH,ALLEN,,,,,SUBURBS,,,,,,,,,REPUBLCN,,SUBURBS,POSTGRAD,,,50-75K,,,CONSERV,18-64,SOCIALSECURI,,NATIONAL,COMPLETE,EST/RICHMOND,30-44,30-39,REPUBLICAN,30-39,,ONLYBUSH,BOTH,,,,1.207
NATIONAL GREY,47.0,84.0,28.0,SECOND CALL,65-74,BLACK,MALE,BUSH,ALLEN,,,,,SUBURBS,,,,,,,,,DEMOCRAT,,SUBURBS,POSTGRAD,,,30-50K,,,MODERATE,65+,SOCIALSECURI,,NATIONAL,COMPLETE,EST/RICHMOND,60+,60+,DEMOCRAT,65+,,NEITHER,BOTH,,,,1.659
NATIONAL PINK,47.0,84.0,29.0,SECOND CALL,30-39,WHITE,FEMALE,BUSH,ALLEN,,,,,SUBURBS,,,NO,,,,NO,,INDEPEND,,SUBURBS,,PROTESTANT,,75-100K,YES,YES,LIBERAL,18-64,,,NATIONAL,COMPLETE,EST/RICHMOND,30-44,30-39,IND/OTHER,30-39,PROT/CHRIST,,,,,,1.207
NATIONAL PINK,47.0,84.0,30.0,SECOND CALL,45-49,BLACK,FEMALE,GORE,ROBB,,,,,SUBURBS,,,NO,,,,YES,,DEMOCRAT,,SUBURBS,,OTHERCHRIST,,50-75K,NO,YES,CONSERV,18-64,,,NATIONAL,COMPLETE,EST/RICHMOND,45-59,40-49,DEMOCRAT,40-49,PROT/CHRIST,,,,,,1.246
NATIONAL PINK,47.0,84.0,31.0,SECOND CALL,50-59,WHITE,FEMALE,BUSH,ALLEN,,,,,SUBURBS,,,NO,,,,NO,,INDEPEND,,SUBURBS,,PROTESTANT,,50-75K,YES,YES,MODERATE,18-64,,,NATIONAL,COMPLETE,EST/RICHMOND,45-59,50-59,IND/OTHER,50-64,PROT/CHRIST,,,,,,1.207
NATIONAL PINK,47.0,84.0,32.0,SECOND CALL,40-44,BLACK,FEMALE,BUSH,ALLEN,,,,,SUBURBS,,,NO,,,,NO,,INDEPEND,,SUBURBS,,PROTESTANT,,50-75K,YES,YES,MODERATE,18-64,,,NATIONAL,COMPLETE,EST/RICHMOND,30-44,40-49,IND/OTHER,40-49,PROT/CHRIST,,,,,,1.176
NATIONAL WHITE,47.0,84.0,33.0,THIRD CALL,30-39,WHITE,FEMALE,BUSH,ALLEN,DISAPPR,UNFAVORABLE,BUSH,LESS,SUBURBS,ECON/JOBS,COMPLEXISSUE,NO,PEROT,BETTER,DIS/UNFAV,YES,,REPUBLCN,,SUBURBS,COLGRAD,PROTESTANT,ONCEAWEEK,75-100K,YES,YES,MODERATE,18-64,,,NATIONAL,COMPLETE,EST/RICHMOND,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,,,PERSONALQUAL,,,1.207
NATIONAL WHITE,47.0,84.0,34.0,THIRD CALL,30-39,WHITE,FEMALE,BUSH,ALLEN,DISAPPR,UNFAVORABLE,BUSH,MORE,SUBURBS,EDUCATION,GOODJUDGMENT,NO,DOLE,SAME,DIS/UNFAV,NO,,REPUBLCN,,SUBURBS,SOMCOL/ASSOC,NONE,NEVER,OVER100K,YES,YES,MODERATE,18-64,,,NATIONAL,COMPLETE,EST/RICHMOND,30-44,30-39,REPUBLICAN,30-39,NONE,,,PERSONALQUAL,,,1.207
NATIONAL WHITE,47.0,84.0,35.0,THIRD CALL,25-29,WHITE,MALE,BUSH,ALLEN,DISAPPR,UNFAVORABLE,BUSH,LESS,SUBURBS,EDUCATION,LIKEABLE,NO,DOLE,SAME,DIS/UNFAV,YES,,INDEPEND,,SUBURBS,COLGRAD,NONE,NEVER,50-75K,NO,NO,CONSERV,18-64,,,NATIONAL,COMPLETE,EST/RICHMOND,18-29,25-29,IND/OTHER,25-29,NONE,,,PERSONALQUAL,,,1.042
NATIONAL WHITE,47.0,84.0,36.0,THIRD CALL,40-44,WHITE,MALE,GORE,ROBB,APPROVE,FAVORABLE,GORE,MORE,SUBURBS,ECON/JOBS,GOODJUDGMENT,NO,CLINTON,BETTER,APP/FAV,YES,,DEMOCRAT,,SUBURBS,HSGRAD,OTHERCHRIST,NEVER,50-75K,YES,YES,MODERATE,18-64,,,NATIONAL,COMPLETE,EST/RICHMOND,30-44,40-49,DEMOCRAT,40-49,PROT/CHRIST,,,ISSUES,,,1.205
NATIONAL WHITE,47.0,84.0,37.0,THIRD CALL,45-49,WHITE,MALE,BUSH,ALLEN,DISAPPR,UNFAVORABLE,BUSH,LESS,SUBURBS,OMITS,HONEST,NO,DOLE,SAME,DIS/UNFAV,YES,,REPUBLCN,,SUBURBS,POSTGRAD,PROTESTANT,ONCEAWEEK,75-100K,YES,YES,MODERATE,18-64,,,NATIONAL,COMPLETE,EST/RICHMOND,45-59,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,PERSONALQUAL,,,1.137
NATIONAL YELLOW,47.0,84.0,38.0,THIRD CALL,,BLACK,FEMALE,GORE,,OMITS,OMITS,OMITS,OMITS,SUBURBS,SOCIALSECUR,OMITS,OMITS,OMITS,OMITS,,NO,,,,SUBURBS,,,OMITS,,,,,,,,NATIONAL,NOTCOMPLETE,EST/RICHMOND,,,,,,,,OMITS,SOCIALSECUR,OMITS,1.229
NATIONAL YELLOW,47.0,84.0,39.0,THIRD CALL,30-39,WHITE,FEMALE,GORE,ROBB,APPROVE,FAVORABLE,GORE,LESS,SUBURBS,EDUCATION,EXPERIENCE,NO,CLINTON,BETTER,APP/FAV,NO,,DEMOCRAT,,SUBURBS,COLGRAD,OTHERCHRIST,AFEWAMONTH,50-75K,YES,YES,LIBERAL,18-64,,,NATIONAL,COMPLETE,EST/RICHMOND,30-44,30-39,DEMOCRAT,30-39,PROT/CHRIST,,,ISSUES,EDUCATION,EXPERIENCE,1.28
NATIONAL YELLOW,47.0,84.0,40.0,THIRD CALL,45-49,HISP,FEMALE,NADER,ROBB,OMITS,OMITS,OMITS,MORE,SUBURBS,OMITS,HONEST,NO,OMITS,OMITS,,YES,,,,SUBURBS,,,OMITS,,,,,18-64,,,NATIONAL,NOTCOMPLETE,EST/RICHMOND,45-59,40-49,,40-49,,,,OMITS,OMITS,HONEST,0.5690000000000001
NATIONAL YELLOW,47.0,84.0,41.0,THIRD CALL,30-39,WHITE,MALE,GORE,ROBB,APPROVE,UNFAVORABLE,GORE,MORE,SUBURBS,TAXES,COMPLEXISSUE,NO,CLINTON,BETTER,APP/UNFAV,YES,,INDEPEND,,SUBURBS,POSTGRAD,NONE,AFEWAYEAR,OVER100K,YES,NO,LIBERAL,18-64,,,NATIONAL,COMPLETE,EST/RICHMOND,30-44,30-39,IND/OTHER,30-39,NONE,,,ISSUES,TAXES,COMPLEXISSUE,1.205
NATIONAL YELLOW,47.0,84.0,42.0,THIRD CALL,40-44,BLACK,FEMALE,BUSH,ALLEN,DISAPPR,UNFAVORABLE,BUSH,LESS,SUBURBS,EDUCATION,HONEST,NO,DOLE,BETTER,DIS/UNFAV,YES,,INDEPEND,,SUBURBS,SOMCOL/ASSOC,OTHERCHRIST,ONCEAWEEK,OVER100K,YES,NO,CONSERV,18-64,,,NATIONAL,COMPLETE,EST/RICHMOND,30-44,40-49,IND/OTHER,40-49,PROT/CHRIST,,,PERSONALQUAL,EDUCATION,HONEST,1.176
NATIONAL GREY,47.0,84.0,43.0,THIRD CALL,18-24,HISP,FEMALE,BUSH,ALLEN,,,,,SUBURBS,,,,,,,,,REPUBLCN,,SUBURBS,SOMCOL/ASSOC,,,OVER100K,,,MODERATE,18-64,SOCIALSECURI,,NATIONAL,COMPLETE,EST/RICHMOND,18-29,18-24,REPUBLICAN,18-24,,ONLYBUSH,ONLYGORE,,,,1.077
NATIONAL GREY,47.0,84.0,44.0,THIRD CALL,30-39,BLACK,FEMALE,BUSH,ALLEN,,,,,SUBURBS,,,,,,,,,INDEPEND,,SUBURBS,SOMCOL/ASSOC,,,50-75K,,,MODERATE,18-64,CUTFEDINCTAX,,NATIONAL,COMPLETE,EST/RICHMOND,30-44,30-39,IND/OTHER,30-39,,BOTH,BOTH,,,,1.176
NATIONAL GREY,47.0,84.0,45.0,THIRD CALL,30-39,WHITE,MALE,BUSH,ALLEN,,,,,SUBURBS,,,,,,,,,REPUBLCN,,SUBURBS,NOHS,,,30-50K,,,CONSERV,18-64,CUTFEDINCTAX,,NATIONAL,COMPLETE,EST/RICHMOND,30-44,30-39,REPUBLICAN,30-39,,BOTH,BOTH,,,,1.137
NATIONAL GREY,47.0,84.0,46.0,THIRD CALL,50-59,BLACK,MALE,GORE,ROBB,,,,,SUBURBS,,,,,,,,,DEMOCRAT,,SUBURBS,SOMCOL/ASSOC,,,50-75K,,,MODERATE,18-64,REDUCNATDEBT,,NATIONAL,COMPLETE,EST/RICHMOND,45-59,50-59,DEMOCRAT,50-64,,ONLYGORE,NEITHER,,,,1.174
NATIONAL GREY,47.0,84.0,47.0,THIRD CALL,18-24,WHITE,FEMALE,BUSH,ALLEN,,,,,SUBURBS,,,,,,,,,REPUBLCN,,SUBURBS,SOMCOL/ASSOC,,,30-50K,,,MODERATE,18-64,CUTFEDINCTAX,,NATIONAL,COMPLETE,EST/RICHMOND,18-29,18-24,REPUBLICAN,18-24,,ONLYBUSH,BOTH,,,,1.108
NATIONAL PINK,47.0,84.0,48.0,THIRD CALL,40-44,WHITE,FEMALE,BUSH,ALLEN,,,,,SUBURBS,,,NO,,,,YES,,INDEPEND,,SUBURBS,,CATHOLIC,,75-100K,YES,NO,CONSERV,18-64,,,NATIONAL,COMPLETE,EST/RICHMOND,30-44,40-49,IND/OTHER,40-49,CATHOLIC,,,,,,1.207
NATIONAL PINK,47.0,84.0,49.0,THIRD CALL,50-59,WHITE,MALE,GORE,ROBB,,,,,SUBURBS,,,NO,,,,YES,,INDEPEND,,SUBURBS,,PROTESTANT,,OVER100K,YES,NO,MODERATE,18-64,,,NATIONAL,COMPLETE,EST/RICHMOND,45-59,50-59,IND/OTHER,50-64,PROT/CHRIST,,,,,,1.205
NATIONAL PINK,47.0,84.0,50.0,THIRD CALL,50-59,WHITE,FEMALE,BUSH,ALLEN,,,,,SUBURBS,,,NO,,,,YES,,INDEPEND,,SUBURBS,,PROTESTANT,,75-100K,YES,NO,CONSERV,18-64,,,NATIONAL,COMPLETE,EST/RICHMOND,45-59,50-59,IND/OTHER,50-64,PROT/CHRIST,,,,,,1.207
NATIONAL PINK,47.0,84.0,51.0,THIRD CALL,40-44,WHITE,MALE,BUSH,ALLEN,,,,,SUBURBS,,,NO,,,,YES,,REPUBLCN,,SUBURBS,,CATHOLIC,,OVER100K,YES,YES,CONSERV,18-64,,,NATIONAL,COMPLETE,EST/RICHMOND,30-44,40-49,REPUBLICAN,40-49,CATHOLIC,,,,,,1.137
NATIONAL PINK,47.0,84.0,52.0,THIRD CALL,30-39,WHITE,MALE,BUSH,ALLEN,,,,,SUBURBS,,,YES,,,,YES,,REPUBLCN,,SUBURBS,,PROTESTANT,,OVER100K,YES,YES,MODERATE,18-64,,,NATIONAL,COMPLETE,EST/RICHMOND,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,,,,,,1.137
NATIONAL WHITE,47.0,85.0,1.0,FIRST CALL,50-59,WHITE,FEMALE,BUSH,ALLEN,DISAPPR,UNFAVORABLE,BUSH,LESS,SUBURBS,SOCIALSECUR,COMPLEXISSUE,YES,DOLE,BETTER,DIS/UNFAV,NO,,REPUBLCN,,SUBURBS,SOMCOL/ASSOC,PROTESTANT,ONCEAWEEK,OVER100K,YES,YES,CONSERV,18-64,,,NATIONAL,COMPLETE,EST/RICHMOND,45-59,50-59,REPUBLICAN,50-64,PROT/CHRIST,,,ISSUES,,,1.171
NATIONAL WHITE,47.0,85.0,2.0,FIRST CALL,30-39,WHITE,MALE,BUSH,ALLEN,DISAPPR,UNFAVORABLE,BUSH,LESS,SUBURBS,TAXES,STRONGLEADER,NO,DOLE,BETTER,DIS/UNFAV,YES,,REPUBLCN,,SUBURBS,COLGRAD,ELSE,AFEWAYEAR,OVER100K,YES,NO,MODERATE,18-64,,,NATIONAL,COMPLETE,EST/RICHMOND,30-44,30-39,REPUBLICAN,30-39,OTHER,,,ISSUES,,,1.103
NATIONAL WHITE,47.0,85.0,3.0,FIRST CALL,45-49,WHITE,FEMALE,BUSH,ALLEN,DISAPPR,UNFAVORABLE,BUSH,LESS,SUBURBS,ECON/JOBS,STRONGLEADER,YES,DOLE,SAME,DIS/UNFAV,YES,,REPUBLCN,,SUBURBS,COLGRAD,PROTESTANT,MORETHAN1AWK,30-50K,YES,NO,CONSERV,18-64,,,NATIONAL,COMPLETE,EST/RICHMOND,45-59,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,PERSONALQUAL,,,1.171
NATIONAL WHITE,47.0,85.0,4.0,FIRST CALL,50-59,WHITE,FEMALE,BUSH,ALLEN,DISAPPR,UNFAVORABLE,WOULDNOTVOTE,LESS,SUBURBS,TAXES,OMITS,NO,NOVOTE,SAME,DIS/UNFAV,YES,,INDEPEND,,SUBURBS,COLGRAD,PROTESTANT,ONCEAWEEK,75-100K,YES,NO,MODERATE,18-64,,,NATIONAL,COMPLETE,EST/RICHMOND,45-59,50-59,IND/OTHER,50-64,PROT/CHRIST,,,PERSONALQUAL,,,1.171
NATIONAL YELLOW,47.0,85.0,5.0,FIRST CALL,30-39,WHITE,FEMALE,GORE,ROBB,DISAPPR,UNFAVORABLE,GORE,MORE,SUBURBS,MEDICARE/RX,GOODJUDGMENT,NO,CLINTON,BETTER,DIS/UNFAV,YES,,INDEPEND,,SUBURBS,COLGRAD,OTHERCHRIST,AFEWAYEAR,50-75K,NO,NO,MODERATE,18-64,,,NATIONAL,COMPLETE,EST/RICHMOND,30-44,30-39,IND/OTHER,30-39,PROT/CHRIST,,,ISSUES,MEDICARE/RX,GOODJUDGMENT,1.241
NATIONAL YELLOW,47.0,85.0,6.0,FIRST CALL,30-39,WHITE,MALE,BUSH,ALLEN,DISAPPR,UNFAVORABLE,WOULDNOTVOTE,LESS,SUBURBS,HEALTHCARE,STRONGLEADER,NO,PEROT,WORSE,DIS/UNFAV,YES,,REPUBLCN,,SUBURBS,SOMCOL/ASSOC,CATHOLIC,AFEWAYEAR,30-50K,YES,YES,MODERATE,18-64,,,NATIONAL,COMPLETE,EST/RICHMOND,30-44,30-39,REPUBLICAN,30-39,CATHOLIC,,,ISSUES,HEALTHCARE,STRONGLEADER,1.103
NATIONAL YELLOW,47.0,85.0,7.0,FIRST CALL,30-39,WHITE,MALE,BUSH,ALLEN,DISAPPR,UNFAVORABLE,BUSH,LESS,SUBURBS,TAXES,HONEST,NO,DOLE,SAME,DIS/UNFAV,YES,,ELSE,,SUBURBS,COLGRAD,NONE,NEVER,OVER100K,YES,YES,MODERATE,18-64,,,NATIONAL,COMPLETE,EST/RICHMOND,30-44,30-39,IND/OTHER,30-39,NONE,,,ISSUES,TAXES,HONEST,1.103
NATIONAL YELLOW,47.0,85.0,8.0,FIRST CALL,40-44,WHITE,MALE,BUSH,ALLEN,DISAPPR,UNFAVORABLE,BUSH,LESS,SUBURBS,EDUCATION,STRONGLEADER,NO,DOLE,SAME,DIS/UNFAV,YES,,INDEPEND,,SUBURBS,POSTGRAD,CATHOLIC,ONCEAWEEK,OVER100K,YES,YES,CONSERV,18-64,,,NATIONAL,COMPLETE,EST/RICHMOND,30-44,40-49,IND/OTHER,40-49,CATHOLIC,,,PERSONALQUAL,EDUCATION,STRONGLEADER,1.103
NATIONAL GREY,47.0,85.0,9.0,FIRST CALL,18-24,WHITE,FEMALE,BUSH,ALLEN,,,,,SUBURBS,,,,,,,,,REPUBLCN,,SUBURBS,SOMCOL/ASSOC,,,15-30K,,,MODERATE,18-64,REDUCNATDEBT,,NATIONAL,COMPLETE,EST/RICHMOND,18-29,18-24,REPUBLICAN,18-24,,ONLYBUSH,ONLYGORE,,,,1.073
NATIONAL GREY,47.0,85.0,10.0,FIRST CALL,30-39,WHITE,FEMALE,BUSH,ALLEN,,,,,SUBURBS,,,,,,,,,INDEPEND,,SUBURBS,COLGRAD,,,50-75K,,,MODERATE,18-64,SOCIALSECURI,,NATIONAL,COMPLETE,EST/RICHMOND,30-44,30-39,IND/OTHER,30-39,,BOTH,ONLYGORE,,,,1.171
NATIONAL GREY,47.0,85.0,11.0,FIRST CALL,30-39,BLACK,MALE,GORE,ROBB,,,,,SUBURBS,,,,,,,,,DEMOCRAT,,SUBURBS,SOMCOL/ASSOC,,,50-75K,,,MODERATE,18-64,SOCIALSECURI,,NATIONAL,COMPLETE,EST/RICHMOND,30-44,30-39,DEMOCRAT,30-39,,ONLYGORE,NEITHER,,,,1.1380000000000001
NATIONAL GREY,47.0,85.0,12.0,FIRST CALL,50-59,WHITE,FEMALE,GORE,ROBB,,,,,SUBURBS,,,,,,,,,DEMOCRAT,,SUBURBS,HSGRAD,,,50-75K,,,CONSERV,18-64,SOCIALSECURI,,NATIONAL,COMPLETE,EST/RICHMOND,45-59,50-59,DEMOCRAT,50-64,,ONLYGORE,BOTH,,,,1.241
NATIONAL PINK,47.0,85.0,13.0,FIRST CALL,60-64,WHITE,MALE,BUSH,ALLEN,,,,,SUBURBS,,,NO,,,,YES,,REPUBLCN,,SUBURBS,,PROTESTANT,,OVER100K,YES,YES,CONSERV,18-64,,,NATIONAL,COMPLETE,EST/RICHMOND,60+,60+,REPUBLICAN,50-64,PROT/CHRIST,,,,,,1.6520000000000001
NATIONAL PINK,47.0,85.0,14.0,FIRST CALL,30-39,WHITE,FEMALE,BUSH,ROBB,,,,,SUBURBS,,,NO,,,,NO,,INDEPEND,,SUBURBS,,ELSE,,50-75K,YES,YES,MODERATE,18-64,,,NATIONAL,COMPLETE,EST/RICHMOND,30-44,30-39,IND/OTHER,30-39,OTHER,,,,,,1.204
NATIONAL PINK,47.0,85.0,15.0,FIRST CALL,30-39,WHITE,MALE,GORE,ROBB,,,,,SUBURBS,,,NO,,,,YES,,INDEPEND,,SUBURBS,,JEWISH,,75-100K,YES,YES,MODERATE,18-64,,,NATIONAL,COMPLETE,EST/RICHMOND,30-44,30-39,IND/OTHER,30-39,JEWISH,,,,,,1.169
NATIONAL PINK,47.0,85.0,16.0,FIRST CALL,40-44,WHITE,MALE,GORE,ALLEN,,,,,SUBURBS,,,NO,,,,YES,,REPUBLCN,,SUBURBS,,CATHOLIC,,30-50K,NO,NO,CONSERV,18-64,,,NATIONAL,COMPLETE,EST/RICHMOND,30-44,40-49,REPUBLICAN,40-49,CATHOLIC,,,,,,1.1360000000000001
NATIONAL WHITE,47.0,85.0,17.0,SECOND CALL,40-44,WHITE,MALE,BUSH,ALLEN,DISAPPR,UNFAVORABLE,BUSH,LESS,SUBURBS,TAXES,HONEST,NO,PEROT,BETTER,DIS/UNFAV,YES,,INDEPEND,,SUBURBS,SOMCOL/ASSOC,PROTESTANT,AFEWAYEAR,OVER100K,YES,YES,MODERATE,18-64,,,NATIONAL,COMPLETE,EST/RICHMOND,30-44,40-49,IND/OTHER,40-49,PROT/CHRIST,,,ISSUES,,,1.103
NATIONAL WHITE,47.0,85.0,18.0,SECOND CALL,40-44,WHITE,FEMALE,BUSH,ALLEN,DISAPPR,UNFAVORABLE,BUSH,LESS,SUBURBS,ECON/JOBS,HONEST,YES,DOLE,WORSE,DIS/UNFAV,YES,,INDEPEND,,SUBURBS,SOMCOL/ASSOC,OTHERCHRIST,MORETHAN1AWK,30-50K,YES,YES,MODERATE,18-64,,,NATIONAL,COMPLETE,EST/RICHMOND,30-44,40-49,IND/OTHER,40-49,PROT/CHRIST,,,PERSONALQUAL,,,1.171
NATIONAL WHITE,47.0,85.0,19.0,SECOND CALL,25-29,BLACK,MALE,GORE,ROBB,APPROVE,FAVORABLE,GORE,MORE,SUBURBS,ECON/JOBS,EXPERIENCE,YES,CLINTON,BETTER,APP/FAV,YES,,DEMOCRAT,,SUBURBS,SOMCOL/ASSOC,PROTESTANT,MORETHAN1AWK,30-50K,YES,YES,CONSERV,18-64,,,NATIONAL,COMPLETE,EST/RICHMOND,18-29,25-29,DEMOCRAT,25-29,PROT/CHRIST,,,ISSUES,,,1.045
NATIONAL WHITE,47.0,85.0,20.0,SECOND CALL,30-39,WHITE,MALE,BUSH,ALLEN,DISAPPR,UNFAVORABLE,BUSH,LESS,SUBURBS,OMITS,OMITS,NO,PEROT,WORSE,DIS/UNFAV,NO,,INDEPEND,,SUBURBS,SOMCOL/ASSOC,OTHERCHRIST,OMITS,50-75K,YES,YES,CONSERV,18-64,,,NATIONAL,COMPLETE,EST/RICHMOND,30-44,30-39,IND/OTHER,30-39,PROT/CHRIST,,,ISSUES,,,1.103
