ID,ABORT2,ABORTION,AGE,AGE3,AGE8,AGE45,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,ATTEND,ATTEND2,ATTREL,BACKSIDE,BREAK14,BREAK14B,BRNAGAIN,CALL,CDNUM,CELLPHONE,CELLULAR,CHILD12,CHRISTIEPRES,CLIMATECHANGE,CONGRESS,CONGRESS4,CUBAN3,EBOLA14,ECONBETT,ECONDIR,ECONFAIR,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,FAVDEM2,FAVREP2,FINSIT2,FOLLOW14,FOLLOW14B,FOROBAMAH,GAY,GEOCODE,GOV,GOVTDO10,HCLINPRES,HEALTHCARE14,HILLVREP,HOU,IMMDEPORT,INC100K,INC30K,INC50K,INCOME3,INCOME4,INCOME14GEN,INCWHITE,ISIS14,ISSUE14,JBUSHPRES,LANDPHONE,LATINO,LIFE,MARCHILD,MARIJUANALAW,MARRIED,NEC,NEC2,NECWORR2,NECWORRY,OBAMA2,OBAMA4,OBAMAANG,OBAMAANG2,OVER45,OVER65,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYSEX,PARTYWHITE,PAULPRES,PERRYPRES,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QRACE3,QRACEAI,QRACEAK,QRACEHI,QTYPE,RACE,RACEAI,RACEAK,RACEREL14,RCONGANG,RCONGANG2,REGION,REL5,RELIGN10,RELWHITE,SAMESEXM12,SEN,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,TEABRN,TEAPARTY,TEAPARTY3,TELEPOLL,TERRWORR,TERWORR2,TRACK,TRUSTGOV,TRUSTGOVB,UNIONHH12,VERSION,VETVOTER,WHITEREL,WHNCLINC,WHTEVANG,WORK,WORKSEX,WPROTBRN,WPROTBRN3,WRKWOMEN,WRKWOMEN4,WEIGHT
77313.0,,,45-65,30-59,50-59,45+,45-59,50-64,Black 45-59,Black 45-59,Black 45-64,,,,Not complete,,,Yes,Call 2,14.0,,,No,,,,,,,,,,,,,,,,,,,,,1.0,The Democratic candidate,,,,,The Democratic candidate,,,,,,,,,,,,,No,,,,,,,,,,,,,45+,18-64,Women without children,,,,,,,,,,141.0,,,Black,Black,,,National questionnaire,Black,Black,,,,,Midwest,,,,,The Democratic candidate,Female,Black women,,"Cities over 500,000","Cities over 50,000",, Michigan,,,,Election day exit poll,,,,,,Yes,Version 3,,,,All others,,,,,,,0.248122185468674
76799.0,,,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,,,,Not complete,,,,Call 2,6.0,,,,,,,,,,,,,,,,,,,,,,To express support for Barack Obama,,2.0,The Democratic candidate,,,,,The Democratic candidate,,,,,,,,,,,,,No,,,,,,,,,,,,,45+,18-64,,,,,,,,,,,101.0,,,White,White,,,National questionnaire,White,White,,,,,South,,,,,The Democratic candidate,Male,White men,,Suburbs,Suburbs,,Tennessee,,,,Election day exit poll,,,,,,,Version 2,,,,,Yes,Working men,,,All others,Working men,0.893863916397095
76611.0,,,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,,,,Not complete,,,,Call 2,2.0,,,,,,,,,,,,,,,,,,,,,,Barack Obama was not a factor,,2.0,The Democratic candidate,,,,,The Democratic candidate,,,,,,,,,,,,,No,,,,,,,,,,,,,45+,65+,,,,,,,,,,,46.0,,,White,White,,,National questionnaire,White,White,,,,,East,,,,,The Democratic candidate,Male,White men,,Suburbs,Suburbs,,Maine,,,,Election day exit poll,,,,,,,Version 2,,,,,Yes,Working men,,,All others,Working men,0.664162755012512
76396.0,,,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,,,,Not complete,,,,Call 2,2.0,,,,,,,,,,,,,,,,,,,,,,To express support for Barack Obama,,2.0,The Democratic candidate,,,,,The Democratic candidate,,,,,,,,,,,,,No,,,,,,,,,,,,,45+,18-64,,,,,,,,,,,74.0,,,White,White,,,National questionnaire,White,White,,,,,East,,,,,The Democratic candidate,Male,White men,,"Cities 50,000-500,000","Cities over 50,000",,New Hampshire,,,,Election day exit poll,,,,,,,Version 2,,,,,Yes,Working men,,,All others,Working men,0.838668286800385
74343.0,,,45-65,30-59,45-49,45+,45-59,40-49,Black 45-59,Black 45-59,Black 45-64,,,,Not complete,,,,Call 2,2.0,,,,,,,,,,,,,,,,,,,,,,Barack Obama was not a factor,,2.0,The Democratic candidate,,,,,The Democratic candidate,,,,,,,,,,,,,No,,,,,,,,,,,,,45+,18-64,,,,,,,,,,,158.0,,,Black,Black,,,National questionnaire,Black,Black,,,,,Midwest,,,,,The Democratic candidate,Female,Black women,,Suburbs,Suburbs,English, Illinois,,,,Election day exit poll,,,,,,,Version 2,,,,,No,Non-working women,,,All others,Non-working women,0.685434877872467
73046.0,,,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,,,,Not complete,,,,Call 1,2.0,,,,,,,,,,,,,,,,,,,,,,,,3.0,The Democratic candidate,Government should do more to solve problems,,,,The Democratic candidate,,,,,,,,,,,,,No,,,,,,,,,,,,,45+,65+,,,,,,,,,,,83.0,,,White,White,,,National questionnaire,White,White,,,,,West,,,,,The Democratic candidate,Male,White men,,Rural,Small Cities/Rural,, Idaho,,,,Election day exit poll,,,Seriously off on the wrong track,,,,Version 4,,,,,,,,,,,0.617299497127533
72907.0,,,30-44,30-59,40-44,18-44,30-44,40-49,Black 30-44,Black 30-44,Black 30-44,,,,Not complete,,,No,Call 2,6.0,,,No,,,,,,,,,,,,,,,,,,,,,3.0,The Democratic candidate,,,,,The Democratic candidate,,,,,,,,,,,,,No,,,,,,,,,,,,,18-44,18-64,Men without children,,,,,,,,,,100.0,,,Black,Black,,,National questionnaire,Black,Black,,,,,South,,,,,The Democratic candidate,Male,Black men,,"Cities 50,000-500,000","Cities over 50,000",,South Carolina,,,,Election day exit poll,,,,,,Yes,Version 3,,,,All others,,,,,,,0.756914615631104
72905.0,,,30-44,30-59,40-44,18-44,30-44,40-49,Black 30-44,Black 30-44,Black 30-44,,,,Not complete,,,No,Call 2,6.0,,,No,,,,,,,,,,,,,,,,,,,,,3.0,The Democratic candidate,,,,,The Democratic candidate,,,,,,,,,,,,,No,,,,,,,,,,,,,18-44,18-64,Men without children,,,,,,,,,,100.0,,,Black,Black,,,National questionnaire,Black,Black,,,,,South,,,,,The Democratic candidate,Male,Black men,,"Cities 50,000-500,000","Cities over 50,000",,South Carolina,,,,Election day exit poll,,,,,,Yes,Version 3,,,,All others,,,,,,,0.756914615631104
71270.0,,,18-29,18-29,18-24,18-44,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,,,,Complete,,,,Call 2,6.0,,,,,Yes,,,,,,,Favors the wealthy,High school graduate,No college degree,High school graduate or less,White no college degree,Favorable,Unfavorable,,,,,,5.0,The Democratic candidate,Government is doing too many things better left to businesses and individuals,,,,The Democratic candidate,Omit,,,,,,,,,,,,No,About the same,,Legal,,,,,,,,,,18-44,18-64,,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Men,White Democrat,,,,15.0,,,White,White,,,National questionnaire,White,White,,Stayed about the same,,,South,,,,Yes,The Democratic candidate,Male,White men,,Suburbs,Suburbs,,South Carolina,,,,Election day exit poll,,,Generally going in the right direction,,,,Version 4,,,,,,,,,,,0.716198325157166
70310.0,,,18-29,18-29,18-24,18-44,18-29,18-24,Black 18-29,Black 18-29,Black 18-29,,,,Complete,Somewhat closely,Somewhat or not too closely,,Call 2,6.0,,,,,,Disapprove,Somewhat disapprove,,,,,,,,,,,,,,,,,5.0,The Democratic candidate,,,,,The Democratic candidate,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and non white",Disapprove,Health care,,,No,,,,,,,Worried,Very worried,Approve,Strongly approve,,,18-44,18-64,,Democrat,Black Democrat,Black Democrat,Democrat,Democratic Women,Non-White Democrats,,,Moderate,15.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Black,Black,,,National questionnaire,Black,Black,,,,,South,,,,,The Democratic candidate,Female,Black women,,Suburbs,Suburbs,,South Carolina,,,,Election day exit poll,Very worried,Very or somewhat worried,,,,,Version 1,No,,,,,,,,,,0.657289266586304
69334.0,,,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,,,,Complete,,,,Call 1,2.0,,,,,,,,,,Staying about the same,Good and staying the same,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,,,To express support for Barack Obama,,4.0,The Democratic candidate,,,Did not go far enough,,The Democratic candidate,,,,,,,,,,The economy,,,No,,,,,Good,Excellent or good,,,,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",45+,65+,,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,,,Moderate,14.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,,,National questionnaire,White,White,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",West,,,,,The Democratic candidate,Female,White women,,"Cities 50,000-500,000","Cities over 50,000",, Idaho,,,,Election day exit poll,,,,,,,Version 2,,,,,,,,,,,0.331023633480072
69271.0,,,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,,,,Complete,,,,Call 2,5.0,,,,,,,,,,Staying about the same,Omit,,High school graduate,No college degree,High school graduate or less,White no college degree,,,,,,Barack Obama was not a factor,,3.0,The Democratic candidate,,,Did not go far enough,,The Democratic candidate,,,,,,,,,,Illegal immigration,,,No,,,,No,Omit,Omit,,,,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",45+,18-64,,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,,,,51.0,,,White,White,,,National questionnaire,White,White,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",South,,,,,The Democratic candidate,Female,White women,Non married women,"Cities 50,000-500,000","Cities over 50,000",, Georgia,,,,Election day exit poll,,,,,,,Version 2,,,,,No,Non-working women,,,All others,Non-working women,0.478692829608917
99422.0,,,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,,,,Complete,,,,Call 3,4.0,,,,,No,,,,,,,Favors the wealthy,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Favorable,Unfavorable,,,,,,1.0,The Democratic candidate,Government should do more to solve problems,,,,The Democratic candidate,Deported to the country they came from,,,,,,,,,,,,No,Worse than life today,,Illegal,,,,,,,,,,45+,18-64,,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,,,Conservative,80.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,,,National questionnaire,White,White,,Stayed about the same,,,Midwest,,,,No,The Democratic candidate,Female,White women,,"Cities 50,000-500,000","Cities over 50,000",,Minnesota,,,,Election day exit poll,,,Seriously off on the wrong track,,,,Version 4,,,,,,,,,,,0.827879071235657
65921.0,Illegal,Illegal in all cases,45-65,30-59,45-49,45+,45-59,40-49,Black 45-59,Black 45-59,Black 45-64,A few times a year,Occasionally,All others,Complete,,,No,Call 1,16.0,,,Yes,,,,,,,,,,,,,,,,About the same,,,,,4.0,The Democratic candidate,,,,Hillary Clinton,The Democratic candidate,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and non white",,,,,No,,,,,,,,,,,,,45+,18-64,Men with children,Democrat,Black Democrat,Black Democrat,Democrat,Democratic Men,Non-White Democrats,,,Moderate,97.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Black,Black,,,National questionnaire,Black,Black,,,,,Midwest,Something else,Muslim,,,The Democratic candidate,Male,Black men,,"Cities 50,000-500,000","Cities over 50,000",English, Illinois,,,,Election day exit poll,,,,Just about always,Just about always or most of the time,Yes,Version 3,,Non-white,,All others,,,No,,,,0.943490087985992
101343.0,,,18-29,18-29,25-29,18-44,18-29,25-29,,,,,,,Complete,Not too closely,Somewhat or not too closely,,Call 3,2.0,,,,,,Disapprove,Strongly disapprove,,,,,,College graduate,College graduate,More than High school graduate,,,,,,,,,4.0,The Democratic candidate,,,,,The Democratic candidate,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000",,Disapprove,Health care,,,No,,,,,,,Not worried,Not too worried,Approve,Somewhat approve,,,18-44,18-64,,Democrat,,,Democrat,Democratic Women,,,,Liberal,14.0,Liberal Democrats,Liberal Democrats,,,,,National questionnaire,,,,,,,West,,,,,The Democratic candidate,Female,,,"Cities 50,000-500,000","Cities over 50,000",, Idaho,,,,Election day exit poll,Not too worried,Not too or not at all worried,,,,,Version 1,No,,,,,,,,,,0.35834202170372
98102.0,,,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,,,,Complete,Extremely closely,Extremely or very closely,,Call 3,1.0,,,,,,Approve,Strongly approve,,,,,,,,,,,,,,,,,4.0,The Democratic candidate,,,,,The Democratic candidate,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",Approve,The economy,,,No,,,,,,,Worried,Very worried,Disapprove,Somewhat disapprove,,,45+,18-64,,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Men,White Democrat,,,Moderate,83.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,,,National questionnaire,White,White,,,,,Midwest,,,,,The Democratic candidate,Male,White men,,Rural,Small Cities/Rural,,Minnesota,,,,Election day exit poll,Somewhat worried,Very or somewhat worried,,,,,Version 1,Yes,,,,,,,,,,0.601499199867249
64442.0,,,18-29,18-29,18-24,18-44,18-29,18-24,Black 18-29,Black 18-29,Black 18-29,,,,Complete,,,,Call 1,5.0,,,,,Yes,,,,,,,Omit,,,,,Favorable,Unfavorable,,,,,,2.0,The Democratic candidate,Government should do more to solve problems,,,,The Democratic candidate,Omit,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and non white",,,,,No,Better than life today,,Legal,,,,,,,,,,18-44,18-64,,Democrat,Black Democrat,Black Democrat,Democrat,Democratic Women,Non-White Democrats,,,Conservative,3.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Black,Black,,,National questionnaire,Black,Black,,Stayed about the same,,,Midwest,,,,Omit,The Democratic candidate,Female,Black women,,"Cities 50,000-500,000","Cities over 50,000",,Minnesota,,,,Election day exit poll,,,Generally going in the right direction,,,,Version 4,,,,,,,,,,,1.10250866413116
64323.0,,,30-44,30-59,30-39,18-44,30-44,30-39,Black 30-44,Black 30-44,Black 30-44,,,,Complete,Not too closely,Somewhat or not too closely,,Call 1,32.0,,,,,,Omit,Omit,,,,,,,,,,,,,,,,,2.0,The Democratic candidate,,,,,The Democratic candidate,,,,,,,,,Omit,Foreign policy,,,No,,,,,,,Omit,Omit,Approve,Strongly approve,,,18-44,18-64,,Democrat,Black Democrat,Black Democrat,Democrat,Democratic Women,Non-White Democrats,,,,28.0,,,Black,Black,,,National questionnaire,Black,Black,,,,,South,,,,,The Democratic candidate,Female,Black women,,"Cities over 500,000","Cities over 50,000",English,Texas,,,,Election day exit poll,Omit,Omit,,,,,Version 1,No,,,,,,,,,,0.774550497531891
63837.0,Legal,Legal in most cases,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,More than once a week,Weekly,Protestant/Attend weekly,Complete,,,No,Call 1,1.0,,,No,,,,,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,About the same,,,,,4.0,The Democratic candidate,,,,The Republican candidate,The Democratic candidate,,,,,,,,,,,,,No,,All others,,Yes,,,,,,,,,45+,65+,Women without children,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,,,Moderate,83.0,Conservative Republicans,Mod./Liberal Republicans,White,White,,,National questionnaire,White,White,,,,,Midwest,Protestant/Other Non-Catholic Christian,Protestant,Protestant/Other Non-Catholic Christian,,The Democratic candidate,Female,White women,Married women,Rural,Small Cities/Rural,,Minnesota,,,,Election day exit poll,,,,Most of the time,Just about always or most of the time,No,Version 3,,White Protestants,,All others,,,No,White Protestant non-evangelical,,,0.56253319978714
99287.0,,,18-29,18-29,18-24,18-44,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,,,,Complete,,,,Call 3,2.0,,,,,Yes,,,,,,,Favors the wealthy,High school graduate,No college degree,High school graduate or less,White no college degree,Favorable,Unfavorable,,,,,,1.0,The Democratic candidate,Government is doing too many things better left to businesses and individuals,,,,The Democratic candidate,Offered a chance to apply for legal status,,,,,,,,,,,,No,About the same,,Omit,,,,,,,,,,18-44,18-64,,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,,,Liberal,45.0,Liberal Democrats,Liberal Democrats,White,White,,,National questionnaire,White,White,,Stayed about the same,,,Midwest,,,,Yes,The Democratic candidate,Female,White women,,"Cities 50,000-500,000","Cities over 50,000",, Iowa,,,,Election day exit poll,,,Seriously off on the wrong track,,,,Version 4,,,,,,,,,,,0.946870684623718
59136.0,,,45-65,60+,60-64,45+,60+,50-64,Black 60+,Black 60+,Black 45-64,,,,Complete,,,,Call 1,6.0,,,,,Yes,,,,,,,Favors the wealthy,,,,,Favorable,Unfavorable,,,,,,1.0,The Democratic candidate,Omit,,,,The Democratic candidate,Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and non white",,,,,No,Worse than life today,,Illegal,,,,,,,,,,45+,18-64,,Democrat,Black Democrat,Black Democrat,Democrat,Democratic Women,Non-White Democrats,,,Liberal,57.0,Liberal Democrats,Liberal Democrats,Black,Black,,,National questionnaire,Black,Black,,Gotten worse,,,East,,,,No,The Democratic candidate,Female,Black women,,Suburbs,Suburbs,,Massachusetts,,,,Election day exit poll,,,Generally going in the right direction,,,,Version 4,,,,,,,,,,,0.616843938827515
62169.0,,,30-44,30-59,40-44,18-44,30-44,40-49,,,,,,,Complete,,,,Call 1,2.0,,,,,Yes,,,,,,,Favors the wealthy,College graduate,College graduate,More than High school graduate,,Favorable,Unfavorable,,,,,,2.0,The Democratic candidate,Government should do more to solve problems,,,,The Democratic candidate,Offered a chance to apply for legal status,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000",,,,,,No,Worse than life today,,Legal,,,,,,,,,,18-44,18-64,,Democrat,,,Democrat,Democratic Men,,,,Liberal,63.0,Liberal Democrats,Liberal Democrats,,,,,National questionnaire,,,,Gotten better,,,East,,,,Yes,The Democratic candidate,Male,,,Suburbs,Suburbs,,Maine,,,,Election day exit poll,,,Seriously off on the wrong track,,,,Version 4,,,,,,,,,,,0.542688965797424
61803.0,,,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,,,,Complete,,,,Call 1,9.0,,,,,,,,,,Getting worse,Worse,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,,,Omit,,3.0,The Democratic candidate,,,Went too far,,The Democratic candidate,,,,,,,,,,Foreign policy,,,No,,,,No,Poor,Not so good or poor,,,,,Angry,"Dissatisfied, but not angry or angry",45+,18-64,,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,,,,115.0,,,White,White,,,National questionnaire,White,White,,,Omit,Omit,East,,,,,The Democratic candidate,Female,White women,Non married women,Suburbs,Suburbs,,Massachusetts,,,,Election day exit poll,,,,,,,Version 2,,,,,Yes,Working women,,,Working women,Working women,0.871218740940094
95087.0,,,18-29,18-29,25-29,18-44,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,,,,Complete,Somewhat closely,Somewhat or not too closely,,Call 3,2.0,,,,,,Omit,Omit,,,,,,,,,,,,,,,,,3.0,The Democratic candidate,,,,,The Democratic candidate,,,,,,,,,Omit,Omit,,,No,,,,,,,Omit,Omit,Omit,Omit,,,18-44,18-64,,,,,,,,,,Moderate,77.0,,,White,White,,,National questionnaire,White,White,,,,,South,,,,,The Democratic candidate,Female,White women,,Suburbs,Suburbs,,Arkansas,,,,Election day exit poll,Omit,Omit,,,,,Version 1,No,,,,,,,,,,0.566368103027344
94924.0,,,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,,,,Complete,,,,Call 3,2.0,,,,,,,,,,Getting worse,Worse,,High school graduate,No college degree,High school graduate or less,White no college degree,,,,,,To express support for Barack Obama,,4.0,The Democratic candidate,,,Omit,,The Democratic candidate,,,,,,,,,,Health care,,,,,,,No,Excellent,Excellent or good,,,,,Omit,Omit,45+,18-64,,,,,,,,,,,112.0,,,White,White,,,National questionnaire,White,White,,,Omit,Omit,East,,,,,The Democratic candidate,Male,White men,Non married men,"Cities 50,000-500,000","Cities over 50,000",,Massachusetts,,,,Election day exit poll,,,,,,,Version 2,,,,,No,Non-working men,,,All others,Non-working men,0.707908630371094
60816.0,,,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,,,,Complete,,,No,Call 1,9.0,Yes,Only cell phone service,,No,,,,,Approve,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,Somewhat closely,Somewhat or not too closely,,No,1.0,The Democratic candidate,,Yes,,,The Democratic candidate,,,,,,,,,,,No,No,No,,,,,,,,,,,,,45+,65+,,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,No,No,Liberal,122.0,Liberal Democrats,Liberal Democrats,White,White,,,National questionnaire,White,White,,,,,Midwest,Jewish,Jewish,Jewish,,The Democratic candidate,Female,White women,,"Cities over 500,000","Cities over 50,000",English, Illinois,Neither,Strongly oppose,Oppose,Election day exit poll,,,,,,,Version 5,,White Jewish,,All others,,,No,All others,,,1.53593099117279
60815.0,,,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,,,,Complete,,,No,Call 1,9.0,Yes,Only cell phone service,,No,,,,,Approve,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,Somewhat closely,Somewhat or not too closely,,No,1.0,The Democratic candidate,,Yes,,,The Democratic candidate,,,,,,,,,,,No,No,No,,,,,,,,,,,,,45+,65+,,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,No,No,Liberal,122.0,Liberal Democrats,Liberal Democrats,White,White,,,National questionnaire,White,White,,,,,Midwest,Jewish,Jewish,Jewish,,The Democratic candidate,Female,White women,,"Cities over 500,000","Cities over 50,000",English, Illinois,Neither,Strongly oppose,Oppose,Election day exit poll,,,,,,,Version 5,,White Jewish,,All others,,,No,All others,,,1.53593099117279
60779.0,,,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,,,,Complete,Very closely,Extremely or very closely,,Call 1,3.0,,,,,,Disapprove,Strongly disapprove,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,,,,,5.0,The Democratic candidate,,,,,The Democratic candidate,,,,,,,,,Approve,Foreign policy,,,No,,,,,,,Worried,Somewhat worried,Approve,Somewhat approve,,,45+,65+,,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,,,Conservative,41.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,,,National questionnaire,White,White,,,,,Midwest,,,,,The Democratic candidate,Female,White women,,Suburbs,Suburbs,, Iowa,,,,Election day exit poll,Very worried,Very or somewhat worried,,,,,Version 1,No,,,,,,,,,,0.52426016330719
60411.0,,,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,,,,Complete,Not too closely,Somewhat or not too closely,,Call 1,3.0,,,,,,Disapprove,Strongly disapprove,,,,,,,,,,,,,,,,,5.0,The Democratic candidate,,,,,The Democratic candidate,,,,,,,,,Approve,Omit,,,No,,,,,,,Worried,Somewhat worried,Approve,Strongly approve,,,45+,65+,,,,,,,,,,,41.0,,,White,White,,,National questionnaire,White,White,,,,,Midwest,,,,,The Democratic candidate,Male,White men,,Suburbs,Suburbs,, Iowa,,,,Election day exit poll,Omit,Omit,,,,,Version 1,Yes,,,,,,,,,,0.573063552379608
