ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,SENNH10,GOVNH10,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME10,EDUC10,LATINO,CHILD,FAVDEM2,FAVREP2,FAVPALIN2,FAVROMN2,FINSIT2,FOROBAMAS,GOVTANGR,GOVTDO10,HEALTHCARE10,ISSUE10,NECWORRY,OBAMA4,PRIORITY,TEAPARTY,TIMESEN10,VOTE2008,WORK,SEXBLACK,SEXBYRACE,AGE,AGE3,AGE45,AGE60,AGE65,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INC30K,INCOME3,INCWHITE,PARENTS,GOVTANG2,ISSUEECON,NECWORR2,OBAMA2,PARTY,PARTYSEX,PARTYWHITE,PTYIDEO,QRACEAI,TEAPARENTS,TEAPARTY3,TIMESENMTH10,TIMESENWK10,WHNCLINC,WRKWOMEN,XTEAPARTYID,CELLPHONE,LANDPHONE,RPRIM2012,TAXCUTSNH,CELLULAR,REP2012P,QTYPE,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
905959.0,New Hampshire,110.0,Call 3,Complete,Election day exit poll,0.751209199428558,Kelly Ayotte,John Stephen,Female,White,50-59,Independent,Conservative,"$30,000-$49,999",Some college/assoc. degree,,No,,,Favorable,Unfavorable,,,,Omit,Repeal it,Illegal immigration,Somewhat worried,Strongly disapprove,,Strongly support,,,,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,Women without children,,Something else,Worried,Disapprove,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,Do not have children,Support,,,Yes,,Tea Party supporters,,,,"Continue them for families who earn less than $250,000 a year",,,State questionnaire,Suburbs,Suburbs,2.0,4.0,East,Version 1,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Upscale,3281.0
875939.0,New Hampshire,62.0,Call 1,Complete,Election day exit poll,1.17236518859863,Kelly Ayotte,John Stephen,Male,White,30-39,Something else,Conservative,"$100,000-$199,999",Some college/assoc. degree,No,Yes,,,Favorable,Unfavorable,,,,Government is doing too many things better left to businesses and individuals,Repeal it,Illegal immigration,Very worried,Strongly disapprove,,Strongly support,,,,Non black male,White men,30-44,30-59,18-44,30-44,30-39,White 30-44,No college degree,More than High school graduate,White no college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Dads - Men with children,,Something else,Worried,Disapprove,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,Tea Party supporters and Dads,Support,,,No,,Tea Party supporters,,,,Allow them to expire for all,,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,2.0,East,Version 1,High Density Urban,Urban,Urban Core,Very downscale,3103.0
907500.0,New Hampshire,77.0,Call 3,Complete,Election day exit poll,0.814142525196075,Kelly Ayotte,John Stephen,Male,White,40-44,Republican,Conservative,"$75,000-$99,999",College graduate,No,Yes,,,Favorable,Favorable,,,,Government is doing too many things better left to businesses and individuals,Repeal it,Illegal immigration,Somewhat worried,Strongly disapprove,,Somewhat support,,,,Non black male,White men,30-44,30-59,18-44,30-44,40-49,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Dads - Men with children,,Something else,Worried,Disapprove,Republican,Republican Men,White Republicans,Conservative Republicans,White,Tea Party supporters and Dads,Support,,,No,,Tea Party supporters,,,,Continue them for all Americans,,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,2.0,East,Version 1,Suburb,Urban,Urban Core,Very upscale,3062.0
875518.0,New Hampshire,53.0,Call 1,Complete,Election day exit poll,1.123814702034,Kelly Ayotte,John Stephen,Male,White,45-49,Republican,Conservative,"$200,000 or more",Postgraduate study,No,No,,,Unfavorable,Favorable,,,,Government is doing too many things better left to businesses and individuals,Repeal it,Illegal immigration,Very worried,Strongly disapprove,,Neutral,,,,Non black male,White men,45-65,30-59,45+,45-59,40-49,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Men without children,,Something else,Worried,Disapprove,Republican,Republican Men,White Republicans,Conservative Republicans,White,Do not have children,Neutral,,,No,,Non-Tea Party supporters and Republicans,,,,Continue them for all Americans,,,State questionnaire,Suburbs,Suburbs,1.0,4.0,East,Version 1,Suburb,80s Suburbs,Low-Growth Suburban Perimeter,Very upscale,3053.0
877105.0,New Hampshire,22.0,Call 1,Complete,Election day exit poll,1.91480672359467,Kelly Ayotte,John Stephen,Male,Hispanic,50-59,Republican,Conservative,"$75,000-$99,999",Some college/assoc. degree,Yes,No,,,Favorable,Favorable,,,,Government is doing too many things better left to businesses and individuals,Repeal it,Illegal immigration,Very worried,Strongly disapprove,,Strongly support,,,,Non black male,Latino men,45-65,30-59,45+,45-59,50-64,Latino 45-54,No college degree,More than High school graduate,Non white no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and non white,Men without children,,Something else,Worried,Disapprove,Republican,Republican Men,All others,Conservative Republicans,White,Do not have children,Support,,,No,,Tea Party supporters,,,,Continue them for all Americans,,,State questionnaire,Suburbs,Suburbs,1.0,4.0,East,Version 1,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,3038.0
875777.0,New Hampshire,25.0,Call 1,Complete,Election day exit poll,0.766538560390472,Kelly Ayotte,John Stephen,Male,White,45-49,Republican,Conservative,,College graduate,No,No,,,Favorable,Favorable,,,,Government is doing too many things better left to businesses and individuals,Repeal it,Illegal immigration,Somewhat worried,Strongly disapprove,,Strongly support,,,,Non black male,White men,45-65,30-59,45+,45-59,40-49,White 45-54,College graduate,More than High school graduate,White college degree,,,,,,Men without children,,Something else,Worried,Disapprove,Republican,Republican Men,White Republicans,Conservative Republicans,White,Do not have children,Support,,,,,Tea Party supporters,,,,Continue them for all Americans,,,State questionnaire,Suburbs,Suburbs,1.0,1.0,East,Version 1,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,3820.0
904392.0,New Hampshire,45.0,Call 3,Complete,Election day exit poll,1.10938847064972,Kelly Ayotte,John Stephen,Female,White,50-59,Independent,Moderate,"$200,000 or more",Some college/assoc. degree,No,No,,,Unfavorable,Favorable,,,,Government is doing too many things better left to businesses and individuals,Repeal it,Illegal immigration,Somewhat worried,Somewhat disapprove,,Neutral,,,,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Women without children,,Something else,Worried,Disapprove,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,Do not have children,Neutral,,,No,,Non-Tea Party supporters and Independents/Something else,,,,Continue them for all Americans,,,State questionnaire,Rural,Small Cities/Rural,2.0,3.0,East,Version 1,Low Density Rural,Rural,Rural,Very upscale,3229.0
892321.0,New Hampshire,37.0,Call 2,Complete,Election day exit poll,0.724392533302307,Kelly Ayotte,John Stephen,Male,White,65 or over,Independent,Conservative,"$30,000-$49,999",Some college/assoc. degree,No,No,,,Favorable,Omit,,,,Government is doing too many things better left to businesses and individuals,Repeal it,Illegal immigration,Very worried,Strongly disapprove,,Strongly support,,,,Non black male,White men,65+,60+,45+,60+,65+,White 65+,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,Men without children,,Something else,Worried,Disapprove,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,Do not have children,Support,,,Yes,,Tea Party supporters,,,,Continue them for all Americans,,,State questionnaire,Suburbs,Suburbs,1.0,4.0,East,Version 1,Suburb,70s Suburbs,Urban Perimeter,Upscale,3045.0
890738.0,New Hampshire,96.0,Call 2,Complete,Election day exit poll,0.835845649242401,Kelly Ayotte,Other,Male,White,60-64,Republican,Conservative,"$75,000-$99,999",College graduate,No,No,,,Favorable,Unfavorable,,,,Government should do more to solve problems,Leave it as is,Illegal immigration,Very worried,Strongly disapprove,,Strongly support,,,,Non black male,White men,45-65,60+,45+,60+,50-64,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Men without children,,Something else,Worried,Disapprove,Republican,Republican Men,White Republicans,Conservative Republicans,White,Do not have children,Support,,,No,,Tea Party supporters,,,,Continue them for all Americans,,,State questionnaire,Suburbs,Suburbs,1.0,1.0,East,Version 1,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very downscale,3867.0
892243.0,New Hampshire,37.0,Call 2,Complete,Election day exit poll,0.678953468799591,Other,John Stephen,Female,White,45-49,Independent,Moderate,"$30,000-$49,999",Some college/assoc. degree,No,No,,,Favorable,Unfavorable,,,,Government is doing too many things better left to businesses and individuals,Repeal it,Illegal immigration,Very worried,Strongly disapprove,,Neutral,,,,Non black female,White women,45-65,30-59,45+,45-59,40-49,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,Women without children,,Something else,Worried,Disapprove,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,Do not have children,Neutral,,,Yes,,Non-Tea Party supporters and Independents/Something else,,,,Continue them for all Americans,,,State questionnaire,Suburbs,Suburbs,1.0,4.0,East,Version 1,Suburb,70s Suburbs,Urban Perimeter,Upscale,3045.0
877639.0,New Hampshire,61.0,Call 1,Complete,Election day exit poll,0.630365610122681,Other,John Stephen,Male,White,65 or over,Independent,Moderate,"$50,000-$74,999",College graduate,No,,,,,,About the same,,"Dissatisfied, but not angry",,,Illegal immigration,,,,,,,,Non black male,White men,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,,Negative,Something else,,,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,,,,No,,,,,,,,,National questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,2.0,East,Version 2,Suburb,Urban,Urban Core,Downscale,3109.0
893329.0,New Hampshire,111.0,Call 2,Complete,Election day exit poll,0.810717642307281,,John Stephen,Female,White,25-29,Independent,Moderate,"Under $30,000",Some college/assoc. degree,,Yes,,,Unfavorable,Unfavorable,,,,Omit,Leave it as is,Omit,Not too worried,Strongly approve,,Strongly oppose,,,,Non black female,White women,18-29,18-29,18-44,18-29,25-29,White 18-29,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,Moms - Women with children,,Omit,Not worried,Approve,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,Non-Tea Party supporters and Moms,Oppose,,,Yes,,Non-Tea Party supporters and Independents/Something else,,,,Allow them to expire for all,,,State questionnaire,Rural,Small Cities/Rural,2.0,5.0,East,Version 1,Extremely Low Density Rural,Rural,Rural,Very downscale,3598.0
902461.0,New Hampshire,23.0,Call 3,Complete,Election day exit poll,1.13633990287781,Paul Hodes,John Lynch,Male,White,25-29,Independent,Liberal,"Under $30,000",Some college/assoc. degree,No,No,,,Unfavorable,Omit,,,,Government should do more to solve problems,Omit,Omit,Not too worried,Somewhat approve,,Strongly oppose,,,,Non black male,White men,18-29,18-29,18-44,18-29,25-29,White 18-29,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,Men without children,,Omit,Not worried,Approve,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,Do not have children,Oppose,,,Yes,,Non-Tea Party supporters and Independents/Something else,,,,Omit,,,State questionnaire,Suburbs,Suburbs,1.0,1.0,East,Version 1,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,3820.0
892738.0,New Hampshire,111.0,Call 2,Complete,Election day exit poll,0.795477509498596,Paul Hodes,John Lynch,Female,White,50-59,Independent,Liberal,"$30,000-$49,999",High school graduate,No,No,,,Unfavorable,Unfavorable,,,,Government should do more to solve problems,Expand it,Omit,Somewhat worried,Somewhat approve,,Strongly oppose,,,,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,Women without children,,Omit,Worried,Approve,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,Do not have children,Oppose,,,Yes,,Non-Tea Party supporters and Independents/Something else,,,,"Continue them for families who earn less than $250,000 a year",,,State questionnaire,Rural,Small Cities/Rural,2.0,5.0,East,Version 1,Extremely Low Density Rural,Rural,Rural,Very downscale,3598.0
877456.0,New Hampshire,102.0,Call 1,Complete,Election day exit poll,0.947554349899292,Paul Hodes,John Lynch,Male,White,65 or over,Independent,Moderate,,Some college/assoc. degree,No,No,,,Unfavorable,Unfavorable,,,,Government should do more to solve problems,Expand it,Omit,Not too worried,Strongly approve,,Neutral,,,,Non black male,White men,65+,60+,45+,60+,65+,White 65+,No college degree,More than High school graduate,White no college degree,,,,,,Men without children,,Omit,Not worried,Approve,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,Do not have children,Neutral,,,,,Non-Tea Party supporters and Independents/Something else,,,,Allow them to expire for all,,,State questionnaire,Suburbs,Suburbs,1.0,1.0,East,Version 1,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very downscale,3874.0
876656.0,New Hampshire,92.0,Call 1,Complete,Election day exit poll,1.24242305755615,Paul Hodes,John Lynch,Female,White,65 or over,Democrat,Moderate,"$30,000-$49,999",Postgraduate study,No,No,,,Unfavorable,Unfavorable,,,,Government should do more to solve problems,Expand it,Omit,Somewhat worried,Strongly approve,,Somewhat oppose,,,,Non black female,White women,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,Women without children,,Omit,Worried,Approve,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,Do not have children,Oppose,,,No,,Non-Tea Party supporters and Democrats,,,,Omit,,,State questionnaire,Suburbs,Suburbs,1.0,1.0,East,Version 1,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,3801.0
876489.0,New Hampshire,77.0,Call 1,Complete,Election day exit poll,0.620436668395996,Paul Hodes,John Lynch,Male,Asian,50-59,,,,Postgraduate study,No,,,,Omit,Omit,,,,Government should do more to solve problems,Omit,Omit,Omit,Somewhat approve,,Omit,,,,Non black male,All other races,45-65,30-59,45+,45-59,50-64,Other,College graduate,More than High school graduate,Non white college degree,,,,,,,,Omit,Omit,Approve,,,,,Asian,,Omit,,,,,,,,,"Continue them for families who earn less than $250,000 a year",,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,2.0,East,Version 1,Suburb,Urban,Urban Core,Very upscale,3062.0
