ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,SENVT10,GOVVT10,HOUVT10,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME10,EDUC10,LATINO,CHILD,GOVTDO10,HEALTHCARE10,NECWORRY,OBAMA4,TEAPARTY,TRACK,VOTE2008,SEXBLACK,SEXBYRACE,AGE,AGE3,AGE45,AGE60,AGE65,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INC30K,INCOME3,INCWHITE,PARENTS,NECWORR2,OBAMA2,PARTY,PARTYSEX,PARTYWHITE,PTYIDEO,QRACEAI,TEAPARENTS,TEAPARTY3,WHNCLINC,XTEAPARTYID,QTYPE,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
901784.0, Vermont,23.0,Call 3,Complete,Election day exit poll,0.555889189243317,Patrick Leahy,Peter Shumlin,Peter Welch,Male,Other,50-59,Democrat,Moderate,"$50,000-$74,999",Some college/assoc. degree,No,No,Government should do more to solve problems,Expand it,Somewhat worried,Somewhat approve,Somewhat support,Seriously off on the wrong track,Obama,Non black male,All other races,45-65,30-59,45+,45-59,50-64,Other,No college degree,More than High school graduate,Non white no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and non white,Men without children,Worried,Approve,Democrat,Democratic Men,Non White Democrats,Moderate/Conservative Democrats,Other,Do not have children,Support,No,Tea Party supporters,State questionnaire,Suburbs,Suburbs,1.0,4.0,East,Version 1,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,5445.0
874442.0, Vermont,19.0,Call 1,Complete,Election day exit poll,1.01494657993317,Patrick Leahy,Peter Shumlin,Peter Welch,Male,White,30-39,Something else,Liberal,"$30,000-$49,999",College graduate,No,No,,,,,,,,Non black male,White men,30-44,30-59,18-44,30-44,30-39,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,Men without children,,,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,,No,,National questionnaire,"Cities 10,000-50,000",Small Cities/Rural,1.0,2.0,East,Version 4,Town,Rural,Rural,Upscale,5401.0
901778.0, Vermont,85.0,Call 3,Complete,Election day exit poll,0.831915974617004,Patrick Leahy,Peter Shumlin,Peter Welch,Male,White,60-64,Democrat,Moderate,"Under $30,000",Some college/assoc. degree,No,No,Government should do more to solve problems,Expand it,Not too worried,Strongly approve,Strongly oppose,Generally going in the right direction,Obama,Non black male,White men,45-65,60+,45+,60+,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,Men without children,Not worried,Approve,Democrat,Democratic Men,White Democrats,Moderate/Conservative Democrats,White,Do not have children,Oppose,Yes,Non-Tea Party supporters and Democrats,State questionnaire,Rural,Small Cities/Rural,1.0,3.0,East,Version 1,Low Density Rural,Rural,Rural,Very upscale,5091.0
890100.0, Vermont,14.0,Call 2,Complete,Election day exit poll,1.05741322040558,Patrick Leahy,Peter Shumlin,Peter Welch,Female,White,50-59,Democrat,Liberal,"Under $30,000",High school graduate,No,No,Government should do more to solve problems,Expand it,Very worried,Strongly approve,Somewhat support,Seriously off on the wrong track,Obama,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,Women without children,Worried,Approve,Democrat,Democratic Women,White Democrats,Liberal Democrats,White,Do not have children,Support,Yes,Tea Party supporters,State questionnaire,Rural,Small Cities/Rural,1.0,1.0,East,Version 1,Extremely Low Density Rural,Rural,Rural,Very downscale,5860.0
892432.0, Vermont,28.0,Call 2,Complete,Election day exit poll,0.984044790267944,Patrick Leahy,Peter Shumlin,Peter Welch,Male,White,50-59,Democrat,Moderate,,Some college/assoc. degree,No,No,Government should do more to solve problems,Expand it,Not too worried,Strongly approve,Strongly oppose,Generally going in the right direction,Obama,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,,,,,,Men without children,Not worried,Approve,Democrat,Democratic Men,White Democrats,Moderate/Conservative Democrats,White,Do not have children,Oppose,,Non-Tea Party supporters and Democrats,State questionnaire,Suburbs,Suburbs,1.0,2.0,East,Version 1,Town,70s Suburbs,Urban Perimeter,Very upscale,5452.0
876087.0, Vermont,62.0,Call 1,Complete,Election day exit poll,1.27414274215698,Patrick Leahy,Peter Shumlin,Peter Welch,Male,White,60-64,Independent,Liberal,"Under $30,000",Some college/assoc. degree,No,No,Government is doing too many things better left to businesses and individuals,Leave it as is,Not at all worried,Strongly approve,Strongly oppose,Generally going in the right direction,Obama,Non black male,White men,45-65,60+,45+,60+,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,Men without children,Not worried,Approve,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,Do not have children,Oppose,Yes,Non-Tea Party supporters and Independents/Something else,State questionnaire,Rural,Small Cities/Rural,1.0,4.0,East,Version 1,Low Density Rural,Rural,Rural,Downscale,5068.0
904052.0, Vermont,28.0,Call 3,Complete,Election day exit poll,0.984044790267944,Patrick Leahy,Peter Shumlin,Peter Welch,Male,White,50-59,Democrat,Liberal,"$100,000-$199,999",Postgraduate study,No,No,Government should do more to solve problems,Expand it,Very worried,Strongly approve,Strongly oppose,Generally going in the right direction,Obama,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Men without children,Worried,Approve,Democrat,Democratic Men,White Democrats,Liberal Democrats,White,Do not have children,Oppose,No,Non-Tea Party supporters and Democrats,State questionnaire,Suburbs,Suburbs,1.0,2.0,East,Version 1,Town,70s Suburbs,Urban Perimeter,Very upscale,5452.0
874378.0, Vermont,23.0,Call 1,Complete,Election day exit poll,0.528437376022339,Patrick Leahy,Peter Shumlin,Peter Welch,Female,Hispanic,60-64,Democrat,Liberal,"$200,000 or more",Postgraduate study,Yes,No,Government should do more to solve problems,Expand it,Somewhat worried,Strongly approve,Strongly oppose,Generally going in the right direction,Obama,Non black female,Latino women,45-65,60+,45+,60+,50-64,Latino 45-54,College graduate,More than High school graduate,Non white college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and non white,Women without children,Worried,Approve,Democrat,Democratic Women,Non White Democrats,Liberal Democrats,Hispanic/Latino,Do not have children,Oppose,No,Non-Tea Party supporters and Democrats,State questionnaire,Suburbs,Suburbs,1.0,4.0,East,Version 1,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,5445.0
901706.0, Vermont,85.0,Call 3,Complete,Election day exit poll,0.743588745594025,Patrick Leahy,Peter Shumlin,Peter Welch,Female,White,30-39,Something else,Liberal,"Under $30,000",College graduate,No,No,Omit,Expand it,Not too worried,Strongly approve,Strongly oppose,Generally going in the right direction,Didn't vote,Non black female,White women,30-44,30-59,18-44,30-44,30-39,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,Women without children,Not worried,Approve,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,Do not have children,Oppose,No,Non-Tea Party supporters and Independents/Something else,State questionnaire,Rural,Small Cities/Rural,1.0,3.0,East,Version 1,Low Density Rural,Rural,Rural,Very upscale,5091.0
901696.0, Vermont,59.0,Call 3,Complete,Election day exit poll,0.76684707403183,Patrick Leahy,Peter Shumlin,Peter Welch,Female,White,65 or over,Democrat,Liberal,"$100,000-$199,999",Postgraduate study,No,No,Government should do more to solve problems,Leave it as is,Somewhat worried,Strongly approve,Strongly oppose,Generally going in the right direction,Obama,Non black female,White women,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Women without children,Worried,Approve,Democrat,Democratic Women,White Democrats,Liberal Democrats,White,Do not have children,Oppose,No,Non-Tea Party supporters and Democrats,State questionnaire,Rural,Small Cities/Rural,1.0,3.0,East,Version 1,Low Density Rural,Rural,Rural,Upscale,5346.0
904020.0, Vermont,44.0,Call 3,Complete,Election day exit poll,1.2330414056778,Patrick Leahy,Peter Shumlin,Peter Welch,Male,White,65 or over,Democrat,Moderate,"$75,000-$99,999",College graduate,No,No,Government should do more to solve problems,Leave it as is,Somewhat worried,Strongly approve,Strongly oppose,Generally going in the right direction,Obama,Non black male,White men,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Men without children,Worried,Approve,Democrat,Democratic Men,White Democrats,Moderate/Conservative Democrats,White,Do not have children,Oppose,No,Non-Tea Party supporters and Democrats,State questionnaire,Rural,Small Cities/Rural,1.0,4.0,East,Version 1,Extremely Low Density Rural,Rural,Rural,Downscale,5733.0
873686.0, Vermont,59.0,Call 1,Complete,Election day exit poll,0.743588745594025,Patrick Leahy,Peter Shumlin,Peter Welch,Female,White,50-59,Democrat,Liberal,"$50,000-$74,999",High school graduate,No,No,Government should do more to solve problems,Expand it,Somewhat worried,Strongly approve,Somewhat oppose,Generally going in the right direction,Obama,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,High school graduate or less,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Women without children,Worried,Approve,Democrat,Democratic Women,White Democrats,Liberal Democrats,White,Do not have children,Oppose,No,Non-Tea Party supporters and Democrats,State questionnaire,Rural,Small Cities/Rural,1.0,3.0,East,Version 1,Low Density Rural,Rural,Rural,Upscale,5346.0
901672.0, Vermont,23.0,Call 3,Complete,Election day exit poll,0.51240998506546,Patrick Leahy,Peter Shumlin,Peter Welch,Female,White,50-59,Democrat,Moderate,"$100,000-$199,999",College graduate,No,No,Government should do more to solve problems,Expand it,Somewhat worried,Strongly approve,Strongly oppose,Generally going in the right direction,Obama,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Women without children,Worried,Approve,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,Do not have children,Oppose,No,Non-Tea Party supporters and Democrats,State questionnaire,Suburbs,Suburbs,1.0,4.0,East,Version 1,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,5445.0
892331.0, Vermont,21.0,Call 2,Complete,Election day exit poll,0.907077074050903,Patrick Leahy,Peter Shumlin,Peter Welch,Female,White,50-59,Democrat,Liberal,"$75,000-$99,999",Postgraduate study,No,No,Government should do more to solve problems,Expand it,Somewhat worried,Strongly approve,Somewhat oppose,Generally going in the right direction,Obama,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Women without children,Worried,Approve,Democrat,Democratic Women,White Democrats,Liberal Democrats,White,Do not have children,Oppose,No,Non-Tea Party supporters and Democrats,State questionnaire,Rural,Small Cities/Rural,1.0,2.0,East,Version 1,Extremely Low Density Rural,Rural,Rural,Upscale,5464.0
901651.0, Vermont,59.0,Call 3,Complete,Election day exit poll,0.743588745594025,Patrick Leahy,Peter Shumlin,Peter Welch,Female,White,50-59,Democrat,Liberal,"Under $30,000",College graduate,No,No,Government should do more to solve problems,Expand it,Not too worried,Somewhat approve,Strongly oppose,Seriously off on the wrong track,Obama,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,Women without children,Not worried,Approve,Democrat,Democratic Women,White Democrats,Liberal Democrats,White,Do not have children,Oppose,No,Non-Tea Party supporters and Democrats,State questionnaire,Rural,Small Cities/Rural,1.0,3.0,East,Version 1,Low Density Rural,Rural,Rural,Upscale,5346.0
875982.0, Vermont,85.0,Call 1,Complete,Election day exit poll,0.831915974617004,Patrick Leahy,Peter Shumlin,Peter Welch,Male,White,65 or over,Independent,Liberal,"$50,000-$74,999",Postgraduate study,No,No,Government should do more to solve problems,Expand it,Very worried,Strongly approve,Strongly oppose,Seriously off on the wrong track,Obama,Non black male,White men,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Men without children,Worried,Approve,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,Do not have children,Oppose,No,Non-Tea Party supporters and Independents/Something else,State questionnaire,Rural,Small Cities/Rural,1.0,3.0,East,Version 1,Low Density Rural,Rural,Rural,Very upscale,5091.0
903951.0, Vermont,28.0,Call 3,Complete,Election day exit poll,0.907077074050903,Patrick Leahy,Peter Shumlin,Peter Welch,Female,White,50-59,Democrat,Moderate,"$50,000-$74,999",,,No,Government should do more to solve problems,Leave it as is,Somewhat worried,Strongly approve,Strongly oppose,Generally going in the right direction,Obama,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,,,,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Women without children,Worried,Approve,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,Do not have children,Oppose,,Non-Tea Party supporters and Democrats,State questionnaire,Suburbs,Suburbs,1.0,2.0,East,Version 1,Town,70s Suburbs,Urban Perimeter,Very upscale,5452.0
