ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,SENWI10,GOVWI10,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME10,EDUC10,LATINO,CHILD,DESCRIBS10,FAVDEM2,FAVREP2,FINSIT2,FOROBAMAS,GOVTANGR,GOVTDO10,HEALTHCARE10,ISSUE10,NECWORRY,OBAMA4,QUALSEN10,RELIGN10,TEAPARTY,TIMESEN10,UNIONHH10,VOTE2008,SEXBLACK,SEXBYRACE,AGE,AGE3,AGE45,AGE60,AGE65,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INC30K,INCOME3,INCWHITE,PARENTS,GOVTANG2,ISSUEECON,NECWORR2,OBAMA2,PARTY,PARTYSEX,PARTYWHITE,PTYIDEO,QRACEAI,REL5,WHITEREL,TEAPARENTS,TEAPARTY3,TIMESENMTH10,TIMESENWK10,WHNCLINC,XTEAPARTYID,FEINLIB,JOHNMONEY,JOHNMONEY2,QTYPE,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
894988.0,Wisconsin,96.0,Call 2,Complete,Election day exit poll,0.775790452957153,Russ Feingold,Scott Walker,Male,White,50-59,Something else,Moderate,"Under $30,000",Some college/assoc. degree,No,No,,Unfavorable,Unfavorable,,,,,,,,,,Other christian,,,No,,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,Men without children,,,,,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,Protestant/Other Non-Catholic Christian,Protestant/Other Christian,,,,,Yes,,,,,National questionnaire,Rural,Small Cities/Rural,1.0,2.0,Midwest,Version 4,Suburb,Rural,Rural,Very downscale,53157.0
879401.0,Wisconsin,18.0,Call 1,Complete,Election day exit poll,0.859189927577972,Ron Johnson,Scott Walker,Male,White,45-49,Republican,Conservative,"$75,000-$99,999",College graduate,No,No,,Unfavorable,Unfavorable,,,,,,,,,,Other christian,,,No,,Non black male,White men,45-65,30-59,45+,45-59,40-49,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Men without children,,,,,Republican,Republican Men,White Republicans,Conservative Republicans,White,Protestant/Other Non-Catholic Christian,Protestant/Other Christian,,,,,No,,,,,National questionnaire,Suburbs,Suburbs,2.0,3.0,Midwest,Version 4,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,53532.0
879001.0,Wisconsin,18.0,Call 1,Complete,Election day exit poll,0.814611256122589,Ron Johnson,Scott Walker,Female,White,50-59,Independent,Conservative,"$50,000-$74,999",College graduate,No,No,,Unfavorable,Unfavorable,,,,,,,,,,Protestant,,,No,,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Women without children,,,,,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,Protestant/Other Non-Catholic Christian,Protestant/Other Christian,,,,,No,,,,,National questionnaire,Suburbs,Suburbs,2.0,3.0,Midwest,Version 4,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,53532.0
879522.0,Wisconsin,96.0,Call 1,Complete,Election day exit poll,1.1236572265625,Ron Johnson,Scott Walker,Male,White,18-24,Republican,Conservative,"$75,000-$99,999",Some college/assoc. degree,No,No,,Unfavorable,Unfavorable,,,,,,,,,,Other christian,,,No,,Non black male,White men,18-29,18-29,18-44,18-29,18-24,White 18-29,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Men without children,,,,,Republican,Republican Men,White Republicans,Conservative Republicans,White,Protestant/Other Non-Catholic Christian,Protestant/Other Christian,,,,,No,,,,,National questionnaire,Rural,Small Cities/Rural,1.0,2.0,Midwest,Version 4,Suburb,Rural,Rural,Very downscale,53157.0
895840.0,Wisconsin,109.0,Call 2,Complete,Election day exit poll,1.26015543937683,Ron Johnson,Scott Walker,Female,White,30-39,Independent,Moderate,"$75,000-$99,999",Some college/assoc. degree,No,Yes,,Unfavorable,Unfavorable,,,,,,,,,,Protestant,,,No,,Non black female,White women,30-44,30-59,18-44,30-44,30-39,White 30-44,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Moms - Women with children,,,,,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,Protestant/Other Non-Catholic Christian,Protestant/Other Christian,,,,,No,,,,,National questionnaire,Rural,Small Cities/Rural,8.0,4.0,Midwest,Version 4,Low Density Rural,Rural,Rural,Very downscale,54929.0
877814.0,Wisconsin,101.0,Call 1,Complete,Election day exit poll,0.835301697254181,Russ Feingold,Scott Walker,Female,White,60-64,Independent,Moderate,"$75,000-$99,999",College graduate,No,No,,Unfavorable,Favorable,,,,,,,,,,Catholic,,,No,,Non black female,White women,45-65,60+,45+,60+,50-64,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Women without children,,,,,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,Catholic,Catholic,,,,,No,,,,,National questionnaire,Suburbs,Suburbs,5.0,2.0,Midwest,Version 4,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Downscale,53040.0
913210.0,Wisconsin,18.0,Call 3,Complete,Election day exit poll,0.814611256122589,Ron Johnson,Scott Walker,Female,White,30-39,Something else,Moderate,"$50,000-$74,999",Some college/assoc. degree,No,Yes,,Unfavorable,Favorable,,,,,,,,,,Catholic,,,No,,Non black female,White women,30-44,30-59,18-44,30-44,30-39,White 30-44,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Moms - Women with children,,,,,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,Catholic,Catholic,,,,,No,,,,,National questionnaire,Suburbs,Suburbs,2.0,3.0,Midwest,Version 4,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,53532.0
880620.0,Wisconsin,109.0,Call 1,Complete,Election day exit poll,1.26015543937683,Ron Johnson,Scott Walker,Female,White,30-39,Independent,Conservative,,College graduate,No,Yes,,Unfavorable,Favorable,,,,,,,,,,Catholic,,,No,,Non black female,White women,30-44,30-59,18-44,30-44,30-39,White 30-44,College graduate,More than High school graduate,White college degree,,,,,,Moms - Women with children,,,,,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,Catholic,Catholic,,,,,,,,,,National questionnaire,Rural,Small Cities/Rural,8.0,4.0,Midwest,Version 4,Low Density Rural,Rural,Rural,Very downscale,54929.0
881054.0,Wisconsin,86.0,Call 1,Complete,Election day exit poll,0.789662003517151,Ron Johnson,Scott Walker,Female,White,45-49,Republican,Conservative,"$75,000-$99,999",Some college/assoc. degree,No,Yes,,Unfavorable,Favorable,,,,,,,,,,Catholic,,,No,,Non black female,White women,45-65,30-59,45+,45-59,40-49,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Moms - Women with children,,,,,Republican,Republican Women,White Republicans,Conservative Republicans,White,Catholic,Catholic,,,,,No,,,,,National questionnaire,Suburbs,Suburbs,3.0,5.0,Midwest,Version 4,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Upscale,54017.0
895230.0,Wisconsin,24.0,Call 2,Complete,Election day exit poll,3.54324221611023,Ron Johnson,Scott Walker,Male,White,50-59,Republican,Conservative,"$50,000-$74,999",High school graduate,No,Yes,,Unfavorable,Favorable,,,,,,,,,,Catholic,,,No,,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,High school graduate or less,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Dads - Men with children,,,,,Republican,Republican Men,White Republicans,Conservative Republicans,White,Catholic,Catholic,,,,,No,,,,,National questionnaire,Rural,Small Cities/Rural,8.0,4.0,Midwest,Version 4,Extremely Low Density Rural,Rural,Rural,Upscale,54226.0
895061.0,Wisconsin,24.0,Call 2,Complete,Election day exit poll,3.3314485549926802,Ron Johnson,Scott Walker,Female,White,60-64,Republican,Conservative,"$50,000-$74,999",Postgraduate study,No,No,,Unfavorable,Favorable,,,,,,,,,,Catholic,,,No,,Non black female,White women,45-65,60+,45+,60+,50-64,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Women without children,,,,,Republican,Republican Women,White Republicans,Conservative Republicans,White,Catholic,Catholic,,,,,No,,,,,National questionnaire,Rural,Small Cities/Rural,8.0,4.0,Midwest,Version 4,Extremely Low Density Rural,Rural,Rural,Upscale,54226.0
895060.0,Wisconsin,96.0,Call 2,Complete,Election day exit poll,0.890157878398895,Ron Johnson,Scott Walker,Female,White,50-59,Republican,Moderate,"Under $30,000",High school graduate,No,No,,Unfavorable,Favorable,,,,,,,,,,Catholic,,,No,,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,Women without children,,,,,Republican,Republican Women,White Republicans,Moderate/Liberal Republicans,White,Catholic,Catholic,,,,,Yes,,,,,National questionnaire,Rural,Small Cities/Rural,1.0,2.0,Midwest,Version 4,Suburb,Rural,Rural,Very downscale,53157.0
894921.0,Wisconsin,96.0,Call 2,Complete,Election day exit poll,0.938870847225189,Ron Johnson,Scott Walker,Male,White,30-39,Republican,Conservative,"$200,000 or more",Postgraduate study,No,Yes,,Unfavorable,Favorable,,,,,,,,,,Catholic,,,No,,Non black male,White men,30-44,30-59,18-44,30-44,30-39,White 30-44,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Dads - Men with children,,,,,Republican,Republican Men,White Republicans,Conservative Republicans,White,Catholic,Catholic,,,,,No,,,,,National questionnaire,Rural,Small Cities/Rural,1.0,2.0,Midwest,Version 4,Suburb,Rural,Rural,Very downscale,53157.0
879936.0,Wisconsin,18.0,Call 1,Complete,Election day exit poll,0.852040529251099,Ron Johnson,Scott Walker,Male,White,65 or over,Republican,Moderate,"Under $30,000",High school graduate,No,No,,Unfavorable,Favorable,,,,,,,,,,Catholic,,,No,,Non black male,White men,65+,60+,45+,60+,65+,White 65+,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,Men without children,,,,,Republican,Republican Men,White Republicans,Moderate/Liberal Republicans,White,Catholic,Catholic,,,,,Yes,,,,,National questionnaire,Suburbs,Suburbs,2.0,3.0,Midwest,Version 4,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,53532.0
914892.0,Wisconsin,61.0,Call 3,Complete,Election day exit poll,1.02015352249146,Russ Feingold,Tom Barrett,Male,White,25-29,Democrat,Liberal,"$50,000-$74,999",College graduate,No,No,,Favorable,Unfavorable,,,,,,,,,,Catholic,,,No,,Non black male,White men,18-29,18-29,18-44,18-29,25-29,White 18-29,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Men without children,,,,,Democrat,Democratic Men,White Democrats,Liberal Democrats,White,Catholic,Catholic,,,,,No,,,,,National questionnaire,"Cities over 500,000","Cities over 50,000",4.0,1.0,Midwest,Version 4,High Density Urban,Urban,Urban Core,Upscale,53207.0
879668.0,Wisconsin,61.0,Call 1,Complete,Election day exit poll,0.845295488834381,Russ Feingold,Tom Barrett,Male,White,65 or over,Independent,Moderate,"$50,000-$74,999",High school graduate,No,No,,Favorable,Unfavorable,,,,,,,,,,Catholic,,,No,,Non black male,White men,65+,60+,45+,60+,65+,White 65+,No college degree,High school graduate or less,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Men without children,,,,,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,Catholic,Catholic,,,,,No,,,,,National questionnaire,"Cities over 500,000","Cities over 50,000",4.0,1.0,Midwest,Version 4,High Density Urban,Urban,Urban Core,Upscale,53207.0
866288.0,Wisconsin,50021.0,,Complete,Telephone survey,0.0,Russ Feingold,Tom Barrett,Female,White,50-59,Democrat,,"Under $30,000",Some college/assoc. degree,No,No,,Favorable,Unfavorable,,,,,,,,,,Catholic,,,No,,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,Women without children,,,,,Democrat,Democratic Women,White Democrats,,White,Catholic,Catholic,,,,,Yes,,,,,National questionnaire,Suburbs,Suburbs,5.0,2.0,Midwest,Version 4,Suburb,60s Suburbs,Urban Perimeter,Very upscale,53051.0
877646.0,Wisconsin,24.0,Call 1,Complete,Election day exit poll,3.17701745033264,Russ Feingold,Tom Barrett,Female,White,50-59,Independent,Moderate,"$30,000-$49,999",Some college/assoc. degree,No,Yes,,Favorable,Unfavorable,,,,,,,,,,Catholic,,,No,,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,Moms - Women with children,,,,,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,Catholic,Catholic,,,,,Yes,,,,,National questionnaire,Rural,Small Cities/Rural,8.0,4.0,Midwest,Version 4,Extremely Low Density Rural,Rural,Rural,Upscale,54226.0
880912.0,Wisconsin,86.0,Call 1,Complete,Election day exit poll,1.00381028652191,Russ Feingold,Tom Barrett,Male,White,45-49,Democrat,Liberal,"$100,000-$199,999",Postgraduate study,,No,,Favorable,Unfavorable,,,,,,,,,,Catholic,,,No,,Non black male,White men,45-65,30-59,45+,45-59,40-49,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Men without children,,,,,Democrat,Democratic Men,White Democrats,Liberal Democrats,White,Catholic,Catholic,,,,,No,,,,,National questionnaire,Suburbs,Suburbs,3.0,5.0,Midwest,Version 4,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Upscale,54017.0
913984.0,Wisconsin,18.0,Call 3,Complete,Election day exit poll,0.908093512058258,Russ Feingold,Tom Barrett,Female,White,65 or over,Democrat,Moderate,"$75,000-$99,999",High school graduate,No,No,,Favorable,Unfavorable,,,,,,,,,,Catholic,,,No,,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,High school graduate or less,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Women without children,,,,,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,Catholic,Catholic,,,,,No,,,,,National questionnaire,Suburbs,Suburbs,2.0,3.0,Midwest,Version 4,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,53532.0
881112.0,Wisconsin,86.0,Call 1,Complete,Election day exit poll,1.12896144390106,Ron Johnson,Tom Barrett,Female,White,25-29,Democrat,Liberal,"$75,000-$99,999",Postgraduate study,No,Yes,,Favorable,Unfavorable,,,,,,,,,,Catholic,,,No,,Non black female,White women,18-29,18-29,18-44,18-29,25-29,White 18-29,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Moms - Women with children,,,,,Democrat,Democratic Women,White Democrats,Liberal Democrats,White,Catholic,Catholic,,,,,No,,,,,National questionnaire,Suburbs,Suburbs,3.0,5.0,Midwest,Version 4,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Upscale,54017.0
915618.0,Wisconsin,101.0,Call 3,Complete,Election day exit poll,1.06621205806732,Ron Johnson,Scott Walker,Male,White,65 or over,Independent,Conservative,"$50,000-$74,999",Some college/assoc. degree,No,No,,Unfavorable,Unfavorable,,,,,,,,,,Catholic,,,No,,Non black male,White men,65+,60+,45+,60+,65+,White 65+,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Men without children,,,,,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,Catholic,Catholic,,,,,No,,,,,National questionnaire,Suburbs,Suburbs,5.0,2.0,Midwest,Version 4,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Downscale,53040.0
866289.0,Wisconsin,50007.0,,Complete,Telephone survey,0.0,Russ Feingold,Tom Barrett,Male,White,30-39,Democrat,Liberal,"$75,000-$99,999",Some college/assoc. degree,No,Yes,,Favorable,Unfavorable,,,,,,,,,,Jewish,,,No,,Non black male,White men,30-44,30-59,18-44,30-44,30-39,White 30-44,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Dads - Men with children,,,,,Democrat,Democratic Men,White Democrats,Liberal Democrats,White,Jewish,Jewish,,,,,No,,,,,National questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,3.0,Midwest,Version 4,Suburb,Urban,Urban Core,Very upscale,53711.0
