ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,SENCA10,GOVCA10,CAPROP19,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME10,EDUC10,LATINO,DESCRIBS10,FAVDEM2,FAVREP2,FINSIT2,FOROBAMAS,GOVTANGR,GOVTDO10,HEALTHCARE10,ISSUE10,LAIDOFF,NECWORRY,OBAMA4,PRIORITY,QUALSEN10,TEAPARTY,TEAREAS,TIMESEN10,TRACK,UNFAIRCA10,VOTE2008,WORK,SEXBLACK,SEXBYRACE,AGE,AGE3,AGE45,AGE60,AGE65,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INC30K,INCOME3,INCWHITE,GOVTANG2,ISSUEECON,NECWORR2,OBAMA2,PARTY,PARTYSEX,PARTYWHITE,PTYIDEO,QRACEAI,TEAPARTY3,TIMESENMTH10,TIMESENWK10,UNFAIRBOXER,UNFAIRFIORINA,WHNCLINC,XTEAPARTYID,BALLOTDRAW,CADEFCT,IMMDEPORT,JOBSCAL,OUTSIDER,UNFAIRCA10G,JOBSBOXER,JOBSFIORINA,UNFAIRBROWN,UNFAIRWHIT,WRKWOMEN,QTYPE,SPANISHQ,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4
881331.0,California,58.0,Call 1,Complete,Election day exit poll,0.649999976158142,Carly Fiorina,Other,No,Male,White,45-49,Republican,Moderate,"$75,000-$99,999",College graduate,No,,,,,,,Government is doing too many things better left to businesses and individuals,Repeal it,The economy,No,Very worried,Strongly disapprove,,,Strongly support,,In the last three days,,,,,Non black male,White men,45-65,30-59,45+,45-59,40-49,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,,The economy,Worried,Disapprove,Republican,Republican Men,White Republicans,Moderate/Liberal Republicans,White,Support,In the last month,In the last week,,,No,Tea Party supporters,,No,,,,,,,,,,State questionnaire,English,Suburbs,Suburbs,46.0,5.0,West,Version 1,High Density Urban,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale
918783.0,California,58.0,Call 3,Complete,Election day exit poll,0.910000026226044,Carly Fiorina,Meg Whitman,No,Female,White,45-49,Independent,Conservative,"$100,000-$199,999",Postgraduate study,No,,,,,,,Government is doing too many things better left to businesses and individuals,Repeal it,The economy,Yes,Very worried,Strongly disapprove,,,Strongly support,,In the last week,,,,,Non black female,White women,45-65,30-59,45+,45-59,40-49,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,,The economy,Worried,Disapprove,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,Support,In the last month,In the last week,,,No,Tea Party supporters,,Yes,,,,,,,,,,State questionnaire,English,Suburbs,Suburbs,46.0,5.0,West,Version 1,High Density Urban,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale
919182.0,California,58.0,Call 3,Not complete,Election day exit poll,0.0,Did not vote,Did not vote,Did not vote,Male,White,50-59,,,,Postgraduate study,,I dislike the other candidate,,,,,,,,,,,,,,,,,,,,Yes,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,,,,,,,,,,,,,,White,,,,,,,,,,,,,,,,,,All others,State questionnaire,,Suburbs,Suburbs,46.0,5.0,West,Version 2,High Density Urban,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale
918753.0,California,58.0,Call 3,Not complete,Election day exit poll,0.899999976158142,Carly Fiorina,Meg Whitman,No,Male,White,30-39,,,,College graduate,No,,,,,,,,,,No,,,,,,,Before that,,,,,Non black male,White men,30-44,30-59,18-44,30-44,30-39,White 30-44,College graduate,More than High school graduate,White college degree,,,,,,,,,,,,,,White,,Before that,In the last month or earlier,,,,,,,,,,,,,,,,State questionnaire,English,Suburbs,Suburbs,46.0,5.0,West,Version 1,High Density Urban,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale
862886.0,California,50239.0,,Complete,Telephone survey,2.97000002861023,Carly Fiorina,Meg Whitman,Yes,Male,White,65 or over,Independent,Conservative,,High school graduate,No,I dislike the other candidate,Unfavorable,Favorable,Worse,To express opposition to Barack Obama,Angry,,,,,,,Cutting taxes,,,The Tea Party movement was not a factor,,,Neither of them,Other,Yes,Non black male,White men,65+,60+,45+,60+,65+,White 65+,No college degree,High school graduate or less,White no college degree,,,,,,Negative,,,,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,,,Barbara Boxer did not,Carly Fiorina did not,,,,,,,,,,,,,All others,State questionnaire,English,Suburbs,Suburbs,48.0,5.0,West,Version 2,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale
862738.0,California,50239.0,,Complete,Telephone survey,0.509999990463257,Barbara Boxer,Jerry Brown,Yes,Female,White,65 or over,Democrat,Liberal,,Some college/assoc. degree,No,,,,,,,Government should do more to solve problems,Expand it,The war in Afghanistan,No,Somewhat worried,Strongly approve,,,Strongly oppose,,Before that,,,,,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,More than High school graduate,White no college degree,,,,,,,Something else,Worried,Approve,Democrat,Democratic Women,White Democrats,Liberal Democrats,White,Oppose,Before that,In the last month or earlier,,,,Non-Tea Party supporters and Democrats,,No,,,,,,,,,,State questionnaire,English,Suburbs,Suburbs,48.0,5.0,West,Version 1,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale
863136.0,California,50239.0,,Complete,Telephone survey,0.709999978542328,Carly Fiorina,Meg Whitman,No,Male,White,65 or over,Independent,Conservative,,Some college/assoc. degree,No,,,,,,,,,,,,,,Omit,,,,Seriously off on the wrong track,,McCain,,Non black male,White men,65+,60+,45+,60+,65+,White 65+,No college degree,More than High school graduate,White no college degree,,,,,,,,,,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,,,,,,,U.S. Senate,,Omit,Only Carly Fiorina,An outisder who wants to shake things up,Both of them,Barbara Boxer will not,Carly Fiorina will,Jerry Brown did,Meg Whitman did,,State questionnaire,English,Suburbs,Suburbs,48.0,5.0,West,Version 3,High Density Urban,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
865940.0,California,50239.0,,Complete,Telephone survey,1.73000001907349,Barbara Boxer,Jerry Brown,No,Female,White,30-39,Something else,Moderate,"$100,000-$199,999",Postgraduate study,No,,Favorable,Favorable,,,,,,,No,,,,,,,,,,,,Non black female,White women,30-44,30-59,18-44,30-44,30-39,White 30-44,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,,,,,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,,,,,,No,,,,,,,,,,,,,National questionnaire,English,Suburbs,Suburbs,48.0,5.0,West,Version 4,High Density Urban,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
865192.0,California,50239.0,,Complete,Telephone survey,2.5,Carly Fiorina,Meg Whitman,Yes,Female,White,50-59,Republican,Conservative,"$200,000 or more",College graduate,No,,,,Worse,,Angry,,,The economy,,,,,,,,,,,,,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Negative,The economy,,,Republican,Republican Women,White Republicans,Conservative Republicans,White,,,,,,No,,,,,,,,,,,,,National questionnaire,English,Suburbs,Suburbs,48.0,5.0,West,Version 2,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale
862766.0,California,50239.0,,Complete,Telephone survey,1.23000001907349,Barbara Boxer,Jerry Brown,Yes,Female,White,50-59,Democrat,Liberal,"$50,000-$74,999",Some college/assoc. degree,No,,,,,,,Government should do more to solve problems,Expand it,The economy,Yes,Not too worried,Strongly approve,,,Strongly oppose,,In the last three days,,,,,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,,The economy,Not worried,Approve,Democrat,Democratic Women,White Democrats,Liberal Democrats,White,Oppose,In the last month,In the last week,,,No,Non-Tea Party supporters and Democrats,,Yes,,,,,,,,,,State questionnaire,English,Suburbs,Suburbs,48.0,5.0,West,Version 1,High Density Urban,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale
862684.0,California,50239.0,,Complete,Telephone survey,1.37000000476837,Carly Fiorina,Meg Whitman,No,Female,White,60-64,Republican,Conservative,"$100,000-$199,999",Postgraduate study,No,,,,,,,Government is doing too many things better left to businesses and individuals,Repeal it,The economy,No,Very worried,Somewhat disapprove,,,Somewhat support,,Before that,,,,,Non black female,White women,45-65,60+,45+,60+,50-64,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,,The economy,Worried,Disapprove,Republican,Republican Women,White Republicans,Conservative Republicans,White,Support,Before that,In the last month or earlier,,,No,Tea Party supporters,,Omit,,,,,,,,,,State questionnaire,English,Suburbs,Suburbs,48.0,5.0,West,Version 1,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale
862641.0,California,50239.0,,Complete,Telephone survey,1.16999995708466,Carly Fiorina,Meg Whitman,No,Female,White,65 or over,Republican,Conservative,,College graduate,No,,,,,,,Government is doing too many things better left to businesses and individuals,Repeal it,Health care,Yes,Very worried,Strongly disapprove,,,Strongly support,,Before that,,,,,Non black female,White women,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,,,,,,,Something else,Worried,Disapprove,Republican,Republican Women,White Republicans,Conservative Republicans,White,Support,Before that,In the last month or earlier,,,,Tea Party supporters,,Yes,,,,,,,,,,State questionnaire,English,Suburbs,Suburbs,48.0,5.0,West,Version 1,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale
865509.0,California,50219.0,,Complete,Telephone survey,1.58000004291534,Barbara Boxer,Jerry Brown,No,Female,White,30-39,Democrat,Liberal,,College graduate,No,,,,,,,,Expand it,,,,,Reducing the budget deficit,,Somewhat oppose,,,Generally going in the right direction,,Obama,,Non black female,White women,30-44,30-59,18-44,30-44,30-39,White 30-44,College graduate,More than High school graduate,White college degree,,,,,,,,,,Democrat,Democratic Women,White Democrats,Liberal Democrats,White,Oppose,,,,,,Non-Tea Party supporters and Democrats,,,,,,,,,,,,National questionnaire,English,Suburbs,Suburbs,44.0,5.0,West,Version 3,High Density Urban,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
864770.0,California,50209.0,,Complete,Telephone survey,2.02999997138977,Carly Fiorina,Meg Whitman,No,Male,White,25-29,Republican,Conservative,"$50,000-$74,999",High school graduate,No,,,,,,,Government is doing too many things better left to businesses and individuals,,The economy,,Somewhat worried,Somewhat approve,,,Strongly support,,,,,McCain,,Non black male,White men,18-29,18-29,18-44,18-29,25-29,White 18-29,No college degree,High school graduate or less,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,,The economy,Worried,Approve,Republican,Republican Men,White Republicans,Conservative Republicans,White,Support,,,,,No,Tea Party supporters,,,,,,,,,,,,National questionnaire,English,Suburbs,Suburbs,42.0,5.0,West,Version 1,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
865560.0,California,50239.0,,Complete,Telephone survey,2.10999989509583,Carly Fiorina,Meg Whitman,No,Female,White,65 or over,Independent,Conservative,,Some college/assoc. degree,No,,,,,,,,Repeal it,,,,,Reducing the budget deficit,,Neutral,,,Seriously off on the wrong track,,McCain,,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,More than High school graduate,White no college degree,,,,,,,,,,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,Neutral,,,,,,Non-Tea Party supporters and Independents/Something else,,,,,,,,,,,,National questionnaire,English,Suburbs,Suburbs,48.0,5.0,West,Version 3,High Density Urban,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale
862732.0,California,50209.0,,Complete,Telephone survey,1.62999999523163,Carly Fiorina,Meg Whitman,No,Male,White,65 or over,Republican,Conservative,"$50,000-$74,999",Postgraduate study,No,,,,,,,Government is doing too many things better left to businesses and individuals,Repeal it,The war in Afghanistan,No,Very worried,Strongly disapprove,,,Strongly support,,In the last month,,,,,Non black male,White men,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,,Something else,Worried,Disapprove,Republican,Republican Men,White Republicans,Conservative Republicans,White,Support,In the last month,In the last month or earlier,,,No,Tea Party supporters,,No,,,,,,,,,,State questionnaire,English,Suburbs,Suburbs,42.0,5.0,West,Version 1,High Density Urban,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
865176.0,California,50239.0,,Complete,Telephone survey,2.58999991416931,Carly Fiorina,Meg Whitman,Yes,Male,White,40-44,Republican,Moderate,"$200,000 or more",College graduate,No,,,,Better,,"Dissatisfied, but not angry",,,The economy,,,,,,,,,,,,,Non black male,White men,30-44,30-59,18-44,30-44,40-49,White 30-44,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Negative,The economy,,,Republican,Republican Men,White Republicans,Moderate/Liberal Republicans,White,,,,,,No,,,,,,,,,,,,,National questionnaire,English,Suburbs,Suburbs,48.0,5.0,West,Version 2,High Density Urban,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
862911.0,California,50219.0,,Complete,Telephone survey,5.69000005722046,,Meg Whitman,No,Female,White,40-44,Republican,Conservative,,Some college/assoc. degree,No,Omit,Unfavorable,Unfavorable,About the same,Barack Obama was not a factor,Angry,,,,,,,Reducing the budget deficit,,,The Tea Party movement was not a factor,,,Omit,McCain,No,Non black female,White women,30-44,30-59,18-44,30-44,40-49,White 30-44,No college degree,More than High school graduate,White no college degree,,,,,,Negative,,,,Republican,Republican Women,White Republicans,Conservative Republicans,White,,,,Omit,Omit,,,,,,,,,,,,,All others,State questionnaire,English,Suburbs,Suburbs,44.0,5.0,West,Version 2,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
865944.0,California,50219.0,,Complete,Telephone survey,2.88000011444092,Carly Fiorina,Meg Whitman,Yes,Male,White,30-39,Something else,Conservative,"Under $30,000",Postgraduate study,No,,Unfavorable,Unfavorable,,,,,,,No,,,,,,,,,,,,Non black male,White men,30-44,30-59,18-44,30-44,30-39,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,,,,,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,,,,,No,,,,,,,,,,,,,National questionnaire,English,Suburbs,Suburbs,44.0,5.0,West,Version 4,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
862825.0,California,50199.0,,Complete,Telephone survey,1.41999995708466,Carly Fiorina,Meg Whitman,No,Female,White,60-64,Republican,Conservative,,Some college/assoc. degree,No,I dislike the other candidate,Unfavorable,Favorable,Worse,To express opposition to Barack Obama,Angry,,,,,,,Cutting taxes,,,The Tea Party movement was not a factor,,,Both of them,McCain,No,Non black female,White women,45-65,60+,45+,60+,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,,,,,,Negative,,,,Republican,Republican Women,White Republicans,Conservative Republicans,White,,,,Barbara Boxer did,Carly Fiorina did,,,,,,,,,,,,,All others,State questionnaire,English,Suburbs,Suburbs,40.0,5.0,West,Version 2,High Density Urban,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale
862932.0,California,50199.0,,Complete,Telephone survey,0.990000009536743,Barbara Boxer,Jerry Brown,No,Female,White,50-59,Democrat,Liberal,,College graduate,No,I like my candidate but with reservations,Favorable,Unfavorable,About the same,Barack Obama was not a factor,"Dissatisfied, but not angry",,,,,,,Spending to create jobs,,,Against the Tea Party movement,,,Both of them,Obama,Yes,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,,,,,,Negative,,,,Democrat,Democratic Women,White Democrats,Liberal Democrats,White,,,,Barbara Boxer did,Carly Fiorina did,,,,,,,,,,,,,Working women,State questionnaire,English,Suburbs,Suburbs,40.0,5.0,West,Version 2,High Density Urban,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale
865563.0,California,50199.0,,Complete,Telephone survey,1.58000004291534,Barbara Boxer,Jerry Brown,No,Female,White,45-49,Independent,Moderate,,College graduate,No,,,,,,,,Repeal it,,,,,Cutting taxes,,Neutral,,,Seriously off on the wrong track,,Obama,,Non black female,White women,45-65,30-59,45+,45-59,40-49,White 45-54,College graduate,More than High school graduate,White college degree,,,,,,,,,,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,Neutral,,,,,,Non-Tea Party supporters and Independents/Something else,,,,,,,,,,,,National questionnaire,English,Suburbs,Suburbs,40.0,5.0,West,Version 3,High Density Urban,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale
