ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,SENIN10,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME10,EDUC10,LATINO,BRNAGAIN,DESCRIBS10,FAVDEM2,FAVREP2,FINSIT2,FOROBAMAS,GOVTANGR,GOVTDO10,HEALTHCARE10,ISSUE10,LAIDOFF,NECWORRY,OBAMA4,PRIORITY,SENCNTL,STIMULUS,TEAPARTY,TIMESEN10,TRACK,VOTE2008,SEXBLACK,SEXBYRACE,AGE,AGE3,AGE45,AGE60,AGE65,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INC30K,INCOME3,INCWHITE,GOVTANG2,ISSUEECON,NECWORR2,OBAMA2,PARTY,PARTYSEX,PARTYWHITE,PTYIDEO,QRACEAI,TEAPARTY3,TIMESENMTH10,TIMESENWK10,WHNCLINC,WHTEVANG,XTEAPARTYID,ABORTION,ABORT2,QTYPE,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4
900475.0,Indiana,57.0,Call 3,Complete,Election day exit poll,0.839815199375153,Brad Ellsworth,Male,Black,30-39,Democrat,Moderate,"$50,000-$74,999",College graduate,No,,I like my candidate but with reservations,Favorable,Unfavorable,About the same,To express support for Barack Obama,"Dissatisfied, but not angry",,,,,,,Spending to create jobs,The Democratic Party,Helped the economy,,,,Obama,Black male,Black men,30-44,30-59,18-44,30-44,30-39,Black 30-44,College graduate,More than High school graduate,Non white college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and non white,Negative,,,,Democrat,Democratic Men,Non White Democrats,Moderate/Conservative Democrats,Black,,,,No,,,Legal in all cases,Legal,State questionnaire,Suburbs,Suburbs,1.0,1.0,Midwest,Version 2,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very downscale
905299.0,Indiana,56.0,Call 3,Complete,Election day exit poll,1.29280972480774,Brad Ellsworth,Male,White,25-29,,Liberal,"Under $30,000",High school graduate,No,,I like my candidate but with reservations,Favorable,Unfavorable,Better,To express support for Barack Obama,"Satisfied, but not enthusiastic",,,,,,,Spending to create jobs,The Democratic Party,Helped the economy,,,,Obama,Non black male,White men,18-29,18-29,18-44,18-29,25-29,White 18-29,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,Positive,,,,,,,,White,,,,Yes,,,Legal in most cases,Legal,State questionnaire,Suburbs,Suburbs,1.0,1.0,Midwest,Version 2,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very downscale
900416.0,Indiana,99.0,Call 3,Complete,Election day exit poll,0.581583082675934,Brad Ellsworth,Female,White,50-59,Democrat,Moderate,"$100,000-$199,999",Postgraduate study,No,,I strongly favor my candidate,Favorable,Unfavorable,About the same,To express support for Barack Obama,"Satisfied, but not enthusiastic",,,,,,,Spending to create jobs,The Democratic Party,Helped the economy,,,,Obama,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Positive,,,,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,,,,No,,,Legal in all cases,Legal,State questionnaire,Suburbs,Suburbs,2.0,1.0,Midwest,Version 2,Suburb,80s Suburbs,Urban Perimeter,Very upscale
900401.0,Indiana,100.0,Call 3,Complete,Election day exit poll,0.589922308921814,Brad Ellsworth,Male,White,60-64,Democrat,Moderate,"$100,000-$199,999",High school graduate,No,,I strongly favor my candidate,Favorable,Unfavorable,About the same,To express support for Barack Obama,Enthusiastic,,,,,,,Spending to create jobs,The Democratic Party,Helped the economy,,,,Obama,Non black male,White men,45-65,60+,45+,60+,50-64,White 45-54,No college degree,High school graduate or less,White no college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Positive,,,,Democrat,Democratic Men,White Democrats,Moderate/Conservative Democrats,White,,,,No,,,Illegal in most cases,Illegal,State questionnaire,Suburbs,Suburbs,2.0,1.0,Midwest,Version 2,Suburb,60s Suburbs,Urban Perimeter,Upscale
900382.0,Indiana,57.0,Call 3,Complete,Election day exit poll,0.857201635837555,Brad Ellsworth,Male,Black,65 or over,Democrat,Moderate,"Under $30,000",Some college/assoc. degree,No,,I like my candidate but with reservations,Favorable,Unfavorable,Worse,To express support for Barack Obama,"Dissatisfied, but not angry",,,,,,,Spending to create jobs,The Democratic Party,Helped the economy,,,,Obama,Black male,Black men,65+,60+,45+,60+,65+,Black 65+,No college degree,More than High school graduate,Non white no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and non white,Negative,,,,Democrat,Democratic Men,Non White Democrats,Moderate/Conservative Democrats,Black,,,,No,,,Legal in most cases,Legal,State questionnaire,Suburbs,Suburbs,1.0,1.0,Midwest,Version 2,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very downscale
900370.0,Indiana,99.0,Call 3,Complete,Election day exit poll,0.581583082675934,Brad Ellsworth,Female,White,30-39,Democrat,Liberal,"$75,000-$99,999",Some college/assoc. degree,No,,I strongly favor my candidate,Favorable,Unfavorable,Better,Barack Obama was not a factor,"Satisfied, but not enthusiastic",,,,,,,Spending to create jobs,The Democratic Party,Helped the economy,,,,Obama,Non black female,White women,30-44,30-59,18-44,30-44,30-39,White 30-44,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Positive,,,,Democrat,Democratic Women,White Democrats,Liberal Democrats,White,,,,No,,,Illegal in most cases,Illegal,State questionnaire,Suburbs,Suburbs,2.0,1.0,Midwest,Version 2,Suburb,80s Suburbs,Urban Perimeter,Very upscale
900288.0,Indiana,57.0,Call 3,Complete,Election day exit poll,0.857201635837555,Brad Ellsworth,Male,Black,60-64,Democrat,Moderate,,High school graduate,No,,I strongly favor my candidate,Favorable,Unfavorable,About the same,To express support for Barack Obama,Angry,,,,,,,Spending to create jobs,The Democratic Party,Helped the economy,,,,Obama,Black male,Black men,45-65,60+,45+,60+,50-64,Black 45-54,No college degree,High school graduate or less,Non white no college degree,,,,,,Negative,,,,Democrat,Democratic Men,Non White Democrats,Moderate/Conservative Democrats,Black,,,,,,,Legal in most cases,Legal,State questionnaire,Suburbs,Suburbs,1.0,1.0,Midwest,Version 2,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very downscale
900215.0,Indiana,70.0,Call 3,Complete,Election day exit poll,0.635738492012024,Brad Ellsworth,Male,Black,50-59,Democrat,Moderate,"$100,000-$199,999",Postgraduate study,No,,I strongly favor my candidate,Favorable,Unfavorable,Better,To express support for Barack Obama,"Satisfied, but not enthusiastic",,,,,,,Spending to create jobs,The Democratic Party,Helped the economy,,,,Obama,Black male,Black men,45-65,30-59,45+,45-59,50-64,Black 45-54,College graduate,More than High school graduate,Non white college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and non white,Positive,,,,Democrat,Democratic Men,Non White Democrats,Moderate/Conservative Democrats,Black,,,,No,,,Legal in most cases,Legal,State questionnaire,"Cities over 500,000","Cities over 50,000",7.0,3.0,Midwest,Version 2,High Density Urban,Urban,Urban Core,Downscale
900166.0,Indiana,6.0,Call 3,Complete,Election day exit poll,1.26447212696075,Brad Ellsworth,Male,White,30-39,Democrat,Moderate,"$30,000-$49,999",Some college/assoc. degree,No,,I like my candidate but with reservations,Favorable,Unfavorable,Worse,Barack Obama was not a factor,"Satisfied, but not enthusiastic",,,,,,,Spending to create jobs,The Democratic Party,Helped the economy,,,,Obama,Non black male,White men,30-44,30-59,18-44,30-44,30-39,White 30-44,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,Positive,,,,Democrat,Democratic Men,White Democrats,Moderate/Conservative Democrats,White,,,,Yes,,,Legal in most cases,Legal,State questionnaire,Suburbs,Suburbs,3.0,2.0,Midwest,Version 2,Suburb,80s Suburbs,Urban Perimeter,Upscale
900080.0,Indiana,70.0,Call 3,Complete,Election day exit poll,0.631082117557526,Brad Ellsworth,Female,Black,30-39,Democrat,Liberal,"$30,000-$49,999",Some college/assoc. degree,No,,I strongly favor my candidate,Favorable,Unfavorable,Better,To express support for Barack Obama,"Satisfied, but not enthusiastic",,,,,,,Spending to create jobs,The Democratic Party,Helped the economy,,,,Obama,Black female,Black women,30-44,30-59,18-44,30-44,30-39,Black 30-44,No college degree,More than High school graduate,Non white no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and non white,Positive,,,,Democrat,Democratic Women,Non White Democrats,Liberal Democrats,Black,,,,No,,,Legal in all cases,Legal,State questionnaire,"Cities over 500,000","Cities over 50,000",7.0,3.0,Midwest,Version 2,High Density Urban,Urban,Urban Core,Downscale
900065.0,Indiana,57.0,Call 3,Complete,Election day exit poll,0.850923180580139,Brad Ellsworth,Female,Black,60-64,Democrat,Moderate,"Under $30,000",High school graduate,No,,I strongly favor my candidate,Favorable,Unfavorable,About the same,To express support for Barack Obama,"Satisfied, but not enthusiastic",,,,,,,Spending to create jobs,The Democratic Party,Helped the economy,,,,Obama,Black female,Black women,45-65,60+,45+,60+,50-64,Black 45-54,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and non white,Positive,,,,Democrat,Democratic Women,Non White Democrats,Moderate/Conservative Democrats,Black,,,,No,,,Legal in all cases,Legal,State questionnaire,Suburbs,Suburbs,1.0,1.0,Midwest,Version 2,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very downscale
900033.0,Indiana,73.0,Call 3,Complete,Election day exit poll,0.608253359794617,Brad Ellsworth,Female,White,40-44,Democrat,Liberal,"$50,000-$74,999",High school graduate,No,,I strongly favor my candidate,Favorable,Unfavorable,About the same,To express support for Barack Obama,"Satisfied, but not enthusiastic",,,,,,,Spending to create jobs,The Democratic Party,Helped the economy,,,,Obama,Non black female,White women,30-44,30-59,18-44,30-44,40-49,White 30-44,No college degree,High school graduate or less,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Positive,,,,Democrat,Democratic Women,White Democrats,Liberal Democrats,White,,,,No,,,Legal in all cases,Legal,State questionnaire,"Cities over 500,000","Cities over 50,000",5.0,3.0,Midwest,Version 2,Suburb,Urban,Urban Core,Very upscale
900005.0,Indiana,90.0,Call 3,Complete,Election day exit poll,1.22458302974701,Brad Ellsworth,Male,White,25-29,Democrat,Liberal,"Under $30,000",Postgraduate study,No,,I like my candidate but with reservations,Favorable,Unfavorable,About the same,Barack Obama was not a factor,Enthusiastic,,,,,,,Spending to create jobs,The Democratic Party,Helped the economy,,,,Obama,Non black male,White men,18-29,18-29,18-44,18-29,25-29,White 18-29,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,Positive,,,,Democrat,Democratic Men,White Democrats,Liberal Democrats,White,,,,No,,,Legal in most cases,Legal,State questionnaire,Rural,Small Cities/Rural,4.0,2.0,Midwest,Version 2,Low Density Rural,Rural,Rural,Downscale
905713.0,Indiana,56.0,Call 3,Complete,Election day exit poll,1.76821732521057,Brad Ellsworth,Male,Black,45-49,Democrat,Liberal,"$30,000-$49,999",College graduate,No,,I dislike the other candidate,Favorable,Unfavorable,About the same,To express support for Barack Obama,"Satisfied, but not enthusiastic",,,,,,,Spending to create jobs,The Democratic Party,Helped the economy,,,,Obama,Black male,Black men,45-65,30-59,45+,45-59,40-49,Black 45-54,College graduate,More than High school graduate,Non white college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and non white,Positive,,,,Democrat,Democratic Men,Non White Democrats,Liberal Democrats,Black,,,,No,,,Illegal in most cases,Illegal,State questionnaire,Suburbs,Suburbs,1.0,1.0,Midwest,Version 2,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very downscale
899981.0,Indiana,70.0,Call 3,Complete,Election day exit poll,0.631082117557526,Brad Ellsworth,Female,Black,50-59,Democrat,Moderate,"Under $30,000",Some college/assoc. degree,No,,I strongly favor my candidate,Favorable,Unfavorable,About the same,Barack Obama was not a factor,Enthusiastic,,,,,,,Spending to create jobs,The Democratic Party,Helped the economy,,,,Obama,Black female,Black women,45-65,30-59,45+,45-59,50-64,Black 45-54,No college degree,More than High school graduate,Non white no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and non white,Positive,,,,Democrat,Democratic Women,Non White Democrats,Moderate/Conservative Democrats,Black,,,,No,,,Legal in all cases,Legal,State questionnaire,"Cities over 500,000","Cities over 50,000",7.0,3.0,Midwest,Version 2,High Density Urban,Urban,Urban Core,Downscale
867832.0,Indiana,57.0,Call 1,Complete,Election day exit poll,0.839815199375153,Brad Ellsworth,Male,Black,40-44,Democrat,Liberal,"$30,000-$49,999",Some college/assoc. degree,No,,I strongly favor my candidate,Favorable,Unfavorable,About the same,To express support for Barack Obama,Enthusiastic,,,,,,,Spending to create jobs,The Democratic Party,Helped the economy,,,,Obama,Black male,Black men,30-44,30-59,18-44,30-44,40-49,Black 30-44,No college degree,More than High school graduate,Non white no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and non white,Positive,,,,Democrat,Democratic Men,Non White Democrats,Liberal Democrats,Black,,,,No,,,Legal in all cases,Legal,State questionnaire,Suburbs,Suburbs,1.0,1.0,Midwest,Version 2,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very downscale
899650.0,Indiana,73.0,Call 3,Complete,Election day exit poll,0.608253359794617,Brad Ellsworth,Female,White,30-39,Democrat,Liberal,"$100,000-$199,999",High school graduate,No,,I strongly favor my candidate,Favorable,Unfavorable,About the same,To express support for Barack Obama,"Satisfied, but not enthusiastic",,,,,,,Spending to create jobs,The Democratic Party,Helped the economy,,,,Obama,Non black female,White women,30-44,30-59,18-44,30-44,30-39,White 30-44,No college degree,High school graduate or less,White no college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Positive,,,,Democrat,Democratic Women,White Democrats,Liberal Democrats,White,,,,No,,,Legal in all cases,Legal,State questionnaire,"Cities over 500,000","Cities over 50,000",5.0,3.0,Midwest,Version 2,Suburb,Urban,Urban Core,Very upscale
899628.0,Indiana,88.0,Call 3,Complete,Election day exit poll,1.30014526844025,Brad Ellsworth,Female,White,45-49,Independent,Moderate,"$75,000-$99,999",College graduate,No,,I like my candidate but with reservations,Favorable,Unfavorable,Better,To express support for Barack Obama,Enthusiastic,,,,,,,Spending to create jobs,The Democratic Party,Helped the economy,,,,Obama,Non black female,White women,45-65,30-59,45+,45-59,40-49,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Positive,,,,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,,,,No,,,Legal in most cases,Legal,State questionnaire,Suburbs,Suburbs,4.0,5.0,Midwest,Version 2,Suburb,70s Suburbs,Urban Perimeter,Upscale
899606.0,Indiana,34.0,Call 3,Complete,Election day exit poll,0.855711162090302,Brad Ellsworth,Female,White,65 or over,Democrat,Liberal,"$75,000-$99,999",College graduate,No,,I dislike the other candidate,Favorable,Unfavorable,About the same,To express support for Barack Obama,"Satisfied, but not enthusiastic",,,,,,,Spending to create jobs,The Democratic Party,Helped the economy,,,,Obama,Non black female,White women,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Positive,,,,Democrat,Democratic Women,White Democrats,Liberal Democrats,White,,,,No,,,Legal in all cases,Legal,State questionnaire,Suburbs,Suburbs,5.0,4.0,Midwest,Version 2,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
881744.0,Indiana,87.0,Call 2,Complete,Election day exit poll,1.65405142307281,Brad Ellsworth,Female,White,30-39,Independent,Liberal,"$75,000-$99,999",Postgraduate study,No,,I dislike the other candidate,Favorable,Unfavorable,Worse,To express support for Barack Obama,"Dissatisfied, but not angry",,,,,,,Spending to create jobs,The Democratic Party,Helped the economy,,,,Obama,Non black female,White women,30-44,30-59,18-44,30-44,30-39,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Negative,,,,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,,,,No,,,Legal in most cases,Legal,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",9.0,5.0,Midwest,Version 2,Suburb,Urban,Urban Core,Downscale
