ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,SENSC10,GOVSC10,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME10,EDUC10,LATINO,BRNAGAIN,CHILD,DESCRIBS10,FAVDEM2,FAVREP2,FAVPALIN2,FAVROMN2,FINSIT2,FOROBAMAS,GOVTANGR,GOVTDO10,HEALTHCARE10,ISSUE10,LAIDOFF,NECWORRY,OBAMA4,STIMULUS,TEAPARTY,TEAREASG,VOTE2008,WORK,SEXBLACK,SEXBYRACE,AGE,AGE3,AGE45,AGE60,AGE65,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INC30K,INCOME3,INCWHITE,PARENTS,GOVTANG2,ISSUEECON,NECWORR2,OBAMA2,PARTY,PARTYSEX,PARTYWHITE,PTYIDEO,QRACEAI,TEAPARENTS,TEAPARTY3,WHNCLINC,WHTEVANG,XTEAPARTYID,RPRIM2012,REP2012P,WRKWOMEN,QTYPE,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
902153.0,South Carolina,91.0,Call 3,Complete,Election day exit poll,0.730358242988586,Tom Clements,Vincent Sheheen,Female,Black,30-39,Something else,Moderate,,Some college/assoc. degree,No,Yes,,I dislike the other candidate,Favorable,Unfavorable,,,Worse,Barack Obama was not a factor,"Satisfied, but not enthusiastic",,,,,,,Made no difference,,Against the Tea Party movement,Obama,No,Black female,Black women,30-44,30-59,18-44,30-44,30-39,Black 30-44,No college degree,More than High school graduate,Non white no college degree,,,,,,,Positive,,,,Independent/Something else,Independent Women,All others,Independents/Something else,Black,,,,All others,,Someone else,Non-Republicans,All others,State questionnaire,Suburbs,Suburbs,2.0,2.0,South,Version 2,Suburb,80s Suburbs,Urban Perimeter,Very upscale,29223.0
886513.0,South Carolina,14.0,Call 2,Complete,Election day exit poll,1.02077972888947,Tom Clements,Vincent Sheheen,Male,White,30-39,Democrat,Moderate,,Some college/assoc. degree,No,No,,I dislike the other candidate,Favorable,Unfavorable,,,Worse,Barack Obama was not a factor,"Dissatisfied, but not angry",,,,,,,Made no difference,,The Tea Party movement was not a factor,Obama,Yes,Non black male,White men,30-44,30-59,18-44,30-44,30-39,White 30-44,No college degree,More than High school graduate,White no college degree,,,,,,,Negative,,,,Democrat,Democratic Men,White Democrats,Moderate/Conservative Democrats,White,,,,All others,,Mike Huckabee,Non-Republicans,All others,State questionnaire,Suburbs,Suburbs,1.0,4.0,South,Version 2,Suburb,80s Suburbs,Low-Growth Suburban Perimeter,Upscale,29483.0
868057.0,South Carolina,111.0,Call 1,Complete,Election day exit poll,0.811065137386322,Alvin Greene,Vincent Sheheen,Female,Black,30-39,,,,Some college/assoc. degree,No,Yes,,I strongly favor my candidate,Favorable,Omit,,,About the same,To express support for Barack Obama,Enthusiastic,,,,,,,Omit,,Omit,Obama,Yes,Black female,Black women,30-44,30-59,18-44,30-44,30-39,Black 30-44,No college degree,More than High school graduate,Non white no college degree,,,,,,,Positive,,,,,,,,Black,,,,All others,,Omit,Omit,Working women,State questionnaire,Suburbs,Suburbs,4.0,1.0,South,Version 2,Suburb,80s Suburbs,Urban Perimeter,Very upscale,29369.0
903169.0,South Carolina,107.0,Call 3,Complete,Election day exit poll,1.02402603626251,Jim DeMint,Vincent Sheheen,Female,White,18-24,Independent,Moderate,,Postgraduate study,No,,,,,,,,,,,,Omit,,,,,Omit,Omit,,Obama,,Non black female,White women,18-29,18-29,18-44,18-29,18-24,White 18-29,College graduate,More than High school graduate,White college degree,,,,,,,,,,,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,,Omit,,,,,,,National questionnaire,Suburbs,Suburbs,4.0,1.0,South,Version 3,Suburb,80s Suburbs,Urban Perimeter,Very upscale,29369.0
864971.0,South Carolina,50000.0,,Complete,Telephone survey,0.0,Alvin Greene,Vincent Sheheen,Female,Other,18-24,Democrat,Moderate,"Under $30,000",Some college/assoc. degree,No,,,,,,,,,,,Government is doing too many things better left to businesses and individuals,,The economy,,Very worried,Somewhat approve,,Somewhat support,,Obama,,Non black female,All other races,18-29,18-29,18-44,18-29,18-24,Other,No college degree,More than High school graduate,Non white no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and non white,,,The economy,Worried,Approve,Democrat,Democratic Women,Non White Democrats,Moderate/Conservative Democrats,American Indian,,Support,No,,Tea Party supporters,,,,National questionnaire,Suburbs,Suburbs,,1.0,South,Version 1,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,29630.0
872986.0,South Carolina,107.0,Call 1,Complete,Election day exit poll,0.846451282501221,Alvin Greene,Vincent Sheheen,Female,White,50-59,Democrat,Moderate,"$50,000-$74,999",Postgraduate study,No,,,,,,,,,,,Government should do more to solve problems,,The economy,,Very worried,Strongly approve,,Neutral,,Obama,,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,,,The economy,Worried,Approve,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,,Neutral,No,,Non-Tea Party supporters and Democrats,,,,National questionnaire,Suburbs,Suburbs,4.0,1.0,South,Version 1,Suburb,80s Suburbs,Urban Perimeter,Very upscale,29369.0
905702.0,South Carolina,107.0,Call 3,Complete,Election day exit poll,1.0110936164856,Jim DeMint,Nikki Haley,Female,White,60-64,Republican,Liberal,"$75,000-$99,999",College graduate,No,,,,,,,,,,,Government is doing too many things better left to businesses and individuals,,Health care,,Somewhat worried,Somewhat approve,,Neutral,,Obama,,Non black female,White women,45-65,60+,45+,60+,50-64,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,,,Something else,Worried,Approve,Republican,Republican Women,White Republicans,Moderate/Liberal Republicans,White,,Neutral,No,,Non-Tea Party supporters and Republicans,,,,National questionnaire,Suburbs,Suburbs,4.0,1.0,South,Version 1,Suburb,80s Suburbs,Urban Perimeter,Very upscale,29369.0
905700.0,South Carolina,107.0,Call 3,Complete,Election day exit poll,1.0110936164856,Jim DeMint,Nikki Haley,Female,White,60-64,Republican,Liberal,"$75,000-$99,999",College graduate,No,,,,,,,,,,,Government is doing too many things better left to businesses and individuals,,Health care,,Somewhat worried,Somewhat approve,,Neutral,,Obama,,Non black female,White women,45-65,60+,45+,60+,50-64,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,,,Something else,Worried,Approve,Republican,Republican Women,White Republicans,Moderate/Liberal Republicans,White,,Neutral,No,,Non-Tea Party supporters and Republicans,,,,National questionnaire,Suburbs,Suburbs,4.0,1.0,South,Version 1,Suburb,80s Suburbs,Urban Perimeter,Very upscale,29369.0
873247.0,South Carolina,107.0,Call 1,Complete,Election day exit poll,1.0109441280365,Tom Clements,Nikki Haley,Female,White,45-49,Independent,Moderate,"Under $30,000",Some college/assoc. degree,No,,,,,,,,,,,Government is doing too many things better left to businesses and individuals,,Health care,,Very worried,Somewhat approve,,Neutral,,Obama,,Non black female,White women,45-65,30-59,45+,45-59,40-49,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,,,Something else,Worried,Approve,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,,Neutral,Yes,,Non-Tea Party supporters and Independents/Something else,,,,National questionnaire,Suburbs,Suburbs,4.0,1.0,South,Version 1,Suburb,80s Suburbs,Urban Perimeter,Very upscale,29369.0
873246.0,South Carolina,107.0,Call 1,Complete,Election day exit poll,1.0109441280365,Tom Clements,Nikki Haley,Female,White,45-49,Independent,Moderate,"Under $30,000",Some college/assoc. degree,No,,,,,,,,,,,Government is doing too many things better left to businesses and individuals,,Health care,,Very worried,Somewhat approve,,Neutral,,Obama,,Non black female,White women,45-65,30-59,45+,45-59,40-49,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,,,Something else,Worried,Approve,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,,Neutral,Yes,,Non-Tea Party supporters and Independents/Something else,,,,National questionnaire,Suburbs,Suburbs,4.0,1.0,South,Version 1,Suburb,80s Suburbs,Urban Perimeter,Very upscale,29369.0
903621.0,South Carolina,107.0,Call 3,Complete,Election day exit poll,0.86423271894455,Alvin Greene,Vincent Sheheen,Female,Black,25-29,Democrat,Conservative,,Some college/assoc. degree,No,,,,,,,,,,,,Expand it,,,,,Helped the economy,Neutral,,Obama,,Black female,Black women,18-29,18-29,18-44,18-29,25-29,Black 18-29,No college degree,More than High school graduate,Non white no college degree,,,,,,,,,,,Democrat,Democratic Women,Non White Democrats,Moderate/Conservative Democrats,Black,,Neutral,,,Non-Tea Party supporters and Democrats,,,,National questionnaire,Suburbs,Suburbs,4.0,1.0,South,Version 3,Suburb,80s Suburbs,Urban Perimeter,Very upscale,29369.0
887020.0,South Carolina,78.0,Call 2,Complete,Election day exit poll,1.00395536422729,Jim DeMint,Vincent Sheheen,Female,White,50-59,Democrat,Liberal,,College graduate,No,,,,,,,,,,,,Expand it,,,,,Made no difference,Neutral,,Obama,,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,,,,,,,,,,,Democrat,Democratic Women,White Democrats,Liberal Democrats,White,,Neutral,,,Non-Tea Party supporters and Democrats,,,,National questionnaire,Suburbs,Suburbs,2.0,2.0,South,Version 3,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,29212.0
868095.0,South Carolina,78.0,Call 1,Complete,Election day exit poll,0.922451078891754,Jim DeMint,Vincent Sheheen,Female,Black,50-59,Independent,Moderate,,College graduate,No,,,,,,,,,,,,Leave it as is,,,,,Made no difference,Neutral,,Obama,,Black female,Black women,45-65,30-59,45+,45-59,50-64,Black 45-54,College graduate,More than High school graduate,Non white college degree,,,,,,,,,,,Independent/Something else,Independent Women,All others,Independents/Something else,Black,,Neutral,,,Non-Tea Party supporters and Independents/Something else,,,,National questionnaire,Suburbs,Suburbs,2.0,2.0,South,Version 3,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,29212.0
900570.0,South Carolina,78.0,Call 3,Complete,Election day exit poll,0.964832246303558,Tom Clements,Vincent Sheheen,Female,White,25-29,Democrat,Liberal,"$50,000-$74,999",College graduate,No,,,,,,,,,,,Government should do more to solve problems,,The economy,,Not too worried,Somewhat approve,,Somewhat oppose,,Obama,,Non black female,White women,18-29,18-29,18-44,18-29,25-29,White 18-29,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,,,The economy,Not worried,Approve,Democrat,Democratic Women,White Democrats,Liberal Democrats,White,,Oppose,No,,Non-Tea Party supporters and Democrats,,,,National questionnaire,Suburbs,Suburbs,2.0,2.0,South,Version 1,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,29212.0
905552.0,South Carolina,107.0,Call 3,Complete,Election day exit poll,0.0,Other,Other,Male,White,40-44,Democrat,Moderate,"$100,000-$199,999",College graduate,,,,,,,,,,,,Omit,,Health care,,Somewhat worried,Somewhat disapprove,,Somewhat oppose,,Obama,,Non black male,White men,30-44,30-59,18-44,30-44,40-49,White 30-44,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,,,Something else,Worried,Disapprove,Democrat,Democratic Men,White Democrats,Moderate/Conservative Democrats,White,,Oppose,No,,Non-Tea Party supporters and Democrats,,,,National questionnaire,Suburbs,Suburbs,4.0,1.0,South,Version 1,Suburb,80s Suburbs,Urban Perimeter,Very upscale,29369.0
873120.0,South Carolina,107.0,Call 1,Complete,Election day exit poll,0.777733683586121,Alvin Greene,Vincent Sheheen,Female,Black,40-44,Democrat,Conservative,"$75,000-$99,999",Some college/assoc. degree,No,,,,,,,,,,,Government is doing too many things better left to businesses and individuals,,Health care,,Not at all worried,Strongly approve,,Strongly oppose,,Obama,,Black female,Black women,30-44,30-59,18-44,30-44,40-49,Black 30-44,No college degree,More than High school graduate,Non white no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and non white,,,Something else,Not worried,Approve,Democrat,Democratic Women,Non White Democrats,Moderate/Conservative Democrats,Black,,Oppose,No,,Non-Tea Party supporters and Democrats,,,,National questionnaire,Suburbs,Suburbs,4.0,1.0,South,Version 1,Suburb,80s Suburbs,Urban Perimeter,Very upscale,29369.0
905366.0,South Carolina,107.0,Call 3,Complete,Election day exit poll,0.814021289348602,Alvin Greene,Vincent Sheheen,Male,Black,30-39,Democrat,Moderate,"$75,000-$99,999",High school graduate,No,,,,,,,,,,,Government should do more to solve problems,,The economy,,Somewhat worried,Strongly approve,,Strongly oppose,,Obama,,Black male,Black men,30-44,30-59,18-44,30-44,30-39,Black 30-44,No college degree,High school graduate or less,Non white no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and non white,,,The economy,Worried,Approve,Democrat,Democratic Men,Non White Democrats,Moderate/Conservative Democrats,Black,,Oppose,No,,Non-Tea Party supporters and Democrats,,,,National questionnaire,Suburbs,Suburbs,4.0,1.0,South,Version 1,Suburb,80s Suburbs,Urban Perimeter,Very upscale,29369.0
886134.0,South Carolina,78.0,Call 2,Complete,Election day exit poll,1.02360808849335,Tom Clements,Vincent Sheheen,Male,White,65 or over,Independent,Moderate,"$75,000-$99,999",Postgraduate study,No,,,,,,,,,,,Government should do more to solve problems,,The economy,,Not too worried,Strongly approve,,Strongly oppose,,Obama,,Non black male,White men,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,,,The economy,Not worried,Approve,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,Oppose,No,,Non-Tea Party supporters and Independents/Something else,,,,National questionnaire,Suburbs,Suburbs,2.0,2.0,South,Version 1,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,29212.0
865761.0,South Carolina,50016.0,,Complete,Telephone survey,0.0,Alvin Greene,Vincent Sheheen,Female,Black,60-64,Democrat,Conservative,,High school graduate,No,,,,,,,,,,,,Expand it,,,,,Helped the economy,Strongly oppose,,Obama,,Black female,Black women,45-65,60+,45+,60+,50-64,Black 45-54,No college degree,High school graduate or less,Non white no college degree,,,,,,,,,,,Democrat,Democratic Women,Non White Democrats,Moderate/Conservative Democrats,Black,,Oppose,,,Non-Tea Party supporters and Democrats,,,,National questionnaire,Suburbs,Suburbs,5.0,1.0,South,Version 3,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,29732.0
903902.0,South Carolina,107.0,Call 3,Complete,Election day exit poll,0.814021289348602,Alvin Greene,Vincent Sheheen,Male,Black,40-44,Democrat,Moderate,,High school graduate,No,,,,,,,,,,,,Leave it as is,,,,,Helped the economy,Strongly oppose,,Obama,,Black male,Black men,30-44,30-59,18-44,30-44,40-49,Black 30-44,No college degree,High school graduate or less,Non white no college degree,,,,,,,,,,,Democrat,Democratic Men,Non White Democrats,Moderate/Conservative Democrats,Black,,Oppose,,,Non-Tea Party supporters and Democrats,,,,National questionnaire,Suburbs,Suburbs,4.0,1.0,South,Version 3,Suburb,80s Suburbs,Urban Perimeter,Very upscale,29369.0
867927.0,South Carolina,78.0,Call 1,Complete,Election day exit poll,0.868264436721802,Tom Clements,Vincent Sheheen,Female,White,40-44,Democrat,Liberal,,Postgraduate study,No,,,,,,,,,,,,Expand it,,,,,Helped the economy,Strongly oppose,,Obama,,Non black female,White women,30-44,30-59,18-44,30-44,40-49,White 30-44,College graduate,More than High school graduate,White college degree,,,,,,,,,,,Democrat,Democratic Women,White Democrats,Liberal Democrats,White,,Oppose,,,Non-Tea Party supporters and Democrats,,,,National questionnaire,Suburbs,Suburbs,2.0,2.0,South,Version 3,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,29212.0
887101.0,South Carolina,78.0,Call 2,Complete,Election day exit poll,0.868264436721802,Tom Clements,Vincent Sheheen,Female,White,40-44,Independent,Liberal,,Some college/assoc. degree,No,,,,,,,,,,,,Expand it,,,,,Helped the economy,Strongly oppose,,Obama,,Non black female,White women,30-44,30-59,18-44,30-44,40-49,White 30-44,No college degree,More than High school graduate,White no college degree,,,,,,,,,,,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,,Oppose,,,Non-Tea Party supporters and Independents/Something else,,,,National questionnaire,Suburbs,Suburbs,2.0,2.0,South,Version 3,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,29212.0
