ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,SENNV10,GOVNV10,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME10,EDUC10,LATINO,DESCRIBS10B,FAVDEM2,FAVREP2,FINSIT2,FORECLOSE,FOROBAMAS,GOVTANGR,GOVTDO10,HEALTHCARE10,ISSUE10,LAIDOFF,NECWORRY,OBAMA4,PRIORITY,QUALSEN10,TEAPARTY,TEAREAS,TIMESEN10,TRACK,UNFAIRNV10,UNIONHH10,VOTE2008,SEXBLACK,SEXBYRACE,AGE,AGE3,AGE45,AGE60,AGE65,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INC30K,INCOME3,INCWHITE,GOVTANG2,ISSUEECON,NECWORR2,OBAMA2,PARTY,PARTYSEX,PARTYWHITE,PTYIDEO,QRACEAI,TEAPARTY3,TIMESENMTH10,TIMESENWK10,UNFAIRREID,UNFAIRANGLE,WHNCLINC,XTEAPARTYID,ANGLECNSRV,OUTSIDER,REIDJOB,REIDTOOLONG,FORECLOSE2,REIDJOB2,QTYPE,SPANISHQ,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4
889500.0,Nevada,91.0,Call 1,Complete,Election day exit poll,0.389999985694885,Harry Reid,Brian Sandoval,Female,White,65 or over,Independent,Moderate,"Under $30,000",High school graduate,No,,,,,Not at all worried,,"Dissatisfied, but not angry",,,,No,,Strongly disapprove,,Has the right experience,Neutral,,,Seriously off on the wrong track,,,McCain,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,Negative,,,Disapprove,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,Neutral,,,,,Yes,Non-Tea Party supporters and Independents/Something else,Too conservative,,,Yes,Not worried,,State questionnaire,English,Rural,Small Cities/Rural,2.0,3.0,West,Version 3,Extremely Low Density Rural,Rural,Rural,Very downscale
889497.0,Nevada,91.0,Call 1,Complete,Election day exit poll,0.389999985694885,Harry Reid,Brian Sandoval,Female,White,65 or over,Independent,Moderate,"Under $30,000",High school graduate,No,,,,,Not at all worried,,"Dissatisfied, but not angry",,,,No,,Strongly disapprove,,Has the right experience,Neutral,,,Seriously off on the wrong track,,,McCain,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,Negative,,,Disapprove,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,Neutral,,,,,Yes,Non-Tea Party supporters and Independents/Something else,Too conservative,,,Yes,Not worried,,State questionnaire,English,Rural,Small Cities/Rural,2.0,3.0,West,Version 3,Extremely Low Density Rural,Rural,Rural,Very downscale
901576.0,Nevada,111.0,Call 2,Complete,Election day exit poll,0.419999986886978,Harry Reid,Brian Sandoval,Female,Hispanic,30-39,Democrat,Liberal,"$50,000-$74,999",High school graduate,Yes,,,,,Not very worried,,"Dissatisfied, but not angry",,,,No,,Somewhat disapprove,,Has the right experience,Neutral,,,Seriously off on the wrong track,,,Obama,Non black female,Latino women,30-44,30-59,18-44,30-44,30-39,Latino 30-44,No college degree,High school graduate or less,Non white no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and non white,Negative,,,Disapprove,Democrat,Democratic Women,Non White Democrats,Liberal Democrats,Hispanic/Latino,Neutral,,,,,No,Non-Tea Party supporters and Democrats,Too conservative,,,No,Not worried,,State questionnaire,English,"Cities 50,000-500,000","Cities over 50,000",2.0,1.0,West,Version 3,Low Density Rural,Urban,Urban Core,Very upscale
901573.0,Nevada,43.0,Call 2,Complete,Election day exit poll,0.519999980926514,Harry Reid,Brian Sandoval,Male,White,45-49,Democrat,Moderate,"$30,000-$49,999",Some college/assoc. degree,No,,,,,Somewhat worried,,"Dissatisfied, but not angry",,,,Yes,,Somewhat approve,,Has the right experience,Neutral,,,Seriously off on the wrong track,,,Obama,Non black male,White men,45-65,30-59,45+,45-59,40-49,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,Negative,,,Approve,Democrat,Democratic Men,White Democrats,Moderate/Conservative Democrats,White,Neutral,,,,,Yes,Non-Tea Party supporters and Democrats,Not conservative enough,,,Yes,Worried,,State questionnaire,English,"Cities over 500,000","Cities over 50,000",1.0,2.0,West,Version 3,Suburb,Urban,Urban Core,Very upscale
901516.0,Nevada,39.0,Call 2,Complete,Election day exit poll,0.579999983310699,Harry Reid,Brian Sandoval,Female,White,18-24,Republican,Moderate,"Under $30,000",No high school diploma,No,,,,,Somewhat worried,,"Dissatisfied, but not angry",,,,No,,Strongly disapprove,,Is not too extreme,Neutral,,,Generally going in the right direction,,,Didn't vote,Non black female,White women,18-29,18-29,18-44,18-29,18-24,White 18-29,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,Negative,,,Disapprove,Republican,Republican Women,White Republicans,Moderate/Liberal Republicans,White,Neutral,,,,,Yes,Non-Tea Party supporters and Republicans,Not conservative enough,,,No,Worried,,State questionnaire,English,Suburbs,Suburbs,1.0,2.0,West,Version 3,Suburb,80s Suburbs,Urban Perimeter,Upscale
901507.0,Nevada,43.0,Call 2,Complete,Election day exit poll,0.519999980926514,Harry Reid,Brian Sandoval,Male,White,50-59,Democrat,Moderate,"$100,000-$199,999",College graduate,No,,,,,Very worried,,"Dissatisfied, but not angry",,,,No,,Somewhat approve,,Has the right experience,Strongly oppose,,,Seriously off on the wrong track,,,Obama,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Negative,,,Approve,Democrat,Democratic Men,White Democrats,Moderate/Conservative Democrats,White,Oppose,,,,,No,Non-Tea Party supporters and Democrats,Too conservative,,,No,Worried,,State questionnaire,English,"Cities over 500,000","Cities over 50,000",1.0,2.0,West,Version 3,Suburb,Urban,Urban Core,Very upscale
901472.0,Nevada,67.0,Call 2,Not complete,Election day exit poll,0.660000026226044,Harry Reid,Brian Sandoval,Male,Asian,40-44,,,,Postgraduate study,No,,,,,,,,Government should do more to solve problems,,,,,,,,,,In the last week,,,,,Non black male,All other races,30-44,30-59,18-44,30-44,40-49,Other,College graduate,More than High school graduate,Non white college degree,,,,,,,,,,,,,,Asian,,In the last month,In the last week,,,,,,,,,,,State questionnaire,English,Suburbs,Suburbs,3.0,2.0,West,Version 1,Suburb,80s Suburbs,Urban Perimeter,Upscale
901425.0,Nevada,43.0,Call 2,Not complete,Election day exit poll,0.519999980926514,Harry Reid,Brian Sandoval,Female,White,50-59,,,,High school graduate,No,,,,,,,,,,,,,,,Omit,,,,Seriously off on the wrong track,,,,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,High school graduate or less,White no college degree,,,,,,,,,,,,,,White,,,,,,,,,,,,,,State questionnaire,English,"Cities over 500,000","Cities over 50,000",1.0,2.0,West,Version 3,Suburb,Urban,Urban Core,Very upscale
901330.0,Nevada,110.0,Call 2,Complete,Election day exit poll,0.600000023841858,Harry Reid,Brian Sandoval,Female,White,18-24,Republican,Moderate,"Under $30,000",High school graduate,No,,,,,Very worried,,Angry,,,,Yes,,Somewhat disapprove,,Understands the needs of people like me,Strongly oppose,,,Seriously off on the wrong track,,,McCain,Non black female,White women,18-29,18-29,18-44,18-29,18-24,White 18-29,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,Negative,,,Disapprove,Republican,Republican Women,White Republicans,Moderate/Liberal Republicans,White,Oppose,,,,,Yes,Non-Tea Party supporters and Republicans,Too conservative,,,Yes,Worried,,State questionnaire,English,"Cities 50,000-500,000","Cities over 50,000",2.0,1.0,West,Version 3,Low Density Rural,Urban,Urban Core,Very upscale
901303.0,Nevada,49.0,Call 2,Complete,Election day exit poll,0.519999980926514,Sharron Angle,Brian Sandoval,Male,Hispanic,25-29,Republican,Moderate,"$50,000-$74,999",High school graduate,Yes,,,,,Very worried,,"Dissatisfied, but not angry",,,,Yes,,Strongly disapprove,,Is not too extreme,Neutral,,,Seriously off on the wrong track,,,McCain,Non black male,Latino men,18-29,18-29,18-44,18-29,25-29,Latino 18-29,No college degree,High school graduate or less,Non white no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and non white,Negative,,,Disapprove,Republican,Republican Men,All others,Moderate/Liberal Republicans,White,Neutral,,,,,No,Non-Tea Party supporters and Republicans,Too conservative,,,Yes,Worried,,State questionnaire,English,"Cities over 500,000","Cities over 50,000",3.0,2.0,West,Version 3,Suburb,Urban,Urban Core,Very upscale
901296.0,Nevada,43.0,Call 2,Complete,Election day exit poll,0.469999998807907,Sharron Angle,Brian Sandoval,Female,White,40-44,Republican,Conservative,"$200,000 or more",College graduate,No,,,,,Somewhat worried,,"Dissatisfied, but not angry",,,,No,,Strongly disapprove,,Can bring needed change,Somewhat support,,,Seriously off on the wrong track,,,McCain,Non black female,White women,30-44,30-59,18-44,30-44,40-49,White 30-44,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Negative,,,Disapprove,Republican,Republican Women,White Republicans,Conservative Republicans,White,Support,,,,,No,Tea Party supporters,Not conservative enough,,,Yes,Worried,,State questionnaire,English,"Cities over 500,000","Cities over 50,000",1.0,2.0,West,Version 3,Suburb,Urban,Urban Core,Very upscale
901285.0,Nevada,52.0,Call 2,Complete,Election day exit poll,0.370000004768372,Sharron Angle,Brian Sandoval,Female,White,30-39,Independent,Liberal,"$200,000 or more",Some college/assoc. degree,No,,,,,Not very worried,,"Dissatisfied, but not angry",,,,No,,Strongly disapprove,,Omit,Somewhat oppose,,,Seriously off on the wrong track,,,Obama,Non black female,White women,30-44,30-59,18-44,30-44,30-39,White 30-44,No college degree,More than High school graduate,White no college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Negative,,,Disapprove,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,Oppose,,,,,No,Non-Tea Party supporters and Independents/Something else,Too conservative,,,Yes,Not worried,,State questionnaire,English,"Cities over 500,000","Cities over 50,000",1.0,2.0,West,Version 3,High Density Urban,Urban,Urban Core,Very downscale
901267.0,Nevada,110.0,Call 2,Complete,Election day exit poll,0.430000007152557,Sharron Angle,Brian Sandoval,Male,White,30-39,Republican,Moderate,"$30,000-$49,999",College graduate,,,,,,Not very worried,,"Dissatisfied, but not angry",,,,No,,Somewhat disapprove,,Understands the needs of people like me,Somewhat support,,,Seriously off on the wrong track,,,McCain,Non black male,White men,30-44,30-59,18-44,30-44,30-39,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,Negative,,,Disapprove,Republican,Republican Men,White Republicans,Moderate/Liberal Republicans,White,Support,,,,,No,Tea Party supporters,About right,,,Yes,Not worried,,State questionnaire,,"Cities 50,000-500,000","Cities over 50,000",2.0,1.0,West,Version 3,Low Density Rural,Urban,Urban Core,Very upscale
901218.0,Nevada,43.0,Call 2,Complete,Election day exit poll,0.540000021457672,Sharron Angle,Brian Sandoval,Female,White,65 or over,Independent,Moderate,"$30,000-$49,999",Some college/assoc. degree,No,,,,,Very worried,,Angry,,,,Yes,,Strongly disapprove,,Can bring needed change,Strongly support,,,Seriously off on the wrong track,,,Omit,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,Negative,,,Disapprove,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,Support,,,,,Yes,Tea Party supporters,About right,,,Yes,Worried,,State questionnaire,English,"Cities over 500,000","Cities over 50,000",1.0,2.0,West,Version 3,Suburb,Urban,Urban Core,Very upscale
901215.0,Nevada,20.0,Call 2,Complete,Election day exit poll,0.449999988079071,Sharron Angle,Brian Sandoval,Female,White,65 or over,Republican,Conservative,"$100,000-$199,999",Postgraduate study,No,,,,,,,,Government is doing too many things better left to businesses and individuals,,The economy,,Very worried,Somewhat disapprove,,,Strongly support,,,,,,Obama,Non black female,White women,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,,The economy,Worried,Disapprove,Republican,Republican Women,White Republicans,Conservative Republicans,White,Support,,,,,No,Tea Party supporters,,,,,,,National questionnaire,English,"Cities over 500,000","Cities over 50,000",3.0,2.0,West,Version 1,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
901211.0,Nevada,110.0,Call 2,Complete,Election day exit poll,0.419999986886978,Sharron Angle,Brian Sandoval,Female,White,40-44,Republican,Moderate,"$75,000-$99,999",College graduate,No,,,,,Not very worried,,"Satisfied, but not enthusiastic",,,,Yes,,Strongly disapprove,,Can bring needed change,Somewhat support,,,Generally going in the right direction,,,McCain,Non black female,White women,30-44,30-59,18-44,30-44,40-49,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Positive,,,Disapprove,Republican,Republican Women,White Republicans,Moderate/Liberal Republicans,White,Support,,,,,No,Tea Party supporters,Too conservative,,,Yes,Not worried,,State questionnaire,English,"Cities 50,000-500,000","Cities over 50,000",2.0,1.0,West,Version 3,Low Density Rural,Urban,Urban Core,Very upscale
901174.0,Nevada,52.0,Call 2,Complete,Election day exit poll,0.370000004768372,Sharron Angle,Brian Sandoval,Female,White,40-44,Republican,Conservative,"$50,000-$74,999",College graduate,No,,,,,Somewhat worried,,Angry,,,,Yes,,Strongly disapprove,,Can bring needed change,Somewhat support,,,Seriously off on the wrong track,,,McCain,Non black female,White women,30-44,30-59,18-44,30-44,40-49,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Negative,,,Disapprove,Republican,Republican Women,White Republicans,Conservative Republicans,White,Support,,,,,No,Tea Party supporters,About right,,,Yes,Worried,,State questionnaire,English,"Cities over 500,000","Cities over 50,000",1.0,2.0,West,Version 3,High Density Urban,Urban,Urban Core,Very downscale
884146.0,Nevada,64.0,Call 1,Complete,Election day exit poll,0.469999998807907,Sharron Angle,Brian Sandoval,Male,White,60-64,Independent,Conservative,"Under $30,000",College graduate,No,,,,,Very worried,,Angry,,,,Yes,,Strongly disapprove,,Can bring needed change,Strongly support,,,Seriously off on the wrong track,,,McCain,Non black male,White men,45-65,60+,45+,60+,50-64,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,Negative,,,Disapprove,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,Support,,,,,No,Tea Party supporters,About right,,,Yes,Worried,,State questionnaire,English,"Cities over 500,000","Cities over 50,000",1.0,2.0,West,Version 3,Extremely High Density Urban,Urban,Urban Core,Downscale
901132.0,Nevada,115.0,Call 2,Not complete,Election day exit poll,0.5,Sharron Angle,Brian Sandoval,Female,White,65 or over,,,,Some college/assoc. degree,No,,,,,,,,Government is doing too many things better left to businesses and individuals,,,,,,,,,,Before that,,,,,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,More than High school graduate,White no college degree,,,,,,,,,,,,,,White,,Before that,In the last month or earlier,,,,,,,,,,,State questionnaire,English,Rural,Small Cities/Rural,2.0,3.0,West,Version 1,Extremely Low Density Rural,Rural,Rural,Downscale
901060.0,Nevada,110.0,Call 2,Complete,Election day exit poll,0.550000011920929,Sharron Angle,Brian Sandoval,Male,White,25-29,Republican,Conservative,"Under $30,000",Some college/assoc. degree,No,,,,,Very worried,,"Dissatisfied, but not angry",,,,Yes,,Strongly disapprove,,Understands the needs of people like me,Neutral,,,Generally going in the right direction,,,McCain,Non black male,White men,18-29,18-29,18-44,18-29,25-29,White 18-29,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,Negative,,,Disapprove,Republican,Republican Men,White Republicans,Conservative Republicans,White,Neutral,,,,,Yes,Non-Tea Party supporters and Republicans,About right,,,Yes,Worried,,State questionnaire,English,"Cities 50,000-500,000","Cities over 50,000",2.0,1.0,West,Version 3,Low Density Rural,Urban,Urban Core,Very upscale
