ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,SENWV10,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME10,EDUC10,LATINO,BRNAGAIN,DESCRIBS10,FAVDEM2,FAVREP2,FINSIT2,FOROBAMAS,GOVTANGR,GOVTDO10,HEALTHCARE10,ISSUE10,NECWORRY,OBAMA4,PRIORITY,QUALSEN10,SENCNTL,TEAPARTY,TIMESEN10,UNIONHH10,VOTE2008,WORK,SEXBLACK,SEXBYRACE,AGE,AGE3,AGE45,AGE60,AGE65,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INC30K,INCOME3,INCWHITE,GOVTANG2,ISSUEECON,NECWORR2,OBAMA2,PARTY,PARTYSEX,PARTYWHITE,PTYIDEO,QRACEAI,TEAPARTY3,TIMESENMTH10,TIMESENWK10,WHNCLINC,WHTEVANG,XTEAPARTYID,COALHH,GUNOWNER,MANCHJOB,MANCHJOB2,WRKWOMEN,QTYPE,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
907037.0,West Virginia,48.0,Call 3,Complete,Election day exit poll,0.480303674936295,Jesse Johnson,Male,White,45-49,Independent,Moderate,,Postgraduate study,No,No,I dislike the other candidate,Favorable,Favorable,Worse,Barack Obama was not a factor,Angry,,,,,,Cutting taxes,,The Democratic Party,,,No,Obama,,Non black male,White men,45-65,30-59,45+,45-59,40-49,White 45-54,College graduate,More than High school graduate,White college degree,,,,,,Negative,,,,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,,,,All others,,,No,Somewhat approve,Approve,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,4.0,East,Version 2,Suburb,Urban,Urban Core,Very upscale,25314.0
875065.0,West Virginia,48.0,Call 1,Complete,Election day exit poll,0.533270180225372,Jesse Johnson,Female,White,65 or over,Democrat,Moderate,,Postgraduate study,No,No,I strongly favor my candidate,Unfavorable,Unfavorable,About the same,To express support for Barack Obama,"Dissatisfied, but not angry",,,,,,Spending to create jobs,,The Democratic Party,,,No,Obama,,Non black female,White women,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,,,,,,Negative,,,,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,,,,,All others,,,No,Strongly disapprove,Disapprove,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,4.0,East,Version 2,Suburb,Urban,Urban Core,Very upscale,25314.0
889340.0,West Virginia,48.0,Call 2,Complete,Election day exit poll,0.915677905082703,Joe Manchin,Female,White,45-49,Democrat,Liberal,"$200,000 or more",Postgraduate study,No,,,,,,,,Government should do more to solve problems,Expand it,The economy,Somewhat worried,Strongly approve,,Has the right experience,,Strongly oppose,Before that,,,Yes,Non black female,White women,45-65,30-59,45+,45-59,40-49,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,,The economy,Worried,Approve,Democrat,Democratic Women,White Democrats,Liberal Democrats,White,Oppose,Before that,In the last month or earlier,No,,Non-Tea Party supporters and Democrats,No,,,,Working women,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,4.0,East,Version 1,Suburb,Urban,Urban Core,Very upscale,25314.0
889263.0,West Virginia,48.0,Call 2,Complete,Election day exit poll,0.915677905082703,Joe Manchin,Female,White,40-44,Independent,Moderate,"$75,000-$99,999",College graduate,No,,,,,,,,Government should do more to solve problems,Expand it,The war in Afghanistan,Not too worried,Strongly approve,,Is not too extreme,,Strongly oppose,In the last three days,,,Yes,Non black female,White women,30-44,30-59,18-44,30-44,40-49,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,,Something else,Not worried,Approve,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,Oppose,In the last month,In the last week,No,,Non-Tea Party supporters and Independents/Something else,No,,,,Working women,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,4.0,East,Version 1,Suburb,Urban,Urban Core,Very upscale,25314.0
873759.0,West Virginia,48.0,Call 1,Complete,Election day exit poll,1.10190093517303,Joe Manchin,Male,White,65 or over,Democrat,Liberal,"$100,000-$199,999",Postgraduate study,No,,,,,,,,Government should do more to solve problems,Expand it,The economy,Not too worried,Strongly approve,,Is not too extreme,,Strongly oppose,In the last month,,,Yes,Non black male,White men,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,,The economy,Not worried,Approve,Democrat,Democratic Men,White Democrats,Liberal Democrats,White,Oppose,In the last month,In the last month or earlier,No,,Non-Tea Party supporters and Democrats,No,,,,All others,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,4.0,East,Version 1,Suburb,Urban,Urban Core,Very upscale,25314.0
873497.0,West Virginia,48.0,Call 1,Complete,Election day exit poll,0.915677905082703,Joe Manchin,Female,White,30-39,Democrat,Liberal,"$75,000-$99,999",Postgraduate study,No,,,,,,,,Government should do more to solve problems,Expand it,The economy,Very worried,Somewhat approve,,Is not too extreme,,Strongly oppose,Before that,,,Yes,Non black female,White women,30-44,30-59,18-44,30-44,30-39,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,,The economy,Worried,Approve,Democrat,Democratic Women,White Democrats,Liberal Democrats,White,Oppose,Before that,In the last month or earlier,No,,Non-Tea Party supporters and Democrats,No,,,,Working women,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,4.0,East,Version 1,Suburb,Urban,Urban Core,Very upscale,25314.0
873385.0,West Virginia,48.0,Call 1,Complete,Election day exit poll,0.831365287303925,Joe Manchin,Female,Black,30-39,Democrat,Liberal,"$100,000-$199,999",College graduate,No,,,,,,,,Government should do more to solve problems,Expand it,The economy,Somewhat worried,Somewhat approve,,Has the right experience,,Strongly oppose,Before that,,,No,Black female,Black women,30-44,30-59,18-44,30-44,30-39,Black 30-44,College graduate,More than High school graduate,Non white college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and non white,,The economy,Worried,Approve,Democrat,Democratic Women,Non White Democrats,Liberal Democrats,Black,Oppose,Before that,In the last month or earlier,No,,Non-Tea Party supporters and Democrats,No,,,,All others,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,4.0,East,Version 1,Suburb,Urban,Urban Core,Very upscale,25314.0
905744.0,West Virginia,48.0,Call 3,Complete,Election day exit poll,0.915677905082703,Joe Manchin,Female,White,45-49,Democrat,Liberal,"$200,000 or more",Some college/assoc. degree,No,,,,,,,,Government should do more to solve problems,Expand it,Omit,Very worried,Strongly disapprove,,Has the right experience,,Somewhat oppose,Before that,,,No,Non black female,White women,45-65,30-59,45+,45-59,40-49,White 45-54,No college degree,More than High school graduate,White no college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,,Omit,Worried,Disapprove,Democrat,Democratic Women,White Democrats,Liberal Democrats,White,Oppose,Before that,In the last month or earlier,No,,Non-Tea Party supporters and Democrats,No,,,,All others,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,4.0,East,Version 1,Suburb,Urban,Urban Core,Very upscale,25314.0
905649.0,West Virginia,48.0,Call 3,Complete,Election day exit poll,0.915677905082703,Joe Manchin,Female,Hispanic,40-44,Democrat,Liberal,"$200,000 or more",Postgraduate study,Yes,,,,,,,,Government should do more to solve problems,Expand it,The war in Afghanistan,Somewhat worried,Somewhat approve,,Understands the needs of people like me,,Strongly oppose,Before that,,,Yes,Non black female,Latino women,30-44,30-59,18-44,30-44,40-49,Latino 30-44,College graduate,More than High school graduate,Non white college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and non white,,Something else,Worried,Approve,Democrat,Democratic Women,Non White Democrats,Liberal Democrats,Hispanic/Latino,Oppose,Before that,In the last month or earlier,No,,Non-Tea Party supporters and Democrats,No,,,,Working women,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,4.0,East,Version 1,Suburb,Urban,Urban Core,Very upscale,25314.0
905246.0,West Virginia,48.0,Call 3,Complete,Election day exit poll,0.915677905082703,Joe Manchin,Female,White,50-59,Democrat,Liberal,"$100,000-$199,999",College graduate,No,,,,,,,,Government should do more to solve problems,Expand it,Health care,Somewhat worried,Strongly approve,,Understands the needs of people like me,,Strongly oppose,Before that,,,Yes,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,,Something else,Worried,Approve,Democrat,Democratic Women,White Democrats,Liberal Democrats,White,Oppose,Before that,In the last month or earlier,No,,Non-Tea Party supporters and Democrats,No,,,,Working women,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,4.0,East,Version 1,Suburb,Urban,Urban Core,Very upscale,25314.0
905160.0,West Virginia,48.0,Call 3,Complete,Election day exit poll,0.915677905082703,Joe Manchin,Female,White,30-39,Democrat,Liberal,"$75,000-$99,999",Postgraduate study,No,,,,,,,,Government should do more to solve problems,Expand it,Health care,Somewhat worried,Strongly approve,,Is not too extreme,,Somewhat oppose,Before that,,,Yes,Non black female,White women,30-44,30-59,18-44,30-44,30-39,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,,Something else,Worried,Approve,Democrat,Democratic Women,White Democrats,Liberal Democrats,White,Oppose,Before that,In the last month or earlier,No,,Non-Tea Party supporters and Democrats,No,,,,Working women,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,4.0,East,Version 1,Suburb,Urban,Urban Core,Very upscale,25314.0
904985.0,West Virginia,48.0,Call 3,Complete,Election day exit poll,0.865517973899841,Joe Manchin,Male,Black,50-59,Democrat,Moderate,"$30,000-$49,999",Some college/assoc. degree,No,,,,,,,,Government should do more to solve problems,Expand it,The economy,Somewhat worried,Strongly approve,,Can bring needed change,,Neutral,Before that,,,Yes,Black male,Black men,45-65,30-59,45+,45-59,50-64,Black 45-54,No college degree,More than High school graduate,Non white no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and non white,,The economy,Worried,Approve,Democrat,Democratic Men,Non White Democrats,Moderate/Conservative Democrats,Black,Neutral,Before that,In the last month or earlier,No,,Non-Tea Party supporters and Democrats,No,,,,All others,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,4.0,East,Version 1,Suburb,Urban,Urban Core,Very upscale,25314.0
888877.0,West Virginia,48.0,Call 2,Complete,Election day exit poll,0.915677905082703,Joe Manchin,Female,White,40-44,Democrat,Liberal,"$100,000-$199,999",Postgraduate study,No,,,,,,,,Government should do more to solve problems,Expand it,Health care,Somewhat worried,Strongly approve,,Has the right experience,,Strongly oppose,Before that,,,Yes,Non black female,White women,30-44,30-59,18-44,30-44,40-49,White 30-44,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,,Something else,Worried,Approve,Democrat,Democratic Women,White Democrats,Liberal Democrats,White,Oppose,Before that,In the last month or earlier,No,,Non-Tea Party supporters and Democrats,No,,,,Working women,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,4.0,East,Version 1,Suburb,Urban,Urban Core,Very upscale,25314.0
888545.0,West Virginia,48.0,Call 2,Complete,Election day exit poll,0.480303674936295,Jesse Johnson,Male,White,40-44,Democrat,Liberal,"$100,000-$199,999",Postgraduate study,No,,,,,,,,Government should do more to solve problems,Expand it,The economy,Somewhat worried,Somewhat approve,,Understands the needs of people like me,,Strongly oppose,Before that,,,Yes,Non black male,White men,30-44,30-59,18-44,30-44,40-49,White 30-44,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,,The economy,Worried,Approve,Democrat,Democratic Men,White Democrats,Liberal Democrats,White,Oppose,Before that,In the last month or earlier,No,,Non-Tea Party supporters and Democrats,No,,,,All others,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,4.0,East,Version 1,Suburb,Urban,Urban Core,Very upscale,25314.0
889142.0,West Virginia,48.0,Call 2,Complete,Election day exit poll,0.915677905082703,Joe Manchin,Female,White,30-39,Democrat,Liberal,"$100,000-$199,999",Postgraduate study,No,,,,,,,,Government should do more to solve problems,Leave it as is,Health care,Not too worried,Somewhat approve,,Understands the needs of people like me,,Somewhat oppose,Before that,,,Yes,Non black female,White women,30-44,30-59,18-44,30-44,30-39,White 30-44,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,,Something else,Not worried,Approve,Democrat,Democratic Women,White Democrats,Liberal Democrats,White,Oppose,Before that,In the last month or earlier,No,,Non-Tea Party supporters and Democrats,No,,,,Working women,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,4.0,East,Version 1,Suburb,Urban,Urban Core,Very upscale,25314.0
889057.0,West Virginia,48.0,Call 2,Complete,Election day exit poll,0.915677905082703,Joe Manchin,Female,White,30-39,Independent,Liberal,"$100,000-$199,999",Postgraduate study,No,,,,,,,,Government should do more to solve problems,Leave it as is,The economy,Not too worried,Somewhat approve,,Has the right experience,,Neutral,Before that,,,Yes,Non black female,White women,30-44,30-59,18-44,30-44,30-39,White 30-44,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,,The economy,Not worried,Approve,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,Neutral,Before that,In the last month or earlier,No,,Non-Tea Party supporters and Independents/Something else,No,,,,Working women,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,4.0,East,Version 1,Suburb,Urban,Urban Core,Very upscale,25314.0
888961.0,West Virginia,48.0,Call 2,Complete,Election day exit poll,1.10190093517303,Joe Manchin,Male,White,65 or over,Democrat,Moderate,"$75,000-$99,999",Postgraduate study,No,,,,,,,,Government should do more to solve problems,Leave it as is,Health care,Somewhat worried,Somewhat approve,,Has the right experience,,Somewhat oppose,Before that,,,Yes,Non black male,White men,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,,Something else,Worried,Approve,Democrat,Democratic Men,White Democrats,Moderate/Conservative Democrats,White,Oppose,Before that,In the last month or earlier,No,,Non-Tea Party supporters and Democrats,No,,,,All others,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,4.0,East,Version 1,Suburb,Urban,Urban Core,Very upscale,25314.0
873626.0,West Virginia,48.0,Call 1,Complete,Election day exit poll,0.915677905082703,Joe Manchin,Female,White,45-49,Democrat,Moderate,"$200,000 or more",Postgraduate study,No,,,,,,,,Government should do more to solve problems,Leave it as is,The economy,Not too worried,Somewhat disapprove,,Is not too extreme,,Strongly oppose,Before that,,,No,Non black female,White women,45-65,30-59,45+,45-59,40-49,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,,The economy,Not worried,Disapprove,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,Oppose,Before that,In the last month or earlier,No,,Non-Tea Party supporters and Democrats,No,,,,All others,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,4.0,East,Version 1,Suburb,Urban,Urban Core,Very upscale,25314.0
