ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,GOVTX10,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME10,EDUC10,LATINO,BRNAGAIN,CHILD,DESCRIBG10,FAVDEM2,FAVREP2,FAVPALIN2,FAVROMN2,FINSIT2,GOVTANGR,GOVTDO10,HEALTHCARE10,ISSUE10,NECWORRY,OBAMA4,PRIORITY,STIMULUS,TEAPARTY,TIMEGOV10,VOTE2008,SEXBLACK,SEXBYRACE,AGE,AGE3,AGE45,AGE60,AGE65,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INC30K,INCOME3,INCWHITE,PARENTS,GOVTANG2,ISSUEECON,NECWORR2,OBAMA2,PARTY,PARTYSEX,PARTYWHITE,PTYIDEO,QRACEAI,TEAPARENTS,TEAPARTY3,TIMEGOVMTH,TIMEGOVWK,WHNCLINC,WHTEVANG,XTEAPARTYID,FAVBUSH,IMMDEPORT,IMMLAW,LATINOS,QTYPE,SPANISHQ,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
878831.0,Texas,58.0,Call 1,Complete,Election day exit poll,0.732867896556854,Bill White,Female,Black,45-49,Independent,Conservative,,College graduate,No,Yes,No,,Favorable,Unfavorable,Unfavorable,Unfavorable,Worse,"Satisfied, but not enthusiastic",,,,,,Reducing the budget deficit,,,In the last month,Obama,Black female,Black women,45-65,30-59,45+,45-59,40-49,Black 45-54,College graduate,More than High school graduate,Non white college degree,,,,,,Women without children,Positive,,,,Independent/Something else,Independent Women,All others,Independents/Something else,Black,,,In the last month,In the last month or earlier,,All others,,Unfavorable,Deported to the country they came from,,No,State questionnaire,English,Suburbs,Suburbs,2.0,3.0,South,Version 2,Suburb,70s Suburbs,Urban Perimeter,Upscale,77338.0
878791.0,Texas,58.0,Call 1,Complete,Election day exit poll,0.732867896556854,Bill White,Female,Black,45-49,Democrat,Conservative,,High school graduate,No,Yes,No,,Favorable,Unfavorable,Unfavorable,Unfavorable,Worse,"Satisfied, but not enthusiastic",,,,,,Reducing the budget deficit,,,Before that,Obama,Black female,Black women,45-65,30-59,45+,45-59,40-49,Black 45-54,No college degree,High school graduate or less,Non white no college degree,,,,,,Women without children,Positive,,,,Democrat,Democratic Women,Non White Democrats,Moderate/Conservative Democrats,Black,,,Before that,In the last month or earlier,,All others,,Unfavorable,Deported to the country they came from,,No,State questionnaire,English,Suburbs,Suburbs,2.0,3.0,South,Version 2,Suburb,70s Suburbs,Urban Perimeter,Upscale,77338.0
878772.0,Texas,52.0,Call 1,Complete,Election day exit poll,0.595101535320282,Bill White,Female,Black,18-24,Democrat,Moderate,,High school graduate,No,Yes,No,,Favorable,Unfavorable,Unfavorable,Favorable,Better,Enthusiastic,,,,,,Reducing the budget deficit,,,Before that,Obama,Black female,Black women,18-29,18-29,18-44,18-29,18-24,Black 18-29,No college degree,High school graduate or less,Non white no college degree,,,,,,Women without children,Positive,,,,Democrat,Democratic Women,Non White Democrats,Moderate/Conservative Democrats,Black,,,Before that,In the last month or earlier,,All others,,Unfavorable,Offered a chance to apply for legal status,,No,State questionnaire,English,Suburbs,Suburbs,22.0,3.0,South,Version 2,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,77591.0
878568.0,Texas,58.0,Call 1,Complete,Election day exit poll,0.732867896556854,Bill White,Female,Black,45-49,Independent,Moderate,,Postgraduate study,No,Yes,No,,Favorable,Unfavorable,Unfavorable,Unfavorable,About the same,"Satisfied, but not enthusiastic",,,,,,Reducing the budget deficit,,,In the last week,Obama,Black female,Black women,45-65,30-59,45+,45-59,40-49,Black 45-54,College graduate,More than High school graduate,Non white college degree,,,,,,Women without children,Positive,,,,Independent/Something else,Independent Women,All others,Independents/Something else,Black,,,In the last month,In the last week,,All others,,Unfavorable,Deported to the country they came from,,No,State questionnaire,English,Suburbs,Suburbs,2.0,3.0,South,Version 2,Suburb,70s Suburbs,Urban Perimeter,Upscale,77338.0
878515.0,Texas,58.0,Call 1,Complete,Election day exit poll,0.658165633678436,Bill White,Male,White,,Democrat,Moderate,,Some college/assoc. degree,No,Yes,No,,Favorable,Unfavorable,Unfavorable,Unfavorable,About the same,Enthusiastic,,,,,,Reducing the budget deficit,,,In the last month,Obama,Non black male,White men,,,,,,,No college degree,More than High school graduate,White no college degree,,,,,,Men without children,Positive,,,,Democrat,Democratic Men,White Democrats,Moderate/Conservative Democrats,White,,,In the last month,In the last month or earlier,,White Born-again/Evangelical Christians,,Unfavorable,Deported to the country they came from,,No,State questionnaire,English,Suburbs,Suburbs,2.0,3.0,South,Version 2,Suburb,70s Suburbs,Urban Perimeter,Upscale,77338.0
863732.0,Texas,50147.0,,Complete,Telephone survey,0.557849287986755,Bill White,Male,White,65 or over,Republican,Conservative,,Some college/assoc. degree,No,Yes,No,,Favorable,Unfavorable,Unfavorable,Favorable,About the same,"Dissatisfied, but not angry",,,,,,Reducing the budget deficit,,,Before that,Obama,Non black male,White men,65+,60+,45+,60+,65+,White 65+,No college degree,More than High school graduate,White no college degree,,,,,,Men without children,Negative,,,,Republican,Republican Men,White Republicans,Conservative Republicans,White,,,Before that,In the last month or earlier,,White Born-again/Evangelical Christians,,Favorable,Offered a chance to apply for legal status,,No,State questionnaire,English,Suburbs,Suburbs,25.0,4.0,South,Version 2,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Downscale,78644.0
911711.0,Texas,52.0,Call 3,Complete,Election day exit poll,0.527551114559174,Bill White,Female,Black,30-39,Democrat,Moderate,,High school graduate,,Yes,Yes,,Favorable,Unfavorable,Unfavorable,Unfavorable,Better,Enthusiastic,,,,,,Reducing the budget deficit,,,In the last week,Obama,Black female,Black women,30-44,30-59,18-44,30-44,30-39,Black 30-44,No college degree,High school graduate or less,Non white no college degree,,,,,,Moms - Women with children,Positive,,,,Democrat,Democratic Women,Non White Democrats,Moderate/Conservative Democrats,Black,,,In the last month,In the last week,,All others,,Unfavorable,Deported to the country they came from,,,State questionnaire,,Suburbs,Suburbs,22.0,3.0,South,Version 2,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,77591.0
878617.0,Texas,58.0,Call 1,Complete,Election day exit poll,0.858173191547394,Bill White,Male,Black,45-49,Independent,Moderate,,College graduate,No,Yes,No,,Favorable,Unfavorable,Unfavorable,Unfavorable,About the same,"Satisfied, but not enthusiastic",,,,,,Reducing the budget deficit,,,Before that,Obama,Black male,Black men,45-65,30-59,45+,45-59,40-49,Black 45-54,College graduate,More than High school graduate,Non white college degree,,,,,,Men without children,Positive,,,,Independent/Something else,Independent Men,All others,Independents/Something else,Black,,,Before that,In the last month or earlier,,All others,,Unfavorable,Deported to the country they came from,,No,State questionnaire,English,Suburbs,Suburbs,2.0,3.0,South,Version 2,Suburb,70s Suburbs,Urban Perimeter,Upscale,77338.0
898249.0,Texas,58.0,Call 2,Complete,Election day exit poll,0.645258069038391,Bill White,Female,White,25-29,Republican,Moderate,,High school graduate,No,No,No,,Unfavorable,Unfavorable,Favorable,Favorable,Better,Enthusiastic,,,,,,Reducing the budget deficit,,,In the last week,Obama,Non black female,White women,18-29,18-29,18-44,18-29,25-29,White 18-29,No college degree,High school graduate or less,White no college degree,,,,,,Women without children,Positive,,,,Republican,Republican Women,White Republicans,Moderate/Liberal Republicans,White,,,In the last month,In the last week,,All others,,Favorable,Deported to the country they came from,,No,State questionnaire,Spanish,Suburbs,Suburbs,2.0,3.0,South,Version 2,Suburb,70s Suburbs,Urban Perimeter,Upscale,77338.0
898248.0,Texas,58.0,Call 2,Complete,Election day exit poll,0.645258069038391,Bill White,Female,White,25-29,Republican,Moderate,,High school graduate,No,No,No,,Unfavorable,Unfavorable,Favorable,Favorable,Better,Enthusiastic,,,,,,Reducing the budget deficit,,,In the last week,Obama,Non black female,White women,18-29,18-29,18-44,18-29,25-29,White 18-29,No college degree,High school graduate or less,White no college degree,,,,,,Women without children,Positive,,,,Republican,Republican Women,White Republicans,Moderate/Liberal Republicans,White,,,In the last month,In the last week,,All others,,Favorable,Deported to the country they came from,,No,State questionnaire,Spanish,Suburbs,Suburbs,2.0,3.0,South,Version 2,Suburb,70s Suburbs,Urban Perimeter,Upscale,77338.0
863881.0,Texas,50025.0,,Complete,Telephone survey,1.87426936626434,Rick Perry,Male,Hispanic,25-29,Something else,Liberal,,Some college/assoc. degree,Yes,,No,,Favorable,Unfavorable,Unfavorable,Omit,About the same,"Satisfied, but not enthusiastic",,,,,,Spending to create jobs,,,Omit,Obama,Non black male,Latino men,18-29,18-29,18-44,18-29,25-29,Latino 18-29,No college degree,More than High school graduate,Non white no college degree,,,,,,Men without children,Positive,,,,Independent/Something else,Independent Men,All others,Independents/Something else,White,,,Omit,Omit,,All others,,Favorable,Offered a chance to apply for legal status,,Yes,State questionnaire,English,Suburbs,Suburbs,5.0,2.0,South,Version 2,Suburb,70s Suburbs,Urban Perimeter,Upscale,75149.0
899279.0,Texas,52.0,Call 2,Complete,Election day exit poll,0.617751479148865,Bill White,Male,Black,30-39,Democrat,Moderate,,College graduate,No,Yes,Yes,,Favorable,Unfavorable,Unfavorable,Unfavorable,Better,"Satisfied, but not enthusiastic",,,,,,Spending to create jobs,,,Before that,Obama,Black male,Black men,30-44,30-59,18-44,30-44,30-39,Black 30-44,College graduate,More than High school graduate,Non white college degree,,,,,,Dads - Men with children,Positive,,,,Democrat,Democratic Men,Non White Democrats,Moderate/Conservative Democrats,Black,,,Before that,In the last month or earlier,,All others,,Unfavorable,Offered a chance to apply for legal status,,No,State questionnaire,English,Suburbs,Suburbs,22.0,3.0,South,Version 2,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,77591.0
899220.0,Texas,52.0,Call 2,Complete,Election day exit poll,0.617751479148865,Bill White,Male,Black,45-49,Democrat,Moderate,,Some college/assoc. degree,No,Yes,No,,Favorable,Unfavorable,Unfavorable,Unfavorable,About the same,"Dissatisfied, but not angry",,,,,,Spending to create jobs,,,Before that,Obama,Black male,Black men,45-65,30-59,45+,45-59,40-49,Black 45-54,No college degree,More than High school graduate,Non white no college degree,,,,,,Men without children,Negative,,,,Democrat,Democratic Men,Non White Democrats,Moderate/Conservative Democrats,Black,,,Before that,In the last month or earlier,,All others,,Unfavorable,Offered a chance to apply for legal status,,No,State questionnaire,English,Suburbs,Suburbs,22.0,3.0,South,Version 2,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,77591.0
878990.0,Texas,52.0,Call 1,Complete,Election day exit poll,0.735237896442413,Bill White,Male,Black,60-64,Democrat,Liberal,,Some college/assoc. degree,,Yes,No,,Favorable,Unfavorable,Unfavorable,Unfavorable,About the same,Enthusiastic,,,,,,Spending to create jobs,,,Before that,Obama,Black male,Black men,45-65,60+,45+,60+,50-64,Black 45-54,No college degree,More than High school graduate,Non white no college degree,,,,,,Men without children,Positive,,,,Democrat,Democratic Men,Non White Democrats,Liberal Democrats,Black,,,Before that,In the last month or earlier,,All others,,Unfavorable,Offered a chance to apply for legal status,,,State questionnaire,,Suburbs,Suburbs,22.0,3.0,South,Version 2,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,77591.0
878699.0,Texas,52.0,Call 1,Complete,Election day exit poll,0.627882897853851,Bill White,Female,Black,60-64,Democrat,Moderate,,College graduate,No,Yes,No,,Favorable,Unfavorable,Unfavorable,Unfavorable,Better,"Satisfied, but not enthusiastic",,,,,,Spending to create jobs,,,Before that,Obama,Black female,Black women,45-65,60+,45+,60+,50-64,Black 45-54,College graduate,More than High school graduate,Non white college degree,,,,,,Women without children,Positive,,,,Democrat,Democratic Women,Non White Democrats,Moderate/Conservative Democrats,Black,,,Before that,In the last month or earlier,,All others,,Unfavorable,Deported to the country they came from,,No,State questionnaire,English,Suburbs,Suburbs,22.0,3.0,South,Version 2,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,77591.0
864065.0,Texas,50013.0,,Complete,Telephone survey,1.40999412536621,Bill White,Female,White,50-59,Democrat,Moderate,,Some college/assoc. degree,No,Yes,No,,Favorable,Unfavorable,Unfavorable,Unfavorable,Better,"Dissatisfied, but not angry",,,,,,Spending to create jobs,,,Before that,Obama,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,,,,,,Women without children,Negative,,,,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,,,Before that,In the last month or earlier,,White Born-again/Evangelical Christians,,Unfavorable,Deported to the country they came from,,No,State questionnaire,English,Suburbs,Suburbs,3.0,2.0,South,Version 2,High Density Urban,70s Suburbs,Urban Perimeter,Upscale,75040.0
864049.0,Texas,50128.0,,Complete,Telephone survey,1.56392633914948,Bill White,Male,White,30-39,Democrat,Liberal,,Some college/assoc. degree,No,Yes,Yes,,Favorable,Unfavorable,Omit,Omit,About the same,"Dissatisfied, but not angry",,,,,,Spending to create jobs,,,Before that,Obama,Non black male,White men,30-44,30-59,18-44,30-44,30-39,White 30-44,No college degree,More than High school graduate,White no college degree,,,,,,Dads - Men with children,Negative,,,,Democrat,Democratic Men,White Democrats,Liberal Democrats,White,,,Before that,In the last month or earlier,,White Born-again/Evangelical Christians,,Unfavorable,Offered a chance to apply for legal status,,No,State questionnaire,English,Suburbs,Suburbs,22.0,3.0,South,Version 2,Suburb,70s Suburbs,Urban Perimeter,Very upscale,77586.0
864034.0,Texas,50031.0,,Complete,Telephone survey,0.697737336158752,Bill White,Female,White,65 or over,Democrat,Liberal,,High school graduate,No,Yes,No,,Favorable,Unfavorable,Unfavorable,Unfavorable,About the same,"Satisfied, but not enthusiastic",,,,,,Spending to create jobs,,,Before that,Obama,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,High school graduate or less,White no college degree,,,,,,Women without children,Positive,,,,Democrat,Democratic Women,White Democrats,Liberal Democrats,White,,,Before that,In the last month or earlier,,White Born-again/Evangelical Christians,,Unfavorable,Deported to the country they came from,,No,State questionnaire,English,Suburbs,Suburbs,6.0,2.0,South,Version 2,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,76036.0
864032.0,Texas,50080.0,,Complete,Telephone survey,1.01319861412048,Bill White,Female,Black,50-59,Democrat,Conservative,,High school graduate,No,Yes,No,,Favorable,Unfavorable,Unfavorable,Omit,Worse,"Dissatisfied, but not angry",,,,,,Spending to create jobs,,,Before that,Obama,Black female,Black women,45-65,30-59,45+,45-59,50-64,Black 45-54,No college degree,High school graduate or less,Non white no college degree,,,,,,Women without children,Negative,,,,Democrat,Democratic Women,Non White Democrats,Moderate/Conservative Democrats,Black,,,Before that,In the last month or earlier,,All others,,Unfavorable,Offered a chance to apply for legal status,,No,State questionnaire,English,Suburbs,Suburbs,14.0,3.0,South,Version 2,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,77531.0
863946.0,Texas,50128.0,,Complete,Telephone survey,0.890569150447845,Bill White,Male,White,50-59,Independent,Liberal,,Some college/assoc. degree,No,Yes,No,,Favorable,Unfavorable,Unfavorable,Unfavorable,About the same,"Satisfied, but not enthusiastic",,,,,,Spending to create jobs,,,Before that,Obama,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,,,,,,Men without children,Positive,,,,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,,Before that,In the last month or earlier,,White Born-again/Evangelical Christians,,Unfavorable,Offered a chance to apply for legal status,,No,State questionnaire,English,Suburbs,Suburbs,22.0,3.0,South,Version 2,Suburb,70s Suburbs,Urban Perimeter,Upscale,77536.0
