ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,SENDE10,HOUDE10,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME10,EDUC10,LATINO,DESCRIBS10,FAVDEM2,FAVREP2,FAVPALIN2,FAVROMN2,FINSIT2,FOROBAMAS,GOVTANGR,GOVTDO10,HEALTHCARE10,ISSUE10,NECWORRY,OBAMA4,QUALSEN10,TEAPARTY,TEAREAS,UNFAIRDE10,VOTE2008,SEXBLACK,SEXBYRACE,AGE,AGE3,AGE45,AGE60,AGE65,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INC30K,INCOME3,INCWHITE,GOVTANG2,ISSUEECON,NECWORR2,OBAMA2,PARTY,PARTYSEX,PARTYWHITE,PTYIDEO,QRACEAI,TEAPARTY3,UNFAIRCOONS,UNFAIRODON,WHNCLINC,XTEAPARTYID,CASTCOONS,FAVBIDEN2,QTYPE,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
907756.0,Delaware,43.0,Call 3,Not complete,Election day exit poll,0.716573715209961,Christopher Coons,John Carney,Male,Black,50-59,,,,,No,,,,,,,,,,,,,,,,,,,Black male,Black men,45-65,30-59,45+,45-59,50-64,Black 45-54,,,,,,,,,,,,,,,,,Black,,,,,,,,National questionnaire,Suburbs,Suburbs,1.0,1.0,East,Version 2,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,19720.0
907984.0,Delaware,43.0,Call 3,Complete,Election day exit poll,0.717165470123291,Did not vote,John Carney,Male,White,50-59,Republican,Conservative,"$100,000-$199,999",Some college/assoc. degree,No,,,,,,Worse,,"Dissatisfied, but not angry",,,The economy,,,,,,,,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Negative,The economy,,,Republican,Republican Men,White Republicans,Conservative Republicans,White,,,,No,,,,National questionnaire,Suburbs,Suburbs,1.0,1.0,East,Version 2,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,19720.0
908803.0,Delaware,43.0,Call 3,Complete,Election day exit poll,0.719122231006622,Christopher Coons,John Carney,Male,White,45-49,Democrat,Liberal,,Some college/assoc. degree,No,,,,,,,,,,Expand it,,,,,Strongly oppose,,,Obama,Non black male,White men,45-65,30-59,45+,45-59,40-49,White 45-54,No college degree,More than High school graduate,White no college degree,,,,,,,,,,Democrat,Democratic Men,White Democrats,Liberal Democrats,White,Oppose,,,,Non-Tea Party supporters and Democrats,,,National questionnaire,Suburbs,Suburbs,1.0,1.0,East,Version 3,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,19720.0
908221.0,Delaware,43.0,Call 3,Complete,Election day exit poll,0.719122231006622,Christopher Coons,John Carney,Male,White,40-44,Republican,Conservative,"$100,000-$199,999",College graduate,No,,,,,,Better,,"Satisfied, but not enthusiastic",,,The war in Afghanistan,,,,,,,,Non black male,White men,30-44,30-59,18-44,30-44,40-49,White 30-44,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Positive,Something else,,,Republican,Republican Men,White Republicans,Conservative Republicans,White,,,,No,,,,National questionnaire,Suburbs,Suburbs,1.0,1.0,East,Version 2,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,19720.0
907320.0,Delaware,43.0,Call 3,Complete,Election day exit poll,0.719122231006622,Christopher Coons,John Carney,Male,White,40-44,Independent,Moderate,"$100,000-$199,999",Postgraduate study,No,,,,,,,,,Government should do more to solve problems,,The economy,Somewhat worried,Somewhat approve,,Somewhat oppose,,,Obama,Non black male,White men,30-44,30-59,18-44,30-44,40-49,White 30-44,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,,The economy,Worried,Approve,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,Oppose,,,No,Non-Tea Party supporters and Independents/Something else,,,National questionnaire,Suburbs,Suburbs,1.0,1.0,East,Version 1,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,19720.0
909290.0,Delaware,43.0,Call 3,Complete,Election day exit poll,0.719122231006622,Christopher Coons,John Carney,Male,White,50-59,Democrat,Moderate,"$50,000-$74,999",High school graduate,No,,Unfavorable,Unfavorable,,,,,,,,,,,,,,,,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,High school graduate or less,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,,,,,Democrat,Democratic Men,White Democrats,Moderate/Conservative Democrats,White,,,,No,,,,National questionnaire,Suburbs,Suburbs,1.0,1.0,East,Version 4,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,19720.0
908552.0,Delaware,43.0,Call 3,Not complete,Election day exit poll,0.723173677921295,Christopher Coons,John Carney,Female,White,65 or over,,,,,No,,,,,,,,,,,,,,,,,,Obama,Non black female,White women,65+,60+,45+,60+,65+,White 65+,,,,,,,,,,,,,,,,,White,,,,,,,,National questionnaire,Suburbs,Suburbs,1.0,1.0,East,Version 3,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,19720.0
906981.0,Delaware,43.0,Call 3,Not complete,Election day exit poll,0.723173677921295,Christopher Coons,John Carney,Female,White,65 or over,,,,,No,,,,,,,,,,,,,,,,,,,Non black female,White women,65+,60+,45+,60+,65+,White 65+,,,,,,,,,,,,,,,,,White,,,,,,,,National questionnaire,Suburbs,Suburbs,1.0,1.0,East,Version 1,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,19720.0
909179.0,Delaware,43.0,Call 3,Complete,Election day exit poll,0.766258418560028,Christopher Coons,John Carney,Male,White,25-29,Republican,Moderate,"$30,000-$49,999",College graduate,No,,Omit,Favorable,,,,,,,,,,,,,,,,Non black male,White men,18-29,18-29,18-44,18-29,25-29,White 18-29,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,,,,,Republican,Republican Men,White Republicans,Moderate/Liberal Republicans,White,,,,No,,,,National questionnaire,Suburbs,Suburbs,1.0,1.0,East,Version 4,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,19720.0
908686.0,Delaware,43.0,Call 3,Not complete,Election day exit poll,0.811749517917633,Christopher Coons,John Carney,Male,White,65 or over,,,,,No,,,,,,,,,,,,,,,,,,Obama,Non black male,White men,65+,60+,45+,60+,65+,White 65+,,,,,,,,,,,,,,,,,White,,,,,,,,National questionnaire,Suburbs,Suburbs,1.0,1.0,East,Version 3,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,19720.0
907871.0,Delaware,43.0,Call 3,Complete,Election day exit poll,0.811749517917633,Christopher Coons,John Carney,Male,White,60-64,Democrat,Liberal,"$100,000-$199,999",College graduate,No,,,,,,Worse,,"Satisfied, but not enthusiastic",,,The economy,,,,,,,,Non black male,White men,45-65,60+,45+,60+,50-64,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Positive,The economy,,,Democrat,Democratic Men,White Democrats,Liberal Democrats,White,,,,No,,,,National questionnaire,Suburbs,Suburbs,1.0,1.0,East,Version 2,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,19720.0
908629.0,Delaware,43.0,Call 3,Not complete,Election day exit poll,0.857271313667297,Christopher Coons,Other,Female,Black,60-64,,,,,No,,,,,,,,,,,,,,,,,,McCain,Black female,Black women,45-65,60+,45+,60+,50-64,Black 45-54,,,,,,,,,,,,,,,,,Black,,,,,,,,National questionnaire,Suburbs,Suburbs,1.0,1.0,East,Version 3,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,19720.0
908346.0,Delaware,43.0,Call 3,Complete,Election day exit poll,0.882818341255188,Christine O'Donnell,John Carney,Male,White,50-59,Independent,Moderate,"$100,000-$199,999",Some college/assoc. degree,No,,,,,,About the same,,Angry,,,The economy,,,,,,,,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Negative,The economy,,,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,,,No,,,,National questionnaire,Suburbs,Suburbs,1.0,1.0,East,Version 2,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,19720.0
907429.0,Delaware,43.0,Call 3,Complete,Election day exit poll,0.882818341255188,Christine O'Donnell,John Carney,Male,White,45-49,Democrat,Moderate,"$100,000-$199,999",Some college/assoc. degree,No,,,,,,,,,Government is doing too many things better left to businesses and individuals,,The economy,Very worried,Strongly disapprove,,Neutral,,,Obama,Non black male,White men,45-65,30-59,45+,45-59,40-49,White 45-54,No college degree,More than High school graduate,White no college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,,The economy,Worried,Disapprove,Democrat,Democratic Men,White Democrats,Moderate/Conservative Democrats,White,Neutral,,,No,Non-Tea Party supporters and Democrats,,,National questionnaire,Suburbs,Suburbs,1.0,1.0,East,Version 1,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,19720.0
906893.0,Delaware,43.0,Call 3,Complete,Election day exit poll,0.955876469612122,Christine O'Donnell,Glen Urquhart,Female,Other,18-24,Republican,Conservative,"Under $30,000",College graduate,No,,,,,,,,,Government is doing too many things better left to businesses and individuals,,The economy,Very worried,Somewhat disapprove,,Neutral,,,Didn't vote,Non black female,All other races,18-29,18-29,18-44,18-29,18-24,Other,College graduate,More than High school graduate,Non white college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and non white,,The economy,Worried,Disapprove,Republican,Republican Women,All others,Conservative Republicans,American Indian,Neutral,,,No,Non-Tea Party supporters and Republicans,,,National questionnaire,Suburbs,Suburbs,1.0,1.0,East,Version 1,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,19720.0
908491.0,Delaware,43.0,Call 3,Not complete,Election day exit poll,1.01262474060059,Christine O'Donnell,Glen Urquhart,Female,White,65 or over,,,,,No,,,,,,,,,,,,,,,,,,McCain,Non black female,White women,65+,60+,45+,60+,65+,White 65+,,,,,,,,,,,,,,,,,White,,,,,,,,National questionnaire,Suburbs,Suburbs,1.0,1.0,East,Version 3,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,19720.0
907661.0,Delaware,43.0,Call 3,Not complete,Election day exit poll,1.01262474060059,Christine O'Donnell,Glen Urquhart,Female,White,65 or over,,,,,No,,,,,,,,,,,,,,,,,,,Non black female,White women,65+,60+,45+,60+,65+,White 65+,,,,,,,,,,,,,,,,,White,,,,,,,,National questionnaire,Suburbs,Suburbs,1.0,1.0,East,Version 2,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,19720.0
909482.0,Delaware,43.0,Call 3,Complete,Election day exit poll,1.01262474060059,Christine O'Donnell,Glen Urquhart,Female,White,60-64,Republican,Moderate,,College graduate,No,,Unfavorable,Favorable,,,,,,,,,,,,,,,,Non black female,White women,45-65,60+,45+,60+,50-64,White 45-54,College graduate,More than High school graduate,White college degree,,,,,,,,,,Republican,Republican Women,White Republicans,Moderate/Liberal Republicans,White,,,,,,,,National questionnaire,Suburbs,Suburbs,1.0,1.0,East,Version 4,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,19720.0
909481.0,Delaware,43.0,Call 3,Complete,Election day exit poll,1.01262474060059,Christine O'Donnell,Glen Urquhart,Female,White,60-64,Republican,Moderate,,College graduate,No,,Unfavorable,Favorable,,,,,,,,,,,,,,,,Non black female,White women,45-65,60+,45+,60+,50-64,White 45-54,College graduate,More than High school graduate,White college degree,,,,,,,,,,Republican,Republican Women,White Republicans,Moderate/Liberal Republicans,White,,,,,,,,National questionnaire,Suburbs,Suburbs,1.0,1.0,East,Version 4,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,19720.0
908888.0,Delaware,43.0,Call 3,Not complete,Election day exit poll,1.05024075508118,Christine O'Donnell,Other,Male,White,40-44,,,,,No,,,,,,,,,,,,,,,,,,Other,Non black male,White men,30-44,30-59,18-44,30-44,40-49,White 30-44,,,,,,,,,,,,,,,,,White,,,,,,,,National questionnaire,Suburbs,Suburbs,1.0,1.0,East,Version 3,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,19720.0
909047.0,Delaware,43.0,Call 3,Complete,Election day exit poll,1.05831789970398,Other,Glen Urquhart,Male,White,40-44,Republican,Conservative,,Postgraduate study,No,,,,,,,,,,Leave it as is,,,,,Somewhat oppose,,,Didn't vote,Non black male,White men,30-44,30-59,18-44,30-44,40-49,White 30-44,College graduate,More than High school graduate,White college degree,,,,,,,,,,Republican,Republican Men,White Republicans,Conservative Republicans,White,Oppose,,,,Non-Tea Party supporters and Republicans,,,National questionnaire,Suburbs,Suburbs,1.0,1.0,East,Version 3,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,19720.0
906794.0,Delaware,43.0,Call 3,Complete,Election day exit poll,1.07295417785645,Christine O'Donnell,Glen Urquhart,Male,White,18-24,Republican,Moderate,"$75,000-$99,999",Some college/assoc. degree,No,,,,,,,,,Government is doing too many things better left to businesses and individuals,,The economy,Somewhat worried,Somewhat disapprove,,Strongly oppose,,,McCain,Non black male,White men,18-29,18-29,18-44,18-29,18-24,White 18-29,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,,The economy,Worried,Disapprove,Republican,Republican Men,White Republicans,Moderate/Liberal Republicans,White,Oppose,,,No,Non-Tea Party supporters and Republicans,,,National questionnaire,Suburbs,Suburbs,1.0,1.0,East,Version 1,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,19720.0
910547.0,Delaware,4.0,Call 3,Complete,Election day exit poll,0.303716033697128,Christopher Coons,John Carney,Female,Black,50-59,Republican,Moderate,"$50,000-$74,999",Some college/assoc. degree,No,,,,,,,,,Government should do more to solve problems,Expand it,Omit,Very worried,Strongly approve,Can bring needed change,Strongly oppose,,,,Black female,Black women,45-65,30-59,45+,45-59,50-64,Black 45-54,No college degree,More than High school graduate,Non white no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and non white,,Omit,Worried,Approve,Republican,Republican Women,All others,Moderate/Liberal Republicans,Black,Oppose,,,No,Non-Tea Party supporters and Republicans,Would not have voted,,State questionnaire,Suburbs,Suburbs,1.0,2.0,East,Version 1,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Very downscale,19977.0
910099.0,Delaware,4.0,Call 3,Complete,Election day exit poll,0.303716033697128,Christopher Coons,John Carney,Female,Black,40-44,Democrat,Moderate,"$100,000-$199,999",College graduate,No,,,,,,,,,Government should do more to solve problems,Expand it,The war in Afghanistan,Not too worried,Strongly approve,Understands the needs of people like me,Strongly support,,,,Black female,Black women,30-44,30-59,18-44,30-44,40-49,Black 30-44,College graduate,More than High school graduate,Non white college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and non white,,Something else,Not worried,Approve,Democrat,Democratic Women,Non White Democrats,Moderate/Conservative Democrats,Black,Support,,,No,Tea Party supporters,Christopher Coons,,State questionnaire,Suburbs,Suburbs,1.0,2.0,East,Version 1,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Very downscale,19977.0
909697.0,Delaware,4.0,Call 3,Complete,Election day exit poll,0.303716033697128,Christopher Coons,John Carney,Female,Black,30-39,Democrat,Liberal,"$30,000-$49,999",High school graduate,No,,,,,,,,,Government should do more to solve problems,Leave it as is,The economy,Somewhat worried,Strongly approve,Understands the needs of people like me,Strongly oppose,,,,Black female,Black women,30-44,30-59,18-44,30-44,30-39,Black 30-44,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and non white,,The economy,Worried,Approve,Democrat,Democratic Women,Non White Democrats,Liberal Democrats,Black,Oppose,,,No,Non-Tea Party supporters and Democrats,Christopher Coons,,State questionnaire,Suburbs,Suburbs,1.0,2.0,East,Version 1,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Very downscale,19977.0
909609.0,Delaware,4.0,Call 3,Complete,Election day exit poll,0.30479621887207,Christopher Coons,John Carney,Female,White,30-39,Independent,Moderate,"$30,000-$49,999",Some college/assoc. degree,No,,,,,,,,,Government should do more to solve problems,Expand it,The economy,Very worried,Somewhat approve,Has the right experience,Strongly oppose,,,,Non black female,White women,30-44,30-59,18-44,30-44,30-39,White 30-44,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,,The economy,Worried,Approve,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,Oppose,,,Yes,Non-Tea Party supporters and Independents/Something else,Christopher Coons,,State questionnaire,Suburbs,Suburbs,1.0,2.0,East,Version 1,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Very downscale,19977.0
