ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,SENAR10,GOVAR10,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME10,EDUC10,LATINO,BRNAGAIN,CHILD,DESCRIBS10,FAVDEM2,FAVREP2,FINSIT2,FOROBAMAS,GOVTANGR,GOVTDO10,HEALTHCARE10,ISSUE10,NECWORRY,OBAMA4,PRIORITY,STIMULUS,TEAPARTY,TIMESEN10,UNIONHH10,VOTE2008,SEXBLACK,SEXBYRACE,AGE,AGE3,AGE45,AGE60,AGE65,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INC30K,INCOME3,INCWHITE,PARENTS,GOVTANG2,ISSUEECON,NECWORR2,OBAMA2,PARTY,PARTYSEX,PARTYWHITE,PTYIDEO,QRACEAI,TEAPARENTS,TEAPARTY3,TIMESENMTH10,TIMESENWK10,WHNCLINC,WHTEVANG,XTEAPARTYID,FAVBCLIN,LINCLIB,QTYPE,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
859575.0,Arkansas,50006.0,,Complete,Telephone survey,2.0560941696167,John Boozman,Mike Beebe,Female,White,65 or over,Independent,Moderate,,High school graduate,No,,No,I strongly favor my candidate,Unfavorable,Favorable,Worse,To express opposition to Barack Obama,"Dissatisfied, but not angry",,,,,,Spending to create jobs,,,,No,McCain,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,High school graduate or less,White no college degree,,,,,,Women without children,Negative,,,,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,,,,,,,,Favorable,Omit,State questionnaire,Rural,Small Cities/Rural,2.0,2.0,South,Version 2,Low Density Rural,Rural,Rural,Downscale,72110.0
859563.0,Arkansas,50001.0,,Complete,Telephone survey,2.05894470214844,John Boozman,Mike Beebe,Male,White,65 or over,Independent,Moderate,,Some college/assoc. degree,No,,No,I dislike the other candidate,Unfavorable,Favorable,About the same,To express opposition to Barack Obama,"Dissatisfied, but not angry",,,,,,Spending to create jobs,,,,No,McCain,Non black male,White men,65+,60+,45+,60+,65+,White 65+,No college degree,More than High school graduate,White no college degree,,,,,,Men without children,Negative,,,,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,,,,,,,Favorable,Too liberal,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,1.0,2.0,South,Version 2,Low Density Rural,Rural,Rural,Downscale,72450.0
859504.0,Arkansas,50013.0,,Complete,Telephone survey,2.5315728187561,John Boozman,Mike Beebe,Female,White,65 or over,Republican,Conservative,,High school graduate,No,,No,I strongly favor my candidate,Unfavorable,Favorable,Worse,To express opposition to Barack Obama,Angry,,,,,,Spending to create jobs,,,,No,McCain,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,High school graduate or less,White no college degree,,,,,,Women without children,Negative,,,,Republican,Republican Women,White Republicans,Conservative Republicans,White,,,,,,,,Unfavorable,Too liberal,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,3.0,4.0,South,Version 2,Suburb,Rural,Rural,Upscale,72764.0
912202.0,Arkansas,10.0,Call 3,Complete,Election day exit poll,0.593908965587616,John Boozman,Mike Beebe,Male,White,50-59,Republican,Conservative,,Some college/assoc. degree,No,,Yes,I strongly favor my candidate,Unfavorable,Favorable,Better,Barack Obama was not a factor,"Dissatisfied, but not angry",,,,,,Spending to create jobs,,,,No,McCain,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,,,,,,Dads - Men with children,Negative,,,,Republican,Republican Men,White Republicans,Conservative Republicans,White,,,,,,,,Favorable,Too liberal,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,3.0,4.0,South,Version 2,Low Density Rural,Rural,Rural,Very upscale,72756.0
896008.0,Arkansas,77.0,Call 2,Complete,Election day exit poll,0.644542038440704,John Boozman,Mike Beebe,Male,White,30-39,Something else,Conservative,,Some college/assoc. degree,No,,Yes,I dislike the other candidate,Unfavorable,Favorable,About the same,To express opposition to Barack Obama,"Dissatisfied, but not angry",,,,,,Spending to create jobs,,,,No,McCain,Non black male,White men,30-44,30-59,18-44,30-44,30-39,White 30-44,No college degree,More than High school graduate,White no college degree,,,,,,Dads - Men with children,Negative,,,,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,,,,,,,Favorable,Too liberal,State questionnaire,Rural,Small Cities/Rural,4.0,5.0,South,Version 2,Extremely Low Density Rural,Rural,Rural,Downscale,71953.0
859571.0,Arkansas,50008.0,,Complete,Telephone survey,1.92462241649628,John Boozman,Jim Keet,Female,White,65 or over,Republican,Conservative,,Some college/assoc. degree,No,,No,I dislike the other candidate,Unfavorable,Favorable,Worse,To express opposition to Barack Obama,Angry,,,,,,Spending to create jobs,,,,No,McCain,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,More than High school graduate,White no college degree,,,,,,Women without children,Negative,,,,Republican,Republican Women,White Republicans,Conservative Republicans,White,,,,,,,,Unfavorable,About right,State questionnaire,Rural,Small Cities/Rural,2.0,4.0,South,Version 2,Extremely Low Density Rural,Rural,Rural,Downscale,72834.0
859652.0,Arkansas,50013.0,,Complete,Telephone survey,1.927290558815,John Boozman,Jim Keet,Male,White,60-64,Independent,Conservative,,Some college/assoc. degree,No,,No,I strongly favor my candidate,Unfavorable,Favorable,About the same,Barack Obama was not a factor,"Dissatisfied, but not angry",,,,,,Spending to create jobs,,,,No,McCain,Non black male,White men,45-65,60+,45+,60+,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,,,,,,Men without children,Negative,,,,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,,,,,,,Unfavorable,Too liberal,State questionnaire,Rural,Small Cities/Rural,3.0,4.0,South,Version 2,Extremely Low Density Rural,Rural,Rural,Very upscale,72631.0
859585.0,Arkansas,50006.0,,Complete,Telephone survey,1.74697136878967,John Boozman,Jim Keet,Male,White,65 or over,Republican,Conservative,,No high school diploma,No,,No,I strongly favor my candidate,Unfavorable,Favorable,Worse,To express opposition to Barack Obama,Angry,,,,,,Spending to create jobs,,,,No,McCain,Non black male,White men,65+,60+,45+,60+,65+,White 65+,No college degree,High school graduate or less,White no college degree,,,,,,Men without children,Negative,,,,Republican,Republican Men,White Republicans,Conservative Republicans,White,,,,,,,,Unfavorable,Too liberal,State questionnaire,Rural,Small Cities/Rural,2.0,2.0,South,Version 2,Low Density Rural,Rural,Rural,Very upscale,72088.0
859545.0,Arkansas,50019.0,,Complete,Telephone survey,2.16527581214905,John Boozman,Jim Keet,Female,White,65 or over,Republican,Conservative,,College graduate,No,,No,I strongly favor my candidate,Unfavorable,Favorable,About the same,To express opposition to Barack Obama,Angry,,,,,,Spending to create jobs,,,,No,McCain,Non black female,White women,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,,,,,,Women without children,Negative,,,,Republican,Republican Women,White Republicans,Conservative Republicans,White,,,,,,,,Unfavorable,Omit,State questionnaire,Rural,Small Cities/Rural,4.0,5.0,South,Version 2,Low Density Rural,Rural,Rural,Very upscale,71909.0
859528.0,Arkansas,50018.0,,Complete,Telephone survey,1.92462241649628,John Boozman,Jim Keet,Female,White,65 or over,Republican,Conservative,,Some college/assoc. degree,No,,No,I strongly favor my candidate,Unfavorable,Favorable,Worse,To express opposition to Barack Obama,Angry,,,,,,Spending to create jobs,,,,No,McCain,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,More than High school graduate,White no college degree,,,,,,Women without children,Negative,,,,Republican,Republican Women,White Republicans,Conservative Republicans,White,,,,,,,,Unfavorable,Too liberal,State questionnaire,Rural,Small Cities/Rural,4.0,4.0,South,Version 2,Extremely Low Density Rural,Rural,Rural,Downscale,72927.0
859491.0,Arkansas,50000.0,,Complete,Telephone survey,3.37132740020752,John Boozman,Jim Keet,Male,White,65 or over,Republican,Conservative,,College graduate,No,,No,I like my candidate but with reservations,Unfavorable,Favorable,About the same,Barack Obama was not a factor,"Dissatisfied, but not angry",,,,,,Spending to create jobs,,,,No,McCain,Non black male,White men,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,,,,,,Men without children,Negative,,,,Republican,Republican Men,White Republicans,Conservative Republicans,White,,,,,,,,Unfavorable,Too liberal,State questionnaire,Rural,Small Cities/Rural,1.0,1.0,South,Version 2,Suburb,Rural,Rural,Very downscale,72431.0
912647.0,Arkansas,72.0,Call 3,Complete,Election day exit poll,0.594005882740021,John Boozman,Jim Keet,Male,White,30-39,Republican,Conservative,,College graduate,No,,Yes,I strongly favor my candidate,Unfavorable,Favorable,Worse,Barack Obama was not a factor,Angry,,,,,,Spending to create jobs,,,,No,McCain,Non black male,White men,30-44,30-59,18-44,30-44,30-39,White 30-44,College graduate,More than High school graduate,White college degree,,,,,,Dads - Men with children,Negative,,,,Republican,Republican Men,White Republicans,Conservative Republicans,White,,,,,,,,Unfavorable,Too liberal,State questionnaire,Rural,Small Cities/Rural,4.0,5.0,South,Version 2,Extremely Low Density Rural,Rural,Rural,Downscale,71957.0
912434.0,Arkansas,20.0,Call 3,Complete,Election day exit poll,0.527197420597076,John Boozman,Jim Keet,Female,White,40-44,Republican,Moderate,,High school graduate,No,,Yes,I strongly favor my candidate,Unfavorable,Favorable,Worse,Barack Obama was not a factor,"Dissatisfied, but not angry",,,,,,Spending to create jobs,,,,No,McCain,Non black female,White women,30-44,30-59,18-44,30-44,40-49,White 30-44,No college degree,High school graduate or less,White no college degree,,,,,,Moms - Women with children,Negative,,,,Republican,Republican Women,White Republicans,Moderate/Liberal Republicans,White,,,,,,,,Unfavorable,Too liberal,State questionnaire,Rural,Small Cities/Rural,1.0,2.0,South,Version 2,Low Density Rural,Rural,Rural,Downscale,72543.0
911898.0,Arkansas,10.0,Call 3,Complete,Election day exit poll,0.522660255432129,John Boozman,Jim Keet,Female,Other,45-49,Republican,Conservative,,High school graduate,No,,No,I strongly favor my candidate,Unfavorable,Favorable,Worse,Omit,"Dissatisfied, but not angry",,,,,,Spending to create jobs,,,,No,McCain,Non black female,All other races,45-65,30-59,45+,45-59,40-49,Other,No college degree,High school graduate or less,Non white no college degree,,,,,,Women without children,Negative,,,,Republican,Republican Women,All others,Conservative Republicans,American Indian,,,,,,,,Omit,Omit,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,3.0,4.0,South,Version 2,Low Density Rural,Rural,Rural,Very upscale,72756.0
877349.0,Arkansas,72.0,Call 1,Complete,Election day exit poll,0.749243438243866,John Boozman,Jim Keet,Male,White,65 or over,Republican,Conservative,,High school graduate,No,,No,I strongly favor my candidate,Unfavorable,Favorable,About the same,To express opposition to Barack Obama,Angry,,,,,,Spending to create jobs,,,,No,McCain,Non black male,White men,65+,60+,45+,60+,65+,White 65+,No college degree,High school graduate or less,White no college degree,,,,,,Men without children,Negative,,,,Republican,Republican Men,White Republicans,Conservative Republicans,White,,,,,,,,Unfavorable,Too liberal,State questionnaire,Rural,Small Cities/Rural,4.0,5.0,South,Version 2,Extremely Low Density Rural,Rural,Rural,Downscale,71957.0
877305.0,Arkansas,10.0,Call 1,Complete,Election day exit poll,0.526910066604614,John Boozman,Jim Keet,Male,White,50-59,Republican,Moderate,,High school graduate,,,No,I strongly favor my candidate,Unfavorable,Favorable,About the same,To express opposition to Barack Obama,"Dissatisfied, but not angry",,,,,,Spending to create jobs,,,,No,McCain,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,High school graduate or less,White no college degree,,,,,,Men without children,Negative,,,,Republican,Republican Men,White Republicans,Moderate/Liberal Republicans,White,,,,,,,,Unfavorable,Too liberal,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,3.0,4.0,South,Version 2,Low Density Rural,Rural,Rural,Very upscale,72756.0
876403.0,Arkansas,53.0,Call 1,Complete,Election day exit poll,0.903922021389008,John Boozman,Jim Keet,Male,White,45-49,Republican,Moderate,,High school graduate,No,,No,I like my candidate but with reservations,Unfavorable,Favorable,Worse,To express opposition to Barack Obama,"Dissatisfied, but not angry",,,,,,Spending to create jobs,,,,No,McCain,Non black male,White men,45-65,30-59,45+,45-59,40-49,White 45-54,No college degree,High school graduate or less,White no college degree,,,,,,Men without children,Negative,,,,Republican,Republican Men,White Republicans,Moderate/Liberal Republicans,White,,,,,,,,Favorable,Too liberal,State questionnaire,Rural,Small Cities/Rural,4.0,5.0,South,Version 2,Low Density Rural,Rural,Rural,Downscale,72104.0
895744.0,Arkansas,77.0,Call 2,Complete,Election day exit poll,0.743200361728668,John Boozman,Jim Keet,Female,White,65 or over,Republican,Moderate,,No high school diploma,No,,No,I strongly favor my candidate,Unfavorable,Favorable,Worse,To express opposition to Barack Obama,"Dissatisfied, but not angry",,,,,,Spending to create jobs,,,,No,McCain,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,High school graduate or less,White no college degree,,,,,,Women without children,Negative,,,,Republican,Republican Women,White Republicans,Moderate/Liberal Republicans,White,,,,,,,,Unfavorable,Too liberal,State questionnaire,Rural,Small Cities/Rural,4.0,5.0,South,Version 2,Extremely Low Density Rural,Rural,Rural,Downscale,71953.0
895693.0,Arkansas,10.0,Call 2,Complete,Election day exit poll,0.526910066604614,John Boozman,Jim Keet,Male,White,50-59,Republican,Conservative,,High school graduate,No,,No,I strongly favor my candidate,Unfavorable,Favorable,Worse,To express opposition to Barack Obama,"Dissatisfied, but not angry",,,,,,Spending to create jobs,,,,No,McCain,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,High school graduate or less,White no college degree,,,,,,Men without children,Negative,,,,Republican,Republican Men,White Republicans,Conservative Republicans,White,,,,,,,,Unfavorable,Too liberal,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,3.0,4.0,South,Version 2,Low Density Rural,Rural,Rural,Very upscale,72756.0
895047.0,Arkansas,15.0,Call 2,Complete,Election day exit poll,1.5679806470871,John Boozman,Jim Keet,Female,White,30-39,Republican,Moderate,,High school graduate,No,,Yes,I strongly favor my candidate,Unfavorable,Favorable,About the same,To express opposition to Barack Obama,"Dissatisfied, but not angry",,,,,,Spending to create jobs,,,,No,McCain,Non black female,White women,30-44,30-59,18-44,30-44,30-39,White 30-44,No college degree,High school graduate or less,White no college degree,,,,,,Moms - Women with children,Negative,,,,Republican,Republican Women,White Republicans,Moderate/Liberal Republicans,White,,,,,,,,Unfavorable,Too liberal,State questionnaire,Rural,Small Cities/Rural,3.0,4.0,South,Version 2,Low Density Rural,Rural,Rural,Downscale,72616.0
876552.0,Arkansas,9.0,Call 1,Complete,Election day exit poll,1.39034533500671,John Boozman,Other,Male,White,50-59,Democrat,Liberal,,College graduate,No,,No,I like my candidate but with reservations,Unfavorable,Favorable,Worse,To express opposition to Barack Obama,Angry,,,,,,Spending to create jobs,,,,No,McCain,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,,,,,,Men without children,Negative,,,,Democrat,Democratic Men,White Democrats,Liberal Democrats,White,,,,,,,,Unfavorable,Too liberal,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,3.0,4.0,South,Version 2,Low Density Rural,Rural,Rural,Very upscale,72718.0
