ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,SENFL10,GOVFL10,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME10,EDUC10,CUBAN3,CHILD,DESCRIBS10B,FAVDEM2,FAVREP2,FINSIT2,FORECLOSE,FOROBAMAS,GOVTANGR,GOVTDO10,HEALTHCARE10,ISSUE10,LAIDOFF,NECWORRY,OBAMA4,PRIORITY,QUALSEN10,SENCNTL,STIMULUS,TEAPARTY,TEAREAS,TIMESEN10,TRACK,VOTE2008,SEXBLACK,SEXBYRACE,AGE,AGE3,AGE45,AGE60,AGE65,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INC30K,INCOME3,INCWHITE,PARENTS,GOVTANG2,ISSUEECON,NECWORR2,OBAMA2,PARTY,PARTYSEX,PARTYWHITE,PTYIDEO,QRACEAI,TEAPARENTS,TEAPARTY3,TIMESENMTH10,TIMESENWK10,WHNCLINC,XTEAPARTYID,@2WAYSENFL,DECLINE10,DESCRIBG10,MARRIED,FORECLOSE2,QTYPE,SPANISHQ,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4
903087.0,Florida,68.0,Call 3,Complete,Election day exit poll,0.0,Marco Rubio,Did not vote,Female,White,65 or over,Republican,Moderate,,High school graduate,No,,,,,,,,,Omit,Expand it,Health care,Yes,Very worried,Strongly disapprove,,,,,Somewhat oppose,,Before that,,,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,High school graduate or less,White no college degree,,,,,,,,Something else,Worried,Disapprove,Republican,Republican Women,White Republicans,Moderate/Liberal Republicans,White,,Oppose,Before that,In the last month or earlier,,Non-Tea Party supporters and Republicans,,,Omit,,,State questionnaire,English,Suburbs,Suburbs,8.0,2.0,South,Version 1,Suburb,80s Suburbs,Urban Perimeter,Downscale
902682.0,Florida,28.0,Call 3,Complete,Election day exit poll,2.50999999046326,Marco Rubio,Rick Scott,Female,Hispanic,60-64,Republican,Moderate,"Under $30,000",High school graduate,"Yes, Cuban",,,,,,,,,Government is doing too many things better left to businesses and individuals,Expand it,Health care,Yes,Very worried,Strongly disapprove,,,,,Somewhat support,,Before that,,,Non black female,Latino women,45-65,60+,45+,60+,50-64,Latino 45-54,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and non white,,,Something else,Worried,Disapprove,Republican,Republican Women,All others,Moderate/Liberal Republicans,Hispanic/Latino,,Support,Before that,In the last month or earlier,No,Tea Party supporters,,,I like my candidate but with reservations,,,State questionnaire,English,Suburbs,Suburbs,25.0,5.0,South,Version 1,High Density Urban,80s Suburbs,High-Growth Suburban Perimeter,Upscale
902420.0,Florida,81.0,Call 3,Complete,Election day exit poll,0.75,Charlie Crist,Alex Sink,Male,White,65 or over,Democrat,Liberal,"$30,000-$49,999",Some college/assoc. degree,No,,,,,,,,,Government should do more to solve problems,Expand it,Health care,Yes,Not at all worried,Strongly approve,,,,,Strongly oppose,,Before that,,,Non black male,White men,65+,60+,45+,60+,65+,White 65+,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,,,Something else,Not worried,Approve,Democrat,Democratic Men,White Democrats,Liberal Democrats,White,,Oppose,Before that,In the last month or earlier,Yes,Non-Tea Party supporters and Democrats,,,I strongly favor my candidate,,,State questionnaire,English,Suburbs,Suburbs,5.0,3.0,South,Version 1,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very downscale
859804.0,Florida,50057.0,,Complete,Telephone survey,0.0,Marco Rubio,,Female,White,50-59,Republican,Moderate,"$100,000-$199,999",High school graduate,No,,,,,,,,,Government should do more to solve problems,Omit,The war in Afghanistan,Yes,Very worried,Somewhat approve,,,,,Omit,,In the last month,,,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,High school graduate or less,White no college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,,,Something else,Worried,Approve,Republican,Republican Women,White Republicans,Moderate/Liberal Republicans,White,,Omit,In the last month,In the last month or earlier,No,,,,I like my candidate but with reservations,,,State questionnaire,English,Suburbs,Suburbs,12.0,3.0,South,Version 1,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
886375.0,Florida,42.0,Call 2,Complete,Election day exit poll,0.990000009536743,Marco Rubio,Rick Scott,Female,Hispanic,65 or over,,Conservative,"$75,000-$99,999",Postgraduate study,"Yes, other Hispanic",,,,,,,,,Omit,Repeal it,The war in Afghanistan,Yes,Somewhat worried,Somewhat disapprove,,,,,Somewhat support,,In the last week,,,Non black female,Latino women,65+,60+,45+,60+,65+,Latino 65+,College graduate,More than High school graduate,Non white college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and non white,,,Something else,Worried,Disapprove,,,,,White,,Support,In the last month,In the last week,No,,,,I like my candidate but with reservations,,,State questionnaire,English,Suburbs,Suburbs,11.0,3.0,South,Version 1,High Density Urban,80s Suburbs,Urban Perimeter,Downscale
859756.0,Florida,50042.0,,Complete,Telephone survey,1.67999994754791,Charlie Crist,Rick Scott,Female,White,40-44,Republican,Conservative,"$100,000-$199,999",Postgraduate study,No,,,,,,,,,Government is doing too many things better left to businesses and individuals,Repeal it,The war in Afghanistan,Yes,Very worried,Strongly disapprove,,,,,Somewhat support,,Before that,,,Non black female,White women,30-44,30-59,18-44,30-44,40-49,White 30-44,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,,,Something else,Worried,Disapprove,Republican,Republican Women,White Republicans,Conservative Republicans,White,,Support,Before that,In the last month or earlier,No,Tea Party supporters,,,I strongly favor my candidate,,,State questionnaire,English,Suburbs,Suburbs,9.0,3.0,South,Version 1,Suburb,80s Suburbs,Urban Perimeter,Very upscale
870460.0,Florida,28.0,Call 2,Complete,Election day exit poll,2.45000004768372,Kendrick Meek,Alex Sink,Male,Hispanic,50-59,Democrat,Liberal,"$50,000-$74,999",College graduate,"Yes, other Hispanic",,,,,,,,,Government should do more to solve problems,Leave it as is,The war in Afghanistan,Yes,Somewhat worried,Somewhat approve,,,,,Somewhat oppose,,In the last month,,,Non black male,Latino men,45-65,30-59,45+,45-59,50-64,Latino 45-54,College graduate,More than High school graduate,Non white college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and non white,,,Something else,Worried,Approve,Democrat,Democratic Men,Non White Democrats,Liberal Democrats,Hispanic/Latino,,Oppose,In the last month,In the last month or earlier,No,Non-Tea Party supporters and Democrats,,,I like my candidate but with reservations,,,State questionnaire,English,Suburbs,Suburbs,25.0,5.0,South,Version 1,High Density Urban,80s Suburbs,High-Growth Suburban Perimeter,Upscale
859876.0,Florida,50025.0,,Complete,Telephone survey,0.0,Marco Rubio,Did not vote,Female,White,65 or over,Independent,Moderate,"$50,000-$74,999",Some college/assoc. degree,No,,,,,,,,,Government should do more to solve problems,Leave it as is,The war in Afghanistan,Yes,Very worried,Strongly disapprove,,,,,Neutral,,Before that,,,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,,,Something else,Worried,Disapprove,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,,Neutral,Before that,In the last month or earlier,No,Non-Tea Party supporters and Independents/Something else,,,I dislike the other candidate,,,State questionnaire,English,Suburbs,Suburbs,6.0,1.0,South,Version 1,Town,80s Suburbs,High-Growth Suburban Perimeter,Very downscale
859890.0,Florida,50021.0,,Complete,Telephone survey,1.87999999523163,Charlie Crist,Rick Scott,Female,White,65 or over,Democrat,Moderate,"Under $30,000",Some college/assoc. degree,No,,,,,,,,,Government should do more to solve problems,Leave it as is,The war in Afghanistan,Yes,Very worried,Somewhat approve,,,,,Neutral,,In the last week,,,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,,,Something else,Worried,Approve,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,,Neutral,In the last month,In the last week,Yes,Non-Tea Party supporters and Democrats,,,I like my candidate but with reservations,,,State questionnaire,English,Suburbs,Suburbs,5.0,2.0,South,Version 1,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Downscale
872042.0,Florida,68.0,Call 1,Complete,Election day exit poll,0.550000011920929,Kendrick Meek,Alex Sink,Male,Black,65 or over,Democrat,,"Under $30,000",No high school diploma,,,,,,,,,,Government should do more to solve problems,Expand it,The war in Afghanistan,Yes,Very worried,Strongly approve,,,,,Omit,,In the last month,,,Black male,Black men,65+,60+,45+,60+,65+,Black 65+,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and non white,,,Something else,Worried,Approve,Democrat,Democratic Men,Non White Democrats,,Black,,Omit,In the last month,In the last month or earlier,No,,,,I strongly favor my candidate,,,State questionnaire,,Suburbs,Suburbs,8.0,2.0,South,Version 1,Suburb,80s Suburbs,Urban Perimeter,Downscale
873345.0,Florida,81.0,Call 1,Complete,Election day exit poll,0.689999997615814,Charlie Crist,Alex Sink,Female,White,65 or over,Democrat,Moderate,"$30,000-$49,999",Postgraduate study,No,,,,,,,,,Government should do more to solve problems,Expand it,The war in Afghanistan,Yes,Somewhat worried,Strongly approve,,,,,Strongly oppose,,Before that,,,Non black female,White women,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,,,Something else,Worried,Approve,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,,Oppose,Before that,In the last month or earlier,No,Non-Tea Party supporters and Democrats,,,I dislike the other candidate,,,State questionnaire,English,Suburbs,Suburbs,5.0,3.0,South,Version 1,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very downscale
903921.0,Florida,49.0,Call 3,Complete,Election day exit poll,0.0,,,Female,White,60-64,Something else,,"Under $30,000",College graduate,No,Yes,,Unfavorable,Unfavorable,,,,,,,,Yes,,,,,,,,,,,,Non black female,White women,45-65,60+,45+,60+,50-64,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,Moms - Women with children,,,,,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,,,,,No,,,,,,,National questionnaire,English,Suburbs,Suburbs,5.0,2.0,South,Version 4,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very downscale
903580.0,Florida,49.0,Call 3,Complete,Election day exit poll,0.870000004768372,Marco Rubio,Rick Scott,Female,White,50-59,Something else,Conservative,"$50,000-$74,999",College graduate,No,Yes,,Unfavorable,Unfavorable,,,,,,,,Yes,,,,,,,,,,,,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Moms - Women with children,,,,,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,,,,,No,,,,,,,National questionnaire,English,Suburbs,Suburbs,5.0,2.0,South,Version 4,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very downscale
888108.0,Florida,49.0,Call 2,Complete,Election day exit poll,0.870000004768372,Marco Rubio,Rick Scott,Female,White,40-44,Republican,Conservative,"$30,000-$49,999",Some college/assoc. degree,No,No,,Unfavorable,Unfavorable,,,,,,,,Yes,,,,,,,,,,,,Non black female,White women,30-44,30-59,18-44,30-44,40-49,White 30-44,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,Women without children,,,,,Republican,Republican Women,White Republicans,Conservative Republicans,White,,,,,Yes,,,,,,,National questionnaire,English,Suburbs,Suburbs,5.0,2.0,South,Version 4,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very downscale
903790.0,Florida,49.0,Call 3,Complete,Election day exit poll,0.920000016689301,Charlie Crist,Rick Scott,Female,White,50-59,Independent,Moderate,"Under $30,000",Some college/assoc. degree,No,Yes,,Unfavorable,Unfavorable,,,,,,,,Yes,,,,,,,,,,,,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,Moms - Women with children,,,,,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,,,,,Yes,,,,,,,National questionnaire,English,Suburbs,Suburbs,5.0,2.0,South,Version 4,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very downscale
888023.0,Florida,49.0,Call 2,Complete,Election day exit poll,0.870000004768372,Marco Rubio,Rick Scott,Female,White,45-49,Republican,Conservative,"$30,000-$49,999",Some college/assoc. degree,No,No,,Unfavorable,Favorable,,,,,,,,Yes,,,,,,,,,,,,Non black female,White women,45-65,30-59,45+,45-59,40-49,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,Women without children,,,,,Republican,Republican Women,White Republicans,Conservative Republicans,White,,,,,Yes,,,,,,,National questionnaire,English,Suburbs,Suburbs,5.0,2.0,South,Version 4,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very downscale
904895.0,Florida,98.0,Call 3,Complete,Election day exit poll,0.839999973773956,Charlie Crist,Rick Scott,Male,White,50-59,Republican,Conservative,"$75,000-$99,999",College graduate,No,Yes,,Favorable,Favorable,,,,,,,,Yes,,,,,,,,,,,,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Dads - Men with children,,,,,Republican,Republican Men,White Republicans,Conservative Republicans,White,,,,,No,,,,,,,National questionnaire,English,Suburbs,Suburbs,7.0,1.0,South,Version 4,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale
866042.0,Florida,50089.0,,Complete,Telephone survey,3.08999991416931,Charlie Crist,Rick Scott,Male,Asian,50-59,Independent,Liberal,"$30,000-$49,999",College graduate,,Yes,,Favorable,Omit,,,,,,,,Yes,,,,,,,,,,,,Non black male,All other races,45-65,30-59,45+,45-59,50-64,Other,College graduate,More than High school graduate,Non white college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and non white,Dads - Men with children,,,,,Independent/Something else,Independent Men,All others,Independents/Something else,Asian,,,,,No,,,,,,,National questionnaire,,Suburbs,Suburbs,18.0,5.0,South,Version 4,Suburb,80s Suburbs,Low-Growth Suburban Perimeter,Downscale
888200.0,Florida,49.0,Call 2,Complete,Election day exit poll,0.920000016689301,Marco Rubio,Rick Scott,Male,White,60-64,Independent,Conservative,"$30,000-$49,999",No high school diploma,No,,,Unfavorable,Favorable,,,,,,,,Omit,,,,,,,,,,,,Non black male,White men,45-65,60+,45+,60+,50-64,White 45-54,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,,,,,,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,,,,Yes,,,,,,,National questionnaire,English,Suburbs,Suburbs,5.0,2.0,South,Version 4,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very downscale
