ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,SENPA10,GOVPA10,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME10,EDUC10,LATINO,CHILD,DESCRIBS10,FAVDEM2,FAVREP2,FINSIT2,FOROBAMAS,GOVTANGR,GOVTDO10,HEALTHCARE10,HEALTHFAM,ISSUE10,LAIDOFF,NECWORRY,OBAMA4,PRIORITY,QUALSEN10,RELIGN10,SENCNTL,TEAPARTY,TEAREAS,TIMESEN10,TRACK,UNIONHH10,VOTE2008,WORK,SEXBLACK,SEXBYRACE,AGE,AGE3,AGE45,AGE60,AGE65,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INC30K,INCOME3,INCWHITE,PARENTS,GOVTANG2,ISSUEECON,NECWORR2,OBAMA2,PARTY,PARTYSEX,PARTYWHITE,PTYIDEO,QRACEAI,REL5,WHITEREL,TEAPARENTS,TEAPARTY3,TIMESENMTH10,TIMESENWK10,WHNCLINC,XTEAPARTYID,PRINCIPLES,SAMESEXM,SPECTOOM,WRKWOMEN,QTYPE,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4
873252.0,Pennsylvania,89.0,Call 1,Complete,Election day exit poll,0.459921300411224,Joe Sestak,Dan Onorato,Male,Black,30-39,Democrat,Moderate,,High school graduate,No,,I strongly favor my candidate,Favorable,Unfavorable,Worse,To express support for Barack Obama,"Satisfied, but not enthusiastic",,,,,,,,Spending to create jobs,,,The Democratic Party,,The Tea Party movement was not a factor,,,,Obama,,Black male,Black men,30-44,30-59,18-44,30-44,30-39,Black 30-44,No college degree,High school graduate or less,Non white no college degree,,,,,,,Positive,,,,Democrat,Democratic Men,Non White Democrats,Moderate/Conservative Democrats,Black,,,,,,,,,Make compromises to get things done,Yes,,,State questionnaire,"Cities over 500,000","Cities over 50,000",1.0,1.0,East,Version 2,Extremely High Density Urban,Urban,Urban Core,Very downscale
912102.0,Pennsylvania,39.0,Call 3,Complete,Election day exit poll,0.789086103439331,Joe Sestak,Dan Onorato,Female,White,50-59,Democrat,Liberal,,Postgraduate study,No,,I strongly favor my candidate,Favorable,Unfavorable,About the same,To express support for Barack Obama,Enthusiastic,,,,,,,,Spending to create jobs,,,The Democratic Party,,The Tea Party movement was not a factor,,,,Obama,,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,,,,,,,Positive,,,,Democrat,Democratic Women,White Democrats,Liberal Democrats,White,,,,,,,,,Make compromises to get things done,Yes,,,State questionnaire,Suburbs,Suburbs,16.0,2.0,East,Version 2,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale
873184.0,Pennsylvania,66.0,Call 1,Complete,Election day exit poll,0.751892983913422,Joe Sestak,Dan Onorato,Female,White,65 or over,Democrat,Liberal,,College graduate,No,,I strongly favor my candidate,Favorable,Unfavorable,About the same,To express support for Barack Obama,"Satisfied, but not enthusiastic",,,,,,,,Spending to create jobs,,,The Democratic Party,,The Tea Party movement was not a factor,,,,Obama,,Non black female,White women,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,,,,,,,Positive,,,,Democrat,Democratic Women,White Democrats,Liberal Democrats,White,,,,,,,,,Make compromises to get things done,Yes,,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",16.0,4.0,East,Version 2,Suburb,Urban,Urban Core,Downscale
912060.0,Pennsylvania,11.0,Call 3,Complete,Election day exit poll,1.64984440803528,Joe Sestak,Dan Onorato,Female,White,25-29,Democrat,Liberal,,College graduate,No,,I strongly favor my candidate,Favorable,Unfavorable,About the same,To express support for Barack Obama,"Dissatisfied, but not angry",,,,,,,,Spending to create jobs,,,The Democratic Party,,The Tea Party movement was not a factor,,,,Obama,,Non black female,White women,18-29,18-29,18-44,18-29,25-29,White 18-29,College graduate,More than High school graduate,White college degree,,,,,,,Negative,,,,Democrat,Democratic Women,White Democrats,Liberal Democrats,White,,,,,,,,,Make compromises to get things done,Yes,,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",14.0,5.0,East,Version 2,Extremely High Density Urban,Urban,Urban Core,Upscale
912051.0,Pennsylvania,107.0,Call 3,Complete,Election day exit poll,0.937051832675934,Joe Sestak,Dan Onorato,Male,White,45-49,Democrat,,,Some college/assoc. degree,No,,I like my candidate but with reservations,Favorable,Unfavorable,Better,Barack Obama was not a factor,"Satisfied, but not enthusiastic",,,,,,,,Spending to create jobs,,,The Democratic Party,,The Tea Party movement was not a factor,,,,Obama,,Non black male,White men,45-65,30-59,45+,45-59,40-49,White 45-54,No college degree,More than High school graduate,White no college degree,,,,,,,Positive,,,,Democrat,Democratic Men,White Democrats,,White,,,,,,,,,Make compromises to get things done,Yes,,,State questionnaire,Suburbs,Suburbs,12.0,5.0,East,Version 2,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Downscale
873151.0,Pennsylvania,101.0,Call 1,Complete,Election day exit poll,0.97397768497467,Joe Sestak,Dan Onorato,Female,White,60-64,Democrat,Moderate,,Postgraduate study,No,,I strongly favor my candidate,Favorable,Unfavorable,About the same,To express support for Barack Obama,"Satisfied, but not enthusiastic",,,,,,,,Spending to create jobs,,,The Democratic Party,,Against the Tea Party movement,,,,Obama,,Non black female,White women,45-65,60+,45+,60+,50-64,White 45-54,College graduate,More than High school graduate,White college degree,,,,,,,Positive,,,,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,,,,,,,,,Make compromises to get things done,Yes,,,State questionnaire,Rural,Small Cities/Rural,10.0,3.0,East,Version 2,Suburb,Rural,Rural,Very downscale
888900.0,Pennsylvania,11.0,Call 2,Complete,Election day exit poll,1.71103692054749,Joe Sestak,Dan Onorato,Male,White,18-24,Something else,Moderate,,Some college/assoc. degree,No,,I strongly favor my candidate,Favorable,Unfavorable,About the same,To express support for Barack Obama,"Dissatisfied, but not angry",,,,,,,,Spending to create jobs,,,The Democratic Party,,Against the Tea Party movement,,,,Obama,,Non black male,White men,18-29,18-29,18-44,18-29,18-24,White 18-29,No college degree,More than High school graduate,White no college degree,,,,,,,Negative,,,,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,,,,,,,,Make compromises to get things done,Yes,,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",14.0,5.0,East,Version 2,Extremely High Density Urban,Urban,Urban Core,Upscale
911816.0,Pennsylvania,39.0,Call 3,Complete,Election day exit poll,0.818353235721588,Joe Sestak,Dan Onorato,Male,White,50-59,Democrat,Moderate,,Some college/assoc. degree,No,,I strongly favor my candidate,Favorable,Unfavorable,About the same,To express support for Barack Obama,"Satisfied, but not enthusiastic",,,,,,,,Spending to create jobs,,,The Republican Party,,The Tea Party movement was not a factor,,,,Obama,,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,,,,,,,Positive,,,,Democrat,Democratic Men,White Democrats,Moderate/Conservative Democrats,White,,,,,,,,,Make compromises to get things done,Yes,,,State questionnaire,Suburbs,Suburbs,16.0,2.0,East,Version 2,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale
911794.0,Pennsylvania,91.0,Call 3,Complete,Election day exit poll,0.813669860363007,Joe Sestak,Dan Onorato,Female,Other,50-59,Independent,Conservative,,High school graduate,No,,I strongly favor my candidate,Favorable,Unfavorable,Worse,To express support for Barack Obama,"Dissatisfied, but not angry",,,,,,,,Spending to create jobs,,,The Democratic Party,,In favor of the Tea Party movement,,,,Obama,,Non black female,All other races,45-65,30-59,45+,45-59,50-64,Other,No college degree,High school graduate or less,Non white no college degree,,,,,,,Negative,,,,Independent/Something else,Independent Women,All others,Independents/Something else,Other,,,,,,,,,Make compromises to get things done,Yes,,,State questionnaire,"Cities over 500,000","Cities over 50,000",2.0,1.0,East,Version 2,High Density Urban,Urban,Urban Core,Very downscale
911759.0,Pennsylvania,11.0,Call 3,Complete,Election day exit poll,1.64984440803528,Joe Sestak,Dan Onorato,Female,White,18-24,Democrat,Liberal,,College graduate,No,,I like my candidate but with reservations,Favorable,Unfavorable,About the same,To express support for Barack Obama,"Satisfied, but not enthusiastic",,,,,,,,Spending to create jobs,,,The Democratic Party,,Against the Tea Party movement,,,,Obama,,Non black female,White women,18-29,18-29,18-44,18-29,18-24,White 18-29,College graduate,More than High school graduate,White college degree,,,,,,,Positive,,,,Democrat,Democratic Women,White Democrats,Liberal Democrats,White,,,,,,,,,Make compromises to get things done,Yes,,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",14.0,5.0,East,Version 2,Extremely High Density Urban,Urban,Urban Core,Upscale
889941.0,Pennsylvania,25.0,Call 2,Complete,Election day exit poll,0.807861506938934,Joe Sestak,Dan Onorato,Male,White,50-59,Democrat,Moderate,,High school graduate,No,,I strongly favor my candidate,Favorable,Unfavorable,Better,To express support for Barack Obama,Enthusiastic,,,,,,,,Spending to create jobs,,,The Democratic Party,,Against the Tea Party movement,,,,Obama,,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,High school graduate or less,White no college degree,,,,,,,Positive,,,,Democrat,Democratic Men,White Democrats,Moderate/Conservative Democrats,White,,,,,,,,,Stick to their principles no matter what,Yes,,,State questionnaire,Suburbs,Suburbs,8.0,2.0,East,Version 2,Suburb,60s Suburbs,Urban Perimeter,Upscale
872621.0,Pennsylvania,34.0,Call 1,Complete,Election day exit poll,0.816600143909454,Joe Sestak,Dan Onorato,Male,White,60-64,Democrat,Liberal,,Postgraduate study,No,,I strongly favor my candidate,Favorable,Unfavorable,About the same,Barack Obama was not a factor,"Satisfied, but not enthusiastic",,,,,,,,Spending to create jobs,,,The Democratic Party,,Against the Tea Party movement,,,,Obama,,Non black male,White men,45-65,60+,45+,60+,50-64,White 45-54,College graduate,More than High school graduate,White college degree,,,,,,,Positive,,,,Democrat,Democratic Men,White Democrats,Liberal Democrats,White,,,,,,,,,Make compromises to get things done,Yes,,,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,5.0,4.0,East,Version 2,Town,Rural,Rural,Upscale
872598.0,Pennsylvania,89.0,Call 1,Complete,Election day exit poll,0.443472921848297,Joe Sestak,Dan Onorato,Female,Black,45-49,Democrat,Conservative,,High school graduate,No,,I like my candidate but with reservations,Favorable,Unfavorable,Worse,To express support for Barack Obama,"Satisfied, but not enthusiastic",,,,,,,,Spending to create jobs,,,The Democratic Party,,In favor of the Tea Party movement,,,,Obama,,Black female,Black women,45-65,30-59,45+,45-59,40-49,Black 45-54,No college degree,High school graduate or less,Non white no college degree,,,,,,,Positive,,,,Democrat,Democratic Women,Non White Democrats,Moderate/Conservative Democrats,Black,,,,,,,,,Make compromises to get things done,Yes,,,State questionnaire,"Cities over 500,000","Cities over 50,000",1.0,1.0,East,Version 2,Extremely High Density Urban,Urban,Urban Core,Very downscale
872526.0,Pennsylvania,106.0,Call 1,Complete,Election day exit poll,0.876204311847687,Joe Sestak,Dan Onorato,Male,White,50-59,Democrat,Liberal,,College graduate,No,,I strongly favor my candidate,Favorable,Unfavorable,Worse,To express support for Barack Obama,"Satisfied, but not enthusiastic",,,,,,,,Spending to create jobs,,,The Democratic Party,,Against the Tea Party movement,,,,Obama,,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,,,,,,,Positive,,,,Democrat,Democratic Men,White Democrats,Liberal Democrats,White,,,,,,,,,Make compromises to get things done,Yes,,,State questionnaire,Suburbs,Suburbs,12.0,5.0,East,Version 2,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Downscale
872475.0,Pennsylvania,106.0,Call 1,Complete,Election day exit poll,0.981072545051575,Joe Sestak,Dan Onorato,Male,White,65 or over,Independent,Moderate,,High school graduate,No,,I strongly favor my candidate,Favorable,Unfavorable,About the same,To express support for Barack Obama,"Satisfied, but not enthusiastic",,,,,,,,Spending to create jobs,,,The Democratic Party,,The Tea Party movement was not a factor,,,,Obama,,Non black male,White men,65+,60+,45+,60+,65+,White 65+,No college degree,High school graduate or less,White no college degree,,,,,,,Positive,,,,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,,,,,,,,Make compromises to get things done,Yes,,,State questionnaire,Suburbs,Suburbs,12.0,5.0,East,Version 2,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Downscale
910952.0,Pennsylvania,83.0,Call 3,Complete,Election day exit poll,1.24255788326263,Joe Sestak,Dan Onorato,Male,White,50-59,Democrat,Moderate,,College graduate,No,,I like my candidate but with reservations,Favorable,Unfavorable,Worse,Barack Obama was not a factor,"Dissatisfied, but not angry",,,,,,,,Spending to create jobs,,,Does not matter to me,,The Tea Party movement was not a factor,,,,Obama,,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,,,,,,,Negative,,,,Democrat,Democratic Men,White Democrats,Moderate/Conservative Democrats,White,,,,,,,,,Make compromises to get things done,Yes,,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",15.0,3.0,East,Version 2,High Density Urban,Urban,Urban Core,Upscale
912235.0,Pennsylvania,39.0,Call 3,Complete,Election day exit poll,0.818353235721588,Joe Sestak,Dan Onorato,Male,White,45-49,Independent,Moderate,,Some college/assoc. degree,No,,I like my candidate but with reservations,Favorable,Unfavorable,About the same,To express support for Barack Obama,Angry,,,,,,,,Spending to create jobs,,,The Democratic Party,,Against the Tea Party movement,,,,Obama,,Non black male,White men,45-65,30-59,45+,45-59,40-49,White 45-54,No college degree,More than High school graduate,White no college degree,,,,,,,Negative,,,,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,,,,,,,,Make compromises to get things done,Yes,,,State questionnaire,Suburbs,Suburbs,16.0,2.0,East,Version 2,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale
872036.0,Pennsylvania,47.0,Call 1,Complete,Election day exit poll,0.780491471290588,Joe Sestak,Dan Onorato,Male,Black,50-59,Democrat,Moderate,,Some college/assoc. degree,No,,I strongly favor my candidate,Favorable,Unfavorable,Better,To express support for Barack Obama,Enthusiastic,,,,,,,,Spending to create jobs,,,The Democratic Party,,The Tea Party movement was not a factor,,,,Obama,,Black male,Black men,45-65,30-59,45+,45-59,50-64,Black 45-54,No college degree,More than High school graduate,Non white no college degree,,,,,,,Positive,,,,Democrat,Democratic Men,Non White Democrats,Moderate/Conservative Democrats,Black,,,,,,,,,Make compromises to get things done,Yes,,,State questionnaire,Suburbs,Suburbs,17.0,4.0,East,Version 2,Town,60s Suburbs,Urban Perimeter,Very downscale
873805.0,Pennsylvania,25.0,Call 1,Complete,Election day exit poll,0.778969645500183,Joe Sestak,Dan Onorato,Female,White,50-59,Independent,Moderate,,College graduate,No,,I dislike the other candidate,Favorable,Unfavorable,Better,To express support for Barack Obama,Angry,,,,,,,,Spending to create jobs,,,The Democratic Party,,The Tea Party movement was not a factor,,,,Obama,,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,,,,,,,Negative,,,,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,,,,,,,,,Make compromises to get things done,Yes,,,State questionnaire,Suburbs,Suburbs,8.0,2.0,East,Version 2,Suburb,60s Suburbs,Urban Perimeter,Upscale
910799.0,Pennsylvania,83.0,Call 3,Complete,Election day exit poll,1.34151649475098,Joe Sestak,Dan Onorato,Female,White,65 or over,Democrat,Moderate,,High school graduate,No,,I strongly favor my candidate,Favorable,Unfavorable,Worse,To express support for Barack Obama,"Satisfied, but not enthusiastic",,,,,,,,Spending to create jobs,,,The Democratic Party,,The Tea Party movement was not a factor,,,,Obama,,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,High school graduate or less,White no college degree,,,,,,,Positive,,,,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,,,,,,,,,Make compromises to get things done,Yes,,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",15.0,3.0,East,Version 2,High Density Urban,Urban,Urban Core,Upscale
910775.0,Pennsylvania,25.0,Call 3,Complete,Election day exit poll,0.92196136713028,Joe Sestak,Dan Onorato,Male,White,18-24,Democrat,Liberal,,Some college/assoc. degree,No,,I strongly favor my candidate,Favorable,Unfavorable,About the same,To express support for Barack Obama,"Satisfied, but not enthusiastic",,,,,,,,Spending to create jobs,,,The Democratic Party,,The Tea Party movement was not a factor,,,,Obama,,Non black male,White men,18-29,18-29,18-44,18-29,18-24,White 18-29,No college degree,More than High school graduate,White no college degree,,,,,,,Positive,,,,Democrat,Democratic Men,White Democrats,Liberal Democrats,White,,,,,,,,,Make compromises to get things done,Yes,,,State questionnaire,Suburbs,Suburbs,8.0,2.0,East,Version 2,Suburb,60s Suburbs,Urban Perimeter,Upscale
