ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,SENCO10,GOVCO10,COAMD63,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME10,EDUC10,LATINO,BRNAGAIN,DESCRIBS10,FAVDEM2,FAVREP2,FINSIT2,FOROBAMAS,GOVTANGR,GOVTDO10,HEALTHCARE10,ISSUE10,NECWORRY,OBAMA4,PRIORITY,QUALSEN10,SENCNTL,TEAPARTY,TEAREAS,VOTE2008,SEXBLACK,SEXBYRACE,AGE,AGE3,AGE45,AGE60,AGE65,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INC30K,INCOME3,INCWHITE,GOVTANG2,ISSUEECON,NECWORR2,OBAMA2,PARTY,PARTYSEX,PARTYWHITE,PTYIDEO,QRACEAI,TEAPARTY3,WHNCLINC,WHTEVANG,XTEAPARTYID,DECLINE10,EXTREMEBEN,EXTREMEBUCK,HICKMAES,HICKTANC,IMMDEPORT,OBAMALIB,OUTSIDER,EXTREMECO,QTYPE,SPANISHQ,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
856728.0,Colorado,,,Complete,Telephone survey,0.0799999982118607,Ken Buck,Dan Maes,,Female,White,65 or over,Republican,Conservative,,Some college/assoc. degree,No,Yes,I strongly favor my candidate,Unfavorable,Favorable,About the same,To express opposition to Barack Obama,"Dissatisfied, but not angry",Government is doing too many things better left to businesses and individuals,Repeal it,The economy,Somewhat worried,Strongly disapprove,Spending to create jobs,Can bring needed change,The Republican Party,Somewhat support,The Tea Party movement was not a factor,McCain,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,More than High school graduate,White no college degree,,,,,,Negative,The economy,Worried,Disapprove,Republican,Republican Women,White Republicans,Conservative Republicans,White,Support,,White Born-again/Evangelical Christians,Tea Party supporters,"A serious, long-term decline",No,No,Dan Maes,Would not have voted,Offered a chance to apply for legal status,Too liberal,An outisder who wants to shake things up,Neither of them,State questionnaire,English,Suburbs,Suburbs,3.0,4.0,West,Version 1,Town,80s Suburbs,Urban Perimeter,Downscale,81504.0
856721.0,Colorado,,,Complete,Telephone survey,2.02999997138977,Michael Bennet,John Hickenlooper,No,Female,White,65 or over,Democrat,Moderate,"$50,000-$74,999",High school graduate,No,,I dislike the other candidate,Favorable,Unfavorable,Better,Barack Obama was not a factor,"Dissatisfied, but not angry",Government should do more to solve problems,Expand it,The economy,Somewhat worried,Strongly approve,Spending to create jobs,Understands the needs of people like me,The Democratic Party,Strongly oppose,Against the Tea Party movement,Obama,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,High school graduate or less,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Negative,The economy,Worried,Approve,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,Oppose,No,All others,Non-Tea Party supporters and Democrats,"A serious, long-term decline",No,Yes,John Hickenlooper,John Hickenlooper,Offered a chance to apply for legal status,About right,An insider who knows how to get things done,Only Ken Buck,State questionnaire,English,Suburbs,Suburbs,,4.0,West,Version 1,Town,80s Suburbs,Urban Perimeter,Downscale,81504.0
856652.0,Colorado,,,Complete,Telephone survey,0.870000004768372,Michael Bennet,John Hickenlooper,No,Female,White,50-59,Democrat,Liberal,"$75,000-$99,999",Postgraduate study,No,No,I strongly favor my candidate,Favorable,Unfavorable,About the same,Barack Obama was not a factor,"Dissatisfied, but not angry",Omit,Expand it,The economy,Not too worried,Somewhat approve,Omit,Is not too extreme,The Democratic Party,Strongly oppose,The Tea Party movement was not a factor,Obama,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Negative,The economy,Not worried,Approve,Democrat,Democratic Women,White Democrats,Liberal Democrats,White,Oppose,No,All others,Non-Tea Party supporters and Democrats,"A serious, long-term decline",No,Yes,John Hickenlooper,John Hickenlooper,Offered a chance to apply for legal status,About right,Omit,Only Ken Buck,State questionnaire,English,Suburbs,Suburbs,4.0,3.0,West,Version 1,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Downscale,80534.0
856650.0,Colorado,,,Complete,Telephone survey,0.870000004768372,Michael Bennet,John Hickenlooper,No,Female,White,50-59,Democrat,Moderate,"$100,000-$199,999",Postgraduate study,No,No,I dislike the other candidate,Favorable,Unfavorable,Worse,To express support for Barack Obama,"Satisfied, but not enthusiastic",Government should do more to solve problems,Leave it as is,The economy,Somewhat worried,Strongly approve,Spending to create jobs,Is not too extreme,The Democratic Party,Strongly oppose,In favor of the Tea Party movement,Obama,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Positive,The economy,Worried,Approve,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,Oppose,No,All others,Non-Tea Party supporters and Democrats,A normal downturn,No,Yes,John Hickenlooper,John Hickenlooper,Offered a chance to apply for legal status,About right,An insider who knows how to get things done,Only Ken Buck,State questionnaire,English,Suburbs,Suburbs,6.0,3.0,West,Version 1,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,80134.0
856634.0,Colorado,,,Complete,Telephone survey,2.8199999332428,Michael Bennet,John Hickenlooper,Yes,Female,Hispanic,,Democrat,Moderate,"$50,000-$74,999",Postgraduate study,Yes,Yes,I like my candidate but with reservations,Favorable,Unfavorable,Worse,Barack Obama was not a factor,"Dissatisfied, but not angry",Government should do more to solve problems,Expand it,The economy,Somewhat worried,Strongly approve,Cutting taxes,Can bring needed change,The Democratic Party,Neutral,The Tea Party movement was not a factor,Obama,Non black female,Latino women,,,,,,,College graduate,More than High school graduate,Non white college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and non white,Negative,The economy,Worried,Approve,Democrat,Democratic Women,Non White Democrats,Moderate/Conservative Democrats,White,Neutral,No,All others,Non-Tea Party supporters and Democrats,"A serious, long-term decline",No,Yes,John Hickenlooper,John Hickenlooper,Offered a chance to apply for legal status,About right,An insider who knows how to get things done,Only Ken Buck,State questionnaire,English,Suburbs,Suburbs,3.0,4.0,West,Version 1,Extremely Low Density Rural,80s Suburbs,Urban Perimeter,Very downscale,81521.0
856612.0,Colorado,,,Complete,Telephone survey,0.379999995231628,Michael Bennet,John Hickenlooper,Yes,Female,White,50-59,Something else,Moderate,"$100,000-$199,999",College graduate,No,,I dislike the other candidate,Omit,Omit,Better,Barack Obama was not a factor,"Dissatisfied, but not angry",Omit,Expand it,The economy,Very worried,Strongly disapprove,Reducing the budget deficit,Understands the needs of people like me,Omit,Somewhat support,The Tea Party movement was not a factor,McCain,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Negative,The economy,Worried,Disapprove,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,Support,No,All others,Tea Party supporters,"A serious, long-term decline",No,Yes,John Hickenlooper,John Hickenlooper,Offered a chance to apply for legal status,Too liberal,An outisder who wants to shake things up,Only Ken Buck,State questionnaire,English,Suburbs,Suburbs,6.0,3.0,West,Version 1,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,80134.0
856604.0,Colorado,,,Complete,Telephone survey,0.200000002980232,Michael Bennet,John Hickenlooper,Yes,Female,White,50-59,Independent,Moderate,"$50,000-$74,999",High school graduate,No,No,I strongly favor my candidate,Favorable,Unfavorable,About the same,To express support for Barack Obama,"Dissatisfied, but not angry",Government is doing too many things better left to businesses and individuals,Expand it,The economy,Not too worried,Strongly approve,Reducing the budget deficit,Understands the needs of people like me,The Democratic Party,Strongly oppose,The Tea Party movement was not a factor,Obama,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,High school graduate or less,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Negative,The economy,Not worried,Approve,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,Oppose,No,All others,Non-Tea Party supporters and Independents/Something else,"A serious, long-term decline",No,Yes,John Hickenlooper,John Hickenlooper,Offered a chance to apply for legal status,About right,An insider who knows how to get things done,Only Ken Buck,State questionnaire,English,Suburbs,Suburbs,6.0,3.0,West,Version 1,High Density Urban,80s Suburbs,Urban Perimeter,Very upscale,80126.0
856602.0,Colorado,,,Complete,Telephone survey,1.25,Michael Bennet,John Hickenlooper,No,Female,Black,65 or over,Democrat,Moderate,"$50,000-$74,999",College graduate,No,No,I like my candidate but with reservations,Unfavorable,Unfavorable,About the same,To express opposition to Barack Obama,Angry,Government is doing too many things better left to businesses and individuals,Expand it,The economy,Very worried,Somewhat approve,Reducing the budget deficit,Is not too extreme,The Democratic Party,Somewhat support,In favor of the Tea Party movement,Obama,Black female,Black women,65+,60+,45+,60+,65+,Black 65+,College graduate,More than High school graduate,Non white college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and non white,Negative,The economy,Worried,Approve,Democrat,Democratic Women,Non White Democrats,Moderate/Conservative Democrats,Black,Support,No,All others,Tea Party supporters,A normal downturn,No,Yes,John Hickenlooper,John Hickenlooper,Deported to the country they came from,Too liberal,An outisder who wants to shake things up,Only Ken Buck,State questionnaire,English,Suburbs,Suburbs,1.0,3.0,West,Version 1,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,80134.0
856601.0,Colorado,,,Complete,Telephone survey,0.239999994635582,Michael Bennet,John Hickenlooper,No,Female,White,65 or over,Democrat,Moderate,,Some college/assoc. degree,No,Yes,I dislike the other candidate,Unfavorable,Unfavorable,About the same,Barack Obama was not a factor,"Dissatisfied, but not angry",Government is doing too many things better left to businesses and individuals,Repeal it,The war in Afghanistan,Somewhat worried,Somewhat approve,Spending to create jobs,Understands the needs of people like me,Does not matter to me,Strongly oppose,The Tea Party movement was not a factor,Obama,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,More than High school graduate,White no college degree,,,,,,Negative,Something else,Worried,Approve,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,Oppose,,White Born-again/Evangelical Christians,Non-Tea Party supporters and Democrats,"A serious, long-term decline",No,Yes,John Hickenlooper,John Hickenlooper,Offered a chance to apply for legal status,About right,An insider who knows how to get things done,Only Ken Buck,State questionnaire,English,Suburbs,Suburbs,3.0,4.0,West,Version 1,Low Density Rural,80s Suburbs,Low-Growth Suburban Perimeter,Downscale,81643.0
856594.0,Colorado,,,Complete,Telephone survey,4.73999977111816,Michael Bennet,John Hickenlooper,Yes,Male,White,30-39,Democrat,Liberal,"$100,000-$199,999",Some college/assoc. degree,No,No,I dislike the other candidate,Favorable,Unfavorable,Better,Barack Obama was not a factor,"Satisfied, but not enthusiastic",Government should do more to solve problems,Expand it,The economy,Very worried,Strongly approve,Spending to create jobs,Is not too extreme,The Democratic Party,Strongly oppose,Against the Tea Party movement,Obama,Non black male,White men,30-44,30-59,18-44,30-44,30-39,White 30-44,No college degree,More than High school graduate,White no college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Positive,The economy,Worried,Approve,Democrat,Democratic Men,White Democrats,Liberal Democrats,White,Oppose,No,All others,Non-Tea Party supporters and Democrats,"A serious, long-term decline",No,Yes,John Hickenlooper,John Hickenlooper,Offered a chance to apply for legal status,Too liberal,An insider who knows how to get things done,Only Ken Buck,State questionnaire,English,Suburbs,Suburbs,,3.0,West,Version 1,High Density Urban,80s Suburbs,Urban Perimeter,Very upscale,80126.0
856579.0,Colorado,,,Complete,Telephone survey,1.14999997615814,Michael Bennet,John Hickenlooper,No,Female,White,40-44,Democrat,Liberal,"$100,000-$199,999",College graduate,No,No,Omit,Favorable,Unfavorable,About the same,To express support for Barack Obama,Enthusiastic,Government should do more to solve problems,Expand it,The economy,Somewhat worried,Strongly approve,Spending to create jobs,Can bring needed change,The Democratic Party,Strongly oppose,Against the Tea Party movement,Obama,Non black female,White women,30-44,30-59,18-44,30-44,40-49,White 30-44,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Positive,The economy,Worried,Approve,Democrat,Democratic Women,White Democrats,Liberal Democrats,White,Oppose,No,All others,Non-Tea Party supporters and Democrats,A normal downturn,No,Yes,John Hickenlooper,John Hickenlooper,Offered a chance to apply for legal status,About right,An outisder who wants to shake things up,Only Ken Buck,State questionnaire,English,Suburbs,Suburbs,5.0,3.0,West,Version 1,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,80132.0
856572.0,Colorado,,,Complete,Telephone survey,1.05999994277954,Ken Buck,Did not vote,No,Male,White,60-64,Independent,Moderate,"$50,000-$74,999",Postgraduate study,No,Yes,I like my candidate but with reservations,Omit,Omit,Worse,To express opposition to Barack Obama,"Dissatisfied, but not angry",Government is doing too many things better left to businesses and individuals,Repeal it,Illegal immigration,Very worried,Strongly disapprove,Cutting taxes,Understands the needs of people like me,The Republican Party,Somewhat support,The Tea Party movement was not a factor,McCain,Non black male,White men,45-65,60+,45+,60+,50-64,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Negative,Something else,Worried,Disapprove,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,Support,No,White Born-again/Evangelical Christians,Tea Party supporters,"A serious, long-term decline",No,No,John Hickenlooper,Would not have voted,Offered a chance to apply for legal status,Too liberal,An outisder who wants to shake things up,Neither of them,State questionnaire,English,Suburbs,Suburbs,,2.0,West,Version 1,High Density Urban,80s Suburbs,High-Growth Suburban Perimeter,Upscale,80241.0
