ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,SENLA10,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME10,EDUC10,LATINO,GOVTDO10,HEALTHCARE10,ISSUE10,NECWORRY,OBAMA4,TEAPARTY,VOTE2008,SEXBLACK,SEXBYRACE,AGE,AGE3,AGE45,AGE60,AGE65,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INC30K,INCOME3,INCWHITE,ISSUEECON,NECWORR2,OBAMA2,PARTY,PARTYSEX,PARTYWHITE,PTYIDEO,QRACEAI,TEAPARTY3,WHNCLINC,XTEAPARTYID,FAVMELAN,FAVVITTER,HURRICANE,OILSPILL,HURRICANE2,OILSPILL2,QTYPE,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
913768.0, Louisiana,59.0,Call 3,Complete,Election day exit poll,0.724187314510345,David Vitter,Male,,45-49,Something else,Conservative,"$100,000-$199,999",Some college/assoc. degree,,Government is doing too many things better left to businesses and individuals,Repeal it,The economy,Very worried,Strongly disapprove,Strongly support,Didn't vote,,,45-65,30-59,45+,45-59,40-49,,No college degree,More than High school graduate,,100k or more,50k or more,30k or more,100 thousand or more,,The economy,Worried,Disapprove,Independent/Something else,Independent Men,,Independents/Something else,,Support,,Tea Party supporters,Omit,Favorable,No severe hardship,No severe hardship,No severe hardship,No severe hardship,State questionnaire,Suburbs,Suburbs,6.0,4.0,South,Version 1,Suburb,80s Suburbs,Urban Perimeter,Upscale,70706.0
913760.0, Louisiana,70.0,Call 3,Complete,Election day exit poll,1.01616156101227,David Vitter,Male,White,40-44,Republican,Conservative,"$200,000 or more",Postgraduate study,No,Government is doing too many things better left to businesses and individuals,Repeal it,The war in Afghanistan,Very worried,Strongly disapprove,Neutral,McCain,Non black male,White men,30-44,30-59,18-44,30-44,40-49,White 30-44,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Something else,Worried,Disapprove,Republican,Republican Men,White Republicans,Conservative Republicans,White,Neutral,No,Non-Tea Party supporters and Republicans,Unfavorable,Unfavorable,No severe hardship,No severe hardship,No severe hardship,No severe hardship,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",5.0,1.0,South,Version 1,Suburb,Urban,Urban Core,Very upscale,71201.0
913759.0, Louisiana,87.0,Call 3,Complete,Election day exit poll,1.34685862064362,David Vitter,Male,White,60-64,Republican,Conservative,"$200,000 or more",Postgraduate study,No,Government is doing too many things better left to businesses and individuals,Repeal it,Illegal immigration,Not too worried,Strongly disapprove,Strongly support,McCain,Non black male,White men,45-65,60+,45+,60+,50-64,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Something else,Not worried,Disapprove,Republican,Republican Men,White Republicans,Conservative Republicans,White,Support,No,Tea Party supporters,Unfavorable,Favorable,No severe hardship,No severe hardship,No severe hardship,No severe hardship,State questionnaire,Suburbs,Suburbs,7.0,2.0,South,Version 1,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,70584.0
874094.0, Louisiana,32.0,Call 1,Complete,Election day exit poll,1.50423204898834,David Vitter,Male,White,65 or over,Republican,Moderate,"$50,000-$74,999",High school graduate,,Government is doing too many things better left to businesses and individuals,Leave it as is,The economy,Very worried,Strongly disapprove,Neutral,McCain,Non black male,White men,65+,60+,45+,60+,65+,White 65+,No college degree,High school graduate or less,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,The economy,Worried,Disapprove,Republican,Republican Men,White Republicans,Moderate/Liberal Republicans,White,Neutral,No,Non-Tea Party supporters and Republicans,Unfavorable,Favorable,A severe hardship and you have not recovered,No severe hardship,Caused a severe hardship,No severe hardship,State questionnaire,Rural,Small Cities/Rural,5.0,1.0,South,Version 1,Extremely Low Density Rural,Rural,Rural,Downscale,71251.0
874090.0, Louisiana,36.0,Call 1,Complete,Election day exit poll,0.880246877670288,David Vitter,Male,White,65 or over,Republican,Conservative,,Some college/assoc. degree,No,Government is doing too many things better left to businesses and individuals,Repeal it,The economy,Very worried,Strongly disapprove,Strongly support,McCain,Non black male,White men,65+,60+,45+,60+,65+,White 65+,No college degree,More than High school graduate,White no college degree,,,,,,The economy,Worried,Disapprove,Republican,Republican Men,White Republicans,Conservative Republicans,White,Support,,Tea Party supporters,Unfavorable,Favorable,A severe hardship but you have recovered,No severe hardship,Caused a severe hardship,No severe hardship,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,4.0,South,Version 1,High Density Urban,Urban,Urban Core,Very upscale,70003.0
874080.0, Louisiana,79.0,Call 1,Not complete,Election day exit poll,0.452937662601471,David Vitter,Female,White,65 or over,,,,High school graduate,No,Omit,,,,,,,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,High school graduate or less,White no college degree,,,,,,,,,,,,,White,,,,Unfavorable,Favorable,A severe hardship but you have recovered,,Caused a severe hardship,,State questionnaire,Suburbs,Suburbs,3.0,4.0,South,Version 1,Suburb,70s Suburbs,Urban Perimeter,Upscale,70043.0
913740.0, Louisiana,14.0,Call 3,Complete,Election day exit poll,1.11770617961884,David Vitter,Female,White,30-39,Republican,Conservative,"$50,000-$74,999",Some college/assoc. degree,No,Government is doing too many things better left to businesses and individuals,Repeal it,The economy,Somewhat worried,Strongly disapprove,Strongly support,McCain,Non black female,White women,30-44,30-59,18-44,30-44,30-39,White 30-44,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,The economy,Worried,Disapprove,Republican,Republican Women,White Republicans,Conservative Republicans,White,Support,No,Tea Party supporters,Unfavorable,Favorable,No severe hardship,No severe hardship,No severe hardship,No severe hardship,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",7.0,2.0,South,Version 1,Suburb,Urban,Urban Core,Very upscale,70605.0
895084.0, Louisiana,44.0,Call 2,Not complete,Election day exit poll,0.847049593925476,David Vitter,Female,White,60-64,,,,High school graduate,No,Government should do more to solve problems,,,,,,,Non black female,White women,45-65,60+,45+,60+,50-64,White 45-54,No college degree,High school graduate or less,White no college degree,,,,,,,,,,,,,White,,,,Unfavorable,Favorable,No severe hardship,,No severe hardship,,State questionnaire,Suburbs,Suburbs,2.0,4.0,South,Version 1,Suburb,60s Suburbs,Urban Perimeter,Very downscale,70094.0
871718.0, Louisiana,14.0,Call 1,Complete,Election day exit poll,1.11770617961884,David Vitter,Female,White,30-39,Republican,Conservative,"$30,000-$49,999",Some college/assoc. degree,No,Government should do more to solve problems,Repeal it,The war in Afghanistan,Very worried,Strongly disapprove,Strongly support,McCain,Non black female,White women,30-44,30-59,18-44,30-44,30-39,White 30-44,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,Something else,Worried,Disapprove,Republican,Republican Women,White Republicans,Conservative Republicans,White,Support,Yes,Tea Party supporters,Unfavorable,Favorable,A severe hardship but you have recovered,No severe hardship,Caused a severe hardship,No severe hardship,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",7.0,2.0,South,Version 1,Suburb,Urban,Urban Core,Very upscale,70605.0
913708.0, Louisiana,26.0,Call 3,Complete,Election day exit poll,2.46597170829773,David Vitter,Male,White,50-59,Independent,Conservative,"$200,000 or more",College graduate,No,Government is doing too many things better left to businesses and individuals,Repeal it,The economy,Very worried,Strongly disapprove,Strongly support,McCain,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,The economy,Worried,Disapprove,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,Support,No,Tea Party supporters,Unfavorable,Unfavorable,No severe hardship,No severe hardship,No severe hardship,No severe hardship,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",6.0,3.0,South,Version 1,Suburb,Urban,Urban Core,Very upscale,70808.0
895036.0, Louisiana,44.0,Call 2,Complete,Election day exit poll,0.771763801574707,David Vitter,Male,White,30-39,Republican,Moderate,"$50,000-$74,999",Some college/assoc. degree,No,Government should do more to solve problems,Repeal it,The economy,Somewhat worried,Somewhat disapprove,Neutral,McCain,Non black male,White men,30-44,30-59,18-44,30-44,30-39,White 30-44,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,The economy,Worried,Disapprove,Republican,Republican Men,White Republicans,Moderate/Liberal Republicans,White,Neutral,No,Non-Tea Party supporters and Republicans,Omit,Favorable,A severe hardship and you have not recovered,No severe hardship,Caused a severe hardship,No severe hardship,State questionnaire,Suburbs,Suburbs,2.0,4.0,South,Version 1,Suburb,60s Suburbs,Urban Perimeter,Very downscale,70094.0
895035.0, Louisiana,3.0,Call 2,Complete,Election day exit poll,1.10459518432617,David Vitter,Female,White,30-39,Republican,Conservative,"$30,000-$49,999",Postgraduate study,No,Government is doing too many things better left to businesses and individuals,Repeal it,The economy,Very worried,Strongly disapprove,Strongly support,McCain,Non black female,White women,30-44,30-59,18-44,30-44,30-39,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,The economy,Worried,Disapprove,Republican,Republican Women,White Republicans,Conservative Republicans,White,Support,No,Tea Party supporters,Unfavorable,Favorable,No severe hardship,No severe hardship,No severe hardship,No severe hardship,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",4.0,1.0,South,Version 1,Suburb,Urban,Urban Core,Upscale,71112.0
895018.0, Louisiana,26.0,Call 2,Complete,Election day exit poll,2.46597170829773,David Vitter,Female,White,18-24,Republican,Conservative,"$30,000-$49,999",College graduate,No,Government is doing too many things better left to businesses and individuals,Repeal it,The economy,Very worried,Strongly disapprove,Strongly support,McCain,Non black female,White women,18-29,18-29,18-44,18-29,18-24,White 18-29,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,The economy,Worried,Disapprove,Republican,Republican Women,White Republicans,Conservative Republicans,White,Support,No,Tea Party supporters,Unfavorable,Favorable,A severe hardship but you have recovered,No severe hardship,Caused a severe hardship,No severe hardship,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",6.0,3.0,South,Version 1,Suburb,Urban,Urban Core,Very upscale,70808.0
913680.0, Louisiana,87.0,Call 3,Complete,Election day exit poll,1.27706921100616,David Vitter,Female,White,25-29,Republican,Conservative,"$30,000-$49,999",College graduate,No,Government is doing too many things better left to businesses and individuals,Repeal it,The economy,Very worried,Strongly disapprove,Somewhat oppose,McCain,Non black female,White women,18-29,18-29,18-44,18-29,25-29,White 18-29,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,The economy,Worried,Disapprove,Republican,Republican Women,White Republicans,Conservative Republicans,White,Oppose,No,Non-Tea Party supporters and Republicans,Favorable,Favorable,No severe hardship,No severe hardship,No severe hardship,No severe hardship,State questionnaire,Suburbs,Suburbs,7.0,2.0,South,Version 1,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,70584.0
874018.0, Louisiana,32.0,Call 1,Complete,Election day exit poll,1.31884789466858,David Vitter,Male,White,30-39,Independent,Moderate,"$30,000-$49,999",College graduate,No,Government is doing too many things better left to businesses and individuals,Repeal it,The economy,Very worried,Somewhat disapprove,Somewhat support,Other,Non black male,White men,30-44,30-59,18-44,30-44,30-39,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,The economy,Worried,Disapprove,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,Support,No,Tea Party supporters,Unfavorable,Favorable,No severe hardship,No severe hardship,No severe hardship,No severe hardship,State questionnaire,Rural,Small Cities/Rural,5.0,1.0,South,Version 1,Extremely Low Density Rural,Rural,Rural,Downscale,71251.0
874667.0, Louisiana,32.0,Call 1,Complete,Election day exit poll,1.44750189781189,David Vitter,Female,White,65 or over,Republican,Conservative,"$100,000-$199,999",Some college/assoc. degree,No,Government is doing too many things better left to businesses and individuals,Omit,The economy,Very worried,Somewhat disapprove,Neutral,McCain,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,More than High school graduate,White no college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,The economy,Worried,Disapprove,Republican,Republican Women,White Republicans,Conservative Republicans,White,Neutral,No,Non-Tea Party supporters and Republicans,Unfavorable,Unfavorable,No severe hardship,No severe hardship,No severe hardship,No severe hardship,State questionnaire,Rural,Small Cities/Rural,5.0,1.0,South,Version 1,Extremely Low Density Rural,Rural,Rural,Downscale,71251.0
