ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,SENCT10,GOVCT10,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME10,EDUC10,LATINO,CHILD,GOVTDO10,NECWORRY,OBAMA4,TEAPARTY,TIMESEN10,UNFAIRCT10,VOTE2008,SEXBLACK,SEXBYRACE,AGE,AGE3,AGE45,AGE60,AGE65,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INC30K,INCOME3,INCWHITE,PARENTS,NECWORR2,OBAMA2,PARTY,PARTYSEX,PARTYWHITE,PTYIDEO,QRACEAI,TEAPARENTS,TEAPARTY3,TIMESENMTH10,TIMESENWK10,UNFAIRBLUM,UNFAIRMCMA,WHNCLINC,XTEAPARTYID,BLUMHONEST,MCMAWREST,QTYPE,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4
906094.0,Connecticut,91.0,Call 3,Complete,Election day exit poll,1.14298748970032,Linda McMahon,Tom Foley,Male,White,25-29,Republican,Moderate,"$50,000-$74,999",Postgraduate study,No,No,Government is doing too many things better left to businesses and individuals,Very worried,Strongly disapprove,Somewhat support,Before that,Both of them,McCain,Non black male,White men,18-29,18-29,18-44,18-29,25-29,White 18-29,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Men without children,Worried,Disapprove,Republican,Republican Men,White Republicans,Moderate/Liberal Republicans,White,Do not have children,Support,Before that,In the last month or earlier,Richard Blumenthal did,Linda McMahon did,No,Tea Party supporters,Yes,Did not affect your vote,State questionnaire,Suburbs,Suburbs,4.0,4.0,East,Version 1,Suburb,60s Suburbs,Urban Perimeter,Very upscale
906102.0,Connecticut,34.0,Call 3,Complete,Election day exit poll,0.883327722549438,Richard Blumenthal,Dan Malloy,Female,White,50-59,Democrat,Liberal,"$75,000-$99,999",Some college/assoc. degree,No,No,Government is doing too many things better left to businesses and individuals,Very worried,Somewhat approve,Somewhat oppose,Before that,Only Linda McMahon,Obama,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Women without children,Worried,Approve,Democrat,Democratic Women,White Democrats,Liberal Democrats,White,Do not have children,Oppose,Before that,In the last month or earlier,Richard Blumenthal did not,Linda McMahon did,No,Non-Tea Party supporters and Democrats,No,More likely to vote for her,State questionnaire,Suburbs,Suburbs,1.0,2.0,East,Version 1,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale
906133.0,Connecticut,76.0,Call 3,Complete,Election day exit poll,1.05953776836395,Linda McMahon,Tom Foley,Male,White,18-24,Independent,Moderate,,Some college/assoc. degree,No,,,,,Neutral,,,McCain,Non black male,White men,18-29,18-29,18-44,18-29,18-24,White 18-29,No college degree,More than High school graduate,White no college degree,,,,,,,,,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,Neutral,,,,,,Non-Tea Party supporters and Independents/Something else,,,National questionnaire,Suburbs,Suburbs,4.0,1.0,East,Version 3,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale
906152.0,Connecticut,32.0,Call 3,Complete,Election day exit poll,0.855014622211456,Richard Blumenthal,Dan Malloy,Male,White,50-59,Democrat,Moderate,"$100,000-$199,999",College graduate,No,Yes,Omit,Somewhat worried,Strongly approve,Strongly oppose,Before that,Both of them,Obama,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Dads - Men with children,Worried,Approve,Democrat,Democratic Men,White Democrats,Moderate/Conservative Democrats,White,Non-Tea Party supporters and Dads,Oppose,Before that,In the last month or earlier,Richard Blumenthal did,Linda McMahon did,No,Non-Tea Party supporters and Democrats,Yes,Did not affect your vote,State questionnaire,Suburbs,Suburbs,2.0,2.0,East,Version 1,Suburb,70s Suburbs,Urban Perimeter,Very upscale
906156.0,Connecticut,82.0,Call 3,Complete,Election day exit poll,0.788357377052307,Richard Blumenthal,Dan Malloy,Female,White,45-49,Independent,Moderate,"$30,000-$49,999",Some college/assoc. degree,No,,Government is doing too many things better left to businesses and individuals,Somewhat worried,Somewhat approve,Neutral,,,McCain,Non black female,White women,45-65,30-59,45+,45-59,40-49,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,,Worried,Approve,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,,Neutral,,,,,Yes,Non-Tea Party supporters and Independents/Something else,,,National questionnaire,Suburbs,Suburbs,5.0,4.0,East,Version 1,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale
906159.0,Connecticut,91.0,Call 3,Complete,Election day exit poll,0.962063252925873,Richard Blumenthal,Dan Malloy,Female,White,50-59,Republican,Moderate,"$200,000 or more",Postgraduate study,No,Yes,Government is doing too many things better left to businesses and individuals,Very worried,Somewhat disapprove,Somewhat support,In the last three days,Both of them,McCain,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Moms - Women with children,Worried,Disapprove,Republican,Republican Women,White Republicans,Moderate/Liberal Republicans,White,Tea Party supporters and Moms,Support,In the last month,In the last week,Richard Blumenthal did,Linda McMahon did,No,Tea Party supporters,Omit,Less likely to vote for her,State questionnaire,Suburbs,Suburbs,4.0,4.0,East,Version 1,Suburb,60s Suburbs,Urban Perimeter,Very upscale
906166.0,Connecticut,34.0,Call 3,Complete,Election day exit poll,0.869264841079712,Richard Blumenthal,Dan Malloy,Male,White,45-49,Democrat,Moderate,"$50,000-$74,999",No high school diploma,No,No,Government should do more to solve problems,Very worried,Somewhat approve,Neutral,Before that,Only Linda McMahon,Obama,Non black male,White men,45-65,30-59,45+,45-59,40-49,White 45-54,No college degree,High school graduate or less,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Men without children,Worried,Approve,Democrat,Democratic Men,White Democrats,Moderate/Conservative Democrats,White,Do not have children,Neutral,Before that,In the last month or earlier,Richard Blumenthal did not,Linda McMahon did,No,Non-Tea Party supporters and Democrats,Yes,Less likely to vote for her,State questionnaire,Suburbs,Suburbs,1.0,2.0,East,Version 1,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale
906214.0,Connecticut,76.0,Call 3,Complete,Election day exit poll,1.00373721122742,Richard Blumenthal,Dan Malloy,Male,White,40-44,Democrat,Liberal,,Postgraduate study,No,,,,,Strongly oppose,,,Obama,Non black male,White men,30-44,30-59,18-44,30-44,40-49,White 30-44,College graduate,More than High school graduate,White college degree,,,,,,,,,Democrat,Democratic Men,White Democrats,Liberal Democrats,White,,Oppose,,,,,,Non-Tea Party supporters and Democrats,,,National questionnaire,Suburbs,Suburbs,4.0,1.0,East,Version 3,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale
906220.0,Connecticut,82.0,Call 3,Complete,Election day exit poll,0.909329295158386,Linda McMahon,Tom Foley,Female,White,65 or over,Republican,Conservative,"$30,000-$49,999",Some college/assoc. degree,No,,Government should do more to solve problems,Very worried,Somewhat disapprove,Neutral,,,McCain,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,,Worried,Disapprove,Republican,Republican Women,White Republicans,Conservative Republicans,White,,Neutral,,,,,Yes,Non-Tea Party supporters and Republicans,,,National questionnaire,Suburbs,Suburbs,5.0,4.0,East,Version 1,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale
906224.0,Connecticut,91.0,Call 3,Complete,Election day exit poll,0.855251431465149,Linda McMahon,Dan Malloy,Male,White,60-64,Independent,Conservative,"$100,000-$199,999",Postgraduate study,No,No,Government is doing too many things better left to businesses and individuals,Very worried,Somewhat disapprove,Neutral,Before that,Neither of them,McCain,Non black male,White men,45-65,60+,45+,60+,50-64,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Men without children,Worried,Disapprove,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,Do not have children,Neutral,Before that,In the last month or earlier,Richard Blumenthal did not,Linda McMahon did not,No,Non-Tea Party supporters and Independents/Something else,No,Did not affect your vote,State questionnaire,Suburbs,Suburbs,4.0,4.0,East,Version 1,Suburb,60s Suburbs,Urban Perimeter,Very upscale
906229.0,Connecticut,34.0,Call 3,Complete,Election day exit poll,0.883327722549438,Richard Blumenthal,Dan Malloy,Female,White,30-39,Democrat,Moderate,"$75,000-$99,999",High school graduate,No,No,Government should do more to solve problems,Not too worried,Somewhat approve,Strongly oppose,Before that,Only Linda McMahon,Obama,Non black female,White women,30-44,30-59,18-44,30-44,30-39,White 30-44,No college degree,High school graduate or less,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Women without children,Not worried,Approve,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,Do not have children,Oppose,Before that,In the last month or earlier,Richard Blumenthal did not,Linda McMahon did,No,Non-Tea Party supporters and Democrats,Yes,Less likely to vote for her,State questionnaire,Suburbs,Suburbs,1.0,2.0,East,Version 1,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale
906259.0,Connecticut,32.0,Call 3,Complete,Election day exit poll,0.902607679367065,Linda McMahon,Tom Foley,Male,White,50-59,Republican,Conservative,"$100,000-$199,999",Postgraduate study,No,No,Government is doing too many things better left to businesses and individuals,Very worried,Strongly disapprove,Strongly support,Before that,Only Richard Blumenthal,McCain,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Men without children,Worried,Disapprove,Republican,Republican Men,White Republicans,Conservative Republicans,White,Do not have children,Support,Before that,In the last month or earlier,Richard Blumenthal did,Linda McMahon did not,No,Tea Party supporters,No,More likely to vote for her,State questionnaire,Suburbs,Suburbs,2.0,2.0,East,Version 1,Suburb,70s Suburbs,Urban Perimeter,Very upscale
906291.0,Connecticut,82.0,Call 3,Complete,Election day exit poll,0.899569749832153,Linda McMahon,Tom Foley,Male,White,45-49,Independent,Moderate,"$200,000 or more",College graduate,No,,Government is doing too many things better left to businesses and individuals,Very worried,Strongly disapprove,Strongly support,,,McCain,Non black male,White men,45-65,30-59,45+,45-59,40-49,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,,Worried,Disapprove,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,Support,,,,,No,Tea Party supporters,,,National questionnaire,Suburbs,Suburbs,5.0,4.0,East,Version 1,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale
906292.0,Connecticut,91.0,Call 3,Complete,Election day exit poll,1.09777998924255,Linda McMahon,Tom Foley,Male,White,40-44,Independent,Moderate,"$100,000-$199,999",Postgraduate study,No,Yes,Government should do more to solve problems,Very worried,Strongly disapprove,Somewhat support,In the last month,Both of them,McCain,Non black male,White men,30-44,30-59,18-44,30-44,40-49,White 30-44,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Dads - Men with children,Worried,Disapprove,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,Tea Party supporters and Dads,Support,In the last month,In the last month or earlier,Richard Blumenthal did,Linda McMahon did,No,Tea Party supporters,No,Did not affect your vote,State questionnaire,Suburbs,Suburbs,4.0,4.0,East,Version 1,Suburb,60s Suburbs,Urban Perimeter,Very upscale
906297.0,Connecticut,76.0,Call 3,Complete,Election day exit poll,0.998473703861237,Richard Blumenthal,Dan Malloy,Male,White,65 or over,Democrat,Moderate,,Postgraduate study,No,,,,,,,,,Non black male,White men,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,,,,,,,,,Democrat,Democratic Men,White Democrats,Moderate/Conservative Democrats,White,,,,,,,,,,,National questionnaire,Suburbs,Suburbs,4.0,1.0,East,Version 2,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale
906299.0,Connecticut,34.0,Call 3,Complete,Election day exit poll,0.883327722549438,Richard Blumenthal,Dan Malloy,Female,White,45-49,Democrat,Liberal,"$100,000-$199,999",College graduate,No,No,Government should do more to solve problems,Somewhat worried,Strongly approve,Strongly oppose,Before that,Both of them,Obama,Non black female,White women,45-65,30-59,45+,45-59,40-49,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Women without children,Worried,Approve,Democrat,Democratic Women,White Democrats,Liberal Democrats,White,Do not have children,Oppose,Before that,In the last month or earlier,Richard Blumenthal did,Linda McMahon did,No,Non-Tea Party supporters and Democrats,Yes,Did not affect your vote,State questionnaire,Suburbs,Suburbs,1.0,2.0,East,Version 1,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale
906319.0,Connecticut,38.0,Call 3,Complete,Election day exit poll,1.07948362827301,Linda McMahon,Tom Foley,Male,White,30-39,Republican,Conservative,"$200,000 or more",College graduate,No,Yes,Government is doing too many things better left to businesses and individuals,Very worried,Strongly disapprove,Strongly support,Before that,Both of them,McCain,Non black male,White men,30-44,30-59,18-44,30-44,30-39,White 30-44,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Dads - Men with children,Worried,Disapprove,Republican,Republican Men,White Republicans,Conservative Republicans,White,Tea Party supporters and Dads,Support,Before that,In the last month or earlier,Richard Blumenthal did,Linda McMahon did,No,Tea Party supporters,No,Less likely to vote for her,State questionnaire,Suburbs,Suburbs,3.0,4.0,East,Version 1,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale
906343.0,Connecticut,82.0,Call 3,Complete,Election day exit poll,0.914122879505157,Linda McMahon,Tom Foley,Female,White,50-59,Republican,Conservative,"$75,000-$99,999",Some college/assoc. degree,No,,Government is doing too many things better left to businesses and individuals,Very worried,Strongly disapprove,Somewhat support,,,McCain,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,,Worried,Disapprove,Republican,Republican Women,White Republicans,Conservative Republicans,White,,Support,,,,,No,Tea Party supporters,,,National questionnaire,Suburbs,Suburbs,5.0,4.0,East,Version 1,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale
