ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,SENNY10,SEN2NY10,GOVNY10,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME10,EDUC10,LATINO,CHILD,GOVTDO10,ISSUE10,NECWORRY,OBAMA4,TEAPARTY,UNIONHH10,VOTE2008,SEXBLACK,SEXBYRACE,AGE,AGE3,AGE45,AGE60,AGE65,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INC30K,INCOME3,INCWHITE,PARENTS,ISSUEECON,NECWORR2,OBAMA2,PARTY,PARTYSEX,PARTYWHITE,PTYIDEO,QRACEAI,TEAPARENTS,TEAPARTY3,WHNCLINC,XTEAPARTYID,HONEST10NY,HONESTCUOMO,HONESTPALA,QTYPE,SPANISHQ,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4
914525.0, New York,59.0,Call 3,Complete,Election day exit poll,0.865509450435638,Charles Schumer,Kirsten Gillibrand,Andrew Cuomo,Female,Black,30-39,Democrat,Moderate,"$100,000-$199,999",Postgraduate study,No,,,The economy,,,,,,Black female,Black women,30-44,30-59,18-44,30-44,30-39,Black 30-44,College graduate,More than High school graduate,Non white college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and non white,,The economy,,,Democrat,Democratic Women,Non White Democrats,Moderate/Conservative Democrats,Black,,,No,,,,,National questionnaire,English,Suburbs,Suburbs,4.0,2.0,East,Version 2,High Density Urban,60s Suburbs,Urban Perimeter,Very upscale
914501.0, New York,16.0,Call 3,Complete,Election day exit poll,1.03454625606537,Charles Schumer,Kirsten Gillibrand,Andrew Cuomo,Female,White,50-59,Democrat,,"$75,000-$99,999",High school graduate,No,No,Government should do more to solve problems,The economy,Somewhat worried,Strongly approve,Omit,Yes,Obama,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,High school graduate or less,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Women without children,The economy,Worried,Approve,Democrat,Democratic Women,White Democrats,,White,,Omit,No,,Only Andrew Cuomo,Andrew Cuomo is,Carl Paladino is not,State questionnaire,English,Suburbs,Suburbs,27.0,5.0,East,Version 1,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale
914488.0, New York,4.0,Call 3,Complete,Election day exit poll,1.4200793504715,Charles Schumer,Kirsten Gillibrand,Andrew Cuomo,Male,Black,25-29,Democrat,Liberal,"Under $30,000",No high school diploma,No,Yes,Government should do more to solve problems,The economy,Very worried,Somewhat disapprove,Somewhat oppose,No,Obama,Black male,Black men,18-29,18-29,18-44,18-29,25-29,Black 18-29,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and non white,Dads - Men with children,The economy,Worried,Disapprove,Democrat,Democratic Men,Non White Democrats,Liberal Democrats,Black,Non-Tea Party supporters and Dads,Oppose,No,Non-Tea Party supporters and Democrats,Neither of them,Andrew Cuomo is not,Carl Paladino is not,State questionnaire,English,"Cities over 500,000","Cities over 50,000",16.0,1.0,East,Version 1,Extremely High Density Urban,Urban,Urban Core,Very downscale
870714.0, New York,23.0,Call 1,Complete,Election day exit poll,0.320043355226517,Charles Schumer,Kirsten Gillibrand,Andrew Cuomo,Male,White,50-59,Democrat,Liberal,"$50,000-$74,999",Some college/assoc. degree,No,,Government is doing too many things better left to businesses and individuals,The economy,Somewhat worried,Strongly approve,Strongly oppose,,Obama,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,,The economy,Worried,Approve,Democrat,Democratic Men,White Democrats,Liberal Democrats,White,,Oppose,No,Non-Tea Party supporters and Democrats,,,,National questionnaire,English,Suburbs,Suburbs,27.0,4.0,East,Version 1,Suburb,70s Suburbs,Urban Perimeter,Very upscale
895012.0, New York,32.0,Call 2,Complete,Election day exit poll,0.977841198444366,Charles Schumer,Kirsten Gillibrand,Andrew Cuomo,Female,Black,18-24,Democrat,Conservative,"Under $30,000",Some college/assoc. degree,No,,Government is doing too many things better left to businesses and individuals,The economy,Not too worried,Strongly approve,Neutral,,Obama,Black female,Black women,18-29,18-29,18-44,18-29,18-24,Black 18-29,No college degree,More than High school graduate,Non white no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and non white,,The economy,Not worried,Approve,Democrat,Democratic Women,Non White Democrats,Moderate/Conservative Democrats,Black,,Neutral,No,Non-Tea Party supporters and Democrats,,,,National questionnaire,English,"Cities over 500,000","Cities over 50,000",11.0,1.0,East,Version 1,Extremely High Density Urban,Urban,Urban Core,Very downscale
870688.0, New York,1.0,Call 1,Complete,Election day exit poll,1.31891751289368,Charles Schumer,Kirsten Gillibrand,Andrew Cuomo,Female,White,45-49,Democrat,Moderate,"$75,000-$99,999",Some college/assoc. degree,No,Yes,Government is doing too many things better left to businesses and individuals,The economy,Somewhat worried,Somewhat approve,Neutral,No,Obama,Non black female,White women,45-65,30-59,45+,45-59,40-49,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Moms - Women with children,The economy,Worried,Approve,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,Non-Tea Party supporters and Moms,Neutral,No,Non-Tea Party supporters and Democrats,Only Andrew Cuomo,Andrew Cuomo is,Carl Paladino is not,State questionnaire,English,Suburbs,Suburbs,21.0,3.0,East,Version 1,Suburb,60s Suburbs,Urban Perimeter,Very upscale
914432.0, New York,61.0,Call 3,Complete,Election day exit poll,0.780336558818817,Charles Schumer,Kirsten Gillibrand,Andrew Cuomo,Female,White,50-59,Democrat,Liberal,"$100,000-$199,999",College graduate,No,No,Government is doing too many things better left to businesses and individuals,The economy,Somewhat worried,Somewhat approve,Somewhat oppose,Yes,Obama,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Women without children,The economy,Worried,Approve,Democrat,Democratic Women,White Democrats,Liberal Democrats,White,Do not have children,Oppose,No,Non-Tea Party supporters and Democrats,Neither of them,Andrew Cuomo is not,Carl Paladino is not,State questionnaire,English,Suburbs,Suburbs,3.0,2.0,East,Version 1,High Density Urban,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale
914398.0, New York,23.0,Call 3,Complete,Election day exit poll,0.318321079015732,Charles Schumer,Kirsten Gillibrand,Andrew Cuomo,Female,White,30-39,Democrat,Liberal,"$50,000-$74,999",Some college/assoc. degree,No,,Government should do more to solve problems,The economy,Somewhat worried,Strongly approve,Strongly oppose,,Obama,Non black female,White women,30-44,30-59,18-44,30-44,30-39,White 30-44,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,,The economy,Worried,Approve,Democrat,Democratic Women,White Democrats,Liberal Democrats,White,,Oppose,No,Non-Tea Party supporters and Democrats,,,,National questionnaire,English,Suburbs,Suburbs,27.0,4.0,East,Version 1,Suburb,70s Suburbs,Urban Perimeter,Very upscale
914931.0, New York,23.0,Call 3,Complete,Election day exit poll,0.320043355226517,Charles Schumer,Kirsten Gillibrand,Andrew Cuomo,Male,White,30-39,Democrat,Liberal,"$50,000-$74,999",High school graduate,No,,,The economy,,,,,,Non black male,White men,30-44,30-59,18-44,30-44,30-39,White 30-44,No college degree,High school graduate or less,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,,The economy,,,Democrat,Democratic Men,White Democrats,Liberal Democrats,White,,,No,,,,,National questionnaire,English,Suburbs,Suburbs,27.0,4.0,East,Version 2,Suburb,70s Suburbs,Urban Perimeter,Very upscale
870612.0, New York,1.0,Call 1,Complete,Election day exit poll,1.50253367424011,Charles Schumer,Kirsten Gillibrand,Andrew Cuomo,Male,White,60-64,Independent,Moderate,"$200,000 or more",Postgraduate study,No,No,Government is doing too many things better left to businesses and individuals,The economy,Somewhat worried,Somewhat disapprove,Strongly oppose,No,McCain,Non black male,White men,45-65,60+,45+,60+,50-64,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Men without children,The economy,Worried,Disapprove,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,Do not have children,Oppose,No,Non-Tea Party supporters and Independents/Something else,Both of them,Andrew Cuomo is,Carl Paladino is,State questionnaire,English,Suburbs,Suburbs,21.0,3.0,East,Version 1,Suburb,60s Suburbs,Urban Perimeter,Very upscale
914351.0, New York,4.0,Call 3,Complete,Election day exit poll,1.01532959938049,Charles Schumer,Kirsten Gillibrand,Andrew Cuomo,Male,Black,40-44,Democrat,Liberal,"Under $30,000",No high school diploma,No,No,Government should do more to solve problems,The economy,Very worried,Somewhat disapprove,Somewhat oppose,No,Obama,Black male,Black men,30-44,30-59,18-44,30-44,40-49,Black 30-44,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and non white,Men without children,The economy,Worried,Disapprove,Democrat,Democratic Men,Non White Democrats,Liberal Democrats,Black,Do not have children,Oppose,No,Non-Tea Party supporters and Democrats,Neither of them,Andrew Cuomo is not,Carl Paladino is not,State questionnaire,English,"Cities over 500,000","Cities over 50,000",16.0,1.0,East,Version 1,Extremely High Density Urban,Urban,Urban Core,Very downscale
914314.0, New York,23.0,Call 3,Complete,Election day exit poll,0.360685408115387,Charles Schumer,Kirsten Gillibrand,Andrew Cuomo,Female,White,65 or over,Democrat,Moderate,"$30,000-$49,999",High school graduate,No,,Government is doing too many things better left to businesses and individuals,The economy,Very worried,Strongly disapprove,Neutral,,McCain,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,,The economy,Worried,Disapprove,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,,Neutral,Yes,Non-Tea Party supporters and Democrats,,,,National questionnaire,English,Suburbs,Suburbs,27.0,4.0,East,Version 1,Suburb,70s Suburbs,Urban Perimeter,Very upscale
914847.0, New York,4.0,Call 3,Complete,Election day exit poll,1.00986576080322,Charles Schumer,Kirsten Gillibrand,Andrew Cuomo,Female,Black,45-49,Democrat,Liberal,"$30,000-$49,999",High school graduate,No,Yes,Government should do more to solve problems,The economy,Very worried,Strongly approve,Neutral,Yes,Obama,Black female,Black women,45-65,30-59,45+,45-59,40-49,Black 45-54,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and non white,Moms - Women with children,The economy,Worried,Approve,Democrat,Democratic Women,Non White Democrats,Liberal Democrats,Black,Non-Tea Party supporters and Moms,Neutral,No,Non-Tea Party supporters and Democrats,Only Andrew Cuomo,Andrew Cuomo is,Carl Paladino is not,State questionnaire,English,"Cities over 500,000","Cities over 50,000",16.0,1.0,East,Version 1,Extremely High Density Urban,Urban,Urban Core,Very downscale
869631.0, New York,53.0,Call 1,Complete,Election day exit poll,0.890423893928528,Charles Schumer,Kirsten Gillibrand,Andrew Cuomo,Male,White,65 or over,Independent,Liberal,,Postgraduate study,No,No,Omit,The economy,Not at all worried,Strongly approve,Strongly oppose,No,Obama,Non black male,White men,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,,,,,,Men without children,The economy,Not worried,Approve,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,Do not have children,Oppose,,Non-Tea Party supporters and Independents/Something else,Neither of them,Andrew Cuomo is not,Carl Paladino is not,State questionnaire,English,Suburbs,Suburbs,29.0,4.0,East,Version 1,Suburb,70s Suburbs,Urban Perimeter,Very upscale
894824.0, New York,51.0,Call 2,Complete,Election day exit poll,1.36426305770874,Charles Schumer,Kirsten Gillibrand,Andrew Cuomo,Male,Black,50-59,Democrat,Moderate,"$30,000-$49,999",High school graduate,No,No,Government should do more to solve problems,The economy,Very worried,Strongly approve,Neutral,No,Obama,Black male,Black men,45-65,30-59,45+,45-59,50-64,Black 45-54,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and non white,Men without children,The economy,Worried,Approve,Democrat,Democratic Men,Non White Democrats,Moderate/Conservative Democrats,Black,Do not have children,Neutral,No,Non-Tea Party supporters and Democrats,Neither of them,Andrew Cuomo is not,Carl Paladino is not,State questionnaire,English,"Cities 50,000-500,000","Cities over 50,000",28.0,4.0,East,Version 1,High Density Urban,Urban,Urban Core,Very downscale
914266.0, New York,4.0,Call 3,Complete,Election day exit poll,1.00986576080322,Charles Schumer,Kirsten Gillibrand,Andrew Cuomo,Female,Black,45-49,Democrat,Liberal,"Under $30,000",High school graduate,No,Yes,Government should do more to solve problems,The economy,Very worried,Strongly approve,Neutral,Yes,Obama,Black female,Black women,45-65,30-59,45+,45-59,40-49,Black 45-54,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and non white,Moms - Women with children,The economy,Worried,Approve,Democrat,Democratic Women,Non White Democrats,Liberal Democrats,Black,Non-Tea Party supporters and Moms,Neutral,No,Non-Tea Party supporters and Democrats,Only Andrew Cuomo,Andrew Cuomo is,Carl Paladino is not,State questionnaire,English,"Cities over 500,000","Cities over 50,000",16.0,1.0,East,Version 1,Extremely High Density Urban,Urban,Urban Core,Very downscale
914262.0, New York,16.0,Call 3,Complete,Election day exit poll,1.03454625606537,Charles Schumer,Kirsten Gillibrand,Andrew Cuomo,Female,White,30-39,Democrat,Liberal,"Under $30,000",College graduate,No,Yes,Government should do more to solve problems,The economy,Somewhat worried,Strongly approve,Strongly oppose,No,Obama,Non black female,White women,30-44,30-59,18-44,30-44,30-39,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,Moms - Women with children,The economy,Worried,Approve,Democrat,Democratic Women,White Democrats,Liberal Democrats,White,Non-Tea Party supporters and Moms,Oppose,No,Non-Tea Party supporters and Democrats,Neither of them,Andrew Cuomo is not,Carl Paladino is not,State questionnaire,English,Suburbs,Suburbs,27.0,5.0,East,Version 1,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale
870501.0, New York,111.0,Call 1,Complete,Election day exit poll,1.50253367424011,Charles Schumer,Kirsten Gillibrand,Andrew Cuomo,Male,White,60-64,Democrat,Liberal,"$200,000 or more",Postgraduate study,No,No,Government should do more to solve problems,The economy,Somewhat worried,Strongly approve,Strongly oppose,Yes,Obama,Non black male,White men,45-65,60+,45+,60+,50-64,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Men without children,The economy,Worried,Approve,Democrat,Democratic Men,White Democrats,Liberal Democrats,White,Do not have children,Oppose,No,Non-Tea Party supporters and Democrats,Only Andrew Cuomo,Andrew Cuomo is,Carl Paladino is not,State questionnaire,English,Suburbs,Suburbs,18.0,3.0,East,Version 1,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale
