ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,SENIA10,GOVIA10,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME10,EDUC10,LATINO,BRNAGAIN,CHILD,FAVDEM2,FAVREP2,FAVPALIN2,FAVROMN2,FINSIT2,FOROBAMAS,GOVTANGR,GOVTDO10,HEALTHCARE10,ISSUE10,NECWORRY,OBAMA4,PRIORITY,TEAPARTY,TRACK,VOTE2008,WORK,SEXBLACK,SEXBYRACE,AGE,AGE3,AGE45,AGE60,AGE65,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INC30K,INCOME3,INCWHITE,PARENTS,GOVTANG2,ISSUEECON,NECWORR2,OBAMA2,PARTY,PARTYSEX,PARTYWHITE,PTYIDEO,QRACEAI,TEAPARENTS,TEAPARTY3,WHNCLINC,WHTEVANG,XTEAPARTYID,CELLPHONE,LANDPHONE,RCAUC2012,SAMESEXM,CELLULAR,REP2012C,WRKWOMEN,QTYPE,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4
877924.0, Iowa,1.0,Call 1,Complete,Election day exit poll,0.689855456352234,Chuck Grassley,Terry Branstad,Female,White,60-64,Republican,Conservative,,High school graduate,No,,No,,,Omit,Omit,,,,Government is doing too many things better left to businesses and individuals,Repeal it,Illegal immigration,Very worried,Strongly disapprove,,Neutral,Seriously off on the wrong track,,Yes,Non black female,White women,45-65,60+,45+,60+,50-64,White 45-54,No college degree,High school graduate or less,White no college degree,,,,,,Women without children,,Something else,Worried,Disapprove,Republican,Republican Women,White Republicans,Conservative Republicans,White,Do not have children,Neutral,,,Non-Tea Party supporters and Republicans,,,,,,,Working women,State questionnaire,Rural,Small Cities/Rural,4.0,2.0,Midwest,Version 1,Extremely Low Density Rural,Rural,Rural,Very downscale
916239.0, Iowa,29.0,Call 3,Complete,Election day exit poll,0.663752436637878,Chuck Grassley,Terry Branstad,Female,White,50-59,Republican,Conservative,"$100,000-$199,999",College graduate,No,,No,,,Unfavorable,Favorable,,,,Government is doing too many things better left to businesses and individuals,Repeal it,Illegal immigration,Very worried,Strongly disapprove,,Neutral,Seriously off on the wrong track,,Yes,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Women without children,,Something else,Worried,Disapprove,Republican,Republican Women,White Republicans,Conservative Republicans,White,Do not have children,Neutral,No,,Non-Tea Party supporters and Republicans,,,,,,,Working women,State questionnaire,Rural,Small Cities/Rural,2.0,2.0,Midwest,Version 1,Extremely Low Density Rural,Rural,Rural,Upscale
917436.0, Iowa,60.0,Call 3,Complete,Election day exit poll,1.30943703651428,Other,Other,Female,White,40-44,Democrat,Conservative,"$75,000-$99,999",Some college/assoc. degree,No,,Yes,,,Unfavorable,Omit,,,,Government is doing too many things better left to businesses and individuals,Repeal it,Illegal immigration,Very worried,Strongly disapprove,,Neutral,Seriously off on the wrong track,,No,Non black female,White women,30-44,30-59,18-44,30-44,40-49,White 30-44,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Moms - Women with children,,Something else,Worried,Disapprove,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,Non-Tea Party supporters and Moms,Neutral,No,,Non-Tea Party supporters and Democrats,,,,,,,All others,State questionnaire,Suburbs,Suburbs,2.0,1.0,Midwest,Version 1,Low Density Rural,60s Suburbs,High-Growth Suburban Perimeter,Upscale
864353.0, Iowa,50010.0,,Complete,Telephone survey,2.45693206787109,Chuck Grassley,Terry Branstad,Female,White,30-39,Republican,Conservative,"$75,000-$99,999",Postgraduate study,No,,Yes,,,Favorable,Omit,,,,Government is doing too many things better left to businesses and individuals,Omit,Illegal immigration,Somewhat worried,Somewhat disapprove,,Neutral,Seriously off on the wrong track,,No,Non black female,White women,30-44,30-59,18-44,30-44,30-39,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Moms - Women with children,,Something else,Worried,Disapprove,Republican,Republican Women,White Republicans,Conservative Republicans,White,Non-Tea Party supporters and Moms,Neutral,No,,Non-Tea Party supporters and Republicans,,,,,,,All others,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,3.0,3.0,Midwest,Version 1,Low Density Rural,Rural,Rural,Upscale
916118.0, Iowa,81.0,Call 3,Complete,Election day exit poll,0.775112390518188,Roxanne Conlin,Chet Culver,Male,Asian,25-29,Something else,Conservative,"$100,000-$199,999",Some college/assoc. degree,No,,No,,,Omit,Omit,,,,Government should do more to solve problems,Expand it,Omit,Somewhat worried,Strongly disapprove,,Neutral,Seriously off on the wrong track,,Yes,Non black male,All other races,18-29,18-29,18-44,18-29,25-29,Other,No college degree,More than High school graduate,Non white no college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and non white,Men without children,,Omit,Worried,Disapprove,Independent/Something else,Independent Men,All others,Independents/Something else,Asian,Do not have children,Neutral,No,,Non-Tea Party supporters and Independents/Something else,,,,,,,All others,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,3.0,Midwest,Version 1,Suburb,Urban,Urban Core,Very upscale
864367.0, Iowa,,,Complete,Telephone survey,1.09821820259094,,Chet Culver,Female,White,65 or over,Democrat,Liberal,"Under $30,000",High school graduate,No,,No,,,Unfavorable,Omit,,,,Government should do more to solve problems,Leave it as is,Omit,Somewhat worried,Somewhat approve,,Neutral,Generally going in the right direction,,No,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,Women without children,,Omit,Worried,Approve,Democrat,Democratic Women,White Democrats,Liberal Democrats,White,Do not have children,Neutral,Yes,,Non-Tea Party supporters and Democrats,,,,,,,All others,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",5.0,4.0,Midwest,Version 1,Suburb,Urban,Urban Core,Very upscale
864171.0, Iowa,50004.0,,Complete,Telephone survey,0.605902314186096,Roxanne Conlin,Chet Culver,Female,White,65 or over,Democrat,Liberal,,High school graduate,No,,No,,,Unfavorable,Omit,,,,Omit,Leave it as is,Omit,Not too worried,Strongly approve,,Neutral,Generally going in the right direction,,No,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,High school graduate or less,White no college degree,,,,,,Women without children,,Omit,Not worried,Approve,Democrat,Democratic Women,White Democrats,Liberal Democrats,White,Do not have children,Neutral,,,Non-Tea Party supporters and Democrats,,,,,,,All others,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,1.0,Midwest,Version 1,Suburb,Urban,Urban Core,Upscale
897348.0, Iowa,113.0,Call 2,Complete,Election day exit poll,1.2439436912536599,Roxanne Conlin,Chet Culver,Female,White,50-59,Independent,Liberal,"Under $30,000",Some college/assoc. degree,No,,No,,,Omit,Omit,,,,Government should do more to solve problems,Repeal it,Omit,Somewhat worried,Strongly approve,,Neutral,Generally going in the right direction,,Yes,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,Women without children,,Omit,Worried,Approve,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,Do not have children,Neutral,Yes,,Non-Tea Party supporters and Independents/Something else,,,,,,,Working women,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",5.0,4.0,Midwest,Version 1,Suburb,Urban,Urban Core,Upscale
916756.0, Iowa,113.0,Call 3,Complete,Election day exit poll,0.884149730205536,Chuck Grassley,Terry Branstad,Female,White,30-39,Independent,Conservative,"$50,000-$74,999",College graduate,No,,No,,,Unfavorable,Unfavorable,,,,Government is doing too many things better left to businesses and individuals,Repeal it,Omit,Somewhat worried,Somewhat disapprove,,Neutral,Seriously off on the wrong track,,Yes,Non black female,White women,30-44,30-59,18-44,30-44,30-39,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Women without children,,Omit,Worried,Disapprove,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,Do not have children,Neutral,No,,Non-Tea Party supporters and Independents/Something else,,,,,,,Working women,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",5.0,4.0,Midwest,Version 1,Suburb,Urban,Urban Core,Upscale
864363.0, Iowa,,,Complete,Telephone survey,0.783361673355103,Chuck Grassley,Terry Branstad,Female,White,65 or over,,Moderate,,,No,,No,,,Favorable,Omit,,,,Government is doing too many things better left to businesses and individuals,Repeal it,Omit,Very worried,Strongly disapprove,,Neutral,Seriously off on the wrong track,,No,Non black female,White women,65+,60+,45+,60+,65+,White 65+,,,,,,,,,Women without children,,Omit,Worried,Disapprove,,,,,White,Do not have children,Neutral,,,,,,,,,,All others,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",5.0,4.0,Midwest,Version 1,Low Density Rural,Urban,Urban Core,Upscale
864365.0, Iowa,50014.0,,Complete,Telephone survey,0.900702834129334,Chuck Grassley,,Female,White,65 or over,Democrat,Conservative,,High school graduate,,,No,,,Unfavorable,Omit,,,,Omit,Omit,Omit,Very worried,Somewhat disapprove,,Neutral,Seriously off on the wrong track,,No,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,High school graduate or less,White no college degree,,,,,,Women without children,,Omit,Worried,Disapprove,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,Do not have children,Neutral,,,Non-Tea Party supporters and Democrats,,,,,,,All others,State questionnaire,Rural,Small Cities/Rural,4.0,3.0,Midwest,Version 1,Extremely Low Density Rural,Rural,Rural,Downscale
864271.0, Iowa,50010.0,,Complete,Telephone survey,1.01394248008728,Roxanne Conlin,Chet Culver,Male,White,65 or over,Democrat,Moderate,"$50,000-$74,999",Some college/assoc. degree,No,,No,,,Unfavorable,Unfavorable,,,,Government should do more to solve problems,Expand it,The war in Afghanistan,Somewhat worried,Somewhat approve,,Somewhat oppose,Seriously off on the wrong track,,No,Non black male,White men,65+,60+,45+,60+,65+,White 65+,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Men without children,,Something else,Worried,Approve,Democrat,Democratic Men,White Democrats,Moderate/Conservative Democrats,White,Do not have children,Oppose,No,,Non-Tea Party supporters and Democrats,,,,,,,All others,State questionnaire,Suburbs,Suburbs,3.0,3.0,Midwest,Version 1,Suburb,70s Suburbs,Urban Perimeter,Very upscale
877734.0, Iowa,45.0,Call 1,Complete,Election day exit poll,0.714931070804596,Roxanne Conlin,Chet Culver,Female,White,65 or over,Democrat,Liberal,"$50,000-$74,999",Postgraduate study,No,,No,,,Unfavorable,Unfavorable,,,,Government should do more to solve problems,Expand it,The war in Afghanistan,Not too worried,Strongly approve,,Somewhat oppose,Generally going in the right direction,,No,Non black female,White women,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Women without children,,Something else,Not worried,Approve,Democrat,Democratic Women,White Democrats,Liberal Democrats,White,Do not have children,Oppose,No,,Non-Tea Party supporters and Democrats,,,,,,,All others,State questionnaire,Suburbs,Suburbs,2.0,1.0,Midwest,Version 1,Extremely Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale
896675.0, Iowa,42.0,Call 2,Complete,Election day exit poll,1.05727458000183,Chuck Grassley,Chet Culver,Male,White,50-59,Democrat,Liberal,"Under $30,000",Some college/assoc. degree,No,,Yes,,,Unfavorable,Unfavorable,,,,Government should do more to solve problems,Expand it,The war in Afghanistan,Very worried,Strongly approve,,Somewhat oppose,Generally going in the right direction,,No,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,Dads - Men with children,,Something else,Worried,Approve,Democrat,Democratic Men,White Democrats,Liberal Democrats,White,Non-Tea Party supporters and Dads,Oppose,Yes,,Non-Tea Party supporters and Democrats,,,,,,,All others,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,3.0,3.0,Midwest,Version 1,Low Density Rural,Rural,Rural,Upscale
898506.0, Iowa,10.0,Call 2,Complete,Election day exit poll,0.883499085903168,Chuck Grassley,Terry Branstad,Female,White,65 or over,Republican,Moderate,,Some college/assoc. degree,No,,No,,,Favorable,Omit,,,,Government is doing too many things better left to businesses and individuals,Expand it,The war in Afghanistan,Somewhat worried,Somewhat approve,,Somewhat oppose,Generally going in the right direction,,No,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,More than High school graduate,White no college degree,,,,,,Women without children,,Something else,Worried,Approve,Republican,Republican Women,White Republicans,Moderate/Liberal Republicans,White,Do not have children,Oppose,,,Non-Tea Party supporters and Republicans,,,,,,,All others,State questionnaire,Rural,Small Cities/Rural,1.0,2.0,Midwest,Version 1,Extremely Low Density Rural,Rural,Rural,Downscale
864277.0, Iowa,50014.0,,Complete,Telephone survey,1.74447405338287,Roxanne Conlin,Chet Culver,Male,White,50-59,Democrat,Moderate,"$75,000-$99,999",College graduate,No,,No,,,Unfavorable,Unfavorable,,,,Government should do more to solve problems,Leave it as is,The war in Afghanistan,Not too worried,Somewhat approve,,Somewhat oppose,Generally going in the right direction,,Yes,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Men without children,,Something else,Not worried,Approve,Democrat,Democratic Men,White Democrats,Moderate/Conservative Democrats,White,Do not have children,Oppose,No,,Non-Tea Party supporters and Democrats,,,,,,,All others,State questionnaire,Suburbs,Suburbs,4.0,3.0,Midwest,Version 1,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale
864344.0, Iowa,50014.0,,Complete,Telephone survey,2.56461000442505,Chuck Grassley,,Female,White,40-44,Independent,Moderate,"$100,000-$199,999",Postgraduate study,No,,Yes,,,Unfavorable,Omit,,,,Government is doing too many things better left to businesses and individuals,Leave it as is,The war in Afghanistan,Not too worried,Somewhat approve,,Somewhat oppose,Generally going in the right direction,,No,Non black female,White women,30-44,30-59,18-44,30-44,40-49,White 30-44,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Moms - Women with children,,Something else,Not worried,Approve,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,Non-Tea Party supporters and Moms,Oppose,No,,Non-Tea Party supporters and Independents/Something else,,,,,,,All others,State questionnaire,Rural,Small Cities/Rural,4.0,3.0,Midwest,Version 1,Low Density Rural,Rural,Rural,Upscale
