ID,PRSME20,SENME20,WEIGHT,AGE,AGE3,AGE10,AGE45,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,CALL,CDNUM,CHILD12,CONTAINCOVID,CONTAINCOVID2,CONTROLSEN,COUNT2,COUNTACC,EARLYVELECTION,ECONVCORONA20,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,FAVBIDEN2,FAVCOLLINS,FAVGIDEON,FAVPRES20,FAVSENME20,FAVTRUMP,FINSIT,FORCAND,GEOCODE,HANDLECORONA20,HANDLEECON20,ISSUE20,LATINO,LGBT,NEC,NEC2,NEWVOTER,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QLT20,QRACE3,QRACEAI,QTYPE,RACE,RACE2B,RACEAI,RACISM20,RACISM20B,REGION,SEX,SEXBYRACE,SIZEPLAC,SIZEPLC3,STANUM,SUBURBWHITE,SUPPORTRCV,TELEPOLL,TEMPBIDEN,TEMPERAMENT20,TEMPTRUMP,TIME16,TIME16MONTH,TIME16WEEK,TRUMP2,TRUMP4,VERSION,VOTEMETHOD
138666.0,Donald Trump,Susan Collins,0.39966834241,30-44,30-59,30-34,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,Call 2,1.0,,Somewhat well,Very well or somewhat well,,Very confident or somewhat confident,Somewhat confident,Election day,,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,,Favorable,Unfavorable,,Only Collins,,,For your candidate,2.0,Donald Trump,Donald Trump,,No,No,Good,Excellent or good,No,,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,,47.0,,,,White,White,State questionnaire,White,White,White,One of many important problems,The most important problem or one of many important problems,East,Male,White men,Rural,Small Cities/Rural,Maine,Other,,Election day exit poll,,,,,,,Strongly or somewhat approve,Strongly approve,Version 2,Election day
138682.0,Joe Biden,Sara Gideon,0.32716993984,18-29,18-29,25-29,18-44,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Complete,Call 2,1.0,Yes,,,The Democratic Party,,,Election day,"Containing the coronavirus now, even if it hurts the economy",Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,Favorable,,,Only Biden,,Unfavorable,Worse today,,1.0,,,Health care policy,No,,,,,Men with children,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Conservative,106.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Cares about people like me,White,White,State questionnaire,White,White,White,,,East,Male,White men,Suburbs,Suburbs,Maine,White suburban men,Support,Election day exit poll,Yes,Both of them do,Yes,Before that,Before that,Before that,,,Version 1,Election day
138686.0,Joe Biden,Sara Gideon,0.18170234916,30-44,30-59,40-44,18-44,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Complete,Call 2,2.0,,Somewhat badly,Somewhat badly or very badly,,Very confident or somewhat confident,Somewhat confident,Election day,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,,Unfavorable,Favorable,,Only Gideon,,,Against his opponent,3.0,Joe Biden,Joe Biden,,No,No,Poor,Not so good or poor,No,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,White Independent,Liberal,68.0,Moderate/Liberal Republicans,Liberal Independents,,White,White,State questionnaire,White,White,White,One of many important problems,The most important problem or one of many important problems,East,Female,White women,"Cities 50,000-500,000","Cities over 50,000",Maine,Other,,Election day exit poll,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,Version 2,Election day
138699.0,Donald Trump,Susan Collins,0.71502302837,30-44,30-59,35-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,Call 2,1.0,Yes,,,,,,Election day,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,,,,,,,Better today,,3.0,,,,No,No,,,,Women with children,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Conservative,14.0,Independent/Something else,Conservative Republicans,,White,White,National questionnaire,White,White,White,,,East,Female,White women,Suburbs,Suburbs,Maine,White suburban women,,Election day exit poll,No,Only Donald Trump does,Yes,Before that,Before that,Before that,,,Version 4,Election day
138702.0,Donald Trump,Susan Collins,0.45450785881,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Call 2,2.0,No,,,The Republican Party,,,Election day,"Rebuilding the economy now, even if it hurts efforts to contain the coronavirus",,,,,,Unfavorable,,,Only Trump,,Favorable,Better today,,4.0,,,The economy,No,,,,,Men without children,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Conservative,71.0,Independent/Something else,Conservative Republicans,Is a strong leader,White,White,State questionnaire,White,White,White,,,East,Male,White men,Rural,Small Cities/Rural,Maine,Other,Oppose,Election day exit poll,No,Neither of them do,No,Before that,Before that,Before that,,,Version 1,Election day
138703.0,Joe Biden,Susan Collins,2.16930979435,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,Call 2,2.0,No,,,The Democratic Party,,,Election day,"Containing the coronavirus now, even if it hurts the economy",Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,Favorable,,,Only Biden,,Unfavorable,Worse today,,4.0,,,Crime and safety,No,,,,,Men without children,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Liberal,81.0,Liberal Democrats,Liberal Democrats,Has good judgment,White,White,State questionnaire,White,White,White,,,East,Male,White men,Rural,Small Cities/Rural,Maine,Other,Support,Election day exit poll,Yes,Only Joe Biden does,No,Before that,Before that,Before that,,,Version 1,Election day
138714.0,Donald Trump,Susan Collins,0.38519785578,18-29,18-29,25-29,18-44,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Complete,Call 2,1.0,Yes,,,The Republican Party,,,Election day,"Rebuilding the economy now, even if it hurts efforts to contain the coronavirus",Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,Unfavorable,,,Only Trump,,Favorable,Better today,,2.0,,,The economy,No,,,,,Men with children,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Conservative,47.0,Independent/Something else,Conservative Republicans,Has good judgment,White,White,State questionnaire,White,White,White,,,East,Male,White men,Rural,Small Cities/Rural,Maine,Other,Oppose,Election day exit poll,No,Only Donald Trump does,Yes,Before that,Before that,Before that,,,Version 1,Election day
138715.0,Donald Trump,Susan Collins,1.22104926007,65+,60+,65-74,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Call 2,2.0,,Very well,Very well or somewhat well,,Not very confident or not at all confident,Not very confident,Election day,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,,Favorable,Unfavorable,,Only Collins,,,For your candidate,3.0,Donald Trump,Donald Trump,,No,No,Excellent,Excellent or good,No,,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Conservative,36.0,Independent/Something else,Conservative Republicans,,White,White,State questionnaire,White,White,White,Not a problem at all,A minor problem or not a problem at all,East,Male,White men,Rural,Small Cities/Rural,Maine,Other,,Election day exit poll,,,,,,,Strongly or somewhat approve,Strongly approve,Version 2,Election day
138719.0,Donald Trump,Susan Collins,0.31798944825,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,Call 2,2.0,,Very well,Very well or somewhat well,,Not very confident or not at all confident,Not very confident,Election day,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,,Unfavorable,Unfavorable,,Neither,,,Against his opponent,2.0,Donald Trump,Donald Trump,,No,No,Excellent,Excellent or good,No,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Conservative,113.0,Moderate/Liberal Republicans,Conservative Independents,,White,White,State questionnaire,White,White,White,A minor problem,A minor problem or not a problem at all,East,Male,White men,Rural,Small Cities/Rural,Maine,Other,,Election day exit poll,,,,,,,Strongly or somewhat approve,Strongly approve,Version 2,Election day
138735.0,Joe Biden,Sara Gideon,0.32716993984,18-29,18-29,25-29,18-44,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Complete,Call 2,1.0,No,,,The Democratic Party,,,Election day,"Containing the coronavirus now, even if it hurts the economy",Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,Unfavorable,,,Neither of them,,Unfavorable,Better today,,1.0,,,The coronavirus pandemic,No,,,,,Men without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Moderate,106.0,Moderate/Liberal Republicans,Moderate Independents,Can unite the country,White,White,State questionnaire,White,White,White,,,East,Male,White men,Suburbs,Suburbs,Maine,White suburban men,Support,Election day exit poll,Yes,Only Joe Biden does,No,In the last week,In the last month,In the last week,,,Version 1,Election day
138745.0,Donald Trump,Susan Collins,0.53128535445,65+,60+,65-74,45+,60+,65+,Non-Black 60+,All others,All others,Complete,Call 2,1.0,No,,,The Republican Party,,,Election day,"Containing the coronavirus now, even if it hurts the economy",Never attended college,No college degree,High school graduate or less,Non white no college degree,Non-whites,Unfavorable,,,Only Trump,,Favorable,Better today,,2.0,,,The economy,No,,,,,Men without children,Independent/Something else,Non-black non-Democrat,All Other,Independent men,Something else,All others,Conservative,96.0,Moderate/Liberal Republicans,Conservative Independents,Can unite the country,Other,Other,State questionnaire,Other,Non-white,Other,,,East,Male,All other races,Rural,Small Cities/Rural,Maine,Other,Oppose,Election day exit poll,No,Only Donald Trump does,Yes,Before that,Before that,Before that,,,Version 1,Election day
138749.0,Donald Trump,Susan Collins,0.71907248515,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,Call 2,2.0,,Very well,Very well or somewhat well,,Very confident or somewhat confident,Somewhat confident,Election day,,Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,,Favorable,Unfavorable,,Only Collins,,,For your candidate,3.0,Donald Trump,Donald Trump,,,No,Excellent,Excellent or good,No,,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Moderate,68.0,Conservative Republicans,Mod./Liberal Republicans,,White,White,State questionnaire,White,White,White,One of many important problems,The most important problem or one of many important problems,East,Female,White women,"Cities 50,000-500,000","Cities over 50,000",Maine,Other,,Election day exit poll,,,,,,,Strongly or somewhat approve,Strongly approve,Version 2,Election day
138750.0,Donald Trump,Susan Collins,0.68584426522,30-44,30-59,35-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,Call 2,2.0,,Somewhat well,Very well or somewhat well,,Very confident or somewhat confident,Somewhat confident,Election day,,Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,,Favorable,Unfavorable,,Only Collins,,,For your candidate,4.0,Donald Trump,Donald Trump,,No,No,Not so good,Not so good or poor,No,,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Conservative,71.0,Independent/Something else,Conservative Republicans,,White,White,State questionnaire,White,White,White,One of many important problems,The most important problem or one of many important problems,East,Female,White women,Rural,Small Cities/Rural,Maine,Other,,Election day exit poll,,,,,,,Strongly or somewhat approve,Somewhat approve,Version 2,Election day
138754.0,Donald Trump,Susan Collins,0.49698656032,65+,60+,65-74,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Not complete,Call 2,2.0,,,,,,,Election day,,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White men non college graduates,,,,,,,,,2.0,,,,,,,,,,,,,,,,,113.0,,,,White,White,State questionnaire,White,White,White,,,East,Male,White men,Rural,Small Cities/Rural,Maine,Other,,Election day exit poll,,,,In September,Before that,Before that,,,Version 1,Election day
138764.0,Joe Biden,Sara Gideon,1.14142898975,18-29,18-29,18-24,18-44,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,Complete,Call 2,2.0,,Somewhat badly,Somewhat badly or very badly,,Very confident or somewhat confident,Somewhat confident,Election day,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,,Favorable,Favorable,,Both,,,Against his opponent,4.0,Joe Biden,Joe Biden,,No,No,Not so good,Not so good or poor,Yes,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Something else,White Independent,Liberal,81.0,Moderate/Liberal Republicans,Liberal Independents,,White,White,State questionnaire,White,White,White,One of many important problems,The most important problem or one of many important problems,East,Female,White women,Rural,Small Cities/Rural,Maine,Other,,Election day exit poll,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,Version 2,Election day
138768.0,Joe Biden,Sara Gideon,0.47405919116,18-29,18-29,18-24,18-44,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,Complete,Call 2,1.0,,Very badly,Somewhat badly or very badly,,Not very confident or not at all confident,Not very confident,Election day,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,,Unfavorable,Favorable,,Only Gideon,,,Against his opponent,2.0,Joe Biden,Joe Biden,,No,Yes,Not so good,Not so good or poor,Yes,,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Liberal,47.0,Liberal Democrats,Liberal Democrats,,White,White,State questionnaire,White,White,White,One of many important problems,The most important problem or one of many important problems,East,Male,White men,Rural,Small Cities/Rural,Maine,Other,,Election day exit poll,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,Version 2,Election day
