ID,PRSNV20,WEIGHT,ACASUPREME,AGE,AGE3,AGE10,AGE45,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,CALL,CDNUM,CHILD12,CONTAINCOVID,CONTAINCOVID2,COUNT2,COUNTACC,COVIDHARDSHIP,COVIDHARDSHIP2,EARLYVELECTION,ECONVCORONA20,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,FACEMASKS,FAVBIDEN2,FAVPRES20,FAVTRUMP,FINSIT,FORCAND,GEOCODE,GOVTANGR16,GOVTANGR16B,HANDLECORONA20,HANDLEECON20,IMMBETTER,INC100K,INC30K,INC50K,INCOME3,INCOME20,INCWHITE,ISSUE20,LATINO,LGBT,NEC,NEC2,NEWVOTER,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYSEX,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QLT20,QRACE3,QRACEAI,QTYPE,RACE,RACE2B,RACEAI,RACISM20,RACISM20B,REGION,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,SUBURBWHITE,TELEPOLL,TEMPBIDEN,TEMPERAMENT20,TEMPTRUMP,TIME16,TIME16MONTH,TIME16WEEK,TRUMP2,TRUMP4,UNIONHH12,VERSION,VETVOTER,VOTEMETHOD,WHNCLINC
143425.0,Donald Trump,0.43554068522,,65+,60+,65-74,45+,60+,65+,Non-Black 60+,All others,All others,Complete,Call 2,1.0,,,,,,,,Election day,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,,Unfavorable,Only Trump,Favorable,About the same,,2.0,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",,,Help the country,"Under $100,000","$30,000 or more","Under $50,000","Under $50,000","$30,000-$49,999","Under $50,000 and non white",The coronavirus pandemic,No,,,,,,Independent/Something else,Non-black non-Democrat,All Other,Independent women,Independent,Independent Women,All others,Moderate,49.0,Moderate/Liberal Republicans,Moderate Independents,Can unite the country,Other,Other,State questionnaire,Other,Non-white,Other,,,West,Female,All other races,,"Cities over 500,000","Cities over 50,000",English,Nevada,Other,Election day exit poll,No,Only Donald Trump does,Yes,Before that,Before that,Before that,,,,Version 1,No,Election day,No
133503.0,Did not vote,0.81843420944,,18-29,18-29,25-29,18-44,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Complete,Call 1,3.0,,,,,,,,Election day,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,,,,,About the same,,2.0,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",,,,,,,,,,Crime and safety,No,,,,,,,,,,,,,,63.0,,,Has good judgment,White,White,State questionnaire,White,White,White,,,West,Male,White men,,"Cities over 500,000","Cities over 50,000",English,Nevada,Other,Election day exit poll,,,,Before that,Before that,Before that,,,,Version 1,No,Election day,No
132589.0,,1.06072938975,,30-44,30-59,40-44,18-44,30-44,40-49,Non-Black 30-44,All others,All others,Complete,Call 1,3.0,,,,,,,,Election day,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,,Unfavorable,Neither of them,Unfavorable,About the same,,2.0,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",,,,"$100,000 or more","$30,000 or more","$50,000 or more","$100,000","$100,000-$199,999","Over $50,000 and non white",The economy,No,,,,,,Independent/Something else,Non-black non-Democrat,All Other,Independent women,Something else,Independent Women,All others,Moderate,15.0,Moderate/Liberal Republicans,Moderate Independents,,Other,Other,State questionnaire,Other,Non-white,Other,,,West,Female,All other races,,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Other,Election day exit poll,No,Neither of them do,No,In the last week,In the last month,In the last week,,,,Version 1,No,Election day,No
132582.0,,0.05759613747,,30-44,30-59,30-34,18-44,30-44,30-39,Black 30-44,Black 30-44,Black 30-44,Complete,Call 1,1.0,,,,,,,,Election day,,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,,Unfavorable,Neither of them,Unfavorable,Worse today,,2.0,Angry,"Dissatisfied, but not angry or Angry",,,Hurt the country,"Under $100,000","$30,000 or more","Under $50,000","Under $50,000","$30,000-$49,999","Under $50,000 and non white",The coronavirus pandemic,No,,,,,,Republican,Black non-Democrat,All Republicans,Republican women,Republican,Republican Women,All others,,49.0,,,Can unite the country,Black,Black,State questionnaire,Black,Non-white,Black,,,West,Female,Black women,,"Cities over 500,000","Cities over 50,000",English,Nevada,Other,Election day exit poll,Yes,Only Joe Biden does,No,In September,Before that,Before that,,,,Version 1,Yes,Election day,No
132462.0,Joe Biden,0.42275669835,,30-44,30-59,40-44,18-44,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Complete,Call 1,1.0,,,,,,,,Election day,,Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,,Favorable,Only Biden,Unfavorable,About the same,,2.0,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",,,,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and white",Racial inequality,No,,,,,,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,,57.0,,,Cares about people like me,White,White,State questionnaire,White,White,White,,,West,Female,White women,,"Cities over 500,000","Cities over 50,000",English,Nevada,Other,Election day exit poll,Yes,Only Joe Biden does,No,Before that,Before that,Before that,,,,Version 1,No,Election day,No
132135.0,Joe Biden,0.12968706024,,30-44,30-59,35-39,18-44,30-44,30-39,Non-Black 30-44,Latino 30-44,Latino 30-44,Complete,Call 1,2.0,,,,,,,,Election day,,Never attended college,No college degree,High school graduate or less,Non white no college degree,Non-whites,,Favorable,Only Biden,Unfavorable,About the same,,1.0,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",,,Help the country,"Under $100,000","$30,000 or more","Under $50,000","Under $50,000","$30,000-$49,999","Under $50,000 and non white",Crime and safety,Yes,,,,,,Democrat,Non-black Democrat,Latino Democrat,Democratic women,Democrat,Democratic Women,Non-White Democrats,Moderate,110.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Can unite the country,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,,,West,Female,Latino women,,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Other,Election day exit poll,Yes,Only Joe Biden does,No,Before that,Before that,Before that,,,,Version 1,,Election day,No
154994.0,Joe Biden,0.22773733874,,30-44,30-59,35-39,18-44,30-44,30-39,Non-Black 30-44,All others,All others,Complete,Call 3,4.0,,,,,,,,Election day,,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,,Favorable,Both of them,Favorable,Better today,,2.0,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",,,Help the country,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and non white",,No,,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,All others,Moderate,33.0,Conservative Republicans,Mod./Liberal Republicans,Can unite the country,Other,Asian,State questionnaire,Asian,Non-white,Asian,,,West,Male,All other races,,"Cities over 500,000","Cities over 50,000",English,Nevada,Other,Election day exit poll,Yes,Both of them do,Yes,Before that,Before that,Before that,,,,Version 1,No,Election day,No
143650.0,Joe Biden,0.21315748467,,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,Latino 45-59,Latino 45-64,Complete,Call 2,1.0,,,,,,,,Election day,,Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,,Favorable,Only Biden,Unfavorable,About the same,,2.0,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",,,Help the country,"Under $100,000","$30,000 or more","Under $50,000","Under $50,000","$30,000-$49,999","Under $50,000 and non white",,Yes,,,,,,Democrat,Non-black Democrat,Latino Democrat,Democratic women,Democrat,Democratic Women,Non-White Democrats,Moderate,42.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,,,West,Female,Latino women,,"Cities over 500,000","Cities over 50,000",English,Nevada,Other,Election day exit poll,Yes,Only Joe Biden does,No,Before that,Before that,Before that,,,,Version 1,No,Election day,No
155617.0,Joe Biden,0.18771767806,,18-29,18-29,25-29,18-44,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Complete,Call 3,3.0,,,,,,,,Election day,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,,Favorable,Only Biden,Unfavorable,About the same,,2.0,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",,,Help the country,"$100,000 or more","$30,000 or more","$50,000 or more","$100,000",$200.000 or more,"Over $50,000 and white",Health care policy,No,,,,,,,,,,,,,,10.0,,,Has good judgment,White,White,State questionnaire,White,White,White,,,West,Male,White men,,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Other,Election day exit poll,Yes,Both of them do,Yes,In the last week,In the last month,In the last week,,,,Version 1,No,Election day,No
155472.0,Joe Biden,0.24358662447,,45-65,30-59,50-59,45+,45-59,50-64,Black 45-59,Black 45-59,Black 45-64,Complete,Call 3,1.0,,,,,,,,Election day,,Never attended college,No college degree,High school graduate or less,Non white no college degree,Non-whites,,,,,About the same,,2.0,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",,,,"Under $100,000","Under $30,000","Under $50,000","Under $50,000","Under $30,000","Under $50,000 and non white",The economy,No,,,,,,,,,,,,,,49.0,,,Cares about people like me,Black,Black,State questionnaire,Black,Non-white,Black,,,West,Female,Black women,,"Cities over 500,000","Cities over 50,000",English,Nevada,Other,Election day exit poll,Yes,Only Joe Biden does,,In October,In the last month,Before that,,,,Version 1,No,Election day,No
155387.0,,1.24455281214,,30-44,30-59,30-34,18-44,30-44,30-39,Black 30-44,Black 30-44,Black 30-44,Complete,Call 3,1.0,,,,,,,,Election day,,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,,About the same,,2.0,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",,,,"Under $100,000","Under $30,000","Under $50,000","Under $50,000","Under $30,000","Under $50,000 and non white",,No,,,,,,,,,,,,,,49.0,,,,Black,Black,State questionnaire,Black,Non-white,Black,,,West,Female,Black women,,"Cities over 500,000","Cities over 50,000",English,Nevada,Other,Election day exit poll,,,,Before that,Before that,Before that,,,,Version 1,No,Election day,No
155244.0,Donald Trump,0.37232820026,,18-29,18-29,25-29,18-44,18-29,25-29,Non-Black 18-29,All others,All others,Complete,Call 3,1.0,,,,,,,,Election day,,Never attended college,No college degree,High school graduate or less,Non white no college degree,Non-whites,,Unfavorable,Only Trump,Favorable,Better today,,2.0,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",,,,"Under $100,000","$30,000 or more","Under $50,000","Under $50,000","$30,000-$49,999","Under $50,000 and non white",The economy,No,,,,,,Independent/Something else,Non-black non-Democrat,All Other,Independent men,Something else,Independent Men,All others,Moderate,49.0,Moderate/Liberal Republicans,Moderate Independents,Cares about people like me,Other,American Indian,State questionnaire,Other,Non-white,American Indian,,,West,Male,All other races,,"Cities over 500,000","Cities over 50,000",English,Nevada,Other,Election day exit poll,No,Only Donald Trump does,Yes,In the last few days,In the last month,In the last week,,,,Version 1,No,Election day,No
154822.0,Donald Trump,0.18334907885,,30-44,30-59,30-34,18-44,30-44,30-39,Non-Black 30-44,All others,All others,Complete,Call 3,2.0,,,,,,,,Election day,,Never attended college,No college degree,High school graduate or less,Non white no college degree,Non-whites,,,,,About the same,,3.0,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",,,,,,,,,,The economy,No,,,,,,,,,,,,,,85.0,,,Is a strong leader,Other,Other,State questionnaire,Other,Non-white,Other,,,West,Male,All other races,,Rural,Small Cities/Rural,English,Nevada,Other,Election day exit poll,No,,,In the last week,In the last month,In the last week,,,,Version 1,,Election day,No
154671.0,Donald Trump,0.19643305246,,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Call 3,2.0,,,,,,,,Election day,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,,,,,Better today,,1.0,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",,,Help the country,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and white",,No,,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Something else,Independent Women,White Independent,Moderate,110.0,Moderate/Liberal Republicans,Moderate Independents,,White,White,State questionnaire,White,White,White,,,West,Female,White women,,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Other,Election day exit poll,,,,Before that,Before that,Before that,,,,Version 1,,Election day,No
154561.0,Joe Biden,0.13861238187,,30-44,30-59,35-39,18-44,30-44,30-39,Non-Black 30-44,All others,All others,Complete,Call 3,2.0,,,,,,,,Election day,,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,,Favorable,Only Biden,Unfavorable,About the same,,3.0,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",,,Hurt the country,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and non white",The economy,No,,,,,,Independent/Something else,Non-black non-Democrat,All Other,Independent women,Something else,Independent Women,All others,Moderate,85.0,Moderate/Liberal Republicans,Moderate Independents,Is a strong leader,Other,American Indian,State questionnaire,Other,Non-white,American Indian,,,West,Female,All other races,,Rural,Small Cities/Rural,English,Nevada,Other,Election day exit poll,Yes,Only Joe Biden does,No,In the last few days,In the last month,In the last week,,,,Version 1,No,Election day,No
154509.0,Joe Biden,0.19865407913,,18-29,18-29,25-29,18-44,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Complete,Call 3,3.0,,,,,,,,Election day,,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,,Favorable,Only Biden,Unfavorable,About the same,,2.0,Angry,"Dissatisfied, but not angry or Angry",,,Help the country,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and white",Racial inequality,No,,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Something else,Independent Women,White Independent,Conservative,71.0,Moderate/Liberal Republicans,Conservative Independents,Can unite the country,White,White,State questionnaire,White,White,White,,,West,Female,White women,,Suburbs,Suburbs,English,Nevada,White suburban women,Election day exit poll,Yes,Only Joe Biden does,No,Before that,Before that,Before that,,,,Version 1,No,Election day,No
154689.0,Donald Trump,1.87770336577,,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,All others,All others,Complete,Call 2,3.0,,,,,,,,Election day,,Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,,Unfavorable,Only Trump,Favorable,Better today,,2.0,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",,,Hurt the country,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and non white",Crime and safety,No,,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,All others,Moderate,82.0,Conservative Republicans,Mod./Liberal Republicans,Is a strong leader,Other,American Indian,State questionnaire,Other,Non-white,American Indian,,,West,Female,All other races,,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Other,Election day exit poll,No,Only Donald Trump does,Yes,Before that,Before that,Before that,,,,Version 1,No,Election day,No
143119.0,Joe Biden,0.20416035763,,65+,60+,65-74,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Call 2,2.0,,,,,,,,Election day,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,,,,,About the same,,1.0,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",,,,,,,,,,Health care policy,No,,,,,,,,,,,,,,110.0,,,Has good judgment,White,White,State questionnaire,White,White,White,,,West,Female,White women,,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Other,Election day exit poll,,,,In October,In the last month,Before that,,,,Version 1,,Election day,No
