ID,WEIGHT,PRES,HOU,ABORT2,ABORTION,ACASUPREME,AGE,AGE3,AGE10,AGE45,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,BIDENWINGEN,BIDENWINGENB,BREAK12,BREAK12A,BREAK12B,BRNAGAIN,CALL,CDNUM,CHILD12,CLIMATECHANGE,CONTAINCOVID,CONTAINCOVID2,COUNT2,COUNTACC,COVIDHARDSHIP,COVIDHARDSHIP2,EARLYVELECTION,ECONVCORONA20,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,FACEMASKS,FAIRJUSTICE20,FAVBIDEN2,FAVBLM,FAVHARRIS,FAVPENCE,FAVPRES20,FAVTRUMP,FAVVP20,FINSIT,FORCAND,GEOCODE,GOVTANGR16,GOVTANGR16B,HANDLECORONA20,HANDLEECON20,HEALTHBIDEN,HEALTHCAND20,HEALTHTRUMP,INC100K,INC30K,INC50K,INCOME3,INCOME20,INCWHITE,ISSUE20,ISSVQUAL20,LATINO,LGBT,LIFE,MARCHILD,MARRIED,NEC,NEC2,NEWVOTER,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYSEX,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QLT20,QRACE3,QRACEAI,QTYPE,RACE,RACE2B,RACEAI,RACISM20,RACISM20B,REGION,REL5,RELIGN18,RELWHITE,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,SUBURBWHITE,SUPREME16,SUPREME16B,TELEPOLL,TEMPBIDEN,TEMPERAMENT20,TEMPTRUMP,TIME16,TIME16MONTH,TIME16WEEK,TRUMP2,TRUMP4,TRUMPWINGEN20,TRUMPWINGEN20B,UNIONHH12,VERSION,VETVOTER,VOTE2016,VOTEEXPERIENCE,VOTEEXPERIENCE2,VOTEMETHOD,WHITEREL,WHNCLINC,WHTEVANG,WORK,WORKSEX,WPROTBRN,WPROTBRN3,WRKWOMEN,WRKWOMEN4
151942.0,0.31829527493,Donald Trump,The Republican candidate,,,Keep it as is,18-29,18-29,25-29,18-44,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Complete,,,An important factor,Important,Factor,,Call 3,11.0,,,,,,,,,Election day,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,Personal choice,Treats Black people unfairly,Unfavorable,Favorable,,,Only Trump,Favorable,,,,1.0,,,,,,,,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and white",The economy,My candidate's positions on the issues,No,,,,,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Moderate,126.0,Conservative Republicans,Mod./Liberal Republicans,Is a strong leader,White,White,National questionnaire,White,White,White,,,East,,,,Female,White women,,"Cities over 500,000","Cities over 50,000",English, New York,Other,,,Election day exit poll,,,,,,,,,,,,Version 1,,,,,Election day,,No,,,,,,,
116267.0,0.31837474143,Donald Trump,The Republican candidate,,,,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,Concerned,Concerned or scared,,,,,,11.0,,,,,,,,,Absentee or early in-person,"Rebuilding the economy now, even if it hurts efforts to contain the coronavirus","An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,,,,,,,,,,,For your candidate,5.0,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",Donald Trump,Donald Trump,,,,,,,,,,,,No,,,,,Good,Excellent or good,No,,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Conservative,,Independent/Something else,Conservative Republicans,,White,White,National questionnaire,White,White,White,,,South,,,,Male,White men,,"Cities 50,000-500,000","Cities over 50,000",English,Texas,Other,,,Telephone survey,,,,,,,,,Optimistic,Excited or optimistic,No,Version 2,,Donald Trump,,,Early in-person,,,,Yes,Working men,,,All others,Working men
121050.0,0.31861271936,Donald Trump,The Republican candidate,,,Overturn it,30-44,30-59,35-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,,,An important factor,Important,Factor,,Call 1,27.0,,,,,,,,,Election day,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,Public health responsibility,Treats Black people unfairly,Unfavorable,Unfavorable,,,Only Trump,Favorable,,,,5.0,,,,,,,,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and white",The economy,My candidate's positions on the issues,No,,,,,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Conservative,56.0,Independent/Something else,Conservative Republicans,Can unite the country,White,White,National questionnaire,White,White,White,,,East,,,,Female,White women,,Suburbs,Suburbs,English, New York,White suburban women,,,Election day exit poll,,,,,,,,,,,,Version 1,,,,,Election day,,No,,,,,,,
152284.0,0.31861271936,Donald Trump,The Republican candidate,,,Overturn it,30-44,30-59,30-34,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,,,An important factor,Important,Factor,,Call 3,27.0,,,,,,,,,Election day,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,Personal choice,Treats all people fairly,Unfavorable,Unfavorable,,,Only Trump,Favorable,,,,5.0,,,,,,,,"Under $100,000","$30,000 or more","Under $50,000","Under $50,000","$30,000-$49,999","Under $50,000 and white",The economy,My candidate's positions on the issues,No,,,,,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Something else,Independent Women,White Independent,Conservative,56.0,Moderate/Liberal Republicans,Conservative Independents,Has good judgment,White,White,National questionnaire,White,White,White,,,East,,,,Female,White women,,Suburbs,Suburbs,English, New York,White suburban women,,,Election day exit poll,,,,,,,,,,,,Version 1,,,,,Election day,,No,,,,,,,
133404.0,0.31870503277,Donald Trump,The Republican candidate,,,,18-29,18-29,25-29,18-44,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Complete,Concerned,Concerned or scared,,,,,Call 2,3.0,,,,,,,,,Election day,"Rebuilding the economy now, even if it hurts efforts to contain the coronavirus",Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,,,,,,,,,,,For your candidate,1.0,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Donald Trump,Donald Trump,,,,,,,,,,,,No,,,,,Good,Excellent or good,No,,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Conservative,21.0,Independent/Something else,Conservative Republicans,,White,White,National questionnaire,White,White,White,,,South,,,,Female,White women,,"Cities 10,000-50,000",Small Cities/Rural,, North Carolina,Other,,,Election day exit poll,,,,,,,,,Excited,Excited or optimistic,No,Version 2,,Donald Trump,,,Election day,,,,No,Non-working women,,,All others,Non-working women
133450.0,0.31870503277,Donald Trump,The Republican candidate,,,,18-29,18-29,18-24,18-44,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,Complete,Scared,Concerned or scared,,,,,Call 2,3.0,,,,,,,,,Election day,"Rebuilding the economy now, even if it hurts efforts to contain the coronavirus",Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,,,,,,,,,,,For your candidate,1.0,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Donald Trump,Donald Trump,,,,,,,,,,,,No,,,,,Excellent,Excellent or good,Yes,,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Conservative,21.0,Independent/Something else,Conservative Republicans,,White,White,National questionnaire,White,White,White,,,South,,,,Female,White women,,"Cities 10,000-50,000",Small Cities/Rural,, North Carolina,Other,,,Election day exit poll,,,,,,,,,Excited,Excited or optimistic,No,Version 2,,Didn't vote,,,Election day,,,,Yes,Working women,,,Working women,Working women
144906.0,0.31887843525,Donald Trump,The Republican candidate,,,,18-29,18-29,18-24,18-44,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,Complete,Optimistic,Excited or optimistic,,,,,Call 3,11.0,,,,,,,,,Election day,"Containing the coronavirus now, even if it hurts the economy",Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,,,,,,,,,,,Against his opponent,2.0,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Joe Biden,Donald Trump,,,,,,,,,,,,No,,,,,Good,Excellent or good,No,,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Conservative,36.0,Independent/Something else,Conservative Republicans,,White,White,National questionnaire,White,White,White,,,South,,,,Male,White men,,Suburbs,Suburbs,English, Georgia,White suburban men,,,Election day exit poll,,,,,,,,,Optimistic,Excited or optimistic,No,Version 2,,Donald Trump,,,Election day,,,,Yes,Working men,,,All others,Working men
124307.0,0.31905512284,Donald Trump,The Republican candidate,,,Overturn it,65+,60+,65-74,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,,A minor factor,Not important,Factor,,Call 1,1.0,,,,,,,,,Election day,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,Personal choice,Treats all people fairly,Unfavorable,Unfavorable,,,Only Trump,Favorable,,,,2.0,,,,,,,,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and white",Crime and safety,My candidate's positions on the issues,No,,,,,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Conservative,1.0,Independent/Something else,Conservative Republicans,Cares about people like me,White,White,National questionnaire,White,White,White,,,East,,,,Male,White men,,Suburbs,Suburbs,,Delaware,White suburban men,,,Election day exit poll,,,,,,,,,,,,Version 1,,,,,Election day,,No,,,,,,,
120247.0,0.31919353015,Donald Trump,The Republican candidate,,,,65+,60+,65-74,45+,60+,65+,Non-Black 60+,All others,All others,Complete,,,,,,,,,,,Somewhat well,Very well or somewhat well,Very confident or somewhat confident,Somewhat confident,A severe financial hardship,A severe financial hardship or a moderate financial hardship,Absentee or early in-person,,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,,Unfavorable,Favorable,,,Only Pence,,,2.0,,,,,Joe Biden does not,Only Donald Trump,Donald Trump does,,,,,,,,,No,,About the same,,,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,All others,Conservative,,Independent/Something else,Conservative Republicans,,Other,Other,National questionnaire,Other,Non-white,Other,One of many important problems,The most important problem or one of many important problems,West,,,,Male,All other races,,,,English,California,Other,,,Telephone survey,,,,,,,Strongly or somewhat disapprove,Somewhat disapprove,,,,Version 3,,,Somewhat difficult,Somewhat difficult or very difficult,Early in-person,,,,,,,,,
142480.0,0.31947646301,Donald Trump,The Republican candidate,,,Keep it as is,30-44,30-59,35-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,,,The most important factor,Important,Factor,,Call 1,1.0,,,,,,,,,Election day,,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,Public health responsibility,Treats all people fairly,Unfavorable,Unfavorable,,,Only Trump,Favorable,,,,1.0,,,,,,,,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and white",The economy,My candidate's personal qualities,No,,,,,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Liberal,25.0,Conservative Republicans,Mod./Liberal Republicans,Is a strong leader,White,White,National questionnaire,White,White,White,,,East,,,,Male,White men,,"Cities 50,000-500,000","Cities over 50,000",,Delaware,Other,,,Election day exit poll,,,,,,,,,,,,Version 1,,,,,Election day,,No,,,,,,,
120108.0,0.31980402473,Donald Trump,The Republican candidate,,,,65+,60+,75 or older,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,,,,,,,43.0,,,Somewhat badly,Somewhat badly or very badly,Very confident or somewhat confident,Very confident,A severe financial hardship,A severe financial hardship or a moderate financial hardship,Absentee or early in-person,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,,,,,Unfavorable,Favorable,,,Only Pence,,,4.0,,,,,Joe Biden does not,Only Donald Trump,Donald Trump does,,,,,,,,,No,,Better than life today,,,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Conservative,,Independent/Something else,Conservative Republicans,,White,White,National questionnaire,White,White,White,One of many important problems,The most important problem or one of many important problems,West,,,,Female,White women,,Suburbs,Suburbs,English,California,White suburban women,,,Telephone survey,,,,,,,Strongly or somewhat approve,Strongly approve,,,,Version 3,,,Very easy,Very easy or somewhat easy,By mail,,,,,,,,,
136709.0,0.31990729351,Donald Trump,The Republican candidate,,,Overturn it,18-29,18-29,25-29,18-44,18-29,25-29,Black 18-29,Black 18-29,Black 18-29,Complete,,,An important factor,Important,Factor,,Call 2,14.0,,,,,,,,,Election day,,Never attended college,No college degree,High school graduate or less,Non white no college degree,Non-whites,Personal choice,Treats all people fairly,Unfavorable,Unfavorable,,,Only Trump,Favorable,,,,1.0,,,,,,,,"Under $100,000","Under $30,000","Under $50,000","Under $50,000","Under $30,000","Under $50,000 and non white",Crime and safety,My candidate's positions on the issues,No,,,,,,,,,Republican,Black non-Democrat,All Republicans,Republican men,Republican,Republican Men,All others,Moderate,16.0,Conservative Republicans,Mod./Liberal Republicans,Cares about people like me,Black,Black,National questionnaire,Black,Non-white,Black,,,South,,,,Male,Black men,,Suburbs,Suburbs,English, Georgia,Other,,,Election day exit poll,,,,,,,,,,,,Version 1,,,,,Election day,,No,,,,,,,
119796.0,0.32002244956,Donald Trump,The Republican candidate,,,,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,Latino 45-59,Latino 45-64,Complete,Omit,Omit,,,,,,3.0,,,,,,,,,Absentee or early in-person,"Rebuilding the economy now, even if it hurts efforts to contain the coronavirus",Never attended college,No college degree,High school graduate or less,Non white no college degree,Non-whites,,,,,,,,,,,For your candidate,1.0,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Omit,Donald Trump,,,,,,,,,,,,,,,,,Good,Excellent or good,No,,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,All others,Conservative,,Independent/Something else,Conservative Republicans,,Other,Hispanic/Latino,National questionnaire,Hispanic/Latino,Non-white,,,,South,,,,Male,Latino men,,Suburbs,Suburbs,, North Carolina,Other,,,Telephone survey,,,,,,,,,Excited,Excited or optimistic,No,Version 2,,Donald Trump,,,By mail,,,,Yes,Working men,,,All others,Working men
119685.0,0.32009294503,Donald Trump,The Republican candidate,,,,30-44,30-59,35-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,Scared,Concerned or scared,,,,,,1.0,,,,,,,,,Absentee or early in-person,"Rebuilding the economy now, even if it hurts efforts to contain the coronavirus",Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White men non college graduates,,,,,,,,,,,For your candidate,3.0,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Donald Trump,Donald Trump,,,,,,,,,,,,,,,,,Good,Excellent or good,No,,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Conservative,,Independent/Something else,Conservative Republicans,,White,White,National questionnaire,White,White,,,,West,,,,Male,White men,,Rural,Small Cities/Rural,,Montana,Other,,,Telephone survey,,,,,,,,,Optimistic,Excited or optimistic,No,Version 2,,Donald Trump,,,By mail,,,,Yes,Working men,,,All others,Working men
122668.0,0.32017380599,Donald Trump,The Republican candidate,,,Keep it as is,18-29,18-29,18-24,18-44,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,Complete,,,The most important factor,Important,Factor,,Call 1,10.0,,,,,,,,,Election day,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,Personal choice,Treats all people fairly,Unfavorable,Favorable,,,Only Trump,Favorable,,,,3.0,,,,,,,,"Under $100,000","Under $30,000","Under $50,000","Under $50,000","Under $30,000","Under $50,000 and white",Racial inequality,My candidate's positions on the issues,No,,,,,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Moderate,44.0,Conservative Republicans,Mod./Liberal Republicans,Has good judgment,White,White,National questionnaire,White,White,White,,,South,,,,Female,White women,,"Cities 50,000-500,000","Cities over 50,000",, North Carolina,Other,,,Election day exit poll,,,,,,,,,,,,Version 1,,,,,Election day,,Yes,,,,,,,
128577.0,0.32035115173,Donald Trump,The Republican candidate,,,Overturn it,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,,,A minor factor,Not important,Factor,,Call 1,3.0,,,,,,,,,Election day,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,Personal choice,Treats all people fairly,Unfavorable,Unfavorable,,,Only Trump,Favorable,,,,4.0,,,,,,,,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and white",The economy,My candidate's positions on the issues,No,,,,,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Conservative,42.0,Independent/Something else,Conservative Republicans,Cares about people like me,White,White,National questionnaire,White,White,White,,,South,,,,Male,White men,,Rural,Small Cities/Rural,,Oklahoma,Other,,,Election day exit poll,,,,,,,,,,,,Version 1,,,,,Election day,,No,,,,,,,
