ID,WEIGHT,PRSFL20,AGE,AGE3,AGE10,AGE45,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,BIDENWINGEN,BIDENWINGENB,CALL,CDNUM,CHILD12,CLIMATECHANGE,CONTAINCOVID,CONTAINCOVID2,COUNT2,COUNTACC,CUBAN,CUBANPR4,EARLYVELECTION,ECONVCORONA20,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,FAVBIDEN2,FAVPRES20,FAVTRUMP,FINSIT,FORCAND,GEOCODE,HANDLECORONA20,HANDLEECON20,ISSUE20,LATINO,LGBT,NEC,NEC2,NEWVOTER,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,PUERTORICAN,QLT20,QRACE3,QRACEAI,QTYPE,RACE,RACE2B,RACEAI,RACISM20,RACISM20B,REGION,REL5,RELIGN18,RELWHITE,SEX,SEXBYRACE,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,SUBURBWHITE,TELEPOLL,TEMPBIDEN,TEMPERAMENT20,TEMPTRUMP,TIME16,TIME16MONTH,TIME16WEEK,TRUMP2,TRUMP4,TRUMPWINGEN20,TRUMPWINGEN20B,VERSION,VOTE2016,VOTEMETHOD
59273.0,0.72488614012,Joe Biden,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,All others,All others,Complete,,,,5.0,,Yes,,,,,No,No,Absentee or early in-person,"Containing the coronavirus now, even if it hurts the economy",Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,Favorable,Only Biden,Unfavorable,Worse today,,1.0,,,The coronavirus pandemic,No,,,,,,Democrat,Non-black Democrat,All Other,Democratic men,Democrat,Non-White Democrats,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,No,Is a strong leader,Other,Other,State questionnaire,Other,Non-white,Other,,,South,Protestant/Other Non-Catholic Christian,Other Christian,,Male,All other races,"Cities over 500,000","Cities over 50,000",English,Florida,Other,Telephone survey,Yes,Only Joe Biden does,No,Before that,Before that,Before that,,,,,Version 1,Hillary Clinton,Early in-person
59274.0,0.72488614012,Joe Biden,30-44,30-59,30-34,18-44,30-44,30-39,Black 30-44,Black 30-44,Black 30-44,Complete,,,,5.0,,Yes,,,,,No,No,Absentee or early in-person,"Containing the coronavirus now, even if it hurts the economy",Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,Unfavorable,Neither of them,Unfavorable,About the same,,1.0,,,The coronavirus pandemic,No,,,,,,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Non-White Democrats,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,No,Is a strong leader,Black,Black,State questionnaire,Black,Non-white,Black,,,South,Protestant/Other Non-Catholic Christian,Other Christian,,Female,Black women,"Cities over 500,000","Cities over 50,000",English,Florida,Other,Telephone survey,Yes,Only Joe Biden does,No,Before that,Before that,Before that,,,,,Version 1,Hillary Clinton,Early in-person
59275.0,0.72488614012,Joe Biden,45-65,30-59,50-59,45+,45-59,50-64,Black 45-59,Black 45-59,Black 45-64,Complete,,,,5.0,,Yes,,,,,No,No,Absentee or early in-person,"Containing the coronavirus now, even if it hurts the economy",Never attended college,No college degree,High school graduate or less,Non white no college degree,Non-whites,Favorable,Only Biden,Unfavorable,About the same,,1.0,,,The coronavirus pandemic,No,,,,,,Democrat,Black Democrat,Black Democrat,Democratic men,Democrat,Non-White Democrats,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,No,Is a strong leader,Black,Black,State questionnaire,Black,Non-white,Black,,,South,Protestant/Other Non-Catholic Christian,Other Christian,,Male,Black men,"Cities over 500,000","Cities over 50,000",English,Florida,Other,Telephone survey,Yes,Only Joe Biden does,No,Before that,Before that,Before that,,,,,Version 1,Didn't vote,Early in-person
59276.0,0.72488614012,Joe Biden,18-29,18-29,18-24,18-44,18-29,18-24,Black 18-29,Black 18-29,Black 18-29,Complete,,,,5.0,,Yes,,,,,No,No,Absentee or early in-person,"Containing the coronavirus now, even if it hurts the economy",Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,Favorable,Only Biden,Unfavorable,Worse today,,1.0,,,Crime and safety,No,,,,,,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Non-White Democrats,Liberal,,Liberal Democrats,Liberal Democrats,No,Is a strong leader,Black,Black,State questionnaire,Black,Non-white,Black,,,South,Protestant/Other Non-Catholic Christian,Other Christian,,Female,Black women,"Cities over 500,000","Cities over 50,000",English,Florida,Other,Telephone survey,Yes,Only Joe Biden does,No,Before that,Before that,Before that,,,,,Version 1,Didn't vote,Early in-person
59277.0,0.72488614012,Joe Biden,65+,60+,65-74,45+,60+,65+,Black 60+,Black 60+,Black 65+,Complete,,,,5.0,,Yes,,,,,No,No,Absentee or early in-person,"Containing the coronavirus now, even if it hurts the economy",Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,Favorable,Only Biden,Unfavorable,About the same,,1.0,,,Racial inequality,No,,,,,,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Non-White Democrats,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,No,Has good judgment,Black,Black,State questionnaire,Black,Non-white,Black,,,South,Protestant/Other Non-Catholic Christian,Other Christian,,Female,Black women,"Cities over 500,000","Cities over 50,000",English,Florida,Other,Telephone survey,Yes,Only Joe Biden does,No,Before that,Before that,Before that,,,,,Version 1,Hillary Clinton,Early in-person
59278.0,0.72488614012,Joe Biden,30-44,30-59,35-39,18-44,30-44,30-39,Black 30-44,Black 30-44,Black 30-44,Complete,,,,5.0,,Yes,,,,,No,No,Absentee or early in-person,"Containing the coronavirus now, even if it hurts the economy",Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,Favorable,Only Biden,Unfavorable,Better today,,1.0,,,The coronavirus pandemic,No,,,,,,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Non-White Democrats,Conservative,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,No,Is a strong leader,Black,Black,State questionnaire,Black,Non-white,Black,,,South,Something else,Other,,Female,Black women,"Cities over 500,000","Cities over 50,000",English,Florida,Other,Telephone survey,Yes,Only Joe Biden does,No,Before that,Before that,Before that,,,,,Version 1,Hillary Clinton,Early in-person
59279.0,0.72488614012,Joe Biden,65+,60+,65-74,45+,60+,65+,Black 60+,Black 60+,Black 65+,Complete,,,,5.0,,Yes,,,,,No,No,Absentee or early in-person,"Containing the coronavirus now, even if it hurts the economy",Never attended college,No college degree,High school graduate or less,Non white no college degree,Non-whites,Favorable,Only Biden,Unfavorable,Worse today,,1.0,,,Health care policy,No,,,,,,Democrat,Black Democrat,Black Democrat,Democratic men,Democrat,Non-White Democrats,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,No,Can unite the country,Black,Black,State questionnaire,Black,Non-white,Black,,,South,Something else,Other,,Male,Black men,"Cities over 500,000","Cities over 50,000",English,Florida,Other,Telephone survey,Yes,Both of them do,Yes,Before that,Before that,Before that,,,,,Version 1,Hillary Clinton,Early in-person
59280.0,0.54530263719,Joe Biden,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,Latino 45-59,Latino 45-64,Complete,,,,9.0,,Yes,,,,,No,"Yes, other Hispanic",Absentee or early in-person,"Containing the coronavirus now, even if it hurts the economy",Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,Favorable,Only Biden,Unfavorable,About the same,,2.0,,,The economy,Yes,,,,,,Democrat,Non-black Democrat,Latino Democrat,Democratic women,Democrat,Non-White Democrats,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,No,Cares about people like me,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,,,South,Catholic,Catholic,,Female,Latino women,Suburbs,Suburbs,English,Florida,Other,Telephone survey,Yes,Only Joe Biden does,No,Before that,Before that,Before that,,,,,Version 1,Didn't vote,Early in-person
59281.0,0.54530263719,Joe Biden,18-29,18-29,18-24,18-44,18-29,18-24,Non-Black 18-29,All others,All others,Complete,,,,9.0,,Yes,,,,,No,No,Absentee or early in-person,"Containing the coronavirus now, even if it hurts the economy",Never attended college,No college degree,High school graduate or less,Non white no college degree,Non-whites,Favorable,Only Biden,Unfavorable,About the same,,2.0,,,Racial inequality,No,,,,,,Democrat,Non-black Democrat,All Other,Democratic women,Democrat,Non-White Democrats,Liberal,,Liberal Democrats,Liberal Democrats,No,Can unite the country,Other,Asian,State questionnaire,Asian,Non-white,Asian,,,South,None,None,,Female,All other races,Suburbs,Suburbs,English,Florida,Other,Telephone survey,Yes,Only Joe Biden does,No,Before that,Before that,Before that,,,,,Version 1,Didn't vote,Early in-person
59282.0,0.54530263719,Joe Biden,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,,,,9.0,,Yes,,,,,No,No,Absentee or early in-person,"Containing the coronavirus now, even if it hurts the economy",Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,Favorable,Only Biden,Unfavorable,Better today,,2.0,,,The economy,No,,,,,,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Liberal,,Liberal Democrats,Liberal Democrats,No,Can unite the country,White,White,State questionnaire,White,White,White,,,South,Catholic,Catholic,Catholic,Female,White women,Suburbs,Suburbs,English,Florida,White suburban women,Telephone survey,Yes,Only Joe Biden does,No,Before that,Before that,Before that,,,,,Version 1,Hillary Clinton,Early in-person
59283.0,0.71163796437,Joe Biden,45-65,60+,60-64,45+,60+,50-64,Black 60+,Black 60+,Black 45-64,Complete,,,,9.0,,Yes,,,,,No,No,Absentee or early in-person,"Containing the coronavirus now, even if it hurts the economy",Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,Favorable,Only Biden,Unfavorable,Worse today,,2.0,,,Racial inequality,No,,,,,,Independent/Something else,Black non-Democrat,Black Independent,Independent men,Independent,All others,Conservative,,Moderate/Liberal Republicans,Conservative Independents,No,Can unite the country,Black,Black,State questionnaire,Black,Non-white,Black,,,South,Protestant/Other Non-Catholic Christian,Protestant,,Male,Black men,Suburbs,Suburbs,English,Florida,Other,Telephone survey,Yes,Only Joe Biden does,No,Before that,Before that,Before that,,,,,Version 1,Hillary Clinton,Early in-person
59284.0,0.36116659043,Joe Biden,18-29,18-29,18-24,18-44,18-29,18-24,Non-Black 18-29,Latino 18-29,Latino 18-29,Complete,,,,26.0,,Yes,,,,,Yes,"Yes, Cuban",Absentee or early in-person,"Rebuilding the economy now, even if it hurts efforts to contain the coronavirus",Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,Favorable,Only Biden,Unfavorable,Better today,,5.0,,,Racial inequality,Yes,,,,,,Democrat,Non-black Democrat,Latino Democrat,Democratic men,Democrat,Non-White Democrats,Liberal,,Liberal Democrats,Liberal Democrats,No,Can unite the country,Other,,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,,,South,Catholic,Catholic,,Male,Latino men,"Cities 50,000-500,000","Cities over 50,000",English,Florida,Other,Telephone survey,No,Only Donald Trump does,Yes,In October,In the last month,Before that,,,,,Version 1,Didn't vote,Early in-person
59285.0,0.36116659043,Joe Biden,18-29,18-29,25-29,18-44,18-29,25-29,Black 18-29,Black 18-29,Black 18-29,Complete,,,,27.0,,Yes,,,,,No,No,Absentee or early in-person,"Rebuilding the economy now, even if it hurts efforts to contain the coronavirus",Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,Favorable,Only Biden,Unfavorable,Better today,,5.0,,,The economy,No,,,,,,Democrat,Black Democrat,Black Democrat,Democratic men,Democrat,Non-White Democrats,Liberal,,Liberal Democrats,Liberal Democrats,No,Is a strong leader,Black,Black,State questionnaire,Black,Non-white,Black,,,South,None,None,,Male,Black men,"Cities 50,000-500,000","Cities over 50,000",English,Florida,Other,Telephone survey,Yes,Only Joe Biden does,No,In October,In the last month,Before that,,,,,Version 1,Didn't vote,Early in-person
59286.0,0.36116659043,Joe Biden,18-29,18-29,25-29,18-44,18-29,25-29,Black 18-29,Black 18-29,Black 18-29,Complete,,,,27.0,,No,,,,,No,No,Absentee or early in-person,"Containing the coronavirus now, even if it hurts the economy",Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,Favorable,Both of them,Favorable,Omit,,5.0,,,Crime and safety,No,,,,,,Democrat,Black Democrat,Black Democrat,Democratic men,Democrat,Non-White Democrats,Liberal,,Liberal Democrats,Liberal Democrats,No,Omit,Black,Black,State questionnaire,Black,Non-white,Black,,,South,None,None,,Male,Black men,"Cities 50,000-500,000","Cities over 50,000",English,Florida,Other,Telephone survey,No,Only Donald Trump does,Yes,In September,Before that,Before that,,,,,Version 1,Hillary Clinton,Early in-person
59287.0,0.36116659043,Joe Biden,30-44,30-59,40-44,18-44,30-44,40-49,Non-Black 30-44,Latino 30-44,Latino 30-44,Complete,,,,27.0,,Yes,,,,,No,"Yes, Puerto Rican",Absentee or early in-person,"Containing the coronavirus now, even if it hurts the economy",Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,Favorable,Both of them,Favorable,Better today,,5.0,,,Crime and safety,Yes,,,,,,Democrat,Non-black Democrat,Latino Democrat,Democratic women,Democrat,Non-White Democrats,Liberal,,Liberal Democrats,Liberal Democrats,Yes,Cares about people like me,Other,White,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,,,South,Protestant/Other Non-Catholic Christian,Protestant,,Female,Latino women,"Cities 50,000-500,000","Cities over 50,000",English,Florida,Other,Telephone survey,Yes,Both of them do,Yes,In October,In the last month,Before that,,,,,Version 1,Other,Early in-person
59288.0,0.16618854577,Joe Biden,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,Latino 60+,Latino 45-64,Complete,,,,27.0,,No,,,,,No,No,Absentee or early in-person,Omit,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,Omit,Omit,Omit,About the same,,5.0,,,Omit,No,,,,,,,,,,,,,,,,No,Omit,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,,,South,,,,Female,Latino women,"Cities 50,000-500,000","Cities over 50,000",English,Florida,Other,Telephone survey,Omit,Omit,Omit,In October,In the last month,Before that,,,,,Version 1,Omit,Early in-person
59289.0,0.16618854577,Joe Biden,30-44,30-59,35-39,18-44,30-44,30-39,Non-Black 30-44,Latino 30-44,Latino 30-44,Complete,,,,27.0,,Yes,,,,,Yes,"Yes, Cuban",Absentee or early in-person,Omit,Never attended college,No college degree,High school graduate or less,Non white no college degree,Non-whites,Omit,Omit,Omit,Better today,,5.0,,,Omit,Yes,,,,,,,,,,,,,,,,No,Omit,Other,White,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,,,South,,,,Female,Latino women,"Cities 50,000-500,000","Cities over 50,000",English,Florida,Other,Telephone survey,Omit,Omit,Omit,In October,In the last month,Before that,,,,,Version 1,Omit,Early in-person
59290.0,0.36116659043,Joe Biden,30-44,30-59,35-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,,,,26.0,,No,,,,,No,No,Absentee or early in-person,"Rebuilding the economy now, even if it hurts efforts to contain the coronavirus",Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,Favorable,Only Biden,Unfavorable,About the same,,5.0,,,Crime and safety,No,,,,,,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,No,Has good judgment,White,White,State questionnaire,White,White,White,,,South,Jewish,Jewish,Jewish,Female,White women,"Cities 50,000-500,000","Cities over 50,000",English,Florida,Other,Telephone survey,Yes,Both of them do,Yes,In October,In the last month,Before that,,,,,Version 1,Didn't vote,Early in-person
59291.0,0.36116659043,Joe Biden,30-44,30-59,30-34,18-44,30-44,30-39,Non-Black 30-44,Latino 30-44,Latino 30-44,Complete,,,,26.0,,Omit,,,,,No,No,Absentee or early in-person,Omit,Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,Omit,Omit,Omit,Better today,,5.0,,,The economy,No,,,,,,Democrat,Non-black Democrat,Latino Democrat,Democratic women,Democrat,Non-White Democrats,,,,,No,Cares about people like me,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,,,South,None,None,,Female,Latino women,"Cities 50,000-500,000","Cities over 50,000",English,Florida,Other,Telephone survey,Omit,Omit,Omit,Before that,Before that,Before that,,,,,Version 1,Didn't vote,Early in-person
59292.0,0.36116659043,Joe Biden,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,Latino 45-59,Latino 45-64,Complete,,,,27.0,,Yes,,,,,Yes,"Yes, Cuban",Absentee or early in-person,"Containing the coronavirus now, even if it hurts the economy",Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,Favorable,Only Biden,Unfavorable,Worse today,,5.0,,,The economy,Yes,,,,,,Democrat,Non-black Democrat,Latino Democrat,Democratic women,Democrat,Non-White Democrats,Liberal,,Liberal Democrats,Liberal Democrats,No,Has good judgment,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,,,South,None,None,,Female,Latino women,"Cities 50,000-500,000","Cities over 50,000",English,Florida,Other,Telephone survey,Yes,Only Joe Biden does,No,In October,In the last month,Before that,,,,,Version 1,Hillary Clinton,Early in-person
