ID,WEIGHT,PRSWI20,ABORT2,ABORTION,AGE,AGE3,AGE10,AGE45,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,CALL,CDNUM,CHILD12,CONTAINCOVID,CONTAINCOVID2,COUNT2,COUNTACC,EARLYVELECTION,ECONVCORONA20,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,FAVBIDEN2,FAVPRES20,FAVTRUMP,FINSIT,FORCAND,GEOCODE,GOVTANGR16,GOVTANGR16B,HANDLECORONA20,HANDLEECON20,INC100K,INC30K,INC50K,INCOME3,INCOME20,INCWHITE,ISSUE20,LATINO,LGBT,NEC,NEC2,NEWVOTER,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYWHITE,PHIL3,POLICEEVENTS20,PRECINCT,PTYIDEO,PTYIDEO7,QLT20,QRACE3,QRACEAI,QTYPE,RACE,RACE2B,RACEAI,RACISM20,RACISM20B,REGION,SEX,SEXBYRACE,SIZEPLAC,SIZEPLC3,STANUM,SUBURBWHITE,TELEPOLL,TEMPBIDEN,TEMPERAMENT20,TEMPTRUMP,TIME16,TIME16MONTH,TIME16WEEK,TRUMP2,TRUMP4,UNIONHH12,VERSION,VOTE2016,VOTEEXPERIENCE,VOTEEXPERIENCE2,VOTEMETHOD,WHNCLINC
127207.0,0.44531962419,Joe Biden,Legal,Legal in all cases,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Call 1,4.0,No,Very badly,Somewhat badly or very badly,Very confident or somewhat confident,Very confident,Election day,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,,,,,Against his opponent,1.0,,,Joe Biden,Joe Biden,,,,,,,,No,No,Poor,Not so good or poor,No,Women without children,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Liberal,A sign of broader problems,55.0,Liberal Democrats,Liberal Democrats,,White,White,State questionnaire,White,White,White,A minor problem,A minor problem or not a problem at all,Midwest,Female,White women,Suburbs,Suburbs,Wisconsin,White suburban women,Election day exit poll,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,No,Version 2,,Very easy,Very easy or somewhat easy,Election day,
127219.0,1.45178350995,Joe Biden,Legal,Legal in most cases,18-29,18-29,18-24,18-44,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,Complete,Call 1,2.0,No,Very badly,Somewhat badly or very badly,Very confident or somewhat confident,Very confident,Election day,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,,,,,For your candidate,5.0,,,Joe Biden,Joe Biden,,,,,,,,No,No,Not so good,Not so good or poor,Yes,Women without children,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Liberal,A sign of broader problems,88.0,Liberal Democrats,Liberal Democrats,,White,White,State questionnaire,White,White,White,One of many important problems,The most important problem or one of many important problems,Midwest,Female,White women,Suburbs,Suburbs,Wisconsin,White suburban women,Election day exit poll,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,Yes,Version 2,,Very easy,Very easy or somewhat easy,Election day,
127226.0,1.45178350995,Joe Biden,Legal,Legal in most cases,18-29,18-29,18-24,18-44,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,Complete,Call 1,2.0,No,Very badly,Somewhat badly or very badly,Very confident or somewhat confident,Very confident,Election day,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,,,,,For your candidate,5.0,,,Joe Biden,Joe Biden,,,,,,,,No,No,Not so good,Not so good or poor,Yes,Women without children,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Liberal,A sign of broader problems,88.0,Liberal Democrats,Liberal Democrats,,White,White,State questionnaire,White,White,White,One of many important problems,The most important problem or one of many important problems,Midwest,Female,White women,Suburbs,Suburbs,Wisconsin,White suburban women,Election day exit poll,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,Yes,Version 2,,Very easy,Very easy or somewhat easy,Election day,
127231.0,0.68966723731,Donald Trump,Illegal,Illegal in all cases,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,Call 1,7.0,No,Somewhat well,Very well or somewhat well,Very confident or somewhat confident,Somewhat confident,Election day,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,,,,For your candidate,6.0,,,Donald Trump,Donald Trump,,,,,,,,No,No,Good,Excellent or good,No,Women without children,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Conservative,Isolated events,11.0,Independent/Something else,Conservative Republicans,,White,White,State questionnaire,White,White,White,One of many important problems,The most important problem or one of many important problems,Midwest,Female,White women,Rural,Small Cities/Rural,Wisconsin,Other,Election day exit poll,,,,,,,Strongly or somewhat approve,Strongly approve,No,Version 2,,Very easy,Very easy or somewhat easy,Election day,
127254.0,0.84786787323,Donald Trump,Legal,Legal in most cases,18-29,18-29,25-29,18-44,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Complete,Call 1,6.0,No,Very well,Very well or somewhat well,Very confident or somewhat confident,Very confident,Election day,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,,,,For your candidate,2.0,,,Donald Trump,Donald Trump,,,,,,,,No,No,Excellent,Excellent or good,No,Women without children,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Conservative,Isolated events,77.0,Independent/Something else,Conservative Republicans,,White,White,State questionnaire,White,White,White,Not a problem at all,A minor problem or not a problem at all,Midwest,Female,White women,Suburbs,Suburbs,Wisconsin,White suburban women,Election day exit poll,,,,,,,Strongly or somewhat approve,Strongly approve,No,Version 2,,Very easy,Very easy or somewhat easy,Election day,
127294.0,0.29561765011,Joe Biden,Legal,Legal in all cases,18-29,18-29,18-24,18-44,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,Complete,Call 1,4.0,No,Very badly,Somewhat badly or very badly,Very confident or somewhat confident,Very confident,Election day,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,,,,Against his opponent,1.0,,,Joe Biden,Joe Biden,,,,,,,,No,Yes,Not so good,Not so good or poor,No,Women without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Something else,White Independent,Liberal,A sign of broader problems,71.0,Moderate/Liberal Republicans,Liberal Independents,,White,White,State questionnaire,White,White,White,The most important problem,The most important problem or one of many important problems,Midwest,Female,White women,"Cities over 500,000","Cities over 50,000",Wisconsin,Other,Election day exit poll,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,No,Version 2,,Somewhat difficult,Somewhat difficult or very difficult,Election day,
127309.0,0.57286964718,Donald Trump,Illegal,Illegal in most cases,30-44,30-59,30-34,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,Call 1,3.0,No,Somewhat well,Very well or somewhat well,Very confident or somewhat confident,Very confident,Election day,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,,,,Against his opponent,5.0,,,Donald Trump,Donald Trump,,,,,,,,No,No,Good,Excellent or good,No,Women without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,White Independent,Conservative,Isolated events,92.0,Moderate/Liberal Republicans,Conservative Independents,,White,White,State questionnaire,White,White,White,A minor problem,A minor problem or not a problem at all,Midwest,Female,White women,Rural,Small Cities/Rural,Wisconsin,Other,Election day exit poll,,,,,,,Strongly or somewhat approve,Somewhat approve,No,Version 2,,Very easy,Very easy or somewhat easy,Election day,
127328.0,0.36663902954,Joe Biden,Legal,Legal in most cases,18-29,18-29,18-24,18-44,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,Complete,Call 1,7.0,No,Very badly,Somewhat badly or very badly,Very confident or somewhat confident,Somewhat confident,Election day,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,,,,Against his opponent,6.0,,,Joe Biden,Joe Biden,,,,,,,,No,No,Good,Excellent or good,No,Women without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Something else,White Independent,Liberal,A sign of broader problems,30.0,Moderate/Liberal Republicans,Liberal Independents,,White,White,State questionnaire,White,White,White,One of many important problems,The most important problem or one of many important problems,Midwest,Female,White women,Suburbs,Suburbs,Wisconsin,White suburban women,Election day exit poll,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,No,Version 2,,Somewhat easy,Very easy or somewhat easy,Election day,
127370.0,0.86991398946,Donald Trump,Legal,Legal in most cases,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Call 1,4.0,No,Somewhat badly,Somewhat badly or very badly,Very confident or somewhat confident,Somewhat confident,Election day,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,,,,,For your candidate,1.0,,,Donald Trump,Donald Trump,,,,,,,,No,No,Good,Excellent or good,Yes,Women without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,White Independent,Conservative,A sign of broader problems,71.0,Moderate/Liberal Republicans,Conservative Independents,,White,White,State questionnaire,White,White,White,One of many important problems,The most important problem or one of many important problems,Midwest,Female,White women,"Cities over 500,000","Cities over 50,000",Wisconsin,Other,Election day exit poll,,,,,,,Strongly or somewhat approve,Strongly approve,No,Version 2,,Very easy,Very easy or somewhat easy,Election day,
127384.0,1.24804402009,Joe Biden,Illegal,Illegal in most cases,65+,60+,65-74,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Call 1,1.0,No,Very badly,Somewhat badly or very badly,Very confident or somewhat confident,Somewhat confident,Election day,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,,,,,For your candidate,5.0,,,Joe Biden,Joe Biden,,,,,,,,No,No,Good,Excellent or good,No,Women without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Something else,White Independent,Conservative,Isolated events,87.0,Moderate/Liberal Republicans,Conservative Independents,,White,White,State questionnaire,White,White,White,One of many important problems,The most important problem or one of many important problems,Midwest,Female,White women,Suburbs,Suburbs,Wisconsin,White suburban women,Election day exit poll,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,No,Version 2,,Very easy,Very easy or somewhat easy,Election day,
127394.0,0.60037582402,Donald Trump,Legal,Legal in most cases,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,Call 1,5.0,No,Somewhat badly,Somewhat badly or very badly,Very confident or somewhat confident,Somewhat confident,Election day,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,,,,,For your candidate,2.0,,,Donald Trump,Donald Trump,,,,,,,,No,No,Good,Excellent or good,No,Women without children,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Moderate,A sign of broader problems,102.0,Conservative Republicans,Mod./Liberal Republicans,,White,White,State questionnaire,White,White,White,One of many important problems,The most important problem or one of many important problems,Midwest,Female,White women,"Cities 50,000-500,000","Cities over 50,000",Wisconsin,Other,Election day exit poll,,,,,,,Strongly or somewhat approve,Somewhat approve,No,Version 2,,Very easy,Very easy or somewhat easy,Election day,
127423.0,0.86370556219,Joe Biden,Legal,Legal in most cases,65+,60+,65-74,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Call 1,7.0,No,Very badly,Somewhat badly or very badly,Very confident or somewhat confident,Very confident,Election day,,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,,,,,For your candidate,6.0,,,Joe Biden,Joe Biden,,,,,,,,,No,Good,Excellent or good,No,Women without children,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Moderate,A sign of broader problems,51.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,White,White,State questionnaire,White,White,White,One of many important problems,The most important problem or one of many important problems,Midwest,Female,White women,Suburbs,Suburbs,Wisconsin,White suburban women,Election day exit poll,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,No,Version 2,,Very easy,Very easy or somewhat easy,Election day,
127437.0,0.86370556219,Joe Biden,Legal,Legal in most cases,65+,60+,65-74,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Call 1,7.0,No,Very badly,Somewhat badly or very badly,Very confident or somewhat confident,Very confident,Election day,,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,,,,,For your candidate,6.0,,,Joe Biden,Joe Biden,,,,,,,,,No,Good,Excellent or good,No,Women without children,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Moderate,A sign of broader problems,51.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,White,White,State questionnaire,White,White,White,One of many important problems,The most important problem or one of many important problems,Midwest,Female,White women,Suburbs,Suburbs,Wisconsin,White suburban women,Election day exit poll,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,No,Version 2,,Very easy,Very easy or somewhat easy,Election day,
127446.0,0.86370556219,Joe Biden,Legal,Legal in most cases,65+,60+,65-74,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Call 1,7.0,No,Very badly,Somewhat badly or very badly,Very confident or somewhat confident,Very confident,Election day,,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,,,,,For your candidate,6.0,,,Joe Biden,Joe Biden,,,,,,,,,No,Good,Excellent or good,No,Women without children,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Moderate,A sign of broader problems,51.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,White,White,State questionnaire,White,White,White,One of many important problems,The most important problem or one of many important problems,Midwest,Female,White women,Suburbs,Suburbs,Wisconsin,White suburban women,Election day exit poll,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,No,Version 2,,Very easy,Very easy or somewhat easy,Election day,
