ID,WEIGHT,PRSKY20,SENKY20,AGE,AGE3,AGE10,AGE45,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,BRNAGAIN,CALL,CDNUM,CHILD12,CONTAINCOVID,CONTAINCOVID2,COUNT2,COUNTACC,EARLYVELECTION,ECONVCORONA20,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,FAVBIDEN2,FAVMCGRATH,FAVMCONL,FAVPRES20,FAVSENKY20,FAVTRUMP,FINSIT,FORCAND,GEOCODE,HANDLECORONA20,HANDLEECON20,INC100K,INC30K,INC50K,INCOME3,INCOME20,INCWHITE,ISSUE20,LATINO,LGBT,NEC,NEC2,NEWVOTER,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYWHITE,PHIL3,POLICEEVENTS20,PRECINCT,PTYIDEO,PTYIDEO7,QLT20,QRACE3,QRACEAI,QTYPE,RACE,RACE2B,RACEAI,RACISM20,RACISM20B,REGION,SEX,SEXBYRACE,SIZEPLAC,SIZEPLC3,STANUM,SUBURBWHITE,TELEPOLL,TEMPBIDEN,TEMPERAMENT20,TEMPTRUMP,TIME16,TIME16MONTH,TIME16WEEK,TRUMP2,TRUMP4,VERSION,VETVOTER,VOTEMETHOD,WHNCLINC,WHTEVANG
122871.0,0.29634444138,Donald Trump,Mitch McConnell,18-29,18-29,25-29,18-44,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Complete,,Call 1,6.0,,,,,,Election day,,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White men non college graduates,Unfavorable,,,Only Trump,,Favorable,,,2.0,,,"Under $100,000","$30,000 or more","Under $50,000","Under $50,000","$30,000-$49,999","Under $50,000 and white",The economy,No,,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Conservative,,24.0,Independent/Something else,Conservative Republicans,Cares about people like me,White,White,National questionnaire,White,White,White,,,South,Male,White men,Suburbs,Suburbs,Kentucky,White suburban men,Election day exit poll,,,,,,,,,Version 1,,Election day,Yes,
124332.0,0.29634444138,Donald Trump,Mitch McConnell,18-29,18-29,18-24,18-44,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,Complete,Yes,Call 1,6.0,Yes,,,,,Election day,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,,,,,,,Better today,,2.0,,,,,,,,,,No,No,,,,Women with children,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Conservative,,24.0,Independent/Something else,Conservative Republicans,,White,White,National questionnaire,White,White,White,,,South,Female,White women,Suburbs,Suburbs,Kentucky,White suburban women,Election day exit poll,No,Only Donald Trump does,Yes,Before that,Before that,Before that,,,Version 4,No,Election day,,White Born-again/Evangelical Christians
124661.0,0.29634444138,Donald Trump,Mitch McConnell,18-29,18-29,18-24,18-44,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,Complete,No,Call 1,6.0,Yes,,,,,Election day,,Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,,,,,,,Better today,,2.0,,,,,,,,,,No,No,,,,Women with children,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Liberal,,24.0,Conservative Republicans,Mod./Liberal Republicans,,White,White,National questionnaire,White,White,White,,,South,Female,White women,Suburbs,Suburbs,Kentucky,White suburban women,Election day exit poll,No,Only Donald Trump does,Yes,Before that,Before that,Before that,,,Version 4,No,Election day,,All others
125204.0,0.29634444138,Donald Trump,Mitch McConnell,18-29,18-29,18-24,18-44,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,Complete,,Call 1,6.0,,,,,,Election day,"Rebuilding the economy now, even if it hurts efforts to contain the coronavirus",Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,,,,,,,,For your candidate,2.0,Donald Trump,Donald Trump,,,,,,,,No,,Good,Excellent or good,No,,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Conservative,,24.0,Independent/Something else,Conservative Republicans,,White,White,National questionnaire,White,White,White,,,South,Male,White men,Suburbs,Suburbs,Kentucky,White suburban men,Election day exit poll,,,,,,,,,Version 2,,Election day,,
133085.0,0.29634444138,Donald Trump,Mitch McConnell,18-29,18-29,25-29,18-44,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Complete,,Call 2,6.0,,Very badly,Somewhat badly or very badly,Very confident or somewhat confident,Very confident,Election day,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,,,,,,,,,2.0,,,,,,,,,,No,,,,,,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Moderate,,24.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,White,White,National questionnaire,White,White,White,One of many important problems,The most important problem or one of many important problems,South,Female,White women,Suburbs,Suburbs,Kentucky,White suburban women,Election day exit poll,,,,,,,Strongly or somewhat disapprove,Somewhat disapprove,Version 3,,Election day,,
133243.0,0.29634444138,Donald Trump,Mitch McConnell,18-29,18-29,18-24,18-44,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,Complete,,Call 2,6.0,,,,,,Election day,,Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,Unfavorable,,,Only Trump,,Favorable,,,2.0,,,"Under $100,000","$30,000 or more","Under $50,000","Under $50,000","$30,000-$49,999","Under $50,000 and white",The coronavirus pandemic,No,,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Conservative,,24.0,Independent/Something else,Conservative Republicans,Cares about people like me,White,White,National questionnaire,White,White,White,,,South,Female,White women,Suburbs,Suburbs,Kentucky,White suburban women,Election day exit poll,,,,,,,,,Version 1,,Election day,Yes,
133703.0,0.29634444138,Donald Trump,Mitch McConnell,18-29,18-29,25-29,18-44,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Complete,,Call 2,6.0,,,,,,Election day,"Rebuilding the economy now, even if it hurts efforts to contain the coronavirus",Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,,,,,,,,For your candidate,2.0,Donald Trump,Donald Trump,,,,,,,,No,,Good,Excellent or good,Yes,,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Moderate,,24.0,Conservative Republicans,Mod./Liberal Republicans,,White,White,National questionnaire,White,White,White,,,South,Female,White women,Suburbs,Suburbs,Kentucky,White suburban women,Election day exit poll,,,,,,,,,Version 2,,Election day,,
123786.0,0.30414311528,Donald Trump,Mitch McConnell,18-29,18-29,25-29,18-44,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Not complete,,Call 1,2.0,Yes,,,,,Election day,,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,,,,,,,,Omit,5.0,,,,,,,,,,No,,,,No,Women with children,,,,,,,,,27.0,,,,White,White,State questionnaire,White,White,White,,,South,Female,White women,"Cities 50,000-500,000","Cities over 50,000",Kentucky,Other,Election day exit poll,,,,,,,,,Version 2,No,Election day,,
132244.0,0.30414311528,Donald Trump,Mitch McConnell,18-29,18-29,18-24,18-44,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,Complete,,Call 2,2.0,,,,,,Election day,"Rebuilding the economy now, even if it hurts efforts to contain the coronavirus",Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,Unfavorable,Unfavorable,Favorable,Only Trump,Only McConnell,Favorable,Better today,,5.0,,,"Under $100,000","$30,000 or more","Under $50,000","Under $50,000","$30,000-$49,999","Under $50,000 and white",The economy,No,,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Conservative,,27.0,Independent/Something else,Conservative Republicans,Is a strong leader,White,White,State questionnaire,White,White,White,,,South,Male,White men,"Cities 50,000-500,000","Cities over 50,000",Kentucky,Other,Election day exit poll,No,Only Donald Trump does,Yes,Before that,Before that,Before that,,,Version 1,,Election day,Yes,
61028.0,0.30905019014,Donald Trump,Mitch McConnell,65+,60+,65-74,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,No,,1.0,Yes,Somewhat well,Very well or somewhat well,Very confident or somewhat confident,Somewhat confident,Absentee or early in-person,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,,,,,,,,Against his opponent,5.0,Omit,Donald Trump,,,,,,,,No,No,Good,Excellent or good,No,Men with children,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Something else,White Independent,Conservative,Isolated events,,Moderate/Liberal Republicans,Conservative Independents,,White,White,State questionnaire,White,White,White,One of many important problems,The most important problem or one of many important problems,South,Male,White men,Rural,Small Cities/Rural,Kentucky,Other,Telephone survey,,,,,,,Strongly or somewhat approve,Somewhat approve,Version 2,Yes,Early in-person,,All others
121786.0,0.31751191038,Donald Trump,Mitch McConnell,18-29,18-29,25-29,18-44,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Complete,,Call 1,6.0,,,,,,Election day,,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White men non college graduates,Unfavorable,,,Neither of them,,Unfavorable,,,2.0,,,"$100,000 or more","$30,000 or more","$50,000 or more","$100,000","$100,000-$199,999","Over $50,000 and white",Omit,No,,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Something else,White Independent,Moderate,,88.0,Moderate/Liberal Republicans,Moderate Independents,Is a strong leader,White,White,National questionnaire,White,White,White,,,South,Male,White men,Rural,Small Cities/Rural,Kentucky,Other,Election day exit poll,,,,,,,,,Version 1,,Election day,No,
121815.0,0.31751191038,Donald Trump,Mitch McConnell,18-29,18-29,18-24,18-44,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,Complete,,Call 1,6.0,,,,,,Election day,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,Unfavorable,,,Only Trump,,Favorable,,,2.0,,,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and white",Omit,No,,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Conservative,,88.0,Independent/Something else,Conservative Republicans,Is a strong leader,White,White,National questionnaire,White,White,White,,,South,Female,White women,Rural,Small Cities/Rural,Kentucky,Other,Election day exit poll,,,,,,,,,Version 1,,Election day,No,
122070.0,0.31751191038,Donald Trump,Mitch McConnell,18-29,18-29,25-29,18-44,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Complete,,Call 1,6.0,,,,,,Election day,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,Unfavorable,,,Neither of them,,Unfavorable,,,2.0,,,"$100,000 or more","$30,000 or more","$50,000 or more","$100,000","$100,000-$199,999","Over $50,000 and white",The economy,No,,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Conservative,,88.0,Independent/Something else,Conservative Republicans,Can unite the country,White,White,National questionnaire,White,White,White,,,South,Male,White men,Rural,Small Cities/Rural,Kentucky,Other,Election day exit poll,,,,,,,,,Version 1,,Election day,No,
122184.0,0.31751191038,Donald Trump,Mitch McConnell,18-29,18-29,25-29,18-44,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Complete,,Call 1,6.0,,,,,,Election day,"Rebuilding the economy now, even if it hurts efforts to contain the coronavirus",Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,,,,,,,,For your candidate,2.0,Donald Trump,Donald Trump,,,,,,,,No,,Good,Excellent or good,Yes,,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Conservative,,88.0,Independent/Something else,Conservative Republicans,,White,White,National questionnaire,White,White,White,,,South,Female,White women,Rural,Small Cities/Rural,Kentucky,Other,Election day exit poll,,,,,,,,,Version 2,,Election day,,
132441.0,0.31751191038,Donald Trump,Mitch McConnell,,,,,,,,,,Complete,,Call 2,6.0,,,,,,Election day,,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,Unfavorable,,,Only Trump,,Favorable,,,2.0,,,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and white",The economy,No,,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Something else,White Independent,Conservative,,88.0,Moderate/Liberal Republicans,Conservative Independents,Is a strong leader,White,White,National questionnaire,White,White,White,,,South,Female,White women,Rural,Small Cities/Rural,Kentucky,Other,Election day exit poll,,,,,,,,,Version 1,,Election day,No,
132731.0,0.31751191038,Donald Trump,Mitch McConnell,18-29,18-29,18-24,18-44,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,Complete,,Call 2,6.0,,,,,,Election day,"Rebuilding the economy now, even if it hurts efforts to contain the coronavirus",Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,,,,,,,,For your candidate,2.0,Donald Trump,Donald Trump,,,,,,,,No,,Excellent,Excellent or good,No,,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Conservative,,88.0,Independent/Something else,Conservative Republicans,,White,White,National questionnaire,White,White,White,,,South,Male,White men,Rural,Small Cities/Rural,Kentucky,Other,Election day exit poll,,,,,,,,,Version 2,,Election day,,
144817.0,0.31751191038,Donald Trump,Mitch McConnell,18-29,18-29,18-24,18-44,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,Complete,,Call 3,6.0,,,,,,Election day,"Rebuilding the economy now, even if it hurts efforts to contain the coronavirus",Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,,,,,,,,For your candidate,2.0,Donald Trump,Donald Trump,,,,,,,,No,,Good,Excellent or good,No,,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Conservative,,88.0,Independent/Something else,Conservative Republicans,,White,White,National questionnaire,White,White,White,,,South,Female,White women,Rural,Small Cities/Rural,Kentucky,Other,Election day exit poll,,,,,,,,,Version 2,,Election day,,
60968.0,0.32418443388,Donald Trump,Mitch McConnell,65+,60+,75 or older,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Yes,,5.0,No,Somewhat well,Very well or somewhat well,Very confident or somewhat confident,Very confident,Absentee or early in-person,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,,,,,,,,Against his opponent,1.0,Donald Trump,Donald Trump,,,,,,,,No,No,Good,Excellent or good,No,Men without children,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Conservative,Isolated events,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,White,White,State questionnaire,White,White,White,Not a problem at all,A minor problem or not a problem at all,South,Male,White men,Rural,Small Cities/Rural,Kentucky,Other,Telephone survey,,,,,,,Strongly or somewhat approve,Strongly approve,Version 2,No,Early in-person,,White Born-again/Evangelical Christians
