ID,PRSNY20,HOUNY20,WEIGHT,ABORT2,ABORTION,ACASUPREME,AGE,AGE3,AGE10,AGE45,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,BIDENWINGEN,BIDENWINGENB,BREAK12,BREAK12A,BREAK12B,BRNAGAIN,CALL,CDNUM,CHILD12,CLIMATECHANGE,CONTAINCOVID,CONTAINCOVID2,COUNT2,COUNTACC,COVIDHARDSHIP,COVIDHARDSHIP2,EARLYVELECTION,ECONVCORONA20,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,FACEMASKS,FAIRJUSTICE20,FAVBIDEN2,FAVBLM,FAVHARRIS,FAVPENCE,FAVPRES20,FAVTRUMP,FAVVP20,FINSIT,FORCAND,GEOCODE,GOVTANGR16,GOVTANGR16B,HANDLECORONA20,HANDLEECON20,HEALTHBIDEN,HEALTHCAND20,HEALTHTRUMP,INC100K,INC30K,INC50K,INCOME3,INCOME20,INCWHITE,ISSUE20,ISSVQUAL20,LATINO,LGBT,LIFE,MARCHILD,MARRIED,NEC,NEC2,NEWVOTER,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYSEX,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QLT20,QRACE3,QRACEAI,QTYPE,RACE,RACE2B,RACEAI,RACISM20,RACISM20B,REGION,REL5,RELIGN18,RELWHITE,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,SUBURBWHITE,SUPREME16,SUPREME16B,TELEPOLL,TEMPBIDEN,TEMPERAMENT20,TEMPTRUMP,TIME16,TIME16MONTH,TIME16WEEK,TRUMP2,TRUMP4,TRUMPWINGEN20,TRUMPWINGEN20B,UNIONHH12,VERSION,VETVOTER,VOTE2016,VOTEEXPERIENCE,VOTEEXPERIENCE2,VOTEMETHOD,WHNCLINC,WHTEVANG,WORK,WORKSEX,WPROTBRN,WPROTBRN3,WRKWOMEN,WRKWOMEN4,ZIPCODE
134064.0,Joe Biden,The Democratic candidate,0.80938502201,,,,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,,,,,,,Call 2,27.0,,,Very badly,Somewhat badly or very badly,Very confident or somewhat confident,Somewhat confident,A moderate financial hardship,A severe financial hardship or a moderate financial hardship,Election day,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,,,,,Favorable,Unfavorable,,,Only Harris,,,5.0,,,,,Joe Biden does,Only Joe Biden,Donald Trump does not,,,,,,,,,No,,Worse than life today,,,,,,,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Liberal,56.0,Liberal Democrats,Liberal Democrats,,White,White,National questionnaire,White,White,White,One of many important problems,The most important problem or one of many important problems,East,,,,Female,White women,,Suburbs,Suburbs,English, New York,White suburban women,,,Election day exit poll,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,,,,Version 3,,,Very easy,Very easy or somewhat easy,Election day,,,,,,,,,14485.0
134068.0,Joe Biden,The Democratic candidate,1.478497247,,,Keep it as is,65+,60+,65-74,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,,An important factor,Important,Factor,,Call 1,16.0,,,,,,,,,Election day,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,Public health responsibility,Treats Black people unfairly,Favorable,Favorable,,,Only Biden,Unfavorable,,,,3.0,,,,,,,,"$100,000 or more","$30,000 or more","$50,000 or more","$100,000","$100,000-$199,999","Over $50,000 and white",Racial inequality,My candidate's positions on the issues,No,,,,,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,Independent Men,White Independent,Liberal,156.0,Moderate/Liberal Republicans,Liberal Independents,Can unite the country,White,White,National questionnaire,White,White,White,,,East,,,,Male,White men,,Suburbs,Suburbs,English, New York,White suburban men,,,Election day exit poll,,,,,,,,,,,,Version 1,,,,,Election day,No,,,,,,,,10706.0
134070.0,Joe Biden,The Democratic candidate,0.64027384935,,,,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,,,,,,,Call 2,5.0,,,Very badly,Somewhat badly or very badly,Very confident or somewhat confident,Somewhat confident,A moderate financial hardship,A severe financial hardship or a moderate financial hardship,Election day,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,,,,,Favorable,Unfavorable,,,Only Harris,,,1.0,,,,,Joe Biden does,Only Joe Biden,Donald Trump does not,,,,,,,,,No,,About the same,,,,,,,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Liberal,115.0,Liberal Democrats,Liberal Democrats,,White,White,National questionnaire,White,White,White,One of many important problems,The most important problem or one of many important problems,East,,,,Female,White women,,"Cities over 500,000","Cities over 50,000",English, New York,Other,,,Election day exit poll,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,,,,Version 3,,,Very easy,Very easy or somewhat easy,Election day,,,,,,,,,11691.0
134074.0,Donald Trump,The Republican candidate,0.54291628193,,,Overturn it,30-44,30-59,35-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,,,An important factor,Important,Factor,,Call 2,20.0,,,,,,,,,Election day,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,Public health responsibility,Treats Black people unfairly,Unfavorable,Favorable,,,Only Trump,Favorable,,,,3.0,,,,,,,,"Under $100,000","$30,000 or more","Under $50,000","Under $50,000","$30,000-$49,999","Under $50,000 and white",The economy,My candidate's positions on the issues,No,,,,,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Liberal,1.0,Conservative Republicans,Mod./Liberal Republicans,Cares about people like me,White,White,National questionnaire,White,White,White,,,East,,,,Female,White women,,"Cities 50,000-500,000","Cities over 50,000",English, New York,Other,,,Election day exit poll,,,,,,,,,,,,Version 1,,,,,Election day,No,,,,,,,,12203.0
134077.0,Other,The Republican candidate,0.21970369077,,,Overturn it,30-44,30-59,35-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,,,A minor factor,Not important,Factor,,Call 2,25.0,,,,,,,,,Election day,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,Personal choice,Omit,Unfavorable,Favorable,,,Neither of them,Unfavorable,,,,4.0,,,,,,,,,,,,,,The economy,My candidate's positions on the issues,No,,,,,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,Independent Men,White Independent,Conservative,62.0,Moderate/Liberal Republicans,Conservative Independents,Has good judgment,White,White,National questionnaire,White,White,White,,,East,,,,Male,White men,,Suburbs,Suburbs,English, New York,White suburban men,,,Election day exit poll,,,,,,,,,,,,Version 1,,,,,Election day,No,,,,,,,,14559.0
134084.0,Donald Trump,The Republican candidate,0.94817352593,,,,65+,60+,65-74,45+,60+,65+,Non-Black 60+,Latino 60+,Latino 65+,Complete,Scared,Concerned or scared,,,,,Call 2,19.0,,,,,,,,,Election day,"Rebuilding the economy now, even if it hurts efforts to contain the coronavirus",Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,,,,,,,,Against his opponent,3.0,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Donald Trump,Donald Trump,,,,,,,,,,,,Yes,,,,,Good,Excellent or good,No,,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent men,Independent,Independent Men,All others,Liberal,24.0,Moderate/Liberal Republicans,Liberal Independents,,Other,White,National questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,,,East,,,,Male,Latino men,,Suburbs,Suburbs,English, New York,Other,,,Election day exit poll,,,,,,,,,Optimistic,Excited or optimistic,,Version 2,,Donald Trump,,,Election day,,,No,Non-working men,,,All others,Non-working men,12569.0
134106.0,Donald Trump,The Republican candidate,0.96021723479,,,,65+,60+,65-74,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Scared,Concerned or scared,,,,,Call 2,27.0,,,,,,,,,Election day,"Rebuilding the economy now, even if it hurts efforts to contain the coronavirus",Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White men non college graduates,,,,,,,,,,,For your candidate,5.0,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",Donald Trump,Donald Trump,,,,,,,,,,,,No,,,,,Good,Excellent or good,No,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,Independent Men,White Independent,Conservative,56.0,Moderate/Liberal Republicans,Conservative Independents,,White,White,National questionnaire,White,White,White,,,East,,,,Male,White men,,Suburbs,Suburbs,English, New York,White suburban men,,,Election day exit poll,,,,,,,,,Excited,Excited or optimistic,No,Version 2,,Donald Trump,,,Election day,,,No,Non-working men,,,All others,Non-working men,14485.0
134108.0,Joe Biden,The Democratic candidate,1.02429183214,,,,18-29,18-29,18-24,18-44,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,Complete,,,,,,,Call 2,20.0,,,Somewhat well,Very well or somewhat well,Very confident or somewhat confident,Somewhat confident,No financial hardship at all,No financial hardship at all,Election day,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,,,,,Favorable,Unfavorable,,,Only Harris,,,3.0,,,,,Joe Biden does not,Neither of them,Donald Trump does not,,,,,,,,,No,,About the same,,,,,,,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,Democratic Men,White Democrat,Liberal,1.0,Liberal Democrats,Liberal Democrats,,White,White,National questionnaire,White,White,White,One of many important problems,The most important problem or one of many important problems,East,,,,Male,White men,,"Cities 50,000-500,000","Cities over 50,000",English, New York,Other,,,Election day exit poll,,,,,,,Strongly or somewhat approve,Somewhat approve,,,,Version 3,,,Very easy,Very easy or somewhat easy,Election day,,,,,,,,,12203.0
134122.0,Donald Trump,The Republican candidate,0.52911102596,,,,30-44,30-59,30-34,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,,,,,,,Call 2,19.0,,,Somewhat well,Very well or somewhat well,Not very confident or not at all confident,Not very confident,A moderate financial hardship,A severe financial hardship or a moderate financial hardship,Election day,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,,,,,Unfavorable,Favorable,,,Only Pence,,,3.0,,,,,Joe Biden does not,Only Donald Trump,Donald Trump does,,,,,,,,,No,,About the same,,,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Moderate,24.0,Conservative Republicans,Mod./Liberal Republicans,,White,White,National questionnaire,White,White,White,One of many important problems,The most important problem or one of many important problems,East,,,,Male,White men,,Suburbs,Suburbs,English, New York,White suburban men,,,Election day exit poll,,,,,,,Strongly or somewhat approve,Strongly approve,,,,Version 3,,,Somewhat easy,Very easy or somewhat easy,Election day,,,,,,,,,12569.0
134133.0,Donald Trump,The Republican candidate,0.55684001581,,,,65+,60+,65-74,45+,60+,65+,,,,Complete,Scared,Concerned or scared,,,,,Call 2,25.0,,,,,,,,,Election day,"Containing the coronavirus now, even if it hurts the economy",Attended college but received no degree,No college degree,More than high school graduate,,,,,,,,,,,,,For your candidate,4.0,Omit,Omit,Donald Trump,Donald Trump,,,,,,,,,,,,,,,,,Good,Excellent or good,No,,Republican,,,Republican women,Republican,Republican Women,,Conservative,62.0,Independent/Something else,Conservative Republicans,,,,National questionnaire,,,,,,East,,,,Female,,,Suburbs,Suburbs,, New York,,,,Election day exit poll,,,,,,,,,Omit,Omit,No,Version 2,,Donald Trump,,,Election day,,,No,Non-working women,,,All others,Non-working women,14559.0
134135.0,Joe Biden,The Democratic candidate,0.37631249023,,,Keep it as is,45-65,30-59,45-49,45+,45-59,40-49,Black 45-59,Black 45-59,Black 45-64,Complete,,,Not a factor at all,Not important,Not a factor,,Call 2,5.0,,,,,,,,,Election day,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,Public health responsibility,Treats Black people unfairly,Unfavorable,Favorable,,,Neither of them,Unfavorable,,,,1.0,,,,,,,,"$100,000 or more","$30,000 or more","$50,000 or more","$100,000","$100,000-$199,999","Over $50,000 and non white",Racial inequality,My candidate's positions on the issues,No,,,,,,,,,Independent/Something else,Black non-Democrat,Black Independent,Independent men,Independent,Independent Men,All others,Moderate,115.0,Moderate/Liberal Republicans,Moderate Independents,Has good judgment,Black,Black,National questionnaire,Black,Non-white,Black,,,East,,,,Male,Black men,,"Cities over 500,000","Cities over 50,000",English, New York,Other,,,Election day exit poll,,,,,,,,,,,,Version 1,,,,,Election day,No,,,,,,,,11691.0
134145.0,Joe Biden,The Republican candidate,0.62937654417,,,,18-29,18-29,18-24,18-44,18-29,18-24,Black 18-29,Black 18-29,Black 18-29,Complete,Concerned,Concerned or scared,,,,,Call 2,20.0,,,,,,,,,Election day,"Rebuilding the economy now, even if it hurts efforts to contain the coronavirus",Never attended college,No college degree,High school graduate or less,Non white no college degree,Non-whites,,,,,,,,,,,For your candidate,3.0,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",Joe Biden,Joe Biden,,,,,,,,,,,,No,,,,,Excellent,Excellent or good,Yes,,Democrat,Black Democrat,Black Democrat,Democratic men,Democrat,Democratic Men,Non-White Democrats,Conservative,1.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,Black,Black,National questionnaire,Black,Non-white,Black,,,East,,,,Male,Black men,,"Cities 50,000-500,000","Cities over 50,000",English, New York,Other,,,Election day exit poll,,,,,,,,,Optimistic,Excited or optimistic,Yes,Version 2,,Donald Trump,,,Election day,,,Yes,Working men,,,All others,Working men,12203.0
134152.0,Donald Trump,The Republican candidate,0.92726773987,,,Overturn it,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,,,Not a factor at all,Not important,Not a factor,,Call 1,16.0,,,,,,,,,Election day,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,Public health responsibility,Treats Black people unfairly,Unfavorable,Unfavorable,,,Neither of them,Unfavorable,,,,3.0,,,,,,,,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and white",The economy,My candidate's positions on the issues,No,,,,,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,Independent Women,White Independent,Moderate,156.0,Moderate/Liberal Republicans,Moderate Independents,Omit,White,White,National questionnaire,White,White,White,,,East,,,,Female,White women,,Suburbs,Suburbs,English, New York,White suburban women,,,Election day exit poll,,,,,,,,,,,,Version 1,,,,,Election day,No,,,,,,,,10706.0
134155.0,Joe Biden,The Democratic candidate,0.6565862544,,,,18-29,18-29,25-29,18-44,18-29,25-29,Non-Black 18-29,Latino 18-29,Latino 18-29,Complete,,,,,,,Call 2,19.0,,,Somewhat badly,Somewhat badly or very badly,Very confident or somewhat confident,Somewhat confident,A severe financial hardship,A severe financial hardship or a moderate financial hardship,Election day,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,,,,,Unfavorable,Favorable,,,Only Pence,,,3.0,,,,,Joe Biden does not,Neither of them,Donald Trump does not,,,,,,,,,Yes,,Worse than life today,,,,,,,Democrat,Non-black Democrat,Latino Democrat,Democratic women,Democrat,Democratic Women,Non-White Democrats,Moderate,24.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,Other,,National questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,One of many important problems,The most important problem or one of many important problems,East,,,,Female,Latino women,,Suburbs,Suburbs,English, New York,Other,,,Election day exit poll,,,,,,,Strongly or somewhat approve,Somewhat approve,,,,Version 3,,,Very easy,Very easy or somewhat easy,Election day,,,,,,,,,12569.0
134170.0,Joe Biden,,1.00609812065,,,,65+,60+,65-74,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Not complete,,,,,,,Call 2,27.0,No,,,,,,,,Election day,,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,No,,,All others,No,,,,Women without children,,,,,,,,,56.0,,,,White,White,National questionnaire,White,White,White,,,East,,,,Female,White women,Non married women,Suburbs,Suburbs,English, New York,White suburban women,,,Election day exit poll,,,,,,,,,,,,Version 4,,,,,Election day,,,,,,,,,14485.0
134182.0,,The Republican candidate,0.49271744,Legal,Legal in all cases,,65+,60+,75 or older,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,,,,,,Call 2,25.0,No,No,,,,,,,Election day,,Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,,,,,,,,,,About the same,,4.0,,,,,,,,,,,,,,,,No,No,,All others,No,,,,Women without children,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Conservative,62.0,Independent/Something else,Conservative Republicans,,White,White,National questionnaire,White,White,White,,,East,Catholic,Catholic,Catholic,Female,White women,Non married women,Suburbs,Suburbs,English, New York,White suburban women,A minor factor,A minor factor or not a factor at all,Election day exit poll,Omit,Omit,Omit,Before that,Before that,Before that,,,,,,Version 4,No,,,,Election day,,All others,,,No,,,,14559.0
