id,backside,brnagain,call,cdnum,contact1,educ12r,educcoll,educhs,educwhit,geocode,govtangr,govtan_1,iapartyi,iarprs16,issrep16,outsider,party,partysex,phil2r,phil3x,phil4c,precinct,prevcauc,qlt16rep,qrace4,qtype,race2b,region,sex,sexbyrac,sizeplac,sizeplc3,stanum,telepoll,timeia16,timeprif,timeprim,timepriw,trumpvot,version,weight,whnclinc,whtevang,xage,xage3,xage8,xage45,xage49,xage60,xage65,xagebyra
67689,Complete,No,Call 3,2,Yes,Postgraduate study,College graduate,More than High school graduate,White college degree,1,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Democrat,John Kasich,Economy/Jobs,Have experience in politics,Democrat,Democratic Men,Moderate/Liberal,Moderate,Moderate,46,"Yes, I attended a caucus before",Shares my values,White,State questionnaire,White,Midwest,Male,White men,Suburbs,Suburbs, Iowa,Election day exit poll,In the last few days,Last few days,In the last month,This week,Not Donald Trump,Version 1,.369112879037857, ,All others,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-64
64980,Complete,Yes,Call 1,4,No,College graduate,College graduate,More than High school graduate,White college degree,5,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Republican,John Kasich,Economy/Jobs,Have experience in politics,Republican,Republican Men,Conservative,Conservative,Somewhat conservative,102,"Yes, I attended a caucus before",Can win in November,White,State questionnaire,White,Midwest,Male,White men,Rural,Small Cities/Rural, Iowa,Election day exit poll,In the last few days,Last few days,In the last month,This week,Not Donald Trump,Version 1,1.14831447601318, ,White Born-again/Evangelical Christians,17-29,17-29,25-29,17-44,17-49,17-29,25-29,White 17-29
65256,Complete,Yes,Call 1,3,No,College graduate,College graduate,More than High school graduate,White college degree,3,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Republican,John Kasich,Government spending,Have experience in politics,Republican,Republican Men,Conservative,Conservative,Somewhat conservative,73,"No, this is my first caucus",Can win in November,White,State questionnaire,White,Midwest,Male,White men,Suburbs,Suburbs, Iowa,Election day exit poll,Sometime last week,Earlier than that,In the last month,This week,Not Donald Trump,Version 1,1.15110516548157, ,White Born-again/Evangelical Christians,30-44,30-59,40-44,17-44,17-49,30-44,40-49,White 30-44
65343,Complete,No,Call 1,3,No,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,3,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Republican,John Kasich,Government spending,Have experience in politics,Republican,Republican Women,Conservative,Conservative,Somewhat conservative,73,"No, this is my first caucus",Can win in November,White,State questionnaire,White,Midwest,Female,White women,Suburbs,Suburbs, Iowa,Election day exit poll,Just today,Last few days,In the last month,This week,Not Donald Trump,Version 1,1.14096438884735, ,All others,65+,60+,65 or over,45+,50+,60+,65+,White 65+
65580,Complete,No,Call 2,2,No,Postgraduate study,College graduate,More than High school graduate,White college degree,1,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Republican,John Kasich,Economy/Jobs,Have experience in politics,Republican,Republican Women,Conservative,Conservative,Somewhat conservative,94,"Yes, I attended a caucus before",Can bring needed change,White,State questionnaire,White,Midwest,Female,White women,Suburbs,Suburbs, Iowa,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that,Not Donald Trump,Version 1,.662205398082733, ,All others,65+,60+,65 or over,45+,50+,60+,65+,White 65+
66071,Complete,No,Call 2,2,No,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,1,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Republican,John Kasich,Economy/Jobs,Have experience in politics,Republican,Republican Men,Moderate/Liberal,Moderate,Moderate,46,"Yes, I attended a caucus before",Shares my values,White,State questionnaire,White,Midwest,Male,White men,Suburbs,Suburbs, Iowa,Election day exit poll,In the last few days,Last few days,In the last month,This week,Not Donald Trump,Version 1,.398352712392807, ,All others,17-29,17-29,17-24,17-44,17-49,17-29,17-24,White 17-29
66405,Complete,No,Call 2,3,No,College graduate,College graduate,More than High school graduate,White college degree,5,Angry,"Dissatisfied, but not angry or Angry",Republican,John Kasich,Economy/Jobs,Have experience in politics,Republican,Republican Women,Conservative,Conservative,Somewhat conservative,64,"No, this is my first caucus",Can bring needed change,White,State questionnaire,White,Midwest,Female,White women,Rural,Small Cities/Rural, Iowa,Election day exit poll,In the last few days,Last few days,In the last month,This week,Not Donald Trump,Version 1,3.19190812110901, ,All others,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-64
66601,Complete,No,Call 3,2,Yes,Postgraduate study,College graduate,More than High school graduate,White college degree,1,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Republican,John Kasich,Economy/Jobs,Have experience in politics,Republican,Republican Men,Conservative,Conservative,Somewhat conservative,94,"No, this is my first caucus",Shares my values,White,State questionnaire,White,Midwest,Male,White men,Suburbs,Suburbs, Iowa,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Not Donald Trump,Version 1,.668091058731079, ,All others,30-44,30-59,30-39,17-44,17-49,30-44,30-39,White 30-44
66675,Complete,Yes,Call 3,2,No,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,1,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Republican,John Kasich,Economy/Jobs,Be from outside the political establishment,Republican,Republican Men,Moderate/Liberal,Moderate,Moderate,94,"Yes, I attended a caucus before",Tells it like it is,White,State questionnaire,White,Midwest,Male,White men,Suburbs,Suburbs, Iowa,Election day exit poll,Just today,Last few days,In the last month,This week,Not Donald Trump,Version 1,.705772399902344, ,White Born-again/Evangelical Christians,45-65,60+,60-64,45+,50+,60+,50-64,White 45-64
66903,Complete,No,Call 3,3,No,College graduate,College graduate,More than High school graduate,White college degree,3,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Republican,John Kasich,Economy/Jobs,Have experience in politics,Republican,Republican Women,Moderate/Liberal,Moderate,Moderate,78,"Yes, I attended a caucus before",Shares my values,White,State questionnaire,White,Midwest,Female,White women,"Cities 50,000-500,000","Cities over 50,000", Iowa,Election day exit poll,In the last few days,Last few days,In the last month,This week,Not Donald Trump,Version 1,.453021973371506, ,All others,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-64
66941,Complete,No,Call 3,2,No,Postgraduate study,College graduate,More than High school graduate,White college degree,1,Angry,"Dissatisfied, but not angry or Angry",Republican,John Kasich,Economy/Jobs,Have experience in politics,Republican,Republican Women,Conservative,Conservative,Somewhat conservative,100,"Yes, I attended a caucus before",Shares my values,White,State questionnaire,White,Midwest,Female,White women,Suburbs,Suburbs, Iowa,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that,Not Donald Trump,Version 1,.939869403839111, ,All others,65+,60+,65 or over,45+,50+,60+,65+,White 65+
67013,Complete,Yes,Call 3,2,No,College graduate,College graduate,More than High school graduate,White college degree,1,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Republican,John Kasich,Government spending,Have experience in politics,Republican,Republican Men,Conservative,Conservative,Very conservative,100,"Yes, I attended a caucus before",Shares my values,White,State questionnaire,White,Midwest,Male,White men,Suburbs,Suburbs, Iowa,Election day exit poll,Just today,Last few days,In the last month,This week,Not Donald Trump,Version 1,1.00170409679413, ,White Born-again/Evangelical Christians,65+,60+,65 or over,45+,50+,60+,65+,White 65+
67035,Complete,No,Call 3,1,No,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,1,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Republican,John Kasich,Government spending,Have experience in politics,Republican,Republican Women,Conservative,Conservative,Very conservative,53,"Yes, I attended a caucus before",Shares my values,White,State questionnaire,White,Midwest,Female,White women,"Cities 50,000-500,000","Cities over 50,000", Iowa,Election day exit poll,Sometime last week,Earlier than that,In the last month,This week,Not Donald Trump,Version 1,.879347026348114, ,All others,65+,60+,65 or over,45+,50+,60+,65+,White 65+
67083,Complete,No,Call 3,3,No,Postgraduate study,College graduate,More than High school graduate,White college degree,3,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",Republican,John Kasich,Terrorism,Have experience in politics,Republican,Republican Women,Moderate/Liberal,Moderate,Moderate,82,"No, this is my first caucus",Can win in November,White,State questionnaire,White,Midwest,Female,White women,"Cities 50,000-500,000","Cities over 50,000", Iowa,Election day exit poll,In the last few days,Last few days,In the last month,This week,Not Donald Trump,Version 1,.518681347370148, ,All others,30-44,30-59,30-39,17-44,17-49,30-44,30-39,White 30-44
67153,Complete,No,Call 3,1,No,Postgraduate study,College graduate,More than High school graduate,White college degree,1,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Republican,John Kasich,Government spending,Have experience in politics,Republican,Republican Women,Conservative,Conservative,Somewhat conservative,53,"No, this is my first caucus",Can bring needed change,White,State questionnaire,White,Midwest,Female,White women,"Cities 50,000-500,000","Cities over 50,000", Iowa,Election day exit poll,In the last few days,Last few days,In the last month,This week,Not Donald Trump,Version 1,.832398414611816, ,All others,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-64
67351,Complete,No,Call 3,3,No,Postgraduate study,College graduate,More than High school graduate,White college degree,3,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Republican,John Kasich,Government spending,Have experience in politics,Republican,Republican Women,Conservative,Conservative,Somewhat conservative,82,"No, this is my first caucus",Can bring needed change,White,State questionnaire,White,Midwest,Female,White women,"Cities 50,000-500,000","Cities over 50,000", Iowa,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Not Donald Trump,Version 1,.518681347370148, ,All others,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-64
67358,Complete,Yes,Call 3,2,No,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,1,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Republican,John Kasich,Economy/Jobs,Have experience in politics,Republican,Republican Men,Conservative,Conservative,Somewhat conservative,45,"Yes, I attended a caucus before",Shares my values,White,State questionnaire,White,Midwest,Male,White men,"Cities 50,000-500,000","Cities over 50,000", Iowa,Election day exit poll,In the last few days,Last few days,In the last month,This week,Not Donald Trump,Version 1,.967813670635223, ,White Born-again/Evangelical Christians,30-44,30-59,30-39,17-44,17-49,30-44,30-39,White 30-44
67810,Complete,No,Call 3,3,No,Postgraduate study,College graduate,More than High school graduate,White college degree,3,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",Republican,John Kasich,Terrorism,Have experience in politics,Republican,Republican Women,Moderate/Liberal,Moderate,Moderate,85,"Yes, I attended a caucus before",Shares my values,White,State questionnaire,White,Midwest,Female,White women,Suburbs,Suburbs, Iowa,Election day exit poll,In the last few days,Last few days,In the last month,This week,Not Donald Trump,Version 1,.475211530923843, ,All others,30-44,30-59,30-39,17-44,17-49,30-44,30-39,White 30-44
67845,Complete,Yes,Call 3,3,Yes,College graduate,College graduate,More than High school graduate,White college degree,3,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",Republican,John Kasich,Economy/Jobs,Have experience in politics,Republican,Republican Men,Moderate/Liberal,Moderate,Moderate,78,"Yes, I attended a caucus before",Can bring needed change,White,State questionnaire,White,Midwest,Male,White men,"Cities 50,000-500,000","Cities over 50,000", Iowa,Election day exit poll,In the last few days,Last few days,In the last month,This week,Not Donald Trump,Version 1,.51005882024765, ,White Born-again/Evangelical Christians,65+,60+,65 or over,45+,50+,60+,65+,White 65+
