id,age,age3,age8,age45,age49,age60,age65,ageblack,agebyrac,agebyr_1,attend,attend2,backside,betrayed,brnagain,call,cdnum,cicrep16,cruzhone,econworr,ecoworr2,educ12r,educcoll,educhs,educwhit,geocode,getahead,gop20162,gop201_1,govtangr,govtan_1,immdepor,inc100k,inc30k,inc50k,income3,income4,income16,incwhite,issrep16,kasichho,morprs16,muslimba,outsider,over45,over65,party,partybyr,partyid,partysex,phil2r,phil3x,phil4c,precinct,prevpri,qlt16rep,qrace3,qraceai,qtype,race,race2b,raceai,region,sex,sexbyrac,sizeplac,sizeplc3,stanum,telepoll,thirdpar,timenh16,timeprif,timeprim,timepriw,trumphon,trumpvot,version,votenovc,votenovk,votenovt,weight,whnclinc,whtevang
500623,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,More than once a week,Weekly,Complete, ,Yes,Call 2,6, ,No, , ,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,3,Holding steady financially, , ,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Terrorism,Yes,John Kasich,Oppose, ,45+,65+,Republican,All Republicans,Republican,Republican Women,Conservative,Conservative,Somewhat conservative,19, ,Shares my values,White,White,State questionnaire,White,White, ,Midwest,Female,White women,Suburbs,Suburbs,Missouri,Election day exit poll,Seriously consider voting for a third party candidate,Sometime last week,Earlier than that,In the last month,This week,No,Not Donald Trump,Version 1, , , ,.695039808750153,Yes,White Born-again/Evangelical Christians
500878,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,More than once a week,Weekly,Complete, ,No,Call 2,2, ,No, , ,College graduate,College graduate,More than High school graduate,White college degree,1,Holding steady financially, , ,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Offered a chance to apply for legal status,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Omit,Yes,John Kasich,Oppose, ,45+,18-64,Democrat,White Democrat,Democrat,Democratic Women,Moderate/Liberal,Liberal,Liberal,110, ,Can bring needed change,White,White,State questionnaire,White,White, ,Midwest,Female,White women,"Cities 50,000-500,000","Cities over 50,000",Missouri,Election day exit poll,Be satisfied with that choice,In the last month,Earlier than that,In the last month,Earlier than that,No,Not Donald Trump,Version 1, , , ,.685865223407745,No,All others
504734,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,More than once a week,Weekly,Complete, ,Yes,Call 3,6, ,No, , ,College graduate,College graduate,More than High school graduate,White college degree,4,Holding steady financially, , ,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Economy/Jobs,Yes,John Kasich,Oppose, ,45+,18-64,Independent/Something else,White Independent,Independent,Independent Men,Conservative,Conservative,Somewhat conservative,95, ,Can bring needed change,White,White,State questionnaire,White,White, ,Midwest,Male,White men,Rural,Small Cities/Rural,Missouri,Election day exit poll,Seriously consider voting for a third party candidate,Before that,Earlier than that,Earlier than that,Earlier than that,Omit,Not Donald Trump,Version 1, , , ,1.59598577022552,No,White Born-again/Evangelical Christians
504883,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,More than once a week,Weekly,Complete, ,Yes,Call 3,7, ,Yes, , ,College graduate,College graduate,More than High school graduate,White college degree,5,Holding steady financially, , ,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Economy/Jobs,Yes,John Kasich,Support, ,18-44,18-64,Republican,All Republicans,Republican,Republican Women,Conservative,Conservative,Somewhat conservative,155, ,Shares my values,White,White,State questionnaire,White,White, ,Midwest,Female,White women,Rural,Small Cities/Rural,Missouri,Election day exit poll,Seriously consider voting for a third party candidate,In the last month,Earlier than that,In the last month,Earlier than that,No,Not Donald Trump,Version 1, , , ,.837363839149475,No,White Born-again/Evangelical Christians
505494,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,More than once a week,Weekly,Complete, ,Yes,Call 3,8, ,Omit, , ,Postgraduate study,College graduate,More than High school graduate,White college degree,5,Holding steady financially, , ,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Terrorism,Yes,John Kasich,Omit, ,45+,18-64,Independent/Something else,White Independent,Independent,Independent Women,Conservative,Conservative,Somewhat conservative,160, ,Shares my values,White,White,State questionnaire,White,White, ,Midwest,Female,White women,Rural,Small Cities/Rural,Missouri,Election day exit poll,Seriously consider voting for a third party candidate,Before that,Earlier than that,Earlier than that,Earlier than that,No,Not Donald Trump,Version 1, , , ,.74613893032074,No,White Born-again/Evangelical Christians
505644,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,More than once a week,Weekly,Complete, ,Yes,Call 3,3, ,Yes, , ,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,2,Getting ahead financially, , ,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Government spending,Yes,John Kasich,Support, ,45+,18-64,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Very conservative,103, ,Can bring needed change,White,White,State questionnaire,White,White, ,Midwest,Male,White men,Suburbs,Suburbs,Missouri,Election day exit poll,Be satisfied with that choice,Just today,Last few days,In the last month,This week,No,Not Donald Trump,Version 1, , , ,1.3559387922287,No,White Born-again/Evangelical Christians
506643,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,More than once a week,Weekly,Complete, ,No,Call 3,2, ,No, , ,Postgraduate study,College graduate,More than High school graduate,White college degree,1,Holding steady financially, , ,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Government spending,Yes,John Kasich,Oppose, ,45+,65+,Independent/Something else,White Independent,Independent,Independent Women,Moderate/Liberal,Moderate,Moderate,110, ,Omit,White,White,State questionnaire,White,White, ,Midwest,Female,White women,"Cities 50,000-500,000","Cities over 50,000",Missouri,Election day exit poll,Be satisfied with that choice,In the last few days,Last few days,In the last month,This week,No,Not Donald Trump,Version 1, , , ,.795009672641754,No,All others
506678,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,More than once a week,Weekly,Complete, ,No,Call 3,2, ,Omit, , ,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,1,Holding steady financially, , ,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Terrorism,Yes,John Kasich,Support, ,45+,65+,Independent/Something else,White Independent,Independent,Independent Women,Conservative,Conservative,Somewhat conservative,114, ,Can bring needed change,White,White,State questionnaire,White,White, ,Midwest,Female,White women,Suburbs,Suburbs,Missouri,Election day exit poll,Seriously consider voting for a third party candidate,Just today,Last few days,In the last month,This week,No,Not Donald Trump,Version 1, , , ,.968439102172852,No,All others
495546,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,More than once a week,Weekly,Complete, ,Yes,Call 1,2, ,No, , ,Postgraduate study,College graduate,More than High school graduate,White college degree,1,Holding steady financially, , ,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Terrorism,Yes,Marco Rubio,Support, ,45+,18-64,Republican,All Republicans,Republican,Republican Women,Conservative,Conservative,Somewhat conservative,110, ,Can bring needed change,White,White,State questionnaire,White,White, ,Midwest,Female,White women,"Cities 50,000-500,000","Cities over 50,000",Missouri,Election day exit poll,Be satisfied with that choice,Before that,Earlier than that,Earlier than that,Earlier than that,Yes,Not Donald Trump,Version 1, , , ,.322970658540726,No,White Born-again/Evangelical Christians
499254,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,More than once a week,Weekly,Complete, ,Yes,Call 2,8, ,Omit, , ,High school or less,No college degree,High school graduate or less,White no college degree,5,Holding steady financially, , ,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Terrorism,Omit,Marco Rubio,Support, ,18-44,18-64,Republican,All Republicans,Republican,Republican Women,Conservative,Conservative,Very conservative,160, ,Shares my values,White,White,State questionnaire,White,White, ,Midwest,Female,White women,Rural,Small Cities/Rural,Missouri,Election day exit poll,Seriously consider voting for a third party candidate,In the last month,Earlier than that,In the last month,Earlier than that,No,Not Donald Trump,Version 1, , , ,1.9423770904541,No,White Born-again/Evangelical Christians
500454,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,More than once a week,Weekly,Complete, ,Yes,Call 2,2, ,Yes, , ,College graduate,College graduate,More than High school graduate,White college degree,1,Holding steady financially, , ,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Economy/Jobs,Yes,Marco Rubio,Support, ,18-44,18-64,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Very conservative,114, ,Shares my values,White,White,State questionnaire,White,White, ,Midwest,Male,White men,Suburbs,Suburbs,Missouri,Election day exit poll,Be satisfied with that choice,Just today,Last few days,In the last month,This week,Yes,Not Donald Trump,Version 1, , , ,.575191617012024,No,White Born-again/Evangelical Christians
492093,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,More than once a week,Weekly,Complete, ,Yes,Call 1,8, ,No, , ,Postgraduate study,College graduate,More than High school graduate,White college degree,2,Holding steady financially, , ,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Deported to the country they came from,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Government spending,Yes,Donald Trump,Support, ,45+,65+,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Very conservative,67, ,Can bring needed change,White,White,State questionnaire,White,White, ,Midwest,Male,White men,Suburbs,Suburbs,Missouri,Election day exit poll,Be satisfied with that choice,Before that,Earlier than that,Earlier than that,Earlier than that,Yes,Donald Trump,Version 1, , , ,1.08920609951019,No,White Born-again/Evangelical Christians
492554,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,More than once a week,Weekly,Complete, ,Yes,Call 1,7, ,No, , ,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,5,Holding steady financially, , ,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Deported to the country they came from,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Terrorism,Yes,Donald Trump,Support, ,45+,18-64,Republican,All Republicans,Republican,Republican Men,Moderate/Liberal,Moderate,Moderate,77, ,Shares my values,White,White,State questionnaire,White,White, ,Midwest,Male,White men,Rural,Small Cities/Rural,Missouri,Election day exit poll,Seriously consider voting for a third party candidate,Just today,Last few days,In the last month,This week,No,Donald Trump,Version 1, , , ,1.17940092086792,Yes,White Born-again/Evangelical Christians
492685,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,More than once a week,Weekly,Complete, ,Yes,Call 1,7, ,No, , ,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,5,Holding steady financially, , ,Angry,"Dissatisfied, but not angry or Angry",Deported to the country they came from,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Government spending,Yes,Donald Trump,Support, ,45+,18-64,Republican,All Republicans,Republican,Republican Women,Conservative,Conservative,Very conservative,77, ,Shares my values,White,White,State questionnaire,White,White, ,Midwest,Female,White women,Rural,Small Cities/Rural,Missouri,Election day exit poll,Be satisfied with that choice,In the last month,Earlier than that,In the last month,Earlier than that,Yes,Donald Trump,Version 1, , , ,1.47207689285278,Yes,White Born-again/Evangelical Christians
493965,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,More than once a week,Weekly,Complete, ,Yes,Call 1,6, ,Yes, , ,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,3,Holding steady financially, , ,Angry,"Dissatisfied, but not angry or Angry",Deported to the country they came from,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Government spending,Yes,Donald Trump,Support, ,45+,18-64,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Very conservative,19, ,Can win in November,White,White,State questionnaire,White,White, ,Midwest,Male,White men,Suburbs,Suburbs,Missouri,Election day exit poll,Be satisfied with that choice,Before that,Earlier than that,Earlier than that,Earlier than that,Yes,Donald Trump,Version 1, , , ,.763221800327301,No,White Born-again/Evangelical Christians
