id,age,age3,age8,age45,age49,age60,age65,ageblack,agebyrac,agebyr_1,alrprs16,backside,betrayed,brnagain,call,cdnum,econrep1,econworr,ecoworr2,educ12r,educcoll,educhs,educwhit,geocode,govtangr,govtan_1,immdepor,inc100k,inc30k,inc50k,income3,income4,income16,incwhite,intcrisi,issrep16,muslimba,outsider,over45,over65,party,partybyr,partyid,partysex,phil2r,phil3x,phil4c,precinct,qlt16rep,qrace3,qraceai,qtype,race,race2b,region,satcruz,satrubio,sattrump,scotusre,sex,sexbyrac,sharerel,sharer_1,sizeplac,sizeplc3,stanum,telepoll,timenh16,timeprif,timeprim,timepriw,trumpvot,unfairre,version,vetvoter,weight,whnclinc,whtevang
417328,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,Donald Trump,Complete,No,Yes,Call 3,4,Donald Trump,Very worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,1, , , , , , , , , , ,Donald Trump,Economy/Jobs, ,Be from outside the political establishment,18-44,18-64,Republican,All Republicans,Republican,Republican Women,Moderate/Liberal,Liberal,Liberal,16,Tells it like it is,White,White,State questionnaire,White,White,South, , , , ,Female,White women,Not at all,Not much or not at all,Rural,Small Cities/Rural,Alabama,Election day exit poll, , , , ,Donald Trump,Marco Rubio,Version 2,No,1.03281569480896, ,White Born-again/Evangelical Christians
417346,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Donald Trump,Complete,Yes,Yes,Call 3,2,Donald Trump,Very worried,Worried,High school or less,No college degree,High school graduate or less,White no college degree,3, , , , , , , , , , ,Marco Rubio,Government spending, ,Be from outside the political establishment,45+,65+,Republican,All Republicans,Republican,Republican Women,Conservative,Conservative,Somewhat conservative,69,Tells it like it is,White,White,State questionnaire,White,White,South, , , , ,Female,White women,Somewhat,A great deal or somewhat,Suburbs,Suburbs,Alabama,Election day exit poll, , , , ,Donald Trump,Ted Cruz,Version 2,No,1.56417107582092, ,White Born-again/Evangelical Christians
417363,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Donald Trump,Complete, ,No,Call 3,1, , , ,College graduate,College graduate,More than High school graduate,White college degree,4,Angry,"Dissatisfied, but not angry or Angry",Deported to the country they came from,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and white", ,Terrorism,Support, ,18-44,18-64,Republican,All Republicans,Republican,Republican Women,Conservative,Conservative,Very conservative,59,Can win in November,White,White,State questionnaire,White,White,South,Dissatisfied,Dissatisfied,Satisfied,Donald Trump,Female,White women, , ,"Cities 50,000-500,000","Cities over 50,000",Alabama,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Donald Trump, ,Version 1, ,1.15466666221619,No,All others
417572,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,Donald Trump,Complete,No,No,Call 3,5,Donald Trump,Very worried,Worried,High school or less,No college degree,High school graduate or less,White no college degree,1, , , , , , , , , , ,Donald Trump,Immigration, ,Be from outside the political establishment,18-44,18-64,Republican,All Republicans,Republican,Republican Women,Conservative,Conservative,Very conservative,49,Can bring needed change,White,White,State questionnaire,White,White,South, , , , ,Female,White women,A great deal,A great deal or somewhat,"Cities 50,000-500,000","Cities over 50,000",Alabama,Election day exit poll, , , , ,Donald Trump,Donald Trump,Version 2,No,.729561686515808, ,All others
417720,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Donald Trump,Complete,Omit,Yes,Call 3,5,Donald Trump,Very worried,Worried,College graduate,College graduate,More than High school graduate,White college degree,1, , , , , , , , , , ,Omit,Government spending, ,Be from outside the political establishment,45+,18-64,Republican,All Republicans,Republican,Republican Women, , , ,49,Omit,White,White,State questionnaire,White,White,South, , , , ,Female,White women,Omit,Omit,"Cities 50,000-500,000","Cities over 50,000",Alabama,Election day exit poll, , , , ,Donald Trump,Omit,Version 2, ,.563091576099396, ,White Born-again/Evangelical Christians
417781,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Donald Trump,Complete,No,Yes,Call 3,3,Donald Trump,Very worried,Worried,High school or less,No college degree,High school graduate or less,White no college degree,2, , , , , , , , , , ,Donald Trump,Terrorism, ,Be from outside the political establishment,45+,18-64,Republican,All Republicans,Republican,Republican Women,Conservative,Conservative,Somewhat conservative,9,Tells it like it is,White,White,State questionnaire,White,White,South, , , , ,Female,White women,Somewhat,A great deal or somewhat,"Cities 10,000-50,000",Small Cities/Rural,Alabama,Election day exit poll, , , , ,Donald Trump,Omit,Version 2,No,1.27261674404144, ,White Born-again/Evangelical Christians
417783,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Donald Trump,Complete,No,No,Call 3,5,Donald Trump,Somewhat worried,Worried,College graduate,College graduate,More than High school graduate,White college degree,1, , , , , , , , , , ,Donald Trump,Immigration, ,Be from outside the political establishment,45+,18-64,Republican,All Republicans,Republican,Republican Women,Conservative,Conservative,Somewhat conservative,49,Tells it like it is,White,White,State questionnaire,White,White,South, , , , ,Female,White women,Not at all,Not much or not at all,"Cities 50,000-500,000","Cities over 50,000",Alabama,Election day exit poll, , , , ,Donald Trump,Marco Rubio,Version 2,No,.563091576099396, ,All others
417802,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Donald Trump,Complete, ,Yes,Call 3,1, , , ,High school or less,No college degree,High school graduate or less,White no college degree,4,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Deported to the country they came from,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white", ,Government spending,Support, ,45+,65+,Republican,All Republicans,Republican,Republican Women, , , ,1,Tells it like it is,White,White,State questionnaire,White,White,South,Dissatisfied,Dissatisfied,Satisfied,Donald Trump,Female,White women, , ,Suburbs,Suburbs,Alabama,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Donald Trump, ,Version 1, ,.655824959278107,Yes,White Born-again/Evangelical Christians
418101,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Donald Trump,Complete, ,Yes,Call 3,1, , , ,College graduate,College graduate,More than High school graduate,White college degree,4,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Offered a chance to apply for legal status,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white", ,Economy/Jobs,Support, ,18-44,18-64,Republican,All Republicans,Republican,Republican Women,Conservative,Conservative,Somewhat conservative,60,Can win in November,White,White,State questionnaire,White,White,South,Satisfied,Satisfied,Satisfied,Ted Cruz,Female,White women, , ,Suburbs,Suburbs,Alabama,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that,Donald Trump, ,Version 1, ,.752987146377563,No,White Born-again/Evangelical Christians
418196,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,Donald Trump,Complete, ,No,Call 3,6, , , ,High school or less,No college degree,High school graduate or less,White no college degree,2,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Deported to the country they came from, , , , , , , , ,Terrorism,Support, ,18-44,18-64,Republican,All Republicans,Republican,Republican Women,Moderate/Liberal,Moderate,Moderate,75,Tells it like it is,White,White,State questionnaire,White,White,South,Satisfied,Dissatisfied,Satisfied,Ted Cruz,Female,White women, , ,Suburbs,Suburbs,Alabama,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Donald Trump, ,Version 1, ,.893142938613892, ,All others
418261,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Donald Trump,Complete,No,Yes,Call 3,1,Donald Trump,Very worried,Worried,College graduate,College graduate,More than High school graduate,White college degree,4, , , , , , , , , , ,Donald Trump,Government spending, ,Be from outside the political establishment,45+,65+,Republican,All Republicans,Republican,Republican Women,Conservative,Conservative,Somewhat conservative,60,Can bring needed change,White,White,State questionnaire,White,White,South, , , , ,Female,White women,Not much,Not much or not at all,Suburbs,Suburbs,Alabama,Election day exit poll, , , , ,Donald Trump,Ted Cruz,Version 2,No,.734175443649292, ,White Born-again/Evangelical Christians
418273,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Donald Trump,Complete, ,Yes,Call 3,1, , , ,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,4,Angry,"Dissatisfied, but not angry or Angry",Offered a chance to apply for legal status,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white", ,Economy/Jobs,Support, ,45+,65+,Republican,All Republicans,Republican,Republican Women,Conservative,Conservative,Very conservative,1,Shares my values,White,White,State questionnaire,White,White,South,Dissatisfied,Dissatisfied,Satisfied,Donald Trump,Female,White women, , ,Suburbs,Suburbs,Alabama,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Donald Trump, ,Version 1, ,.655824959278107,Yes,White Born-again/Evangelical Christians
418320,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Donald Trump,Complete,Yes,Yes,Call 3,1,Donald Trump,Somewhat worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,4, , , , , , , , , , ,Donald Trump,Terrorism, ,Be from outside the political establishment,18-44,18-64,Republican,All Republicans,Republican,Republican Women,Conservative,Conservative,Very conservative,60,Can bring needed change,White,White,State questionnaire,White,White,South, , , , ,Female,White women,A great deal,A great deal or somewhat,Suburbs,Suburbs,Alabama,Election day exit poll, , , , ,Donald Trump,Marco Rubio,Version 2,No,.752987146377563, ,White Born-again/Evangelical Christians
418348,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Donald Trump,Complete, ,Yes,Call 3,1, , , ,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,4,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",Deported to the country they came from,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white", ,Economy/Jobs,Support, ,18-44,18-64,Republican,All Republicans,Republican,Republican Women,Conservative,Conservative,Somewhat conservative,60,Can bring needed change,White,White,State questionnaire,White,White,South,Dissatisfied,Dissatisfied,Satisfied,Donald Trump,Female,White women, , ,Suburbs,Suburbs,Alabama,Election day exit poll,In the last few days,Last few days,In the last month,This week,Donald Trump, ,Version 1, ,.752987146377563,No,White Born-again/Evangelical Christians
418476,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Donald Trump,Complete,No,Yes,Call 3,1,Donald Trump,Very worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,4, , , , , , , , , , ,Donald Trump,Terrorism, ,Be from outside the political establishment,45+,18-64,Republican,All Republicans,Republican,Republican Women,Conservative,Conservative,Somewhat conservative,60,Can bring needed change,White,White,State questionnaire,White,White,South, , , , ,Female,White women,Somewhat,A great deal or somewhat,Suburbs,Suburbs,Alabama,Election day exit poll, , , , ,Donald Trump,Marco Rubio,Version 2,No,.752987146377563, ,White Born-again/Evangelical Christians
418581,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Donald Trump,Complete,Yes,Yes,Call 3,1,Donald Trump,Very worried,Worried,College graduate,College graduate,More than High school graduate,White college degree,4, , , , , , , , , , ,Donald Trump,Government spending, ,Be from outside the political establishment,45+,18-64,Republican,All Republicans,Republican,Republican Women,Conservative,Conservative,Somewhat conservative,62,Shares my values,White,White,State questionnaire,White,White,South, , , , ,Female,White women,A great deal,A great deal or somewhat,Suburbs,Suburbs,Alabama,Election day exit poll, , , , ,Donald Trump,Ted Cruz,Version 2,No,.499633699655533, ,White Born-again/Evangelical Christians
418676,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Donald Trump,Complete, , ,Call 3,1, , , ,High school or less,No college degree,High school graduate or less,White no college degree,4,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Deported to the country they came from,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white", ,Government spending,Support, ,45+,18-64,Republican,All Republicans,Republican,Republican Women,Conservative,Conservative,Somewhat conservative,62,Tells it like it is,White,White,State questionnaire,White,White,South,Dissatisfied,Dissatisfied,Satisfied,Donald Trump,Female,White women, , ,Suburbs,Suburbs,Alabama,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Donald Trump, ,Version 1, ,.487151443958282,No,All others
418694,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,All others,All others,Donald Trump,Complete, ,Yes,Call 3,1, , , ,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,4,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Offered a chance to apply for legal status,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and non white", ,Terrorism,Support, ,45+,18-64,Republican,All Republicans,Republican,Republican Women,Conservative,Conservative,Somewhat conservative,62,Can bring needed change,Other,American Indian,State questionnaire,Other,Non-white,South,Omit,Omit,Satisfied,Donald Trump,Female,All other races, , ,Suburbs,Suburbs,Alabama,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that,Donald Trump, ,Version 1, ,.499633699655533,No,All others
418808,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Non-Black 18-29,All others,All others,Donald Trump,Complete,No,No,Call 3,1,Donald Trump,Not at all worried,Not worried,College graduate,College graduate,More than High school graduate,Non white college degree,4, , , , , , , , , , ,Donald Trump,Terrorism, ,Be from outside the political establishment,18-44,18-64,Republican,All Republicans,Republican,Republican Women,Moderate/Liberal,Moderate,Moderate,62,Can bring needed change,Other,American Indian,State questionnaire,Other,Non-white,South, , , , ,Female,All other races,Not at all,Not much or not at all,Suburbs,Suburbs,Alabama,Election day exit poll, , , , ,Donald Trump,Donald Trump,Version 2,No,.647343337535858, ,All others
