id,backside,brnagain,call,cdnum,cruzhone,describs,econrep1,econworr,ecoworr2,educ12r,educcoll,educhs,educwhit,geocode,gop20162,gop201_1,govtangr,govtan_1,immdepor,inc100k,inc30k,inc50k,income3,income4,income16,incwhite,issrep16,msrprs16,muslimba,outsider,party,partybyr,partyid,partysex,phil2r,phil3x,phil4c,precinct,qlt16rep,qrace3,qraceai,qtype,race,race2b,region,rubiohon,satcruz,satrubio,sattrump,sex,sexbyrac,sharerel,sharer_1,sizeplac,sizeplc3,stanum,telepoll,timenh16,timeprif,timeprim,timepriw,trade16,trumphon,trumpvot,version,weight,whnclinc,whtevang,xage,xage3,xage8,xage45,xage49,xage60,xage65,xagebyra
442882,Complete,Yes,Call 1,4, ,I strongly favor my candidate,Donald Trump,Very worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,2,Donald Trump,Donald Trump, , , ,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Terrorism,Donald Trump, ,Be from outside the political establishment,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Very conservative,47,Tells it like it is,White,White,State questionnaire,White,White,South, , , , ,Male,White men,A great deal,A great deal or somewhat,"Cities 10,000-50,000",Small Cities/Rural, Mississippi,Election day exit poll, , , , ,Creates more U.S. jobs, ,Donald Trump,Version 2,1.1972177028656,No,White Born-again/Evangelical Christians,65+,60+,65 or over,45+,50+,60+,65+,White 60+
442884,Complete,Yes,Call 1,4,No, , , , ,Postgraduate study,College graduate,More than High school graduate,White college degree,2, , ,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Deported to the country they came from,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",Economy/Jobs,Donald Trump,Support, ,Independent/Something else,White Independent,Independent,Independent Men,Conservative,Conservative,Somewhat conservative,26,Can win in November,White,White,State questionnaire,White,White,South,Yes,Dissatisfied,Dissatisfied,Dissatisfied,Male,White men, , ,Suburbs,Suburbs, Mississippi,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that, ,Yes,Donald Trump,Version 1,.685031771659851,No,White Born-again/Evangelical Christians,65+,60+,65 or over,45+,50+,60+,65+,White 60+
442891,Complete,Yes,Call 1,1,No, , , , ,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,3, , ,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Deported to the country they came from,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Terrorism,Donald Trump,Omit, ,Republican,All Republicans,Republican,Republican Women,Conservative,Conservative,Somewhat conservative,13,Tells it like it is,White,White,State questionnaire,White,White,South,No,Satisfied,Satisfied,Satisfied,Female,White women, , ,Suburbs,Suburbs, Mississippi,Election day exit poll,Just today,Last few days,In the last month,This week, ,No,Donald Trump,Version 1,.627831935882568,Yes,White Born-again/Evangelical Christians,65+,60+,65 or over,45+,50+,60+,65+,White 60+
442893,Complete,No,Call 1,4, ,I strongly favor my candidate,Donald Trump,Very worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,2,Donald Trump,Donald Trump, , , ,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Economy/Jobs,Donald Trump, ,Be from outside the political establishment,Independent/Something else,White Independent,Independent,Independent Men,Moderate/Liberal,Moderate,Moderate,47,Can bring needed change,White,White,State questionnaire,White,White,South, , , , ,Male,White men,Not much,Not much or not at all,"Cities 10,000-50,000",Small Cities/Rural, Mississippi,Election day exit poll, , , , ,Creates more U.S. jobs, ,Donald Trump,Version 2,1.19628882408142,No,All others,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-59
442895,Complete,Yes,Call 1,1, ,I strongly favor my candidate,Donald Trump,Very worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,3,Ted Cruz,Donald Trump, , , ,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",Terrorism,Donald Trump, ,Be from outside the political establishment,Republican,All Republicans,Republican,Republican Women,Conservative,Conservative,Very conservative,13,Can bring needed change,White,White,State questionnaire,White,White,South, , , , ,Female,White women,A great deal,A great deal or somewhat,Suburbs,Suburbs, Mississippi,Election day exit poll, , , , ,Takes away U.S. jobs, ,Donald Trump,Version 2,.588461220264435,Yes,White Born-again/Evangelical Christians,65+,60+,65 or over,45+,50+,60+,65+,White 60+
442896,Complete,Yes,Call 1,4, ,I strongly favor my candidate,Donald Trump,Not at all worried,Not worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,2,Donald Trump,Donald Trump, , , , , , , , , , ,Government spending,Donald Trump, ,Be from outside the political establishment,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Very conservative,79,Tells it like it is,White,White,State questionnaire,White,White,South, , , , ,Male,White men,A great deal,A great deal or somewhat,Rural,Small Cities/Rural, Mississippi,Election day exit poll, , , , ,Takes away U.S. jobs, ,Donald Trump,Version 2,1.66190981864929, ,White Born-again/Evangelical Christians,45-65,30-59,45-49,45+,17-49,45-59,40-49,White 45-59
442897,Complete,Yes,Call 1,4, ,I like my candidate but with reservations,Donald Trump,Very worried,Worried,High school or less,No college degree,High school graduate or less,White no college degree,2,Donald Trump,Donald Trump, , , ,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Terrorism,Donald Trump, ,Be from outside the political establishment,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Somewhat conservative,47,Can bring needed change,White,White,State questionnaire,White,White,South, , , , ,Male,White men,Somewhat,A great deal or somewhat,"Cities 10,000-50,000",Small Cities/Rural, Mississippi,Election day exit poll, , , , ,Takes away U.S. jobs, ,Donald Trump,Version 2,1.1972177028656,Yes,White Born-again/Evangelical Christians,65+,60+,65 or over,45+,50+,60+,65+,White 60+
442898,Complete,Yes,Call 1,4, ,I strongly favor my candidate,Donald Trump,Very worried,Worried,High school or less,No college degree,High school graduate or less,White no college degree,2,Donald Trump,Donald Trump, , , ,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Government spending,Donald Trump, ,Have experience in politics,Republican,All Republicans,Republican,Republican Women,Moderate/Liberal,Moderate,Moderate,79,Tells it like it is,White,White,State questionnaire,White,White,South, , , , ,Female,White women,Somewhat,A great deal or somewhat,Rural,Small Cities/Rural, Mississippi,Election day exit poll, , , , ,Takes away U.S. jobs, ,Donald Trump,Version 2,1.61823487281799,Yes,White Born-again/Evangelical Christians,65+,60+,65 or over,45+,50+,60+,65+,White 60+
442905,Complete,Yes,Call 1,4, ,I like my candidate but with reservations,Donald Trump,Somewhat worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,2,Donald Trump,Donald Trump, , , ,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Government spending,Donald Trump, ,Be from outside the political establishment,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Very conservative,79,Can bring needed change,White,White,State questionnaire,White,White,South, , , , ,Male,White men,Somewhat,A great deal or somewhat,Rural,Small Cities/Rural, Mississippi,Election day exit poll, , , , ,Creates more U.S. jobs, ,Donald Trump,Version 2,1.66320037841797,No,White Born-again/Evangelical Christians,65+,60+,65 or over,45+,50+,60+,65+,White 60+
442906,Complete,Yes,Call 1,4,No, , , , ,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,2, , ,Angry,"Dissatisfied, but not angry or Angry",Deported to the country they came from,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Immigration,Donald Trump,Support, ,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Very conservative,47,Tells it like it is,White,White,State questionnaire,White,White,South,No,Dissatisfied,Dissatisfied,Satisfied,Male,White men, , ,"Cities 10,000-50,000",Small Cities/Rural, Mississippi,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that, ,Yes,Donald Trump,Version 1,1.1024227142334,Yes,White Born-again/Evangelical Christians,65+,60+,65 or over,45+,50+,60+,65+,White 60+
442907,Complete, ,Call 1,4,No, , , , ,College graduate,College graduate,More than High school graduate,White college degree,2, , ,Angry,"Dissatisfied, but not angry or Angry",Offered a chance to apply for legal status, , , , , , , ,Economy/Jobs,Donald Trump,Support, ,Independent/Something else,White Independent,Independent,Independent Men,Moderate/Liberal,Moderate,Moderate,26,Can bring needed change,White,White,State questionnaire,White,White,South,No,Dissatisfied,Dissatisfied,Omit,Male,White men, , ,Suburbs,Suburbs, Mississippi,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that, ,No,Donald Trump,Version 1,.685031771659851,No,All others,65+,60+,65 or over,45+,50+,60+,65+,White 60+
442910,Complete,Yes,Call 1,4, ,I strongly favor my candidate,Donald Trump,Very worried,Worried,High school or less,No college degree,High school graduate or less,White no college degree,2,Donald Trump,Donald Trump, , , ,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Economy/Jobs,Donald Trump, ,Be from outside the political establishment,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Very conservative,79,Tells it like it is,White,White,State questionnaire,White,White,South, , , , ,Male,White men,A great deal,A great deal or somewhat,Rural,Small Cities/Rural, Mississippi,Election day exit poll, , , , ,Takes away U.S. jobs, ,Donald Trump,Version 2,1.66320037841797,No,White Born-again/Evangelical Christians,45-65,60+,60-64,45+,50+,60+,50-64,White 60+
442914,Complete,Yes,Call 1,4, ,I strongly favor my candidate,Donald Trump,Very worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,2,Donald Trump,Donald Trump, , , ,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Economy/Jobs,Donald Trump, ,Be from outside the political establishment,Republican,All Republicans,Republican,Republican Women,Conservative,Conservative,Very conservative,47,Tells it like it is,White,White,State questionnaire,White,White,South, , , , ,Female,White women,Somewhat,A great deal or somewhat,"Cities 10,000-50,000",Small Cities/Rural, Mississippi,Election day exit poll, , , , ,Takes away U.S. jobs, ,Donald Trump,Version 2,1.16485035419464,Yes,White Born-again/Evangelical Christians,65+,60+,65 or over,45+,50+,60+,65+,White 60+
442920,Complete,No,Call 1,4, ,I strongly favor my candidate,Donald Trump,Very worried,Worried, , , , ,2,Donald Trump,Donald Trump, , , ,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Terrorism,Donald Trump, ,Be from outside the political establishment,Independent/Something else,White Independent,Independent,Independent Men,Conservative,Conservative,Somewhat conservative,47,Can bring needed change,White,White,State questionnaire,White,White,South, , , , ,Male,White men,Not at all,Not much or not at all,"Cities 10,000-50,000",Small Cities/Rural, Mississippi,Election day exit poll, , , , ,Creates more U.S. jobs, ,Donald Trump,Version 2,1.1972177028656,No,All others,45-65,60+,60-64,45+,50+,60+,50-64,White 60+
442921,Complete,Yes,Call 1,1,Yes, , , , ,Postgraduate study,College graduate,More than High school graduate,White college degree,3, , ,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Terrorism,Donald Trump,Support, ,Republican,All Republicans,Republican,Republican Women,Moderate/Liberal,Moderate,Moderate,91,Tells it like it is,White,White,State questionnaire,White,White,South,Yes,Dissatisfied,Dissatisfied,Satisfied,Female,White women, , ,Rural,Small Cities/Rural, Mississippi,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that, ,Yes,Donald Trump,Version 1,.793974280357361,No,White Born-again/Evangelical Christians,65+,60+,65 or over,45+,50+,60+,65+,White 60+
442926,Complete,Yes,Call 1,4, ,I strongly favor my candidate,Donald Trump,Very worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,2,Donald Trump,Donald Trump, , , ,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",Terrorism,Donald Trump, ,Be from outside the political establishment,Independent/Something else,White Independent,Independent,Independent Women,Conservative,Conservative,Somewhat conservative,47,Can bring needed change,White,White,State questionnaire,White,White,South, , , , ,Female,White women,Somewhat,A great deal or somewhat,"Cities 10,000-50,000",Small Cities/Rural, Mississippi,Election day exit poll, , , , ,Takes away U.S. jobs, ,Donald Trump,Version 2,1.16485035419464,Yes,White Born-again/Evangelical Christians,65+,60+,65 or over,45+,50+,60+,65+,White 60+
442927,Complete,Yes,Call 1,4,Yes, , , , ,College graduate,College graduate,More than High school graduate,White college degree,2, , ,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Deported to the country they came from,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Government spending,Donald Trump,Support, ,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Very conservative,26,Can bring needed change,White,White,State questionnaire,White,White,South,Yes,Satisfied,Satisfied,Satisfied,Male,White men, , ,Suburbs,Suburbs, Mississippi,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that, ,Yes,Donald Trump,Version 1,.685031771659851,No,White Born-again/Evangelical Christians,65+,60+,65 or over,45+,50+,60+,65+,White 60+
