ID,AGE,AGE3,AGE8,AGE45,AGE49,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,BEATTRUMP16,CALL,CDNUM,CICDEM16,CLINHONEST,CLINREALISTIC,CLINTONWIN,CLINTONWIN2,ECONWORR,ECOWORR2,EDUC12R,EDUCCOLL,EDUCHS,EDUCWHITE,FRACKING,GEOCODE,GUNPLCYDEM16NY,INC100K,INC30K,INC50K,INCOME3,INCOME4,INCOME16,INCWHITE,INSPIRES16D,ISSDEM16,LATINO,MARRIED,OBAMAPLCY,OVER45,OVER65,PADPRS16,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYUNITYDEM,PARTYWHITE,PHIL4,PHIL2D,PHIL3X,PRECINCT,QLT16DEMPRI,QRACE3,QRACEAI,QTYPE,RACE,RACE2B,RACEAI,REGION,SANDERSWIN,SANDERSWIN2,SANDHONEST,SANDREALISTIC,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIMENH16,TIMEPRIFEWDAYS,TIMEPRIMTH,TIMEPRIWK,TRADE16,UNFAIRDEM16NY,UNIONHH12,VERSION,VOTENOVCLINTON,VOTENOVSANDERS,WALLST16,WEIGHT,WHNCLINC,WINNOMDEM16
584167.0,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Complete,,Call 3,7.0,Hillary Clinton,,Realistic,Optimistic,Excited or optimistic,Somewhat worried,Worried,College graduate,College graduate,More than High school graduate,White college degree,Oppose,2.0,Hillary Clinton,,,,,,,,,Terrorism,No,,,18-44,18-64,Hillary Clinton,Democrat,Non-black Democrat,White Democrat,Democrat,Divided the Democratic Party,White Democrat,Somewhat liberal,Liberal,Liberal,57.0,Has the right experience,White,White,State questionnaire,White,White,White,East,Optimistic,Excited or optimistic,,Realistic,Female,White women,,Suburbs,Suburbs,Pennsylvania,Election day exit poll,,,,,,Bernie Sanders,,Version 2,,,Hurt the U.S. economy,0.780256688594818,,Hillary Clinton
584155.0,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,Call 3,11.0,Hillary Clinton,,Realistic,Optimistic,Excited or optimistic,Somewhat worried,Worried,Postgraduate study,College graduate,More than High school graduate,White college degree,Omit,3.0,Hillary Clinton,,,,,,,,,Economy/Jobs,No,,,45+,65+,Hillary Clinton,Democrat,Non-black Democrat,White Democrat,Democrat,Energized the Democratic Party,White Democrat,Somewhat liberal,Liberal,Liberal,99.0,Has the right experience,White,White,State questionnaire,White,White,White,East,Optimistic,Excited or optimistic,,Not realistic,Male,White men,,Suburbs,Suburbs,Pennsylvania,Election day exit poll,,,,,,Omit,,Version 2,,,Hurt the U.S. economy,0.603156566619873,,Hillary Clinton
584146.0,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Black 30-44,Black 30-44,Black 30-44,Not complete,,Call 3,13.0,,,Realistic,,,,,,,,,Omit,1.0,Hillary Clinton,,,,,,,,,,No,,,18-44,18-64,Hillary Clinton,,,,,Energized the Democratic Party,,,,,134.0,,Black,Black,State questionnaire,Black,Non-white,Black,East,,,,Not realistic,Female,Black women,,"Cities over 500,000","Cities over 50,000",Pennsylvania,Election day exit poll,,,,,,,,Version 2,,,Hurt the U.S. economy,0.971846997737885,,Hillary Clinton
584138.0,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Hillary Clinton,Call 3,3.0,,Yes,,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,,5.0,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Hillary Clinton,Economy/Jobs,No,Yes,Generally continue Barack Obama's policies,45+,18-64,Hillary Clinton,Democrat,Non-black Democrat,White Democrat,Democrat,,White Democrat,Somewhat liberal,Liberal,Liberal,87.0,Has the right experience,White,White,State questionnaire,White,White,White,East,,,Yes,,Male,White men,Married men,Rural,Small Cities/Rural,Pennsylvania,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Creates more U.S. jobs,,No,Version 1,Definitely vote for her,Definitely vote for him,,0.835483312606812,No,
584136.0,45-65,60+,60-64,45+,50+,60+,50-64,Black 60+,Black 60+,Black 45-64,Complete,Hillary Clinton,Call 3,1.0,,Yes,,,,,,Postgraduate study,College graduate,More than High school graduate,Non white college degree,,2.0,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and non white",Hillary Clinton,Health care,No,No,Generally continue Barack Obama's policies,45+,18-64,Hillary Clinton,Democrat,Black Democrat,Black Democrat,Democrat,,Non-White Democrats,Moderate,Moderate or conservative,Moderate,60.0,Has the right experience,Black,Black,State questionnaire,Black,Non-white,Black,East,,,Yes,,Female,Black women,Non married women,Suburbs,Suburbs,Pennsylvania,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that,Creates more U.S. jobs,,No,Version 1,Probably vote for her,Omit,,1.00219655036926,No,
584133.0,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Black 30-44,Black 30-44,Black 30-44,Complete,Hillary Clinton,Call 3,7.0,,Yes,,,,,,College graduate,College graduate,More than High school graduate,Non white college degree,,2.0,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and non white",Hillary Clinton,Economy/Jobs,No,No,Generally continue Barack Obama's policies,18-44,18-64,Hillary Clinton,Democrat,Black Democrat,Black Democrat,Democrat,,Non-White Democrats,Moderate,Moderate or conservative,Moderate,57.0,Cares about people like me,Black,Black,State questionnaire,Black,Non-white,Black,East,,,Yes,,Female,Black women,Non married women,Suburbs,Suburbs,Pennsylvania,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Creates more U.S. jobs,,No,Version 1,Definitely vote for her,Probably vote for him,,0.592334985733032,No,
584131.0,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,,Call 3,13.0,Hillary Clinton,,Realistic,Optimistic,Excited or optimistic,Very worried,Worried,Postgraduate study,College graduate,More than High school graduate,White college degree,Omit,2.0,Hillary Clinton,,,,,,,,,Terrorism,No,,,45+,18-64,Hillary Clinton,Democrat,Non-black Democrat,White Democrat,Democrat,Energized the Democratic Party,White Democrat,Somewhat liberal,Liberal,Liberal,108.0,Has the right experience,White,White,State questionnaire,White,White,White,East,Omit,Omit,,Omit,Female,White women,,Suburbs,Suburbs,Pennsylvania,Election day exit poll,,,,,,Omit,,Version 2,,,Hurt the U.S. economy,0.623523533344269,,Hillary Clinton
584122.0,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,,Call 3,14.0,Hillary Clinton,,Realistic,Optimistic,Excited or optimistic,Not too worried,Not worried,Postgraduate study,College graduate,More than High school graduate,White college degree,Oppose,5.0,Hillary Clinton,,,,,,,,,Income inequality,No,,,18-44,18-64,Hillary Clinton,Democrat,Non-black Democrat,White Democrat,Democrat,Energized the Democratic Party,White Democrat,Very liberal,Liberal,Liberal,2.0,Can win in November,White,White,State questionnaire,White,White,White,East,Optimistic,Excited or optimistic,,Omit,Male,White men,,"Cities 50,000-500,000","Cities over 50,000",Pennsylvania,Election day exit poll,,,,,,Omit,,Version 2,,,Omit,0.75865364074707,,Hillary Clinton
584118.0,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,All others,All others,Complete,,Call 3,13.0,Hillary Clinton,,Realistic,Optimistic,Excited or optimistic,Somewhat worried,Worried,College graduate,College graduate,More than High school graduate,Non white college degree,Oppose,1.0,Hillary Clinton,,,,,,,,,Economy/Jobs,No,,,18-44,18-64,Hillary Clinton,Democrat,Non-black Democrat,All Other,Democrat,Divided the Democratic Party,Non-White Democrats,Very liberal,Liberal,Liberal,135.0,Honest and trustworthy,Other,Asian,State questionnaire,Asian,Non-white,Asian,East,Optimistic,Excited or optimistic,,Not realistic,Male,All other races,,"Cities over 500,000","Cities over 50,000",Pennsylvania,Election day exit poll,,,,,,Bernie Sanders,,Version 2,,,Hurt the U.S. economy,2.22272634506226,,Hillary Clinton
584117.0,45-65,30-59,50-59,45+,50+,45-59,50-64,Black 45-59,Black 45-59,Black 45-64,Complete,Hillary Clinton,Call 3,3.0,,Yes,,,,,,College graduate,College graduate,More than High school graduate,Non white college degree,,5.0,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and non white",Hillary Clinton,Terrorism,No,Yes,Change to more liberal policies,45+,18-64,Hillary Clinton,Democrat,Black Democrat,Black Democrat,Democrat,,Non-White Democrats,Somewhat liberal,Liberal,Liberal,67.0,Cares about people like me,Black,Black,State questionnaire,Black,Non-white,Black,East,,,Yes,,Female,Black women,Married women,"Cities 50,000-500,000","Cities over 50,000",Pennsylvania,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Creates more U.S. jobs,,No,Version 1,Definitely vote for her,Not vote for him,,0.816990435123444,No,
584105.0,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,,Call 3,3.0,Hillary Clinton,,Realistic,Excited,Excited or optimistic,Somewhat worried,Worried,High school or less,No college degree,High school graduate or less,White no college degree,Oppose,5.0,Hillary Clinton,,,,,,,,,Economy/Jobs,No,,,45+,18-64,Hillary Clinton,Democrat,Non-black Democrat,White Democrat,Democrat,Energized the Democratic Party,White Democrat,Somewhat liberal,Liberal,Liberal,87.0,Has the right experience,White,White,State questionnaire,White,White,White,East,Concerned,Concerned or scared,,Not realistic,Female,White women,,Rural,Small Cities/Rural,Pennsylvania,Election day exit poll,,,,,,Hillary Clinton,,Version 2,,,Hurt the U.S. economy,0.716804683208466,,Hillary Clinton
584104.0,45-65,60+,60-64,45+,50+,60+,50-64,Black 60+,Black 60+,Black 45-64,Complete,,Call 3,1.0,Hillary Clinton,,Realistic,Optimistic,Excited or optimistic,Not too worried,Not worried,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,Oppose,2.0,Hillary Clinton,,,,,,,,,Omit,No,,,45+,18-64,Hillary Clinton,Democrat,Black Democrat,Black Democrat,Democrat,Energized the Democratic Party,Non-White Democrats,Very liberal,Liberal,Liberal,60.0,Has the right experience,Black,Black,State questionnaire,Black,Non-white,Black,East,Optimistic,Excited or optimistic,,Not realistic,Female,Black women,,Suburbs,Suburbs,Pennsylvania,Election day exit poll,,,,,,Bernie Sanders,,Version 2,,,Hurt the U.S. economy,1.03573191165924,,Hillary Clinton
584103.0,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Black 30-44,Black 30-44,Black 30-44,Complete,Hillary Clinton,Call 3,7.0,,No,,,,,,College graduate,College graduate,More than High school graduate,Non white college degree,,2.0,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",Bernie Sanders,Income inequality,No,No,Generally continue Barack Obama's policies,18-44,18-64,Hillary Clinton,Independent/Something else,Black non-Democrat,Black Independent,Independent,,All others,Somewhat liberal,Liberal,Liberal,57.0,Has the right experience,Black,Black,State questionnaire,Black,Non-white,Black,East,,,Yes,,Male,Black men,Non married men,Suburbs,Suburbs,Pennsylvania,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Takes away U.S. jobs,,No,Version 1,Probably vote for her,Probably vote for him,,0.641544997692108,No,
584098.0,45-65,30-59,50-59,45+,50+,45-59,50-64,Black 45-59,Black 45-59,Black 45-64,Complete,,Call 3,13.0,Hillary Clinton,,Realistic,Optimistic,Excited or optimistic,Somewhat worried,Worried,Postgraduate study,College graduate,More than High school graduate,Non white college degree,Oppose,2.0,Hillary Clinton,,,,,,,,,Health care,No,,,45+,18-64,Hillary Clinton,Democrat,Black Democrat,Black Democrat,Democrat,Energized the Democratic Party,Non-White Democrats,Somewhat liberal,Liberal,Liberal,108.0,Has the right experience,Black,Black,State questionnaire,Black,Non-white,Black,East,Concerned,Concerned or scared,,Not realistic,Male,Black men,,Suburbs,Suburbs,Pennsylvania,Election day exit poll,,,,,,Bernie Sanders,,Version 2,,,Help the U.S. economy,0.49410155415535,,Hillary Clinton
584075.0,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,Hillary Clinton,Call 3,13.0,,Yes,,,,,,College graduate,College graduate,More than High school graduate,White college degree,,1.0,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Hillary Clinton,Health care,No,Yes,Generally continue Barack Obama's policies,45+,18-64,Hillary Clinton,Democrat,Non-black Democrat,White Democrat,Democrat,,White Democrat,Somewhat liberal,Liberal,Liberal,134.0,Honest and trustworthy,White,White,State questionnaire,White,White,White,East,,,Yes,,Male,White men,Married men,"Cities over 500,000","Cities over 50,000",Pennsylvania,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that,Creates more U.S. jobs,,No,Version 1,Definitely vote for her,Not vote for him,,1.51256501674652,No,
584072.0,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Hillary Clinton,Call 3,3.0,,Yes,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,5.0,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",Hillary Clinton,Terrorism,No,No,Change to less liberal policies,45+,65+,Hillary Clinton,Republican,Non-black non-Democrat,All Republicans,Republican,,White Republican,Moderate,Moderate or conservative,Moderate,67.0,Honest and trustworthy,White,White,State questionnaire,White,White,White,East,,,Yes,,Female,White women,Non married women,"Cities 50,000-500,000","Cities over 50,000",Pennsylvania,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that,Creates more U.S. jobs,,Yes,Version 1,Definitely vote for her,Omit,,1.10971963405609,Yes,
584067.0,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Hillary Clinton,Call 3,13.0,,No,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,1.0,,,,,,,,,Hillary Clinton,Terrorism,No,Yes,Change to more liberal policies,45+,65+,Hillary Clinton,Democrat,Non-black Democrat,White Democrat,Democrat,,White Democrat,Moderate,Moderate or conservative,Moderate,135.0,Can win in November,White,White,State questionnaire,White,White,White,East,,,No,,Female,White women,Married women,"Cities over 500,000","Cities over 50,000",Pennsylvania,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Takes away U.S. jobs,,No,Version 1,Probably vote for her,Probably vote for him,,2.16605544090271,,
584065.0,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,,Call 3,13.0,Hillary Clinton,,Realistic,Excited,Excited or optimistic,Somewhat worried,Worried,College graduate,College graduate,More than High school graduate,White college degree,Favor,2.0,Hillary Clinton,,,,,,,,,Economy/Jobs,No,,,45+,18-64,Hillary Clinton,Democrat,Non-black Democrat,White Democrat,Democrat,Energized the Democratic Party,White Democrat,Somewhat liberal,Liberal,Liberal,108.0,Has the right experience,White,White,State questionnaire,White,White,White,East,Concerned,Concerned or scared,,Not realistic,Male,White men,,Suburbs,Suburbs,Pennsylvania,Election day exit poll,,,,,,Omit,,Version 2,,,Help the U.S. economy,0.659774363040924,,Hillary Clinton
580009.0,45-65,30-59,45-49,45+,18-49,45-59,40-49,Black 45-59,Black 45-59,Black 45-64,Complete,,Call 1,2.0,Hillary Clinton,,Realistic,Excited,Excited or optimistic,Very worried,Worried,High school or less,No college degree,High school graduate or less,Non white no college degree,Favor,1.0,Hillary Clinton,,,,,,,,,Terrorism,No,,,45+,18-64,Hillary Clinton,Democrat,Black Democrat,Black Democrat,Democrat,Energized the Democratic Party,Non-White Democrats,Somewhat liberal,Liberal,Liberal,130.0,Honest and trustworthy,Black,Black,State questionnaire,Black,Non-white,Black,East,Excited,Excited or optimistic,,Realistic,Male,Black men,,"Cities over 500,000","Cities over 50,000",Pennsylvania,Election day exit poll,,,,,,Bernie Sanders,,Version 2,,,Help the U.S. economy,2.39241170883179,,Hillary Clinton
584055.0,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Non-Black 30-44,Latino 30-44,Latino 30-44,Complete,Hillary Clinton,Call 3,7.0,,Yes,,,,,,College graduate,College graduate,More than High school graduate,Non white college degree,,2.0,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and non white",Hillary Clinton,Economy/Jobs,Yes,No,Change to more liberal policies,18-44,18-64,Hillary Clinton,Democrat,Non-black Democrat,Latino Democrat,Democrat,,Non-White Democrats,Very liberal,Liberal,Liberal,57.0,Can win in November,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,East,,,No,,Female,Latino women,Non married women,Suburbs,Suburbs,Pennsylvania,Election day exit poll,Just today,Last few days,In the last month,This month,Creates more U.S. jobs,,No,Version 1,Probably vote for her,Not vote for him,,0.811420142650604,No,
583976.0,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Hillary Clinton,Call 3,13.0,,Yes,,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,,2.0,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Hillary Clinton,Economy/Jobs,No,No,Change to more liberal policies,45+,18-64,Hillary Clinton,Democrat,Non-black Democrat,White Democrat,Democrat,,White Democrat,Moderate,Moderate or conservative,Moderate,108.0,Has the right experience,White,White,State questionnaire,White,White,White,East,,,Yes,,Female,White women,Non married women,Suburbs,Suburbs,Pennsylvania,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that,Takes away U.S. jobs,,Yes,Version 1,Probably vote for her,Probably vote for him,,0.671011626720428,No,
579992.0,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Black 30-44,Black 30-44,Black 30-44,Complete,,Call 1,2.0,Hillary Clinton,,Realistic,Optimistic,Excited or optimistic,Very worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,Oppose,1.0,Hillary Clinton,,,,,,,,,Economy/Jobs,No,,,18-44,18-64,Hillary Clinton,Democrat,Black Democrat,Black Democrat,Democrat,Energized the Democratic Party,Non-White Democrats,Very liberal,Liberal,Liberal,130.0,Cares about people like me,Black,Black,State questionnaire,Black,Non-white,Black,East,Concerned,Concerned or scared,,Not realistic,Male,Black men,,"Cities over 500,000","Cities over 50,000",Pennsylvania,Election day exit poll,,,,,,Bernie Sanders,,Version 2,,,Hurt the U.S. economy,2.39241170883179,,Hillary Clinton
