id,backside,betrayed,brnagain,call,cdnum,econrep1,econworr,ecoworr2,educ12r,educcoll,educhs,educwhit,geocode,govtangr,govtan_1,immdepor,inc100k,inc30k,inc50k,income3,income4,income16,incwhite,intcrisi,issrep16,muslimba,outsider,party,partybyr,partyid,partysex,phil2r,phil3x,phil4c,precinct,qlt16rep,qrace3,qraceai,qtype,race,race2b,region,satcruz,satrubio,sattrump,scotusre,sex,sexbyrac,sharerel,sharer_1,sizeplac,sizeplc3,stanum,telepoll,timenh16,timeprif,timeprim,timepriw,trumpvot,unfairre,varprs16,version,vetvoter,weight,whnclinc,whtevang,xage,xage3,xage8,xage45,xage49,xage60,xage65,xagebyra
406602,Complete, ,Yes,Call 2,4, , , ,Postgraduate study,College graduate,More than High school graduate,White college degree,5,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white", ,Terrorism,Support, ,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Very conservative,88,Tells it like it is,White,White,State questionnaire,White,White,South,Dissatisfied,Dissatisfied,Satisfied,Donald Trump,Male,White men, , ,Rural,Small Cities/Rural, Virginia,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Donald Trump, ,Donald Trump,Version 1, ,1.89847302436829,No,White Born-again/Evangelical Christians,65+,60+,65 or over,45+,50+,60+,65+,White 60+
406605,Complete, ,No,Call 2,10, , , ,Postgraduate study,College graduate,More than High school graduate,White college degree,2,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Offered a chance to apply for legal status,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white", ,Economy/Jobs,Oppose, ,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Somewhat conservative,57,Can win in November,White,White,State questionnaire,White,White,South,Satisfied,Satisfied,Dissatisfied,Marco Rubio,Male,White men, , ,Suburbs,Suburbs, Virginia,Election day exit poll,In the last few days,Last few days,In the last month,This week,Not Donald Trump, ,Marco Rubio,Version 1, ,.846536874771118,No,All others,65+,60+,65 or over,45+,50+,60+,65+,White 60+
406608,Complete, ,No,Call 2,9, , , ,College graduate,College graduate,More than High school graduate,White college degree,3,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Offered a chance to apply for legal status,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white", ,Economy/Jobs,Oppose, ,Republican,All Republicans,Republican,Republican Women,Conservative,Conservative,Somewhat conservative,2,Shares my values,White,White,State questionnaire,White,White,South,Dissatisfied,Satisfied,Dissatisfied,Marco Rubio,Female,White women, , ,Rural,Small Cities/Rural, Virginia,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Not Donald Trump, ,Marco Rubio,Version 1, ,.973505675792694,No,All others,45-65,30-59,45-49,45+,17-49,45-59,40-49,White 45-59
406612,Complete, ,Yes,Call 2,7, , , ,College graduate,College graduate,More than High school graduate,White college degree,4,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Deported to the country they came from,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white", ,Economy/Jobs,Support, ,Republican,All Republicans,Republican,Republican Women,Conservative,Conservative,Somewhat conservative,15,Can bring needed change,White,White,State questionnaire,White,White,South,Dissatisfied,Satisfied,Satisfied,Donald Trump,Female,White women, , ,Suburbs,Suburbs, Virginia,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that,Donald Trump, ,Donald Trump,Version 1, ,.640778064727783,No,White Born-again/Evangelical Christians,30-44,30-59,40-44,17-44,17-49,30-44,40-49,White 30-44
406615,Complete,No,Yes,Call 2,9,Ted Cruz,Very worried,Worried,Postgraduate study,College graduate,More than High school graduate,White college degree,3, , , , , , , , , , ,Ted Cruz,Terrorism, ,Have experience in politics,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Very conservative,80,Shares my values,White,White,State questionnaire,White,White,South, , , , ,Male,White men,A great deal,A great deal or somewhat,Rural,Small Cities/Rural, Virginia,Election day exit poll, , , , ,Not Donald Trump,Donald Trump,Ted Cruz,Version 2,No,1.20067024230957, ,White Born-again/Evangelical Christians,17-29,17-29,25-29,17-44,17-49,17-29,25-29,White 17-29
406616,Complete,Yes,Yes,Call 2,9,Donald Trump,Very worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,3, , , , , , , , , , ,Donald Trump,Economy/Jobs, ,Have experience in politics,Democrat,White Democrat,Democrat,Democratic Women,Moderate/Liberal,Moderate,Moderate,102,Shares my values,White,White,State questionnaire,White,White,South, , , , ,Female,White women,A great deal,A great deal or somewhat,Rural,Small Cities/Rural, Virginia,Election day exit poll, , , , ,Donald Trump,Marco Rubio,Donald Trump,Version 2,No,.774508357048035, ,White Born-again/Evangelical Christians,65+,60+,65 or over,45+,50+,60+,65+,White 60+
406623,Complete,No,No,Call 2,4,Donald Trump,Somewhat worried,Worried,High school or less,No college degree,High school graduate or less,White no college degree,5, , , , , , , , , , ,Omit,Economy/Jobs, ,Have experience in politics,Independent/Something else,White Independent,Something else,Independent Women,Moderate/Liberal,Moderate,Moderate,88,Tells it like it is,White,White,State questionnaire,White,White,South, , , , ,Female,White women,Somewhat,A great deal or somewhat,Rural,Small Cities/Rural, Virginia,Election day exit poll, , , , ,Donald Trump,Ted Cruz,Donald Trump,Version 2,No,1.72940111160278, ,All others,65+,60+,65 or over,45+,50+,60+,65+,White 60+
406626,Complete, ,No,Call 2,7, , , ,High school or less,No college degree,High school graduate or less,White no college degree,4,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Deported to the country they came from,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white", ,Economy/Jobs,Support, ,Republican,All Republicans,Republican,Republican Women,Moderate/Liberal,Moderate,Moderate,15,Can bring needed change,White,White,State questionnaire,White,White,South,Dissatisfied,Satisfied,Satisfied,Donald Trump,Female,White women, , ,Suburbs,Suburbs, Virginia,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that,Donald Trump, ,Donald Trump,Version 1, ,.640778064727783,No,All others,30-44,30-59,30-39,17-44,17-49,30-44,30-39,White 30-44
406627,Complete, ,No,Call 2,10, , , ,College graduate,College graduate,More than High school graduate,White college degree,2,Angry,"Dissatisfied, but not angry or Angry",Offered a chance to apply for legal status,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white", ,Terrorism,Support, ,Independent/Something else,White Independent,Independent,Independent Women,Moderate/Liberal,Moderate,Moderate,57,Can bring needed change,White,White,State questionnaire,White,White,South,Dissatisfied,Satisfied,Dissatisfied,Marco Rubio,Female,White women, , ,Suburbs,Suburbs, Virginia,Election day exit poll,In the last few days,Last few days,In the last month,This week,Not Donald Trump, ,Marco Rubio,Version 1, ,.815577507019043,No,All others,45-65,60+,60-64,45+,50+,60+,50-64,White 60+
406628,Complete,No,No,Call 2,9,Marco Rubio,Not too worried,Not worried,Postgraduate study,College graduate,More than High school graduate,White college degree,3, , , , , , , , , , ,Marco Rubio,Terrorism, ,Have experience in politics,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Somewhat conservative,2,Tells it like it is,White,White,State questionnaire,White,White,South, , , , ,Male,White men,Not much,Not much or not at all,Rural,Small Cities/Rural, Virginia,Election day exit poll, , , , ,Not Donald Trump,Donald Trump,Marco Rubio,Version 2,Yes,.976775646209717, ,All others,65+,60+,65 or over,45+,50+,60+,65+,White 60+
406634,Complete,Yes,Yes,Call 2,7,John Kasich,Very worried,Worried,Postgraduate study,College graduate,More than High school graduate,White college degree,4, , , , , , , , , , ,Donald Trump,Economy/Jobs, ,Be from outside the political establishment,Independent/Something else,White Independent,Independent,Independent Men,Moderate/Liberal,Moderate,Moderate,63,Tells it like it is,White,White,State questionnaire,White,White,South, , , , ,Male,White men,Not much,Not much or not at all,Suburbs,Suburbs, Virginia,Election day exit poll, , , , ,Not Donald Trump,John Kasich,Other,Version 2,Yes,.51335883140564, ,White Born-again/Evangelical Christians,65+,60+,65 or over,45+,50+,60+,65+,White 60+
406635,Complete, ,Yes,Call 2,9, , , ,High school or less,No college degree,High school graduate or less,White no college degree,3,Angry,"Dissatisfied, but not angry or Angry",Deported to the country they came from,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white", ,Economy/Jobs,Oppose, ,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Very conservative,102,Can bring needed change,White,White,State questionnaire,White,White,South,Dissatisfied,Dissatisfied,Satisfied,Donald Trump,Male,White men, , ,Rural,Small Cities/Rural, Virginia,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Donald Trump, ,Donald Trump,Version 1, ,.850226819515228,Yes,White Born-again/Evangelical Christians,65+,60+,65 or over,45+,50+,60+,65+,White 60+
406639,Complete, ,Yes,Call 2,9, , , ,College graduate,College graduate,More than High school graduate,White college degree,3,Angry,"Dissatisfied, but not angry or Angry",Offered a chance to apply for legal status,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white", ,Immigration,Support, ,Independent/Something else,White Independent,Independent,Independent Men,Conservative,Conservative,Somewhat conservative,80,Can win in November,White,White,State questionnaire,White,White,South,Dissatisfied,Dissatisfied,Satisfied,Donald Trump,Male,White men, , ,Rural,Small Cities/Rural, Virginia,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Donald Trump, ,Donald Trump,Version 1, ,1.25113165378571,No,White Born-again/Evangelical Christians,45-65,60+,60-64,45+,50+,60+,50-64,White 60+
406642,Complete,No,Yes,Call 2,10,Marco Rubio,Somewhat worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,2, , , , , , , , , , ,Ted Cruz,Economy/Jobs, ,Have experience in politics,Democrat,Latino Democrat,Democrat,Democratic Men,Conservative,Conservative,Somewhat conservative,62,Can bring needed change,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,South, , , , ,Male,Latino men,A great deal,A great deal or somewhat,Suburbs,Suburbs, Virginia,Election day exit poll, , , , ,Not Donald Trump,Donald Trump,Marco Rubio,Version 2,No,.478280454874039, ,All others,17-29,17-29,17-24,17-44,17-49,17-29,17-24,Latino 17-29
406644,Complete, ,No,Call 2,4, , , ,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,5,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Deported to the country they came from,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white", ,Economy/Jobs,Support, ,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Somewhat conservative,88,Can bring needed change,White,White,State questionnaire,White,White,South,Dissatisfied,Dissatisfied,Satisfied,Donald Trump,Male,White men, , ,Rural,Small Cities/Rural, Virginia,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Donald Trump, ,Donald Trump,Version 1, ,1.89847302436829,No,All others,65+,60+,65 or over,45+,50+,60+,65+,White 60+
406645,Complete, ,Yes,Call 2,7, , , ,College graduate,College graduate,More than High school graduate,White college degree,4,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Deported to the country they came from,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white", ,Economy/Jobs,Support, ,Republican,All Republicans,Republican,Republican Men, , , ,15,Tells it like it is,White,White,State questionnaire,White,White,South,Dissatisfied,Dissatisfied,Satisfied,Donald Trump,Male,White men, , ,Suburbs,Suburbs, Virginia,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Donald Trump, ,Donald Trump,Version 1, ,.665102064609528,No,White Born-again/Evangelical Christians,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-59
406648,Complete, ,No,Call 2,10, , , ,Postgraduate study,College graduate,More than High school graduate,White college degree,2,Angry,"Dissatisfied, but not angry or Angry",Deported to the country they came from,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white", ,Economy/Jobs,Support, ,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Very conservative,57,Can win in November,White,White,State questionnaire,White,White,South,Satisfied,Satisfied,Satisfied,Donald Trump,Male,White men, , ,Suburbs,Suburbs, Virginia,Election day exit poll,In the last few days,Last few days,In the last month,This week,Donald Trump, ,Donald Trump,Version 1, ,1.08771669864655,No,All others,65+,60+,65 or over,45+,50+,60+,65+,White 60+
406649,Complete,Yes,Yes,Call 2,9,John Kasich,Somewhat worried,Worried,Postgraduate study,College graduate,More than High school graduate,White college degree,3, , , , , , , , , , ,John Kasich,Government spending, ,Be from outside the political establishment,Republican,All Republicans,Republican,Republican Women,Conservative,Conservative,Very conservative,2,Can win in November,White,White,State questionnaire,White,White,South, , , , ,Female,White women,A great deal,A great deal or somewhat,Rural,Small Cities/Rural, Virginia,Election day exit poll, , , , ,Not Donald Trump,Omit,Ted Cruz,Version 2,No,1.24119925498962, ,White Born-again/Evangelical Christians,45-65,30-59,45-49,45+,17-49,45-59,40-49,White 45-59
