ID,ATTEND,ATTEND2,BACKSIDE,CALL,CDNUM,CLINBUSINESS,CLINHONEST,CLINREALISTIC,CLINTONLIB,ECONDEM16,ECONDEMCLIN,ECONDEMSANDERS,ECONFAIR,ECONWORR,ECOWORR2,EDUC12R,EDUCCOLL,EDUCHS,EDUCWHITE,GEOCODE,GOVTANGR16,GOVTANGR16B,INC100K,INC30K,INC50K,INCOME3,INCOME4,INCOME16,INCWHITE,ISSDEM16,MARRIED,MSDPRS16,OBAMAPLCY,OUTSIDER16,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYWHITE,PHIL4,PHIL2D,PHIL3X,PRECINCT,PREVPRIDEM,QLT16DEMPRI,QRACE3,QRACEAI,QTYPE,RACE,RACE2B,RACEREL14,RACERELCLIN,RACERELDEM16,RACERELSANDERS,REGION,SANDBUSINESS,SANDERSLIB,SANDHONEST,SANDREALISTIC,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIMENH16,TIMEPRIFEWDAYS,TIMEPRIMTH,TIMEPRIWK,TRADE16,VERSION,WEIGHT,WHNCLINC,XAGE,XAGE3,XAGE8,XAGE45,XAGE49,XAGE60,XAGE65,XAGEBYRACE,ZIPCODE
444884.0,Once a week,Weekly,Complete,Call 3,4.0,,,Realistic,About right,Only Clinton,Only Clinton or both of them,Only Clinton or neither of them,,,,College graduate,College graduate,More than High school graduate,Non white college degree,2.0,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",Economy/Jobs,No,Hillary Clinton,,,Independent/Something else,Black non-Democrat,Black Independent,Independent,All others,Moderate,Moderate or conservative,Moderate,47.0,Yes,Has the right experience,Black,Black,State questionnaire,Black,Non-white,Gotten worse,Only Clinton or Both of them,Only Clinton,Only Clinton or Neither of them,South,,Too liberal,,Not realistic,Female,Black women,Non married women,"Cities 10,000-50,000",Small Cities/Rural, Mississippi,Election day exit poll,,,,,Takes away U.S. jobs,Version 2,0.313210159540176,No,45-65,30-59,50-59,45+,50+,45-59,50-64,Black 45-59,39532.0
444883.0,,,Complete,Call 3,4.0,About right,Yes,,,,,,Is fair to most Americans,Very worried,Worried,College graduate,College graduate,More than High school graduate,Non white college degree,2.0,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and non white",Economy/Jobs,,Hillary Clinton,Generally continue Barack Obama's policies,Have experience in politics,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Moderate,Moderate or conservative,Moderate,49.0,,Honest and trustworthy,Black,Black,State questionnaire,Black,Non-white,,,,,South,About right,,No,,Female,Black women,,Rural,Small Cities/Rural, Mississippi,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that,,Version 1,0.609484970569611,No,30-44,30-59,30-39,17-44,17-49,30-44,30-39,Black 30-44,39440.0
442950.0,,,Complete,Call 1,3.0,Too anti-business,Yes,,,,,,Favors the wealthy,Somewhat worried,Worried,College graduate,College graduate,More than High school graduate,Non white college degree,2.0,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and non white",Economy/Jobs,,Bernie Sanders,Change to more liberal policies,Be from outside the political establishment,Independent/Something else,Black non-Democrat,Black Independent,Independent,All others,Moderate,Moderate or conservative,Moderate,96.0,,Has the right experience,Black,Black,State questionnaire,Black,Non-white,,,,,South,Too pro-business,,No,,Female,Black women,,Suburbs,Suburbs, Mississippi,Election day exit poll,In the last few days,Last few days,In the last month,This month,,Version 1,0.776284217834473,No,45-65,30-59,50-59,45+,50+,45-59,50-64,Black 45-59,39073.0
444878.0,,,Complete,Call 3,1.0,About right,No,,,,,,Favors the wealthy,Somewhat worried,Worried,College graduate,College graduate,More than High school graduate,White college degree,3.0,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",Economy/Jobs,,Hillary Clinton,Generally continue Barack Obama's policies,Have experience in politics,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,15.0,,Has the right experience,White,White,State questionnaire,White,White,,,,,South,Too anti-business,,Yes,,Female,White women,,Suburbs,Suburbs, Mississippi,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,,Version 1,1.54270708560944,No,45-65,30-59,45-49,45+,17-49,45-59,40-49,White 45-59,38654.0
444876.0,Once a week,Weekly,Complete,Call 3,3.0,,,Realistic,Too liberal,Only Clinton,Only Clinton or both of them,Only Clinton or neither of them,,,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,2.0,,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and non white",Economy/Jobs,No,Hillary Clinton,,,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Moderate,Moderate or conservative,Moderate,102.0,Yes,Has the right experience,Black,Black,State questionnaire,Black,Non-white,Gotten better,Only Clinton or Both of them,Only Clinton,Only Clinton or Neither of them,South,,About right,,Realistic,Female,Black women,Non married women,Rural,Small Cities/Rural, Mississippi,Election day exit poll,,,,,Has no effect on U.S. jobs,Version 2,0.626292169094086,No,17-29,17-29,17-24,17-44,17-49,17-29,17-24,Black 17-29,39092.0
442944.0,,,Complete,Call 1,2.0,About right,Yes,,,,,,Favors the wealthy,Very worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,2.0,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and non white",Economy/Jobs,,Hillary Clinton,Generally continue Barack Obama's policies,Have experience in politics,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Moderate,Moderate or conservative,Moderate,62.0,,Omit,Black,Black,State questionnaire,Black,Non-white,,,,,South,Too pro-business,,No,,Female,Black women,,Suburbs,Suburbs, Mississippi,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,,Version 1,0.417502224445343,No,45-65,30-59,50-59,45+,50+,45-59,50-64,Black 45-59,39046.0
444874.0,Once a week,Weekly,Complete,Call 3,4.0,,,Realistic,About right,Only Clinton,Only Clinton or both of them,Only Clinton or neither of them,,,,High school or less,No college degree,High school graduate or less,White no college degree,2.0,,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",Income inequality,Yes,Hillary Clinton,,,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Conservative,Moderate or conservative,Conservative,49.0,Yes,Has the right experience,White,White,State questionnaire,White,White,Gotten worse,Only Clinton or Both of them,Only Clinton,Only Clinton or Neither of them,South,,Too liberal,,Not realistic,Female,White women,Married women,Rural,Small Cities/Rural, Mississippi,Election day exit poll,,,,,Takes away U.S. jobs,Version 2,1.59035098552704,Yes,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-59,39440.0
444873.0,,,Complete,Call 3,2.0,Too pro-business,No,,,,,,Favors the wealthy,Somewhat worried,Worried,College graduate,College graduate,More than High school graduate,White college degree,1.0,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Income inequality,,Bernie Sanders,Generally continue Barack Obama's policies,Have experience in politics,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,Moderate or conservative,Moderate,38.0,,Has the right experience,White,White,State questionnaire,White,White,,,,,South,Too anti-business,,Yes,,Male,White men,,Suburbs,Suburbs, Mississippi,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,,Version 1,0.848518073558807,No,30-44,30-59,30-39,17-44,17-49,30-44,30-39,White 30-44,39154.0
444872.0,,,Complete,Call 3,2.0,About right,Yes,,,,,,Favors the wealthy,Not at all worried,Not worried,College graduate,College graduate,More than High school graduate,Non white college degree,1.0,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and non white",Omit,,Did not vote,Generally continue Barack Obama's policies,Have experience in politics,Independent/Something else,Black non-Democrat,Black Independent,Independent,All others,Somewhat liberal,Liberal,Liberal,33.0,,Has the right experience,Black,Black,State questionnaire,Black,Non-white,,,,,South,About right,,Yes,,Female,Black women,,"Cities 50,000-500,000","Cities over 50,000", Mississippi,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,,Version 1,0.693420052528381,No,17-29,17-29,25-29,17-44,17-49,17-29,25-29,Black 17-29,39213.0
444871.0,Once a week,Weekly,Complete,Call 3,1.0,,,Realistic,About right,Neither of them,Only Sanders or neither of them,Only Clinton or neither of them,,,,College graduate,College graduate,More than High school graduate,White college degree,3.0,,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Terrorism,Yes,Hillary Clinton,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,Moderate or conservative,Moderate,16.0,No,Cares about people like me,White,White,State questionnaire,White,White,Gotten worse,Only Sanders or Neither of them,Neither of them,Only Clinton or Neither of them,South,,Too liberal,,Not realistic,Male,White men,Married men,Suburbs,Suburbs, Mississippi,Election day exit poll,,,,,Creates more U.S. jobs,Version 2,1.28790402412415,No,30-44,30-59,30-39,17-44,17-49,30-44,30-39,White 30-44,38632.0
442938.0,A few times a month,Occasionally,Complete,Call 1,2.0,,,Realistic,About right,Both of them,Only Clinton or both of them,Only Sanders or both of them,,,,High school or less,No college degree,High school graduate or less,Non white no college degree,2.0,,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and non white",Income inequality,No,Hillary Clinton,,,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Very liberal,Liberal,Liberal,62.0,Yes,Cares about people like me,Black,Black,State questionnaire,Black,Non-white,Stayed about the same,Only Clinton or Both of them,Both of them,Only Sanders or Both of them,South,,About right,,Realistic,Female,Black women,Non married women,Suburbs,Suburbs, Mississippi,Election day exit poll,,,,,Takes away U.S. jobs,Version 2,0.42194738984108,No,45-65,60+,60-64,45+,50+,60+,50-64,Black 60+,39046.0
444868.0,A few times a month,Occasionally,Complete,Call 3,4.0,,,Realistic,About right,Only Clinton,Only Clinton or both of them,Only Clinton or neither of them,,,,High school or less,No college degree,High school graduate or less,Non white no college degree,2.0,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",Economy/Jobs,Yes,Hillary Clinton,,,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Moderate,Moderate or conservative,Moderate,46.0,Yes,Honest and trustworthy,Black,Black,State questionnaire,Black,Non-white,Gotten worse,Only Clinton or Both of them,Both of them,Only Sanders or Both of them,South,,Not liberal enough,,Not realistic,Male,Black men,Married men,"Cities 10,000-50,000",Small Cities/Rural, Mississippi,Election day exit poll,,,,,Takes away U.S. jobs,Version 2,1.07752060890198,No,30-44,30-59,30-39,17-44,17-49,30-44,30-39,Black 30-44,39567.0
444864.0,,,Complete,Call 3,4.0,Too pro-business,No,,,,,,Favors the wealthy,Somewhat worried,Worried,College graduate,College graduate,More than High school graduate,White college degree,2.0,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Income inequality,,Bernie Sanders,Change to less liberal policies,Have experience in politics,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,Moderate or conservative,Moderate,79.0,,Cares about people like me,White,White,State questionnaire,White,White,,,,,South,Too anti-business,,Yes,,Male,White men,,Rural,Small Cities/Rural, Mississippi,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that,,Version 1,0.546365022659302,No,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-59,39470.0
444863.0,,,Complete,Call 3,1.0,About right,Yes,,,,,,Favors the wealthy,Very worried,Worried,College graduate,College graduate,More than High school graduate,Non white college degree,3.0,Angry,"Dissatisfied, but not angry or Angry",Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",Economy/Jobs,,Hillary Clinton,Generally continue Barack Obama's policies,Have experience in politics,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Very liberal,Liberal,Liberal,15.0,,Can win in November,Black,Black,State questionnaire,Black,Non-white,,,,,South,Too anti-business,,Omit,,Male,Black men,,Suburbs,Suburbs, Mississippi,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,,Version 1,0.621600210666656,No,45-65,60+,60-64,45+,50+,60+,50-64,Black 60+,38654.0
442930.0,More than once a week,Weekly,Complete,Call 1,3.0,,,Realistic,About right,Neither of them,Only Sanders or neither of them,Only Clinton or neither of them,,,,Postgraduate study,College graduate,More than High school graduate,Non white college degree,2.0,,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and non white",Terrorism,No,Hillary Clinton,,,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Somewhat liberal,Liberal,Liberal,96.0,Yes,Cares about people like me,Black,Black,State questionnaire,Black,Non-white,Gotten worse,Only Sanders or Neither of them,Only Sanders,Only Sanders or Both of them,South,,Too liberal,,Not realistic,Female,Black women,Non married women,Suburbs,Suburbs, Mississippi,Election day exit poll,,,,,Takes away U.S. jobs,Version 2,0.924497723579407,No,30-44,30-59,40-44,17-44,17-49,30-44,40-49,Black 30-44,39073.0
444860.0,,,Complete,Call 3,2.0,About right,Yes,,,,,,Favors the wealthy,Somewhat worried,Worried,College graduate,College graduate,More than High school graduate,White college degree,1.0,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",Terrorism,,Hillary Clinton,Generally continue Barack Obama's policies,Have experience in politics,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,75.0,,Honest and trustworthy,White,White,State questionnaire,White,White,,,,,South,About right,,Yes,,Female,White women,,Rural,Small Cities/Rural, Mississippi,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,,Version 1,1.47478699684143,No,45-65,60+,60-64,45+,50+,60+,50-64,White 60+,38606.0
444859.0,A few times a month,Occasionally,Complete,Call 3,3.0,,,Realistic,About right,Only Clinton,Only Clinton or both of them,Only Clinton or neither of them,,,,High school or less,No college degree,High school graduate or less,Non white no college degree,2.0,,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and non white",Economy/Jobs,No,Hillary Clinton,,,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Very liberal,Liberal,Liberal,102.0,Yes,Cares about people like me,Black,Black,State questionnaire,Black,Non-white,Gotten better,Only Clinton or Both of them,Only Clinton,Only Clinton or Neither of them,South,,Too liberal,,Not realistic,Female,Black women,Non married women,Rural,Small Cities/Rural, Mississippi,Election day exit poll,,,,,Takes away U.S. jobs,Version 2,0.625316262245178,No,30-44,30-59,30-39,17-44,17-49,30-44,30-39,Black 30-44,39092.0
444857.0,Never,Never,Complete,Call 3,4.0,,,Realistic,About right,Only Clinton,Only Clinton or both of them,Only Clinton or neither of them,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,2.0,,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and white",Economy/Jobs,No,Hillary Clinton,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,Moderate or conservative,Moderate,49.0,No,Has the right experience,White,White,State questionnaire,White,White,Gotten better,Only Clinton or Both of them,Both of them,Only Sanders or Both of them,South,,Too liberal,,Not realistic,Female,White women,Non married women,Rural,Small Cities/Rural, Mississippi,Election day exit poll,,,,,Creates more U.S. jobs,Version 2,1.59283304214478,No,17-29,17-29,17-24,17-44,17-49,17-29,17-24,White 17-29,39440.0
