id,attend,attend2,backside,betrayed,brnagain,call,cdnum,cruzwin,cruzwin2,econworr,ecoworr2,educ12r,educcoll,educhs,educwhit,forcands,geocode,gopconv1,govtangr,govtan_1,immdepor,inc100k,inc30k,inc50k,income3,income4,income16,incwhite,inrprs16,issrep16,kasichwi,kasich_1,outsider,party,partybyr,partyid,partysex,partyuni,phil2r,phil3x,phil4c,precinct,qlt16rep,qrace3,qraceai,qtype,race,race2b,region,repfair,sex,sexbyrac,sizeplac,sizeplc3,stanum,telepoll,timenh16,timeprif,timeprim,timepriw,trumpvot,trumpwin,trumpw_1,unfairre,version,votenovc,votenovk,votenovt,weight,whnclinc,whtevang,xage,xage3,xage8,xage45,xage49,xage60,xage65,xagebyra
599231, , ,Complete,Yes,Yes,Call 1,2, , , , ,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree, ,2,Who the delegates think would be the best nominee,Angry,"Dissatisfied, but not angry or Angry",Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Other,Government spending, , , ,Republican,All Republicans,Republican,Republican Women, ,Conservative,Conservative,Very conservative,24,Shares my values,White,White,State questionnaire,White,White,Midwest,Unfair,Female,White women,Rural,Small Cities/Rural,Indiana,Election day exit poll,Just today,Last few days,In the last month,This week,Not Donald Trump, , , ,Version 1,Not vote for him,Not vote for him,Not vote for him,1.90389537811279,No,White Born-again/Evangelical Christians,65+,60+,65 or over,45+,50+,60+,65+,White 60+
599482, , ,Complete,Yes,Yes,Call 2,3, , , , ,College graduate,College graduate,More than High school graduate,White college degree, ,2,Who the delegates think would be the best nominee,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",Offered a chance to apply for legal status,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",Other,Terrorism, , , ,Republican,All Republicans,Republican,Republican Men, ,Conservative,Conservative,Somewhat conservative,3,Shares my values,White,White,State questionnaire,White,White,Midwest,Unfair,Male,White men,Suburbs,Suburbs,Indiana,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Not Donald Trump, , , ,Version 1,Probably vote for him,Probably vote for him,Probably vote for him,1.79220378398895,No,White Born-again/Evangelical Christians,45-65,30-59,45-49,45+,17-49,45-59,40-49,White 45-59
599769, , ,Complete,No,Yes,Call 2,2, , , , ,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree, ,2,Who the delegates think would be the best nominee,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Other,Government spending, , , ,Republican,All Republicans,Republican,Republican Women, ,Conservative,Conservative,Somewhat conservative,108,Can bring needed change,White,White,State questionnaire,White,White,Midwest,Fair,Female,White women,Rural,Small Cities/Rural,Indiana,Election day exit poll,In the last few days,Last few days,In the last month,This week,Not Donald Trump, , , ,Version 1,Not vote for him,Not vote for him,Probably vote for him,2.11625981330872,Yes,White Born-again/Evangelical Christians,30-44,30-59,30-39,17-44,17-49,30-44,30-39,White 30-44
600711, , ,Complete,No,Yes,Call 3,9, , , , ,College graduate,College graduate,More than High school graduate,White college degree, ,4,Who the delegates think would be the best nominee,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Other,Omit, , , ,Republican,All Republicans,Republican,Republican Women, ,Moderate/Liberal,Moderate,Moderate,42,Shares my values,White,White,State questionnaire,White,White,Midwest,Fair,Female,White women,Suburbs,Suburbs,Indiana,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that,Not Donald Trump, , , ,Version 1,Not vote for him,Not vote for him,Not vote for him,2.61924886703491,No,White Born-again/Evangelical Christians,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-59
600739, , ,Complete,Yes,No,Call 3,6, , , , ,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree, ,2,Who the delegates think would be the best nominee,Angry,"Dissatisfied, but not angry or Angry",Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Other,Government spending, , , ,Independent/Something else,White Independent,Independent,Independent Women, ,Moderate/Liberal,Moderate,Moderate,37,Can bring needed change,White,White,State questionnaire,White,White,Midwest,Unfair,Female,White women,Rural,Small Cities/Rural,Indiana,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that,Not Donald Trump, , , ,Version 1,Not vote for him,Not vote for him,Not vote for him,2.10984683036804,Yes,All others,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-59
597985,More than once a week,Weekly,Complete, ,Yes,Call 1,3,Optimistic,Excited or optimistic,Somewhat worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Against his opponents,2, , , , , , , , , , , ,Ted Cruz,Government spending,Concerned,Concerned or scared,Have experience in politics,Republican,All Republicans,Republican,Republican Men,Divided the Republican Party,Conservative,Conservative,Very conservative,3,Can win in November,White,White,State questionnaire,White,White,Midwest, ,Male,White men,Suburbs,Suburbs,Indiana,Election day exit poll, , , , ,Not Donald Trump,Scared,Concerned or scared,Donald Trump,Version 2, , , ,.702356100082397, ,White Born-again/Evangelical Christians,65+,60+,65 or over,45+,50+,60+,65+,White 60+
598002,More than once a week,Weekly,Complete, ,Yes,Call 1,3,Optimistic,Excited or optimistic,Very worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,For your candidate,2, , , , , , , , , , , ,Ted Cruz,Immigration,Scared,Concerned or scared,Have experience in politics,Independent/Something else,White Independent,Independent,Independent Men,Divided the Republican Party,Conservative,Conservative,Somewhat conservative,3,Can win in November,White,White,State questionnaire,White,White,Midwest, ,Male,White men,Suburbs,Suburbs,Indiana,Election day exit poll, , , , ,Not Donald Trump,Scared,Concerned or scared,Donald Trump,Version 2, , , ,.702356100082397, ,White Born-again/Evangelical Christians,65+,60+,65 or over,45+,50+,60+,65+,White 60+
598023,More than once a week,Weekly,Complete, ,Yes,Call 1,5,Excited,Excited or optimistic,Somewhat worried,Worried,High school or less,No college degree,High school graduate or less,White no college degree,For your candidate,2, , , , , , , , , , , ,Ted Cruz,Immigration,Optimistic,Excited or optimistic,Have experience in politics,Independent/Something else,White Independent,Independent,Independent Women,Omit,Conservative,Conservative,Very conservative,25,Shares my values,White,White,State questionnaire,White,White,Midwest, ,Female,White women,Rural,Small Cities/Rural,Indiana,Election day exit poll, , , , ,Not Donald Trump,Scared,Concerned or scared,Donald Trump,Version 2, , , ,.742426753044128, ,White Born-again/Evangelical Christians,45-65,60+,60-64,45+,50+,60+,50-64,White 60+
598045,More than once a week,Weekly,Complete, ,Yes,Call 1,5,Optimistic,Excited or optimistic,Not too worried,Not worried,High school or less,No college degree,High school graduate or less,White no college degree,For your candidate,2, , , , , , , , , , , ,Ted Cruz,Immigration,Optimistic,Excited or optimistic,Have experience in politics,Independent/Something else,White Independent,Independent,Independent Men,Energized the Republican Party,Conservative,Conservative,Very conservative,25,Tells it like it is,White,White,State questionnaire,White,White,Midwest, ,Male,White men,Rural,Small Cities/Rural,Indiana,Election day exit poll, , , , ,Not Donald Trump,Scared,Concerned or scared,Ted Cruz,Version 2, , , ,.768553733825684, ,White Born-again/Evangelical Christians,65+,60+,65 or over,45+,50+,60+,65+,White 60+
598063,More than once a week,Weekly,Complete, ,Yes,Call 1,3,Excited,Excited or optimistic,Very worried,Worried,Postgraduate study,College graduate,More than High school graduate,White college degree,For your candidate,2, , , , , , , , , , , ,Ted Cruz,Government spending,Concerned,Concerned or scared,Be from outside the political establishment,Republican,All Republicans,Republican,Republican Men,Energized the Republican Party,Conservative,Conservative,Very conservative,16,Shares my values,White,White,State questionnaire,White,White,Midwest, ,Male,White men,Rural,Small Cities/Rural,Indiana,Election day exit poll, , , , ,Not Donald Trump,Scared,Concerned or scared,Donald Trump,Version 2, , , ,1.38494980335236, ,White Born-again/Evangelical Christians,45-65,30-59,45-49,45+,17-49,45-59,40-49,White 45-59
598077,More than once a week,Weekly,Complete, ,Yes,Call 1,3,Optimistic,Excited or optimistic,Very worried,Worried,College graduate,College graduate,More than High school graduate,White college degree,For your candidate,2, , , , , , , , , , , ,Ted Cruz,Government spending,Optimistic,Excited or optimistic,Have experience in politics,Republican,All Republicans,Republican,Republican Women,Divided the Republican Party,Conservative,Conservative,Very conservative,16,Shares my values,White,White,State questionnaire,White,White,Midwest, ,Female,White women,Rural,Small Cities/Rural,Indiana,Election day exit poll, , , , ,Not Donald Trump,Concerned,Concerned or scared,Donald Trump,Version 2, , , ,1.33786845207214, ,White Born-again/Evangelical Christians,30-44,30-59,40-44,17-44,17-49,30-44,40-49,White 30-44
598096,More than once a week,Weekly,Complete, ,Yes,Call 1,5,Optimistic,Excited or optimistic,Not at all worried,Not worried,Postgraduate study,College graduate,More than High school graduate,White college degree,For your candidate,2, , , , , , , , , , , ,Ted Cruz,Government spending,Optimistic,Excited or optimistic,Have experience in politics,Republican,All Republicans,Republican,Republican Women,Divided the Republican Party,Conservative,Conservative,Very conservative,25,Shares my values,White,White,State questionnaire,White,White,Midwest, ,Female,White women,Rural,Small Cities/Rural,Indiana,Election day exit poll, , , , ,Not Donald Trump,Scared,Concerned or scared,Donald Trump,Version 2, , , ,.742426753044128, ,White Born-again/Evangelical Christians,65+,60+,65 or over,45+,50+,60+,65+,White 60+
598103,More than once a week,Weekly,Complete, ,Yes,Call 1,3,Concerned,Concerned or scared,Somewhat worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Against his opponents,2, , , , , , , , , , , ,Ted Cruz,Economy/Jobs,Optimistic,Excited or optimistic,Have experience in politics,Independent/Something else,White Independent,Independent,Independent Women,Divided the Republican Party,Conservative,Conservative,Somewhat conservative,16,Shares my values,White,White,State questionnaire,White,White,Midwest, ,Female,White women,Rural,Small Cities/Rural,Indiana,Election day exit poll, , , , ,Not Donald Trump,Scared,Concerned or scared,Donald Trump,Version 2, , , ,1.33786845207214, ,White Born-again/Evangelical Christians,65+,60+,65 or over,45+,50+,60+,65+,White 60+
598142,More than once a week,Weekly,Complete, ,Yes,Call 1,3,Optimistic,Excited or optimistic,Very worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,For your candidate,2, , , , , , , , , , , ,Ted Cruz,Terrorism,Concerned,Concerned or scared,Have experience in politics,Republican,All Republicans,Republican,Republican Men,Divided the Republican Party,Conservative,Conservative,Very conservative,16,Shares my values,White,White,State questionnaire,White,White,Midwest, ,Male,White men,Rural,Small Cities/Rural,Indiana,Election day exit poll, , , , ,Not Donald Trump,Concerned,Concerned or scared,Donald Trump,Version 2, , , ,1.38494980335236, ,White Born-again/Evangelical Christians,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-59
598164,More than once a week,Weekly,Complete, ,Yes,Call 1,7,Optimistic,Excited or optimistic,Somewhat worried,Worried,Postgraduate study,College graduate,More than High school graduate,Non white college degree,Against his opponents,3, , , , , , , , , , , ,Ted Cruz,Economy/Jobs,Optimistic,Excited or optimistic,Have experience in politics,Independent/Something else,All Other,Independent,Independent Women,Divided the Republican Party,Conservative,Conservative,Somewhat conservative,61,Shares my values,Other,Other,State questionnaire,Other,Non-white,Midwest, ,Female,All other races,"Cities over 500,000","Cities over 50,000",Indiana,Election day exit poll, , , , ,Not Donald Trump,Scared,Concerned or scared,Donald Trump,Version 2, , , ,.89642322063446, ,All others,30-44,30-59,30-39,17-44,17-49,30-44,30-39,All others
598198,More than once a week,Weekly,Complete, ,Yes,Call 1,7,Excited,Excited or optimistic,Very worried,Worried,College graduate,College graduate,More than High school graduate,White college degree,For your candidate,3, , , , , , , , , , , ,Ted Cruz,Omit,Scared,Concerned or scared,Be from outside the political establishment,Republican,All Republicans,Republican,Republican Men,Energized the Republican Party,Conservative,Conservative,Very conservative,75,Omit,White,White,State questionnaire,White,White,Midwest, ,Male,White men,"Cities over 500,000","Cities over 50,000",Indiana,Election day exit poll, , , , ,Not Donald Trump,Scared,Concerned or scared,Omit,Version 2, , , ,.827956676483154, ,White Born-again/Evangelical Christians,45-65,60+,60-64,45+,50+,60+,50-64,White 60+
598202,More than once a week,Weekly,Complete, ,Yes,Call 1,6,Optimistic,Excited or optimistic,Very worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Against his opponents,2, , , , , , , , , , , ,Ted Cruz,Immigration,Omit,Omit,Have experience in politics,Republican,All Republicans,Republican,Republican Women,Omit,Conservative,Conservative,Somewhat conservative,37,Can bring needed change,White,White,State questionnaire,White,White,Midwest, ,Female,White women,Rural,Small Cities/Rural,Indiana,Election day exit poll, , , , ,Not Donald Trump,Scared,Concerned or scared,Donald Trump,Version 2, , , ,.798730552196503, ,White Born-again/Evangelical Christians,65+,60+,65 or over,45+,50+,60+,65+,White 60+
