ID,BACKSIDE,BEATTRUMP16,CALL,CDNUM,CLINHONEST,CLINREALISTIC,CLINTONWIN,CLINTONWIN2,ECONWORR,ECOWORR2,EDUC12R,EDUCCOLL,EDUCHS,EDUCWHITE,GEOCODE,INC100K,INC30K,INC50K,INCOME3,INCOME4,INCOME16,INCWHITE,INDPRS16,INSPIRES16D,ISSDEM16,LATINO,MARRIED,OBAMAPLCY,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYUNITYDEM,PARTYWHITE,PHIL4,PHIL2D,PHIL3X,PRECINCT,QLT16DEMPRI,QRACE3,QRACEAI,QTYPE,RACE,RACE2B,RACEAI,READYWOMAN,READYWOMAN2,REGION,SANDERSWIN,SANDERSWIN2,SANDHONEST,SANDREALISTIC,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIMENH16,TIMEPRIFEWDAYS,TIMEPRIMTH,TIMEPRIWK,TRADE16,UNFAIRCLINTON,UNFAIRSANDERS,UNIONHH12,VERSION,VOTENOVCLINTON,VOTENOVSANDERS,WALLST16,WEIGHT,WHNCLINC,WINNOMDEM16,XAGE,XAGE3,XAGE8,XAGE45,XAGE49,XAGE60,XAGE65,XAGEBYRACE,ZIPCODE
600151.0,Complete,Hillary Clinton,Call 3,7.0,Yes,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,3.0,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and non white",Hillary Clinton,Hillary Clinton,Terrorism,No,No,Generally continue Barack Obama's policies,Democrat,Black Democrat,Black Democrat,Democrat,,Non-White Democrats,Very liberal,Liberal,Liberal,61.0,Cares about people like me,Black,Black,State questionnaire,Black,Non-white,Black,,,Midwest,,,Yes,,Female,Black women,Non married women,"Cities over 500,000","Cities over 50,000",Indiana,Election day exit poll,Sometime last week,Earlier than that,In the last month,This month,Takes away U.S. jobs,,,No,Version 1,Probably vote for her,Probably vote for him,,1.0186630487442,No,,65+,60+,65 or over,45+,50+,60+,65+,Black 60+,46202.0
598210.0,Complete,Hillary Clinton,Call 1,2.0,Yes,,,,,,College graduate,College graduate,More than High school graduate,White college degree,1.0,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Hillary Clinton,Hillary Clinton,Economy/Jobs,No,Yes,Generally continue Barack Obama's policies,Democrat,Non-black Democrat,White Democrat,Democrat,,White Democrat,Moderate,Moderate or conservative,Moderate,92.0,Has the right experience,White,White,State questionnaire,White,White,White,,,Midwest,,,No,,Male,White men,Married men,Suburbs,Suburbs,Indiana,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that,Takes away U.S. jobs,,,No,Version 1,Definitely vote for her,Not vote for him,,0.665762484073639,No,,45-65,60+,60-64,45+,50+,60+,50-64,White 60+,46530.0
598203.0,Complete,Hillary Clinton,Call 1,2.0,Yes,,,,,,High school or less,No college degree,High school graduate or less,Non white no college degree,1.0,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and non white",Hillary Clinton,Hillary Clinton,Income inequality,No,Yes,Generally continue Barack Obama's policies,Democrat,Black Democrat,Black Democrat,Democrat,,Non-White Democrats,Moderate,Moderate or conservative,Moderate,95.0,Honest and trustworthy,Black,Black,State questionnaire,Black,Non-white,Black,,,Midwest,,,Yes,,Male,Black men,Married men,"Cities 50,000-500,000","Cities over 50,000",Indiana,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Takes away U.S. jobs,,,No,Version 1,Definitely vote for her,Not vote for him,,2.15516376495361,No,,65+,60+,65 or over,45+,50+,60+,65+,Black 60+,46619.0
598196.0,Complete,Hillary Clinton,Call 1,5.0,Yes,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,4.0,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Hillary Clinton,Hillary Clinton,Health care,No,No,Generally continue Barack Obama's policies,Democrat,Non-black Democrat,White Democrat,Democrat,,White Democrat,Somewhat liberal,Liberal,Liberal,58.0,Has the right experience,White,White,State questionnaire,White,White,White,,,Midwest,,,Yes,,Female,White women,Non married women,"Cities 50,000-500,000","Cities over 50,000",Indiana,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Creates more U.S. jobs,,,No,Version 1,Definitely vote for her,Definitely vote for him,,1.52219104766846,Yes,,65+,60+,65 or over,45+,50+,60+,65+,White 60+,46011.0
600125.0,Complete,Hillary Clinton,Call 2,1.0,Yes,,,,,,High school or less,No college degree,High school graduate or less,Non white no college degree,1.0,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and non white",Hillary Clinton,Hillary Clinton,Economy/Jobs,,,Generally continue Barack Obama's policies,Democrat,Black Democrat,Black Democrat,Democrat,,Non-White Democrats,Very liberal,Liberal,Liberal,48.0,Can win in November,Black,Black,State questionnaire,Black,Non-white,Black,,,Midwest,,,Yes,,Male,Black men,,Suburbs,Suburbs,Indiana,Election day exit poll,Just today,Last few days,In the last month,This month,Creates more U.S. jobs,,,No,Version 1,Not vote for her,Not vote for him,,0.949934959411621,No,,45-65,30-59,50-59,45+,50+,45-59,50-64,Black 45-59,46402.0
600123.0,Complete,Hillary Clinton,Call 2,1.0,Yes,,,,,,High school or less,No college degree,High school graduate or less,Non white no college degree,1.0,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and non white",Hillary Clinton,Hillary Clinton,Economy/Jobs,No,No,Generally continue Barack Obama's policies,Democrat,Black Democrat,Black Democrat,Democrat,,Non-White Democrats,Moderate,Moderate or conservative,Moderate,48.0,Honest and trustworthy,Black,Black,State questionnaire,Black,Non-white,Black,,,Midwest,,,Yes,,Female,Black women,Non married women,Suburbs,Suburbs,Indiana,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Takes away U.S. jobs,,,No,Version 1,Definitely vote for her,Probably vote for him,,1.16469419002533,No,,45-65,60+,60-64,45+,50+,60+,50-64,Black 60+,46402.0
598187.0,Complete,Hillary Clinton,Call 1,6.0,Yes,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,2.0,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Hillary Clinton,Bernie Sanders,Economy/Jobs,No,No,Generally continue Barack Obama's policies,Democrat,Non-black Democrat,White Democrat,Democrat,,White Democrat,Moderate,Moderate or conservative,Moderate,37.0,Honest and trustworthy,White,White,State questionnaire,White,White,White,,,Midwest,,,Yes,,Male,White men,Non married men,Rural,Small Cities/Rural,Indiana,Election day exit poll,Just today,Last few days,In the last month,This month,Creates more U.S. jobs,,,No,Version 1,Definitely vote for her,Definitely vote for him,,1.61483061313629,Yes,,65+,60+,65 or over,45+,50+,60+,65+,White 60+,47356.0
600109.0,Complete,Hillary Clinton,Call 2,1.0,Yes,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,1.0,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and non white",Hillary Clinton,Hillary Clinton,Terrorism,No,No,Generally continue Barack Obama's policies,Democrat,Black Democrat,Black Democrat,Democrat,,Non-White Democrats,Moderate,Moderate or conservative,Moderate,48.0,Has the right experience,Black,Black,State questionnaire,Black,Non-white,Black,,,Midwest,,,No,,Female,Black women,Non married women,Suburbs,Suburbs,Indiana,Election day exit poll,Sometime last week,Earlier than that,In the last month,This month,Takes away U.S. jobs,,,No,Version 1,Definitely vote for her,Probably vote for him,,0.721184372901917,No,,17-29,17-29,17-24,17-44,17-49,17-29,17-24,Black 17-29,46402.0
600101.0,Complete,Hillary Clinton,Call 2,1.0,Yes,,,,,,High school or less,No college degree,High school graduate or less,Non white no college degree,1.0,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and non white",Hillary Clinton,Hillary Clinton,Health care,,Yes,Omit,Democrat,Black Democrat,Black Democrat,Democrat,,Non-White Democrats,Very liberal,Liberal,Liberal,48.0,Omit,Black,Black,State questionnaire,Black,Non-white,Black,,,Midwest,,,No,,Female,Black women,Married women,Suburbs,Suburbs,Indiana,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Takes away U.S. jobs,,,No,Version 1,Definitely vote for her,Omit,,1.16469419002533,No,,65+,60+,65 or over,45+,50+,60+,65+,Black 60+,46402.0
600099.0,Complete,Hillary Clinton,Call 2,1.0,Yes,,,,,,College graduate,College graduate,More than High school graduate,Non white college degree,1.0,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and non white",Hillary Clinton,Hillary Clinton,Terrorism,No,No,Generally continue Barack Obama's policies,Democrat,Black Democrat,Black Democrat,Democrat,,Non-White Democrats,Very liberal,Liberal,Liberal,48.0,Has the right experience,Black,Black,State questionnaire,Black,Non-white,Black,,,Midwest,,,Omit,,Female,Black women,Non married women,Suburbs,Suburbs,Indiana,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Creates more U.S. jobs,,,No,Version 1,Probably vote for her,Not vote for him,,1.0232789516449,No,,45-65,30-59,50-59,45+,50+,45-59,50-64,Black 45-59,46402.0
598157.0,Complete,Hillary Clinton,Call 1,2.0,Yes,,,,,,College graduate,College graduate,More than High school graduate,White college degree,1.0,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Hillary Clinton,Hillary Clinton,Economy/Jobs,No,Yes,Generally continue Barack Obama's policies,Independent/Something else,Non-black non-Democrat,White Independent,Independent,,White Independent,Moderate,Moderate or conservative,Moderate,92.0,Cares about people like me,White,White,State questionnaire,White,White,White,,,Midwest,,,Yes,,Male,White men,Married men,Suburbs,Suburbs,Indiana,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Takes away U.S. jobs,,,No,Version 1,Definitely vote for her,Probably vote for him,,0.584926664829254,No,,45-65,30-59,45-49,45+,17-49,45-59,40-49,White 45-59,46530.0
598147.0,Complete,Hillary Clinton,Call 1,7.0,Yes,,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,3.0,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Hillary Clinton,Hillary Clinton,Economy/Jobs,No,Yes,Omit,Independent/Something else,Non-black non-Democrat,White Independent,Independent,,White Independent,Moderate,Moderate or conservative,Moderate,75.0,Has the right experience,White,White,State questionnaire,White,White,White,,,Midwest,,,Yes,,Male,White men,Married men,"Cities over 500,000","Cities over 50,000",Indiana,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Creates more U.S. jobs,,,No,Version 1,Definitely vote for her,Probably vote for him,,0.95712149143219,No,,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-59,46260.0
598136.0,Complete,Hillary Clinton,Call 1,7.0,Yes,,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,3.0,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Hillary Clinton,Hillary Clinton,Omit,No,No,Change to more liberal policies,Democrat,Non-black Democrat,White Democrat,Democrat,,White Democrat,Very liberal,Liberal,Liberal,75.0,Has the right experience,White,White,State questionnaire,White,White,White,,,Midwest,,,Yes,,Male,White men,Non married men,"Cities over 500,000","Cities over 50,000",Indiana,Election day exit poll,Just today,Last few days,In the last month,This month,Has no effect on U.S. jobs,,,No,Version 1,Definitely vote for her,Definitely vote for him,,1.08939397335052,No,,65+,60+,65 or over,45+,50+,60+,65+,White 60+,46260.0
598134.0,Complete,Hillary Clinton,Call 1,2.0,Yes,,,,,,College graduate,College graduate,More than High school graduate,White college degree,1.0,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and white",Hillary Clinton,Hillary Clinton,Health care,No,No,Generally continue Barack Obama's policies,Democrat,Non-black Democrat,White Democrat,Democrat,,White Democrat,Very liberal,Liberal,Liberal,92.0,Cares about people like me,White,White,State questionnaire,White,White,White,,,Midwest,,,Yes,,Female,White women,Non married women,Suburbs,Suburbs,Indiana,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Takes away U.S. jobs,,,No,Version 1,Definitely vote for her,Definitely vote for him,,0.63008850812912,No,,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-59,46530.0
598124.0,Complete,Hillary Clinton,Call 1,7.0,Yes,,,,,,College graduate,College graduate,More than High school graduate,White college degree,3.0,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Hillary Clinton,Hillary Clinton,Income inequality,No,No,Generally continue Barack Obama's policies,Democrat,Non-black Democrat,White Democrat,Democrat,,White Democrat,Somewhat liberal,Liberal,Liberal,75.0,Has the right experience,White,White,State questionnaire,White,White,White,,,Midwest,,,Yes,,Female,White women,Non married women,"Cities over 500,000","Cities over 50,000",Indiana,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Takes away U.S. jobs,,,No,Version 1,Definitely vote for her,Definitely vote for him,,1.03102028369904,No,,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-59,46260.0
598119.0,Complete,Hillary Clinton,Call 1,7.0,Yes,,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,3.0,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Hillary Clinton,Hillary Clinton,Economy/Jobs,No,Yes,Change to more liberal policies,Democrat,Non-black Democrat,White Democrat,Democrat,,White Democrat,Very liberal,Liberal,Liberal,72.0,Honest and trustworthy,White,White,State questionnaire,White,White,White,,,Midwest,,,Yes,,Male,White men,Married men,"Cities over 500,000","Cities over 50,000",Indiana,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Creates more U.S. jobs,,,No,Version 1,Definitely vote for her,Not vote for him,,0.754419028759003,No,,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-59,46217.0
598116.0,Complete,Hillary Clinton,Call 1,2.0,Yes,,,,,,College graduate,College graduate,More than High school graduate,White college degree,1.0,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Hillary Clinton,Hillary Clinton,Terrorism,No,No,Generally continue Barack Obama's policies,Democrat,Non-black Democrat,White Democrat,Democrat,,White Democrat,Somewhat liberal,Liberal,Liberal,92.0,Has the right experience,White,White,State questionnaire,White,White,White,,,Midwest,,,No,,Female,White women,Non married women,Suburbs,Suburbs,Indiana,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Creates more U.S. jobs,,,No,Version 1,Definitely vote for her,Probably vote for him,,0.63008850812912,No,,30-44,30-59,40-44,17-44,17-49,30-44,40-49,White 30-44,46530.0
598099.0,Complete,Hillary Clinton,Call 1,7.0,Yes,,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,3.0,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Hillary Clinton,Bernie Sanders,Income inequality,No,Yes,Generally continue Barack Obama's policies,Democrat,Non-black Democrat,White Democrat,Democrat,,White Democrat,Very liberal,Liberal,Liberal,61.0,Can win in November,White,White,State questionnaire,White,White,White,,,Midwest,,,Yes,,Male,White men,Married men,"Cities over 500,000","Cities over 50,000",Indiana,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Creates more U.S. jobs,,,No,Version 1,Definitely vote for her,Definitely vote for him,,0.875715374946594,No,,30-44,30-59,40-44,17-44,17-49,30-44,40-49,White 30-44,46202.0
598090.0,Complete,Hillary Clinton,Call 1,2.0,No,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,2.0,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and non white",Hillary Clinton,Hillary Clinton,Health care,,No,Change to more liberal policies,Democrat,Non-black Democrat,All Other,Democrat,,Non-White Democrats,Somewhat liberal,Liberal,Liberal,108.0,Has the right experience,Other,American Indian,State questionnaire,Other,Non-white,American Indian,,,Midwest,,,No,,Female,All other races,Non married women,Rural,Small Cities/Rural,Indiana,Election day exit poll,Just today,Last few days,In the last month,This month,Takes away U.S. jobs,,,No,Version 1,Probably vote for her,Probably vote for him,,2.44396686553955,No,,30-44,30-59,40-44,17-44,17-49,30-44,40-49,All others,46992.0
598079.0,Complete,Hillary Clinton,Call 1,2.0,Yes,,,,,,College graduate,College graduate,More than High school graduate,White college degree,2.0,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Hillary Clinton,Hillary Clinton,Omit,No,Yes,Generally continue Barack Obama's policies,Republican,Non-black non-Democrat,All Republicans,Republican,,White Republican,Moderate,Moderate or conservative,Moderate,108.0,Omit,White,White,State questionnaire,White,White,White,,,Midwest,,,No,,Female,White women,Married women,Rural,Small Cities/Rural,Indiana,Election day exit poll,In the last few days,Last few days,In the last month,This month,Has no effect on U.S. jobs,,,No,Version 1,Definitely vote for her,Probably vote for him,,2.44396686553955,No,,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-59,46992.0
