id,backside,betrayed,brnagain,call,cdnum,cicrep16,cruzhone,econworr,ecoworr2,educ12r,educcoll,educhs,educwhit,geocode,getahead,govtangr,govtan_1,ilrprs16,ilrsen16,immdepor,inc100k,inc30k,inc50k,income3,income4,income16,incwhite,issrep16,kasichho,muslimba,outsider,party,partybyr,partyid,partysex,phil2r,phil3x,phil4c,precinct,qlt16rep,qrace3,qraceai,qtype,race,race2b,region,sex,sexbyrac,sizeplac,sizeplc3,stanum,telepoll,thirdpar,timenh16,timeprif,timeprim,timepriw,trade16,trumphon,trumpvot,unfairre,version,votenovc,votenovk,votenovt,weight,whnclinc,xage,xage3,xage8,xage45,xage49,xage60,xage65,xagebyra
505609,Complete, ,No,Call 3,1, ,No, , ,College graduate,College graduate,More than High school graduate,White college degree,2,Holding steady financially,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",John Kasich,Mark Kirk,Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Economy/Jobs,Yes,Support, ,Democrat,White Democrat,Democrat,Democratic Women,Moderate/Liberal,Moderate,Moderate,148,Can bring needed change,White,White,State questionnaire,White,White,Midwest,Female,White women,Suburbs,Suburbs, Illinois,Election day exit poll,Seriously consider voting for a third party candidate,Sometime last week,Earlier than that,In the last month,This week, ,No,Not Donald Trump, ,Version 1, , , ,1.74185061454773,No,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-59
505702,Complete, ,No,Call 3,1, ,No, , ,College graduate,College graduate,More than High school graduate,White college degree,2,Holding steady financially,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",John Kasich,Mark Kirk,Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Economy/Jobs,Yes,Support, ,Independent/Something else,White Independent,Independent,Independent Women,Moderate/Liberal,Moderate,Moderate,148,Can bring needed change,White,White,State questionnaire,White,White,Midwest,Female,White women,Suburbs,Suburbs, Illinois,Election day exit poll,Seriously consider voting for a third party candidate,Sometime last week,Earlier than that,In the last month,This week, ,No,Not Donald Trump, ,Version 1, , , ,1.74185061454773,No,45-65,30-59,45-49,45+,17-49,45-59,40-49,White 45-59
495586,Complete, ,No,Call 1,14, ,No, , ,Postgraduate study,College graduate,More than High school graduate,White college degree,3,Holding steady financially,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",John Kasich,James Marter,Offered a chance to apply for legal status,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and white",Economy/Jobs,Yes,Oppose, ,Democrat,White Democrat,Democrat,Democratic Women,Moderate/Liberal,Liberal,Liberal,96,Shares my values,White,White,State questionnaire,White,White,Midwest,Female,White women,"Cities 50,000-500,000","Cities over 50,000", Illinois,Election day exit poll,Be satisfied with that choice,In the last few days,Last few days,In the last month,This week, ,No,Not Donald Trump, ,Version 1, , , ,1.7593150138855,No,30-44,30-59,30-39,17-44,17-49,30-44,30-39,White 30-44
501950,Complete,No, ,Call 2,14,John Kasich, ,Somewhat worried,Worried,College graduate,College graduate,More than High school graduate,White college degree,3, , , ,John Kasich,James Marter, , , , , , , , ,Economy/Jobs, , ,Have experience in politics,Republican,All Republicans,Republican,Republican Women,Conservative,Conservative,Somewhat conservative,96,Shares my values,White,White,State questionnaire,White,White,Midwest,Female,White women,"Cities 50,000-500,000","Cities over 50,000", Illinois,Election day exit poll, , , , , ,Creates more U.S. jobs, ,Not Donald Trump,Donald Trump,Version 2,Not vote for him,Definitely vote for him,Not vote for him,1.7593150138855, ,30-44,30-59,40-44,17-44,17-49,30-44,40-49,White 30-44
506219,Complete, ,No,Call 3,14, ,No, , ,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,3,Holding steady financially,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",John Kasich,James Marter,Deported to the country they came from,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Immigration,Yes,Support, ,Republican,All Republicans,Republican,Republican Women,Conservative,Conservative,Somewhat conservative,96,Can win in November,White,White,State questionnaire,White,White,Midwest,Female,White women,"Cities 50,000-500,000","Cities over 50,000", Illinois,Election day exit poll,Seriously consider voting for a third party candidate,Sometime last week,Earlier than that,In the last month,This week, ,No,Not Donald Trump, ,Version 1, , , ,1.7593150138855,No,30-44,30-59,30-39,17-44,17-49,30-44,30-39,White 30-44
506220,Complete, ,No,Call 3,14, ,No, , ,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,3,Holding steady financially,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",John Kasich,James Marter,Deported to the country they came from,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Immigration,Yes,Support, ,Republican,All Republicans,Republican,Republican Women,Conservative,Conservative,Somewhat conservative,96,Can win in November,White,White,State questionnaire,White,White,Midwest,Female,White women,"Cities 50,000-500,000","Cities over 50,000", Illinois,Election day exit poll,Seriously consider voting for a third party candidate,Sometime last week,Earlier than that,In the last month,This week, ,No,Not Donald Trump, ,Version 1, , , ,1.7593150138855,No,30-44,30-59,30-39,17-44,17-49,30-44,30-39,White 30-44
506092,Complete,No, ,Call 3,14,John Kasich, ,Somewhat worried,Worried,Postgraduate study,College graduate,More than High school graduate,White college degree,3, , , ,John Kasich,Mark Kirk, , , , , , , , ,Government spending, , ,Be from outside the political establishment,Republican,All Republicans,Republican,Republican Men,Moderate/Liberal,Moderate,Moderate,96,Shares my values,White,White,State questionnaire,White,White,Midwest,Male,White men,"Cities 50,000-500,000","Cities over 50,000", Illinois,Election day exit poll, , , , , ,Creates more U.S. jobs, ,Not Donald Trump,Omit,Version 2,Definitely vote for him,Definitely vote for him,Omit,1.77131652832031, ,17-29,17-29,25-29,17-44,17-49,17-29,25-29,White 17-29
495769,Complete, ,Yes,Call 1,3, ,Omit, , ,Some college/assoc. degree,No college degree,More than High school graduate, ,2,Holding steady financially,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",John Kasich,Mark Kirk,Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999", ,Government spending,Yes,Oppose, ,Republican, ,Republican,Republican Men,Moderate/Liberal,Moderate,Moderate,160,Can bring needed change, , ,State questionnaire, , ,Midwest,Male, ,Suburbs,Suburbs, Illinois,Election day exit poll,Be satisfied with that choice,Before that,Earlier than that,Earlier than that,Earlier than that, ,No,Not Donald Trump, ,Version 1, , , ,1.77165114879608, ,65+,60+,65 or over,45+,50+,60+,65+, 
501496,Complete, ,Yes,Call 2,11, ,No, , ,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,3,Holding steady financially,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",John Kasich,James Marter,Deported to the country they came from,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and white",Government spending,Yes,Support, ,Independent/Something else,White Independent,Independent,Independent Men,Moderate/Liberal,Liberal,Liberal,93,Can bring needed change,White,White,State questionnaire,White,White,Midwest,Male,White men,Suburbs,Suburbs, Illinois,Election day exit poll,Be satisfied with that choice,In the last month,Earlier than that,In the last month,Earlier than that, ,Yes,Not Donald Trump, ,Version 1, , , ,1.78214657306671,No,17-29,17-29,17-24,17-44,17-49,17-29,17-24,White 17-29
496693,Complete,No, ,Call 1,5,John Kasich, ,Very worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,1, , , ,John Kasich,James Marter, , , , , , , , ,Terrorism, , ,Be from outside the political establishment,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Somewhat conservative,120,Can bring needed change,White,White,State questionnaire,White,White,Midwest,Male,White men,"Cities over 500,000","Cities over 50,000", Illinois,Election day exit poll, , , , , ,Takes away U.S. jobs, ,Not Donald Trump,John Kasich,Version 2,Not vote for him,Definitely vote for him,Probably vote for him,1.80069851875305, ,30-44,30-59,40-44,17-44,17-49,30-44,40-49,White 30-44
496707,Complete, ,Yes,Call 1,5, ,No, , ,College graduate,College graduate,More than High school graduate,White college degree,1,Holding steady financially,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",John Kasich,James Marter,Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Government spending,Yes,Oppose, ,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Somewhat conservative,120,Shares my values,White,White,State questionnaire,White,White,Midwest,Male,White men,"Cities over 500,000","Cities over 50,000", Illinois,Election day exit poll,Seriously consider voting for a third party candidate,In the last few days,Last few days,In the last month,This week, ,No,Not Donald Trump, ,Version 1, , , ,1.80069851875305,No,45-65,30-59,45-49,45+,17-49,45-59,40-49,White 45-59
501984,Complete, ,No,Call 2,1, ,Yes, , ,High school or less,No college degree,High school graduate or less,White no college degree,2,Holding steady financially,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",John Kasich,Mark Kirk,Offered a chance to apply for legal status,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",Terrorism,Yes,Support, ,Democrat,White Democrat,Democrat,Democratic Women,Conservative,Conservative,Somewhat conservative,148,Tells it like it is,White,White,State questionnaire,White,White,Midwest,Female,White women,Suburbs,Suburbs, Illinois,Election day exit poll,Seriously consider voting for a third party candidate,In the last few days,Last few days,In the last month,This week, ,Yes,Not Donald Trump, ,Version 1, , , ,1.80382633209229,Yes,65+,60+,65 or over,45+,50+,60+,65+,White 60+
502186,Complete, ,No,Call 2,3, ,Yes, , ,College graduate,College graduate,More than High school graduate,White college degree,2,Getting ahead financially,Angry,"Dissatisfied, but not angry or Angry",John Kasich,Mark Kirk,Offered a chance to apply for legal status,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Economy/Jobs,Yes,Support, ,Independent/Something else,White Independent,Independent,Independent Men,Moderate/Liberal,Moderate,Moderate,160,Can bring needed change,White,White,State questionnaire,White,White,Midwest,Male,White men,Suburbs,Suburbs, Illinois,Election day exit poll,Seriously consider voting for a third party candidate,In the last month,Earlier than that,In the last month,Earlier than that, ,No,Not Donald Trump, ,Version 1, , , ,1.83720266819,No,30-44,30-59,30-39,17-44,17-49,30-44,30-39,White 30-44
495721,Complete,Yes, ,Call 1,9,John Kasich, ,Not at all worried,Not worried,College graduate,College graduate,More than High school graduate,White college degree,2, , , ,John Kasich,James Marter, , , , , , , , ,Economy/Jobs, , ,Omit,Democrat,White Democrat,Democrat,Democratic Women,Moderate/Liberal,Liberal,Liberal,138,Shares my values,White,White,State questionnaire,White,White,Midwest,Female,White women,Suburbs,Suburbs, Illinois,Election day exit poll, , , , , ,Has no effect on U.S. jobs, ,Not Donald Trump,Donald Trump,Version 2,Omit,Definitely vote for him,Definitely vote for him,1.84340989589691, ,65+,60+,65 or over,45+,50+,60+,65+,White 60+
495628,Complete,No, ,Call 1,1,John Kasich, ,Somewhat worried,Worried,Postgraduate study,College graduate,More than High school graduate,White college degree,2, , , ,John Kasich,James Marter, , , , , , , , ,Terrorism, , ,Have experience in politics,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Somewhat conservative,148,Shares my values,White,White,State questionnaire,White,White,Midwest,Male,White men,Suburbs,Suburbs, Illinois,Election day exit poll, , , , , ,Creates more U.S. jobs, ,Not Donald Trump,Donald Trump,Version 2,Probably vote for him,Definitely vote for him,Not vote for him,1.85705184936523, ,17-29,17-29,25-29,17-44,17-49,17-29,25-29,White 17-29
495730,Complete,Yes, ,Call 1,3,John Kasich, ,Somewhat worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,2, , , ,John Kasich,Mark Kirk, , , , , , , , ,Government spending, , ,Have experience in politics,Democrat,White Democrat,Democrat,Democratic Men,Moderate/Liberal,Moderate,Moderate,160,Tells it like it is,White,White,State questionnaire,White,White,Midwest,Male,White men,Suburbs,Suburbs, Illinois,Election day exit poll, , , , , ,Takes away U.S. jobs, ,Not Donald Trump,Donald Trump,Version 2,Not vote for him,Definitely vote for him,Not vote for him,1.90257096290588, ,65+,60+,65 or over,45+,50+,60+,65+,White 60+
502175,Complete, ,Yes,Call 2,3, ,Yes, , ,Postgraduate study,College graduate,More than High school graduate,White college degree,2,Holding steady financially,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",John Kasich,Mark Kirk,Offered a chance to apply for legal status,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Economy/Jobs,Yes,Oppose, ,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Somewhat conservative,160,Shares my values,White,White,State questionnaire,White,White,Midwest,Male,White men,Suburbs,Suburbs, Illinois,Election day exit poll,Seriously consider voting for a third party candidate,Sometime last week,Earlier than that,In the last month,This week, ,No,Not Donald Trump, ,Version 1, , , ,1.90257096290588,No,45-65,60+,60-64,45+,50+,60+,50-64,White 60+
