ID,BACKSIDE,BEATTRUMP16,CALL,CDNUM,CICDEM16,CLINBUSINESS,CLINHONEST,CLINREALISTIC,CLINTONLIB,ECONWORR,ECOWORR2,EDUC12R,EDUCCOLL,EDUCHS,EDUCWHITE,GENDISS,GENDISS2,GEOCODE,GETAHEAD,INC100K,INC30K,INC50K,INCOME3,INCOME4,INCOME16,INCWHITE,ISSDEM16,MARRIED,NCDPRS16,OBAMAPLCY,OUTSIDER16,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYWHITE,PHIL4,PHIL2D,PHIL3X,PRECINCT,PREVPRIDEM,QLT16DEMPRI,QRACE3,QRACEAI,QTYPE,RACE,RACE2B,RACEREL14,RACERELCLIN,RACERELDEM16,RACERELSANDERS,REGION,SANDBUSINESS,SANDERSLIB,SANDHONEST,SANDREALISTIC,SATHCLIN,SATSANDERS,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIMENH16,TIMEPRIFEWDAYS,TIMEPRIMTH,TIMEPRIWK,TRADE16,VERSION,WEIGHT,WHNCLINC,XAGE,XAGE3,XAGE8,XAGE45,XAGE49,XAGE60,XAGE65,XAGEBYRACE
497175.0,Complete,Bernie Sanders,Call 2,5.0,,,,Not realistic,Too liberal,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Not an important factor,Not an important factor,4.0,Holding steady financially,,,,,,,,Health care,,Bernie Sanders,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,Moderate or conservative,Moderate,25.0,Yes,Honest and trustworthy,White,White,State questionnaire,White,White,Gotten worse,Omit,Omit,Omit,South,,About right,,Realistic,Dissatisfied,Satisifed,Female,White women,,"Cities 50,000-500,000","Cities over 50,000", North Carolina,Election day exit poll,,,,,,Version 2,0.680211961269379,,30-44,30-59,40-44,17-44,17-49,30-44,40-49,White 30-44
497173.0,Complete,,Call 2,2.0,Omit,Too pro-business,Omit,,,Somewhat worried,Worried,Postgraduate study,College graduate,More than High school graduate,White college degree,,,2.0,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Income inequality,,Bernie Sanders,Change to more liberal policies,Be from outside the political establishment,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Very liberal,Liberal,Liberal,101.0,,Omit,White,White,State questionnaire,White,White,,,,,South,About right,,Omit,,,,Male,White men,,Suburbs,Suburbs, North Carolina,Election day exit poll,Sometime last week,Earlier than that,In the last month,This month,Has no effect on U.S. jobs,Version 1,1.17118406295776,No,30-44,30-59,30-39,17-44,17-49,30-44,30-39,White 30-44
497170.0,Complete,Bernie Sanders,Call 2,10.0,,,,Not realistic,Too liberal,,,Postgraduate study,College graduate,More than High school graduate,White college degree,Not an important factor,Not an important factor,3.0,Holding steady financially,,,,,,,,Economy/Jobs,Yes,Bernie Sanders,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,Moderate or conservative,Moderate,51.0,Yes,Cares about people like me,White,White,State questionnaire,White,White,Gotten worse,Only Sanders or Neither of them,Neither of them,Only Clinton or Neither of them,South,,About right,,Not realistic,Dissatisfied,Satisifed,Female,White women,Married women,Suburbs,Suburbs, North Carolina,Election day exit poll,,,,,,Version 2,0.694994509220123,,65+,60+,65 or over,45+,50+,60+,65+,White 60+
493113.0,Complete,,Call 1,7.0,Bernie Sanders,About right,Yes,,,Somewhat worried,Worried,High school or less,No college degree,High school graduate or less,Non white no college degree,,,1.0,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and non white",Terrorism,,Bernie Sanders,Generally continue Barack Obama's policies,Have experience in politics,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Moderate,Moderate or conservative,Moderate,83.0,,Has the right experience,Black,Black,State questionnaire,Black,Non-white,,,,,South,About right,,Yes,,,,Female,Black women,,Rural,Small Cities/Rural, North Carolina,Election day exit poll,In the last few days,Last few days,In the last month,This month,Takes away U.S. jobs,Version 1,0.477915555238724,No,17-29,17-29,17-24,17-44,17-49,17-29,17-24,Black 17-29
497161.0,Complete,,Call 2,2.0,Bernie Sanders,Too pro-business,No,,,Very worried,Worried,College graduate,College graduate,More than High school graduate,White college degree,,,2.0,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Health care,,Bernie Sanders,Change to more liberal policies,Be from outside the political establishment,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,Moderate or conservative,Moderate,102.0,,Honest and trustworthy,White,White,State questionnaire,White,White,,,,,South,About right,,Yes,,,,Male,White men,,Suburbs,Suburbs, North Carolina,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Takes away U.S. jobs,Version 1,0.930264115333557,No,30-44,30-59,30-39,17-44,17-49,30-44,30-39,White 30-44
497159.0,Complete,,Call 2,3.0,Bernie Sanders,Too pro-business,No,,,Very worried,Worried,High school or less,No college degree,High school graduate or less,White no college degree,,,1.0,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",Economy/Jobs,,Bernie Sanders,Change to more liberal policies,Have experience in politics,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Somewhat liberal,Liberal,Liberal,54.0,,Cares about people like me,White,White,State questionnaire,White,White,,,,,South,About right,,Yes,,,,Male,White men,,Rural,Small Cities/Rural, North Carolina,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Takes away U.S. jobs,Version 1,3.38155150413513,Yes,17-29,17-29,17-24,17-44,17-49,17-29,17-24,White 17-29
497158.0,Complete,Bernie Sanders,Call 2,5.0,,,,Realistic,About right,,,College graduate,College graduate,More than High school graduate,Non white college degree,Not an important factor,Not an important factor,4.0,Holding steady financially,,,,,,,,Income inequality,No,Bernie Sanders,,,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Very liberal,Liberal,Liberal,25.0,Yes,Cares about people like me,Black,Black,State questionnaire,Black,Non-white,Stayed about the same,Only Clinton or Both of them,Both of them,Only Sanders or Both of them,South,,About right,,Realistic,Satisifed,Satisifed,Male,Black men,Non married men,"Cities 50,000-500,000","Cities over 50,000", North Carolina,Election day exit poll,,,,,,Version 2,0.323007613420486,,30-44,30-59,30-39,17-44,17-49,30-44,30-39,Black 30-44
497157.0,Complete,Bernie Sanders,Call 2,1.0,,,,Not realistic,Not liberal enough,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Not an important factor,Not an important factor,4.0,Falling behind financially,,,,,,,,Economy/Jobs,No,Bernie Sanders,,,Independent/Something else,Non-black non-Democrat,White Independent,Something else,White Independent,Very liberal,Liberal,Liberal,22.0,No,Honest and trustworthy,White,White,State questionnaire,White,White,Gotten worse,Only Sanders or Neither of them,Only Sanders,Only Sanders or Both of them,South,,About right,,Realistic,Dissatisfied,Satisifed,Female,White women,Non married women,"Cities 50,000-500,000","Cities over 50,000", North Carolina,Election day exit poll,,,,,,Version 2,0.596115946769714,,17-29,17-29,17-24,17-44,17-49,17-29,17-24,White 17-29
493104.0,Complete,,Call 1,7.0,Omit,Too anti-business,Omit,,,Omit,Omit,,,,,,,1.0,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",Terrorism,,Bernie Sanders,Generally continue Barack Obama's policies,Have experience in politics,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,3.0,,Cares about people like me,White,White,State questionnaire,White,White,,,,,South,About right,,No,,,,Male,White men,,Rural,Small Cities/Rural, North Carolina,Election day exit poll,In the last few days,Last few days,In the last month,This month,Has no effect on U.S. jobs,Version 1,3.98114395141602,,17-29,17-29,17-24,17-44,17-49,17-29,17-24,White 17-29
497152.0,Complete,,Call 2,2.0,Bernie Sanders,Too pro-business,No,,,Not too worried,Not worried,Postgraduate study,College graduate,More than High school graduate,White college degree,,,2.0,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Health care,,Bernie Sanders,Change to more liberal policies,Have experience in politics,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Very liberal,Liberal,Liberal,101.0,,Cares about people like me,White,White,State questionnaire,White,White,,,,,South,About right,,No,,,,Female,White women,,Suburbs,Suburbs, North Carolina,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Omit,Version 1,1.05293381214142,No,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-59
493101.0,Complete,Bernie Sanders,Call 1,4.0,,,,Not realistic,Too liberal,,,College graduate,College graduate,More than High school graduate,Non white college degree,Not an important factor,Not an important factor,2.0,Falling behind financially,,,,,,,,Economy/Jobs,No,Bernie Sanders,,,Independent/Something else,Black non-Democrat,Black Independent,Independent,All others,Moderate,Moderate or conservative,Moderate,99.0,Yes,Cares about people like me,Black,Black,State questionnaire,Black,Non-white,Gotten worse,Only Sanders or Neither of them,Neither of them,Only Clinton or Neither of them,South,,About right,,Realistic,Dissatisfied,Satisifed,Female,Black women,Non married women,"Cities 50,000-500,000","Cities over 50,000", North Carolina,Election day exit poll,,,,,,Version 2,0.612705051898956,,45-65,30-59,50-59,45+,50+,45-59,50-64,Black 45-59
497146.0,Complete,,Call 2,6.0,Hillary Clinton,Too pro-business,Yes,,,Very worried,Worried,College graduate,College graduate,More than High school graduate,White college degree,,,4.0,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Income inequality,,Bernie Sanders,Change to more liberal policies,Have experience in politics,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Very liberal,Liberal,Liberal,2.0,,Honest and trustworthy,White,White,State questionnaire,White,White,,,,,South,About right,,Yes,,,,Male,White men,,"Cities 50,000-500,000","Cities over 50,000", North Carolina,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Takes away U.S. jobs,Version 1,1.01922273635864,No,45-65,60+,60-64,45+,50+,60+,50-64,White 60+
493096.0,Complete,,Call 1,7.0,Bernie Sanders,Too pro-business,No,,,Very worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,,,1.0,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and non white",Health care,,Bernie Sanders,Change to more liberal policies,Have experience in politics,Independent/Something else,Non-black non-Democrat,All Other,Something else,All others,Very liberal,Liberal,Liberal,4.0,,Omit,Other,Other,State questionnaire,Other,Non-white,,,,,South,About right,,Yes,,,,Male,All other races,,Suburbs,Suburbs, North Carolina,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Omit,Version 1,1.22469484806061,No,45-65,30-59,50-59,45+,50+,45-59,50-64,All others
497141.0,Complete,,Call 2,6.0,Bernie Sanders,Too anti-business,No,,,Somewhat worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,4.0,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Economy/Jobs,,Bernie Sanders,Change to more liberal policies,Be from outside the political establishment,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Somewhat liberal,Liberal,Liberal,37.0,,Cares about people like me,White,White,State questionnaire,White,White,,,,,South,About right,,Yes,,,,Female,White women,,Suburbs,Suburbs, North Carolina,Election day exit poll,Just today,Last few days,In the last month,This month,Takes away U.S. jobs,Version 1,0.532944679260254,Yes,30-44,30-59,30-39,17-44,17-49,30-44,30-39,White 30-44
497139.0,Complete,,Call 2,1.0,Bernie Sanders,About right,Yes,,,Somewhat worried,Worried,Postgraduate study,College graduate,More than High school graduate,White college degree,,,4.0,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Income inequality,,Bernie Sanders,Generally continue Barack Obama's policies,Have experience in politics,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,22.0,,Cares about people like me,White,White,State questionnaire,White,White,,,,,South,About right,,Yes,,,,Female,White women,,"Cities 50,000-500,000","Cities over 50,000", North Carolina,Election day exit poll,In the last few days,Last few days,In the last month,This month,Takes away U.S. jobs,Version 1,0.610809922218323,No,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-59
497137.0,Complete,,Call 2,1.0,Bernie Sanders,Too pro-business,No,,,Somewhat worried,Worried,College graduate,College graduate,More than High school graduate,Non white college degree,,,1.0,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and non white",Income inequality,,Bernie Sanders,Change to more liberal policies,Have experience in politics,Democrat,Non-black Democrat,Latino Democrat,Democrat,Non-White Democrats,Very liberal,Liberal,Liberal,50.0,,Cares about people like me,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,,,,,South,About right,,Yes,,,,Female,Latino women,,Rural,Small Cities/Rural, North Carolina,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Creates more U.S. jobs,Version 1,2.00045919418335,No,17-29,17-29,25-29,17-44,17-49,17-29,25-29,Latino 17-29
497129.0,Complete,Hillary Clinton,Call 2,6.0,,,,Realistic,About right,,,College graduate,College graduate,More than High school graduate,Non white college degree,One of several important factors,The single most important factor or one of several important factors,4.0,Holding steady financially,,,,,,,,Income inequality,No,Bernie Sanders,,,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Moderate,Moderate or conservative,Moderate,2.0,Yes,Has the right experience,Black,Black,State questionnaire,Black,Non-white,Stayed about the same,Only Sanders or Neither of them,Only Sanders,Only Sanders or Both of them,South,,About right,,Not realistic,Satisifed,Satisifed,Female,Black women,Non married women,"Cities 50,000-500,000","Cities over 50,000", North Carolina,Election day exit poll,,,,,,Version 2,0.414737552404404,,17-29,17-29,17-24,17-44,17-49,17-29,17-24,Black 17-29
493075.0,Complete,,Call 1,2.0,Bernie Sanders,Too anti-business,No,,,Somewhat worried,Worried,Postgraduate study,College graduate,More than High school graduate,Non white college degree,,,2.0,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and non white",Terrorism,,Bernie Sanders,Change to more liberal policies,Be from outside the political establishment,Independent/Something else,Non-black non-Democrat,All Other,Independent,All others,Moderate,Moderate or conservative,Moderate,102.0,,Honest and trustworthy,Other,Asian,State questionnaire,Asian,Non-white,,,,,South,About right,,Yes,,,,Male,All other races,,Suburbs,Suburbs, North Carolina,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that,Creates more U.S. jobs,Version 1,0.930264115333557,No,45-65,30-59,45-49,45+,17-49,45-59,40-49,All others
497118.0,Complete,,Call 2,10.0,Bernie Sanders,Omit,No,,,Very worried,Worried,High school or less,No college degree,High school graduate or less,White no college degree,,,5.0,,,,,,,,,Terrorism,,Bernie Sanders,Omit,Have experience in politics,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,Moderate or conservative,Conservative,88.0,,Has the right experience,White,White,State questionnaire,White,White,,,,,South,Omit,,Yes,,,,Female,White women,,Rural,Small Cities/Rural, North Carolina,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Creates more U.S. jobs,Version 1,0.515566110610962,,65+,60+,65 or over,45+,50+,60+,65+,White 60+
