id,age,age3,age8,age45,age49,age60,age65,ageblack,agebyrac,agebyr_1,arrprs16,backside,betrayed,brnagain,call,cdnum,econrep1,econworr,ecoworr2,educ12r,educcoll,educhs,educwhit,geocode,govtangr,govtan_1,immdepor,inc100k,inc30k,inc50k,income3,income4,income16,incwhite,intcrisi,issrep16,muslimba,outsider,over45,over65,party,partybyr,partyid,partysex,phil2r,phil3x,phil4c,precinct,qlt16rep,qrace3,qraceai,qtype,race,race2b,region,satcruz,satrubio,sattrump,scotusre,sex,sexbyrac,sharerel,sharer_1,sizeplac,sizeplc3,stanum,telepoll,timenh16,timeprif,timeprim,timepriw,trumpvot,unfairre,version,vetvoter,weight,whnclinc,whtevang
405656,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Ted Cruz,Complete, ,Yes,Call 1,4, , , ,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,5,Angry,"Dissatisfied, but not angry or Angry",Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white", ,Terrorism,Support, ,45+,65+,Democrat,White Democrat,Democrat,Democratic Men,Conservative,Conservative,Very conservative,43,Can bring needed change,White,White,State questionnaire,White,White,South,Satisfied,Dissatisfied,Dissatisfied,Ted Cruz,Male,White men, , ,Rural,Small Cities/Rural,Arkansas,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Not Donald Trump, ,Version 1, ,.628737807273865,No,White Born-again/Evangelical Christians
405658,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Ted Cruz,Complete,Yes,Yes,Call 1,3,Ted Cruz,Very worried,Worried,Postgraduate study,College graduate,More than High school graduate,White college degree,4, , , , , , , , , , ,Ted Cruz,Immigration, ,Be from outside the political establishment,45+,65+,Democrat,White Democrat,Democrat,Democratic Men,Conservative,Conservative,Very conservative,12,Shares my values,White,White,State questionnaire,White,White,South, , , , ,Male,White men,A great deal,A great deal or somewhat,Suburbs,Suburbs,Arkansas,Election day exit poll, , , , ,Not Donald Trump,Ted Cruz,Version 2,No,.630071640014648, ,White Born-again/Evangelical Christians
405660,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,All others,All others,Ted Cruz,Complete,No,Yes,Call 1,3,Ted Cruz,Not too worried,Not worried,College graduate,College graduate,More than High school graduate,Non white college degree,4, , , , , , , , , , ,Ted Cruz,Economy/Jobs, ,Be from outside the political establishment,18-44,18-64,Independent/Something else,All Other,Independent,Independent Women,Conservative,Conservative,Somewhat conservative,24,Shares my values,Other,Asian,State questionnaire,Asian,Non-white,South, , , , ,Female,All other races,A great deal,A great deal or somewhat,Suburbs,Suburbs,Arkansas,Election day exit poll, , , , ,Not Donald Trump,Donald Trump,Version 2,No,.520881533622742, ,All others
405662,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Ted Cruz,Complete,Yes,No,Call 1,2,John Kasich,Very worried,Worried,College graduate,College graduate,More than High school graduate,White college degree,3, , , , , , , , , , ,John Kasich,Government spending, ,Have experience in politics,45+,18-64,Independent/Something else,White Independent,Independent,Independent Women,Conservative,Conservative,Somewhat conservative,82,Can bring needed change,White,White,State questionnaire,White,White,South, , , , ,Female,White women,Not much,Not much or not at all,"Cities 50,000-500,000","Cities over 50,000",Arkansas,Election day exit poll, , , , ,Not Donald Trump,Donald Trump,Version 2,No,.401064097881317, ,All others
405676,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Ted Cruz,Complete,Yes,No,Call 1,3,Ted Cruz,Very worried,Worried,Postgraduate study,College graduate,More than High school graduate,White college degree,4, , , , , , , , , , ,Ted Cruz,Government spending, ,Be from outside the political establishment,45+,65+,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Very conservative,12,Shares my values,White,White,State questionnaire,White,White,South, , , , ,Male,White men,Somewhat,A great deal or somewhat,Suburbs,Suburbs,Arkansas,Election day exit poll, , , , ,Not Donald Trump,Donald Trump,Version 2,Yes,.630071640014648, ,All others
405677,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Ted Cruz,Complete,Yes,Yes,Call 1,4,Donald Trump,Very worried,Worried,College graduate,College graduate,More than High school graduate,White college degree,5, , , , , , , , , , ,Ted Cruz,Government spending, ,Be from outside the political establishment,45+,18-64,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Somewhat conservative,64,Shares my values,White,White,State questionnaire,White,White,South, , , , ,Male,White men,Somewhat,A great deal or somewhat,Rural,Small Cities/Rural,Arkansas,Election day exit poll, , , , ,Not Donald Trump,Marco Rubio,Version 2,No,.545920193195343, ,White Born-again/Evangelical Christians
405680,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Ted Cruz,Complete, ,Yes,Call 1,3, , , ,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,4,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white", ,Terrorism,Support, ,45+,18-64,Independent/Something else,White Independent,Independent,Independent Women,Conservative,Conservative,Very conservative,24,Can bring needed change,White,White,State questionnaire,White,White,South,Satisfied,Satisfied,Dissatisfied,Ted Cruz,Female,White women, , ,Suburbs,Suburbs,Arkansas,Election day exit poll,Just today,Last few days,In the last month,This week,Not Donald Trump, ,Version 1, ,.544461965560913,Yes,White Born-again/Evangelical Christians
405683,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Ben Carson,Complete, ,No,Call 1,3, , , ,Postgraduate study,College graduate,More than High school graduate,White college degree,4,Angry,"Dissatisfied, but not angry or Angry",Deported to the country they came from,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white", ,Economy/Jobs,Support, ,45+,65+,Republican,All Republicans,Republican,Republican Women,Conservative,Conservative,Very conservative,110,Shares my values,White,White,State questionnaire,White,White,South,Satisfied,Satisfied,Satisfied,Ted Cruz,Female,White women, , ,"Cities 50,000-500,000","Cities over 50,000",Arkansas,Election day exit poll,In the last few days,Last few days,In the last month,This week,Not Donald Trump, ,Version 1, ,.405150771141052,No,All others
405691,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Marco Rubio,Complete,Yes,Yes,Call 1,4,John Kasich,Very worried,Worried,High school or less,No college degree,High school graduate or less,White no college degree,5, , , , , , , , , , ,John Kasich,Economy/Jobs, ,Be from outside the political establishment,45+,18-64,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Somewhat conservative,43,Shares my values,White,White,State questionnaire,White,White,South, , , , ,Male,White men,A great deal,A great deal or somewhat,Rural,Small Cities/Rural,Arkansas,Election day exit poll, , , , ,Not Donald Trump,Donald Trump,Version 2,No,.782848596572876, ,White Born-again/Evangelical Christians
405693,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Marco Rubio,Complete,Yes,Yes,Call 1,4,John Kasich,Very worried,Worried,High school or less,No college degree,High school graduate or less,White no college degree,5, , , , , , , , , , ,John Kasich,Economy/Jobs, ,Be from outside the political establishment,45+,18-64,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Somewhat conservative,43,Shares my values,White,White,State questionnaire,White,White,South, , , , ,Male,White men,A great deal,A great deal or somewhat,Rural,Small Cities/Rural,Arkansas,Election day exit poll, , , , ,Not Donald Trump,Donald Trump,Version 2,No,.782848596572876, ,White Born-again/Evangelical Christians
405694,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Ted Cruz,Complete, ,Yes,Call 1,2, , , ,College graduate,College graduate,More than High school graduate,White college degree,3,Angry,"Dissatisfied, but not angry or Angry",Deported to the country they came from,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white", ,Terrorism,Support, ,45+,65+,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Very conservative,82,Can bring needed change,White,White,State questionnaire,White,White,South,Satisfied,Satisfied,Dissatisfied,Ted Cruz,Male,White men, , ,"Cities 50,000-500,000","Cities over 50,000",Arkansas,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that,Not Donald Trump, ,Version 1, ,.38877934217453,No,White Born-again/Evangelical Christians
405704,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Ted Cruz,Not complete,Yes, ,Call 1,3, ,Very worried,Worried, , , , ,4, , , , , , , , , , , , , ,Have experience in politics,45+,65+, , , , , , , ,12, ,White,White,State questionnaire,White,White,South, , , , ,Female,White women,A great deal,A great deal or somewhat,Suburbs,Suburbs,Arkansas,Election day exit poll, , , , ,Not Donald Trump, ,Version 2,No,.581485033035278, , 
405706,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Ted Cruz,Complete, ,No,Call 1,3, , , ,College graduate,College graduate,More than High school graduate,White college degree,4,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Deported to the country they came from,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white", ,Economy/Jobs,Support, ,45+,18-64,Independent/Something else,White Independent,Independent,Independent Men,Conservative,Conservative,Somewhat conservative,24,Can win in November,White,White,State questionnaire,White,White,South,Satisfied,Dissatisfied,Satisfied,Ted Cruz,Male,White men, , ,Suburbs,Suburbs,Arkansas,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Not Donald Trump, ,Version 1, ,.442670345306396,No,All others
405710,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Marco Rubio,Complete, ,Yes,Call 1,4, , , ,College graduate,College graduate,More than High school graduate,White college degree,5,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white", ,Economy/Jobs,Support, ,18-44,18-64,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Somewhat conservative,64,Shares my values,White,White,State questionnaire,White,White,South,Satisfied,Satisfied,Dissatisfied,Marco Rubio,Male,White men, , ,Rural,Small Cities/Rural,Arkansas,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that,Not Donald Trump, ,Version 1, ,.647335708141327,No,White Born-again/Evangelical Christians
405714,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Ben Carson,Complete,Yes,No,Call 1,3,Donald Trump,Very worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,4, , , , , , , , , , ,Donald Trump,Government spending, ,Be from outside the political establishment,45+,65+,Independent/Something else,White Independent,Something else,Independent Men,Conservative,Conservative,Somewhat conservative,110,Can bring needed change,White,White,State questionnaire,White,White,South, , , , ,Male,White men,Not at all,Not much or not at all,"Cities 50,000-500,000","Cities over 50,000",Arkansas,Election day exit poll, , , , ,Not Donald Trump,Marco Rubio,Version 2,No,.404104560613632, ,All others
405723,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,Latino 45-59,Latino 45-64,Ted Cruz,Complete, ,No,Call 1,2, , , ,College graduate,College graduate,More than High school graduate,Non white college degree,3,Angry,"Dissatisfied, but not angry or Angry",Offered a chance to apply for legal status,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and non white", ,Government spending,Support, ,45+,18-64,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Very conservative,82,Can bring needed change,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,South,Satisfied,Satisfied,Dissatisfied,Ted Cruz,Male,Latino men, , ,"Cities 50,000-500,000","Cities over 50,000",Arkansas,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that,Not Donald Trump, ,Version 1, ,.415597379207611,No,All others
405725,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Ted Cruz,Complete, ,Yes,Call 1,3, , , ,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,4,Angry,"Dissatisfied, but not angry or Angry",Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white", ,Government spending,Oppose, ,45+,18-64,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Very conservative,12,Can win in November,White,White,State questionnaire,White,White,South,Satisfied,Satisfied,Dissatisfied,Ted Cruz,Male,White men, , ,Suburbs,Suburbs,Arkansas,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Not Donald Trump, ,Version 1, ,.602556169033051,Yes,White Born-again/Evangelical Christians
405727,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Ted Cruz,Complete, ,Yes,Call 1,3, , , ,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,4,Angry,"Dissatisfied, but not angry or Angry",Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white", ,Immigration,Oppose, ,45+,18-64,Independent/Something else,White Independent,Independent,Independent Men,Conservative,Conservative,Very conservative,24,Shares my values,White,White,State questionnaire,White,White,South,Satisfied,Satisfied,Dissatisfied,Ted Cruz,Male,White men, , ,Suburbs,Suburbs,Arkansas,Election day exit poll,Just today,Last few days,In the last month,This week,Not Donald Trump, ,Version 1, ,.473205775022507,No,White Born-again/Evangelical Christians
405737,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Donald Trump,Complete, ,Yes,Call 1,4, , , ,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,5,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Deported to the country they came from,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white", ,Economy/Jobs,Support, ,45+,65+,Republican,All Republicans,Republican,Republican Women,Conservative,Conservative,Somewhat conservative,64,Shares my values,White,White,State questionnaire,White,White,South,Dissatisfied,Dissatisfied,Satisfied,Donald Trump,Female,White women, , ,Rural,Small Cities/Rural,Arkansas,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Donald Trump, ,Version 1, ,.640562951564789,No,White Born-again/Evangelical Christians
