ID,AGE,AGE3,AGE8,AGE45,AGE49,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,ATTEND,ATTEND2,BACKSIDE,CALL,CDNUM,CLINTONLIB,ECONFAIR,ECONWORR,ECOWORR2,EDUC12R,EDUCCOLL,EDUCHS,EDUCWHITE,GEOCODE,GOVTANGR16,GOVTANGR16B,HONESTDEM16,HONESTDEM16CLIN,HONESTDEM16SAND,INC100K,INC30K,INC50K,INCOME3,INCOME4,INCOME16,INCWHITE,INTCRISISDEM16,INTCRISISDEMCLIN,INTCRISISDEMSANDERS,ISSDEM16,LATINO,OBAMAPLCY,OUTSIDER16,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYWHITE,PHIL4,PHIL2D,PHIL3X,PRECINCT,PREVPRIDEM,QLT16DEMPRI,QRACE3,QRACEAI,QTYPE,RACE,RACE2B,RACEAI,RACEREL14,RACERELCLIN,RACERELDEM16,RACERELSANDERS,REGION,SANDERSLIB,SATHCLIN,SATSANDERS,SCOTUSDEM16,SEX,SEXBYRACE,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,TELEPOLL,TIMENH16,TIMEPRIFEWDAYS,TIMEPRIMTH,TIMEPRIWK,TXDPRS16,UNFAIRDEM16,UNFAIRDEM16CLIN,UNFAIRDEM16SAND,VALUESCLIN,VALUESDEM16,VALUESSANDERS,VERSION,WEIGHT,WHNCLINC
397775.0,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,,,Complete,,30.0,,Favors the wealthy,Somewhat worried,Worried,High school or less,No college degree,High school graduate or less,White no college degree,2.0,,,Both of them,Only Clinton or Both of them,Only Sanders or Both of them,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,,,Economy/Jobs,No,Generally continue Barack Obama's policies,Have experience in politics,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Somewhat liberal,Liberal,Liberal,,,Has the right experience,White,White,State questionnaire,White,White,White,,,,,South,,,,Hillary Clinton,Female,White women,"Cities over 500,000","Cities over 50,000",English,Texas,Telephone survey,Before that,Earlier than that,Earlier than that,Earlier than that,Hillary Clinton,Neither did,Only Sanders or Neither of them,Only Clinton or Neither of them,Only Clinton or Both of them,Both of them,Only Sanders or Both of them,Version 1,2.47779178619385,No
397774.0,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,,,Complete,,26.0,,Favors the wealthy,Not at all worried,Not worried,Postgraduate study,College graduate,More than High school graduate,White college degree,2.0,,,Omit,Omit,Omit,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",,,,Income inequality,No,Omit,Have experience in politics,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Very liberal,Liberal,Liberal,,,Has the right experience,White,White,State questionnaire,White,White,White,,,,,South,,,,Hillary Clinton,Female,White women,"Cities 50,000-500,000","Cities over 50,000",English,Texas,Telephone survey,Before that,Earlier than that,Earlier than that,Earlier than that,Hillary Clinton,Omit,Omit,Omit,Omit,Omit,Omit,Version 1,1.61757206916809,No
397773.0,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,,,Complete,,26.0,,Favors the wealthy,Somewhat worried,Worried,College graduate,College graduate,More than High school graduate,White college degree,2.0,,,Only Sanders,Only Sanders or Neither of them,Only Sanders or Both of them,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,,,Terrorism,No,Change to less liberal policies,Have experience in politics,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,Moderate or conservative,Moderate,,,Cares about people like me,White,White,State questionnaire,White,White,White,,,,,South,,,,Hillary Clinton,Male,White men,Suburbs,Suburbs,English,Texas,Telephone survey,Before that,Earlier than that,Earlier than that,Earlier than that,Hillary Clinton,Both did,Only Clinton or Both of them,Only Sanders or Both of them,Only Clinton or Both of them,Both of them,Only Sanders or Both of them,Version 1,11.3206119537354,No
397772.0,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,,,Complete,,1.0,,Favors the wealthy,Somewhat worried,Worried,Postgraduate study,College graduate,More than High school graduate,White college degree,1.0,,,Both of them,Only Clinton or Both of them,Only Sanders or Both of them,,,,,,,,,,,Health care,No,Generally continue Barack Obama's policies,Have experience in politics,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,,,Can win in November,White,White,State questionnaire,White,White,White,,,,,South,,,,Hillary Clinton,Female,White women,Rural,Small Cities/Rural,English,Texas,Telephone survey,Before that,Earlier than that,Earlier than that,Earlier than that,Hillary Clinton,Neither did,Only Sanders or Neither of them,Only Clinton or Neither of them,Only Clinton or Both of them,Both of them,Only Sanders or Both of them,Version 1,2.47779178619385,No
397771.0,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,,,Complete,,6.0,,Favors the wealthy,Somewhat worried,Worried,High school or less,No college degree,High school graduate or less,White no college degree,1.0,,,Both of them,Only Clinton or Both of them,Only Sanders or Both of them,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",,,,Terrorism,No,Generally continue Barack Obama's policies,Have experience in politics,45+,65+,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,,,,,,Has the right experience,White,White,State questionnaire,White,White,White,,,,,South,,,,Hillary Clinton,Female,White women,Rural,Small Cities/Rural,English,Texas,Telephone survey,Omit,Omit,Omit,Omit,Hillary Clinton,Neither did,Only Sanders or Neither of them,Only Clinton or Neither of them,Only Clinton or Both of them,Only Clinton,Only Clinton or Neither of them,Version 1,2.47779178619385,Yes
397769.0,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,,,Complete,,26.0,,Favors the wealthy,Somewhat worried,Worried,College graduate,College graduate,More than High school graduate,White college degree,2.0,,,Both of them,Only Clinton or Both of them,Only Sanders or Both of them,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,,,Income inequality,No,Generally continue Barack Obama's policies,Have experience in politics,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,Moderate or conservative,Moderate,,,Cares about people like me,White,White,State questionnaire,White,White,White,,,,,South,,,,Hillary Clinton,Male,White men,Suburbs,Suburbs,English,Texas,Telephone survey,Before that,Earlier than that,Earlier than that,Earlier than that,Hillary Clinton,Neither did,Only Sanders or Neither of them,Only Clinton or Neither of them,Only Clinton or Both of them,Both of them,Only Sanders or Both of them,Version 1,1.08380484580994,No
405866.0,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,,,Complete,Call 1,35.0,,Favors the wealthy,Very worried,Worried,Postgraduate study,College graduate,More than High school graduate,White college degree,4.0,,,Both of them,Only Clinton or Both of them,Only Sanders or Both of them,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,,,Income inequality,No,Generally continue Barack Obama's policies,Have experience in politics,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Very liberal,Liberal,Liberal,67.0,,Can win in November,White,White,State questionnaire,White,White,White,,,,,South,,,,Hillary Clinton,Female,White women,Suburbs,Suburbs,English,Texas,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Hillary Clinton,Neither did,Only Sanders or Neither of them,Only Clinton or Neither of them,Only Sanders or Neither of them,Only Sanders,Only Sanders or Both of them,Version 1,0.622113108634949,No
397767.0,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,,,Complete,,28.0,,Favors the wealthy,Very worried,Worried,High school or less,No college degree,High school graduate or less,White no college degree,5.0,,,Only Clinton,Only Clinton or Both of them,Only Clinton or Neither of them,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,,,Income inequality,No,Change to more liberal policies,Have experience in politics,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Somewhat liberal,Liberal,Liberal,,,Cares about people like me,White,White,State questionnaire,White,White,White,,,,,South,,,,Hillary Clinton,Female,White women,"Cities 50,000-500,000","Cities over 50,000",English,Texas,Telephone survey,Before that,Earlier than that,Earlier than that,Earlier than that,Hillary Clinton,Neither did,Only Sanders or Neither of them,Only Clinton or Neither of them,Only Clinton or Both of them,Only Clinton,Only Clinton or Neither of them,Version 1,3.23514413833618,No
397766.0,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,,,Complete,,23.0,,Favors the wealthy,Not too worried,Not worried,Postgraduate study,College graduate,More than High school graduate,White college degree,6.0,,,Both of them,Only Clinton or Both of them,Only Sanders or Both of them,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and white",,,,Income inequality,No,Generally continue Barack Obama's policies,Have experience in politics,45+,65+,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,Moderate or conservative,Moderate,,,Can win in November,White,White,State questionnaire,White,White,White,,,,,South,,,,Hillary Clinton,Male,White men,Rural,Small Cities/Rural,English,Texas,Telephone survey,Before that,Earlier than that,Earlier than that,Earlier than that,Hillary Clinton,Neither did,Only Sanders or Neither of them,Only Clinton or Neither of them,Only Clinton or Both of them,Both of them,Only Sanders or Both of them,Version 1,1.08380484580994,No
397765.0,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,,,Complete,,21.0,,Favors the wealthy,Very worried,Worried,College graduate,College graduate,More than High school graduate,White college degree,4.0,,,Both of them,Only Clinton or Both of them,Only Sanders or Both of them,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,,,Income inequality,No,Generally continue Barack Obama's policies,Have experience in politics,45+,65+,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,,,Has the right experience,White,White,State questionnaire,White,White,White,,,,,South,,,,Hillary Clinton,Female,White women,Suburbs,Suburbs,English,Texas,Telephone survey,Before that,Earlier than that,Earlier than that,Earlier than that,Hillary Clinton,Only Sanders did,Only Sanders or Neither of them,Only Sanders or Both of them,Only Clinton or Both of them,Both of them,Only Sanders or Both of them,Version 1,3.71668791770935,No
397764.0,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,,,Complete,,29.0,,Favors the wealthy,Very worried,Worried,High school or less,No college degree,High school graduate or less,White no college degree,3.0,,,Neither of them,Only Sanders or Neither of them,Only Clinton or Neither of them,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",,,,Terrorism,No,Generally continue Barack Obama's policies,Have experience in politics,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Somewhat liberal,Liberal,Liberal,,,Has the right experience,White,White,State questionnaire,White,White,White,,,,,South,,,,Hillary Clinton,Male,White men,"Cities over 500,000","Cities over 50,000",English,Texas,Telephone survey,Before that,Earlier than that,Earlier than that,Earlier than that,Hillary Clinton,Both did,Only Clinton or Both of them,Only Sanders or Both of them,Only Sanders or Neither of them,Neither of them,Only Clinton or Neither of them,Version 1,0.676137328147888,Yes
405861.0,45-65,60+,60-64,45+,50+,60+,50-64,Black 60+,Black 60+,Black 45-64,More than once a week,Weekly,Complete,Call 1,20.0,About right,,,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,6.0,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",,,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and non white",Only Clinton,Only Clinton or Both of them,Only Clinton or Neither of them,Health care,No,,,45+,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Very liberal,Liberal,Liberal,10.0,Yes,Has the right experience,Black,Black,State questionnaire,Black,Non-white,Black,Stayed about the same,Only Clinton or Both of them,Only Clinton,Only Clinton or Neither of them,South,Not liberal enough,Satisifed,Satisifed,,Female,Black women,"Cities over 500,000","Cities over 50,000",English,Texas,Election day exit poll,,,,,Hillary Clinton,,,,,,,Version 2,0.533795416355133,No
405842.0,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,,,Complete,Call 1,32.0,,Favors the wealthy,Not too worried,Not worried,Postgraduate study,College graduate,More than High school graduate,White college degree,2.0,,,Only Clinton,Only Clinton or Both of them,Only Clinton or Neither of them,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",,,,Health care,No,Generally continue Barack Obama's policies,Have experience in politics,45+,65+,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,32.0,,Has the right experience,White,White,State questionnaire,White,White,White,,,,,South,,,,Hillary Clinton,Female,White women,Suburbs,Suburbs,English,Texas,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Hillary Clinton,Both did,Only Clinton or Both of them,Only Sanders or Both of them,Only Clinton or Both of them,Only Clinton,Only Clinton or Neither of them,Version 1,0.982541084289551,No
417984.0,65+,60+,65 or over,45+,50+,60+,65+,Black 60+,Black 60+,Black 65+,More than once a week,Weekly,Complete,Call 3,8.0,About right,,,,High school or less,No college degree,High school graduate or less,Non white no college degree,1.0,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",,,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and non white",Only Clinton,Only Clinton or Both of them,Only Clinton or Neither of them,Income inequality,No,,,45+,65+,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Moderate,Moderate or conservative,Moderate,112.0,Yes,Has the right experience,Black,Black,State questionnaire,Black,Non-white,Black,Stayed about the same,Only Clinton or Both of them,Only Clinton,Only Clinton or Neither of them,South,About right,Satisifed,Satisifed,,Female,Black women,Rural,Small Cities/Rural,English,Texas,Election day exit poll,,,,,Hillary Clinton,,,,,,,Version 2,0.895311415195465,No
405833.0,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,,,Complete,Call 1,6.0,,Favors the wealthy,Not too worried,Not worried,Postgraduate study,College graduate,More than High school graduate,White college degree,2.0,,,Both of them,Only Clinton or Both of them,Only Sanders or Both of them,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",,,,Economy/Jobs,No,Generally continue Barack Obama's policies,Have experience in politics,45+,65+,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Very liberal,Liberal,Liberal,96.0,,Has the right experience,White,White,State questionnaire,White,White,White,,,,,South,,,,Hillary Clinton,Female,White women,"Cities 50,000-500,000","Cities over 50,000",English,Texas,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Hillary Clinton,Neither did,Only Sanders or Neither of them,Only Clinton or Neither of them,Only Clinton or Both of them,Both of them,Only Sanders or Both of them,Version 1,1.06846940517426,No
405831.0,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,Latino 60+,Latino 65+,,,Complete,Call 1,20.0,,Favors the wealthy,Very worried,Worried,Postgraduate study,College graduate,More than High school graduate,Non white college degree,6.0,,,Only Sanders,Only Sanders or Neither of them,Only Sanders or Both of them,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and non white",,,,Economy/Jobs,Yes,Generally continue Barack Obama's policies,Have experience in politics,45+,65+,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent,All others,Somewhat liberal,Liberal,Liberal,10.0,,Has the right experience,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,,,,,South,,,,Bernie Sanders,Male,Latino men,"Cities over 500,000","Cities over 50,000",English,Texas,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that,Hillary Clinton,Neither did,Only Sanders or Neither of them,Only Clinton or Neither of them,Only Clinton or Both of them,Both of them,Only Sanders or Both of them,Version 1,0.973931133747101,No
